year,age_gr,migback,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Direct migration background,Yes,0.16890,194,685,0.14083,0.19698
2013,46-65 y.,Direct migration background,No,0.46382,491,685,0.42645,0.50119
2013,46-65 y.,Indirect migration background,No,0.57205,74,74,0.45855,0.68555
2013,66 and older,No migration background,Yes,0.51582,2349,4551,0.50130,0.53034
2013,66 and older,No migration background,No,0.48235,2202,4551,0.46783,0.49687
2013,66 and older,Direct migration background,Yes,0.44025,183,382,0.39040,0.49010
2013,66 and older,Direct migration background,No,0.49943,199,382,0.44923,0.54964
2015,17-29 y.,No migration background,Yes,0.03136,90,2560,0.02461,0.03811
2015,17-29 y.,No migration background,No,0.88920,2470,2560,0.87704,0.90136
2015,17-29 y.,Direct migration background,No,0.65499,570,570,0.61593,0.69405
2015,17-29 y.,Indirect migration background,No,0.90128,757,757,0.88001,0.92254
2015,30-45 y.,No migration background,Yes,0.11204,488,4777,0.10309,0.12098
2015,30-45 y.,No migration background,No,0.88128,4289,4777,0.87210,0.89045
2015,30-45 y.,Direct migration background,Yes,0.05641,128,1969,0.04622,0.06661
2015,30-45 y.,Direct migration background,No,0.76477,1841,1969,0.74603,0.78351
2015,30-45 y.,Indirect migration background,Yes,0.05719,52,610,0.03875,0.07563
2015,30-45 y.,Indirect migration background,No,0.91216,558,610,0.88968,0.93464
2015,46-65 y.,No migration background,Yes,0.33271,2201,7278,0.32188,0.34354
2015,46-65 y.,No migration background,No,0.66583,5077,7278,0.65499,0.67667
2015,46-65 y.,Direct migration background,Yes,0.25340,366,1425,0.23081,0.27600
2015,46-65 y.,Direct migration background,No,0.69608,1059,1425,0.67219,0.71997
2015,46-65 y.,Indirect migration background,Yes,0.29073,41,175,0.22326,0.35820
2015,46-65 y.,Indirect migration background,No,0.70728,134,175,0.63967,0.77489
2015,66 and older,No migration background,Yes,0.52018,2333,4448,0.50549,0.53486
2015,66 and older,No migration background,No,0.47942,2115,4448,0.46474,0.49410
2015,66 and older,Direct migration background,Yes,0.45123,206,431,0.40419,0.49826
2015,66 and older,Direct migration background,No,0.54115,225,431,0.49405,0.58825
2017,17-29 y.,No migration background,Yes,0.03363,100,2940,0.02711,0.04015
2017,17-29 y.,No migration background,No,0.89772,2840,2940,0.88676,0.90867
2017,17-29 y.,Direct migration background,No,0.77838,603,603,0.74520,0.81156
2017,17-29 y.,Indirect migration background,No,0.91220,790,790,0.89245,0.93194
2017,30-45 y.,No migration background,Yes,0.10988,502,4563,0.10080,0.11895
2017,30-45 y.,No migration background,No,0.89012,4061,4563,0.88105,0.89920
2017,30-45 y.,Direct migration background,Yes,0.07081,158,2102,0.05985,0.08178
2017,30-45 y.,Direct migration background,No,0.88350,1944,2102,0.86978,0.89721
2017,30-45 y.,Indirect migration background,Yes,0.08526,55,592,0.06274,0.10777
2017,30-45 y.,Indirect migration background,No,0.91474,537,592,0.89223,0.93726
2017,46-65 y.,No migration background,Yes,0.33498,2530,8152,0.32473,0.34522
2017,46-65 y.,No migration background,No,0.66502,5622,8152,0.65478,0.67527
2017,46-65 y.,Direct migration background,Yes,0.27155,401,1596,0.24972,0.29337
2017,46-65 y.,Direct migration background,No,0.71417,1195,1596,0.69200,0.73634
2017,46-65 y.,Indirect migration background,Yes,0.25392,54,225,0.19692,0.31092
2017,46-65 y.,Indirect migration background,No,0.74608,171,225,0.68908,0.80308
2017,66 and older,No migration background,Yes,0.52876,2358,4503,0.51418,0.54335
2017,66 and older,No migration background,No,0.47124,2145,4503,0.45665,0.48582
2017,66 and older,Direct migration background,Yes,0.47474,218,440,0.42803,0.52145
2017,66 and older,Direct migration background,No,0.52200,222,440,0.47527,0.56873
2019,17-29 y.,No migration background,Yes,0.03109,87,2714,0.02456,0.03763
2019,17-29 y.,No migration background,No,0.89194,2627,2714,0.88026,0.90363
2019,17-29 y.,Direct migration background,No,0.74170,407,407,0.69912,0.78428
2019,17-29 y.,Indirect migration background,No,0.88226,689,689,0.85817,0.90634
2019,30-45 y.,No migration background,Yes,0.10824,450,4139,0.09877,0.11771
2019,30-45 y.,No migration background,No,0.89176,3689,4139,0.88229,0.90123
2019,30-45 y.,Direct migration background,Yes,0.06447,110,1597,0.05242,0.07652
2019,30-45 y.,Direct migration background,No,0.87398,1487,1597,0.85770,0.89026
2019,30-45 y.,Indirect migration background,Yes,0.10178,64,551,0.07651,0.12704
2019,30-45 y.,Indirect migration background,No,0.89822,487,551,0.87296,0.92349
2019,46-65 y.,No migration background,Yes,0.34537,2663,8624,0.33534,0.35541
2019,46-65 y.,No migration background,No,0.65463,5961,8624,0.64459,0.66466
2019,46-65 y.,Direct migration background,Yes,0.28635,407,1507,0.26352,0.30918
2019,46-65 y.,Direct migration background,No,0.69668,1100,1507,0.67346,0.71990
2019,46-65 y.,Indirect migration background,Yes,0.25169,74,290,0.20166,0.30173
2019,46-65 y.,Indirect migration background,No,0.74831,216,290,0.69827,0.79834
2019,66 and older,No migration background,Yes,0.52914,2509,4706,0.51488,0.54341
2019,66 and older,No migration background,No,0.47086,2197,4706,0.45659,0.48512
2019,66 and older,Direct migration background,Yes,0.48009,224,440,0.43336,0.52683
2019,66 and older,Direct migration background,No,0.51698,216,440,0.47024,0.56373
2021,17-29 y.,No migration background,Yes,0.02830,61,1760,0.02055,0.03605
2021,17-29 y.,No migration background,No,0.89158,1699,1760,0.87705,0.90611
2021,17-29 y.,Direct migration background,No,0.88740,996,996,0.86776,0.90705
2021,17-29 y.,Indirect migration background,No,0.92062,395,395,0.89392,0.94731
2021,30-45 y.,No migration background,Yes,0.10607,274,2590,0.09421,0.11793
2021,30-45 y.,No migration background,No,0.87916,2316,2590,0.86660,0.89171
2021,30-45 y.,Direct migration background,Yes,0.06169,159,2304,0.05186,0.07151
2021,30-45 y.,Direct migration background,No,0.91136,2145,2304,0.89975,0.92296
2021,30-45 y.,Indirect migration background,Yes,0.06419,35,312,0.03695,0.09142
2021,30-45 y.,Indirect migration background,No,0.93135,277,312,0.90325,0.95945
2021,46-65 y.,No migration background,Yes,0.33767,1757,5551,0.32522,0.35011
2021,46-65 y.,No migration background,No,0.65298,3794,5551,0.64046,0.66550
2021,46-65 y.,Direct migration background,Yes,0.28245,357,1466,0.25940,0.30551
2021,46-65 y.,Direct migration background,No,0.70776,1109,1466,0.68447,0.73105
2021,46-65 y.,Indirect migration background,Yes,0.27630,49,199,0.21401,0.33858
2021,46-65 y.,Indirect migration background,No,0.72370,150,199,0.66142,0.78599
2021,66 and older,No migration background,Yes,0.54754,1724,3208,0.53032,0.56477
2021,66 and older,No migration background,No,0.44329,1484,3208,0.42609,0.46048
2021,66 and older,Direct migration background,Yes,0.61064,189,331,0.55803,0.66325
2021,66 and older,Direct migration background,No,0.38735,142,331,0.33479,0.43991
