year,age_gr,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Saxony-Anhalt,Good,0.43460,62,126,0.34770,0.52150
2015,17-29 y.,Saxony-Anhalt,Satisfactory,0.18437,33,126,0.11639,0.25235
2015,17-29 y.,Thuringa,Very good,0.20263,32,138,0.13532,0.26994
2015,17-29 y.,Thuringa,Good,0.49895,75,138,0.41522,0.58268
2015,17-29 y.,Thuringa,Satisfactory,0.14537,31,138,0.08635,0.20439
2015,30-45 y.,Schleswig-Holstein,Very good,0.09061,36,250,0.05496,0.12627
2015,30-45 y.,Schleswig-Holstein,Good,0.46659,129,250,0.40463,0.52856
2015,30-45 y.,Schleswig-Holstein,Satisfactory,0.33468,85,250,0.27606,0.39329
2015,30-45 y.,Hamburg,Good,0.49183,92,92,0.38911,0.59455
2015,30-45 y.,Lower Saxony,Very good,0.12643,125,784,0.10315,0.14971
2015,30-45 y.,Lower Saxony,Good,0.49606,369,784,0.46104,0.53109
2015,30-45 y.,Lower Saxony,Satisfactory,0.24813,209,784,0.21788,0.27839
2015,30-45 y.,Lower Saxony,Poor,0.10606,81,784,0.08450,0.12763
2015,30-45 y.,North Rhine-Westphalia,Very good,0.12134,238,1762,0.10609,0.13659
2015,30-45 y.,North Rhine-Westphalia,Good,0.46074,824,1762,0.43746,0.48402
2015,30-45 y.,North Rhine-Westphalia,Satisfactory,0.27145,455,1762,0.25068,0.29222
2015,30-45 y.,North Rhine-Westphalia,Poor,0.11471,206,1762,0.09982,0.12959
2015,30-45 y.,North Rhine-Westphalia,Bad,0.03176,39,1762,0.02357,0.03995
2015,30-45 y.,Hesse,Very good,0.10242,84,597,0.07807,0.12676
2015,30-45 y.,Hesse,Good,0.48870,303,597,0.44857,0.52883
2015,30-45 y.,Hesse,Satisfactory,0.32576,151,597,0.28813,0.36339
2015,30-45 y.,Hesse,Poor,0.07003,59,597,0.04954,0.09052
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.13179,44,434,0.09993,0.16365
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.42714,222,434,0.38054,0.47373
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.32456,115,434,0.28046,0.36866
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.10413,53,434,0.07536,0.13290
2015,30-45 y.,Baden-Wuerttemberg,Very good,0.17538,174,1078,0.15267,0.19809
2015,30-45 y.,Baden-Wuerttemberg,Good,0.51233,557,1078,0.48248,0.54218
2015,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.20471,258,1078,0.18061,0.22881
2015,30-45 y.,Baden-Wuerttemberg,Poor,0.09024,89,1078,0.07313,0.10735
2015,30-45 y.,Bavaria,Very good,0.17645,240,1353,0.15613,0.19677
2015,30-45 y.,Bavaria,Good,0.50786,665,1353,0.48121,0.53451
2015,30-45 y.,Bavaria,Satisfactory,0.24884,362,1353,0.22580,0.27189
2015,30-45 y.,Bavaria,Poor,0.05370,86,1353,0.04169,0.06572
2015,30-45 y.,Berlin,Very good,0.21419,64,308,0.16830,0.26008
2015,30-45 y.,Berlin,Good,0.45098,139,308,0.39532,0.50664
2015,30-45 y.,Berlin,Satisfactory,0.20129,73,308,0.15644,0.24615
2015,30-45 y.,Berlin,Poor,0.11565,32,308,0.07988,0.15142
2015,30-45 y.,Brandenburg,Very good,0.10171,33,215,0.06121,0.14221
2015,30-45 y.,Brandenburg,Good,0.52940,122,215,0.46252,0.59627
2015,30-45 y.,Brandenburg,Satisfactory,0.18465,60,215,0.13267,0.23664
2015,30-45 y.,Mecklenburg-Western Pomerania,Good,0.39727,60,114,0.30705,0.48749
2015,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.34771,54,114,0.25990,0.43552
2015,30-45 y.,Saxony,Very good,0.10851,38,438,0.07935,0.13767
2015,30-45 y.,Saxony,Good,0.47845,234,438,0.43162,0.52529
2015,30-45 y.,Saxony,Satisfactory,0.27583,119,438,0.23393,0.31774
2015,30-45 y.,Saxony,Poor,0.09941,47,438,0.07136,0.12747
2015,30-45 y.,Saxony-Anhalt,Good,0.47696,127,206,0.40859,0.54533
2015,30-45 y.,Saxony-Anhalt,Satisfactory,0.32263,79,206,0.25864,0.38663
2015,30-45 y.,Thuringa,Good,0.51319,142,216,0.44638,0.58001
2015,30-45 y.,Thuringa,Satisfactory,0.25688,74,216,0.19848,0.31529
2015,46-65 y.,Schleswig-Holstein,Good,0.46422,113,249,0.40215,0.52629
2015,46-65 y.,Schleswig-Holstein,Satisfactory,0.30076,88,249,0.24369,0.35784
2015,46-65 y.,Schleswig-Holstein,Poor,0.17080,48,249,0.12396,0.21764
2015,46-65 y.,Hamburg,Good,0.46904,61,105,0.37313,0.56496
2015,46-65 y.,Hamburg,Satisfactory,0.31712,44,105,0.22768,0.40656
2015,46-65 y.,Lower Saxony,Very good,0.07174,58,856,0.05444,0.08904
2015,46-65 y.,Lower Saxony,Good,0.34501,307,856,0.31315,0.37688
2015,46-65 y.,Lower Saxony,Satisfactory,0.37245,329,856,0.34004,0.40486
2015,46-65 y.,Lower Saxony,Poor,0.14464,126,856,0.12107,0.16822
2015,46-65 y.,Lower Saxony,Bad,0.06615,36,856,0.04949,0.08281
2015,46-65 y.,North Rhine-Westphalia,Very good,0.04379,104,1883,0.03454,0.05303
2015,46-65 y.,North Rhine-Westphalia,Good,0.32687,700,1883,0.30568,0.34807
2015,46-65 y.,North Rhine-Westphalia,Satisfactory,0.39468,673,1883,0.37260,0.41677
2015,46-65 y.,North Rhine-Westphalia,Poor,0.19728,327,1883,0.17930,0.21526
2015,46-65 y.,North Rhine-Westphalia,Bad,0.03679,79,1883,0.02829,0.04530
2015,46-65 y.,Hesse,Very good,0.06381,48,659,0.04514,0.08249
2015,46-65 y.,Hesse,Good,0.34915,235,659,0.31273,0.38558
2015,46-65 y.,Hesse,Satisfactory,0.39359,268,659,0.35626,0.43092
2015,46-65 y.,Hesse,Poor,0.14533,108,659,0.11840,0.17226
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.09555,41,572,0.07143,0.11966
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.32859,211,572,0.29006,0.36711
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.38309,217,572,0.34322,0.42297
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.15796,103,572,0.12804,0.18787
2015,46-65 y.,Baden-Wuerttemberg,Very good,0.07795,73,1026,0.06154,0.09436
2015,46-65 y.,Baden-Wuerttemberg,Good,0.36901,397,1026,0.33947,0.39855
2015,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.36488,359,1026,0.33541,0.39435
2015,46-65 y.,Baden-Wuerttemberg,Poor,0.15227,162,1026,0.13027,0.17426
2015,46-65 y.,Baden-Wuerttemberg,Bad,0.03589,35,1026,0.02450,0.04728
2015,46-65 y.,Bavaria,Very good,0.07361,119,1498,0.06038,0.08684
2015,46-65 y.,Bavaria,Good,0.34339,576,1498,0.31934,0.36745
2015,46-65 y.,Bavaria,Satisfactory,0.37618,529,1498,0.35164,0.40072
2015,46-65 y.,Bavaria,Poor,0.15994,221,1498,0.14137,0.17850
2015,46-65 y.,Bavaria,Bad,0.04585,53,1498,0.03526,0.05645
2015,46-65 y.,Berlin,Good,0.23632,96,279,0.18638,0.28626
2015,46-65 y.,Berlin,Satisfactory,0.36625,113,279,0.30961,0.42288
2015,46-65 y.,Berlin,Poor,0.23655,70,279,0.18659,0.28651
2015,46-65 y.,Brandenburg,Good,0.33522,145,367,0.28686,0.38358
2015,46-65 y.,Brandenburg,Satisfactory,0.43532,149,367,0.38453,0.48612
2015,46-65 y.,Brandenburg,Poor,0.15886,73,367,0.12141,0.19631
2015,46-65 y.,Mecklenburg-Western Pomerania,Good,0.31187,75,190,0.24582,0.37791
2015,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.39938,80,190,0.32955,0.46921
2015,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.20533,35,190,0.14774,0.26292
2015,46-65 y.,Saxony,Good,0.37131,204,487,0.32835,0.41427
2015,46-65 y.,Saxony,Satisfactory,0.38071,195,487,0.33754,0.42388
2015,46-65 y.,Saxony,Poor,0.17868,88,487,0.14462,0.21274
2015,46-65 y.,Saxony-Anhalt,Good,0.32948,119,293,0.27557,0.38340
2015,46-65 y.,Saxony-Anhalt,Satisfactory,0.40535,125,293,0.34904,0.46166
2015,46-65 y.,Saxony-Anhalt,Poor,0.20003,49,293,0.15415,0.24592
2015,46-65 y.,Thuringa,Good,0.38171,135,318,0.32823,0.43519
2015,46-65 y.,Thuringa,Satisfactory,0.36439,136,318,0.31141,0.41737
2015,46-65 y.,Thuringa,Poor,0.14552,47,318,0.10670,0.18433
2015,66 and older,Schleswig-Holstein,Good,0.28258,47,155,0.21146,0.35369
2015,66 and older,Schleswig-Holstein,Satisfactory,0.38717,67,155,0.31024,0.46410
2015,66 and older,Schleswig-Holstein,Poor,0.22920,41,155,0.16281,0.29558
2015,66 and older,Hamburg,Good,0.33439,36,75,0.22689,0.44188
2015,66 and older,Hamburg,Satisfactory,0.42620,39,75,0.31352,0.53887
2015,66 and older,Lower Saxony,Good,0.23793,135,452,0.19863,0.27723
2015,66 and older,Lower Saxony,Satisfactory,0.45381,223,452,0.40786,0.49976
2015,66 and older,Lower Saxony,Poor,0.21146,94,452,0.17377,0.24915
2015,66 and older,North Rhine-Westphalia,Good,0.27253,252,899,0.24341,0.30166
2015,66 and older,North Rhine-Westphalia,Satisfactory,0.36226,355,899,0.33082,0.39370
2015,66 and older,North Rhine-Westphalia,Poor,0.26832,234,899,0.23934,0.29730
2015,66 and older,North Rhine-Westphalia,Bad,0.07914,58,899,0.06148,0.09679
2015,66 and older,Hesse,Good,0.28840,84,250,0.23213,0.34467
2015,66 and older,Hesse,Satisfactory,0.36006,100,250,0.30044,0.41969
2015,66 and older,Hesse,Poor,0.24548,66,250,0.19202,0.29894
2015,66 and older,"Rhineland-Palatinate, Saarland",Good,0.24614,81,267,0.19437,0.29791
2015,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.39631,118,267,0.33753,0.45509
2015,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.25562,68,267,0.20320,0.30804
2015,66 and older,Baden-Wuerttemberg,Good,0.21180,123,487,0.17547,0.24812
2015,66 and older,Baden-Wuerttemberg,Satisfactory,0.39726,220,487,0.35375,0.44076
2015,66 and older,Baden-Wuerttemberg,Poor,0.27796,144,487,0.23813,0.31779
2015,66 and older,Bavaria,Good,0.26285,195,723,0.23075,0.29496
2015,66 and older,Bavaria,Satisfactory,0.40670,324,723,0.37087,0.44253
2015,66 and older,Bavaria,Poor,0.20382,156,723,0.17443,0.23320
2015,66 and older,Bavaria,Bad,0.08526,48,723,0.06489,0.10563
2015,66 and older,Berlin,Good,0.21679,41,173,0.15521,0.27837
2015,66 and older,Berlin,Satisfactory,0.44192,92,173,0.36771,0.51614
2015,66 and older,Berlin,Poor,0.24110,40,173,0.17717,0.30502
2015,66 and older,Brandenburg,Good,0.16455,47,209,0.11416,0.21494
2015,66 and older,Brandenburg,Satisfactory,0.41759,103,209,0.35057,0.48461
2015,66 and older,Brandenburg,Poor,0.26999,59,209,0.20966,0.33033
2015,66 and older,Mecklenburg-Western Pomerania,Good,0.19642,33,94,0.11568,0.27717
2015,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.46564,61,94,0.36426,0.56702
2015,66 and older,Saxony,Good,0.24099,83,317,0.19383,0.28815
2015,66 and older,Saxony,Satisfactory,0.42916,151,317,0.37459,0.48373
2015,66 and older,Saxony,Poor,0.23388,83,317,0.18720,0.28055
2015,66 and older,Saxony-Anhalt,Good,0.14888,32,183,0.09716,0.20059
2015,66 and older,Saxony-Anhalt,Satisfactory,0.54466,110,183,0.47230,0.61701
2015,66 and older,Saxony-Anhalt,Poor,0.20815,41,183,0.14916,0.26713
2015,66 and older,Thuringa,Good,0.25310,53,194,0.19176,0.31444
2015,66 and older,Thuringa,Satisfactory,0.42616,97,194,0.35639,0.49593
2015,66 and older,Thuringa,Poor,0.21699,44,194,0.15884,0.27515
2016,17-29 y.,Schleswig-Holstein,Very good,0.24111,86,205,0.18241,0.29981
2016,17-29 y.,Schleswig-Holstein,Good,0.40645,82,205,0.33904,0.47385
2016,17-29 y.,Schleswig-Holstein,Satisfactory,0.21904,37,205,0.16228,0.27580
2016,17-29 y.,Hamburg,Very good,0.15695,31,66,0.06852,0.24538
2016,17-29 y.,Hamburg,Good,0.54087,35,66,0.41973,0.66202
2016,17-29 y.,Lower Saxony,Very good,0.23371,198,613,0.20019,0.26724
2016,17-29 y.,Lower Saxony,Good,0.52902,277,613,0.48947,0.56857
2016,17-29 y.,Lower Saxony,Satisfactory,0.17816,107,613,0.14784,0.20847
2016,17-29 y.,Lower Saxony,Poor,0.04834,31,613,0.03135,0.06533
2016,17-29 y.,North Rhine-Westphalia,Very good,0.26770,375,1202,0.24266,0.29274
2016,17-29 y.,North Rhine-Westphalia,Good,0.50599,564,1202,0.47771,0.53426
2016,17-29 y.,North Rhine-Westphalia,Satisfactory,0.15278,183,1202,0.13243,0.17312
2016,17-29 y.,North Rhine-Westphalia,Poor,0.06644,80,1202,0.05236,0.08053
2016,17-29 y.,Hesse,Very good,0.22593,114,342,0.18155,0.27032
2016,17-29 y.,Hesse,Good,0.49351,168,342,0.44044,0.54658
2016,17-29 y.,Hesse,Satisfactory,0.17931,60,342,0.13859,0.22002
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Very good,0.24825,121,347,0.20273,0.29377
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Good,0.49838,172,347,0.44570,0.55107
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.18312,54,347,0.14236,0.22387
2016,17-29 y.,Baden-Wuerttemberg,Very good,0.29984,218,616,0.26363,0.33605
2016,17-29 y.,Baden-Wuerttemberg,Good,0.44832,273,616,0.40901,0.48763
2016,17-29 y.,Baden-Wuerttemberg,Satisfactory,0.16657,92,616,0.13713,0.19602
2016,17-29 y.,Baden-Wuerttemberg,Poor,0.06116,33,616,0.04222,0.08010
2016,17-29 y.,Bavaria,Very good,0.24787,244,795,0.21784,0.27790
2016,17-29 y.,Bavaria,Good,0.51831,362,795,0.48355,0.55307
2016,17-29 y.,Bavaria,Satisfactory,0.15159,131,795,0.12665,0.17654
2016,17-29 y.,Bavaria,Poor,0.06221,58,795,0.04541,0.07901
2016,17-29 y.,Berlin,Very good,0.23205,46,131,0.15948,0.30461
2016,17-29 y.,Berlin,Good,0.44463,85,131,0.35921,0.53005
2016,17-29 y.,Brandenburg,Very good,0.24115,42,143,0.17079,0.31151
2016,17-29 y.,Brandenburg,Good,0.41086,64,143,0.32994,0.49178
2016,17-29 y.,Brandenburg,Satisfactory,0.29808,37,143,0.22284,0.37332
2016,17-29 y.,Mecklenburg-Western Pomerania,Very good,0.36969,41,83,0.26520,0.47417
2016,17-29 y.,Mecklenburg-Western Pomerania,Good,0.44390,42,83,0.33636,0.55144
2016,17-29 y.,Saxony,Very good,0.20326,59,233,0.15148,0.25504
2016,17-29 y.,Saxony,Good,0.50624,115,233,0.44190,0.57057
2016,17-29 y.,Saxony,Satisfactory,0.19254,59,233,0.14180,0.24328
2016,17-29 y.,Saxony-Anhalt,Very good,0.27152,34,121,0.19195,0.35110
2016,17-29 y.,Saxony-Anhalt,Good,0.54108,87,121,0.45192,0.63024
2016,17-29 y.,Thuringa,Very good,0.26404,50,113,0.18239,0.34568
2016,17-29 y.,Thuringa,Good,0.45271,63,113,0.36052,0.54489
2016,30-45 y.,Schleswig-Holstein,Very good,0.11638,80,335,0.08199,0.15077
2016,30-45 y.,Schleswig-Holstein,Good,0.51735,133,335,0.46376,0.57094
2016,30-45 y.,Schleswig-Holstein,Satisfactory,0.22103,83,335,0.17653,0.26554
2016,30-45 y.,Schleswig-Holstein,Poor,0.10315,39,335,0.07053,0.13577
2016,30-45 y.,Hamburg,Good,0.49974,65,98,0.40024,0.59924
2016,30-45 y.,Hamburg,Satisfactory,0.26237,33,98,0.17482,0.34992
2016,30-45 y.,Lower Saxony,Very good,0.09147,145,782,0.07125,0.11169
2016,30-45 y.,Lower Saxony,Good,0.52989,340,782,0.49489,0.56489
2016,30-45 y.,Lower Saxony,Satisfactory,0.25848,207,782,0.22778,0.28919
2016,30-45 y.,Lower Saxony,Poor,0.08963,90,782,0.06959,0.10966
2016,30-45 y.,Bremen,Good,0.40018,34,34,0.23302,0.56735
2016,30-45 y.,North Rhine-Westphalia,Very good,0.12838,308,1876,0.11324,0.14352
2016,30-45 y.,North Rhine-Westphalia,Good,0.45593,819,1876,0.43338,0.47847
2016,30-45 y.,North Rhine-Westphalia,Satisfactory,0.25818,447,1876,0.23837,0.27799
2016,30-45 y.,North Rhine-Westphalia,Poor,0.13518,240,1876,0.11971,0.15066
2016,30-45 y.,North Rhine-Westphalia,Bad,0.02216,62,1876,0.01550,0.02882
2016,30-45 y.,Hesse,Very good,0.12493,113,570,0.09776,0.15210
2016,30-45 y.,Hesse,Good,0.44022,252,570,0.39943,0.48101
2016,30-45 y.,Hesse,Satisfactory,0.31209,155,570,0.27402,0.35017
2016,30-45 y.,Hesse,Poor,0.09925,50,570,0.07469,0.12382
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Very good,0.12041,90,497,0.09177,0.14905
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Good,0.44295,233,497,0.39923,0.48667
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.28458,121,497,0.24487,0.32428
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Poor,0.11622,53,497,0.08802,0.14443
2016,30-45 y.,Baden-Wuerttemberg,Very good,0.15936,215,1116,0.13787,0.18084
2016,30-45 y.,Baden-Wuerttemberg,Good,0.50971,539,1116,0.48037,0.53905
2016,30-45 y.,Baden-Wuerttemberg,Satisfactory,0.21253,236,1116,0.18852,0.23654
2016,30-45 y.,Baden-Wuerttemberg,Poor,0.09739,126,1116,0.07998,0.11479
2016,30-45 y.,Bavaria,Very good,0.13999,244,1307,0.12117,0.15880
2016,30-45 y.,Bavaria,Good,0.50194,626,1307,0.47483,0.52906
2016,30-45 y.,Bavaria,Satisfactory,0.25624,329,1307,0.23257,0.27992
2016,30-45 y.,Bavaria,Poor,0.08787,108,1307,0.07252,0.10322
2016,30-45 y.,Berlin,Very good,0.14312,57,324,0.10493,0.18131
2016,30-45 y.,Berlin,Good,0.51806,161,324,0.46357,0.57255
2016,30-45 y.,Berlin,Satisfactory,0.23916,72,324,0.19264,0.28568
2016,30-45 y.,Berlin,Poor,0.08596,34,324,0.05539,0.11653
2016,30-45 y.,Brandenburg,Very good,0.08827,42,248,0.05289,0.12365
2016,30-45 y.,Brandenburg,Good,0.43403,139,248,0.37222,0.49584
2016,30-45 y.,Brandenburg,Satisfactory,0.23580,67,248,0.18286,0.28874
2016,30-45 y.,Mecklenburg-Western Pomerania,Good,0.61698,83,123,0.53072,0.70324
2016,30-45 y.,Mecklenburg-Western Pomerania,Satisfactory,0.22740,40,123,0.15302,0.30178
2016,30-45 y.,Saxony,Very good,0.08724,60,463,0.06151,0.11298
2016,30-45 y.,Saxony,Good,0.52073,231,463,0.47518,0.56629
2016,30-45 y.,Saxony,Satisfactory,0.28552,126,463,0.24433,0.32670
2016,30-45 y.,Saxony,Poor,0.09720,46,463,0.07019,0.12422
2016,30-45 y.,Saxony-Anhalt,Very good,0.19440,48,243,0.14454,0.24426
2016,30-45 y.,Saxony-Anhalt,Good,0.36390,118,243,0.30328,0.42452
2016,30-45 y.,Saxony-Anhalt,Satisfactory,0.31043,77,243,0.25213,0.36872
2016,30-45 y.,Thuringa,Very good,0.08650,39,257,0.05206,0.12093
2016,30-45 y.,Thuringa,Good,0.57271,154,257,0.51211,0.63330
2016,30-45 y.,Thuringa,Satisfactory,0.16711,64,257,0.12141,0.21281
2016,46-65 y.,Schleswig-Holstein,Good,0.39670,107,259,0.33700,0.45639
2016,46-65 y.,Schleswig-Holstein,Satisfactory,0.33082,101,259,0.27341,0.38824
2016,46-65 y.,Schleswig-Holstein,Poor,0.18619,51,259,0.13869,0.23369
2016,46-65 y.,Hamburg,Good,0.36775,60,108,0.27639,0.45912
2016,46-65 y.,Hamburg,Satisfactory,0.37962,48,108,0.28766,0.47157
2016,46-65 y.,Lower Saxony,Very good,0.04562,53,879,0.03182,0.05943
2016,46-65 y.,Lower Saxony,Good,0.34449,303,879,0.31306,0.37593
2016,46-65 y.,Lower Saxony,Satisfactory,0.41373,339,879,0.38115,0.44631
2016,46-65 y.,Lower Saxony,Poor,0.13908,145,879,0.11619,0.16197
2016,46-65 y.,Lower Saxony,Bad,0.05707,39,879,0.04173,0.07241
2016,46-65 y.,North Rhine-Westphalia,Very good,0.03759,120,1873,0.02898,0.04621
2016,46-65 y.,North Rhine-Westphalia,Good,0.32299,676,1873,0.30181,0.34417
2016,46-65 y.,North Rhine-Westphalia,Satisfactory,0.41312,671,1873,0.39081,0.43542
2016,46-65 y.,North Rhine-Westphalia,Poor,0.19062,319,1873,0.17283,0.20841
2016,46-65 y.,North Rhine-Westphalia,Bad,0.03524,87,1873,0.02689,0.04359
2016,46-65 y.,Hesse,Very good,0.04013,37,643,0.02495,0.05531
2016,46-65 y.,Hesse,Good,0.33345,231,643,0.29698,0.36991
2016,46-65 y.,Hesse,Satisfactory,0.37828,253,643,0.34077,0.41579
2016,46-65 y.,Hesse,Poor,0.21769,122,643,0.18576,0.24961
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Very good,0.04690,43,575,0.02961,0.06420
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Good,0.37599,208,575,0.33636,0.41561
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Satisfactory,0.37432,219,575,0.33473,0.41391
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Poor,0.18990,105,575,0.15782,0.22199
2016,46-65 y.,Baden-Wuerttemberg,Very good,0.07270,69,979,0.05642,0.08897
2016,46-65 y.,Baden-Wuerttemberg,Good,0.37042,381,979,0.34016,0.40069
2016,46-65 y.,Baden-Wuerttemberg,Satisfactory,0.36151,351,979,0.33140,0.39162
2016,46-65 y.,Baden-Wuerttemberg,Poor,0.14187,136,979,0.12000,0.16374
2016,46-65 y.,Baden-Wuerttemberg,Bad,0.05349,42,979,0.03939,0.06760
2016,46-65 y.,Bavaria,Very good,0.06115,105,1424,0.04870,0.07360
2016,46-65 y.,Bavaria,Good,0.37356,552,1424,0.34843,0.39870
2016,46-65 y.,Bavaria,Satisfactory,0.37678,523,1424,0.35160,0.40196
2016,46-65 y.,Bavaria,Poor,0.14166,192,1424,0.12354,0.15978
2016,46-65 y.,Bavaria,Bad,0.04469,52,1424,0.03396,0.05543
2016,46-65 y.,Berlin,Good,0.27136,100,277,0.21890,0.32382
2016,46-65 y.,Berlin,Satisfactory,0.30342,106,277,0.24918,0.35766
2016,46-65 y.,Berlin,Poor,0.29769,71,277,0.24375,0.35164
2016,46-65 y.,Brandenburg,Good,0.34964,136,354,0.29990,0.39939
2016,46-65 y.,Brandenburg,Satisfactory,0.39603,145,354,0.34501,0.44705
2016,46-65 y.,Brandenburg,Poor,0.16846,73,354,0.12941,0.20750
2016,46-65 y.,Mecklenburg-Western Pomerania,Good,0.37315,79,185,0.30326,0.44303
2016,46-65 y.,Mecklenburg-Western Pomerania,Satisfactory,0.40647,74,185,0.33550,0.47744
2016,46-65 y.,Mecklenburg-Western Pomerania,Poor,0.16820,32,185,0.11415,0.22225
2016,46-65 y.,Saxony,Good,0.33049,204,500,0.28922,0.37177
2016,46-65 y.,Saxony,Satisfactory,0.36532,191,500,0.32307,0.40757
2016,46-65 y.,Saxony,Poor,0.21171,105,500,0.17587,0.24755
2016,46-65 y.,Saxony-Anhalt,Good,0.37585,126,293,0.32030,0.43141
2016,46-65 y.,Saxony-Anhalt,Satisfactory,0.38363,115,293,0.32786,0.43941
2016,46-65 y.,Saxony-Anhalt,Poor,0.17208,52,293,0.12879,0.21538
2016,46-65 y.,Thuringa,Good,0.41501,140,312,0.36025,0.46977
2016,46-65 y.,Thuringa,Satisfactory,0.36786,124,312,0.31426,0.42145
2016,46-65 y.,Thuringa,Poor,0.14775,48,312,0.10831,0.18719
2016,66 and older,Schleswig-Holstein,Good,0.23638,38,97,0.15139,0.32137
2016,66 and older,Schleswig-Holstein,Satisfactory,0.41617,59,97,0.31756,0.51477
2016,66 and older,Hamburg,Satisfactory,0.41397,41,41,0.26133,0.56661
2016,66 and older,Lower Saxony,Good,0.21664,125,437,0.17797,0.25531
2016,66 and older,Lower Saxony,Satisfactory,0.42733,211,437,0.38090,0.47377
2016,66 and older,Lower Saxony,Poor,0.23513,101,437,0.19532,0.27494
2016,66 and older,North Rhine-Westphalia,Good,0.24583,225,869,0.21719,0.27448
2016,66 and older,North Rhine-Westphalia,Satisfactory,0.42498,385,869,0.39209,0.45787
2016,66 and older,North Rhine-Westphalia,Poor,0.22361,196,869,0.19589,0.25133
2016,66 and older,North Rhine-Westphalia,Bad,0.08871,63,869,0.06980,0.10763
2016,66 and older,Hesse,Good,0.26700,79,234,0.21020,0.32381
2016,66 and older,Hesse,Satisfactory,0.38498,113,234,0.32250,0.44746
2016,66 and older,Hesse,Poor,0.20069,42,234,0.14927,0.25212
2016,66 and older,"Rhineland-Palatinate, Saarland",Good,0.26693,78,274,0.21445,0.31940
2016,66 and older,"Rhineland-Palatinate, Saarland",Satisfactory,0.46647,137,274,0.40729,0.52565
2016,66 and older,"Rhineland-Palatinate, Saarland",Poor,0.21017,59,274,0.16184,0.25850
2016,66 and older,Baden-Wuerttemberg,Good,0.22835,121,469,0.19032,0.26638
2016,66 and older,Baden-Wuerttemberg,Satisfactory,0.43564,229,469,0.39071,0.48056
2016,66 and older,Baden-Wuerttemberg,Poor,0.24924,119,469,0.21005,0.28843
2016,66 and older,Bavaria,Good,0.30946,227,718,0.27563,0.34330
2016,66 and older,Bavaria,Satisfactory,0.36080,292,718,0.32565,0.39595
2016,66 and older,Bavaria,Poor,0.23545,162,718,0.20439,0.26650
2016,66 and older,Bavaria,Bad,0.07749,37,718,0.05792,0.09706
2016,66 and older,Berlin,Good,0.25796,46,177,0.19333,0.32260
2016,66 and older,Berlin,Satisfactory,0.40053,88,177,0.32813,0.47292
2016,66 and older,Berlin,Poor,0.24275,43,177,0.17941,0.30610
2016,66 and older,Brandenburg,Good,0.17998,54,209,0.12777,0.23219
2016,66 and older,Brandenburg,Satisfactory,0.39732,93,209,0.33082,0.46383
2016,66 and older,Brandenburg,Poor,0.32518,62,209,0.26152,0.38884
2016,66 and older,Mecklenburg-Western Pomerania,Good,0.21702,38,92,0.13232,0.30171
2016,66 and older,Mecklenburg-Western Pomerania,Satisfactory,0.49435,54,92,0.39162,0.59707
2016,66 and older,Saxony,Good,0.23015,80,304,0.18275,0.27754
2016,66 and older,Saxony,Satisfactory,0.43732,146,304,0.38147,0.49318
2016,66 and older,Saxony,Poor,0.22393,78,304,0.17699,0.27087
2016,66 and older,Saxony-Anhalt,Good,0.22164,32,164,0.15787,0.28540
2016,66 and older,Saxony-Anhalt,Satisfactory,0.48133,90,164,0.40462,0.55803
2016,66 and older,Saxony-Anhalt,Poor,0.20454,42,164,0.14261,0.26646
2016,66 and older,Thuringa,Good,0.26035,50,189,0.19762,0.32308
2016,66 and older,Thuringa,Satisfactory,0.32898,84,189,0.26182,0.39614
2016,66 and older,Thuringa,Poor,0.28381,55,189,0.21936,0.34826
2017,17-29 y.,Schleswig-Holstein,Very good,0.26117,105,263,0.20798,0.31437
