year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bremen,Good,0.30173,52,96,0.20942,0.39403
2005,Bremen,Satisfactory,0.25700,44,96,0.16913,0.34487
2005,North Rhine-Westphalia,Very good,0.05827,334,4349,0.05131,0.06524
2005,North Rhine-Westphalia,Good,0.32054,1747,4349,0.30666,0.33441
2005,North Rhine-Westphalia,Satisfactory,0.27932,1463,4349,0.26598,0.29265
2005,North Rhine-Westphalia,Poor,0.13769,647,4349,0.12744,0.14793
2005,North Rhine-Westphalia,Bad,0.03774,158,4349,0.03207,0.04340
2005,Hesse,Very good,0.06735,111,1366,0.05405,0.08064
2005,Hesse,Good,0.29559,543,1366,0.27139,0.31980
2005,Hesse,Satisfactory,0.29594,476,1366,0.27173,0.32016
2005,Hesse,Poor,0.12754,177,1366,0.10984,0.14523
2005,Hesse,Bad,0.03905,59,1366,0.02877,0.04932
2005,"Rhineland-Palatinate, Saarland",Very good,0.07103,110,1238,0.05672,0.08535
2005,"Rhineland-Palatinate, Saarland",Good,0.30928,476,1238,0.28352,0.33503
2005,"Rhineland-Palatinate, Saarland",Satisfactory,0.26551,405,1238,0.24090,0.29012
2005,"Rhineland-Palatinate, Saarland",Poor,0.13053,184,1238,0.11176,0.14931
2005,"Rhineland-Palatinate, Saarland",Bad,0.04519,63,1238,0.03361,0.05676
2005,Baden-Wuerttemberg,Very good,0.08467,294,2508,0.07377,0.09557
2005,Baden-Wuerttemberg,Good,0.30456,1049,2508,0.28654,0.32258
2005,Baden-Wuerttemberg,Satisfactory,0.28207,760,2508,0.26446,0.29969
2005,Baden-Wuerttemberg,Poor,0.10904,311,2508,0.09684,0.12124
2005,Baden-Wuerttemberg,Bad,0.03499,94,2508,0.02779,0.04218
2005,Bavaria,Very good,0.09047,353,2887,0.08000,0.10093
2005,Bavaria,Good,0.32971,1217,2887,0.31256,0.34686
2005,Bavaria,Satisfactory,0.26330,857,2887,0.24724,0.27937
2005,Bavaria,Poor,0.12123,365,2887,0.10932,0.13314
2005,Bavaria,Bad,0.03319,95,2887,0.02666,0.03973
2005,Berlin,Very good,0.07239,71,723,0.05349,0.09129
2005,Berlin,Good,0.28883,279,723,0.25577,0.32189
2005,Berlin,Satisfactory,0.29016,256,723,0.25706,0.32327
2005,Berlin,Poor,0.14507,117,723,0.11938,0.17076
2005,Brandenburg,Very good,0.06728,68,879,0.05071,0.08386
2005,Brandenburg,Good,0.27920,313,879,0.24953,0.30888
2005,Brandenburg,Satisfactory,0.33271,326,879,0.30155,0.36388
2005,Brandenburg,Poor,0.14156,137,879,0.11850,0.16462
2005,Brandenburg,Bad,0.03548,35,879,0.02324,0.04772
2005,Mecklenburg-Western Pomerania,Very good,0.05933,36,481,0.03820,0.08047
2005,Mecklenburg-Western Pomerania,Good,0.32481,203,481,0.28292,0.36671
2005,Mecklenburg-Western Pomerania,Satisfactory,0.27476,172,481,0.23483,0.31470
2005,Mecklenburg-Western Pomerania,Poor,0.16784,70,481,0.13441,0.20127
2005,Saxony,Very good,0.06024,114,1513,0.04825,0.07224
2005,Saxony,Good,0.33940,618,1513,0.31554,0.36327
2005,Saxony,Satisfactory,0.29580,524,1513,0.27279,0.31880
2005,Saxony,Poor,0.12877,208,1513,0.11188,0.14565
2005,Saxony,Bad,0.03644,49,1513,0.02699,0.04588
2005,Saxony-Anhalt,Very good,0.06215,73,892,0.04630,0.07800
2005,Saxony-Anhalt,Good,0.33379,355,892,0.30283,0.36475
2005,Saxony-Anhalt,Satisfactory,0.26780,290,892,0.23873,0.29688
2005,Saxony-Anhalt,Poor,0.15699,131,892,0.13311,0.18088
2005,Saxony-Anhalt,Bad,0.05716,43,892,0.04191,0.07240
2005,Thuringa,Very good,0.04986,63,887,0.03553,0.06419
2005,Thuringa,Good,0.37094,380,887,0.33913,0.40274
2005,Thuringa,Satisfactory,0.28359,302,887,0.25391,0.31327
2005,Thuringa,Poor,0.10821,107,887,0.08775,0.12866
2005,Thuringa,Bad,0.04381,35,887,0.03034,0.05729
2006,Schleswig-Holstein,Very good,0.05273,40,679,0.03591,0.06955
2006,Schleswig-Holstein,Good,0.34594,292,679,0.31013,0.38175
2006,Schleswig-Holstein,Satisfactory,0.26115,219,679,0.22809,0.29422
2006,Schleswig-Holstein,Poor,0.13033,95,679,0.10498,0.15567
2006,Schleswig-Holstein,Bad,0.04396,33,679,0.02853,0.05940
2006,Hamburg,Very good,0.09679,40,294,0.06293,0.13065
2006,Hamburg,Good,0.38788,144,294,0.33209,0.44368
2006,Hamburg,Satisfactory,0.22694,78,294,0.17898,0.27490
2006,Hamburg,Poor,0.10718,32,294,0.07176,0.14260
2006,Lower Saxony,Very good,0.07238,173,1983,0.06097,0.08379
2006,Lower Saxony,Good,0.32316,797,1983,0.30257,0.34375
2006,Lower Saxony,Satisfactory,0.28517,709,1983,0.26529,0.30505
2006,Lower Saxony,Poor,0.11221,244,1983,0.09831,0.12610
2006,Lower Saxony,Bad,0.03135,60,1983,0.02368,0.03902
2006,Bremen,Good,0.24418,51,99,0.15912,0.32924
2006,Bremen,Satisfactory,0.35588,48,99,0.26109,0.45068
2006,North Rhine-Westphalia,Very good,0.08167,431,4599,0.07375,0.08959
2006,North Rhine-Westphalia,Good,0.29846,1766,4599,0.28523,0.31168
2006,North Rhine-Westphalia,Satisfactory,0.29065,1564,4599,0.27753,0.30377
2006,North Rhine-Westphalia,Poor,0.12671,649,4599,0.11709,0.13632
2006,North Rhine-Westphalia,Bad,0.04092,189,4599,0.03520,0.04665
2006,Hesse,Very good,0.07943,153,1502,0.06575,0.09311
2006,Hesse,Good,0.31649,598,1502,0.29296,0.34002
2006,Hesse,Satisfactory,0.28058,489,1502,0.25785,0.30331
2006,Hesse,Poor,0.10690,200,1502,0.09126,0.12253
2006,Hesse,Bad,0.03913,62,1502,0.02932,0.04894
2006,"Rhineland-Palatinate, Saarland",Very good,0.07240,118,1310,0.05836,0.08644
2006,"Rhineland-Palatinate, Saarland",Good,0.33495,543,1310,0.30938,0.36052
2006,"Rhineland-Palatinate, Saarland",Satisfactory,0.26501,428,1310,0.24110,0.28892
2006,"Rhineland-Palatinate, Saarland",Poor,0.11269,161,1310,0.09556,0.12982
2006,"Rhineland-Palatinate, Saarland",Bad,0.04183,60,1310,0.03099,0.05268
2006,Baden-Wuerttemberg,Very good,0.08158,298,2748,0.07134,0.09181
2006,Baden-Wuerttemberg,Good,0.33560,1184,2748,0.31794,0.35326
2006,Baden-Wuerttemberg,Satisfactory,0.27095,824,2748,0.25433,0.28757
2006,Baden-Wuerttemberg,Poor,0.10665,344,2748,0.09511,0.11820
2006,Baden-Wuerttemberg,Bad,0.03291,98,2748,0.02624,0.03958
2006,Bavaria,Very good,0.09393,383,3170,0.08378,0.10409
2006,Bavaria,Good,0.30627,1251,3170,0.29022,0.32232
2006,Bavaria,Satisfactory,0.27740,1013,3170,0.26181,0.29299
2006,Bavaria,Poor,0.11717,402,3170,0.10598,0.12837
2006,Bavaria,Bad,0.03947,121,3170,0.03269,0.04625
2006,Berlin,Very good,0.06488,67,791,0.04770,0.08205
2006,Berlin,Good,0.30060,299,791,0.26862,0.33257
2006,Berlin,Satisfactory,0.30569,265,791,0.27357,0.33782
2006,Berlin,Poor,0.14761,123,791,0.12288,0.17235
2006,Berlin,Bad,0.05017,37,791,0.03495,0.06539
2006,Brandenburg,Very good,0.06909,76,949,0.05295,0.08524
2006,Brandenburg,Good,0.30205,346,949,0.27282,0.33128
2006,Brandenburg,Satisfactory,0.30220,326,949,0.27297,0.33143
2006,Brandenburg,Poor,0.14281,151,949,0.12053,0.16508
2006,Brandenburg,Bad,0.05559,50,949,0.04101,0.07018
2006,Mecklenburg-Western Pomerania,Very good,0.08250,49,536,0.05919,0.10581
2006,Mecklenburg-Western Pomerania,Good,0.30621,226,536,0.26715,0.34527
2006,Mecklenburg-Western Pomerania,Satisfactory,0.32141,195,536,0.28184,0.36099
2006,Mecklenburg-Western Pomerania,Poor,0.11870,66,536,0.09129,0.14611
2006,Saxony,Very good,0.08014,121,1604,0.06685,0.09343
2006,Saxony,Good,0.34560,688,1604,0.32232,0.36888
2006,Saxony,Satisfactory,0.28239,526,1604,0.26035,0.30443
2006,Saxony,Poor,0.13136,211,1604,0.11482,0.14790
2006,Saxony,Bad,0.04381,58,1604,0.03379,0.05383
2006,Saxony-Anhalt,Very good,0.08639,84,927,0.06829,0.10448
2006,Saxony-Anhalt,Good,0.33795,377,927,0.30749,0.36842
2006,Saxony-Anhalt,Satisfactory,0.26610,294,927,0.23764,0.29457
2006,Saxony-Anhalt,Poor,0.12698,126,927,0.10554,0.14843
2006,Saxony-Anhalt,Bad,0.05840,46,927,0.04330,0.07350
2006,Thuringa,Very good,0.05302,67,964,0.03886,0.06717
2006,Thuringa,Good,0.35218,410,964,0.32201,0.38235
2006,Thuringa,Satisfactory,0.29922,326,964,0.27030,0.32814
2006,Thuringa,Poor,0.13273,125,964,0.11130,0.15416
2006,Thuringa,Bad,0.03655,36,964,0.02470,0.04840
2007,Schleswig-Holstein,Very good,0.06272,48,604,0.04337,0.08207
2007,Schleswig-Holstein,Good,0.33312,257,604,0.29550,0.37074
2007,Schleswig-Holstein,Satisfactory,0.31952,224,604,0.28230,0.35674
2007,Schleswig-Holstein,Poor,0.10962,75,604,0.08468,0.13455
2007,Hamburg,Very good,0.08687,31,289,0.05434,0.11940
2007,Hamburg,Good,0.37965,137,289,0.32360,0.43570
2007,Hamburg,Satisfactory,0.26208,81,289,0.21129,0.31287
2007,Hamburg,Poor,0.13124,40,289,0.09224,0.17024
2007,Lower Saxony,Very good,0.06850,160,1849,0.05698,0.08001
2007,Lower Saxony,Good,0.31287,727,1849,0.29173,0.33401
2007,Lower Saxony,Satisfactory,0.30313,661,1849,0.28218,0.32409
2007,Lower Saxony,Poor,0.11753,238,1849,0.10285,0.13222
2007,Lower Saxony,Bad,0.03264,63,1849,0.02454,0.04074
2007,Bremen,Good,0.32356,66,115,0.23768,0.40944
2007,Bremen,Satisfactory,0.32182,49,115,0.23606,0.40758
2007,North Rhine-Westphalia,Very good,0.07443,368,4268,0.06655,0.08230
2007,North Rhine-Westphalia,Good,0.30406,1670,4268,0.29025,0.31786
2007,North Rhine-Westphalia,Satisfactory,0.28606,1423,4268,0.27250,0.29962
2007,North Rhine-Westphalia,Poor,0.13137,633,4268,0.12123,0.14150
2007,North Rhine-Westphalia,Bad,0.04122,174,4268,0.03526,0.04719
2007,Hesse,Very good,0.06566,124,1404,0.05270,0.07863
2007,Hesse,Good,0.30125,549,1404,0.27724,0.32526
2007,Hesse,Satisfactory,0.30550,495,1404,0.28139,0.32960
2007,Hesse,Poor,0.11752,195,1404,0.10067,0.13437
2007,Hesse,Bad,0.03131,41,1404,0.02220,0.04043
2007,"Rhineland-Palatinate, Saarland",Very good,0.08713,118,1191,0.07111,0.10316
2007,"Rhineland-Palatinate, Saarland",Good,0.31772,481,1191,0.29127,0.34417
2007,"Rhineland-Palatinate, Saarland",Satisfactory,0.27007,387,1191,0.24484,0.29530
2007,"Rhineland-Palatinate, Saarland",Poor,0.11082,150,1191,0.09299,0.12866
2007,"Rhineland-Palatinate, Saarland",Bad,0.03938,55,1191,0.02833,0.05043
2007,Baden-Wuerttemberg,Very good,0.07658,251,2526,0.06621,0.08696
2007,Baden-Wuerttemberg,Good,0.33331,1104,2526,0.31493,0.35170
2007,Baden-Wuerttemberg,Satisfactory,0.27887,760,2526,0.26138,0.29636
2007,Baden-Wuerttemberg,Poor,0.10975,328,2526,0.09756,0.12194
2007,Baden-Wuerttemberg,Bad,0.02745,83,2526,0.02107,0.03382
2007,Bavaria,Very good,0.08506,349,3002,0.07507,0.09504
2007,Bavaria,Good,0.32249,1234,3002,0.30576,0.33921
2007,Bavaria,Satisfactory,0.26265,891,3002,0.24690,0.27839
2007,Bavaria,Poor,0.13508,418,3002,0.12285,0.14731
2007,Bavaria,Bad,0.03523,110,3002,0.02863,0.04183
2007,Berlin,Very good,0.06012,60,761,0.04322,0.07702
2007,Berlin,Good,0.34652,316,761,0.31268,0.38035
2007,Berlin,Satisfactory,0.26947,232,761,0.23792,0.30101
2007,Berlin,Poor,0.14687,116,761,0.12171,0.17204
2007,Berlin,Bad,0.04858,37,761,0.03330,0.06387
2007,Brandenburg,Very good,0.07156,57,872,0.05444,0.08868
2007,Brandenburg,Good,0.31672,326,872,0.28582,0.34761
2007,Brandenburg,Satisfactory,0.30536,319,872,0.27477,0.33595
2007,Brandenburg,Poor,0.14275,134,872,0.11952,0.16598
2007,Brandenburg,Bad,0.04015,36,872,0.02711,0.05319
2007,Mecklenburg-Western Pomerania,Very good,0.06502,38,504,0.04347,0.08656
2007,Mecklenburg-Western Pomerania,Good,0.35493,218,504,0.31311,0.39674
2007,Mecklenburg-Western Pomerania,Satisfactory,0.29957,174,504,0.25954,0.33960
2007,Mecklenburg-Western Pomerania,Poor,0.14903,74,504,0.11790,0.18015
2007,Saxony,Very good,0.06549,108,1531,0.05309,0.07788
2007,Saxony,Good,0.35369,639,1531,0.32974,0.37765
2007,Saxony,Satisfactory,0.28901,524,1531,0.26630,0.31173
2007,Saxony,Poor,0.13483,198,1531,0.11772,0.15194
2007,Saxony,Bad,0.04373,62,1531,0.03348,0.05397
2007,Saxony-Anhalt,Very good,0.08233,76,884,0.06420,0.10047
2007,Saxony-Anhalt,Good,0.32648,345,884,0.29555,0.35741
2007,Saxony-Anhalt,Satisfactory,0.29213,307,884,0.26214,0.32213
2007,Saxony-Anhalt,Poor,0.13016,113,884,0.10797,0.15236
2007,Saxony-Anhalt,Bad,0.04958,43,884,0.03526,0.06389
2007,Thuringa,Very good,0.05912,74,896,0.04367,0.07458
2007,Thuringa,Good,0.35107,362,896,0.31980,0.38234
2007,Thuringa,Satisfactory,0.32554,342,896,0.29484,0.35624
2007,Thuringa,Poor,0.12228,118,896,0.10082,0.14375
2008,Schleswig-Holstein,Very good,0.08117,41,541,0.05814,0.10420
2008,Schleswig-Holstein,Good,0.32942,235,541,0.28978,0.36907
2008,Schleswig-Holstein,Satisfactory,0.28180,187,541,0.24385,0.31974
2008,Schleswig-Holstein,Poor,0.11984,78,541,0.09245,0.14723
2008,Hamburg,Good,0.38453,136,220,0.32009,0.44896
2008,Hamburg,Satisfactory,0.31059,84,220,0.24931,0.37188
2008,Lower Saxony,Very good,0.06306,142,1765,0.05171,0.07440
2008,Lower Saxony,Good,0.33871,719,1765,0.31662,0.36079
2008,Lower Saxony,Satisfactory,0.29386,607,1765,0.27260,0.31512
2008,Lower Saxony,Poor,0.12887,250,1765,0.11323,0.14451
2008,Lower Saxony,Bad,0.02266,47,1765,0.01572,0.02961
2008,Bremen,Good,0.28290,57,101,0.19462,0.37118
2008,Bremen,Satisfactory,0.40052,44,101,0.30448,0.49656
2008,North Rhine-Westphalia,Very good,0.06759,332,3974,0.05978,0.07540
2008,North Rhine-Westphalia,Good,0.31868,1590,3974,0.30419,0.33317
2008,North Rhine-Westphalia,Satisfactory,0.28337,1289,3974,0.26936,0.29739
2008,North Rhine-Westphalia,Poor,0.13925,628,3974,0.12848,0.15002
2008,North Rhine-Westphalia,Bad,0.03379,135,3974,0.02817,0.03941
2008,Hesse,Very good,0.08395,132,1330,0.06904,0.09886
2008,Hesse,Good,0.29406,504,1330,0.26956,0.31855
2008,Hesse,Satisfactory,0.28419,443,1330,0.25994,0.30844
2008,Hesse,Poor,0.12141,195,1330,0.10385,0.13896
2008,Hesse,Bad,0.03916,56,1330,0.02873,0.04959
2008,"Rhineland-Palatinate, Saarland",Very good,0.08337,97,1114,0.06713,0.09961
2008,"Rhineland-Palatinate, Saarland",Good,0.32240,470,1114,0.29494,0.34986
2008,"Rhineland-Palatinate, Saarland",Satisfactory,0.26872,344,1114,0.24267,0.29476
2008,"Rhineland-Palatinate, Saarland",Poor,0.11877,155,1114,0.09976,0.13777
2008,"Rhineland-Palatinate, Saarland",Bad,0.04151,48,1114,0.02979,0.05322
2008,Baden-Wuerttemberg,Very good,0.10176,299,2389,0.08964,0.11389
2008,Baden-Wuerttemberg,Good,0.31841,966,2389,0.29972,0.33709
2008,Baden-Wuerttemberg,Satisfactory,0.27397,725,2389,0.25608,0.29186
2008,Baden-Wuerttemberg,Poor,0.10612,303,2389,0.09377,0.11847
2008,Baden-Wuerttemberg,Bad,0.03280,96,2389,0.02566,0.03994
2008,Bavaria,Very good,0.08671,297,2791,0.07627,0.09716
2008,Bavaria,Good,0.33059,1130,2791,0.31314,0.34805
2008,Bavaria,Satisfactory,0.26728,877,2791,0.25086,0.28370
2008,Bavaria,Poor,0.12160,374,2791,0.10948,0.13373
2008,Bavaria,Bad,0.03573,113,2791,0.02884,0.04261
2008,Berlin,Very good,0.05801,61,697,0.04065,0.07538
2008,Berlin,Good,0.32227,262,697,0.28755,0.35699
2008,Berlin,Satisfactory,0.29310,254,697,0.25928,0.32691
2008,Berlin,Poor,0.15759,120,697,0.13052,0.18466
2008,Brandenburg,Very good,0.06467,59,830,0.04792,0.08141
2008,Brandenburg,Good,0.34683,326,830,0.31443,0.37923
2008,Brandenburg,Satisfactory,0.29391,300,830,0.26290,0.32493
2008,Brandenburg,Poor,0.12134,108,830,0.09911,0.14357
2008,Brandenburg,Bad,0.03948,37,830,0.02622,0.05273
2008,Mecklenburg-Western Pomerania,Very good,0.07259,33,485,0.04947,0.09571
2008,Mecklenburg-Western Pomerania,Good,0.32603,200,485,0.28426,0.36779
2008,Mecklenburg-Western Pomerania,Satisfactory,0.35560,186,485,0.31295,0.39824
2008,Mecklenburg-Western Pomerania,Poor,0.12577,66,485,0.09622,0.15531
2008,Saxony,Very good,0.07599,110,1446,0.06233,0.08966
2008,Saxony,Good,0.34448,590,1446,0.31998,0.36898
2008,Saxony,Satisfactory,0.27738,490,1446,0.25429,0.30046
2008,Saxony,Poor,0.14255,210,1446,0.12453,0.16058
2008,Saxony,Bad,0.03725,46,1446,0.02749,0.04702
2008,Saxony-Anhalt,Very good,0.07955,67,820,0.06102,0.09809
2008,Saxony-Anhalt,Good,0.31549,316,820,0.28366,0.34731
2008,Saxony-Anhalt,Satisfactory,0.31018,284,820,0.27850,0.34186
2008,Saxony-Anhalt,Poor,0.13693,112,820,0.11339,0.16048
2008,Saxony-Anhalt,Bad,0.04708,41,820,0.03257,0.06159
2008,Thuringa,Very good,0.08075,74,877,0.06271,0.09879
2008,Thuringa,Good,0.33411,334,877,0.30288,0.36535
2008,Thuringa,Satisfactory,0.28415,291,877,0.25428,0.31402
2008,Thuringa,Poor,0.14030,139,877,0.11731,0.16330
2008,Thuringa,Bad,0.03848,39,877,0.02574,0.05122
2009,Schleswig-Holstein,Very good,0.06721,35,499,0.04522,0.08921
2009,Schleswig-Holstein,Good,0.33702,224,499,0.29550,0.37853
2009,Schleswig-Holstein,Satisfactory,0.29954,172,499,0.25931,0.33977
2009,Schleswig-Holstein,Poor,0.11194,68,499,0.08425,0.13963
2009,Hamburg,Good,0.40774,132,216,0.34205,0.47343
2009,Hamburg,Satisfactory,0.32860,84,216,0.26581,0.39138
2009,Lower Saxony,Very good,0.05715,128,1646,0.04593,0.06836
2009,Lower Saxony,Good,0.28576,577,1646,0.26393,0.30760
2009,Lower Saxony,Satisfactory,0.35203,671,1646,0.32895,0.37511
2009,Lower Saxony,Poor,0.11484,206,1646,0.09943,0.13025
2009,Lower Saxony,Bad,0.03827,64,1646,0.02900,0.04754
2009,Bremen,Good,0.32147,52,85,0.22159,0.42134
2009,Bremen,Satisfactory,0.28582,33,85,0.18920,0.38244
2009,North Rhine-Westphalia,Very good,0.06662,300,3683,0.05856,0.07467
2009,North Rhine-Westphalia,Good,0.31907,1450,3683,0.30402,0.33413
2009,North Rhine-Westphalia,Satisfactory,0.29957,1258,3683,0.28478,0.31437
2009,North Rhine-Westphalia,Poor,0.12872,540,3683,0.11790,0.13953
2009,North Rhine-Westphalia,Bad,0.03338,135,3683,0.02758,0.03918
2009,Hesse,Very good,0.08036,113,1225,0.06513,0.09559
2009,Hesse,Good,0.29565,468,1225,0.27009,0.32122
2009,Hesse,Satisfactory,0.30023,419,1225,0.27455,0.32591
2009,Hesse,Poor,0.11114,175,1225,0.09353,0.12875
2009,Hesse,Bad,0.03601,50,1225,0.02557,0.04645
2009,"Rhineland-Palatinate, Saarland",Very good,0.09461,111,1046,0.07686,0.11235
2009,"Rhineland-Palatinate, Saarland",Good,0.31641,415,1046,0.28821,0.34461
2009,"Rhineland-Palatinate, Saarland",Satisfactory,0.28547,336,1046,0.25809,0.31286
2009,"Rhineland-Palatinate, Saarland",Poor,0.11561,146,1046,0.09623,0.13500
2009,"Rhineland-Palatinate, Saarland",Bad,0.03284,38,1046,0.02203,0.04364
2009,Baden-Wuerttemberg,Very good,0.08882,221,2131,0.07674,0.10090
2009,Baden-Wuerttemberg,Good,0.32966,889,2131,0.30969,0.34962
2009,Baden-Wuerttemberg,Satisfactory,0.27017,674,2131,0.25131,0.28903
2009,Baden-Wuerttemberg,Poor,0.12354,284,2131,0.10956,0.13751
2009,Baden-Wuerttemberg,Bad,0.02611,63,2131,0.01934,0.03289
2009,Bavaria,Very good,0.09098,291,2646,0.08002,0.10194
2009,Bavaria,Good,0.31195,1024,2646,0.29429,0.32960
2009,Bavaria,Satisfactory,0.28599,863,2646,0.26877,0.30321
2009,Bavaria,Poor,0.12193,358,2646,0.10946,0.13440
2009,Bavaria,Bad,0.03924,110,2646,0.03184,0.04664
2009,Berlin,Very good,0.05677,56,692,0.03952,0.07402
2009,Berlin,Good,0.29453,247,692,0.26054,0.32852
2009,Berlin,Satisfactory,0.32567,247,692,0.29072,0.36061
2009,Berlin,Poor,0.13971,104,692,0.11386,0.16556
2009,Berlin,Bad,0.05749,38,692,0.04013,0.07484
2009,Brandenburg,Very good,0.07849,52,796,0.05980,0.09719
2009,Brandenburg,Good,0.30438,296,796,0.27239,0.33636
2009,Brandenburg,Satisfactory,0.30733,291,796,0.27525,0.33940
2009,Brandenburg,Poor,0.12619,125,796,0.10311,0.14928
2009,Brandenburg,Bad,0.04063,32,796,0.02690,0.05435
2009,Mecklenburg-Western Pomerania,Good,0.34624,189,433,0.30138,0.39111
2009,Mecklenburg-Western Pomerania,Satisfactory,0.33581,174,433,0.29127,0.38034
2009,Mecklenburg-Western Pomerania,Poor,0.14043,70,433,0.10766,0.17319
2009,Saxony,Very good,0.06122,96,1371,0.04853,0.07392
2009,Saxony,Good,0.33408,557,1371,0.30911,0.35906
2009,Saxony,Satisfactory,0.27787,458,1371,0.25415,0.30159
2009,Saxony,Poor,0.15037,210,1371,0.13144,0.16930
2009,Saxony,Bad,0.03969,50,1371,0.02935,0.05002
2009,Saxony-Anhalt,Very good,0.04869,42,743,0.03321,0.06418
2009,Saxony-Anhalt,Good,0.32994,304,743,0.29611,0.36377
2009,Saxony-Anhalt,Satisfactory,0.32577,283,743,0.29204,0.35949
2009,Saxony-Anhalt,Poor,0.13565,114,743,0.11101,0.16029
2009,Thuringa,Very good,0.06034,55,828,0.04411,0.07657
2009,Thuringa,Good,0.32675,322,828,0.29478,0.35872
2009,Thuringa,Satisfactory,0.29543,299,828,0.26434,0.32653
2009,Thuringa,Poor,0.13893,115,828,0.11536,0.16251
2009,Thuringa,Bad,0.03533,37,828,0.02275,0.04792
2010,Schleswig-Holstein,Very good,0.06780,88,715,0.04936,0.08624
2010,Schleswig-Holstein,Good,0.29234,296,715,0.25898,0.32570
2010,Schleswig-Holstein,Satisfactory,0.33077,239,715,0.29626,0.36528
2010,Schleswig-Holstein,Poor,0.11933,92,715,0.09555,0.14310
2010,Hamburg,Very good,0.11612,61,383,0.08399,0.14824
2010,Hamburg,Good,0.36551,174,383,0.31722,0.41381
2010,Hamburg,Satisfactory,0.29256,107,383,0.24694,0.33819
2010,Hamburg,Poor,0.09769,41,383,0.06792,0.12746
2010,Lower Saxony,Very good,0.08513,250,2224,0.07353,0.09673
2010,Lower Saxony,Good,0.30077,877,2224,0.28170,0.31983
2010,Lower Saxony,Satisfactory,0.28980,738,2224,0.27094,0.30865
2010,Lower Saxony,Poor,0.12896,293,2224,0.11502,0.14289
2010,Lower Saxony,Bad,0.03396,66,2224,0.02643,0.04149
2010,Bremen,Good,0.33627,70,120,0.25139,0.42116
2010,Bremen,Satisfactory,0.29325,50,120,0.21145,0.37504
2010,North Rhine-Westphalia,Very good,0.07718,636,5064,0.06982,0.08453
2010,North Rhine-Westphalia,Good,0.30667,2029,5064,0.29397,0.31937
2010,North Rhine-Westphalia,Satisfactory,0.28483,1546,5064,0.27240,0.29726
2010,North Rhine-Westphalia,Poor,0.13247,664,5064,0.12313,0.14180
2010,North Rhine-Westphalia,Bad,0.04109,189,5064,0.03562,0.04656
2010,Hesse,Very good,0.08856,220,1702,0.07506,0.10207
2010,Hesse,Good,0.29750,670,1702,0.27578,0.31923
2010,Hesse,Satisfactory,0.27262,532,1702,0.25146,0.29378
2010,Hesse,Poor,0.11831,219,1702,0.10296,0.13366
2010,Hesse,Bad,0.05198,61,1702,0.04143,0.06253
2010,"Rhineland-Palatinate, Saarland",Very good,0.09184,164,1360,0.07648,0.10719
2010,"Rhineland-Palatinate, Saarland",Good,0.32782,572,1360,0.30286,0.35278
2010,"Rhineland-Palatinate, Saarland",Satisfactory,0.30246,421,1360,0.27804,0.32688
2010,"Rhineland-Palatinate, Saarland",Poor,0.08892,151,1360,0.07379,0.10405
2010,"Rhineland-Palatinate, Saarland",Bad,0.04121,52,1360,0.03064,0.05178
2010,Baden-Wuerttemberg,Very good,0.09273,427,2943,0.08225,0.10321
2010,Baden-Wuerttemberg,Good,0.31913,1223,2943,0.30229,0.33597
2010,Baden-Wuerttemberg,Satisfactory,0.26897,858,2943,0.25294,0.28499
2010,Baden-Wuerttemberg,Poor,0.12934,371,2943,0.11721,0.14147
2010,Baden-Wuerttemberg,Bad,0.02363,64,2943,0.01814,0.02912
2010,Bavaria,Very good,0.09335,506,3641,0.08390,0.10280
2010,Bavaria,Good,0.32820,1520,3641,0.31295,0.34346
2010,Bavaria,Satisfactory,0.27351,1061,3641,0.25902,0.28799
2010,Bavaria,Poor,0.12179,441,3641,0.11116,0.13241
2010,Bavaria,Bad,0.03553,113,3641,0.02952,0.04155
2010,Berlin,Very good,0.08101,113,931,0.06347,0.09854
2010,Berlin,Good,0.27702,351,931,0.24826,0.30578
2010,Berlin,Satisfactory,0.29421,277,931,0.26492,0.32350
2010,Berlin,Poor,0.16624,144,931,0.14232,0.19017
2010,Berlin,Bad,0.05858,46,931,0.04349,0.07368
2010,Brandenburg,Very good,0.06800,92,970,0.05215,0.08385
2010,Brandenburg,Good,0.32059,385,970,0.29121,0.34998
2010,Brandenburg,Satisfactory,0.30336,312,970,0.27441,0.33230
2010,Brandenburg,Poor,0.14072,139,970,0.11882,0.16261
2010,Brandenburg,Bad,0.04002,42,970,0.02768,0.05236
2010,Mecklenburg-Western Pomerania,Very good,0.03804,47,578,0.02243,0.05365
2010,Mecklenburg-Western Pomerania,Good,0.33294,255,578,0.29449,0.37140
2010,Mecklenburg-Western Pomerania,Satisfactory,0.31489,194,578,0.27699,0.35279
2010,Mecklenburg-Western Pomerania,Poor,0.16721,82,578,0.13676,0.19766
2010,Saxony,Very good,0.06901,175,1690,0.05692,0.08110
2010,Saxony,Good,0.35389,732,1690,0.33108,0.37669
2010,Saxony,Satisfactory,0.27050,508,1690,0.24931,0.29168
2010,Saxony,Poor,0.15239,223,1690,0.13525,0.16953
2010,Saxony,Bad,0.03000,52,1690,0.02187,0.03814
2010,Saxony-Anhalt,Very good,0.07514,82,912,0.05802,0.09226
2010,Saxony-Anhalt,Good,0.31392,378,912,0.28378,0.34405
2010,Saxony-Anhalt,Satisfactory,0.31386,292,912,0.28372,0.34399
