year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,West,17559,7.03857,7.01223,7.06492,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,East,5422,6.43378,6.38635,6.48120,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,West,16785,6.99936,6.97198,7.02675,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,East,5338,6.35053,6.30223,6.39883,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,West,16349,6.79159,6.76293,6.82025,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,East,5209,6.15074,6.09955,6.20194,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2005,West,15612,6.95605,6.92699,6.98511,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2005,East,5022,6.36368,6.30986,6.41749,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,West,16637,6.90689,6.87912,6.93466,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2006,East,5259,6.27186,6.22078,6.32293,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,West,15461,6.95825,6.92977,6.98674,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2007,East,5000,6.38046,6.32911,6.43180,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,West,14515,6.95761,6.92792,6.98731,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2008,East,4760,6.54086,6.49008,6.59164,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,West,13428,6.89006,6.85900,6.92111,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,East,4535,6.46728,6.41429,6.52026,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,West,18469,7.09536,7.06972,7.12100,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2010,East,5458,6.70801,6.65936,6.75665,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2011,West,19989,7.04619,7.02133,7.07105,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2011,East,5788,6.65485,6.60842,6.70127,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,West,20446,7.16499,7.14125,7.18873,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2012,East,5941,6.72058,6.67519,6.76596,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,West,24468,7.24625,7.22419,7.26832,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2013,East,6088,6.83571,6.78943,6.88199,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2014,West,21429,7.23365,7.21030,7.25699,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2014,East,5559,6.83622,6.78946,6.88297,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2015,West,21335,7.34190,7.31850,7.36529,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2015,East,5393,6.95086,6.90274,6.99897,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2016,West,21623,7.32731,7.30416,7.35047,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2016,East,5494,6.99395,6.94752,7.04039,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2017,West,24309,7.33160,7.31008,7.35312,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2017,East,6159,6.96524,6.92177,7.00871,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,West,23170,7.40363,7.38164,7.42563,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2018,East,5995,7.11926,7.07610,7.16242,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2019,West,22958,7.49257,7.47066,7.51447,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,East,5974,7.17289,7.12925,7.21654,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2020,West,23536,7.49983,7.47858,7.52109,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2020,East,5809,7.27111,7.22842,7.31379,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,West,15604,7.44687,7.42025,7.47350,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,East,3887,7.21086,7.15535,7.26636,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2022,West,21918,7.33338,7.31140,7.35535,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2022,East,5787,7.05203,7.00610,7.09795,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
