year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,East,864,6.43312,6.24911,6.61714,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,West,3334,6.36054,6.27190,6.44919,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,East,769,6.70029,6.52197,6.87861,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2003,West,6894,6.31461,6.25482,6.37439,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,East,2330,6.13209,6.03103,6.23315,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,West,3023,6.27846,6.18467,6.37225,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,East,883,6.30378,6.12313,6.48442,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,West,2817,6.15800,6.05441,6.26158,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,East,908,6.24821,6.04619,6.45023,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2006,West,2724,6.03355,5.92476,6.14235,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2006,East,871,6.74014,6.56468,6.91560,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2007,West,2575,6.17375,6.06686,6.28063,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,East,852,6.41256,6.20740,6.61772,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2008,West,2132,6.51983,6.40955,6.63011,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,East,731,7.19012,7.00083,7.37941,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2009,West,1955,6.52192,6.39856,6.64528,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2009,East,724,7.07418,6.88323,7.26513,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
2010,West,5348,6.64182,6.56558,6.71806,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2010,East,1527,7.06192,6.92588,7.19796,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
2011,West,5607,6.93490,6.86657,7.00323,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
2011,East,1648,6.98877,6.84746,7.13007,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,West,5245,7.07372,7.00569,7.14175,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,East,1475,7.42285,7.30285,7.54285,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,West,4739,7.11450,7.04480,7.18419,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,East,1370,7.11901,6.97616,7.26186,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,West,5080,7.08586,7.01835,7.15337,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,East,1273,7.10531,6.95878,7.25185,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,West,4187,7.26984,7.19666,7.34301,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,East,1084,7.30485,7.16370,7.44600,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,West,3850,7.32182,7.25131,7.39233,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,East,986,7.33455,7.19102,7.47807,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,West,3503,7.23373,7.15476,7.31269,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,East,951,7.39849,7.26285,7.53413,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,West,3319,7.08682,7.00451,7.16914,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,East,907,7.20353,7.06140,7.34565,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,West,3143,7.21502,7.13122,7.29882,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,East,883,7.58602,7.44945,7.72260,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,West,3564,6.87214,6.78883,6.95545,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2020,East,862,7.29484,7.14425,7.44543,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,West,1972,7.13404,7.03052,7.23756,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2021,East,593,7.18999,6.99888,7.38111,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2022,West,4083,6.76429,6.68699,6.84160,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2022,East,1235,6.89369,6.75960,7.02778,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
