year,bula_h,sampreg,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Hesse,West,No,0.40558,385,1138,0.37704,0.43412
2012,"Rhineland-Palatinate, Saarland",West,Yes,0.67704,657,929,0.64695,0.70713
2012,"Rhineland-Palatinate, Saarland",West,No,0.32042,272,929,0.29039,0.35044
2012,Baden-Wuerttemberg,West,Yes,0.64464,1328,1907,0.62315,0.66612
2012,Baden-Wuerttemberg,West,No,0.35536,579,1907,0.33388,0.37685
2012,Bavaria,West,Yes,0.61797,1769,2530,0.59903,0.63690
2012,Bavaria,West,No,0.37885,761,2530,0.35995,0.39776
2012,Berlin,West,Yes,0.24559,121,395,0.20309,0.28809
2012,Berlin,West,No,0.75062,274,395,0.70790,0.79334
2012,Berlin,East,Yes,0.20936,75,304,0.16355,0.25517
2012,Berlin,East,No,0.79064,229,304,0.74483,0.83645
2012,Brandenburg,East,Yes,0.54352,386,668,0.50572,0.58132
2012,Brandenburg,East,No,0.45648,282,668,0.41868,0.49428
2012,Mecklenburg-Western Pomerania,East,Yes,0.46276,188,401,0.41389,0.51162
2012,Mecklenburg-Western Pomerania,East,No,0.53724,213,401,0.48838,0.58611
2012,Saxony,East,Yes,0.51462,581,1075,0.48473,0.54451
2012,Saxony,East,No,0.48538,494,1075,0.45549,0.51527
2012,Saxony-Anhalt,East,Yes,0.51459,347,625,0.47537,0.55380
2012,Saxony-Anhalt,East,No,0.48541,278,625,0.44620,0.52463
2012,Thuringa,East,Yes,0.57847,397,639,0.54015,0.61678
2012,Thuringa,East,No,0.42153,242,639,0.38322,0.45985
2013,Schleswig-Holstein,West,Yes,0.61794,392,652,0.58061,0.65526
2013,Schleswig-Holstein,West,No,0.38206,260,652,0.34474,0.41939
2013,Hamburg,West,Yes,0.30958,117,336,0.26007,0.35908
2013,Hamburg,West,No,0.69042,219,336,0.64092,0.73993
2013,Lower Saxony,West,Yes,0.75247,1265,1628,0.73150,0.77344
2013,Lower Saxony,West,No,0.24722,363,1628,0.22626,0.26818
2013,Bremen,West,Yes,0.56535,77,145,0.48439,0.64632
2013,Bremen,West,No,0.43465,68,145,0.35368,0.51561
2013,North Rhine-Westphalia,West,Yes,0.61331,2241,3663,0.59754,0.62908
2013,North Rhine-Westphalia,West,No,0.38650,1422,3663,0.37072,0.40227
2013,Hesse,West,Yes,0.60099,796,1308,0.57444,0.62754
2013,Hesse,West,No,0.39901,512,1308,0.37246,0.42556
2013,"Rhineland-Palatinate, Saarland",West,Yes,0.67193,715,1035,0.64332,0.70055
2013,"Rhineland-Palatinate, Saarland",West,No,0.32807,320,1035,0.29945,0.35668
2013,Baden-Wuerttemberg,West,Yes,0.64416,1398,2134,0.62384,0.66448
2013,Baden-Wuerttemberg,West,No,0.35584,736,2134,0.33552,0.37616
2013,Bavaria,West,Yes,0.60927,1830,2846,0.59134,0.62720
2013,Bavaria,West,No,0.38985,1016,2846,0.37193,0.40777
2013,Berlin,West,Yes,0.24225,125,463,0.20318,0.28132
2013,Berlin,West,No,0.75775,338,463,0.71868,0.79682
2013,Berlin,East,Yes,0.23284,72,307,0.18549,0.28020
2013,Berlin,East,No,0.76716,235,307,0.71980,0.81451
2013,Brandenburg,East,Yes,0.54321,378,673,0.50555,0.58088
2013,Brandenburg,East,No,0.45679,295,673,0.41912,0.49445
2013,Mecklenburg-Western Pomerania,East,Yes,0.44293,180,384,0.39318,0.49268
2013,Mecklenburg-Western Pomerania,East,No,0.55707,204,384,0.50732,0.60682
2013,Saxony,East,Yes,0.52820,560,1048,0.49796,0.55844
2013,Saxony,East,No,0.47102,488,1048,0.44078,0.50125
2013,Saxony-Anhalt,East,Yes,0.55037,351,635,0.51164,0.58909
2013,Saxony-Anhalt,East,No,0.44963,284,635,0.41091,0.48836
2013,Thuringa,East,Yes,0.61540,390,609,0.57673,0.65407
2013,Thuringa,East,No,0.38460,219,609,0.34593,0.42327
2014,Schleswig-Holstein,West,Yes,0.62849,356,567,0.58869,0.66830
2014,Schleswig-Holstein,West,No,0.37151,211,567,0.33170,0.41131
2014,Hamburg,West,Yes,0.33916,96,270,0.28258,0.39573
2014,Hamburg,West,No,0.66084,174,270,0.60427,0.71742
2014,Lower Saxony,West,Yes,0.76251,1149,1466,0.74072,0.78430
2014,Lower Saxony,West,No,0.23749,317,1466,0.21570,0.25928
2014,Bremen,West,Yes,0.55067,68,124,0.46276,0.63858
2014,Bremen,West,No,0.44933,56,124,0.36142,0.53724
2014,North Rhine-Westphalia,West,Yes,0.61999,2060,3225,0.60323,0.63674
2014,North Rhine-Westphalia,West,No,0.37696,1165,3225,0.36023,0.39369
2014,Hesse,West,Yes,0.62335,704,1114,0.59488,0.65181
2014,Hesse,West,No,0.37665,410,1114,0.34819,0.40512
2014,"Rhineland-Palatinate, Saarland",West,Yes,0.66751,641,920,0.63705,0.69797
2014,"Rhineland-Palatinate, Saarland",West,No,0.32698,279,920,0.29665,0.35731
2014,Baden-Wuerttemberg,West,Yes,0.64651,1207,1826,0.62458,0.66844
2014,Baden-Wuerttemberg,West,No,0.35349,619,1826,0.33156,0.37542
2014,Bavaria,West,Yes,0.62093,1681,2550,0.60210,0.63976
2014,Bavaria,West,No,0.37881,869,2550,0.35997,0.39764
2014,Berlin,West,Yes,0.25795,103,379,0.21385,0.30206
2014,Berlin,West,No,0.74205,276,379,0.69794,0.78615
2014,Berlin,East,Yes,0.23616,76,277,0.18605,0.28627
2014,Berlin,East,No,0.76384,201,277,0.71373,0.81395
2014,Brandenburg,East,Yes,0.56017,363,621,0.52110,0.59924
2014,Brandenburg,East,No,0.43983,258,621,0.40076,0.47890
2014,Mecklenburg-Western Pomerania,East,Yes,0.41884,168,354,0.36738,0.47031
2014,Mecklenburg-Western Pomerania,East,No,0.58116,186,354,0.52969,0.63262
2014,Saxony,East,Yes,0.51754,518,952,0.48578,0.54930
2014,Saxony,East,No,0.48246,434,952,0.45070,0.51422
2014,Saxony-Anhalt,East,Yes,0.50836,298,583,0.46774,0.54897
2014,Saxony-Anhalt,East,No,0.48774,285,583,0.44713,0.52835
2014,Thuringa,East,Yes,0.60558,373,592,0.56617,0.64498
2014,Thuringa,East,No,0.39345,219,592,0.35407,0.43284
2015,Schleswig-Holstein,West,Yes,0.64955,355,548,0.60956,0.68953
2015,Schleswig-Holstein,West,No,0.34672,193,548,0.30684,0.38661
2015,Hamburg,West,Yes,0.31975,97,283,0.26531,0.37418
2015,Hamburg,West,No,0.68025,186,283,0.62582,0.73469
2015,Lower Saxony,West,Yes,0.72559,1099,1493,0.70295,0.74824
2015,Lower Saxony,West,No,0.27383,394,1493,0.25120,0.29645
2015,Bremen,West,Yes,0.48371,58,117,0.39277,0.57465
2015,Bremen,West,No,0.51629,59,117,0.42535,0.60723
2015,North Rhine-Westphalia,West,Yes,0.59734,1894,3205,0.58035,0.61432
2015,North Rhine-Westphalia,West,No,0.39901,1311,3205,0.38205,0.41596
2015,Hesse,West,Yes,0.60217,668,1127,0.57358,0.63076
2015,Hesse,West,No,0.39562,459,1127,0.36706,0.42418
2015,"Rhineland-Palatinate, Saarland",West,Yes,0.65716,605,922,0.62650,0.68781
2015,"Rhineland-Palatinate, Saarland",West,No,0.34284,317,922,0.31219,0.37350
2015,Baden-Wuerttemberg,West,Yes,0.64046,1156,1826,0.61844,0.66247
2015,Baden-Wuerttemberg,West,No,0.35954,670,1826,0.33753,0.38156
2015,Bavaria,West,Yes,0.60212,1623,2586,0.58325,0.62099
2015,Bavaria,West,No,0.39788,963,2586,0.37901,0.41675
2015,Berlin,West,Yes,0.22645,90,369,0.18369,0.26922
2015,Berlin,West,No,0.77355,279,369,0.73078,0.81631
2015,Berlin,East,Yes,0.25092,78,281,0.20014,0.30170
2015,Berlin,East,No,0.74908,203,281,0.69830,0.79986
2015,Brandenburg,East,Yes,0.59160,359,607,0.55246,0.63074
2015,Brandenburg,East,No,0.40840,248,607,0.36926,0.44754
2015,Mecklenburg-Western Pomerania,East,Yes,0.41257,161,351,0.36100,0.46415
2015,Mecklenburg-Western Pomerania,East,No,0.58743,190,351,0.53585,0.63900
2015,Saxony,East,Yes,0.52874,502,915,0.49638,0.56110
2015,Saxony,East,No,0.46892,413,915,0.43657,0.50128
2015,Saxony-Anhalt,East,Yes,0.48221,275,545,0.44022,0.52420
2015,Saxony-Anhalt,East,No,0.51330,270,545,0.47130,0.55530
2015,Thuringa,East,Yes,0.54257,338,579,0.50195,0.58318
2015,Thuringa,East,No,0.45703,241,579,0.41642,0.49764
2016,Schleswig-Holstein,West,Yes,0.67757,370,629,0.64101,0.71412
2016,Schleswig-Holstein,West,No,0.32232,259,629,0.28577,0.35888
2016,Hamburg,West,Yes,0.32934,95,289,0.27506,0.38362
2016,Hamburg,West,No,0.67066,194,289,0.61638,0.72494
2016,Lower Saxony,West,Yes,0.73133,1078,1572,0.70941,0.75325
2016,Lower Saxony,West,No,0.26842,494,1572,0.24651,0.29033
2016,Bremen,West,Yes,0.56039,65,129,0.47440,0.64637
2016,Bremen,West,No,0.43961,64,129,0.35363,0.52560
2016,North Rhine-Westphalia,West,Yes,0.60282,1849,3375,0.58631,0.61933
2016,North Rhine-Westphalia,West,No,0.39543,1526,3375,0.37893,0.41193
2016,Hesse,West,Yes,0.57531,621,1127,0.54644,0.60418
2016,Hesse,West,No,0.42451,506,1127,0.39564,0.45338
2016,"Rhineland-Palatinate, Saarland",West,Yes,0.64728,598,1036,0.61817,0.67639
2016,"Rhineland-Palatinate, Saarland",West,No,0.35238,438,1036,0.32328,0.38149
2016,Baden-Wuerttemberg,West,Yes,0.63937,1138,1863,0.61756,0.66118
2016,Baden-Wuerttemberg,West,No,0.35652,725,1863,0.33477,0.37828
2016,Bavaria,West,Yes,0.59936,1529,2528,0.58025,0.61847
2016,Bavaria,West,No,0.40050,999,2528,0.38140,0.41961
2016,Berlin,West,Yes,0.20748,89,387,0.16702,0.24793
2016,Berlin,West,No,0.79252,298,387,0.75207,0.83298
2016,Berlin,East,Yes,0.22420,63,285,0.17570,0.27271
2016,Berlin,East,No,0.77580,222,285,0.72729,0.82430
2016,Brandenburg,East,Yes,0.58451,351,649,0.54656,0.62245
2016,Brandenburg,East,No,0.40382,298,649,0.36604,0.44160
2016,Mecklenburg-Western Pomerania,East,Yes,0.43087,170,377,0.38081,0.48092
2016,Mecklenburg-Western Pomerania,East,No,0.56913,207,377,0.51908,0.61919
2016,Saxony,East,Yes,0.51423,478,970,0.48276,0.54570
2016,Saxony,East,No,0.48508,492,970,0.45361,0.51655
2016,Saxony-Anhalt,East,Yes,0.49593,258,572,0.45492,0.53694
2016,Saxony-Anhalt,East,No,0.50400,314,572,0.46299,0.54501
2016,Thuringa,East,Yes,0.53951,317,607,0.49982,0.57919
2016,Thuringa,East,No,0.46021,290,607,0.42053,0.49990
2017,Schleswig-Holstein,West,Yes,0.72494,442,721,0.69232,0.75756
2017,Schleswig-Holstein,West,No,0.27506,279,721,0.24244,0.30768
2017,Hamburg,West,Yes,0.35268,110,333,0.30128,0.40408
2017,Hamburg,West,No,0.64705,223,333,0.59565,0.69846
2017,Lower Saxony,West,Yes,0.73138,1315,1902,0.71146,0.75131
2017,Lower Saxony,West,No,0.26862,587,1902,0.24869,0.28854
2017,Bremen,West,Yes,0.48894,78,181,0.41591,0.56197
2017,Bremen,West,No,0.51009,103,181,0.43706,0.58312
2017,North Rhine-Westphalia,West,Yes,0.60974,2128,3826,0.59428,0.62520
2017,North Rhine-Westphalia,West,No,0.38884,1698,3826,0.37340,0.40429
2017,Hesse,West,Yes,0.55853,687,1275,0.53126,0.58579
2017,Hesse,West,No,0.44147,588,1275,0.41421,0.46874
2017,"Rhineland-Palatinate, Saarland",West,Yes,0.65064,643,1068,0.62203,0.67925
2017,"Rhineland-Palatinate, Saarland",West,No,0.34377,425,1068,0.31527,0.37227
2017,Baden-Wuerttemberg,West,Yes,0.63511,1232,2006,0.61404,0.65618
2017,Baden-Wuerttemberg,West,No,0.36489,774,2006,0.34382,0.38596
2017,Bavaria,West,Yes,0.60205,1686,2754,0.58377,0.62034
2017,Bavaria,West,No,0.39792,1068,2754,0.37964,0.41621
2017,Berlin,West,Yes,0.24503,98,403,0.20298,0.28707
2017,Berlin,West,No,0.75144,305,403,0.70920,0.79369
2017,Berlin,East,Yes,0.23410,72,319,0.18756,0.28064
2017,Berlin,East,No,0.76590,247,319,0.71936,0.81244
2017,Brandenburg,East,Yes,0.57859,394,705,0.54211,0.61506
2017,Brandenburg,East,No,0.41189,311,705,0.37554,0.44825
2017,Mecklenburg-Western Pomerania,East,Yes,0.43583,174,405,0.38747,0.48418
2017,Mecklenburg-Western Pomerania,East,No,0.56417,231,405,0.51582,0.61253
2017,Saxony,East,Yes,0.52019,558,1085,0.49045,0.54993
2017,Saxony,East,No,0.47936,527,1085,0.44962,0.50910
2017,Saxony-Anhalt,East,Yes,0.53319,307,629,0.49417,0.57221
2017,Saxony-Anhalt,East,No,0.46644,322,629,0.42743,0.50546
2017,Thuringa,East,Yes,0.57170,366,655,0.53377,0.60962
2017,Thuringa,East,No,0.42830,289,655,0.39038,0.46623
2018,Schleswig-Holstein,West,Yes,0.67923,400,674,0.64396,0.71450
2018,Schleswig-Holstein,West,No,0.32034,274,674,0.28509,0.35560
2018,Hamburg,West,Yes,0.32179,117,359,0.27340,0.37018
2018,Hamburg,West,No,0.66875,242,359,0.62000,0.71751
2018,Lower Saxony,West,Yes,0.72018,1202,1785,0.69935,0.74101
2018,Lower Saxony,West,No,0.27676,583,1785,0.25600,0.29752
2018,Bremen,West,Yes,0.54923,84,183,0.47695,0.62152
2018,Bremen,West,No,0.45077,99,183,0.37848,0.52305
2018,North Rhine-Westphalia,West,Yes,0.60436,2054,3723,0.58865,0.62007
2018,North Rhine-Westphalia,West,No,0.39351,1669,3723,0.37782,0.40921
2018,Hesse,West,Yes,0.58747,654,1214,0.55977,0.61517
2018,Hesse,West,No,0.41193,560,1214,0.38423,0.43963
2018,"Rhineland-Palatinate, Saarland",West,Yes,0.68237,617,1053,0.65424,0.71051
2018,"Rhineland-Palatinate, Saarland",West,No,0.31366,436,1053,0.28562,0.34170
2018,Baden-Wuerttemberg,West,Yes,0.62731,1145,1863,0.60535,0.64927
2018,Baden-Wuerttemberg,West,No,0.37143,718,1863,0.34948,0.39338
2018,Bavaria,West,Yes,0.61013,1589,2619,0.59144,0.62881
2018,Bavaria,West,No,0.38874,1030,2619,0.37007,0.40742
2018,Berlin,West,Yes,0.20452,101,468,0.16794,0.24111
2018,Berlin,West,No,0.79390,367,468,0.75722,0.83059
2018,Berlin,East,Yes,0.21976,66,304,0.17314,0.26639
2018,Berlin,East,No,0.77945,238,304,0.73276,0.82613
2018,Brandenburg,East,Yes,0.58394,358,720,0.54791,0.61997
2018,Brandenburg,East,No,0.40457,362,720,0.36869,0.44044
2018,Mecklenburg-Western Pomerania,East,Yes,0.45777,177,417,0.40989,0.50565
2018,Mecklenburg-Western Pomerania,East,No,0.54213,240,417,0.49425,0.59000
2018,Saxony,East,Yes,0.51773,527,1051,0.48751,0.54795
2018,Saxony,East,No,0.48197,524,1051,0.45174,0.51219
2018,Saxony-Anhalt,East,Yes,0.55862,303,621,0.51953,0.59771
2018,Saxony-Anhalt,East,No,0.44102,318,621,0.40193,0.48010
2018,Thuringa,East,Yes,0.53481,334,638,0.49607,0.57354
2018,Thuringa,East,No,0.46044,304,638,0.42174,0.49915
2019,Schleswig-Holstein,West,Yes,0.62975,351,572,0.59014,0.66936
2019,Schleswig-Holstein,West,No,0.25986,221,572,0.22389,0.29583
2019,Hamburg,West,Yes,0.30356,100,306,0.25195,0.35516
2019,Hamburg,West,No,0.60552,206,306,0.55067,0.66037
2019,Lower Saxony,West,Yes,0.67031,1049,1498,0.64649,0.69412
2019,Lower Saxony,West,No,0.23299,449,1498,0.21158,0.25441
2019,Bremen,West,Yes,0.50636,74,154,0.42714,0.58558
2019,Bremen,West,No,0.43654,80,154,0.35795,0.51512
2019,North Rhine-Westphalia,West,Yes,0.54373,1765,3188,0.52644,0.56102
2019,North Rhine-Westphalia,West,No,0.35820,1423,3188,0.34155,0.37484
2019,Hesse,West,Yes,0.52010,570,1011,0.48929,0.55091
2019,Hesse,West,No,0.35848,441,1011,0.32890,0.38805
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.64407,514,865,0.61214,0.67600
2019,"Rhineland-Palatinate, Saarland",West,No,0.25917,351,865,0.22995,0.28839
2019,Baden-Wuerttemberg,West,Yes,0.57922,965,1568,0.55478,0.60367
2019,Baden-Wuerttemberg,West,No,0.32028,603,1568,0.29718,0.34338
2019,Bavaria,West,Yes,0.56038,1339,2204,0.53966,0.58111
2019,Bavaria,West,No,0.32909,865,2204,0.30947,0.34871
2019,Berlin,West,Yes,0.21133,79,379,0.17017,0.25248
2019,Berlin,West,No,0.72662,300,379,0.68169,0.77155
2019,Berlin,East,Yes,0.21653,58,256,0.16598,0.26709
2019,Berlin,East,No,0.74204,198,256,0.68834,0.79574
2019,Brandenburg,East,Yes,0.53803,333,634,0.49920,0.57687
2019,Brandenburg,East,No,0.34628,301,634,0.30921,0.38334
2019,Mecklenburg-Western Pomerania,East,Yes,0.43261,153,341,0.37995,0.48528
2019,Mecklenburg-Western Pomerania,East,No,0.45752,188,341,0.40456,0.51047
2019,Saxony,East,Yes,0.48329,463,893,0.45049,0.51608
2019,Saxony,East,No,0.43355,430,893,0.40102,0.46607
2019,Saxony-Anhalt,East,Yes,0.51212,255,512,0.46878,0.55546
2019,Saxony-Anhalt,East,No,0.39196,257,512,0.34964,0.43429
2019,Thuringa,East,Yes,0.50220,290,527,0.45947,0.54493
2019,Thuringa,East,No,0.40000,237,527,0.35814,0.44187
2020,Schleswig-Holstein,West,Yes,0.70295,420,691,0.66885,0.73705
2020,Schleswig-Holstein,West,No,0.29705,271,691,0.26295,0.33115
2020,Hamburg,West,Yes,0.33970,154,437,0.29525,0.38416
2020,Hamburg,West,No,0.66030,283,437,0.61584,0.70475
2020,Lower Saxony,West,Yes,0.72795,1207,1813,0.70746,0.74844
2020,Lower Saxony,West,No,0.26925,606,1813,0.24883,0.28967
2020,Bremen,West,Yes,0.52320,78,213,0.45597,0.59044
2020,Bremen,West,No,0.47680,135,213,0.40956,0.54403
2020,North Rhine-Westphalia,West,Yes,0.59259,2189,4356,0.57800,0.60718
2020,North Rhine-Westphalia,West,No,0.40556,2167,4356,0.39098,0.42015
2020,Hesse,West,Yes,0.61157,710,1349,0.58555,0.63759
2020,Hesse,West,No,0.38754,639,1349,0.36153,0.41355
2020,"Rhineland-Palatinate, Saarland",West,Yes,0.72404,630,1050,0.69699,0.75109
2020,"Rhineland-Palatinate, Saarland",West,No,0.27596,420,1050,0.24891,0.30301
2020,Baden-Wuerttemberg,West,Yes,0.65729,1211,1995,0.63645,0.67812
2020,Baden-Wuerttemberg,West,No,0.34260,784,1995,0.32177,0.36343
2020,Bavaria,West,Yes,0.62272,1706,2902,0.60508,0.64036
2020,Bavaria,West,No,0.37678,1196,2902,0.35915,0.39441
2020,Berlin,West,Yes,0.24816,158,661,0.21521,0.28112
2020,Berlin,West,No,0.75048,503,661,0.71746,0.78349
2020,Berlin,East,Yes,0.21153,76,376,0.17020,0.25287
2020,Berlin,East,No,0.78847,300,376,0.74713,0.82980
2020,Brandenburg,East,Yes,0.60535,427,753,0.57041,0.64028
2020,Brandenburg,East,No,0.39458,326,753,0.35964,0.42951
2020,Mecklenburg-Western Pomerania,East,Yes,0.47698,166,373,0.42622,0.52774
2020,Mecklenburg-Western Pomerania,East,No,0.52302,207,373,0.47226,0.57378
2020,Saxony,East,Yes,0.52813,556,1078,0.49832,0.55795
2020,Saxony,East,No,0.46715,522,1078,0.43735,0.49695
2020,Saxony-Anhalt,East,Yes,0.53596,307,623,0.49676,0.57515
2020,Saxony-Anhalt,East,No,0.46373,316,623,0.42454,0.50292
2020,Thuringa,East,Yes,0.54257,342,630,0.50364,0.58151
2020,Thuringa,East,No,0.45743,288,630,0.41849,0.49636
2021,Schleswig-Holstein,West,Yes,0.65645,305,458,0.61291,0.69999
2021,Schleswig-Holstein,West,No,0.25035,153,458,0.21064,0.29007
2021,Hamburg,West,Yes,0.35884,104,270,0.30152,0.41616
2021,Hamburg,West,No,0.53690,166,270,0.47731,0.59649
2021,Lower Saxony,West,Yes,0.64004,766,1073,0.61131,0.66878
2021,Lower Saxony,West,No,0.26416,307,1073,0.23777,0.29055
2021,Bremen,West,Yes,0.53226,39,88,0.42741,0.63711
2021,Bremen,West,No,0.35306,49,88,0.25263,0.45349
2021,North Rhine-Westphalia,West,Yes,0.54108,1337,2390,0.52110,0.56106
2021,North Rhine-Westphalia,West,No,0.35851,1053,2390,0.33928,0.37774
2021,Hesse,West,Yes,0.50814,394,761,0.47259,0.54368
2021,Hesse,West,No,0.36355,367,761,0.32935,0.39775
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.66551,372,582,0.62714,0.70387
2021,"Rhineland-Palatinate, Saarland",West,No,0.23586,210,582,0.20134,0.27038
2021,Baden-Wuerttemberg,West,Yes,0.57329,749,1130,0.54444,0.60214
2021,Baden-Wuerttemberg,West,No,0.29208,381,1130,0.26555,0.31860
2021,Bavaria,West,Yes,0.56017,1062,1689,0.53649,0.58385
2021,Bavaria,West,No,0.35167,627,1689,0.32889,0.37445
2021,Berlin,West,Yes,0.21284,96,383,0.17180,0.25389
2021,Berlin,West,No,0.72840,287,383,0.68379,0.77300
2021,Berlin,East,Yes,0.16173,45,218,0.11274,0.21072
2021,Berlin,East,No,0.70003,173,218,0.63906,0.76100
2021,Brandenburg,East,Yes,0.55657,254,433,0.50973,0.60342
2021,Brandenburg,East,No,0.35111,179,433,0.30610,0.39612
2021,Mecklenburg-Western Pomerania,East,Yes,0.43660,128,244,0.37424,0.49896
2021,Mecklenburg-Western Pomerania,East,No,0.44605,116,244,0.38355,0.50855
2021,Saxony,East,Yes,0.50905,384,713,0.47233,0.54577
2021,Saxony,East,No,0.39962,329,713,0.36364,0.43560
2021,Saxony-Anhalt,East,Yes,0.43266,173,356,0.38112,0.48420
2021,Saxony-Anhalt,East,No,0.43558,183,356,0.38400,0.48715
2021,Thuringa,East,Yes,0.51488,216,385,0.46489,0.56486
2021,Thuringa,East,No,0.41387,169,385,0.36461,0.46313
2022,Schleswig-Holstein,West,Yes,0.69029,475,691,0.65578,0.72479
2022,Schleswig-Holstein,West,No,0.30487,216,691,0.27052,0.33922
2022,Hamburg,West,Yes,0.40570,195,464,0.36098,0.45043
2022,Hamburg,West,No,0.59081,269,464,0.54602,0.63560
2022,Lower Saxony,West,Yes,0.74492,1244,1736,0.72441,0.76543
2022,Lower Saxony,West,No,0.25100,492,1736,0.23060,0.27140
2022,Bremen,West,Yes,0.59868,76,152,0.52050,0.67686
2022,Bremen,West,No,0.39639,76,152,0.31837,0.47441
2022,North Rhine-Westphalia,West,Yes,0.62318,2518,4189,0.60851,0.63786
2022,North Rhine-Westphalia,West,No,0.37050,1671,4189,0.35587,0.38513
2022,Hesse,West,Yes,0.61492,768,1327,0.58872,0.64111
2022,Hesse,West,No,0.38237,559,1327,0.35622,0.40853
2022,"Rhineland-Palatinate, Saarland",West,Yes,0.70513,606,954,0.67618,0.73409
2022,"Rhineland-Palatinate, Saarland",West,No,0.29044,348,954,0.26162,0.31926
2022,Baden-Wuerttemberg,West,Yes,0.63469,1407,2332,0.61514,0.65424
2022,Baden-Wuerttemberg,West,No,0.36074,925,2332,0.34125,0.38024
2022,Bavaria,West,Yes,0.62510,1907,3183,0.60828,0.64192
2022,Bavaria,West,No,0.37169,1276,3183,0.35490,0.38848
2022,Berlin,West,Yes,0.24743,184,687,0.21514,0.27973
2022,Berlin,West,No,0.74930,503,687,0.71686,0.78173
2022,Berlin,East,Yes,0.21960,127,513,0.18374,0.25546
2022,Berlin,East,No,0.77269,386,513,0.73639,0.80899
2022,Brandenburg,East,Yes,0.58047,460,764,0.54545,0.61548
2022,Brandenburg,East,No,0.41852,304,764,0.38352,0.45352
2022,Mecklenburg-Western Pomerania,East,Yes,0.54043,238,432,0.49338,0.58748
2022,Mecklenburg-Western Pomerania,East,No,0.45514,194,432,0.40813,0.50216
2022,Saxony,East,Yes,0.52316,748,1331,0.49631,0.55000
2022,Saxony,East,No,0.47378,583,1331,0.44694,0.50061
2022,Saxony-Anhalt,East,Yes,0.55240,405,698,0.51548,0.58931
2022,Saxony-Anhalt,East,No,0.44572,293,698,0.40882,0.48262
2022,Thuringa,East,Yes,0.61813,353,605,0.57938,0.65688
2022,Thuringa,East,No,0.37934,252,605,0.34064,0.41804
