"pgoeffd","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nein","2015","Hauptschulabschluss","3021","0.834700697973239","0.822448891435596","0.846952504510882"
"nein","2015","Realschulabschluss","3365","0.787488463081511","0.775262678877736","0.799714247285286"
"ja","2016","(Fach-)Abitur","594","0.239554057613966","0.222991446651377","0.256116668576555"
"ja","2016","(noch) kein Abschluss","32","0.113065093224072","0.0812255785592129","0.144904607888931"
"ja","2016","AkademikerInnen","1432","0.392409048720594","0.376824473114661","0.407993624326526"
"ja","2016","Hauptschulabschluss","475","0.163641303721912","0.150994202546411","0.176288404897413"
"ja","2016","Realschulabschluss","887","0.227347963219158","0.214256056737131","0.240439869701184"
"nein","2016","(Fach-)Abitur","1957","0.760445942386034","0.743883331423445","0.777008553348623"
"nein","2016","(noch) kein Abschluss","348","0.886934906775928","0.85509539211107","0.918774421440787"
"nein","2016","AkademikerInnen","2339","0.607590951279406","0.592006375673474","0.623175526885339"
"nein","2016","Hauptschulabschluss","2812","0.836358696278088","0.823711595102587","0.849005797453589"
"nein","2016","Realschulabschluss","3050","0.772652036780842","0.759560130298816","0.785743943262868"
"ja","2017","(Fach-)Abitur","702","0.252505499228767","0.236806709292445","0.268204289165089"
"ja","2017","(noch) kein Abschluss","46","0.104823573216605","0.0780801731448891","0.131566973288322"
"ja","2017","AkademikerInnen","1629","0.394704305689621","0.380138833854092","0.40926977752515"
"ja","2017","Hauptschulabschluss","510","0.149258915767807","0.137603997483424","0.160913834052191"
"ja","2017","Realschulabschluss","1058","0.224790554923734","0.212754652333708","0.236826457513761"
"nein","2017","(Fach-)Abitur","2240","0.747494500771233","0.731795710834911","0.763193290707555"
"nein","2017","(noch) kein Abschluss","458","0.895176426783395","0.868433026711679","0.921919826855111"
"nein","2017","AkademikerInnen","2697","0.605295694310379","0.59073022247485","0.619861166145908"
"nein","2017","Hauptschulabschluss","3081","0.850741084232193","0.839086165947809","0.862396002516576"
"nein","2017","Realschulabschluss","3563","0.775209445076266","0.763173542486239","0.787245347666293"
"ja","2018","(Fach-)Abitur","671","0.245159208161345","0.229310033224326","0.261008383098364"
"ja","2018","(noch) kein Abschluss","42","0.0869132658806955","0.0632405714379525","0.110585960323439"
"ja","2018","AkademikerInnen","1605","0.409782299183232","0.394763510475423","0.424801087891042"
"ja","2018","Hauptschulabschluss","479","0.170980280777718","0.158156267941592","0.183804293613844"
"ja","2018","Realschulabschluss","962","0.221983898307161","0.209523363745268","0.234444432869054"
"nein","2018","(Fach-)Abitur","2159","0.754840791838655","0.738991616901636","0.770689966775674"
"nein","2018","(noch) kein Abschluss","502","0.913086734119304","0.889414039676561","0.936759428562047"
"nein","2018","AkademikerInnen","2514","0.590217700816768","0.575198912108958","0.605236489524577"
"nein","2018","Hauptschulabschluss","2832","0.829019719222282","0.816195706386156","0.841843732058408"
"nein","2018","Realschulabschluss","3311","0.778016101692839","0.765555567130946","0.790476636254732"
"ja","2019","(Fach-)Abitur","659","0.263607777508455","0.247206216476911","0.280009338539998"
"ja","2019","(noch) kein Abschluss","38","0.145602068313343","0.117703766277842","0.173500370348844"
"ja","2019","AkademikerInnen","1539","0.38599648606627","0.371184914323372","0.400808057809168"
"ja","2019","Hauptschulabschluss","422","0.162300441311572","0.149019376960235","0.17558150566291"
"ja","2019","Realschulabschluss","955","0.237114027030202","0.224134927804682","0.250093126255722"
"nein","2019","(Fach-)Abitur","2113","0.736392222491545","0.719990661460002","0.752793783523089"
"nein","2019","(noch) kein Abschluss","576","0.854397931686657","0.826499629651156","0.882296233722158"
"nein","2019","AkademikerInnen","2611","0.61400351393373","0.599191942190832","0.628815085676628"
"nein","2019","Hauptschulabschluss","2539","0.837699558688428","0.82441849433709","0.850980623039765"
"nein","2019","Realschulabschluss","3170","0.762885972969798","0.749906873744278","0.775865072195318"
