"pgoeffd","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"nein","2000","16-34 Jahre alt","direkter Migrationshintergrund","487","0.849978143943324","0.82048133467485","0.879474953211798"
"nein","2000","16-34 Jahre alt","indirekter Migrationshintergrund","372","0.88795187046346","0.85799887158645","0.917904869340471"
"nein","2000","35-65 Jahre alt","kein Migrationshintergrund","5579","0.735858250409112","0.72602432473255","0.745692176085674"
"nein","2000","35-65 Jahre alt","direkter Migrationshintergrund","1022","0.815521865315767","0.793880693885135","0.837163036746399"
"nein","2000","35-65 Jahre alt","indirekter Migrationshintergrund","55","0.740250236639377","0.638253618001848","0.842246855276906"
"nein","2000","66 und älter","kein Migrationshintergrund","76","0.899881356513957","0.835307139285839","0.964455573742076"
"nein","2000","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2001","16-34 Jahre alt","kein Migrationshintergrund","653","0.217579084933387","0.20265715775251","0.232501012114264"
"ja","2001","16-34 Jahre alt","direkter Migrationshintergrund","59","0.144688938362065","0.112293885018165","0.177083991705965"
"ja","2001","16-34 Jahre alt","indirekter Migrationshintergrund","49","0.171092317287562","0.131972985419841","0.210211649155284"
"ja","2001","35-65 Jahre alt","kein Migrationshintergrund","1924","0.266275598986535","0.255850817263756","0.276700380709315"
"ja","2001","35-65 Jahre alt","direkter Migrationshintergrund","177","0.174304341503651","0.151455498492344","0.197153184514958"
"ja","2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2001","66 und älter","kein Migrationshintergrund","","","",""
"ja","2001","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2001","16-34 Jahre alt","kein Migrationshintergrund","2284","0.782420915066613","0.767498987885736","0.79734284224749"
"nein","2001","16-34 Jahre alt","direkter Migrationshintergrund","394","0.855311061637935","0.822916008294035","0.887706114981835"
"nein","2001","16-34 Jahre alt","indirekter Migrationshintergrund","307","0.828907682712438","0.789788350844716","0.868027014580159"
"nein","2001","35-65 Jahre alt","kein Migrationshintergrund","4982","0.733724401013465","0.723299619290685","0.744149182736244"
"nein","2001","35-65 Jahre alt","direkter Migrationshintergrund","882","0.825695658496349","0.802846815485042","0.848544501507656"
"nein","2001","35-65 Jahre alt","indirekter Migrationshintergrund","60","0.820900655642978","0.733538260862123","0.908263050423832"
"nein","2001","66 und älter","kein Migrationshintergrund","55","0.846775920755606","0.75987509900051","0.933676742510703"
"nein","2001","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2001","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2002","16-34 Jahre alt","kein Migrationshintergrund","684","0.211652972973602","0.197296796106628","0.226009149840575"
"ja","2002","16-34 Jahre alt","direkter Migrationshintergrund","56","0.127035408222902","0.0957051528835605","0.158365663562244"
"ja","2002","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.173891927248831","0.135530867121001","0.212252987376661"
"ja","2002","35-65 Jahre alt","kein Migrationshintergrund","2398","0.267252952228464","0.257641385885157","0.276864518571771"
"ja","2002","35-65 Jahre alt","direkter Migrationshintergrund","185","0.159619698056314","0.137806716241797","0.181432679870832"
"ja","2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2002","66 und älter","kein Migrationshintergrund","","","",""
"ja","2002","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2002","16-34 Jahre alt","kein Migrationshintergrund","2426","0.788347027026398","0.773990850159425","0.802703203893372"
"nein","2002","16-34 Jahre alt","direkter Migrationshintergrund","378","0.872964591777098","0.841634336437756","0.904294847116439"
"nein","2002","16-34 Jahre alt","indirekter Migrationshintergrund","321","0.826108072751169","0.787747012623339","0.864469132878999"
"nein","2002","35-65 Jahre alt","kein Migrationshintergrund","5745","0.732747047771536","0.723135481428229","0.742358614114843"
"nein","2002","35-65 Jahre alt","direkter Migrationshintergrund","898","0.840380301943686","0.818567320129169","0.862193283758203"
"nein","2002","35-65 Jahre alt","indirekter Migrationshintergrund","77","0.76769214348296","0.684081695566439","0.851302591399482"
"nein","2002","66 und älter","kein Migrationshintergrund","90","0.824801713223174","0.752774616944785","0.896828809501564"
"nein","2002","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2002","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2003","16-34 Jahre alt","kein Migrationshintergrund","593","0.22833603452772","0.212154520474664","0.244517548580776"
"ja","2003","16-34 Jahre alt","direkter Migrationshintergrund","47","0.162108095665688","0.123497151827418","0.200719039503958"
"ja","2003","16-34 Jahre alt","indirekter Migrationshintergrund","52","0.215935842691684","0.171807966497664","0.260063718885704"
"ja","2003","35-65 Jahre alt","kein Migrationshintergrund","2223","0.277517553026738","0.267329175781224","0.287705930272252"
"ja","2003","35-65 Jahre alt","direkter Migrationshintergrund","161","0.16074143670401","0.137286489856906","0.184196383551113"
"ja","2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2003","66 und älter","kein Migrationshintergrund","","","",""
"ja","2003","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2003","16-34 Jahre alt","kein Migrationshintergrund","1992","0.77166396547228","0.755482451419224","0.787845479525337"
"nein","2003","16-34 Jahre alt","direkter Migrationshintergrund","303","0.837891904334312","0.799280960496042","0.876502848172582"
"nein","2003","16-34 Jahre alt","indirekter Migrationshintergrund","282","0.784064157308316","0.739936281114296","0.828192033502336"
"nein","2003","35-65 Jahre alt","kein Migrationshintergrund","5197","0.722482446973262","0.712294069727748","0.732670824218776"
"nein","2003","35-65 Jahre alt","direkter Migrationshintergrund","781","0.83925856329599","0.815803616448887","0.862713510143094"
"nein","2003","35-65 Jahre alt","indirekter Migrationshintergrund","75","0.729388017707516","0.640515947253954","0.818260088161078"
"nein","2003","66 und älter","kein Migrationshintergrund","77","0.889101186558789","0.823864464294891","0.954337908822687"
"nein","2003","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2003","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2004","16-34 Jahre alt","kein Migrationshintergrund","618","0.227414205157294","0.211653145038181","0.243175265276406"
"ja","2004","16-34 Jahre alt","direkter Migrationshintergrund","48","0.167789644895147","0.128472453307881","0.207106836482414"
"ja","2004","16-34 Jahre alt","indirekter Migrationshintergrund","52","0.186018094666246","0.145425603061679","0.226610586270813"
"ja","2004","35-65 Jahre alt","kein Migrationshintergrund","2205","0.266449456222334","0.256482395868999","0.276416516575669"
"ja","2004","35-65 Jahre alt","direkter Migrationshintergrund","161","0.177169160960445","0.15264339413767","0.20169492778322"
"ja","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2004","66 und älter","kein Migrationshintergrund","","","",""
"ja","2004","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2004","16-34 Jahre alt","kein Migrationshintergrund","2099","0.772585794842706","0.756824734723594","0.788346854961819"
"nein","2004","16-34 Jahre alt","direkter Migrationshintergrund","299","0.832210355104853","0.792893163517586","0.871527546692119"
"nein","2004","16-34 Jahre alt","indirekter Migrationshintergrund","301","0.813981905333754","0.773389413729187","0.854574396938321"
"nein","2004","35-65 Jahre alt","kein Migrationshintergrund","5353","0.733550543777666","0.723583483424331","0.743517604131001"
"nein","2004","35-65 Jahre alt","direkter Migrationshintergrund","770","0.822830839039555","0.79830507221678","0.847356605862331"
"nein","2004","35-65 Jahre alt","indirekter Migrationshintergrund","91","0.726274777172318","0.644427628341317","0.808121926003319"
"nein","2004","66 und älter","kein Migrationshintergrund","127","0.967848404378895","0.937980783740192","0.997716025017598"
"nein","2004","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2005","16-34 Jahre alt","kein Migrationshintergrund","490","0.225138220359829","0.207937338140435","0.242339102579224"
"ja","2005","16-34 Jahre alt","direkter Migrationshintergrund","34","0.180298127202442","0.132452106694108","0.228144147710776"
"ja","2005","16-34 Jahre alt","indirekter Migrationshintergrund","50","0.153766138777716","0.113675456196789","0.193856821358643"
"ja","2005","35-65 Jahre alt","kein Migrationshintergrund","2075","0.272612879783032","0.262145982434004","0.283079777132059"
"ja","2005","35-65 Jahre alt","direkter Migrationshintergrund","156","0.173378161234316","0.148207835459226","0.198548487009406"
"ja","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2005","66 und älter","kein Migrationshintergrund","","","",""
"ja","2005","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2005","16-34 Jahre alt","kein Migrationshintergrund","1775","0.774861779640171","0.757660897420776","0.792062661859565"
"nein","2005","16-34 Jahre alt","direkter Migrationshintergrund","214","0.819701872797558","0.771855852289224","0.867547893305892"
"nein","2005","16-34 Jahre alt","indirekter Migrationshintergrund","261","0.846233861222284","0.806143178641357","0.886324543803211"
"nein","2005","35-65 Jahre alt","kein Migrationshintergrund","4878","0.727387120216968","0.716920222867941","0.737854017565996"
"nein","2005","35-65 Jahre alt","direkter Migrationshintergrund","713","0.826621838765684","0.801451512990594","0.851792164540774"
"nein","2005","35-65 Jahre alt","indirekter Migrationshintergrund","98","0.838533205935639","0.770987552214212","0.906078859657067"
"nein","2005","66 und älter","kein Migrationshintergrund","92","0.943253668617053","0.897212602624976","0.989294734609131"
"nein","2005","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2006","16-34 Jahre alt","kein Migrationshintergrund","469","0.228799477243454","0.210993926468369","0.246605028018539"
"ja","2006","16-34 Jahre alt","direkter Migrationshintergrund","37","0.16361002709811","0.118817371349023","0.208402682847196"
"ja","2006","16-34 Jahre alt","indirekter Migrationshintergrund","50","0.170841151080112","0.128392906597782","0.213289395562442"
"ja","2006","35-65 Jahre alt","kein Migrationshintergrund","2212","0.273704063559985","0.263522835028758","0.283885292091212"
"ja","2006","35-65 Jahre alt","direkter Migrationshintergrund","149","0.164014007113971","0.13906214972806","0.188965864499882"
"ja","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"ja","2006","66 und älter","kein Migrationshintergrund","","","",""
"ja","2006","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2006","16-34 Jahre alt","kein Migrationshintergrund","1669","0.771200522756546","0.753394971981461","0.789006073531631"
"nein","2006","16-34 Jahre alt","direkter Migrationshintergrund","225","0.83638997290189","0.791597317152804","0.881182628650977"
"nein","2006","16-34 Jahre alt","indirekter Migrationshintergrund","252","0.829158848919888","0.786710604437558","0.871607093402218"
"nein","2006","35-65 Jahre alt","kein Migrationshintergrund","5155","0.726295936440015","0.716114707908788","0.736477164971242"
"nein","2006","35-65 Jahre alt","direkter Migrationshintergrund","697","0.835985992886029","0.811034135500118","0.86093785027194"
"nein","2006","35-65 Jahre alt","indirekter Migrationshintergrund","97","0.829337296950566","0.760874599757929","0.897799994143203"
"nein","2006","66 und älter","kein Migrationshintergrund","115","0.916291519523115","0.86754553893482","0.965037500111411"
"nein","2006","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2007","16-34 Jahre alt","kein Migrationshintergrund","494","0.208786826380863","0.192471593892739","0.225102058868987"
"ja","2007","16-34 Jahre alt","direkter Migrationshintergrund","33","0.122343340347761","0.0821244120355435","0.162562268659979"
"ja","2007","16-34 Jahre alt","indirekter Migrationshintergrund","63","0.139408992853565","0.103678559240614","0.175139426466516"
"ja","2007","35-65 Jahre alt","kein Migrationshintergrund","2103","0.266487712680398","0.256396605577647","0.276578819783149"
"ja","2007","35-65 Jahre alt","direkter Migrationshintergrund","151","0.162631057596151","0.137264415237035","0.187997699955268"
"ja","2007","35-65 Jahre alt","indirekter Migrationshintergrund","30","0.231755114975978","0.162353684579421","0.301156545372536"
"ja","2007","66 und älter","kein Migrationshintergrund","","","",""
"ja","2007","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2007","16-34 Jahre alt","kein Migrationshintergrund","1890","0.791213173619137","0.774897941131013","0.807528406107261"
"nein","2007","16-34 Jahre alt","direkter Migrationshintergrund","222","0.877656659652239","0.837437731340021","0.917875587964456"
"nein","2007","16-34 Jahre alt","indirekter Migrationshintergrund","298","0.860591007146435","0.824860573533484","0.896321440759386"
"nein","2007","35-65 Jahre alt","kein Migrationshintergrund","5271","0.733512287319602","0.723421180216851","0.743603394422353"
"nein","2007","35-65 Jahre alt","direkter Migrationshintergrund","662","0.837368942403849","0.812002300044732","0.862735584762965"
"nein","2007","35-65 Jahre alt","indirekter Migrationshintergrund","112","0.768244885024022","0.698843454627464","0.837646315420579"
"nein","2007","66 und älter","kein Migrationshintergrund","154","0.899319650854759","0.853953269750662","0.944686031958856"
"nein","2007","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2008","16-34 Jahre alt","kein Migrationshintergrund","426","0.194641757417579","0.177577578880449","0.211705935954709"
"ja","2008","16-34 Jahre alt","direkter Migrationshintergrund","30","0.112610990968746","0.0701582532924307","0.155063728645062"
"ja","2008","16-34 Jahre alt","indirekter Migrationshintergrund","47","0.112273468505596","0.0773544975535569","0.147192439457635"
"ja","2008","35-65 Jahre alt","kein Migrationshintergrund","1951","0.270028195189246","0.259478897730756","0.280577492647736"
"ja","2008","35-65 Jahre alt","direkter Migrationshintergrund","136","0.161662902466722","0.135192032638644","0.188133772294801"
"ja","2008","35-65 Jahre alt","indirekter Migrationshintergrund","30","0.196095957726878","0.131912094974254","0.260279820479501"
"ja","2008","66 und älter","kein Migrationshintergrund","","","",""
"ja","2008","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2008","16-34 Jahre alt","kein Migrationshintergrund","1642","0.805358242582421","0.788294064045291","0.822422421119551"
"nein","2008","16-34 Jahre alt","direkter Migrationshintergrund","183","0.887389009031254","0.844936271354938","0.929841746707569"
"nein","2008","16-34 Jahre alt","indirekter Migrationshintergrund","267","0.887726531494404","0.852807560542365","0.922645502446443"
"nein","2008","35-65 Jahre alt","kein Migrationshintergrund","4853","0.729971804810754","0.719422507352264","0.740521102269244"
"nein","2008","35-65 Jahre alt","direkter Migrationshintergrund","607","0.838337097533278","0.811866227705199","0.864807967361356"
"nein","2008","35-65 Jahre alt","indirekter Migrationshintergrund","117","0.803904042273123","0.739720179520499","0.868087905025746"
"nein","2008","66 und älter","kein Migrationshintergrund","136","0.932664244508105","0.892014558482434","0.973313930533777"
"nein","2008","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2009","16-34 Jahre alt","kein Migrationshintergrund","445","0.197746026610996","0.180665994127885","0.214826059094107"
"ja","2009","16-34 Jahre alt","direkter Migrationshintergrund","37","0.171387862491528","0.117662065662468","0.225113659320588"
"ja","2009","16-34 Jahre alt","indirekter Migrationshintergrund","43","0.106283308069248","0.0717514581983285","0.140815157940168"
"ja","2009","35-65 Jahre alt","kein Migrationshintergrund","1844","0.260784354877663","0.250186939403592","0.271381770351734"
"ja","2009","35-65 Jahre alt","direkter Migrationshintergrund","130","0.17542442985937","0.146711440402777","0.204137419315963"
"ja","2009","35-65 Jahre alt","indirekter Migrationshintergrund","36","0.251495753676871","0.181830308064529","0.321161199289214"
"ja","2009","66 und älter","kein Migrationshintergrund","","","",""
"ja","2009","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2009","16-34 Jahre alt","kein Migrationshintergrund","1644","0.802253973389004","0.785173940905893","0.819334005872115"
"nein","2009","16-34 Jahre alt","direkter Migrationshintergrund","152","0.828612137508472","0.774886340679412","0.882337934337532"
"nein","2009","16-34 Jahre alt","indirekter Migrationshintergrund","263","0.893716691930752","0.859184842059832","0.928248541801671"
"nein","2009","35-65 Jahre alt","kein Migrationshintergrund","4750","0.739215645122337","0.728618229648266","0.749813060596408"
"nein","2009","35-65 Jahre alt","direkter Migrationshintergrund","544","0.82457557014063","0.795862580684037","0.853288559597222"
"nein","2009","35-65 Jahre alt","indirekter Migrationshintergrund","113","0.748504246323129","0.678838800710786","0.818169691935471"
"nein","2009","66 und älter","kein Migrationshintergrund","192","0.914372670301696","0.876437436347995","0.952307904255397"
"nein","2009","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2010","16-34 Jahre alt","kein Migrationshintergrund","568","0.208741654095691","0.193576879727372","0.22390642846401"
"ja","2010","16-34 Jahre alt","direkter Migrationshintergrund","51","0.108371837875879","0.0786432997457252","0.138100376006033"
"ja","2010","16-34 Jahre alt","indirekter Migrationshintergrund","51","0.140748327018268","0.104418897919336","0.177077756117201"
"ja","2010","35-65 Jahre alt","kein Migrationshintergrund","2288","0.267002386396391","0.257594310450516","0.276410462342266"
"ja","2010","35-65 Jahre alt","direkter Migrationshintergrund","164","0.17297668382461","0.149650694934221","0.196302672714998"
"ja","2010","35-65 Jahre alt","indirekter Migrationshintergrund","62","0.287050166636297","0.23358263541708","0.340517697855515"
"ja","2010","66 und älter","kein Migrationshintergrund","","","",""
"ja","2010","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2010","16-34 Jahre alt","kein Migrationshintergrund","2191","0.791258345904309","0.77609357153599","0.806423120272628"
"nein","2010","16-34 Jahre alt","direkter Migrationshintergrund","369","0.891628162124121","0.861899623993967","0.921356700254275"
"nein","2010","16-34 Jahre alt","indirekter Migrationshintergrund","301","0.859251672981732","0.822922243882799","0.895581102080664"
"nein","2010","35-65 Jahre alt","kein Migrationshintergrund","6206","0.732997613603609","0.723589537657734","0.742405689549484"
"nein","2010","35-65 Jahre alt","direkter Migrationshintergrund","846","0.82702331617539","0.803697327285002","0.850349305065779"
"nein","2010","35-65 Jahre alt","indirekter Migrationshintergrund","213","0.712949833363703","0.659482302144485","0.76641736458292"
"nein","2010","66 und älter","kein Migrationshintergrund","159","0.900509488315677","0.856035257497474","0.94498371913388"
"nein","2010","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2011","16-34 Jahre alt","kein Migrationshintergrund","654","0.207965224106749","0.193694534870206","0.222235913343293"
"ja","2011","16-34 Jahre alt","direkter Migrationshintergrund","55","0.140501157482079","0.107693739251823","0.173308575712335"
"ja","2011","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.16445300998202","0.128702732409406","0.200203287554634"
"ja","2011","35-65 Jahre alt","kein Migrationshintergrund","2870","0.272540468772589","0.263974641104961","0.281106296440217"
"ja","2011","35-65 Jahre alt","direkter Migrationshintergrund","194","0.169333199608597","0.148348135826513","0.190318263390681"
"ja","2011","35-65 Jahre alt","indirekter Migrationshintergrund","89","0.26864405570155","0.223721412125704","0.313566699277395"
"ja","2011","66 und älter","kein Migrationshintergrund","","","",""
"ja","2011","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2011","16-34 Jahre alt","kein Migrationshintergrund","2453","0.792034775893251","0.777764086656707","0.806305465129794"
"nein","2011","16-34 Jahre alt","direkter Migrationshintergrund","376","0.859498842517921","0.826691424287665","0.892306260748177"
"nein","2011","16-34 Jahre alt","indirekter Migrationshintergrund","353","0.83554699001798","0.799796712445366","0.871297267590594"
"nein","2011","35-65 Jahre alt","kein Migrationshintergrund","7510","0.727459531227411","0.718893703559784","0.736025358895039"
"nein","2011","35-65 Jahre alt","direkter Migrationshintergrund","1033","0.830666800391403","0.809681736609319","0.851651864173487"
"nein","2011","35-65 Jahre alt","indirekter Migrationshintergrund","285","0.73135594429845","0.686433300722605","0.776278587874296"
"nein","2011","66 und älter","kein Migrationshintergrund","161","0.879207549577264","0.831991663287271","0.926423435867258"
"nein","2011","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2012","16-34 Jahre alt","kein Migrationshintergrund","603","0.227935140069124","0.21269864971966","0.243171630418588"
"ja","2012","16-34 Jahre alt","direkter Migrationshintergrund","53","0.122922111238434","0.0913314927033249","0.154512729773544"
"ja","2012","16-34 Jahre alt","indirekter Migrationshintergrund","53","0.136038378118585","0.101704200277029","0.170372555960141"
"ja","2012","35-65 Jahre alt","kein Migrationshintergrund","2826","0.273450394931863","0.264789273305277","0.282111516558449"
"ja","2012","35-65 Jahre alt","direkter Migrationshintergrund","207","0.172708096742992","0.151968109262624","0.193448084223359"
"ja","2012","35-65 Jahre alt","indirekter Migrationshintergrund","94","0.231492888841541","0.191106608828635","0.271879168854446"
"ja","2012","66 und älter","kein Migrationshintergrund","","","",""
"ja","2012","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2012","16-34 Jahre alt","kein Migrationshintergrund","2309","0.772064859930876","0.756828369581412","0.78730135028034"
"nein","2012","16-34 Jahre alt","direkter Migrationshintergrund","362","0.877077888761566","0.845487270226456","0.908668507296675"
"nein","2012","16-34 Jahre alt","indirekter Migrationshintergrund","330","0.863961621881415","0.829627444039859","0.898295799722971"
"nein","2012","35-65 Jahre alt","kein Migrationshintergrund","7348","0.726549605068137","0.717888483441551","0.735210726694722"
"nein","2012","35-65 Jahre alt","direkter Migrationshintergrund","1069","0.827291903257008","0.806551915776641","0.848031890737376"
"nein","2012","35-65 Jahre alt","indirekter Migrationshintergrund","325","0.768507111158459","0.728120831145554","0.808893391171365"
"nein","2012","66 und älter","kein Migrationshintergrund","155","0.862930904957467","0.812264598911764","0.91359721100317"
"nein","2012","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2013","16-34 Jahre alt","kein Migrationshintergrund","641","0.237550328759888","0.222077002078878","0.253023655440898"
"ja","2013","16-34 Jahre alt","direkter Migrationshintergrund","150","0.132066056954363","0.112049554826766","0.152082559081961"
"ja","2013","16-34 Jahre alt","indirekter Migrationshintergrund","110","0.162720112302829","0.136478093513732","0.188962131091925"
"ja","2013","35-65 Jahre alt","kein Migrationshintergrund","2694","0.284935883532765","0.275758063113284","0.294113703952245"
"ja","2013","35-65 Jahre alt","direkter Migrationshintergrund","377","0.165356684254662","0.15113418505552","0.179579183453804"
"ja","2013","35-65 Jahre alt","indirekter Migrationshintergrund","109","0.221033620023776","0.186068261660656","0.255998978386897"
"ja","2013","66 und älter","kein Migrationshintergrund","","","",""
"ja","2013","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2013","16-34 Jahre alt","kein Migrationshintergrund","2265","0.762449671240112","0.746976344559102","0.777922997921122"
"nein","2013","16-34 Jahre alt","direkter Migrationshintergrund","949","0.867933943045637","0.847917440918039","0.887950445173234"
"nein","2013","16-34 Jahre alt","indirekter Migrationshintergrund","650","0.837279887697171","0.811037868908074","0.863521906486268"
"nein","2013","35-65 Jahre alt","kein Migrationshintergrund","6598","0.715064116467235","0.705886296047755","0.724241936886716"
"nein","2013","35-65 Jahre alt","direkter Migrationshintergrund","2244","0.834643315745338","0.820420816546196","0.84886581494448"
"nein","2013","35-65 Jahre alt","indirekter Migrationshintergrund","432","0.778966379976224","0.744001021613103","0.813931738339344"
"nein","2013","66 und älter","kein Migrationshintergrund","113","0.795725602998796","0.72870176003346","0.862749445964132"
"nein","2013","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2014","16-34 Jahre alt","kein Migrationshintergrund","580","0.242972246995577","0.226458386169674","0.25948610782148"
"ja","2014","16-34 Jahre alt","direkter Migrationshintergrund","118","0.199978689388228","0.173025786518124","0.226931592258331"
"ja","2014","16-34 Jahre alt","indirekter Migrationshintergrund","94","0.186330865361431","0.15595002848511","0.216711702237751"
"ja","2014","35-65 Jahre alt","kein Migrationshintergrund","2487","0.287835383667046","0.278200740291439","0.297470027042652"
"ja","2014","35-65 Jahre alt","direkter Migrationshintergrund","321","0.163716821832748","0.148094420626657","0.179339223038839"
"ja","2014","35-65 Jahre alt","indirekter Migrationshintergrund","121","0.289593399739189","0.250073061200141","0.329113738278237"
"ja","2014","66 und älter","kein Migrationshintergrund","31","0.186503920088068","0.12928234548363","0.243725494692506"
"ja","2014","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2014","16-34 Jahre alt","kein Migrationshintergrund","2011","0.757027753004423","0.74051389217852","0.773541613830326"
"nein","2014","16-34 Jahre alt","direkter Migrationshintergrund","728","0.800021310611772","0.773068407741669","0.826974213481876"
"nein","2014","16-34 Jahre alt","indirekter Migrationshintergrund","537","0.813669134638569","0.783288297762249","0.84404997151489"
"nein","2014","35-65 Jahre alt","kein Migrationshintergrund","5996","0.712164616332954","0.702529972957348","0.721799259708561"
"nein","2014","35-65 Jahre alt","direkter Migrationshintergrund","1834","0.836283178167252","0.820660776961162","0.851905579373343"
"nein","2014","35-65 Jahre alt","indirekter Migrationshintergrund","385","0.710406600260811","0.670886261721763","0.749926938799859"
"nein","2014","66 und älter","kein Migrationshintergrund","147","0.813496079911932","0.756274505307494","0.87071765451637"
"nein","2014","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"ja","2015","16-34 Jahre alt","kein Migrationshintergrund","537","0.229839572106831","0.21306302315817","0.246616121055493"
"ja","2015","16-34 Jahre alt","direkter Migrationshintergrund","146","0.156892255442407","0.13616708975528","0.177617421129534"
"ja","2015","16-34 Jahre alt","indirekter Migrationshintergrund","78","0.172542642023604","0.140877935965973","0.204207348081236"
"ja","2015","35-65 Jahre alt","kein Migrationshintergrund","2422","0.289275508642325","0.27940899259318","0.29914202469147"
"ja","2015","35-65 Jahre alt","direkter Migrationshintergrund","312","0.153417454298975","0.138771580857204","0.168063327740747"
"ja","2015","35-65 Jahre alt","indirekter Migrationshintergrund","119","0.278723502463282","0.239422758215757","0.318024246710807"
"ja","2015","66 und älter","kein Migrationshintergrund","37","0.185582472023097","0.129101204972645","0.242063739073549"
"ja","2015","66 und älter","direkter Migrationshintergrund","","","",""
"ja","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"nein","2015","16-34 Jahre alt","kein Migrationshintergrund","1879","0.770160427893169","0.753383878944507","0.78693697684183"
"nein","2015","16-34 Jahre alt","direkter Migrationshintergrund","1037","0.843107744557593","0.822382578870466","0.86383291024472"
"nein","2015","16-34 Jahre alt","indirekter Migrationshintergrund","469","0.827457357976396","0.795792651918764","0.859122064034027"
"nein","2015","35-65 Jahre alt","kein Migrationshintergrund","5691","0.710724491357675","0.70085797530853","0.72059100740682"
"nein","2015","35-65 Jahre alt","direkter Migrationshintergrund","2014","0.846582545701025","0.831936672259253","0.861228419142796"
"nein","2015","35-65 Jahre alt","indirekter Migrationshintergrund","381","0.721276497536719","0.681975753289193","0.760577241784244"
"nein","2015","66 und älter","kein Migrationshintergrund","145","0.814417527976903","0.757936260926451","0.870898795027355"
"nein","2015","66 und älter","direkter Migrationshintergrund","","","",""
"nein","2015","66 und älter","indirekter Migrationshintergrund","","","",""
