"pgoeffd","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"ja","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","1993","(Fach-)Abitur","Sachsen","","","",""
"ja","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","1993","(Fach-)Abitur","Thueringen","","","",""
"ja","1993","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","1993","AkademikerInnen","Hamburg","","","",""
"ja","1993","AkademikerInnen","Niedersachsen","","","",""
"ja","1993","AkademikerInnen","Bremen","","","",""
"ja","1993","AkademikerInnen","Nordrhein-Westfalen","90","0.476623950714335","0.403660277117886","0.549587624310783"
"ja","1993","AkademikerInnen","Hessen","","","",""
"ja","1993","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"ja","1993","AkademikerInnen","Baden-Wuerttemberg","","","",""
"ja","1993","AkademikerInnen","Bayern","48","0.428359699356259","0.340189641070898","0.51652975764162"
"ja","1993","AkademikerInnen","Saarland","","","",""
"ja","1993","AkademikerInnen","Berlin","42","0.437402194109263","0.342518204529751","0.532286183688775"
"ja","1993","AkademikerInnen","Brandenburg","59","0.563264135591002","0.471408764063388","0.655119507118616"
"ja","1993","AkademikerInnen","Mecklenburg-Vorpommern","36","0.558637872650306","0.435038870100181","0.68223687520043"
"ja","1993","AkademikerInnen","Sachsen","90","0.465346436457733","0.393274928543032","0.537417944372434"
"ja","1993","AkademikerInnen","Sachsen-Anhalt","70","0.581477989148009","0.492843978388862","0.670111999907156"
"ja","1993","AkademikerInnen","Thueringen","43","0.51543648280664","0.411608116266724","0.619264849346557"
"nein","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","1993","(noch) kein Abschluss","Hamburg","","","",""
"nein","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","1993","(noch) kein Abschluss","Bremen","","","",""
"nein","1993","(noch) kein Abschluss","Nordrhein-Westfalen","81","0.83431194015722","0.757921813410879","0.91070206690356"
"nein","1993","(noch) kein Abschluss","Hessen","36","0.903111648114029","0.812567024292439","0.993656271935619"
"nein","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","1993","(noch) kein Abschluss","Baden-Wuerttemberg","90","0.838528669060773","0.768479686982556","0.90857765113899"
"nein","1993","(noch) kein Abschluss","Bayern","35","0.771785028574646","0.641726649801039","0.901843407348253"
"nein","1993","(noch) kein Abschluss","Saarland","","","",""
"nein","1993","(noch) kein Abschluss","Berlin","","","",""
"nein","1993","(noch) kein Abschluss","Brandenburg","","","",""
"nein","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","1993","(noch) kein Abschluss","Sachsen","","","",""
"nein","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","1993","(noch) kein Abschluss","Thueringen","","","",""
"nein","1993","Hauptschulabschluss","Schleswig-Holstein","68","0.767063998103882","0.678747698660791","0.855380297546973"
"nein","1993","Hauptschulabschluss","Hamburg","30","0.792173627935149","0.661433848685626","0.922913407184673"
"nein","1993","Hauptschulabschluss","Niedersachsen","222","0.78221200269271","0.733161569467743","0.831262435917677"
"nein","1993","Hauptschulabschluss","Bremen","","","",""
"nein","1993","Hauptschulabschluss","Nordrhein-Westfalen","604","0.845733866040362","0.819127618897192","0.872340113183532"
"nein","1993","Hauptschulabschluss","Hessen","241","0.792295432030578","0.745766480620022","0.838824383441133"
"nein","1993","Hauptschulabschluss","Rheinland-Pfalz,Saarland","182","0.80992611952746","0.757842187044562","0.862010052010358"
"nein","1993","Hauptschulabschluss","Baden-Wuerttemberg","577","0.847565748342313","0.820059956518354","0.875071540166273"
"nein","1993","Hauptschulabschluss","Bayern","483","0.814497539836901","0.782670920826943","0.84632415884686"
"nein","1993","Hauptschulabschluss","Saarland","","","",""
"nein","1993","Hauptschulabschluss","Berlin","76","0.695289137953546","0.608480507704015","0.782097768203077"
"nein","1993","Hauptschulabschluss","Brandenburg","61","0.714798230346815","0.617072481473273","0.812523979220356"
"nein","1993","Hauptschulabschluss","Mecklenburg-Vorpommern","33","0.782652920017736","0.662148398108899","0.903157441926573"
"nein","1993","Hauptschulabschluss","Sachsen","95","0.677147812413854","0.599418594587887","0.754877030239822"
"nein","1993","Hauptschulabschluss","Sachsen-Anhalt","77","0.784720126408101","0.703756564857005","0.865683687959197"
"nein","1993","Hauptschulabschluss","Thueringen","62","0.642630383420692","0.546263962600153","0.738996804241231"
"nein","1993","Realschulabschluss","Schleswig-Holstein","30","0.63196034697387","0.494083487439729","0.769837206508012"
"nein","1993","Realschulabschluss","Hamburg","","","",""
"nein","1993","Realschulabschluss","Niedersachsen","109","0.702311599210261","0.629859953840193","0.77476324458033"
"nein","1993","Realschulabschluss","Bremen","","","",""
"nein","1993","Realschulabschluss","Nordrhein-Westfalen","207","0.703630183039266","0.651695308992173","0.755565057086359"
"nein","1993","Realschulabschluss","Hessen","71","0.677989091852845","0.590272552924019","0.765705630781671"
"nein","1993","Realschulabschluss","Rheinland-Pfalz,Saarland","44","0.660765173463785","0.54566785625427","0.7758624906733"
"nein","1993","Realschulabschluss","Baden-Wuerttemberg","132","0.713230768759538","0.647706247375257","0.778755290143819"
"nein","1993","Realschulabschluss","Bayern","149","0.715816298621149","0.655668243362014","0.775964353880285"
"nein","1993","Realschulabschluss","Saarland","","","",""
"nein","1993","Realschulabschluss","Berlin","80","0.702751069776439","0.618852110589454","0.786650028963423"
"nein","1993","Realschulabschluss","Brandenburg","109","0.708672003914877","0.638486260895113","0.778857746934642"
"nein","1993","Realschulabschluss","Mecklenburg-Vorpommern","68","0.670791079629905","0.582571643292186","0.759010515967623"
"nein","1993","Realschulabschluss","Sachsen","206","0.721311701279119","0.669974151524022","0.772649251034217"
"nein","1993","Realschulabschluss","Sachsen-Anhalt","140","0.727083464659375","0.664399813548705","0.789767115770044"
"nein","1993","Realschulabschluss","Thueringen","151","0.806241467594372","0.749743587794642","0.862739347394103"
"nein","1993","(Fach-)Abitur","Schleswig-Holstein","","","",""
"nein","1993","(Fach-)Abitur","Hamburg","","","",""
"nein","1993","(Fach-)Abitur","Niedersachsen","30","0.647797928873168","0.514056554656568","0.781539303089767"
"nein","1993","(Fach-)Abitur","Bremen","","","",""
"nein","1993","(Fach-)Abitur","Nordrhein-Westfalen","108","0.628057936871298","0.552455504772543","0.703660368970054"
"nein","1993","(Fach-)Abitur","Hessen","35","0.665786635967288","0.539972148202092","0.791601123732484"
"nein","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"nein","1993","(Fach-)Abitur","Baden-Wuerttemberg","68","0.822683845344299","0.740516419461155","0.904851271227443"
"nein","1993","(Fach-)Abitur","Bayern","44","0.611392472480873","0.484852915023907","0.737932029937839"
"nein","1993","(Fach-)Abitur","Saarland","","","",""
"nein","1993","(Fach-)Abitur","Berlin","","","",""
"nein","1993","(Fach-)Abitur","Brandenburg","","","",""
"nein","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","1993","(Fach-)Abitur","Sachsen","","","",""
"nein","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nein","1993","(Fach-)Abitur","Thueringen","","","",""
"nein","1993","AkademikerInnen","Schleswig-Holstein","","","",""
"nein","1993","AkademikerInnen","Hamburg","","","",""
"nein","1993","AkademikerInnen","Niedersachsen","39","0.612481604718043","0.494946172263142","0.730017037172944"
"nein","1993","AkademikerInnen","Bremen","","","",""
"nein","1993","AkademikerInnen","Nordrhein-Westfalen","90","0.523376049285665","0.450412375689217","0.596339722882113"
"nein","1993","AkademikerInnen","Hessen","43","0.55550584112102","0.436521986650977","0.674489695591064"
"nein","1993","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"nein","1993","AkademikerInnen","Baden-Wuerttemberg","52","0.65341176443512","0.549131174149366","0.757692354720874"
"nein","1993","AkademikerInnen","Bayern","73","0.571640300643741","0.483470242358379","0.659810358929102"
"nein","1993","AkademikerInnen","Saarland","","","",""
"nein","1993","AkademikerInnen","Berlin","63","0.562597805890737","0.467713816311225","0.657481795470249"
"nein","1993","AkademikerInnen","Brandenburg","53","0.436735864408998","0.344880492881384","0.528591235936612"
"nein","1993","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"nein","1993","AkademikerInnen","Sachsen","94","0.534653563542267","0.462582055627566","0.606725071456968"
"nein","1993","AkademikerInnen","Sachsen-Anhalt","49","0.418522010851991","0.329888000092844","0.507156021611138"
"nein","1993","AkademikerInnen","Thueringen","46","0.48456351719336","0.380735150653443","0.588391883733276"
"ja","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","1994","(noch) kein Abschluss","Hamburg","","","",""
"ja","1994","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","1994","(noch) kein Abschluss","Bremen","","","",""
"ja","1994","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","1994","(noch) kein Abschluss","Hessen","","","",""
"ja","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1994","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","1994","(noch) kein Abschluss","Bayern","","","",""
"ja","1994","(noch) kein Abschluss","Saarland","","","",""
"ja","1994","(noch) kein Abschluss","Berlin","","","",""
"ja","1994","(noch) kein Abschluss","Brandenburg","","","",""
"ja","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","1994","(noch) kein Abschluss","Sachsen","","","",""
"ja","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","1994","(noch) kein Abschluss","Thueringen","","","",""
"ja","1994","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","1994","Hauptschulabschluss","Hamburg","","","",""
"ja","1994","Hauptschulabschluss","Niedersachsen","46","0.219448438240702","0.167518210934057","0.271378665547347"
"ja","1994","Hauptschulabschluss","Bremen","","","",""
"ja","1994","Hauptschulabschluss","Nordrhein-Westfalen","96","0.145217351849057","0.118090606327925","0.172344097370189"
"ja","1994","Hauptschulabschluss","Hessen","45","0.198653461334996","0.149873687730858","0.247433234939134"
"ja","1994","Hauptschulabschluss","Rheinland-Pfalz,Saarland","34","0.193399043299594","0.138245743015695","0.248552343583494"
"ja","1994","Hauptschulabschluss","Baden-Wuerttemberg","75","0.157794280534141","0.127919494836826","0.187669066231457"
"ja","1994","Hauptschulabschluss","Bayern","86","0.199548739985676","0.164517538721779","0.234579941249572"
"ja","1994","Hauptschulabschluss","Saarland","","","",""
"ja","1994","Hauptschulabschluss","Berlin","","","",""
"ja","1994","Hauptschulabschluss","Brandenburg","","","",""
"ja","1994","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","1994","Hauptschulabschluss","Sachsen","33","0.259057210429557","0.182860466915997","0.335253953943116"
"ja","1994","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","1994","Hauptschulabschluss","Thueringen","","","",""
"ja","1994","Realschulabschluss","Schleswig-Holstein","","","",""
"ja","1994","Realschulabschluss","Hamburg","","","",""
"ja","1994","Realschulabschluss","Niedersachsen","47","0.34997252837471","0.27560174078105","0.424343315968371"
"ja","1994","Realschulabschluss","Bremen","","","",""
"ja","1994","Realschulabschluss","Nordrhein-Westfalen","88","0.285175919785739","0.233121791004215","0.337230048567263"
"ja","1994","Realschulabschluss","Hessen","39","0.398102005558616","0.301677121669846","0.494526889447387"
"ja","1994","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1994","Realschulabschluss","Baden-Wuerttemberg","48","0.293029897619686","0.224610362190083","0.361449433049288"
"ja","1994","Realschulabschluss","Bayern","65","0.292408414014328","0.229050370400668","0.355766457627988"
"ja","1994","Realschulabschluss","Saarland","","","",""
"ja","1994","Realschulabschluss","Berlin","37","0.345537489828788","0.256670243679853","0.434404735977722"
"ja","1994","Realschulabschluss","Brandenburg","46","0.264356711189249","0.194480204650253","0.334233217728245"
"ja","1994","Realschulabschluss","Mecklenburg-Vorpommern","38","0.280866958615475","0.196880997629221","0.36485291960173"
"ja","1994","Realschulabschluss","Sachsen","76","0.249110159143468","0.198541811270851","0.299678507016085"
"ja","1994","Realschulabschluss","Sachsen-Anhalt","49","0.290976014511926","0.223871642533196","0.358080386490656"
"ja","1994","Realschulabschluss","Thueringen","","","",""
"ja","1994","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","1994","(Fach-)Abitur","Hamburg","","","",""
"ja","1994","(Fach-)Abitur","Niedersachsen","","","",""
"ja","1994","(Fach-)Abitur","Bremen","","","",""
"ja","1994","(Fach-)Abitur","Nordrhein-Westfalen","44","0.349711633784306","0.274148422216725","0.425274845351886"
"ja","1994","(Fach-)Abitur","Hessen","","","",""
"ja","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","1994","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"ja","1994","(Fach-)Abitur","Bayern","","","",""
"ja","1994","(Fach-)Abitur","Saarland","","","",""
"ja","1994","(Fach-)Abitur","Berlin","","","",""
"ja","1994","(Fach-)Abitur","Brandenburg","","","",""
"ja","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","1994","(Fach-)Abitur","Sachsen","","","",""
"ja","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","1994","(Fach-)Abitur","Thueringen","","","",""
"ja","1994","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","1994","AkademikerInnen","Hamburg","","","",""
"ja","1994","AkademikerInnen","Niedersachsen","","","",""
"ja","1994","AkademikerInnen","Bremen","","","",""
"ja","1994","AkademikerInnen","Nordrhein-Westfalen","88","0.50466696004506","0.43182864533637","0.57750527475375"
"ja","1994","AkademikerInnen","Hessen","","","",""
"ja","1994","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"ja","1994","AkademikerInnen","Baden-Wuerttemberg","30","0.356799893584693","0.254354163958341","0.459245623211045"
"ja","1994","AkademikerInnen","Bayern","50","0.462639597467283","0.373055929322681","0.552223265611886"
"ja","1994","AkademikerInnen","Saarland","","","",""
"ja","1994","AkademikerInnen","Berlin","38","0.384906617737669","0.289059576703537","0.480753658771801"
"ja","1994","AkademikerInnen","Brandenburg","52","0.560906302371522","0.464596217213667","0.657216387529376"
"ja","1994","AkademikerInnen","Mecklenburg-Vorpommern","36","0.548163898183048","0.426235804717101","0.670091991648996"
"ja","1994","AkademikerInnen","Sachsen","92","0.472206908010789","0.399876558267351","0.544537257754227"
"ja","1994","AkademikerInnen","Sachsen-Anhalt","65","0.555453202741898","0.464633170587069","0.646273234896727"
"ja","1994","AkademikerInnen","Thueringen","43","0.484913844787568","0.381661703589766","0.58816598598537"
"nein","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","1994","(noch) kein Abschluss","Hamburg","","","",""
"nein","1994","(noch) kein Abschluss","Niedersachsen","","","",""
"nein","1994","(noch) kein Abschluss","Bremen","","","",""
"nein","1994","(noch) kein Abschluss","Nordrhein-Westfalen","66","0.869301061798557","0.794013390697359","0.944588732899755"
"nein","1994","(noch) kein Abschluss","Hessen","31","0.887401377285801","0.784143443845115","0.990659310726487"
"nein","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","1994","(noch) kein Abschluss","Baden-Wuerttemberg","80","0.879426426081274","0.812522251395657","0.946330600766891"
"nein","1994","(noch) kein Abschluss","Bayern","31","0.73075103797656","0.587825785419773","0.873676290533347"
"nein","1994","(noch) kein Abschluss","Saarland","","","",""
"nein","1994","(noch) kein Abschluss","Berlin","","","",""
"nein","1994","(noch) kein Abschluss","Brandenburg","","","",""
"nein","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","1994","(noch) kein Abschluss","Sachsen","","","",""
"nein","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","1994","(noch) kein Abschluss","Thueringen","","","",""
"nein","1994","Hauptschulabschluss","Schleswig-Holstein","55","0.712199550579031","0.610413590732236","0.813985510425826"
"nein","1994","Hauptschulabschluss","Hamburg","30","0.786788832184343","0.651098740246793","0.922478924121893"
"nein","1994","Hauptschulabschluss","Niedersachsen","198","0.780551561759298","0.728621334452653","0.832481789065943"
"nein","1994","Hauptschulabschluss","Bremen","","","",""
"nein","1994","Hauptschulabschluss","Nordrhein-Westfalen","552","0.854782648150943","0.827655902629811","0.881909393672075"
"nein","1994","Hauptschulabschluss","Hessen","212","0.801346538665004","0.752566765060866","0.850126312269142"
"nein","1994","Hauptschulabschluss","Rheinland-Pfalz,Saarland","163","0.806600956700406","0.751447656416506","0.861754256984305"
"nein","1994","Hauptschulabschluss","Baden-Wuerttemberg","497","0.842205719465859","0.812330933768543","0.872080505163174"
"nein","1994","Hauptschulabschluss","Bayern","414","0.800451260014324","0.765420058750428","0.835482461278221"
"nein","1994","Hauptschulabschluss","Saarland","","","",""
"nein","1994","Hauptschulabschluss","Berlin","64","0.703117675574403","0.608197339679351","0.798038011469456"
"nein","1994","Hauptschulabschluss","Brandenburg","57","0.740218901249997","0.640975573282058","0.839462229217935"
"nein","1994","Hauptschulabschluss","Mecklenburg-Vorpommern","34","0.800383150700631","0.683597522514756","0.917168778886505"
"nein","1994","Hauptschulabschluss","Sachsen","94","0.740942789570443","0.664746046056884","0.817139533084003"
"nein","1994","Hauptschulabschluss","Sachsen-Anhalt","75","0.812715716084262","0.732557620363292","0.892873811805232"
"nein","1994","Hauptschulabschluss","Thueringen","58","0.649295783728051","0.549023651594188","0.749567915861915"
"nein","1994","Realschulabschluss","Schleswig-Holstein","31","0.640987528039529","0.509330950675098","0.77264410540396"
"nein","1994","Realschulabschluss","Hamburg","","","",""
"nein","1994","Realschulabschluss","Niedersachsen","111","0.65002747162529","0.575656684031629","0.72439825921895"
"nein","1994","Realschulabschluss","Bremen","","","",""
"nein","1994","Realschulabschluss","Nordrhein-Westfalen","201","0.714824080214261","0.662769951432737","0.766878208995785"
"nein","1994","Realschulabschluss","Hessen","60","0.601897994441384","0.505473110552613","0.698322878330154"
"nein","1994","Realschulabschluss","Rheinland-Pfalz,Saarland","44","0.624997153358863","0.509074852767608","0.740919453950117"
"nein","1994","Realschulabschluss","Baden-Wuerttemberg","122","0.706970102380314","0.638550566950712","0.775389637809917"
"nein","1994","Realschulabschluss","Bayern","133","0.707591585985672","0.644233542372012","0.770949629599333"
"nein","1994","Realschulabschluss","Saarland","","","",""
"nein","1994","Realschulabschluss","Berlin","73","0.654462510171212","0.565595264022278","0.743329756320147"
"nein","1994","Realschulabschluss","Brandenburg","107","0.735643288810751","0.665766782271755","0.805519795349747"
"nein","1994","Realschulabschluss","Mecklenburg-Vorpommern","72","0.719133041384525","0.63514708039827","0.803119002370779"
"nein","1994","Realschulabschluss","Sachsen","205","0.750889840856532","0.700321492983915","0.801458188729149"
"nein","1994","Realschulabschluss","Sachsen-Anhalt","127","0.709023985488074","0.641919613509344","0.776128357466805"
"nein","1994","Realschulabschluss","Thueringen","153","0.825411004673311","0.770107536960764","0.880714472385858"
"nein","1994","(Fach-)Abitur","Schleswig-Holstein","","","",""
"nein","1994","(Fach-)Abitur","Hamburg","","","",""
"nein","1994","(Fach-)Abitur","Niedersachsen","31","0.65764008600094","0.526118001960478","0.789162170041402"
"nein","1994","(Fach-)Abitur","Bremen","","","",""
"nein","1994","(Fach-)Abitur","Nordrhein-Westfalen","109","0.650288366215694","0.574725154648114","0.725851577783275"
"nein","1994","(Fach-)Abitur","Hessen","34","0.565619886135737","0.432173302883964","0.699066469387511"
"nein","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"nein","1994","(Fach-)Abitur","Baden-Wuerttemberg","55","0.822454563683266","0.732290337495772","0.912618789870761"
"nein","1994","(Fach-)Abitur","Bayern","47","0.674824567612177","0.552134788867908","0.797514346356447"
"nein","1994","(Fach-)Abitur","Saarland","","","",""
"nein","1994","(Fach-)Abitur","Berlin","","","",""
"nein","1994","(Fach-)Abitur","Brandenburg","","","",""
"nein","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","1994","(Fach-)Abitur","Sachsen","","","",""
"nein","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"nein","1994","(Fach-)Abitur","Thueringen","","","",""
"nein","1994","AkademikerInnen","Schleswig-Holstein","","","",""
"nein","1994","AkademikerInnen","Hamburg","","","",""
"nein","1994","AkademikerInnen","Niedersachsen","42","0.649592791176185","0.536196004243064","0.762989578109306"
"nein","1994","AkademikerInnen","Bremen","","","",""
"nein","1994","AkademikerInnen","Nordrhein-Westfalen","93","0.49533303995494","0.42249472524625","0.56817135466363"
"nein","1994","AkademikerInnen","Hessen","47","0.671990744117479","0.56429182218163","0.779689666053327"
"nein","1994","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"nein","1994","AkademikerInnen","Baden-Wuerttemberg","54","0.643200106415307","0.540754376788955","0.745645836041659"
"nein","1994","AkademikerInnen","Bayern","69","0.537360402532717","0.447776734388114","0.626944070677319"
"nein","1994","AkademikerInnen","Saarland","","","",""
"nein","1994","AkademikerInnen","Berlin","61","0.615093382262331","0.519246341228199","0.710940423296463"
"nein","1994","AkademikerInnen","Brandenburg","50","0.439093697628478","0.342783612470624","0.535403782786333"
"nein","1994","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"nein","1994","AkademikerInnen","Sachsen","91","0.527793091989211","0.455462742245773","0.600123441732649"
"nein","1994","AkademikerInnen","Sachsen-Anhalt","50","0.444546797258102","0.353726765103273","0.535366829412932"
"nein","1994","AkademikerInnen","Thueringen","47","0.515086155212432","0.41183401401463","0.618338296410234"
"ja","1995","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","1995","(noch) kein Abschluss","Hamburg","","","",""
"ja","1995","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","1995","(noch) kein Abschluss","Bremen","","","",""
"ja","1995","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","1995","(noch) kein Abschluss","Hessen","","","",""
"ja","1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","1995","(noch) kein Abschluss","Bayern","","","",""
"ja","1995","(noch) kein Abschluss","Saarland","","","",""
"ja","1995","(noch) kein Abschluss","Berlin","","","",""
"ja","1995","(noch) kein Abschluss","Brandenburg","","","",""
"ja","1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","1995","(noch) kein Abschluss","Sachsen","","","",""
"ja","1995","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","1995","(noch) kein Abschluss","Thueringen","","","",""
"ja","1995","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","1995","Hauptschulabschluss","Hamburg","","","",""
"ja","1995","Hauptschulabschluss","Niedersachsen","44","0.205039687812025","0.156153166459847","0.253926209164203"
"ja","1995","Hauptschulabschluss","Bremen","","","",""
"ja","1995","Hauptschulabschluss","Nordrhein-Westfalen","102","0.154153895785866","0.126872694621893","0.18143509694984"
"ja","1995","Hauptschulabschluss","Hessen","51","0.219326257449137","0.168736612721489","0.269915902176786"
"ja","1995","Hauptschulabschluss","Rheinland-Pfalz,Saarland","40","0.175582149497836","0.126834459982784","0.224329839012888"
"ja","1995","Hauptschulabschluss","Baden-Wuerttemberg","73","0.160383095824012","0.130415166740553","0.190351024907471"
"ja","1995","Hauptschulabschluss","Bayern","91","0.207779540420818","0.173335911298658","0.242223169542979"
"ja","1995","Hauptschulabschluss","Saarland","","","",""
"ja","1995","Hauptschulabschluss","Berlin","","","",""
"ja","1995","Hauptschulabschluss","Brandenburg","","","",""
"ja","1995","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","1995","Hauptschulabschluss","Sachsen","34","0.271846027417918","0.195069875183861","0.348622179651974"
"ja","1995","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","1995","Hauptschulabschluss","Thueringen","","","",""
"ja","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"ja","1995","Realschulabschluss","Hamburg","","","",""
"ja","1995","Realschulabschluss","Niedersachsen","50","0.334269051476648","0.263356830407293","0.405181272546002"
"ja","1995","Realschulabschluss","Bremen","","","",""
"ja","1995","Realschulabschluss","Nordrhein-Westfalen","94","0.278775120173502","0.229492148526326","0.328058091820678"
"ja","1995","Realschulabschluss","Hessen","37","0.365847915626647","0.276643555086623","0.455052276166671"
"ja","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","Realschulabschluss","Baden-Wuerttemberg","50","0.277498419061478","0.213321783555595","0.341675054567362"
"ja","1995","Realschulabschluss","Bayern","70","0.284056381156136","0.225901819397245","0.342210942915027"
"ja","1995","Realschulabschluss","Saarland","","","",""
"ja","1995","Realschulabschluss","Berlin","36","0.361076101184629","0.270906784028335","0.451245418340923"
"ja","1995","Realschulabschluss","Brandenburg","45","0.228534748113215","0.165600892132506","0.291468604093924"
"ja","1995","Realschulabschluss","Mecklenburg-Vorpommern","46","0.340689382031608","0.258584791332301","0.422793972730916"
"ja","1995","Realschulabschluss","Sachsen","78","0.251692522664767","0.202252639617666","0.301132405711867"
"ja","1995","Realschulabschluss","Sachsen-Anhalt","45","0.271803737181207","0.205889231200703","0.337718243161712"
"ja","1995","Realschulabschluss","Thueringen","","","",""
"ja","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","1995","(Fach-)Abitur","Hamburg","","","",""
"ja","1995","(Fach-)Abitur","Niedersachsen","","","",""
"ja","1995","(Fach-)Abitur","Bremen","","","",""
"ja","1995","(Fach-)Abitur","Nordrhein-Westfalen","50","0.317344501213754","0.248968393513932","0.385720608913577"
"ja","1995","(Fach-)Abitur","Hessen","","","",""
"ja","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"ja","1995","(Fach-)Abitur","Bayern","","","",""
"ja","1995","(Fach-)Abitur","Saarland","","","",""
"ja","1995","(Fach-)Abitur","Berlin","","","",""
"ja","1995","(Fach-)Abitur","Brandenburg","","","",""
"ja","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","1995","(Fach-)Abitur","Sachsen","","","",""
"ja","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","1995","(Fach-)Abitur","Thueringen","","","",""
"ja","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"ja","1995","AkademikerInnen","Hamburg","","","",""
"ja","1995","AkademikerInnen","Niedersachsen","31","0.382597376770299","0.2747384688084","0.490456284732198"
"ja","1995","AkademikerInnen","Bremen","","","",""
"ja","1995","AkademikerInnen","Nordrhein-Westfalen","101","0.447686038297858","0.382856391193063","0.512515685402652"
"ja","1995","AkademikerInnen","Hessen","","","",""
"ja","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","AkademikerInnen","Baden-Wuerttemberg","35","0.330873499949657","0.240874320641045","0.420872679258269"
"ja","1995","AkademikerInnen","Bayern","46","0.406989841442442","0.322539916861142","0.491439766023742"
"ja","1995","AkademikerInnen","Saarland","","","",""
"ja","1995","AkademikerInnen","Berlin","37","0.38114500129057","0.285955805686794","0.476334196894346"
"ja","1995","AkademikerInnen","Brandenburg","46","0.478697466829206","0.381274155574809","0.576120778083603"
"ja","1995","AkademikerInnen","Mecklenburg-Vorpommern","35","0.533146496232843","0.411862079581133","0.654430912884553"
"ja","1995","AkademikerInnen","Sachsen","83","0.444551837117501","0.371958826099235","0.517144848135767"
"ja","1995","AkademikerInnen","Sachsen-Anhalt","58","0.477170700980918","0.384667678559347","0.569673723402489"
