"pgoeffd","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","1994","35-65 Jahre alt","Niedersachsen","224","0.734610570670337","0.684563012409015","0.78465812893166"
"nein","1994","35-65 Jahre alt","Bremen","","","",""
"nein","1994","35-65 Jahre alt","Nordrhein-Westfalen","629","0.732696513087564","0.702892773486858","0.76250025268827"
"nein","1994","35-65 Jahre alt","Hessen","242","0.729564938300027","0.680821492751074","0.778308383848979"
"nein","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","128","0.681711931703424","0.612697535369684","0.750726328037164"
"nein","1994","35-65 Jahre alt","Baden-Wuerttemberg","429","0.756965774406753","0.720856373043916","0.79307517576959"
"nein","1994","35-65 Jahre alt","Bayern","388","0.705324058108166","0.666101934767123","0.744546181449209"
"nein","1994","35-65 Jahre alt","Saarland","","","",""
"nein","1994","35-65 Jahre alt","Berlin","135","0.632368666968295","0.566843542501878","0.697893791434712"
"nein","1994","35-65 Jahre alt","Brandenburg","143","0.645830847529816","0.582918431706316","0.708743263353315"
"nein","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","88","0.637970447764944","0.560015451414446","0.715925444115443"
"nein","1994","35-65 Jahre alt","Sachsen","251","0.677036592451874","0.63014455103513","0.723928633868618"
"nein","1994","35-65 Jahre alt","Sachsen-Anhalt","167","0.665894523412572","0.608115176693981","0.723673870131164"
"nein","1994","35-65 Jahre alt","Thueringen","144","0.630652189356575","0.566289536858216","0.695014841854934"
"nein","1994","66 und älter","Schleswig-Holstein","","","",""
"nein","1994","66 und älter","Hamburg","","","",""
"nein","1994","66 und älter","Niedersachsen","","","",""
"nein","1994","66 und älter","Bremen","","","",""
"nein","1994","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1994","66 und älter","Hessen","","","",""
"nein","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1994","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1994","66 und älter","Bayern","","","",""
"nein","1994","66 und älter","Saarland","","","",""
"nein","1994","66 und älter","Berlin","","","",""
"nein","1994","66 und älter","Brandenburg","","","",""
"nein","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1994","66 und älter","Sachsen","","","",""
"nein","1994","66 und älter","Sachsen-Anhalt","","","",""
"nein","1994","66 und älter","Thueringen","","","",""
"ja","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1995","16-34 Jahre alt","Hamburg","","","",""
"ja","1995","16-34 Jahre alt","Niedersachsen","63","0.272508281508833","0.219594656110137","0.325421906907529"
"ja","1995","16-34 Jahre alt","Bremen","","","",""
"ja","1995","16-34 Jahre alt","Nordrhein-Westfalen","131","0.237661685279967","0.204021065131535","0.2713023054284"
"ja","1995","16-34 Jahre alt","Hessen","47","0.256999677854772","0.199387705359054","0.31461165035049"
"ja","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","16-34 Jahre alt","Baden-Wuerttemberg","84","0.187694285108483","0.153772829588019","0.221615740628946"
"ja","1995","16-34 Jahre alt","Bayern","107","0.226108946336778","0.188608802900332","0.263609089773225"
"ja","1995","16-34 Jahre alt","Saarland","","","",""
"ja","1995","16-34 Jahre alt","Berlin","42","0.369080015535373","0.281641542008386","0.45651848906236"
"ja","1995","16-34 Jahre alt","Brandenburg","35","0.272167718387506","0.195063689889695","0.349271746885316"
"ja","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","35","0.26656312333519","0.180331053739695","0.352795192930685"
"ja","1995","16-34 Jahre alt","Sachsen","76","0.302298777794955","0.244674417739656","0.359923137850254"
"ja","1995","16-34 Jahre alt","Sachsen-Anhalt","41","0.278191367581432","0.207873020685032","0.348509714477832"
"ja","1995","16-34 Jahre alt","Thueringen","32","0.22025232921644","0.155220931280517","0.285283727152363"
"ja","1995","35-65 Jahre alt","Schleswig-Holstein","30","0.361489450877247","0.262233012175991","0.460745889578503"
"ja","1995","35-65 Jahre alt","Hamburg","","","",""
"ja","1995","35-65 Jahre alt","Niedersachsen","84","0.277473627343328","0.228794350468491","0.326152904218166"
"ja","1995","35-65 Jahre alt","Bremen","","","",""
"ja","1995","35-65 Jahre alt","Nordrhein-Westfalen","238","0.268989853213187","0.240003211884383","0.297976494541991"
"ja","1995","35-65 Jahre alt","Hessen","90","0.290532254000131","0.242344752782924","0.338719755217338"
"ja","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","57","0.308560781539217","0.24710459732999","0.370016965748444"
"ja","1995","35-65 Jahre alt","Baden-Wuerttemberg","116","0.250068730613269","0.214517790545164","0.285619670681373"
"ja","1995","35-65 Jahre alt","Bayern","129","0.287066843545929","0.249395671523377","0.324738015568481"
"ja","1995","35-65 Jahre alt","Saarland","","","",""
"ja","1995","35-65 Jahre alt","Berlin","70","0.359473306398877","0.295333033865346","0.423613578932408"
"ja","1995","35-65 Jahre alt","Brandenburg","75","0.328550584521832","0.267584480934785","0.389516688108879"
"ja","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","62","0.413976844510376","0.334890706179898","0.493062982840853"
"ja","1995","35-65 Jahre alt","Sachsen","137","0.336942360464251","0.290505804347233","0.38337891658127"
"ja","1995","35-65 Jahre alt","Sachsen-Anhalt","86","0.313390699248881","0.255889622212425","0.370891776285336"
"ja","1995","35-65 Jahre alt","Thueringen","66","0.317450332317572","0.257681447422239","0.377219217212905"
"ja","1995","66 und älter","Schleswig-Holstein","","","",""
"ja","1995","66 und älter","Hamburg","","","",""
"ja","1995","66 und älter","Niedersachsen","","","",""
"ja","1995","66 und älter","Bremen","","","",""
"ja","1995","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1995","66 und älter","Hessen","","","",""
"ja","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1995","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1995","66 und älter","Bayern","","","",""
"ja","1995","66 und älter","Saarland","","","",""
"ja","1995","66 und älter","Berlin","","","",""
"ja","1995","66 und älter","Brandenburg","","","",""
"ja","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1995","66 und älter","Sachsen","","","",""
"ja","1995","66 und älter","Sachsen-Anhalt","","","",""
"ja","1995","66 und älter","Thueringen","","","",""
"nein","1995","16-34 Jahre alt","Schleswig-Holstein","55","0.758611732816628","0.660447219633537","0.856776245999718"
"nein","1995","16-34 Jahre alt","Hamburg","","","",""
"nein","1995","16-34 Jahre alt","Niedersachsen","209","0.727491718491167","0.674578093092471","0.780405343889863"
"nein","1995","16-34 Jahre alt","Bremen","","","",""
"nein","1995","16-34 Jahre alt","Nordrhein-Westfalen","484","0.762338314720033","0.7286976945716","0.795978934868465"
"nein","1995","16-34 Jahre alt","Hessen","174","0.743000322145228","0.68538834964951","0.800612294640946"
"nein","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","144","0.856210395159068","0.803620291232751","0.908800499085386"
"nein","1995","16-34 Jahre alt","Baden-Wuerttemberg","425","0.812305714891517","0.778384259371054","0.846227170411981"
"nein","1995","16-34 Jahre alt","Bayern","371","0.773891053663222","0.736390910226775","0.811391197099668"
"nein","1995","16-34 Jahre alt","Saarland","","","",""
"nein","1995","16-34 Jahre alt","Berlin","75","0.630919984464627","0.54348151093764","0.718358457991614"
"nein","1995","16-34 Jahre alt","Brandenburg","93","0.727832281612494","0.650728253114684","0.804936310110305"
"nein","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","66","0.73343687666481","0.647204807069315","0.819668946260305"
"nein","1995","16-34 Jahre alt","Sachsen","168","0.697701222205045","0.640076862149746","0.755325582260344"
"nein","1995","16-34 Jahre alt","Sachsen-Anhalt","115","0.721808632418568","0.651490285522168","0.792126979314968"
"nein","1995","16-34 Jahre alt","Thueringen","124","0.77974767078356","0.714716272847637","0.844779068719483"
"nein","1995","35-65 Jahre alt","Schleswig-Holstein","60","0.638510549122753","0.539254110421496","0.737766987824009"
"nein","1995","35-65 Jahre alt","Hamburg","32","0.678924354455882","0.539374869020522","0.818473839891243"
"nein","1995","35-65 Jahre alt","Niedersachsen","241","0.722526372656672","0.673847095781834","0.771205649531509"
"nein","1995","35-65 Jahre alt","Bremen","","","",""
"nein","1995","35-65 Jahre alt","Nordrhein-Westfalen","661","0.731010146786813","0.702023505458009","0.759996788115617"
"nein","1995","35-65 Jahre alt","Hessen","251","0.709467745999869","0.661280244782662","0.757655247217076"
"nein","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","160","0.691439218460783","0.629983034251556","0.75289540267001"
"nein","1995","35-65 Jahre alt","Baden-Wuerttemberg","454","0.749931269386731","0.714380329318627","0.785482209454836"
"nein","1995","35-65 Jahre alt","Bayern","425","0.712933156454071","0.675261984431519","0.750604328476623"
"nein","1995","35-65 Jahre alt","Saarland","","","",""
"nein","1995","35-65 Jahre alt","Berlin","145","0.640526693601123","0.576386421067592","0.704666966134654"
"nein","1995","35-65 Jahre alt","Brandenburg","153","0.671449415478168","0.610483311891121","0.732415519065215"
"nein","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","87","0.586023155489624","0.506937017159147","0.665109293820102"
"nein","1995","35-65 Jahre alt","Sachsen","261","0.663057639535749","0.61662108341873","0.709494195652767"
"nein","1995","35-65 Jahre alt","Sachsen-Anhalt","164","0.686609300751119","0.629108223714664","0.744110377787575"
"nein","1995","35-65 Jahre alt","Thueringen","167","0.682549667682428","0.622780782787095","0.742318552577761"
"nein","1995","66 und älter","Schleswig-Holstein","","","",""
"nein","1995","66 und älter","Hamburg","","","",""
"nein","1995","66 und älter","Niedersachsen","","","",""
"nein","1995","66 und älter","Bremen","","","",""
"nein","1995","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1995","66 und älter","Hessen","","","",""
"nein","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1995","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1995","66 und älter","Bayern","","","",""
"nein","1995","66 und älter","Saarland","","","",""
"nein","1995","66 und älter","Berlin","","","",""
"nein","1995","66 und älter","Brandenburg","","","",""
"nein","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1995","66 und älter","Sachsen","","","",""
"nein","1995","66 und älter","Sachsen-Anhalt","","","",""
"nein","1995","66 und älter","Thueringen","","","",""
"ja","1996","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1996","16-34 Jahre alt","Hamburg","","","",""
"ja","1996","16-34 Jahre alt","Niedersachsen","65","0.283122893312784","0.229681642160952","0.336564144464616"
"ja","1996","16-34 Jahre alt","Bremen","","","",""
"ja","1996","16-34 Jahre alt","Nordrhein-Westfalen","130","0.277632827307672","0.241028824718555","0.31423682989679"
"ja","1996","16-34 Jahre alt","Hessen","44","0.259834216400223","0.198123597959232","0.321544834841214"
"ja","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","31","0.16449143752367","0.108763787354756","0.220219087692584"
"ja","1996","16-34 Jahre alt","Baden-Wuerttemberg","71","0.193403830428747","0.156330170695302","0.230477490162192"
"ja","1996","16-34 Jahre alt","Bayern","92","0.1787795052892","0.143058332297445","0.214500678280956"
"ja","1996","16-34 Jahre alt","Saarland","","","",""
"ja","1996","16-34 Jahre alt","Berlin","42","0.440446591571328","0.345490935011281","0.535402248131375"
"ja","1996","16-34 Jahre alt","Brandenburg","","","",""
"ja","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1996","16-34 Jahre alt","Sachsen","70","0.289890797146602","0.230738221962739","0.349043372330465"
"ja","1996","16-34 Jahre alt","Sachsen-Anhalt","35","0.278201576899077","0.201170818622918","0.355232335175237"
"ja","1996","16-34 Jahre alt","Thueringen","","","",""
"ja","1996","35-65 Jahre alt","Schleswig-Holstein","","","",""
"ja","1996","35-65 Jahre alt","Hamburg","","","",""
"ja","1996","35-65 Jahre alt","Niedersachsen","75","0.254585820265189","0.206856084256563","0.302315556273816"
"ja","1996","35-65 Jahre alt","Bremen","","","",""
"ja","1996","35-65 Jahre alt","Nordrhein-Westfalen","235","0.269901562983115","0.240638797444259","0.299164328521971"
"ja","1996","35-65 Jahre alt","Hessen","93","0.33021990406028","0.278932044818681","0.381507763301879"
"ja","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","55","0.295657566767923","0.234084144960036","0.35723098857581"
"ja","1996","35-65 Jahre alt","Baden-Wuerttemberg","114","0.244246190796194","0.208372474961927","0.280119906630461"
"ja","1996","35-65 Jahre alt","Bayern","127","0.270187600988646","0.232664797447664","0.307710404529627"
"ja","1996","35-65 Jahre alt","Saarland","","","",""
"ja","1996","35-65 Jahre alt","Berlin","65","0.362880184267326","0.296241674522321","0.42951869401233"
"ja","1996","35-65 Jahre alt","Brandenburg","71","0.319405449122393","0.257934863798041","0.380876034446745"
"ja","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","56","0.382097636334248","0.301609628731515","0.462585643936981"
"ja","1996","35-65 Jahre alt","Sachsen","139","0.350422778379425","0.303491282646946","0.397354274111905"
"ja","1996","35-65 Jahre alt","Sachsen-Anhalt","88","0.337528196860493","0.278073840359579","0.396982553361406"
"ja","1996","35-65 Jahre alt","Thueringen","58","0.277467389616892","0.219727386657144","0.33520739257664"
"ja","1996","66 und älter","Schleswig-Holstein","","","",""
"ja","1996","66 und älter","Hamburg","","","",""
"ja","1996","66 und älter","Niedersachsen","","","",""
"ja","1996","66 und älter","Bremen","","","",""
"ja","1996","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1996","66 und älter","Hessen","","","",""
"ja","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1996","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1996","66 und älter","Bayern","","","",""
"ja","1996","66 und älter","Saarland","","","",""
"ja","1996","66 und älter","Berlin","","","",""
"ja","1996","66 und älter","Brandenburg","","","",""
"ja","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1996","66 und älter","Sachsen","","","",""
"ja","1996","66 und älter","Sachsen-Anhalt","","","",""
"ja","1996","66 und älter","Thueringen","","","",""
"nein","1996","16-34 Jahre alt","Schleswig-Holstein","55","0.713416488316642","0.611083741748686","0.815749234884597"
"nein","1996","16-34 Jahre alt","Hamburg","","","",""
"nein","1996","16-34 Jahre alt","Niedersachsen","208","0.716877106687216","0.663435855535384","0.770318357839048"
"nein","1996","16-34 Jahre alt","Bremen","","","",""
"nein","1996","16-34 Jahre alt","Nordrhein-Westfalen","445","0.722367172692328","0.68576317010321","0.758971175281446"
"nein","1996","16-34 Jahre alt","Hessen","150","0.740165783599777","0.678455165158785","0.801876402040768"
"nein","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","139","0.83550856247633","0.779780912307416","0.891236212645244"
"nein","1996","16-34 Jahre alt","Baden-Wuerttemberg","365","0.806596169571253","0.769522509837808","0.843669829304698"
"nein","1996","16-34 Jahre alt","Bayern","350","0.8212204947108","0.785499321719045","0.856941667702555"
"nein","1996","16-34 Jahre alt","Saarland","","","",""
"nein","1996","16-34 Jahre alt","Berlin","63","0.559553408428672","0.464597751868625","0.654509064988719"
"nein","1996","16-34 Jahre alt","Brandenburg","89","0.767266344201761","0.690367154004706","0.844165534398816"
"nein","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","58","0.765634720792241","0.674503646292718","0.856765795291763"
"nein","1996","16-34 Jahre alt","Sachsen","156","0.710109202853398","0.650956627669535","0.769261778037261"
"nein","1996","16-34 Jahre alt","Sachsen-Anhalt","95","0.721798423100923","0.644767664824763","0.798829181377082"
"nein","1996","16-34 Jahre alt","Thueringen","115","0.793402136077245","0.72704468914295","0.85975958301154"
"nein","1996","35-65 Jahre alt","Schleswig-Holstein","62","0.627172078394087","0.527820455083173","0.726523701705001"
"nein","1996","35-65 Jahre alt","Hamburg","36","0.765009761197887","0.639730220534615","0.890289301861158"
"nein","1996","35-65 Jahre alt","Niedersachsen","245","0.745414179734811","0.697684443726184","0.793143915743437"
"nein","1996","35-65 Jahre alt","Bremen","","","",""
"nein","1996","35-65 Jahre alt","Nordrhein-Westfalen","649","0.730098437016885","0.700835671478029","0.759361202555741"
"nein","1996","35-65 Jahre alt","Hessen","230","0.66978009593972","0.618492236698121","0.721067955181319"
"nein","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","156","0.704342433232077","0.64276901142419","0.765915855039964"
"nein","1996","35-65 Jahre alt","Baden-Wuerttemberg","437","0.755753809203806","0.719880093369539","0.791627525038073"
"nein","1996","35-65 Jahre alt","Bayern","411","0.729812399011354","0.692289595470373","0.767335202552336"
"nein","1996","35-65 Jahre alt","Saarland","","","",""
"nein","1996","35-65 Jahre alt","Berlin","135","0.637119815732675","0.57048130598767","0.703758325477679"
"nein","1996","35-65 Jahre alt","Brandenburg","150","0.680594550877607","0.619123965553255","0.742065136201959"
"nein","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","84","0.617902363665752","0.537414356063018","0.698390371268485"
"nein","1996","35-65 Jahre alt","Sachsen","258","0.649577221620574","0.602645725888095","0.696508717353054"
"nein","1996","35-65 Jahre alt","Sachsen-Anhalt","155","0.662471803139507","0.603017446638594","0.721926159640421"
"nein","1996","35-65 Jahre alt","Thueringen","173","0.722532610383108","0.66479260742336","0.780272613342856"
"nein","1996","66 und älter","Schleswig-Holstein","","","",""
"nein","1996","66 und älter","Hamburg","","","",""
"nein","1996","66 und älter","Niedersachsen","","","",""
"nein","1996","66 und älter","Bremen","","","",""
"nein","1996","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1996","66 und älter","Hessen","","","",""
"nein","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1996","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1996","66 und älter","Bayern","","","",""
"nein","1996","66 und älter","Saarland","","","",""
"nein","1996","66 und älter","Berlin","","","",""
"nein","1996","66 und älter","Brandenburg","","","",""
"nein","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1996","66 und älter","Sachsen","","","",""
"nein","1996","66 und älter","Sachsen-Anhalt","","","",""
"nein","1996","66 und älter","Thueringen","","","",""
"ja","1997","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1997","16-34 Jahre alt","Hamburg","","","",""
"ja","1997","16-34 Jahre alt","Niedersachsen","76","0.314022319796859","0.258455448378403","0.369589191215315"
"ja","1997","16-34 Jahre alt","Bremen","","","",""
"ja","1997","16-34 Jahre alt","Nordrhein-Westfalen","126","0.250393488368591","0.21504357327655","0.285743403460631"
"ja","1997","16-34 Jahre alt","Hessen","38","0.218703770163705","0.159926787218567","0.277480753108843"
"ja","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","32","0.179493703653874","0.121634785737796","0.237352621569952"
"ja","1997","16-34 Jahre alt","Baden-Wuerttemberg","77","0.2064829417109","0.169612544312362","0.243353339109438"
"ja","1997","16-34 Jahre alt","Bayern","87","0.20880600950807","0.170208767030723","0.247403251985418"
"ja","1997","16-34 Jahre alt","Saarland","","","",""
"ja","1997","16-34 Jahre alt","Berlin","34","0.350149862363436","0.258027924258425","0.442271800468446"
"ja","1997","16-34 Jahre alt","Brandenburg","34","0.266780811911791","0.188619877781791","0.344941746041792"
"ja","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1997","16-34 Jahre alt","Sachsen","70","0.29594315794967","0.235762079269679","0.356124236629661"
"ja","1997","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1997","16-34 Jahre alt","Thueringen","","","",""
"ja","1997","35-65 Jahre alt","Schleswig-Holstein","","","",""
"ja","1997","35-65 Jahre alt","Hamburg","","","",""
"ja","1997","35-65 Jahre alt","Niedersachsen","74","0.246312991116599","0.199684609412328","0.292941372820871"
"ja","1997","35-65 Jahre alt","Bremen","","","",""
"ja","1997","35-65 Jahre alt","Nordrhein-Westfalen","245","0.287610906104752","0.257636033626139","0.317585778583365"
"ja","1997","35-65 Jahre alt","Hessen","83","0.325463354958098","0.272619019340173","0.378307690576023"
"ja","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","54","0.276838878141348","0.217030787719406","0.33664696856329"
"ja","1997","35-65 Jahre alt","Baden-Wuerttemberg","107","0.215855950553005","0.180528754569389","0.25118314653662"
"ja","1997","35-65 Jahre alt","Bayern","128","0.268170698187718","0.230771329873232","0.305570066502204"
"ja","1997","35-65 Jahre alt","Saarland","","","",""
"ja","1997","35-65 Jahre alt","Berlin","62","0.363222142332761","0.295195723097846","0.431248561567677"
"ja","1997","35-65 Jahre alt","Brandenburg","75","0.327487394107866","0.265190362617061","0.38978442559867"
"ja","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","57","0.378946484092556","0.298006707526283","0.459886260658829"
"ja","1997","35-65 Jahre alt","Sachsen","137","0.345200147262698","0.29872456524673","0.391675729278666"
"ja","1997","35-65 Jahre alt","Sachsen-Anhalt","81","0.345981036244947","0.284638261148211","0.407323811341682"
"ja","1997","35-65 Jahre alt","Thueringen","55","0.270350236411074","0.212951177375859","0.32774929544629"
"ja","1997","66 und älter","Schleswig-Holstein","","","",""
"ja","1997","66 und älter","Hamburg","","","",""
"ja","1997","66 und älter","Niedersachsen","","","",""
"ja","1997","66 und älter","Bremen","","","",""
"ja","1997","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1997","66 und älter","Hessen","","","",""
"ja","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1997","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1997","66 und älter","Bayern","","","",""
"ja","1997","66 und älter","Saarland","","","",""
"ja","1997","66 und älter","Berlin","","","",""
"ja","1997","66 und älter","Brandenburg","","","",""
"ja","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1997","66 und älter","Sachsen","","","",""
"ja","1997","66 und älter","Sachsen-Anhalt","","","",""
"ja","1997","66 und älter","Thueringen","","","",""
"nein","1997","16-34 Jahre alt","Schleswig-Holstein","49","0.740466935342411","0.636272909787814","0.844660960897008"
"nein","1997","16-34 Jahre alt","Hamburg","","","",""
"nein","1997","16-34 Jahre alt","Niedersachsen","192","0.685977680203141","0.630410808784685","0.741544551621597"
"nein","1997","16-34 Jahre alt","Bremen","","","",""
"nein","1997","16-34 Jahre alt","Nordrhein-Westfalen","451","0.749606511631409","0.714256596539369","0.78495642672345"
"nein","1997","16-34 Jahre alt","Hessen","152","0.781296229836295","0.722519246891157","0.840073212781433"
"nein","1997","16-34 Jahre alt","Rheinland-Pfalz,Saarland","137","0.820506296346125","0.762647378430047","0.878365214262204"
"nein","1997","16-34 Jahre alt","Baden-Wuerttemberg","386","0.7935170582891","0.756646660890561","0.830387455687638"
"nein","1997","16-34 Jahre alt","Bayern","339","0.79119399049193","0.752596748014582","0.829791232969277"
"nein","1997","16-34 Jahre alt","Saarland","","","",""
"nein","1997","16-34 Jahre alt","Berlin","69","0.649850137636564","0.557728199531554","0.741972075741575"
"nein","1997","16-34 Jahre alt","Brandenburg","89","0.733219188088209","0.655058253958208","0.811380122218209"
"nein","1997","16-34 Jahre alt","Mecklenburg-Vorpommern","56","0.719186948195485","0.621320207539628","0.817053688851341"
"nein","1997","16-34 Jahre alt","Sachsen","151","0.70405684205033","0.643875763370339","0.764237920730321"
"nein","1997","16-34 Jahre alt","Sachsen-Anhalt","103","0.789719414245695","0.720201437830529","0.859237390660861"
"nein","1997","16-34 Jahre alt","Thueringen","106","0.776335931174094","0.706044212709537","0.846627649638652"
"nein","1997","35-65 Jahre alt","Schleswig-Holstein","61","0.643936554570931","0.545010185104128","0.742862924037733"
"nein","1997","35-65 Jahre alt","Hamburg","34","0.841965790589475","0.730310594170816","0.953620987008135"
"nein","1997","35-65 Jahre alt","Niedersachsen","254","0.753687008883401","0.707058627179129","0.800315390587672"
"nein","1997","35-65 Jahre alt","Bremen","","","",""
"nein","1997","35-65 Jahre alt","Nordrhein-Westfalen","631","0.712389093895248","0.682414221416635","0.742363966373861"
"nein","1997","35-65 Jahre alt","Hessen","219","0.674536645041902","0.621692309423977","0.727380980659827"
"nein","1997","35-65 Jahre alt","Rheinland-Pfalz,Saarland","161","0.723161121858652","0.66335303143671","0.782969212280594"
"nein","1997","35-65 Jahre alt","Baden-Wuerttemberg","414","0.784144049446995","0.74881685346338","0.819471245430611"
"nein","1997","35-65 Jahre alt","Bayern","411","0.731829301812282","0.694429933497796","0.769228670126768"
"nein","1997","35-65 Jahre alt","Saarland","","","",""
"nein","1997","35-65 Jahre alt","Berlin","130","0.636777857667239","0.568751438432323","0.704804276902154"
"nein","1997","35-65 Jahre alt","Brandenburg","143","0.672512605892134","0.61021557440133","0.734809637382939"
"nein","1997","35-65 Jahre alt","Mecklenburg-Vorpommern","81","0.621053515907444","0.540113739341171","0.701993292473717"
"nein","1997","35-65 Jahre alt","Sachsen","265","0.654799852737302","0.608324270721334","0.70127543475327"
"nein","1997","35-65 Jahre alt","Sachsen-Anhalt","150","0.654018963755053","0.592676188658318","0.715361738851789"
"nein","1997","35-65 Jahre alt","Thueringen","175","0.729649763588926","0.67225070455371","0.787048822624141"
"nein","1997","66 und älter","Schleswig-Holstein","","","",""
"nein","1997","66 und älter","Hamburg","","","",""
"nein","1997","66 und älter","Niedersachsen","","","",""
"nein","1997","66 und älter","Bremen","","","",""
"nein","1997","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1997","66 und älter","Hessen","","","",""
"nein","1997","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1997","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1997","66 und älter","Bayern","","","",""
"nein","1997","66 und älter","Saarland","","","",""
"nein","1997","66 und älter","Berlin","","","",""
"nein","1997","66 und älter","Brandenburg","","","",""
"nein","1997","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1997","66 und älter","Sachsen","","","",""
"nein","1997","66 und älter","Sachsen-Anhalt","","","",""
"nein","1997","66 und älter","Thueringen","","","",""
"ja","1998","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1998","16-34 Jahre alt","Hamburg","","","",""
"ja","1998","16-34 Jahre alt","Niedersachsen","81","0.291811289763086","0.240876687128014","0.342745892398159"
"ja","1998","16-34 Jahre alt","Bremen","","","",""
"ja","1998","16-34 Jahre alt","Nordrhein-Westfalen","124","0.237546573463292","0.203718493636245","0.27137465329034"
"ja","1998","16-34 Jahre alt","Hessen","37","0.232244318908162","0.174440673334802","0.290047964481523"
"ja","1998","16-34 Jahre alt","Rheinland-Pfalz,Saarland","40","0.262367828528188","0.197558626632645","0.327177030423731"
"ja","1998","16-34 Jahre alt","Baden-Wuerttemberg","74","0.194106565517425","0.158002463322102","0.230210667712749"
"ja","1998","16-34 Jahre alt","Bayern","90","0.212770678220248","0.173906471156498","0.251634885283998"
"ja","1998","16-34 Jahre alt","Saarland","","","",""
"ja","1998","16-34 Jahre alt","Berlin","33","0.3908146537275","0.294210634240504","0.487418673214497"
"ja","1998","16-34 Jahre alt","Brandenburg","","","",""
"ja","1998","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1998","16-34 Jahre alt","Sachsen","78","0.314171898481327","0.255567410487769","0.372776386474885"
"ja","1998","16-34 Jahre alt","Sachsen-Anhalt","33","0.250645527940861","0.178598789882149","0.322692265999572"
"ja","1998","16-34 Jahre alt","Thueringen","","","",""
"ja","1998","35-65 Jahre alt","Schleswig-Holstein","40","0.321721609147839","0.241420689037683","0.402022529257994"
"ja","1998","35-65 Jahre alt","Hamburg","","","",""
"ja","1998","35-65 Jahre alt","Niedersachsen","110","0.305116824067776","0.259879643333331","0.350354004802221"
"ja","1998","35-65 Jahre alt","Bremen","","","",""
"ja","1998","35-65 Jahre alt","Nordrhein-Westfalen","275","0.268481469014816","0.240889602036382","0.29607333599325"
