"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nein","2003","Hessen","weiblich","281","0.712375987366039","0.668236771379068","0.756515203353009"
"nein","2003","Rheinland-Pfalz,Saarland","maennlich","243","0.837681022398479","0.795954571068125","0.879407473728833"
"nein","2003","Rheinland-Pfalz,Saarland","weiblich","171","0.711371748766769","0.65531486438834","0.767428633145197"
"nein","2003","Baden-Wuerttemberg","maennlich","719","0.828966889048854","0.803786629705895","0.854147148391812"
"nein","2003","Baden-Wuerttemberg","weiblich","476","0.711332606071045","0.676813914917151","0.745851297224939"
"nein","2003","Bayern","maennlich","733","0.805853768866461","0.78028069470219","0.831426843030733"
"nein","2003","Bayern","weiblich","599","0.747665056411841","0.718221708404444","0.777108404419238"
"nein","2003","Saarland","maennlich","55","0.738314136270195","0.639492505109691","0.837135767430699"
"nein","2003","Saarland","weiblich","38","0.675741382548273","0.561059681696664","0.790423083399882"
"nein","2003","Berlin","maennlich","161","0.680851320166309","0.620608285453981","0.741094354878637"
"nein","2003","Berlin","weiblich","134","0.666803597416883","0.601314248644012","0.732292946189754"
"nein","2003","Brandenburg","maennlich","182","0.754483057935187","0.700699934930559","0.808266180939814"
"nein","2003","Brandenburg","weiblich","125","0.54732278911203","0.481399007046319","0.61324657117774"
"nein","2003","Mecklenburg-Vorpommern","maennlich","95","0.849562725699688","0.785863983222752","0.913261468176625"
"nein","2003","Mecklenburg-Vorpommern","weiblich","79","0.679019322854027","0.599973995405199","0.758064650302854"
"nein","2003","Sachsen","maennlich","348","0.826158782349091","0.790667705604544","0.861649859093637"
"nein","2003","Sachsen","weiblich","247","0.705221103570805","0.659012469150394","0.751429737991216"
"nein","2003","Sachsen-Anhalt","maennlich","174","0.843956226888801","0.795106364690556","0.892806089087045"
"nein","2003","Sachsen-Anhalt","weiblich","123","0.64036280554349","0.575145661961694","0.705579949125285"
"nein","2003","Thueringen","maennlich","198","0.74373484109079","0.689725972921031","0.797743709260549"
"nein","2003","Thueringen","weiblich","148","0.68621781090109","0.625177499422113","0.747258122380066"
"ja","2004","Schleswig-Holstein","maennlich","52","0.233536643410012","0.174456955395116","0.292616331424909"
"ja","2004","Schleswig-Holstein","weiblich","42","0.216615897452192","0.155756969578429","0.277474825325955"
"ja","2004","Hamburg","maennlich","","","",""
"ja","2004","Hamburg","weiblich","","","",""
"ja","2004","Niedersachsen","maennlich","139","0.267484895177642","0.231398616777663","0.303571173577621"
"ja","2004","Niedersachsen","weiblich","153","0.312281904269074","0.271123147709552","0.353440660828596"
"ja","2004","Bremen","maennlich","","","",""
"ja","2004","Bremen","weiblich","","","",""
"ja","2004","Nordrhein-Westfalen","maennlich","312","0.206013479309901","0.184690472150741","0.22733648646906"
"ja","2004","Nordrhein-Westfalen","weiblich","372","0.287616946149565","0.261590848655643","0.313643043643488"
"ja","2004","Hessen","maennlich","90","0.192662073006549","0.156892361061076","0.228431784952022"
"ja","2004","Hessen","weiblich","124","0.302137350922711","0.258011955365794","0.346262746479628"
"ja","2004","Rheinland-Pfalz,Saarland","maennlich","60","0.174562375966751","0.132306734732948","0.216818017200555"
"ja","2004","Rheinland-Pfalz,Saarland","weiblich","79","0.294543090507972","0.238150649268088","0.350935531747856"
"ja","2004","Baden-Wuerttemberg","maennlich","134","0.157767655235267","0.133489589193148","0.182045721277386"
"ja","2004","Baden-Wuerttemberg","weiblich","187","0.280774580483257","0.246696802637815","0.314852358328699"
"ja","2004","Bayern","maennlich","182","0.186477920005075","0.161684165147894","0.211271674862255"
"ja","2004","Bayern","weiblich","238","0.227790225868162","0.199856791497057","0.255723660239266"
"ja","2004","Saarland","maennlich","","","",""
"ja","2004","Saarland","weiblich","","","",""
"ja","2004","Berlin","maennlich","73","0.327940753751044","0.269275356882349","0.386606150619739"
"ja","2004","Berlin","weiblich","72","0.369890374313039","0.304903637165713","0.434877111460365"
"ja","2004","Brandenburg","maennlich","66","0.262348047545787","0.205983655284709","0.318712439806866"
"ja","2004","Brandenburg","weiblich","84","0.388111594615642","0.324007462565906","0.452215726665378"
"ja","2004","Mecklenburg-Vorpommern","maennlich","32","0.184054404393786","0.119630891946024","0.248477916841548"
"ja","2004","Mecklenburg-Vorpommern","weiblich","48","0.289849741902249","0.212452994646264","0.367246489158235"
"ja","2004","Sachsen","maennlich","89","0.180318394969365","0.144022954859931","0.216613835078798"
"ja","2004","Sachsen","weiblich","137","0.272425165585758","0.230197546062375","0.314652785109142"
"ja","2004","Sachsen-Anhalt","maennlich","43","0.174554841167586","0.125919695183304","0.223189987151868"
"ja","2004","Sachsen-Anhalt","weiblich","85","0.324273778162876","0.263909028627912","0.38463852769784"
"ja","2004","Thueringen","maennlich","43","0.195196745505393","0.147743945648074","0.242649545362711"
"ja","2004","Thueringen","weiblich","71","0.281015414040791","0.221886968088831","0.34014385999275"
"nein","2004","Schleswig-Holstein","maennlich","145","0.766463356589988","0.707383668575091","0.825543044604884"
"nein","2004","Schleswig-Holstein","weiblich","134","0.783384102547808","0.722525174674045","0.844243030421571"
"nein","2004","Hamburg","maennlich","73","0.871425411502963","0.800266170074702","0.942584652931224"
"nein","2004","Hamburg","weiblich","60","0.792929937733572","0.704136849261863","0.881723026205281"
"nein","2004","Niedersachsen","maennlich","439","0.732515104822358","0.696428826422379","0.768601383222337"
"nein","2004","Niedersachsen","weiblich","334","0.687718095730926","0.646559339171405","0.728876852290448"
"nein","2004","Bremen","maennlich","35","0.745995258496692","0.621547205202926","0.870443311790458"
"nein","2004","Bremen","weiblich","","","",""
"nein","2004","Nordrhein-Westfalen","maennlich","1070","0.793986520690099","0.77266351353094","0.815309527849259"
"nein","2004","Nordrhein-Westfalen","weiblich","790","0.712383053850435","0.686356956356512","0.738409151344357"
"nein","2004","Hessen","maennlich","377","0.807337926993451","0.771568215047978","0.843107638938924"
"nein","2004","Hessen","weiblich","292","0.697862649077289","0.653737253520372","0.741988044634206"
"nein","2004","Rheinland-Pfalz,Saarland","maennlich","250","0.825437624033248","0.783181982799445","0.867693265267052"
"nein","2004","Rheinland-Pfalz,Saarland","weiblich","172","0.705456909492028","0.649064468252144","0.761849350731911"
"nein","2004","Baden-Wuerttemberg","maennlich","732","0.842232344764733","0.817954278722614","0.866510410806852"
"nein","2004","Baden-Wuerttemberg","weiblich","481","0.719225419516743","0.685147641671301","0.753303197362185"
"nein","2004","Bayern","maennlich","766","0.813522079994925","0.788728325137745","0.838315834852106"
"nein","2004","Bayern","weiblich","628","0.772209774131838","0.744276339760734","0.800143208502943"
"nein","2004","Saarland","maennlich","58","0.725560989964662","0.626532382048089","0.824589597881234"
"nein","2004","Saarland","weiblich","35","0.618937402841806","0.499955850812602","0.73791895487101"
"nein","2004","Berlin","maennlich","173","0.672059246248956","0.613393849380261","0.730724643117651"
"nein","2004","Berlin","weiblich","140","0.630109625686961","0.565122888539635","0.695096362834286"
"nein","2004","Brandenburg","maennlich","168","0.737651952454213","0.681287560193134","0.794016344715291"
"nein","2004","Brandenburg","weiblich","138","0.611888405384358","0.547784273334622","0.675992537434094"
"nein","2004","Mecklenburg-Vorpommern","maennlich","107","0.815945595606214","0.751522083158452","0.880369108053976"
"nein","2004","Mecklenburg-Vorpommern","weiblich","84","0.710150258097751","0.632753510841766","0.787547005353736"
"nein","2004","Sachsen","maennlich","342","0.819681605030635","0.783386164921201","0.855977045140069"
"nein","2004","Sachsen","weiblich","290","0.727574834414242","0.685347214890858","0.769802453937625"
"nein","2004","Sachsen-Anhalt","maennlich","191","0.825445158832414","0.776810012848132","0.874080304816696"
"nein","2004","Sachsen-Anhalt","weiblich","146","0.675726221837124","0.61536147230216","0.736090971372088"
"nein","2004","Thueringen","maennlich","225","0.804803254494607","0.757350454637289","0.852256054351926"
"nein","2004","Thueringen","weiblich","151","0.718984585959209","0.65985614000725","0.778113031911169"
"ja","2005","Schleswig-Holstein","maennlich","49","0.267091986268115","0.201540245256331","0.3326437272799"
"ja","2005","Schleswig-Holstein","weiblich","43","0.254206896883878","0.188365915409002","0.320047878358753"
"ja","2005","Hamburg","maennlich","","","",""
"ja","2005","Hamburg","weiblich","","","",""
"ja","2005","Niedersachsen","maennlich","109","0.246546428569532","0.208843608259452","0.284249248879611"
"ja","2005","Niedersachsen","weiblich","136","0.30548873306403","0.262003009331481","0.348974456796578"
"ja","2005","Bremen","maennlich","","","",""
"ja","2005","Bremen","weiblich","","","",""
"ja","2005","Nordrhein-Westfalen","maennlich","285","0.208351064050532","0.18582781446438","0.230874313636683"
"ja","2005","Nordrhein-Westfalen","weiblich","349","0.29299007460756","0.265500177459608","0.320479971755512"
"ja","2005","Hessen","maennlich","84","0.186883132362759","0.149778622399538","0.223987642325979"
"ja","2005","Hessen","weiblich","109","0.312553005334446","0.2651291882001","0.359976822468793"
"ja","2005","Rheinland-Pfalz,Saarland","maennlich","55","0.15455502758237","0.112062757375069","0.197047297789672"
"ja","2005","Rheinland-Pfalz,Saarland","weiblich","79","0.241646013241208","0.188042796429223","0.295249230053193"
"ja","2005","Baden-Wuerttemberg","maennlich","128","0.173182692729674","0.146350359723594","0.200015025735755"
"ja","2005","Baden-Wuerttemberg","weiblich","167","0.29230925153053","0.255294304367686","0.329324198693375"
"ja","2005","Bayern","maennlich","159","0.181863793652013","0.155590237918798","0.208137349385229"
"ja","2005","Bayern","weiblich","221","0.251973953463856","0.221833129841981","0.282114777085732"
"ja","2005","Saarland","maennlich","","","",""
"ja","2005","Saarland","weiblich","","","",""
"ja","2005","Berlin","maennlich","66","0.313932987300049","0.250863664333258","0.377002310266839"
"ja","2005","Berlin","weiblich","64","0.356972366897255","0.287746038675509","0.426198695119001"
"ja","2005","Brandenburg","maennlich","58","0.271184202724769","0.211340116113178","0.33102828933636"
"ja","2005","Brandenburg","weiblich","77","0.393993113725288","0.326775488134832","0.461210739315745"
"ja","2005","Mecklenburg-Vorpommern","maennlich","31","0.238464853110233","0.162219280016375","0.314710426204092"
"ja","2005","Mecklenburg-Vorpommern","weiblich","44","0.355355052656758","0.270771275643957","0.439938829669559"
"ja","2005","Sachsen","maennlich","71","0.150992705363821","0.115861315043035","0.186124095684607"
"ja","2005","Sachsen","weiblich","126","0.295182292273739","0.248579951044294","0.341784633503184"
"ja","2005","Sachsen-Anhalt","maennlich","39","0.176326647511197","0.125621189817956","0.227032105204439"
"ja","2005","Sachsen-Anhalt","weiblich","80","0.336160254929541","0.272268730376223","0.400051779482859"
"ja","2005","Thueringen","maennlich","38","0.180692018491317","0.130192325598593","0.23119171138404"
"ja","2005","Thueringen","weiblich","64","0.304079119549758","0.238496248940004","0.369661990159512"
"nein","2005","Schleswig-Holstein","maennlich","126","0.732908013731885","0.6673562727201","0.798459754743669"
"nein","2005","Schleswig-Holstein","weiblich","125","0.745793103116122","0.679952121641247","0.811634084590998"
"nein","2005","Hamburg","maennlich","70","0.881471513502227","0.810641290708793","0.952301736295662"
"nein","2005","Hamburg","weiblich","50","0.779564948473086","0.681753424836387","0.877376472109784"
"nein","2005","Niedersachsen","maennlich","393","0.753453571430469","0.715750751120389","0.791156391740548"
"nein","2005","Niedersachsen","weiblich","295","0.69451126693597","0.651025543203422","0.737996990668519"
"nein","2005","Bremen","maennlich","","","",""
"nein","2005","Bremen","weiblich","","","",""
"nein","2005","Nordrhein-Westfalen","maennlich","964","0.791648935949468","0.769125686363316","0.81417218553562"
"nein","2005","Nordrhein-Westfalen","weiblich","704","0.70700992539244","0.679520028244488","0.734499822540392"
"nein","2005","Hessen","maennlich","340","0.813116867637241","0.776012357674021","0.850221377600462"
"nein","2005","Hessen","weiblich","258","0.687446994665554","0.640023177531207","0.734870811799901"
"nein","2005","Rheinland-Pfalz,Saarland","maennlich","223","0.84544497241763","0.802952702210328","0.887937242624931"
"nein","2005","Rheinland-Pfalz,Saarland","weiblich","166","0.758353986758792","0.704750769946807","0.811957203570777"
"nein","2005","Baden-Wuerttemberg","maennlich","636","0.826817307270326","0.799984974264245","0.853649640276406"
"nein","2005","Baden-Wuerttemberg","weiblich","413","0.70769074846947","0.670675801306625","0.744705695632314"
"nein","2005","Bayern","maennlich","669","0.818136206347987","0.791862650614772","0.844409762081202"
"nein","2005","Bayern","weiblich","576","0.748026046536144","0.717885222914268","0.778166870158019"
"nein","2005","Saarland","maennlich","50","0.753202619172165","0.65147245868865","0.85493277965568"
"nein","2005","Saarland","weiblich","36","0.68218221099243","0.566280047602534","0.798084374382326"
"nein","2005","Berlin","maennlich","142","0.686067012699951","0.622997689733161","0.749136335666742"
"nein","2005","Berlin","weiblich","120","0.643027633102745","0.573801304880999","0.712253961324491"
"nein","2005","Brandenburg","maennlich","154","0.728815797275231","0.66897171066364","0.788659883886822"
"nein","2005","Brandenburg","weiblich","126","0.606006886274712","0.538789260684255","0.673224511865168"
"nein","2005","Mecklenburg-Vorpommern","maennlich","89","0.761535146889767","0.685289573795908","0.837780719983625"
"nein","2005","Mecklenburg-Vorpommern","weiblich","79","0.644644947343242","0.560061170330441","0.729228724356042"
"nein","2005","Sachsen","maennlich","328","0.849007294636179","0.813875904315393","0.884138684956965"
"nein","2005","Sachsen","weiblich","242","0.704817707726261","0.658215366496816","0.751420048955706"
"nein","2005","Sachsen-Anhalt","maennlich","178","0.823673352488803","0.772967894795561","0.874378810182044"
"nein","2005","Sachsen-Anhalt","weiblich","130","0.663839745070459","0.599948220517141","0.727731269623777"
"nein","2005","Thueringen","maennlich","185","0.819307981508683","0.76880828861596","0.869807674401407"
"nein","2005","Thueringen","weiblich","125","0.695920880450242","0.630338009840488","0.761503751059996"
"ja","2006","Schleswig-Holstein","maennlich","55","0.280228717694903","0.215336479031684","0.345120956358122"
"ja","2006","Schleswig-Holstein","weiblich","41","0.236348570631078","0.169894385135154","0.302802756127002"
"ja","2006","Hamburg","maennlich","","","",""
"ja","2006","Hamburg","weiblich","","","",""
"ja","2006","Niedersachsen","maennlich","117","0.243200584731752","0.206779138420637","0.279622031042868"
"ja","2006","Niedersachsen","weiblich","137","0.298110167099495","0.255562135243199","0.340658198955791"
"ja","2006","Bremen","maennlich","","","",""
"ja","2006","Bremen","weiblich","","","",""
"ja","2006","Nordrhein-Westfalen","maennlich","292","0.218267817918793","0.195276646610599","0.241258989226986"
"ja","2006","Nordrhein-Westfalen","weiblich","366","0.305354509724412","0.277589720758344","0.33311929869048"
"ja","2006","Hessen","maennlich","85","0.165450778738327","0.130691062947878","0.200210494528777"
"ja","2006","Hessen","weiblich","124","0.304454506820473","0.259016010163636","0.34989300347731"
"ja","2006","Rheinland-Pfalz,Saarland","maennlich","61","0.160076149380185","0.117279791742564","0.202872507017806"
"ja","2006","Rheinland-Pfalz,Saarland","weiblich","82","0.303550486114924","0.247336832208265","0.359764140021583"
"ja","2006","Baden-Wuerttemberg","maennlich","138","0.170724004696794","0.144601442481961","0.196846566911627"
"ja","2006","Baden-Wuerttemberg","weiblich","185","0.315316472020884","0.279120144831576","0.351512799210192"
"ja","2006","Bayern","maennlich","160","0.16519933398181","0.140607462675577","0.189791205288043"
"ja","2006","Bayern","weiblich","227","0.224797610570814","0.196207914611027","0.2533873065306"
"ja","2006","Saarland","maennlich","","","",""
"ja","2006","Saarland","weiblich","","","",""
"ja","2006","Berlin","maennlich","61","0.341535708605811","0.273747627712625","0.409323789498998"
"ja","2006","Berlin","weiblich","66","0.328947757908407","0.263833705555828","0.394061810260985"
"ja","2006","Brandenburg","maennlich","53","0.254678713500622","0.196976281250231","0.312381145751013"
"ja","2006","Brandenburg","weiblich","79","0.366144697155169","0.302485935083579","0.429803459226758"
"ja","2006","Mecklenburg-Vorpommern","maennlich","31","0.250287954597429","0.172458886707847","0.32811702248701"
"ja","2006","Mecklenburg-Vorpommern","weiblich","48","0.331566939526778","0.252445677103656","0.4106882019499"
"ja","2006","Sachsen","maennlich","71","0.17459317093325","0.13686889215889","0.21231744970761"
"ja","2006","Sachsen","weiblich","130","0.325892936690956","0.278134605630792","0.373651267751121"
"ja","2006","Sachsen-Anhalt","maennlich","42","0.182675995267958","0.130905887077543","0.234446103458373"
"ja","2006","Sachsen-Anhalt","weiblich","81","0.351060846836771","0.287555336412304","0.414566357261238"
"ja","2006","Thueringen","maennlich","43","0.182953420382779","0.133833993915022","0.232072846850537"
"ja","2006","Thueringen","weiblich","68","0.292125419136383","0.228624821753714","0.355626016519051"
"nein","2006","Schleswig-Holstein","maennlich","129","0.719771282305097","0.654879043641878","0.784663520968316"
"nein","2006","Schleswig-Holstein","weiblich","116","0.763651429368922","0.697197243872998","0.830105614864846"
"nein","2006","Hamburg","maennlich","64","0.834479124797135","0.750923552081342","0.918034697512929"
"nein","2006","Hamburg","weiblich","47","0.750380158482029","0.645966732538921","0.854793584425138"
"nein","2006","Niedersachsen","maennlich","416","0.756799415268248","0.720377968957132","0.793220861579363"
"nein","2006","Niedersachsen","weiblich","307","0.701889832900505","0.659341801044209","0.744437864756801"
"nein","2006","Bremen","maennlich","","","",""
"nein","2006","Bremen","weiblich","","","",""
"nein","2006","Nordrhein-Westfalen","maennlich","948","0.781732182081207","0.758741010773014","0.804723353389401"
"nein","2006","Nordrhein-Westfalen","weiblich","691","0.694645490275588","0.66688070130952","0.722410279241656"
"nein","2006","Hessen","maennlich","354","0.834549221261673","0.799789505471223","0.869308937052122"
"nein","2006","Hessen","weiblich","270","0.695545493179527","0.650106996522689","0.740983989836364"
"nein","2006","Rheinland-Pfalz,Saarland","maennlich","221","0.839923850619815","0.797127492982194","0.882720208257436"
"nein","2006","Rheinland-Pfalz,Saarland","weiblich","175","0.696449513885076","0.640235859978417","0.752663167791735"
"nein","2006","Baden-Wuerttemberg","maennlich","659","0.829275995303206","0.803153433088373","0.855398557518039"
"nein","2006","Baden-Wuerttemberg","weiblich","448","0.684683527979116","0.648487200789808","0.720879855168424"
"nein","2006","Bayern","maennlich","716","0.83480066601819","0.810208794711957","0.859392537324423"
"nein","2006","Bayern","weiblich","592","0.775202389429186","0.7466126934694","0.803792085388973"
"nein","2006","Saarland","maennlich","48","0.728480233547944","0.623542143014529","0.833418324081359"
"nein","2006","Saarland","weiblich","42","0.661550246759028","0.549084012583634","0.774016480934421"
"nein","2006","Berlin","maennlich","127","0.658464291394188","0.590676210501001","0.726252372287375"
"nein","2006","Berlin","weiblich","134","0.671052242091593","0.605938189739015","0.736166294444172"
"nein","2006","Brandenburg","maennlich","166","0.745321286499378","0.687618854248987","0.803023718749769"
"nein","2006","Brandenburg","weiblich","141","0.633855302844831","0.570196540773242","0.697514064916421"
"nein","2006","Mecklenburg-Vorpommern","maennlich","88","0.749712045402571","0.67188297751299","0.827541113292153"
"nein","2006","Mecklenburg-Vorpommern","weiblich","88","0.668433060473222","0.5893117980501","0.747554322896344"
"nein","2006","Sachsen","maennlich","318","0.82540682906675","0.78768255029239","0.86313110784111"
"nein","2006","Sachsen","weiblich","240","0.674107063309044","0.626348732248879","0.721865394369208"
"nein","2006","Sachsen-Anhalt","maennlich","172","0.817324004732042","0.765553896541627","0.869094112922457"
"nein","2006","Sachsen-Anhalt","weiblich","136","0.648939153163229","0.585433642738762","0.712444663587696"
"nein","2006","Thueringen","maennlich","195","0.817046579617221","0.767927153149463","0.866166006084978"
"nein","2006","Thueringen","weiblich","129","0.707874580863617","0.644373983480949","0.771375178246286"
"ja","2007","Schleswig-Holstein","maennlich","42","0.184929515751567","0.12639588841995","0.243463143083183"
"ja","2007","Schleswig-Holstein","weiblich","34","0.16586305223273","0.105528628517593","0.226197475947866"
"ja","2007","Hamburg","maennlich","","","",""
"ja","2007","Hamburg","weiblich","","","",""
"ja","2007","Niedersachsen","maennlich","129","0.247225680948323","0.211527519560103","0.282923842336544"
"ja","2007","Niedersachsen","weiblich","141","0.293297684964045","0.252398261204841","0.334197108723248"
"ja","2007","Bremen","maennlich","","","",""
"ja","2007","Bremen","weiblich","","","",""
"ja","2007","Nordrhein-Westfalen","maennlich","294","0.221128235744624","0.198167737470973","0.244088734018275"
"ja","2007","Nordrhein-Westfalen","weiblich","357","0.296697079998325","0.269653096623238","0.323741063373413"
"ja","2007","Hessen","maennlich","82","0.157290828900923","0.123077603131541","0.191504054670305"
"ja","2007","Hessen","weiblich","110","0.247573110350187","0.204738020937256","0.290408199763118"
"ja","2007","Rheinland-Pfalz,Saarland","maennlich","60","0.16596999300234","0.121174865204532","0.210765120800149"
"ja","2007","Rheinland-Pfalz,Saarland","weiblich","77","0.287581961823136","0.231585639483481","0.343578284162792"
"ja","2007","Baden-Wuerttemberg","maennlich","140","0.177501554856699","0.151007811499455","0.203995298213943"
"ja","2007","Baden-Wuerttemberg","weiblich","180","0.267138421078974","0.23277807501805","0.301498767139898"
"ja","2007","Bayern","maennlich","179","0.184957061145674","0.159744636964032","0.210169485327317"
"ja","2007","Bayern","weiblich","208","0.210512541981456","0.183202471939938","0.237822612022974"
"ja","2007","Saarland","maennlich","","","",""
"ja","2007","Saarland","weiblich","","","",""
"ja","2007","Berlin","maennlich","62","0.289921058788427","0.228407883536214","0.351434234040639"
"ja","2007","Berlin","weiblich","79","0.350101391168768","0.288321082791982","0.411881699545554"
"ja","2007","Brandenburg","maennlich","48","0.260755693741782","0.202607406401417","0.318903981082147"
"ja","2007","Brandenburg","weiblich","74","0.383140208436377","0.31723085596185","0.449049560910905"
"ja","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2007","Mecklenburg-Vorpommern","weiblich","55","0.345023585152757","0.265421392591284","0.424625777714231"
"ja","2007","Sachsen","maennlich","75","0.174120580637441","0.138236417684334","0.210004743590549"
"ja","2007","Sachsen","weiblich","112","0.294236800119994","0.249297371904001","0.339176228335987"
"ja","2007","Sachsen-Anhalt","maennlich","41","0.164925288532994","0.11737573377523","0.212474843290759"
"ja","2007","Sachsen-Anhalt","weiblich","78","0.291463306582795","0.231000076981957","0.351926536183632"
"ja","2007","Thueringen","maennlich","45","0.172750298075554","0.125510476366355","0.219990119784753"
"ja","2007","Thueringen","weiblich","64","0.277753582023987","0.2190997198402","0.336407444207774"
"nein","2007","Schleswig-Holstein","maennlich","127","0.815070484248433","0.756536856916817","0.87360411158005"
"nein","2007","Schleswig-Holstein","weiblich","112","0.83413694776727","0.773802524052134","0.894471371482407"
"nein","2007","Hamburg","maennlich","73","0.89143085481371","0.824503126370133","0.958358583257288"
"nein","2007","Hamburg","weiblich","60","0.782474250856791","0.692069040402556","0.872879461311027"
"nein","2007","Niedersachsen","maennlich","432","0.752774319051677","0.717076157663456","0.788472480439897"
"nein","2007","Niedersachsen","weiblich","335","0.706702315035955","0.665802891276752","0.747601738795159"
"nein","2007","Bremen","maennlich","","","",""
"nein","2007","Bremen","weiblich","","","",""
"nein","2007","Nordrhein-Westfalen","maennlich","961","0.778871764255376","0.755911265981725","0.801832262529027"
"nein","2007","Nordrhein-Westfalen","weiblich","739","0.703302920001675","0.676258936626587","0.730346903376762"
"nein","2007","Hessen","maennlich","353","0.842709171099077","0.808495945329695","0.876922396868459"
"nein","2007","Hessen","weiblich","280","0.752426889649813","0.709591800236882","0.795261979062744"
"nein","2007","Rheinland-Pfalz,Saarland","maennlich","205","0.83403000699766","0.789234879199851","0.878825134795468"
"nein","2007","Rheinland-Pfalz,Saarland","weiblich","174","0.712418038176864","0.656421715837208","0.768414360516519"
"nein","2007","Baden-Wuerttemberg","maennlich","659","0.822498445143301","0.796004701786057","0.848992188500545"
"nein","2007","Baden-Wuerttemberg","weiblich","457","0.732861578921026","0.698501232860102","0.76722192498195"
"nein","2007","Bayern","maennlich","732","0.815042938854326","0.789830514672683","0.840255363035968"
"nein","2007","Bayern","weiblich","648","0.789487458018544","0.762177387977026","0.816797528060062"
"nein","2007","Saarland","maennlich","53","0.770255267853798","0.674409630250806","0.86610090545679"
"nein","2007","Saarland","weiblich","43","0.664069992501341","0.551810011976432","0.77632997302625"
"nein","2007","Berlin","maennlich","147","0.710078941211573","0.648565765959361","0.771592116463786"
"nein","2007","Berlin","weiblich","150","0.649898608831232","0.588118300454446","0.711678917208018"
"nein","2007","Brandenburg","maennlich","171","0.739244306258218","0.681096018917853","0.797392593598583"
"nein","2007","Brandenburg","weiblich","135","0.616859791563622","0.550950439089095","0.68276914403815"
"nein","2007","Mecklenburg-Vorpommern","maennlich","105","0.851244113475617","0.79007382114607","0.912414405805164"
"nein","2007","Mecklenburg-Vorpommern","weiblich","82","0.654976414847242","0.575374222285769","0.734578607408716"
"nein","2007","Sachsen","maennlich","354","0.825879419362559","0.789995256409451","0.861763582315666"
"nein","2007","Sachsen","weiblich","283","0.705763199880006","0.660823771664013","0.750702628095999"
"nein","2007","Sachsen-Anhalt","maennlich","193","0.835074711467006","0.787525156709241","0.88262426622477"
"nein","2007","Sachsen-Anhalt","weiblich","139","0.708536693417205","0.648073463816368","0.768999923018043"
"nein","2007","Thueringen","maennlich","201","0.827249701924446","0.780009880215247","0.874489523633645"
"nein","2007","Thueringen","weiblich","160","0.722246417976013","0.663592555792226","0.7809002801598"
"ja","2008","Schleswig-Holstein","maennlich","39","0.218750039450157","0.149777276740439","0.287722802159875"
"ja","2008","Schleswig-Holstein","weiblich","","","",""
"ja","2008","Hamburg","maennlich","","","",""
"ja","2008","Hamburg","weiblich","","","",""
"ja","2008","Niedersachsen","maennlich","123","0.26861952177191","0.23022638655964","0.307012656984181"
"ja","2008","Niedersachsen","weiblich","140","0.305449077072616","0.262214989154655","0.348683164990576"
"ja","2008","Bremen","maennlich","","","",""
"ja","2008","Bremen","weiblich","","","",""
"ja","2008","Nordrhein-Westfalen","maennlich","261","0.2044857651823","0.1809488761773","0.2280226541873"
"ja","2008","Nordrhein-Westfalen","weiblich","309","0.280200109567381","0.252379214976787","0.308021004157975"
"ja","2008","Hessen","maennlich","76","0.169173128215395","0.132060132212411","0.206286124218379"
"ja","2008","Hessen","weiblich","102","0.248247985390496","0.203929814735577","0.292566156045414"
"ja","2008","Rheinland-Pfalz,Saarland","maennlich","57","0.200043781735542","0.148788833448759","0.251298730022325"
"ja","2008","Rheinland-Pfalz,Saarland","weiblich","75","0.309934378091149","0.249371828027141","0.370496928155157"
"ja","2008","Baden-Wuerttemberg","maennlich","115","0.154181915429528","0.12802131231357","0.180342518545486"
"ja","2008","Baden-Wuerttemberg","weiblich","163","0.250262577612211","0.215250975925597","0.285274179298826"
"ja","2008","Bayern","maennlich","164","0.190697595968932","0.163693425398289","0.217701766539576"
"ja","2008","Bayern","weiblich","200","0.213156039447285","0.184078092869568","0.242233986025002"
"ja","2008","Saarland","maennlich","","","",""
"ja","2008","Saarland","weiblich","","","",""
"ja","2008","Berlin","maennlich","56","0.303858350409855","0.238288893607918","0.369427807211793"
"ja","2008","Berlin","weiblich","70","0.341070208957392","0.277405353935941","0.404735063978843"
"ja","2008","Brandenburg","maennlich","45","0.319507999079624","0.252854715931108","0.38616128222814"
"ja","2008","Brandenburg","weiblich","71","0.368531886029469","0.29920449344066","0.437859278618277"
"ja","2008","Mecklenburg-Vorpommern","maennlich","","","",""
"ja","2008","Mecklenburg-Vorpommern","weiblich","51","0.398556637907058","0.312381965758487","0.484731310055629"
"ja","2008","Sachsen","maennlich","71","0.154066104034403","0.119121676799081","0.189010531269725"
"ja","2008","Sachsen","weiblich","95","0.21435328416862","0.171843852535836","0.256862715801403"
"ja","2008","Sachsen-Anhalt","maennlich","33","0.188847699291668","0.137593301741609","0.240102096841726"
"ja","2008","Sachsen-Anhalt","weiblich","72","0.290401443437386","0.227488668659696","0.353314218215076"
"ja","2008","Thueringen","maennlich","41","0.184269836056121","0.13195712240645","0.236582549705793"
"ja","2008","Thueringen","weiblich","60","0.301672684910602","0.240033654515034","0.36331171530617"
"nein","2008","Schleswig-Holstein","maennlich","99","0.781249960549843","0.712277197840125","0.850222723259561"
"nein","2008","Schleswig-Holstein","weiblich","111","0.864584365147206","0.807496126783265","0.921672603511148"
