"pgoeffd","year","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","1995","Sachsen","429","0.67663647218773","0.640453536866693","0.712819407508768"
"nein","1995","Sachsen-Anhalt","279","0.701203518676144","0.656679448660068","0.745727588692219"
"nein","1995","Thueringen","291","0.725001279531467","0.680629380769514","0.76937317829342"
"ja","1996","Schleswig-Holstein","49","0.334984249260825","0.263399910956512","0.406568587565137"
"ja","1996","Hamburg","","","",""
"ja","1996","Niedersachsen","140","0.26302829070878","0.227710984964203","0.298345596453357"
"ja","1996","Bremen","","","",""
"ja","1996","Nordrhein-Westfalen","366","0.271683348038739","0.248920601416502","0.294446094660976"
"ja","1996","Hessen","137","0.306406439934286","0.26670697241952","0.346105907449052"
"ja","1996","Rheinland-Pfalz,Saarland","86","0.242867272971241","0.199809049158924","0.285925496783558"
"ja","1996","Baden-Wuerttemberg","185","0.224081521469192","0.198146623937811","0.250016419000573"
"ja","1996","Bayern","220","0.237095067819055","0.210602322480473","0.263587813157637"
"ja","1996","Saarland","","","",""
"ja","1996","Berlin","107","0.387582694015043","0.332995182859942","0.442170205170143"
"ja","1996","Brandenburg","98","0.288684705320409","0.240303564835401","0.337065845805417"
"ja","1996","Mecklenburg-Vorpommern","81","0.328963055976728","0.267297530206644","0.390628581746811"
"ja","1996","Sachsen","209","0.328290536362531","0.291445778101195","0.365135294623867"
"ja","1996","Sachsen-Anhalt","123","0.314819289339995","0.267686091499042","0.361952487180949"
"ja","1996","Thueringen","86","0.248570865012377","0.20477012815621","0.292371601868545"
"nein","1996","Schleswig-Holstein","118","0.665015750739175","0.593431412434863","0.736600089043487"
"nein","1996","Hamburg","59","0.765947427188466","0.670123569686924","0.861771284690007"
"nein","1996","Niedersachsen","457","0.73697170929122","0.701654403546643","0.772289015035797"
"nein","1996","Bremen","","","",""
"nein","1996","Nordrhein-Westfalen","1101","0.728316651961261","0.705553905339024","0.751079398583498"
"nein","1996","Hessen","381","0.693593560065714","0.653894092550949","0.73329302758048"
"nein","1996","Rheinland-Pfalz,Saarland","295","0.757132727028759","0.714074503216442","0.800190950841076"
"nein","1996","Baden-Wuerttemberg","808","0.775918478530808","0.749983580999427","0.801853376062189"
"nein","1996","Bayern","770","0.762904932180945","0.736412186842363","0.789397677519527"
"nein","1996","Saarland","","","",""
"nein","1996","Berlin","199","0.612417305984957","0.557829794829857","0.667004817140058"
"nein","1996","Brandenburg","239","0.711315294679591","0.662934154194583","0.759696435164599"
"nein","1996","Mecklenburg-Vorpommern","142","0.671036944023272","0.609371418253189","0.732702469793356"
"nein","1996","Sachsen","415","0.671709463637469","0.634864705376133","0.708554221898805"
"nein","1996","Sachsen-Anhalt","250","0.685180710660005","0.638047512819051","0.732313908500958"
"nein","1996","Thueringen","288","0.751429134987623","0.707628398131456","0.79522987184379"
"ja","1997","Schleswig-Holstein","48","0.315865725413524","0.243610134874817","0.388121315952232"
"ja","1997","Hamburg","","","",""
"ja","1997","Niedersachsen","150","0.268498947428924","0.23300833846184","0.303989556396008"
"ja","1997","Bremen","","","",""
"ja","1997","Nordrhein-Westfalen","372","0.272541241066679","0.249732681663522","0.295349800469837"
"ja","1997","Hessen","121","0.28636225945731","0.24645780054262","0.326266718371999"
"ja","1997","Rheinland-Pfalz,Saarland","86","0.23810316660157","0.195502818415772","0.280703514787367"
"ja","1997","Baden-Wuerttemberg","185","0.212449932284584","0.186957144522373","0.237942720046794"
"ja","1997","Bayern","215","0.242772545856206","0.215845942400561","0.269699149311851"
"ja","1997","Saarland","","","",""
"ja","1997","Berlin","96","0.354016547890771","0.299629893452059","0.408403202329484"
"ja","1997","Brandenburg","109","0.303345319374819","0.254624737469528","0.35206590128011"
"ja","1997","Mecklenburg-Vorpommern","82","0.339258107186074","0.276695074942086","0.401821139430063"
"ja","1997","Sachsen","207","0.326556140836367","0.28976142762565","0.363350854047084"
"ja","1997","Sachsen-Anhalt","110","0.29205357640883","0.24527723625503","0.338829916562629"
"ja","1997","Thueringen","84","0.251792476107062","0.207264385912956","0.296320566301169"
"nein","1997","Schleswig-Holstein","111","0.684134274586476","0.611878684047768","0.756389865125183"
"nein","1997","Hamburg","57","0.844464866897505","0.759565565512385","0.929364168282625"
"nein","1997","Niedersachsen","449","0.731501052571076","0.696010443603992","0.76699166153816"
"nein","1997","Bremen","","","",""
"nein","1997","Nordrhein-Westfalen","1092","0.727458758933321","0.704650199530163","0.750267318336478"
"nein","1997","Hessen","372","0.71363774054269","0.673733281628001","0.75354219945738"
"nein","1997","Rheinland-Pfalz,Saarland","298","0.76189683339843","0.719296485212633","0.804497181584228"
"nein","1997","Baden-Wuerttemberg","804","0.787550067715416","0.762057279953206","0.813042855477626"
"nein","1997","Bayern","759","0.757227454143794","0.730300850688149","0.784154057599439"
"nein","1997","Saarland","","","",""
"nein","1997","Berlin","201","0.645983452109229","0.591596797670517","0.700370106547941"
"nein","1997","Brandenburg","233","0.696654680625181","0.64793409871989","0.745375262530472"
"nein","1997","Mecklenburg-Vorpommern","138","0.660741892813925","0.598178860569937","0.723304925057914"
"nein","1997","Sachsen","417","0.673443859163633","0.636649145952916","0.71023857237435"
"nein","1997","Sachsen-Anhalt","253","0.70794642359117","0.661170083437371","0.75472276374497"
"nein","1997","Thueringen","281","0.748207523892938","0.703679433698831","0.792735614087045"
"ja","1998","Schleswig-Holstein","54","0.274436855297195","0.213500944734688","0.335372765859703"
"ja","1998","Hamburg","","","",""
"ja","1998","Niedersachsen","191","0.298220780807332","0.264523049303132","0.331918512311533"
"ja","1998","Bremen","","","",""
"ja","1998","Nordrhein-Westfalen","400","0.257063628364881","0.23571026965257","0.278416987077192"
"ja","1998","Hessen","120","0.238689782562628","0.202999042328247","0.274380522797008"
"ja","1998","Rheinland-Pfalz,Saarland","109","0.282622849864504","0.24016249465602","0.325083205072987"
"ja","1998","Baden-Wuerttemberg","206","0.230550191872475","0.205194932926688","0.255905450818262"
"ja","1998","Bayern","255","0.24389861071804","0.218416793451188","0.269380427984892"
"ja","1998","Saarland","","","",""
"ja","1998","Berlin","101","0.35339183866344","0.300006551706706","0.406777125620174"
"ja","1998","Brandenburg","104","0.327282874167245","0.277260117291006","0.377305631043484"
"ja","1998","Mecklenburg-Vorpommern","82","0.340878656911697","0.279216635907121","0.402540677916273"
"ja","1998","Sachsen","228","0.329667817523422","0.294438571234275","0.364897063812568"
"ja","1998","Sachsen-Anhalt","113","0.303014406387844","0.25625115758922","0.349777655186468"
"ja","1998","Thueringen","83","0.220755794249235","0.180059535140095","0.261452053358374"
"nein","1998","Schleswig-Holstein","152","0.725563144702805","0.664627234140297","0.786499055265312"
"nein","1998","Hamburg","71","0.818572866294886","0.736647494643049","0.900498237946723"
"nein","1998","Niedersachsen","517","0.701779219192668","0.668081487688468","0.735476950696868"
"nein","1998","Bremen","38","0.761185962010081","0.641807669683361","0.8805642543368"
"nein","1998","Nordrhein-Westfalen","1209","0.742936371635119","0.721583012922808","0.76428973034743"
"nein","1998","Hessen","428","0.761310217437372","0.725619477202992","0.797000957671753"
"nein","1998","Rheinland-Pfalz,Saarland","323","0.717377150135496","0.674916794927013","0.75983750534398"
"nein","1998","Baden-Wuerttemberg","854","0.769449808127525","0.744094549181738","0.794805067073312"
"nein","1998","Bayern","836","0.75610138928196","0.730619572015108","0.781583206548812"
"nein","1998","Saarland","","","",""
"nein","1998","Berlin","207","0.64660816133656","0.593222874379826","0.699993448293294"
"nein","1998","Brandenburg","234","0.672717125832755","0.622694368956516","0.722739882708994"
"nein","1998","Mecklenburg-Vorpommern","145","0.659121343088303","0.597459322083727","0.720783364092879"
"nein","1998","Sachsen","456","0.670332182476578","0.635102936187432","0.705561428765725"
"nein","1998","Sachsen-Anhalt","258","0.696985593612156","0.650222344813532","0.74374884241078"
"nein","1998","Thueringen","316","0.779244205750765","0.738547946641626","0.819940464859904"
"ja","1999","Schleswig-Holstein","52","0.278526621633511","0.213930604970149","0.343122638296874"
"ja","1999","Hamburg","","","",""
"ja","1999","Niedersachsen","169","0.29189111264925","0.257180215213611","0.32660201008489"
"ja","1999","Bremen","","","",""
"ja","1999","Nordrhein-Westfalen","365","0.254810186483378","0.2326323404991","0.276988032467656"
"ja","1999","Hessen","106","0.24729143082288","0.209051981869056","0.285530879776704"
"ja","1999","Rheinland-Pfalz,Saarland","104","0.274889362693408","0.231027440485821","0.318751284900995"
"ja","1999","Baden-Wuerttemberg","163","0.214364057045818","0.188444856407522","0.240283257684114"
"ja","1999","Bayern","228","0.233924035329026","0.20771279501521","0.260135275642842"
"ja","1999","Saarland","","","",""
"ja","1999","Berlin","91","0.338347336855112","0.282628169206665","0.394066504503559"
"ja","1999","Brandenburg","100","0.324650131023677","0.273023147473942","0.376277114573413"
"ja","1999","Mecklenburg-Vorpommern","72","0.289875052646038","0.231367099304996","0.348383005987079"
"ja","1999","Sachsen","202","0.325111865626585","0.287939904017096","0.362283827236074"
"ja","1999","Sachsen-Anhalt","112","0.304550497129404","0.257010483979666","0.352090510279142"
"ja","1999","Thueringen","92","0.249492559075307","0.206873211409235","0.292111906741379"
"nein","1999","Schleswig-Holstein","133","0.721473378366489","0.656877361703126","0.786069395029851"
"nein","1999","Hamburg","67","0.828815812285032","0.745224406900349","0.912407217669715"
"nein","1999","Niedersachsen","490","0.70810888735075","0.67339798991511","0.742819784786389"
"nein","1999","Bremen","","","",""
"nein","1999","Nordrhein-Westfalen","1118","0.745189813516622","0.723011967532344","0.7673676595009"
"nein","1999","Hessen","383","0.75270856917712","0.714469120223296","0.790948018130944"
"nein","1999","Rheinland-Pfalz,Saarland","294","0.725110637306592","0.681248715099005","0.768972559514179"
"nein","1999","Baden-Wuerttemberg","800","0.785635942954182","0.759716742315886","0.811555143592478"
"nein","1999","Bayern","774","0.766075964670974","0.739864724357158","0.79228720498479"
"nein","1999","Saarland","","","",""
"nein","1999","Berlin","186","0.661652663144888","0.605933495496441","0.717371830793335"
"nein","1999","Brandenburg","216","0.675349868976323","0.623722885426587","0.726976852526058"
"nein","1999","Mecklenburg-Vorpommern","159","0.710124947353962","0.651616994012921","0.768632900695004"
"nein","1999","Sachsen","408","0.674888134373415","0.637716172763926","0.712060095982904"
"nein","1999","Sachsen-Anhalt","248","0.695449502870596","0.647909489720858","0.742989516020334"
"nein","1999","Thueringen","304","0.750507440924693","0.707888093258621","0.793126788590765"
"ja","2000","Schleswig-Holstein","99","0.227415866916159","0.187611880904788","0.26721985292753"
"ja","2000","Hamburg","47","0.275831824841537","0.209232942135574","0.3424307075475"
"ja","2000","Niedersachsen","299","0.263271205142044","0.23806806885345","0.288474341430638"
"ja","2000","Bremen","","","",""
"ja","2000","Nordrhein-Westfalen","724","0.23920761347754","0.22377147683673","0.25464375011835"
"ja","2000","Hessen","209","0.221240644629525","0.195159552877598","0.247321736381453"
"ja","2000","Rheinland-Pfalz,Saarland","155","0.227544244381715","0.194355747167496","0.260732741595934"
"ja","2000","Baden-Wuerttemberg","329","0.198512317865816","0.179781093242367","0.217243542489265"
"ja","2000","Bayern","455","0.212694824156773","0.194997896094467","0.230391752219078"
"ja","2000","Saarland","37","0.216222507282584","0.154700469644758","0.27774454492041"
"ja","2000","Berlin","142","0.300825585862764","0.258732010185179","0.342919161540349"
"ja","2000","Brandenburg","168","0.291938696629324","0.253907220578572","0.329970172680077"
"ja","2000","Mecklenburg-Vorpommern","100","0.2740347924555","0.226057050336045","0.322012534574955"
"ja","2000","Sachsen","259","0.258522122146361","0.231110609080976","0.285933635211747"
"ja","2000","Sachsen-Anhalt","152","0.254384623397748","0.218281477774758","0.290487769020737"
"ja","2000","Thueringen","131","0.230406036171686","0.19595756937544","0.264854502967932"
"nein","2000","Schleswig-Holstein","327","0.772584133083841","0.73278014707247","0.812388119095211"
"nein","2000","Hamburg","126","0.724168175158463","0.6575692924525","0.790767057864425"
"nein","2000","Niedersachsen","874","0.736728794857956","0.711525658569362","0.76193193114655"
"nein","2000","Bremen","78","0.743853617876569","0.658725063772442","0.828982171980697"
"nein","2000","Nordrhein-Westfalen","2210","0.76079238652246","0.74535624988165","0.77622852316327"
"nein","2000","Hessen","764","0.778759355370475","0.752678263618547","0.804840447122402"
"nein","2000","Rheinland-Pfalz,Saarland","458","0.772455755618285","0.739267258404066","0.805644252832504"
"nein","2000","Baden-Wuerttemberg","1413","0.801487682134184","0.782756457510735","0.820218906757633"
"nein","2000","Bayern","1599","0.787305175843227","0.769608247780922","0.805002103905533"
"nein","2000","Saarland","135","0.783777492717416","0.72225545507959","0.845299530355242"
"nein","2000","Berlin","314","0.699174414137236","0.657080838459651","0.741267989814821"
"nein","2000","Brandenburg","381","0.708061303370676","0.670029827319923","0.746092779421428"
"nein","2000","Mecklenburg-Vorpommern","232","0.7259652075445","0.677987465425045","0.773942949663955"
"nein","2000","Sachsen","721","0.741477877853639","0.714066364788253","0.768889390919024"
"nein","2000","Sachsen-Anhalt","407","0.745615376602252","0.709512230979263","0.781718522225242"
"nein","2000","Thueringen","443","0.769593963828314","0.735145497032068","0.80404243062456"
"ja","2001","Schleswig-Holstein","82","0.225775141849183","0.182586608286723","0.268963675411642"
"ja","2001","Hamburg","36","0.237208016540187","0.169135751334769","0.305280281745605"
"ja","2001","Niedersachsen","256","0.264995892193572","0.237364707408942","0.292627076978203"
"ja","2001","Bremen","","","",""
"ja","2001","Nordrhein-Westfalen","627","0.242116526670465","0.225341714661936","0.258891338678993"
"ja","2001","Hessen","177","0.226353909946591","0.19757096385696","0.255136856036223"
"ja","2001","Rheinland-Pfalz,Saarland","131","0.210428678879422","0.17598535145095","0.244872006307893"
"ja","2001","Baden-Wuerttemberg","296","0.209483913451359","0.188716482454343","0.230251344448375"
"ja","2001","Bayern","383","0.211733709355274","0.192690574580114","0.230776844130435"
"ja","2001","Saarland","36","0.251456139712786","0.181082273433577","0.321830005991996"
"ja","2001","Berlin","119","0.287831923912698","0.244583750041275","0.331080097784122"
"ja","2001","Brandenburg","159","0.306438577574386","0.265702451804288","0.347174703344483"
"ja","2001","Mecklenburg-Vorpommern","89","0.279681804753607","0.227663119219631","0.331700490287584"
"ja","2001","Sachsen","214","0.237520203660808","0.209011618960219","0.266028788361397"
"ja","2001","Sachsen-Anhalt","139","0.253933608742089","0.215820176642258","0.29204704084192"
"ja","2001","Thueringen","123","0.273684795342183","0.234208357768452","0.313161232915914"
"nein","2001","Schleswig-Holstein","278","0.774224858150817","0.731036324588358","0.817413391713277"
"nein","2001","Hamburg","114","0.762791983459813","0.694719718254395","0.83086424866523"
"nein","2001","Niedersachsen","724","0.735004107806428","0.707372923021797","0.762635292591058"
"nein","2001","Bremen","60","0.716636678573941","0.618501003363566","0.814772353784317"
"nein","2001","Nordrhein-Westfalen","1878","0.757883473329535","0.741108661321007","0.774658285338064"
"nein","2001","Hessen","635","0.773646090053409","0.744863143963777","0.80242903614304"
"nein","2001","Rheinland-Pfalz,Saarland","407","0.789571321120578","0.755127993692107","0.82401464854905"
"nein","2001","Baden-Wuerttemberg","1179","0.790516086548641","0.769748655551625","0.811283517545657"
"nein","2001","Bayern","1385","0.788266290644726","0.769223155869565","0.807309425419886"
"nein","2001","Saarland","110","0.748543860287214","0.678169994008004","0.818917726566423"
"nein","2001","Berlin","302","0.712168076087302","0.668919902215878","0.755416249958725"
"nein","2001","Brandenburg","333","0.693561422425614","0.652825296655517","0.734297548195712"
"nein","2001","Mecklenburg-Vorpommern","197","0.720318195246393","0.668299509712416","0.772336880780369"
"nein","2001","Sachsen","642","0.762479796339192","0.733971211638603","0.790988381039781"
"nein","2001","Sachsen-Anhalt","362","0.746066391257911","0.707952959158081","0.784179823357742"
"nein","2001","Thueringen","367","0.726315204657817","0.686838767084086","0.765791642231548"
"ja","2002","Schleswig-Holstein","118","0.244030321655421","0.203527964218983","0.28453267909186"
"ja","2002","Hamburg","50","0.230889186614189","0.17292011732999","0.288858255898388"
"ja","2002","Niedersachsen","306","0.27216639685346","0.246112146142313","0.298220647564608"
"ja","2002","Bremen","34","0.391880521981484","0.297143593287362","0.486617450675607"
"ja","2002","Nordrhein-Westfalen","735","0.230565935705691","0.214995493566585","0.246136377844796"
"ja","2002","Hessen","240","0.222884000115391","0.197217315379869","0.248550684850914"
"ja","2002","Rheinland-Pfalz,Saarland","143","0.186083209106171","0.15504667484118","0.217119743371162"
"ja","2002","Baden-Wuerttemberg","364","0.204080830840718","0.184989693588016","0.223171968093421"
"ja","2002","Bayern","475","0.216760582224138","0.198702546178779","0.234818618269497"
"ja","2002","Saarland","48","0.282629947218338","0.212196495080631","0.353063399356046"
"ja","2002","Berlin","147","0.320001291175563","0.278486091500337","0.361516490850789"
"ja","2002","Brandenburg","163","0.314639685665603","0.273936414317429","0.355342957013776"
"ja","2002","Mecklenburg-Vorpommern","88","0.227080768367074","0.17959431537233","0.274567221361818"
"ja","2002","Sachsen","237","0.222888316883662","0.195966019207825","0.249810614559498"
"ja","2002","Sachsen-Anhalt","138","0.216722079890754","0.180680339458177","0.252763820323332"
"ja","2002","Thueringen","130","0.270681581690165","0.231968229715768","0.309394933664561"
"nein","2002","Schleswig-Holstein","314","0.755969678344579","0.71546732090814","0.796472035781017"
"nein","2002","Hamburg","153","0.769110813385811","0.711141744101612","0.82707988267001"
"nein","2002","Niedersachsen","815","0.72783360314654","0.701779352435392","0.753887853857687"
"nein","2002","Bremen","68","0.608119478018516","0.513382549324394","0.702856406712638"
"nein","2002","Nordrhein-Westfalen","2076","0.769434064294309","0.753863622155204","0.785004506433415"
"nein","2002","Hessen","770","0.777115999884609","0.751449315149086","0.802782684620131"
"nein","2002","Rheinland-Pfalz,Saarland","461","0.813916790893829","0.782880256628838","0.84495332515882"
"nein","2002","Baden-Wuerttemberg","1348","0.795919169159282","0.776828031906579","0.815010306411984"
"nein","2002","Bayern","1525","0.783239417775862","0.765181381730503","0.801297453821221"
"nein","2002","Saarland","109","0.717370052781662","0.646936600643954","0.787803504919369"
"nein","2002","Berlin","338","0.679998708824437","0.638483509149211","0.721513908499663"
"nein","2002","Brandenburg","337","0.685360314334397","0.644657042986224","0.726063585682571"
"nein","2002","Mecklenburg-Vorpommern","211","0.772919231632926","0.725432778638182","0.82040568462767"
"nein","2002","Sachsen","681","0.777111683116338","0.750189385440502","0.804033980792175"
"nein","2002","Sachsen-Anhalt","364","0.783277920109245","0.747236179676668","0.819319660541823"
"nein","2002","Thueringen","376","0.729318418309835","0.690605066335439","0.768031770284232"
"ja","2003","Schleswig-Holstein","98","0.232041037393092","0.189201469564508","0.274880605221676"
"ja","2003","Hamburg","37","0.233619339682543","0.168859937434431","0.298378741930656"
"ja","2003","Niedersachsen","287","0.299983058563837","0.271735874950098","0.328230242177576"
"ja","2003","Bremen","30","0.37674754108423","0.27826396041857","0.475231121749889"
"ja","2003","Nordrhein-Westfalen","668","0.242115826915542","0.225307448196051","0.258924205635034"
"ja","2003","Hessen","217","0.24340449409571","0.214888754530382","0.271920233661038"
"ja","2003","Rheinland-Pfalz,Saarland","137","0.215552753751746","0.181218236089756","0.249887271413735"
"ja","2003","Baden-Wuerttemberg","326","0.221855949884309","0.200975058960734","0.242736840807885"
"ja","2003","Bayern","423","0.221477534307961","0.202050346202382","0.24090472241354"
"ja","2003","Saarland","47","0.2902262309868","0.215044490302661","0.365407971670939"
"ja","2003","Berlin","134","0.324962992898998","0.280642948259439","0.369283037538556"
"ja","2003","Brandenburg","158","0.337996242749767","0.295002250085308","0.380990235414225"
"ja","2003","Mecklenburg-Vorpommern","81","0.235797669344676","0.183695964557204","0.287899374132147"
"ja","2003","Sachsen","217","0.226911410484324","0.198103425914225","0.255719395054423"
"ja","2003","Sachsen-Anhalt","123","0.248812496798986","0.207466476103988","0.290158517493984"
"ja","2003","Thueringen","127","0.280432227023675","0.239949726202421","0.32091472784493"
"nein","2003","Schleswig-Holstein","275","0.767958962606908","0.725119394778324","0.810798530435492"
"nein","2003","Hamburg","127","0.766380660317457","0.701621258069344","0.831140062565569"
"nein","2003","Niedersachsen","724","0.700016941436163","0.671769757822424","0.728264125049902"
"nein","2003","Bremen","63","0.62325245891577","0.524768878250111","0.72173603958143"
"nein","2003","Nordrhein-Westfalen","1827","0.757884173084458","0.741075794364966","0.774692551803949"
"nein","2003","Hessen","653","0.75659550590429","0.728079766338962","0.785111245469618"
"nein","2003","Rheinland-Pfalz,Saarland","414","0.784447246248254","0.750112728586265","0.818781763910244"
"nein","2003","Baden-Wuerttemberg","1195","0.778144050115691","0.757263159192115","0.799024941039266"
"nein","2003","Bayern","1332","0.778522465692039","0.75909527758646","0.797949653797618"
"nein","2003","Saarland","93","0.7097737690132","0.634592028329061","0.784955509697339"
"nein","2003","Berlin","295","0.675037007101002","0.630716962461444","0.719357051740561"
"nein","2003","Brandenburg","307","0.662003757250233","0.619009764585775","0.704997749914692"
"nein","2003","Mecklenburg-Vorpommern","174","0.764202330655325","0.712100625867853","0.816304035442796"
"nein","2003","Sachsen","595","0.773088589515676","0.744280604945577","0.801896574085775"
"nein","2003","Sachsen-Anhalt","297","0.751187503201014","0.709841482506016","0.792533523896012"
"nein","2003","Thueringen","346","0.719567772976325","0.67908527215507","0.76005027379758"
"ja","2004","Schleswig-Holstein","94","0.225979381693246","0.1835365503398","0.268422213046692"
"ja","2004","Hamburg","32","0.16732061091556","0.110367198917091","0.224274022914029"
"ja","2004","Niedersachsen","292","0.288004147596817","0.260807749475268","0.315200545718365"
"ja","2004","Bremen","","","",""
"ja","2004","Nordrhein-Westfalen","684","0.24183590878975","0.225196743471726","0.258475074107774"
"ja","2004","Hessen","214","0.239036848070071","0.21090605476136","0.267167641378781"
"ja","2004","Rheinland-Pfalz,Saarland","139","0.22469685851086","0.190158560493411","0.25923515652831"
"ja","2004","Baden-Wuerttemberg","321","0.211163240747858","0.190739365898033","0.231587115597683"
"ja","2004","Bayern","420","0.206063754492146","0.187450467721329","0.224677041262962"
"ja","2004","Saarland","49","0.322770250772293","0.245871606649195","0.399668894895391"
"ja","2004","Berlin","145","0.346029415273998","0.302463086088913","0.389595744459082"
"ja","2004","Brandenburg","150","0.318578270306329","0.27581393422654","0.361342606386119"
"ja","2004","Mecklenburg-Vorpommern","80","0.236882063594969","0.186261687776512","0.287502439413425"
"ja","2004","Sachsen","226","0.22279630654535","0.194952675617938","0.250639937472762"
"ja","2004","Sachsen-Anhalt","128","0.248594607679251","0.209311610094579","0.287877605263923"
"ja","2004","Thueringen","114","0.226424586555599","0.189368191154875","0.263480981956322"
"nein","2004","Schleswig-Holstein","279","0.774020618306754","0.731577786953308","0.8164634496602"
"nein","2004","Hamburg","133","0.83267938908444","0.775725977085971","0.889632801082909"
"nein","2004","Niedersachsen","773","0.711995852403183","0.684799454281635","0.739192250524732"
"nein","2004","Bremen","64","0.700206627204321","0.606071542575971","0.794341711832672"
"nein","2004","Nordrhein-Westfalen","1860","0.75816409121025","0.741524925892226","0.774803256528274"
"nein","2004","Hessen","669","0.760963151929929","0.732832358621219","0.78909394523864"
"nein","2004","Rheinland-Pfalz,Saarland","422","0.77530314148914","0.74076484347169","0.809841439506589"
"nein","2004","Baden-Wuerttemberg","1213","0.788836759252142","0.768412884402317","0.809260634101967"
"nein","2004","Bayern","1394","0.793936245507855","0.775322958737038","0.812549532278671"
"nein","2004","Saarland","93","0.677229749227707","0.600331105104609","0.754128393350805"
"nein","2004","Berlin","313","0.653970584726002","0.610404255540917","0.697536913911087"
"nein","2004","Brandenburg","306","0.681421729693671","0.638657393613881","0.72418606577346"
"nein","2004","Mecklenburg-Vorpommern","191","0.763117936405031","0.712497560586575","0.813738312223488"
"nein","2004","Sachsen","632","0.77720369345465","0.749360062527238","0.805047324382062"
"nein","2004","Sachsen-Anhalt","337","0.751405392320749","0.712122394736077","0.790688389905421"
"nein","2004","Thueringen","376","0.773575413444401","0.736519018043678","0.810631808845125"
"ja","2005","Schleswig-Holstein","92","0.261117957061981","0.21463358628417","0.307602327839793"
"ja","2005","Hamburg","","","",""
"ja","2005","Niedersachsen","245","0.271992098023468","0.243438985338262","0.300545210708674"
"ja","2005","Bremen","","","",""
"ja","2005","Nordrhein-Westfalen","634","0.245610115011748","0.228026163239256","0.263194066784239"
"ja","2005","Hessen","193","0.237847574623796","0.208176714863263","0.267518434384328"
"ja","2005","Rheinland-Pfalz,Saarland","134","0.19341887202175","0.15956793476023","0.227269809283271"
"ja","2005","Baden-Wuerttemberg","295","0.225918329100152","0.20356112032261","0.248275537877695"
"ja","2005","Bayern","380","0.216284971665856","0.196267295106584","0.236302648225129"
"ja","2005","Saarland","45","0.282217854300389","0.205145076519324","0.359290632081455"
"ja","2005","Berlin","130","0.332628462956844","0.285987382530471","0.379269543383217"
"ja","2005","Brandenburg","135","0.327045399853038","0.281909620249137","0.37218117945694"
"ja","2005","Mecklenburg-Vorpommern","75","0.301761610470243","0.244047924761756","0.35947529617873"
"ja","2005","Sachsen","197","0.211885433788271","0.182965610350786","0.240805257225755"
"ja","2005","Sachsen-Anhalt","119","0.25306164825176","0.21182439791703","0.29429889858649"
"ja","2005","Thueringen","102","0.227345764550821","0.186875549545476","0.267815979556165"
"nein","2005","Schleswig-Holstein","251","0.738882042938019","0.692397672160207","0.78536641371583"
"nein","2005","Hamburg","120","0.842149153353725","0.78360642983067","0.900691876876781"
"nein","2005","Niedersachsen","688","0.728007901976532","0.699454789291326","0.756561014661738"
"nein","2005","Bremen","52","0.685566177693286","0.579059710286642","0.79207264509993"
"nein","2005","Nordrhein-Westfalen","1668","0.754389884988252","0.736805933215761","0.771973836760744"
"nein","2005","Hessen","598","0.762152425376204","0.732481565615672","0.791823285136737"
"nein","2005","Rheinland-Pfalz,Saarland","389","0.80658112797825","0.772730190716729","0.84043206523977"
"nein","2005","Baden-Wuerttemberg","1049","0.774081670899848","0.751724462122305","0.79643887967739"
"nein","2005","Bayern","1245","0.783715028334144","0.763697351774871","0.803732704893416"
"nein","2005","Saarland","86","0.717782145699611","0.640709367918546","0.794854923480676"
"nein","2005","Berlin","262","0.667371537043156","0.620730456616784","0.714012617469529"
"nein","2005","Brandenburg","280","0.672954600146962","0.62781882054306","0.718090379750863"
"nein","2005","Mecklenburg-Vorpommern","168","0.698238389529757","0.64052470382127","0.755952075238244"
"nein","2005","Sachsen","570","0.788114566211729","0.759194742774245","0.817034389649214"
"nein","2005","Sachsen-Anhalt","308","0.74693835174824","0.70570110141351","0.78817560208297"
"nein","2005","Thueringen","310","0.772654235449179","0.732184020443835","0.813124450454524"
"ja","2006","Schleswig-Holstein","96","0.260255232201296","0.213684658582449","0.306825805820142"
"ja","2006","Hamburg","31","0.197417083121341","0.131947249089528","0.262886917153153"
"ja","2006","Niedersachsen","254","0.266437537231429","0.238716015633864","0.294159058828995"
"ja","2006","Bremen","","","",""
"ja","2006","Nordrhein-Westfalen","658","0.255707084184407","0.237866424207573","0.273547744161242"
"ja","2006","Hessen","209","0.220245316728076","0.192103124355431","0.248387509100722"
"ja","2006","Rheinland-Pfalz,Saarland","143","0.225464676333277","0.190185894700716","0.260743457965838"
"ja","2006","Baden-Wuerttemberg","323","0.235437134997575","0.213447189415793","0.257427080579357"
"ja","2006","Bayern","387","0.19360402182158","0.17479377025813","0.212414273385029"
"ja","2006","Saarland","47","0.306912987565209","0.22968240315","0.384143571980418"
"ja","2006","Berlin","127","0.335484850006661","0.288503972094881","0.382465727918441"
"ja","2006","Brandenburg","132","0.306896806805625","0.263753744757568","0.350039868853682"
"ja","2006","Mecklenburg-Vorpommern","79","0.291449972526259","0.235674241669476","0.347225703383043"
"ja","2006","Sachsen","201","0.23964527800738","0.209277028093043","0.270013527921716"
"ja","2006","Sachsen-Anhalt","123","0.262386914355362","0.220853766470358","0.303920062240366"
"ja","2006","Thueringen","111","0.226948560840847","0.187587084832673","0.266310036849022"
