year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,Rural regions,4913,7.03708,6.97358,7.10058,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1999,Urban regions,8830,7.07080,7.02286,7.11874,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1999,Rural regions,4754,7.01988,6.95579,7.08396,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2000,Urban regions,15669,7.16954,7.13370,7.20537,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,Rural regions,8330,7.06000,7.01127,7.10874,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2001,Urban regions,14274,7.14875,7.11158,7.18592,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,Rural regions,7544,7.14275,7.09232,7.19318,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2002,Urban regions,15233,7.07963,7.04441,7.11485,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2002,Rural regions,7673,7.07641,7.02668,7.12614,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2003,Urban regions,14702,7.11606,7.08063,7.15150,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2003,Rural regions,7378,7.08179,7.03148,7.13209,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2004,Urban regions,14279,7.04138,7.00516,7.07759,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2004,Rural regions,7191,7.09614,7.04550,7.14679,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2005,Urban regions,13704,7.03888,7.00114,7.07662,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2005,Rural regions,6883,7.02731,6.97265,7.08198,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2006,Urban regions,14430,6.98085,6.94340,7.01829,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2006,Rural regions,7437,6.98790,6.93557,7.04023,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2007,Urban regions,13424,6.95188,6.91351,6.99025,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2007,Rural regions,6994,6.98755,6.93557,7.03952,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2008,Urban regions,12661,7.08916,7.05177,7.12656,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2008,Rural regions,6598,7.10484,7.05233,7.15734,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2009,Urban regions,11677,7.08119,7.04189,7.12049,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2009,Rural regions,6279,7.03307,6.97954,7.08659,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2010,Urban regions,15618,7.04246,7.00819,7.07674,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2010,Rural regions,8278,7.08521,7.03730,7.13312,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2011,Urban regions,11751,7.15422,7.11468,7.19375,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2011,Rural regions,6359,7.23142,7.17861,7.28424,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,Urban regions,12304,7.19258,7.15451,7.23065,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,Rural regions,6896,7.25872,7.20724,7.31020,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,Urban regions,11920,7.29820,7.26002,7.33637,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,Rural regions,6699,7.26660,7.21376,7.31943,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Urban regions,17615,7.17492,7.14293,7.20690,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Rural regions,9385,7.23226,7.18935,7.27516,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,Urban regions,16139,7.20799,7.17516,7.24082,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,Rural regions,8805,7.22431,7.18022,7.26840,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,Urban regions,15624,7.19057,7.15716,7.22398,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,Rural regions,8445,7.26313,7.21902,7.30725,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,Urban regions,17036,7.18736,7.15600,7.21871,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,Rural regions,9308,7.27220,7.23038,7.31402,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,Urban regions,16576,7.15877,7.12656,7.19098,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,Rural regions,8908,7.18681,7.14262,7.23100,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,Urban regions,16332,7.27579,7.24402,7.30756,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,Rural regions,8755,7.26318,7.21965,7.30672,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2020,Urban regions,16976,7.17924,7.14747,7.21102,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2020,Rural regions,8574,7.19403,7.14931,7.23874,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,Urban regions,11392,7.13858,7.10073,7.17642,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2021,Rural regions,5775,7.20570,7.15283,7.25857,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2022,Urban regions,17680,7.04047,7.00854,7.07239,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,7.00000
2022,Rural regions,8414,7.07814,7.03124,7.12505,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
