year,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,3rd Quintile,At least once per week,0.03636,199,4878,0.03110,0.04161
2015,3rd Quintile,At least once per month,0.15249,882,4878,0.14240,0.16258
2015,3rd Quintile,Seldom,0.38888,2490,4878,0.37520,0.40256
2015,3rd Quintile,Never,0.25810,1307,4878,0.24582,0.27038
2015,4th Quintile,At least once per week,0.03921,198,4772,0.03370,0.04472
2015,4th Quintile,At least once per month,0.17911,1003,4772,0.16823,0.18999
2015,4th Quintile,Seldom,0.44250,2593,4772,0.42841,0.45660
2015,4th Quintile,Never,0.20114,978,4772,0.18976,0.21251
2015,5th Quintile,At least once per week,0.04151,222,5094,0.03603,0.04699
2015,5th Quintile,At least once per month,0.22699,1239,5094,0.21549,0.23850
2015,5th Quintile,Seldom,0.46782,2769,5094,0.45412,0.48153
2015,5th Quintile,Never,0.15928,864,5094,0.14923,0.16933
2017,1st Quintile,At least once per week,0.02937,201,6174,0.02516,0.03358
2017,1st Quintile,At least once per month,0.12082,851,6174,0.11269,0.12895
2017,1st Quintile,Seldom,0.27015,2129,6174,0.25907,0.28123
2017,1st Quintile,Never,0.35888,2993,6174,0.34691,0.37085
2017,2nd Quintile,At least once per week,0.02851,171,4939,0.02387,0.03315
2017,2nd Quintile,At least once per month,0.13944,875,4939,0.12978,0.14911
2017,2nd Quintile,Seldom,0.34417,2262,4939,0.33092,0.35742
2017,2nd Quintile,Never,0.31464,1631,4939,0.30169,0.32759
2017,3rd Quintile,At least once per week,0.03045,168,4429,0.02539,0.03552
2017,3rd Quintile,At least once per month,0.16721,940,4429,0.15621,0.17820
2017,3rd Quintile,Seldom,0.38379,2165,4429,0.36946,0.39811
2017,3rd Quintile,Never,0.25097,1156,4429,0.23820,0.26374
2017,4th Quintile,At least once per week,0.03559,167,4337,0.03008,0.04111
2017,4th Quintile,At least once per month,0.20152,1065,4337,0.18958,0.21346
2017,4th Quintile,Seldom,0.46422,2326,4337,0.44938,0.47907
2017,4th Quintile,Never,0.17333,779,4337,0.16206,0.18460
2017,5th Quintile,At least once per week,0.04181,202,4546,0.03599,0.04763
2017,5th Quintile,At least once per month,0.24792,1190,4546,0.23537,0.26048
2017,5th Quintile,Seldom,0.45019,2435,4546,0.43572,0.46465
2017,5th Quintile,Never,0.14977,719,4546,0.13939,0.16014
2018,1st Quintile,At least once per week,0.00061,55,2382,-0.00038,0.00160
2018,1st Quintile,At least once per month,0.00308,214,2382,0.00085,0.00530
2018,1st Quintile,Seldom,0.00503,498,2382,0.00219,0.00787
2018,1st Quintile,Never,0.01336,1615,2382,0.00875,0.01797
2018,2nd Quintile,Seldom,0.00043,40,180,-0.00261,0.00347
2018,2nd Quintile,Never,0.00107,140,180,-0.00372,0.00586
2018,3rd Quintile,Never,0.00043,52,52,-0.00525,0.00611
2019,1st Quintile,At least once per week,0.01873,131,7029,0.01556,0.02190
2019,1st Quintile,At least once per month,0.14095,923,7029,0.13281,0.14908
2019,1st Quintile,Seldom,0.24969,2005,7029,0.23957,0.25981
2019,1st Quintile,Never,0.37658,3970,7029,0.36526,0.38791
2019,2nd Quintile,At least once per week,0.01209,85,4922,0.00904,0.01514
2019,2nd Quintile,At least once per month,0.13329,885,4922,0.12379,0.14279
2019,2nd Quintile,Seldom,0.34843,2171,4922,0.33512,0.36175
2019,2nd Quintile,Never,0.32416,1781,4922,0.31108,0.33723
2019,3rd Quintile,At least once per week,0.01534,81,4520,0.01176,0.01892
2019,3rd Quintile,At least once per month,0.17262,939,4520,0.16160,0.18364
2019,3rd Quintile,Seldom,0.39409,2235,4520,0.37984,0.40833
2019,3rd Quintile,Never,0.25549,1265,4520,0.24278,0.26821
2019,4th Quintile,At least once per week,0.01784,94,4269,0.01387,0.02181
2019,4th Quintile,At least once per month,0.18525,887,4269,0.17360,0.19691
2019,4th Quintile,Seldom,0.43959,2329,4269,0.42470,0.45448
2019,4th Quintile,Never,0.21240,959,4269,0.20013,0.22467
2019,5th Quintile,At least once per week,0.02019,104,4775,0.01620,0.02418
2019,5th Quintile,At least once per month,0.23387,1249,4775,0.22186,0.24588
2019,5th Quintile,Seldom,0.46311,2612,4775,0.44896,0.47725
2019,5th Quintile,Never,0.17908,810,4775,0.16821,0.18996
