year,age_gr,migback,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,No migration background,Seldom,0.39575,1192,2710,0.37733,0.41416
2019,17-29 y.,No migration background,Never,0.07299,253,2710,0.06319,0.08278
2019,17-29 y.,Direct migration background,At least once per week,0.03578,41,1337,0.02582,0.04574
2019,17-29 y.,Direct migration background,At least once per month,0.30665,288,1337,0.28192,0.33137
2019,17-29 y.,Direct migration background,Seldom,0.30873,345,1337,0.28396,0.33351
2019,17-29 y.,Direct migration background,Never,0.29221,663,1337,0.26782,0.31659
2019,17-29 y.,Indirect migration background,At least once per week,0.06842,52,709,0.04982,0.08702
2019,17-29 y.,Indirect migration background,At least once per month,0.40028,296,709,0.36419,0.43637
2019,17-29 y.,Indirect migration background,Seldom,0.32929,263,709,0.29468,0.36391
2019,17-29 y.,Indirect migration background,Never,0.12562,98,709,0.10121,0.15003
2019,30-45 y.,No migration background,At least once per week,0.01808,70,4137,0.01402,0.02214
2019,30-45 y.,No migration background,At least once per month,0.24465,939,4137,0.23155,0.25775
2019,30-45 y.,No migration background,Seldom,0.57623,2473,4137,0.56117,0.59129
2019,30-45 y.,No migration background,Never,0.16068,655,4137,0.14949,0.17188
2019,30-45 y.,Direct migration background,At least once per week,0.02930,54,3163,0.02342,0.03518
2019,30-45 y.,Direct migration background,At least once per month,0.23637,442,3163,0.22156,0.25117
2019,30-45 y.,Direct migration background,Seldom,0.41225,928,3163,0.39509,0.42940
2019,30-45 y.,Direct migration background,Never,0.31657,1739,3163,0.30036,0.33279
2019,30-45 y.,Indirect migration background,At least once per month,0.33284,143,545,0.29324,0.37244
2019,30-45 y.,Indirect migration background,Seldom,0.48765,297,545,0.44564,0.52965
2019,30-45 y.,Indirect migration background,Never,0.17274,105,545,0.14098,0.20451
2019,46-65 y.,No migration background,At least once per week,0.01119,111,8610,0.00897,0.01341
2019,46-65 y.,No migration background,At least once per month,0.17220,1687,8610,0.16423,0.18018
2019,46-65 y.,No migration background,Seldom,0.54338,4861,8610,0.53286,0.55391
2019,46-65 y.,No migration background,Never,0.27216,1951,8610,0.26276,0.28156
2019,46-65 y.,Direct migration background,At least once per month,0.14636,219,2067,0.13112,0.16160
2019,46-65 y.,Direct migration background,Seldom,0.37418,666,2067,0.35331,0.39505
2019,46-65 y.,Direct migration background,Never,0.46570,1182,2067,0.44419,0.48721
2019,46-65 y.,Indirect migration background,At least once per month,0.22671,73,280,0.17758,0.27584
2019,46-65 y.,Indirect migration background,Seldom,0.48459,143,280,0.42595,0.54323
2019,46-65 y.,Indirect migration background,Never,0.24740,64,280,0.19677,0.29803
2019,66 and older,No migration background,At least once per week,0.01161,61,4688,0.00854,0.01467
2019,66 and older,No migration background,At least once per month,0.08986,497,4688,0.08168,0.09805
2019,66 and older,No migration background,Seldom,0.31050,1699,4688,0.29725,0.32374
2019,66 and older,No migration background,Never,0.58311,2431,4688,0.56900,0.59723
2019,66 and older,Direct migration background,At least once per month,0.09782,40,460,0.07064,0.12500
2019,66 and older,Direct migration background,Seldom,0.29796,116,460,0.25612,0.33980
2019,66 and older,Direct migration background,Never,0.59055,304,460,0.54557,0.63554
