,Unnamed: 0,year,bula_h,pgisced97,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2738,2738,2019,Baden-Wuerttemberg,Upper Secondary Level,No,0.98482,1140,27004,0.91734,1.04687
2739,2739,2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,1.0,225,27004,0.84545,1.17105
2740,2740,2019,Baden-Wuerttemberg,First Stage of Tertiary Education,No,1.0,196,27004,0.85046,1.21011
2741,2741,2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.01988,42,27004,0.0116,0.03113
2742,2742,2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.98012,893,27004,0.88791,1.05797
2743,2743,2019,Bavaria,Primary Level,Yes,0.07474,73,27004,0.04933,0.10514
2744,2744,2019,Bavaria,Primary Level,No,0.92526,105,27004,0.58451,1.3154
2745,2745,2019,Bavaria,Lower Secondary Level,Yes,0.04452,51,27004,0.02463,0.07144
2746,2746,2019,Bavaria,Lower Secondary Level,No,0.95548,380,27004,0.84015,1.08006
2747,2747,2019,Bavaria,Upper Secondary Level,Yes,0.02911,69,27004,0.0173,0.04521
2748,2748,2019,Bavaria,Upper Secondary Level,No,0.97089,1787,27004,0.91221,1.02906
2749,2749,2019,Bavaria,Post-secondary Non-tertiary Level,No,1.0,287,27004,0.85446,1.14665
2750,2750,2019,Bavaria,First Stage of Tertiary Education,No,1.0,287,27004,0.83543,1.16953
2751,2751,2019,Bavaria,Second Stage of Tertiary Education,Yes,0.01842,37,27004,0.01278,0.02533
2752,2752,2019,Bavaria,Second Stage of Tertiary Education,No,0.98158,1092,27004,0.90321,1.07655
2753,2753,2019,Berlin,Lower Secondary Level,No,1.0,61,27004,0.70855,1.29933
2754,2754,2019,Berlin,Upper Secondary Level,No,1.0,326,27004,0.87609,1.12151
2755,2755,2019,Berlin,Post-secondary Non-tertiary Level,No,1.0,78,27004,0.76569,1.26478
2756,2756,2019,Berlin,First Stage of Tertiary Education,No,1.0,41,27004,0.70471,1.35339
2757,2757,2019,Berlin,Second Stage of Tertiary Education,No,1.0,467,27004,0.90283,1.12432
2758,2758,2019,Brandenburg,Lower Secondary Level,Yes,0.31935,33,27004,0.18328,0.46637
2759,2759,2019,Brandenburg,Lower Secondary Level,No,0.68065,68,27004,0.53692,0.84339
2760,2760,2019,Brandenburg,Upper Secondary Level,Yes,0.06777,50,27004,0.05245,0.08927
2761,2761,2019,Brandenburg,Upper Secondary Level,No,0.93223,494,27004,0.82186,1.02806
2762,2762,2019,Brandenburg,Post-secondary Non-tertiary Level,No,1.0,69,27004,0.65209,1.32606
2763,2763,2019,Brandenburg,First Stage of Tertiary Education,No,1.0,85,27004,0.74907,1.24088
2764,2764,2019,Brandenburg,Second Stage of Tertiary Education,No,1.0,289,27004,0.85134,1.15196
2765,2765,2019,Mecklenburg-Western Pomerania,Lower Secondary Level,No,1.0,39,27004,0.62817,1.42533
2766,2766,2019,Mecklenburg-Western Pomerania,Upper Secondary Level,No,1.0,265,27004,0.83622,1.15096
2767,2767,2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,No,1.0,36,27004,0.645,1.53085
2768,2768,2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,1.0,55,27004,0.74637,1.33851
2769,2769,2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,1.0,168,27004,0.86494,1.22644
2770,2770,2019,Saxony,Lower Secondary Level,No,1.0,101,27004,0.76989,1.29525
2771,2771,2019,Saxony,Upper Secondary Level,Yes,0.06411,55,27004,0.04079,0.09011
2772,2772,2019,Saxony,Upper Secondary Level,No,0.93589,715,27004,0.85773,1.02161
2773,2773,2019,Saxony,Post-secondary Non-tertiary Level,No,1.0,86,27004,0.78961,1.30766
2774,2774,2019,Saxony,First Stage of Tertiary Education,No,1.0,140,27004,0.791,1.25497
2775,2775,2019,Saxony,Second Stage of Tertiary Education,No,1.0,498,27004,0.87758,1.12478
2776,2776,2019,Saxony-Anhalt,Primary Level,Yes,1.0,41,27004,0.3961,1.78445
2777,2777,2019,Saxony-Anhalt,Lower Secondary Level,No,1.0,54,27004,0.72985,1.28777
2778,2778,2019,Saxony-Anhalt,Upper Secondary Level,Yes,0.1039,65,27004,0.07401,0.13821
2779,2779,2019,Saxony-Anhalt,Upper Secondary Level,No,0.8961,385,27004,0.81811,1.0243
2780,2780,2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,1.0,46,27004,0.75851,1.23353
2781,2781,2019,Saxony-Anhalt,First Stage of Tertiary Education,No,1.0,65,27004,0.66295,1.34853
2782,2782,2019,Saxony-Anhalt,Second Stage of Tertiary Education,No,1.0,228,27004,0.8299,1.17061
2783,2783,2019,Thuringa,Lower Secondary Level,No,1.0,64,27004,0.71647,1.25071
2784,2784,2019,Thuringa,Upper Secondary Level,Yes,0.08689,41,27004,0.06137,0.11348
2785,2785,2019,Thuringa,Upper Secondary Level,No,0.91311,457,27004,0.80323,1.02572
2786,2786,2019,Thuringa,Post-secondary Non-tertiary Level,No,1.0,45,27004,0.69892,1.33377
2787,2787,2019,Thuringa,First Stage of Tertiary Education,No,1.0,72,27004,0.61612,1.60989
2788,2788,2019,Thuringa,Second Stage of Tertiary Education,No,1.0,242,27004,0.81506,1.21499
2789,2789,2020,Schleswig-Holstein,Primary Level,No,1.0,44,26527,0.33335,1.95721
2790,2790,2020,Schleswig-Holstein,Lower Secondary Level,No,1.0,99,26527,0.79417,1.23356
2791,2791,2020,Schleswig-Holstein,Upper Secondary Level,No,1.0,377,26527,0.89418,1.10031
2792,2792,2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,1.0,94,26527,0.77519,1.25921
2793,2793,2020,Schleswig-Holstein,First Stage of Tertiary Education,No,1.0,60,26527,0.74113,1.27769
2794,2794,2020,Schleswig-Holstein,Second Stage of Tertiary Education,No,1.0,228,26527,0.84643,1.16214
2795,2795,2020,Hamburg,Lower Secondary Level,No,1.0,48,26527,0.69158,1.32278
2796,2796,2020,Hamburg,Upper Secondary Level,No,1.0,162,26527,0.84148,1.15898
2797,2797,2020,Hamburg,Post-secondary Non-tertiary Level,No,1.0,58,26527,0.6132,1.37933
2798,2798,2020,Hamburg,Second Stage of Tertiary Education,No,1.0,209,26527,0.82815,1.26408
2799,2799,2020,Lower Saxony,Pre-primary Level,No,1.0,32,26527,0.60425,1.53946
2800,2800,2020,Lower Saxony,Primary Level,Yes,0.24681,52,26527,0.06621,0.51583
2801,2801,2020,Lower Saxony,Primary Level,No,0.75319,161,26527,0.52473,1.00919
2802,2802,2020,Lower Saxony,Lower Secondary Level,Yes,0.15979,65,26527,0.09109,0.24421
2803,2803,2020,Lower Saxony,Lower Secondary Level,No,0.84021,319,26527,0.73586,0.98406
2804,2804,2020,Lower Saxony,Upper Secondary Level,Yes,0.03602,56,26527,0.02329,0.05232
2805,2805,2020,Lower Saxony,Upper Secondary Level,No,0.96398,1079,26527,0.89879,1.0302
2806,2806,2020,Lower Saxony,Post-secondary Non-tertiary Level,No,1.0,221,26527,0.84788,1.17516
2807,2807,2020,Lower Saxony,First Stage of Tertiary Education,No,1.0,114,26527,0.7988,1.2655
2808,2808,2020,Lower Saxony,Second Stage of Tertiary Education,No,1.0,585,26527,0.87675,1.12355
2809,2809,2020,Bremen,Upper Secondary Level,No,1.0,94,26527,0.72651,1.36682
2810,2810,2020,Bremen,Second Stage of Tertiary Education,No,1.0,66,26527,0.75376,1.36388
2811,2811,2020,North Rhine-Westphalia,Pre-primary Level,No,1.0,87,26527,0.72599,1.27115
2812,2812,2020,North Rhine-Westphalia,Primary Level,Yes,0.25539,111,26527,0.14324,0.36902
2813,2813,2020,North Rhine-Westphalia,Primary Level,No,0.74461,278,26527,0.51252,0.94077
2814,2814,2020,North Rhine-Westphalia,Lower Secondary Level,Yes,0.14792,135,26527,0.10053,0.20035
2815,2815,2020,North Rhine-Westphalia,Lower Secondary Level,No,0.85208,585,26527,0.73868,0.94917
2816,2816,2020,North Rhine-Westphalia,Upper Secondary Level,Yes,0.03385,137,26527,0.02518,0.04592
2817,2817,2020,North Rhine-Westphalia,Upper Secondary Level,No,0.96615,2185,26527,0.9136,1.00875
2818,2818,2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,1.0,621,26527,0.88618,1.12288
2819,2819,2020,North Rhine-Westphalia,First Stage of Tertiary Education,No,1.0,260,26527,0.8691,1.13473
2820,2820,2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.0184,84,26527,0.00973,0.03064
2821,2821,2020,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.9816,1401,26527,0.91336,1.07246
2822,2822,2020,Hesse,Primary Level,Yes,0.20961,49,26527,0.03516,0.51118
2823,2823,2020,Hesse,Primary Level,No,0.79039,98,26527,0.47095,1.20582
2824,2824,2020,Hesse,Lower Secondary Level,Yes,0.08478,31,26527,0.02745,0.16122
2825,2825,2020,Hesse,Lower Secondary Level,No,0.91522,183,26527,0.7315,1.08898
2826,2826,2020,Hesse,Upper Secondary Level,Yes,0.05436,52,26527,0.03423,0.07977
2827,2827,2020,Hesse,Upper Secondary Level,No,0.94564,665,26527,0.86135,1.04734
2828,2828,2020,Hesse,Post-secondary Non-tertiary Level,No,1.0,168,26527,0.78301,1.27813
2829,2829,2020,Hesse,First Stage of Tertiary Education,No,1.0,84,26527,0.78465,1.23076
2830,2830,2020,Hesse,Second Stage of Tertiary Education,No,1.0,580,26527,0.87572,1.10993
2831,2831,2020,"Rhineland-Palatinate, Saarland",Primary Level,No,1.0,50,26527,0.49178,1.68872
2832,2832,2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.10514,39,26527,0.0696,0.1444
2833,2833,2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.89486,175,26527,0.72371,1.08934
2834,2834,2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,1.0,609,26527,0.9075,1.09955
2835,2835,2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,1.0,133,26527,0.76525,1.26611
2836,2836,2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,1.0,79,26527,0.79403,1.23074
2837,2837,2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,1.0,298,26527,0.84482,1.13465
2838,2838,2020,Baden-Wuerttemberg,Pre-primary Level,No,1.0,44,26527,0.6464,1.3483
2839,2839,2020,Baden-Wuerttemberg,Primary Level,Yes,0.12969,50,26527,0.04816,0.27428
2840,2840,2020,Baden-Wuerttemberg,Primary Level,No,0.87031,104,26527,0.4938,1.34606
2841,2841,2020,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.04166,41,26527,0.01493,0.075
2842,2842,2020,Baden-Wuerttemberg,Lower Secondary Level,No,0.95834,295,26527,0.84699,1.09698
2843,2843,2020,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.02836,43,26527,0.01884,0.04185
2844,2844,2020,Baden-Wuerttemberg,Upper Secondary Level,No,0.97164,1097,26527,0.90211,1.03695
2845,2845,2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,1.0,255,26527,0.84525,1.1524
2846,2846,2020,Baden-Wuerttemberg,First Stage of Tertiary Education,No,1.0,166,26527,0.82055,1.17573
2847,2847,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.01431,37,26527,0.00738,0.0228
2848,2848,2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.98569,903,26527,0.91917,1.07224
2849,2849,2020,Bavaria,Pre-primary Level,No,1.0,38,26527,0.72983,1.38634
2850,2850,2020,Bavaria,Primary Level,Yes,0.06094,39,26527,0.03068,0.09747
2851,2851,2020,Bavaria,Primary Level,No,0.93906,114,26527,0.57194,1.46386
2852,2852,2020,Bavaria,Lower Secondary Level,Yes,0.05069,47,26527,0.024,0.07914
2853,2853,2020,Bavaria,Lower Secondary Level,No,0.94931,407,26527,0.83322,1.08698
2854,2854,2020,Bavaria,Upper Secondary Level,Yes,0.0334,72,26527,0.02366,0.04423
2855,2855,2020,Bavaria,Upper Secondary Level,No,0.9666,1741,26527,0.9198,1.02454
2856,2856,2020,Bavaria,Post-secondary Non-tertiary Level,No,1.0,314,26527,0.84093,1.1698
2857,2857,2020,Bavaria,First Stage of Tertiary Education,No,1.0,240,26527,0.84845,1.169
2858,2858,2020,Bavaria,Second Stage of Tertiary Education,Yes,0.02121,33,26527,0.01212,0.03277
2859,2859,2020,Bavaria,Second Stage of Tertiary Education,No,0.97879,1181,26527,0.90342,1.05432
2860,2860,2020,Berlin,Lower Secondary Level,No,1.0,67,26527,0.68442,1.34168
2861,2861,2020,Berlin,Upper Secondary Level,Yes,0.10064,40,26527,0.05981,0.14496
2862,2862,2020,Berlin,Upper Secondary Level,No,0.89936,325,26527,0.80146,1.01763
2863,2863,2020,Berlin,Post-secondary Non-tertiary Level,No,1.0,86,26527,0.71851,1.28829
2864,2864,2020,Berlin,First Stage of Tertiary Education,No,1.0,46,26527,0.66102,1.38737
2865,2865,2020,Berlin,Second Stage of Tertiary Education,No,1.0,550,26527,0.88569,1.11022
2866,2866,2020,Brandenburg,Primary Level,No,1.0,37,26527,0.29542,2.01895
2867,2867,2020,Brandenburg,Lower Secondary Level,No,1.0,72,26527,0.73837,1.35828
2868,2868,2020,Brandenburg,Upper Secondary Level,Yes,0.05944,39,26527,0.03656,0.08875
2869,2869,2020,Brandenburg,Upper Secondary Level,No,0.94056,475,26527,0.85022,1.04374
2870,2870,2020,Brandenburg,Post-secondary Non-tertiary Level,No,1.0,73,26527,0.6909,1.32691
2871,2871,2020,Brandenburg,First Stage of Tertiary Education,No,1.0,75,26527,0.74766,1.29139
2872,2872,2020,Brandenburg,Second Stage of Tertiary Education,No,1.0,291,26527,0.82932,1.1798
2873,2873,2020,Mecklenburg-Western Pomerania,Lower Secondary Level,No,1.0,33,26527,0.63729,1.47799
2874,2874,2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,1.0,219,26527,0.86741,1.17961
2875,2875,2020,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,1.0,44,26527,0.72799,1.29592
2876,2876,2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,1.0,144,26527,0.81223,1.19588
2877,2877,2020,Saxony,Lower Secondary Level,Yes,0.1124,36,26527,0.05886,0.17026
2878,2878,2020,Saxony,Lower Secondary Level,No,0.8876,98,26527,0.6775,1.11684
2879,2879,2020,Saxony,Upper Secondary Level,Yes,0.06973,67,26527,0.05087,0.08831
2880,2880,2020,Saxony,Upper Secondary Level,No,0.93027,654,26527,0.85454,1.01334
2881,2881,2020,Saxony,Post-secondary Non-tertiary Level,No,1.0,81,26527,0.74183,1.30171
2882,2882,2020,Saxony,First Stage of Tertiary Education,No,1.0,124,26527,0.76259,1.26866
2883,2883,2020,Saxony,Second Stage of Tertiary Education,No,1.0,470,26527,0.88752,1.10321
2884,2884,2020,Saxony-Anhalt,Lower Secondary Level,No,1.0,62,26527,0.68973,1.37078
2885,2885,2020,Saxony-Anhalt,Upper Secondary Level,Yes,0.09041,58,26527,0.05956,0.12926
2886,2886,2020,Saxony-Anhalt,Upper Secondary Level,No,0.90959,372,26527,0.81156,1.01551
2887,2887,2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,1.0,50,26527,0.72648,1.26529
2888,2888,2020,Saxony-Anhalt,First Stage of Tertiary Education,No,1.0,62,26527,0.63665,1.42963
2889,2889,2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,1.0,232,26527,0.85548,1.2159
2890,2890,2020,Thuringa,Lower Secondary Level,No,1.0,47,26527,0.7256,1.32911
2891,2891,2020,Thuringa,Upper Secondary Level,Yes,0.0904,43,26527,0.06616,0.11836
2892,2892,2020,Thuringa,Upper Secondary Level,No,0.9096,445,26527,0.82677,1.02736
2893,2893,2020,Thuringa,Post-secondary Non-tertiary Level,No,1.0,41,26527,0.71053,1.31607
2894,2894,2020,Thuringa,First Stage of Tertiary Education,No,1.0,65,26527,0.57869,1.40049
2895,2895,2020,Thuringa,Second Stage of Tertiary Education,No,1.0,243,26527,0.83104,1.19065
2896,2896,2021,Schleswig-Holstein,Primary Level,No,1.0,40,17306,0.37303,1.54121
2897,2897,2021,Schleswig-Holstein,Lower Secondary Level,No,1.0,82,17306,0.66693,1.37203
2898,2898,2021,Schleswig-Holstein,Upper Secondary Level,No,1.0,298,17306,0.85602,1.13192
2899,2899,2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,1.0,73,17306,0.68955,1.34705
2900,2900,2021,Schleswig-Holstein,First Stage of Tertiary Education,No,1.0,42,17306,0.61574,1.42908
2901,2901,2021,Schleswig-Holstein,Second Stage of Tertiary Education,No,1.0,196,17306,0.79849,1.24033
2902,2902,2021,Hamburg,Lower Secondary Level,No,1.0,36,17306,0.66256,1.49339
2903,2903,2021,Hamburg,Upper Secondary Level,No,1.0,128,17306,0.81758,1.20077
2904,2904,2021,Hamburg,Post-secondary Non-tertiary Level,No,1.0,35,17306,0.58289,1.51315
2905,2905,2021,Hamburg,Second Stage of Tertiary Education,No,1.0,159,17306,0.81625,1.30422
2906,2906,2021,Lower Saxony,Primary Level,No,1.0,104,17306,0.59865,1.47125
2907,2907,2021,Lower Saxony,Lower Secondary Level,Yes,0.10793,36,17306,0.06477,0.16371
2908,2908,2021,Lower Saxony,Lower Secondary Level,No,0.89207,182,17306,0.70505,1.10177
2909,2909,2021,Lower Saxony,Upper Secondary Level,Yes,0.03877,38,17306,0.02289,0.06492
2910,2910,2021,Lower Saxony,Upper Secondary Level,No,0.96123,689,17306,0.87207,1.04938
2911,2911,2021,Lower Saxony,Post-secondary Non-tertiary Level,No,1.0,147,17306,0.80628,1.20064
2912,2912,2021,Lower Saxony,First Stage of Tertiary Education,No,1.0,87,17306,0.6814,1.35464
2913,2913,2021,Lower Saxony,Second Stage of Tertiary Education,No,1.0,460,17306,0.86773,1.15493
2914,2914,2021,Bremen,Upper Secondary Level,No,1.0,42,17306,0.62161,1.45018
2915,2915,2021,Bremen,Second Stage of Tertiary Education,No,1.0,44,17306,0.67345,1.47881
2916,2916,2021,North Rhine-Westphalia,Pre-primary Level,No,1.0,36,17306,0.52696,1.68738
2917,2917,2021,North Rhine-Westphalia,Primary Level,Yes,0.21655,67,17306,0.11096,0.3599
2918,2918,2021,North Rhine-Westphalia,Primary Level,No,0.78345,174,17306,0.55814,1.04819
2919,2919,2021,North Rhine-Westphalia,Lower Secondary Level,Yes,0.1317,70,17306,0.0746,0.19799
2920,2920,2021,North Rhine-Westphalia,Lower Secondary Level,No,0.8683,336,17306,0.72658,1.02664
2921,2921,2021,North Rhine-Westphalia,Upper Secondary Level,Yes,0.04075,89,17306,0.03106,0.05202
2922,2922,2021,North Rhine-Westphalia,Upper Secondary Level,No,0.95925,1407,17306,0.89169,1.0276
2923,2923,2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,1.0,436,17306,0.87483,1.15023
2924,2924,2021,North Rhine-Westphalia,First Stage of Tertiary Education,No,1.0,174,17306,0.82961,1.18254
2925,2925,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.02109,42,17306,0.0089,0.03318
2926,2926,2021,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.97891,1051,17306,0.89968,1.05278
2927,2927,2021,Hesse,Primary Level,No,1.0,88,17306,0.34045,2.14128
2928,2928,2021,Hesse,Lower Secondary Level,No,1.0,107,17306,0.67455,1.35921
2929,2929,2021,Hesse,Upper Secondary Level,No,1.0,406,17306,0.86529,1.13776
2930,2930,2021,Hesse,Post-secondary Non-tertiary Level,No,1.0,100,17306,0.78207,1.24032
2931,2931,2021,Hesse,First Stage of Tertiary Education,No,1.0,57,17306,0.74053,1.28141
2932,2932,2021,Hesse,Second Stage of Tertiary Education,No,1.0,411,17306,0.88316,1.11694
2933,2933,2021,"Rhineland-Palatinate, Saarland",Primary Level,No,1.0,42,17306,0.58909,1.52173
2934,2934,2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,1.0,98,17306,0.6904,1.25456
2935,2935,2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,1.0,369,17306,0.89227,1.11048
2936,2936,2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,1.0,77,17306,0.74915,1.38381
2937,2937,2021,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,1.0,49,17306,0.71271,1.25716
2938,2938,2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,1.0,229,17306,0.83185,1.16338
2939,2939,2021,Baden-Wuerttemberg,Primary Level,No,1.0,59,17306,0.55706,1.60995
2940,2940,2021,Baden-Wuerttemberg,Lower Secondary Level,No,1.0,156,17306,0.79003,1.18389
2941,2941,2021,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.03015,33,17306,0.01602,0.04539
2942,2942,2021,Baden-Wuerttemberg,Upper Secondary Level,No,0.96985,762,17306,0.8804,1.05415
2943,2943,2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,1.0,176,17306,0.82395,1.19515
2944,2944,2021,Baden-Wuerttemberg,First Stage of Tertiary Education,No,1.0,108,17306,0.77071,1.26212
2945,2945,2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,1.0,698,17306,0.89912,1.09099
2946,2946,2021,Bavaria,Primary Level,No,1.0,74,17306,0.37335,2.02243
2947,2947,2021,Bavaria,Lower Secondary Level,No,1.0,232,17306,0.82581,1.18815
2948,2948,2021,Bavaria,Upper Secondary Level,Yes,0.0339,40,17306,0.02024,0.05109
2949,2949,2021,Bavaria,Upper Secondary Level,No,0.9661,1141,17306,0.89081,1.03786
2950,2950,2021,Bavaria,Post-secondary Non-tertiary Level,No,1.0,207,17306,0.79657,1.20825
2951,2951,2021,Bavaria,First Stage of Tertiary Education,No,1.0,163,17306,0.8246,1.18573
2952,2952,2021,Bavaria,Second Stage of Tertiary Education,No,1.0,840,17306,0.89592,1.09343
2953,2953,2021,Berlin,Lower Secondary Level,No,1.0,41,17306,0.49703,1.56271
2954,2954,2021,Berlin,Upper Secondary Level,No,1.0,226,17306,0.86128,1.13056
2955,2955,2021,Berlin,Post-secondary Non-tertiary Level,No,1.0,67,17306,0.69576,1.25539
2956,2956,2021,Berlin,Second Stage of Tertiary Education,No,1.0,382,17306,0.87941,1.14576
2957,2957,2021,Brandenburg,Lower Secondary Level,No,1.0,34,17306,0.58839,1.56392
2958,2958,2021,Brandenburg,Upper Secondary Level,No,1.0,279,17306,0.86633,1.15971
2959,2959,2021,Brandenburg,Post-secondary Non-tertiary Level,No,1.0,42,17306,0.53741,1.59803
2960,2960,2021,Brandenburg,First Stage of Tertiary Education,No,1.0,49,17306,0.73129,1.32557
2961,2961,2021,Brandenburg,Second Stage of Tertiary Education,No,1.0,209,17306,0.85951,1.17225
2962,2962,2021,Mecklenburg-Western Pomerania,Upper Secondary Level,No,1.0,170,17306,0.83777,1.16901
2963,2963,2021,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,1.0,36,17306,0.74127,1.36265
2964,2964,2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,1.0,108,17306,0.78115,1.229
2965,2965,2021,Saxony,Lower Secondary Level,No,1.0,61,17306,0.68819,1.37667
2966,2966,2021,Saxony,Upper Secondary Level,Yes,0.05764,39,17306,0.03854,0.08537
