year,age_gr,bula_h,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,46-65 y.,Bavaria,Very concerned,0.24085,286,1080,0.21533,0.26636
2002,46-65 y.,Bavaria,Somewhat concerned,0.57820,623,1080,0.54873,0.60766
2002,46-65 y.,Bavaria,Not concerned at all,0.16786,171,1080,0.14555,0.19016
2002,46-65 y.,Berlin,Very concerned,0.35798,116,300,0.30364,0.41232
2002,46-65 y.,Berlin,Somewhat concerned,0.48451,142,300,0.42786,0.54116
2002,46-65 y.,Berlin,Not concerned at all,0.14200,42,300,0.10244,0.18157
2002,46-65 y.,Brandenburg,Very concerned,0.28538,96,308,0.23487,0.33590
2002,46-65 y.,Brandenburg,Somewhat concerned,0.64698,212,308,0.59352,0.70044
2002,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.40987,71,164,0.33436,0.48537
2002,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.48634,93,164,0.40961,0.56307
2002,46-65 y.,Saxony,Very concerned,0.23687,144,547,0.20120,0.27253
2002,46-65 y.,Saxony,Somewhat concerned,0.56692,312,547,0.52536,0.60849
2002,46-65 y.,Saxony,Not concerned at all,0.19347,91,547,0.16033,0.22660
2002,46-65 y.,Saxony-Anhalt,Very concerned,0.33155,122,364,0.28312,0.37998
2002,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.53560,201,364,0.48429,0.58690
2002,46-65 y.,Saxony-Anhalt,Not concerned at all,0.12166,41,364,0.08803,0.15529
2002,46-65 y.,Thuringa,Very concerned,0.29413,103,335,0.24527,0.34300
2002,46-65 y.,Thuringa,Somewhat concerned,0.58390,200,335,0.53104,0.63677
2002,46-65 y.,Thuringa,Not concerned at all,0.11346,32,335,0.07945,0.14748
2002,66 and older,Schleswig-Holstein,Somewhat concerned,0.33650,49,111,0.24820,0.42481
2002,66 and older,Schleswig-Holstein,Not concerned at all,0.46590,62,111,0.37268,0.55912
2002,66 and older,Lower Saxony,Very concerned,0.24408,73,322,0.19709,0.29107
2002,66 and older,Lower Saxony,Somewhat concerned,0.52159,177,322,0.46694,0.57623
2002,66 and older,Lower Saxony,Not concerned at all,0.22506,72,322,0.17937,0.27075
2002,66 and older,North Rhine-Westphalia,Very concerned,0.22553,171,735,0.19530,0.25577
2002,66 and older,North Rhine-Westphalia,Somewhat concerned,0.51504,381,735,0.47889,0.55120
2002,66 and older,North Rhine-Westphalia,Not concerned at all,0.24485,183,735,0.21374,0.27595
2002,66 and older,Hesse,Very concerned,0.20634,48,241,0.15514,0.25754
2002,66 and older,Hesse,Somewhat concerned,0.47419,122,241,0.41101,0.53736
2002,66 and older,Hesse,Not concerned at all,0.28969,71,241,0.23230,0.34708
2002,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.19252,53,245,0.14305,0.24199
2002,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.46076,108,245,0.39822,0.52330
2002,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.32668,84,245,0.26783,0.38553
2002,66 and older,Baden-Wuerttemberg,Very concerned,0.27605,94,374,0.23068,0.32142
2002,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.53014,213,374,0.47949,0.58079
2002,66 and older,Baden-Wuerttemberg,Not concerned at all,0.18185,67,374,0.14270,0.22099
2002,66 and older,Bavaria,Very concerned,0.14682,71,496,0.11564,0.17800
2002,66 and older,Bavaria,Somewhat concerned,0.61767,312,496,0.57486,0.66048
2002,66 and older,Bavaria,Not concerned at all,0.22961,113,496,0.19255,0.26666
2002,66 and older,Berlin,Very concerned,0.43896,47,90,0.33585,0.54206
2002,66 and older,Berlin,Somewhat concerned,0.38775,43,90,0.28652,0.48898
2002,66 and older,Brandenburg,Very concerned,0.40482,70,147,0.32520,0.48444
2002,66 and older,Brandenburg,Somewhat concerned,0.44271,77,147,0.36214,0.52328
2002,66 and older,Mecklenburg-Western Pomerania,Very concerned,0.47847,35,68,0.35886,0.59809
2002,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.41342,33,68,0.29551,0.53134
2002,66 and older,Saxony,Very concerned,0.31118,91,273,0.25616,0.36621
2002,66 and older,Saxony,Somewhat concerned,0.55203,145,273,0.49294,0.61113
2002,66 and older,Saxony,Not concerned at all,0.13110,37,273,0.09099,0.17121
2002,66 and older,Saxony-Anhalt,Very concerned,0.27777,38,158,0.20770,0.34783
2002,66 and older,Saxony-Anhalt,Somewhat concerned,0.47946,82,158,0.40132,0.55761
2002,66 and older,Saxony-Anhalt,Not concerned at all,0.23247,38,158,0.16639,0.29854
2002,66 and older,Thuringa,Very concerned,0.36790,55,126,0.28336,0.45244
2002,66 and older,Thuringa,Somewhat concerned,0.49004,71,126,0.40240,0.57767
2003,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.40653,40,84,0.30085,0.51220
2003,17-29 y.,Schleswig-Holstein,Not concerned at all,0.41345,44,84,0.30751,0.51940
2003,17-29 y.,Lower Saxony,Very concerned,0.19015,66,330,0.14774,0.23255
2003,17-29 y.,Lower Saxony,Somewhat concerned,0.54949,184,330,0.49572,0.60325
2003,17-29 y.,Lower Saxony,Not concerned at all,0.25990,80,330,0.21251,0.30729
2003,17-29 y.,North Rhine-Westphalia,Very concerned,0.25510,194,773,0.22435,0.28585
2003,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.47497,398,773,0.43975,0.51020
2003,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.25060,181,773,0.22003,0.28117
2003,17-29 y.,Hesse,Very concerned,0.24063,51,246,0.18710,0.29416
2003,17-29 y.,Hesse,Somewhat concerned,0.49677,132,246,0.43416,0.55938
2003,17-29 y.,Hesse,Not concerned at all,0.25335,63,246,0.19888,0.30781
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.13468,36,228,0.09027,0.17909
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.54613,124,228,0.48137,0.61090
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.31647,68,228,0.25597,0.37698
2003,17-29 y.,Baden-Wuerttemberg,Very concerned,0.22520,108,508,0.18884,0.26156
2003,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.49076,250,508,0.44724,0.53427
2003,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.27143,150,508,0.23272,0.31014
2003,17-29 y.,Bavaria,Very concerned,0.19243,115,561,0.15978,0.22508
2003,17-29 y.,Bavaria,Somewhat concerned,0.55174,310,561,0.51055,0.59293
2003,17-29 y.,Bavaria,Not concerned at all,0.24474,136,561,0.20913,0.28035
2003,17-29 y.,Berlin,Very concerned,0.32390,49,148,0.24825,0.39955
2003,17-29 y.,Berlin,Somewhat concerned,0.55268,99,148,0.47230,0.63306
2003,17-29 y.,Brandenburg,Very concerned,0.18339,32,184,0.12732,0.23946
2003,17-29 y.,Brandenburg,Somewhat concerned,0.59784,118,184,0.52680,0.66889
2003,17-29 y.,Brandenburg,Not concerned at all,0.21877,34,184,0.15887,0.27866
2003,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.63667,65,65,0.51884,0.75451
2003,17-29 y.,Saxony,Very concerned,0.17782,58,301,0.13455,0.22109
2003,17-29 y.,Saxony,Somewhat concerned,0.54775,170,301,0.49143,0.60407
2003,17-29 y.,Saxony,Not concerned at all,0.26025,73,301,0.21059,0.30990
2003,17-29 y.,Saxony-Anhalt,Very concerned,0.27428,41,178,0.20855,0.34001
2003,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.49493,99,178,0.42128,0.56859
2003,17-29 y.,Saxony-Anhalt,Not concerned at all,0.23079,38,178,0.16872,0.29286
2003,17-29 y.,Thuringa,Very concerned,0.32490,58,210,0.26140,0.38839
2003,17-29 y.,Thuringa,Somewhat concerned,0.51371,106,210,0.44595,0.58147
2003,17-29 y.,Thuringa,Not concerned at all,0.16139,46,210,0.11152,0.21127
2003,30-45 y.,Schleswig-Holstein,Very concerned,0.21787,33,181,0.15757,0.27818
2003,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.50469,90,181,0.43165,0.57774
2003,30-45 y.,Schleswig-Holstein,Not concerned at all,0.27743,58,181,0.21202,0.34284
2003,30-45 y.,Hamburg,Somewhat concerned,0.64170,50,50,0.50744,0.77596
2003,30-45 y.,Lower Saxony,Very concerned,0.29767,174,624,0.26177,0.33358
2003,30-45 y.,Lower Saxony,Somewhat concerned,0.50542,339,624,0.46616,0.54468
2003,30-45 y.,Lower Saxony,Not concerned at all,0.18723,111,624,0.15660,0.21786
2003,30-45 y.,North Rhine-Westphalia,Very concerned,0.26168,366,1477,0.23926,0.28411
2003,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.56930,844,1477,0.54404,0.59456
2003,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.15968,267,1477,0.14099,0.17836
2003,30-45 y.,Hesse,Very concerned,0.19885,100,499,0.16380,0.23391
2003,30-45 y.,Hesse,Somewhat concerned,0.58461,301,499,0.54133,0.62789
2003,30-45 y.,Hesse,Not concerned at all,0.20302,98,499,0.16769,0.23835
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.23495,108,443,0.19543,0.27448
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.52265,236,443,0.47608,0.56921
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.22994,99,443,0.19071,0.26917
2003,30-45 y.,Baden-Wuerttemberg,Very concerned,0.19384,171,921,0.16830,0.21939
2003,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.62731,557,921,0.59606,0.65855
2003,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.17127,193,921,0.14693,0.19562
2003,30-45 y.,Bavaria,Very concerned,0.23936,231,1010,0.21303,0.26568
2003,30-45 y.,Bavaria,Somewhat concerned,0.54898,581,1010,0.51828,0.57968
2003,30-45 y.,Bavaria,Not concerned at all,0.19656,198,1010,0.17204,0.22108
2003,30-45 y.,Berlin,Very concerned,0.33563,79,207,0.27115,0.40012
2003,30-45 y.,Berlin,Somewhat concerned,0.54246,128,207,0.47442,0.61049
2003,30-45 y.,Brandenburg,Very concerned,0.27690,62,235,0.21956,0.33423
2003,30-45 y.,Brandenburg,Somewhat concerned,0.54629,137,235,0.48250,0.61008
2003,30-45 y.,Brandenburg,Not concerned at all,0.17404,36,235,0.12546,0.22262
2003,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.22694,38,130,0.15466,0.29922
2003,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.59383,92,130,0.50907,0.67858
2003,30-45 y.,Saxony,Very concerned,0.18029,88,477,0.14575,0.21482
2003,30-45 y.,Saxony,Somewhat concerned,0.62918,303,477,0.58579,0.67257
2003,30-45 y.,Saxony,Not concerned at all,0.18040,86,477,0.14586,0.21494
2003,30-45 y.,Saxony-Anhalt,Very concerned,0.19500,58,238,0.14456,0.24545
2003,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.59351,147,238,0.53097,0.65604
2003,30-45 y.,Saxony-Anhalt,Not concerned at all,0.19425,33,238,0.14388,0.24461
2003,30-45 y.,Thuringa,Very concerned,0.19169,55,265,0.14421,0.23918
2003,30-45 y.,Thuringa,Somewhat concerned,0.61875,162,265,0.56016,0.67734
2003,30-45 y.,Thuringa,Not concerned at all,0.18956,48,265,0.14228,0.23684
2003,46-65 y.,Schleswig-Holstein,Very concerned,0.12795,41,252,0.08663,0.16928
2003,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.51809,117,252,0.45627,0.57991
2003,46-65 y.,Schleswig-Holstein,Not concerned at all,0.33901,94,252,0.28045,0.39757
2003,46-65 y.,Hamburg,Somewhat concerned,0.59711,73,73,0.48381,0.71040
2003,46-65 y.,Lower Saxony,Very concerned,0.22581,134,605,0.19246,0.25915
2003,46-65 y.,Lower Saxony,Somewhat concerned,0.56162,356,605,0.52205,0.60119
2003,46-65 y.,Lower Saxony,Not concerned at all,0.21236,115,605,0.17974,0.24498
2003,46-65 y.,Bremen,Somewhat concerned,0.48251,32,32,0.30660,0.65841
2003,46-65 y.,North Rhine-Westphalia,Very concerned,0.26698,413,1599,0.24529,0.28867
2003,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.53655,886,1599,0.51210,0.56100
2003,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.17674,300,1599,0.15804,0.19545
2003,46-65 y.,Hesse,Very concerned,0.20888,100,520,0.17391,0.24386
2003,46-65 y.,Hesse,Somewhat concerned,0.55471,302,520,0.51195,0.59747
2003,46-65 y.,Hesse,Not concerned at all,0.23528,118,520,0.19879,0.27178
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.21780,84,416,0.17809,0.25751
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.47949,211,416,0.43142,0.52756
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.29438,121,416,0.25053,0.33824
2003,46-65 y.,Baden-Wuerttemberg,Very concerned,0.24862,185,859,0.21970,0.27754
2003,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.54026,480,859,0.50691,0.57361
2003,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.20399,194,859,0.17702,0.23095
2003,46-65 y.,Bavaria,Very concerned,0.22036,227,1021,0.19493,0.24580
2003,46-65 y.,Bavaria,Somewhat concerned,0.57891,593,1021,0.54861,0.60921
2003,46-65 y.,Bavaria,Not concerned at all,0.18296,201,1021,0.15923,0.20669
2003,46-65 y.,Berlin,Very concerned,0.39114,119,276,0.33346,0.44882
2003,46-65 y.,Berlin,Somewhat concerned,0.53781,157,276,0.47888,0.59674
2003,46-65 y.,Brandenburg,Very concerned,0.27920,89,339,0.23137,0.32702
2003,46-65 y.,Brandenburg,Somewhat concerned,0.61349,212,339,0.56157,0.66540
2003,46-65 y.,Brandenburg,Not concerned at all,0.10495,38,339,0.07228,0.13763
2003,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.28402,53,165,0.21500,0.35303
2003,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.59344,112,165,0.51826,0.66861
2003,46-65 y.,Saxony,Very concerned,0.16966,102,543,0.13806,0.20126
2003,46-65 y.,Saxony,Somewhat concerned,0.56299,317,543,0.52123,0.60475
2003,46-65 y.,Saxony,Not concerned at all,0.25358,124,543,0.21695,0.29021
2003,46-65 y.,Saxony-Anhalt,Very concerned,0.25498,92,355,0.20958,0.30038
2003,46-65 y.,Saxony-Anhalt,Somewhat concerned,0.56686,206,355,0.51525,0.61848
2003,46-65 y.,Saxony-Anhalt,Not concerned at all,0.17412,57,355,0.13461,0.21362
2003,46-65 y.,Thuringa,Very concerned,0.27744,91,329,0.22899,0.32590
2003,46-65 y.,Thuringa,Somewhat concerned,0.58455,199,329,0.53122,0.63788
2003,46-65 y.,Thuringa,Not concerned at all,0.13165,39,329,0.09506,0.16824
2003,66 and older,Schleswig-Holstein,Somewhat concerned,0.42058,47,115,0.32996,0.51120
2003,66 and older,Schleswig-Holstein,Not concerned at all,0.48771,68,115,0.39595,0.57946
2003,66 and older,Lower Saxony,Very concerned,0.18364,58,340,0.14242,0.22486
2003,66 and older,Lower Saxony,Somewhat concerned,0.54530,182,340,0.49230,0.59831
2003,66 and older,Lower Saxony,Not concerned at all,0.26780,100,340,0.22066,0.31493
2003,66 and older,North Rhine-Westphalia,Very concerned,0.22761,168,753,0.19764,0.25758
2003,66 and older,North Rhine-Westphalia,Somewhat concerned,0.47913,375,753,0.44343,0.51484
2003,66 and older,North Rhine-Westphalia,Not concerned at all,0.27073,210,753,0.23897,0.30249
2003,66 and older,Hesse,Very concerned,0.14486,33,223,0.09856,0.19116
2003,66 and older,Hesse,Somewhat concerned,0.49042,111,223,0.42466,0.55619
2003,66 and older,Hesse,Not concerned at all,0.34419,79,223,0.28169,0.40669
2003,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.15507,43,254,0.11046,0.19967
2003,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45498,120,254,0.39361,0.51634
2003,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.37245,91,254,0.31288,0.43203
2003,66 and older,Baden-Wuerttemberg,Very concerned,0.18758,66,369,0.14769,0.22746
2003,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.56890,221,369,0.51830,0.61950
2003,66 and older,Baden-Wuerttemberg,Not concerned at all,0.21464,82,369,0.17270,0.25659
2003,66 and older,Bavaria,Very concerned,0.15004,79,499,0.11867,0.18140
2003,66 and older,Bavaria,Somewhat concerned,0.57020,286,499,0.52672,0.61368
2003,66 and older,Bavaria,Not concerned at all,0.25934,134,499,0.22085,0.29784
2003,66 and older,Berlin,Very concerned,0.28874,38,101,0.19992,0.37756
2003,66 and older,Berlin,Somewhat concerned,0.55703,63,101,0.45967,0.65439
2003,66 and older,Brandenburg,Very concerned,0.27649,47,180,0.21097,0.34201
2003,66 and older,Brandenburg,Somewhat concerned,0.53210,102,180,0.45900,0.60519
2003,66 and older,Brandenburg,Not concerned at all,0.18279,31,180,0.12617,0.23940
2003,66 and older,Mecklenburg-Western Pomerania,Somewhat concerned,0.52567,42,42,0.37282,0.67852
2003,66 and older,Saxony,Very concerned,0.25670,74,275,0.20498,0.30842
2003,66 and older,Saxony,Somewhat concerned,0.53140,151,275,0.47231,0.59049
2003,66 and older,Saxony,Not concerned at all,0.19685,50,275,0.14977,0.24393
2003,66 and older,Saxony-Anhalt,Very concerned,0.19702,31,159,0.13500,0.25904
2003,66 and older,Saxony-Anhalt,Somewhat concerned,0.60058,93,159,0.52421,0.67695
2003,66 and older,Saxony-Anhalt,Not concerned at all,0.20240,35,159,0.13975,0.26505
2003,66 and older,Thuringa,Very concerned,0.34566,53,126,0.26229,0.42903
2003,66 and older,Thuringa,Somewhat concerned,0.47688,73,126,0.38932,0.56444
2004,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.43910,53,93,0.33769,0.54051
2004,17-29 y.,Schleswig-Holstein,Not concerned at all,0.37508,40,93,0.27614,0.47401
2004,17-29 y.,Hamburg,Somewhat concerned,0.62766,32,32,0.45749,0.79784
2004,17-29 y.,Lower Saxony,Very concerned,0.20265,69,331,0.15928,0.24602
2004,17-29 y.,Lower Saxony,Somewhat concerned,0.54614,187,331,0.49242,0.59985
2004,17-29 y.,Lower Saxony,Not concerned at all,0.25020,75,331,0.20347,0.29693
2004,17-29 y.,North Rhine-Westphalia,Very concerned,0.25260,191,748,0.22144,0.28376
2004,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.48127,382,748,0.44543,0.51710
2004,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.25083,175,748,0.21974,0.28192
2004,17-29 y.,Hesse,Very concerned,0.22675,50,239,0.17355,0.27995
2004,17-29 y.,Hesse,Somewhat concerned,0.43038,107,239,0.36747,0.49328
2004,17-29 y.,Hesse,Not concerned at all,0.33816,82,239,0.27806,0.39827
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.20646,54,213,0.15197,0.26095
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.43617,102,213,0.36941,0.50292
2004,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.31870,57,213,0.25598,0.38143
2004,17-29 y.,Baden-Wuerttemberg,Very concerned,0.23993,124,499,0.20242,0.27743
2004,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.51474,247,499,0.47085,0.55864
2004,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.22541,128,499,0.18871,0.26211
2004,17-29 y.,Bavaria,Very concerned,0.23097,130,550,0.19572,0.26623
2004,17-29 y.,Bavaria,Somewhat concerned,0.50953,285,550,0.46772,0.55135
2004,17-29 y.,Bavaria,Not concerned at all,0.25362,135,550,0.21722,0.29001
2004,17-29 y.,Berlin,Very concerned,0.35483,60,153,0.27876,0.43089
2004,17-29 y.,Berlin,Somewhat concerned,0.51175,93,153,0.43229,0.59122
2004,17-29 y.,Brandenburg,Very concerned,0.21284,39,167,0.15057,0.27511
2004,17-29 y.,Brandenburg,Somewhat concerned,0.49801,92,167,0.42195,0.57407
2004,17-29 y.,Brandenburg,Not concerned at all,0.28915,36,167,0.22018,0.35812
2004,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.63563,58,58,0.51069,0.76056
2004,17-29 y.,Saxony,Very concerned,0.19013,65,315,0.14673,0.23353
2004,17-29 y.,Saxony,Somewhat concerned,0.50938,168,315,0.45408,0.56467
2004,17-29 y.,Saxony,Not concerned at all,0.29470,82,315,0.24428,0.34513
2004,17-29 y.,Saxony-Anhalt,Very concerned,0.19463,46,185,0.13742,0.25183
2004,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.49378,95,185,0.42154,0.56602
2004,17-29 y.,Saxony-Anhalt,Not concerned at all,0.30977,44,185,0.24295,0.37658
2004,17-29 y.,Thuringa,Very concerned,0.26598,43,208,0.20579,0.32618
2004,17-29 y.,Thuringa,Somewhat concerned,0.53468,112,208,0.46673,0.60263
2004,17-29 y.,Thuringa,Not concerned at all,0.19899,53,208,0.14460,0.25338
2004,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.40845,76,137,0.32583,0.49106
2004,30-45 y.,Schleswig-Holstein,Not concerned at all,0.32600,61,137,0.24722,0.40479
2004,30-45 y.,Hamburg,Somewhat concerned,0.61450,43,43,0.46730,0.76170
2004,30-45 y.,Lower Saxony,Very concerned,0.27472,157,596,0.23886,0.31059
2004,30-45 y.,Lower Saxony,Somewhat concerned,0.54208,340,596,0.50205,0.58211
2004,30-45 y.,Lower Saxony,Not concerned at all,0.18081,99,596,0.14989,0.21174
2004,30-45 y.,North Rhine-Westphalia,Very concerned,0.26692,351,1391,0.24366,0.29017
2004,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.53635,771,1391,0.51013,0.56256
2004,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.18661,269,1391,0.16613,0.20710
2004,30-45 y.,Hesse,Very concerned,0.22299,105,464,0.18508,0.26091
2004,30-45 y.,Hesse,Somewhat concerned,0.60032,279,464,0.55570,0.64494
2004,30-45 y.,Hesse,Not concerned at all,0.17193,80,464,0.13756,0.20630
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.24867,105,414,0.20698,0.29035
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.53720,225,414,0.48911,0.58529
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.20137,84,414,0.16269,0.24005
2004,30-45 y.,Baden-Wuerttemberg,Very concerned,0.24842,201,881,0.21987,0.27697
2004,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.58729,507,881,0.55476,0.61981
2004,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.15768,173,881,0.13360,0.18176
2004,30-45 y.,Bavaria,Very concerned,0.23472,236,954,0.20781,0.26163
2004,30-45 y.,Bavaria,Somewhat concerned,0.56863,541,954,0.53719,0.60008
2004,30-45 y.,Bavaria,Not concerned at all,0.19106,177,954,0.16610,0.21602
2004,30-45 y.,Berlin,Very concerned,0.35038,72,223,0.28762,0.41314
2004,30-45 y.,Berlin,Somewhat concerned,0.50825,120,223,0.44249,0.57402
2004,30-45 y.,Berlin,Not concerned at all,0.13661,31,223,0.09144,0.18179
2004,30-45 y.,Brandenburg,Very concerned,0.32495,64,208,0.26114,0.38875
2004,30-45 y.,Brandenburg,Somewhat concerned,0.51704,108,208,0.44897,0.58512
2004,30-45 y.,Brandenburg,Not concerned at all,0.15801,36,208,0.10832,0.20770
2004,30-45 y.,Mecklenburg-Western Pomerania,Very concerned,0.20745,35,121,0.13490,0.28000
2004,30-45 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.54177,86,121,0.45262,0.63092
2004,30-45 y.,Saxony,Very concerned,0.18557,80,446,0.14945,0.22169
2004,30-45 y.,Saxony,Somewhat concerned,0.58894,267,446,0.54323,0.63466
2004,30-45 y.,Saxony,Not concerned at all,0.22549,99,446,0.18666,0.26432
2004,30-45 y.,Saxony-Anhalt,Very concerned,0.22940,57,182,0.16814,0.29065
2004,30-45 y.,Saxony-Anhalt,Somewhat concerned,0.59248,125,182,0.52090,0.66407
2004,30-45 y.,Thuringa,Very concerned,0.17444,51,262,0.12840,0.22048
2004,30-45 y.,Thuringa,Somewhat concerned,0.57716,160,262,0.51723,0.63709
2004,30-45 y.,Thuringa,Not concerned at all,0.24564,51,262,0.19341,0.29786
2004,46-65 y.,Schleswig-Holstein,Very concerned,0.19988,54,256,0.15080,0.24897
2004,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.47436,109,256,0.41307,0.53565
2004,46-65 y.,Schleswig-Holstein,Not concerned at all,0.31164,93,256,0.25479,0.36848
2004,46-65 y.,Hamburg,Somewhat concerned,0.54761,76,76,0.43496,0.66026
2004,46-65 y.,Lower Saxony,Very concerned,0.23792,145,591,0.20356,0.27228
2004,46-65 y.,Lower Saxony,Somewhat concerned,0.49463,311,591,0.45429,0.53498
2004,46-65 y.,Lower Saxony,Not concerned at all,0.25209,135,591,0.21706,0.28713
2004,46-65 y.,Bremen,Somewhat concerned,0.60081,34,34,0.43372,0.76790
2004,46-65 y.,North Rhine-Westphalia,Very concerned,0.27238,406,1556,0.25025,0.29451
2004,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.51667,846,1556,0.49183,0.54151
2004,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.19485,304,1556,0.17516,0.21453
2004,46-65 y.,Hesse,Very concerned,0.19008,102,506,0.15586,0.22430
2004,46-65 y.,Hesse,Somewhat concerned,0.56049,288,506,0.51720,0.60378
2004,46-65 y.,Hesse,Not concerned at all,0.23094,116,506,0.19418,0.26770
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.24975,98,404,0.20749,0.29201
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.43071,194,404,0.38236,0.47905
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.31449,112,404,0.26916,0.35983
2004,46-65 y.,Baden-Wuerttemberg,Very concerned,0.24449,185,825,0.21514,0.27383
2004,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.55455,460,825,0.52062,0.58849
2004,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.18981,180,825,0.16303,0.21658
2004,46-65 y.,Bavaria,Very concerned,0.21000,213,1001,0.18476,0.23525
2004,46-65 y.,Bavaria,Somewhat concerned,0.57033,591,1001,0.53965,0.60102
2004,46-65 y.,Bavaria,Not concerned at all,0.19922,197,1001,0.17446,0.22397
2004,46-65 y.,Berlin,Very concerned,0.33978,97,250,0.28095,0.39861
2004,46-65 y.,Berlin,Somewhat concerned,0.55414,153,250,0.49240,0.61588
2004,46-65 y.,Brandenburg,Very concerned,0.29681,91,339,0.24810,0.34551
2004,46-65 y.,Brandenburg,Somewhat concerned,0.53514,198,339,0.48197,0.58832
2004,46-65 y.,Brandenburg,Not concerned at all,0.16605,50,339,0.12638,0.20572
2004,46-65 y.,Mecklenburg-Western Pomerania,Very concerned,0.25196,40,162,0.18490,0.31902
2004,46-65 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.63452,122,162,0.56013,0.70890
2004,46-65 y.,Saxony,Very concerned,0.18647,112,522,0.15302,0.21991
2004,46-65 y.,Saxony,Somewhat concerned,0.54937,295,522,0.50664,0.59209
2004,46-65 y.,Saxony,Not concerned at all,0.24817,115,522,0.21108,0.28527
2004,46-65 y.,Saxony-Anhalt,Very concerned,0.28608,81,345,0.23832,0.33383
