year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,North Rhine-Westphalia,Full Time,0.30170,1706,4543,0.28835,0.31505
2004,North Rhine-Westphalia,Part Time,0.18897,1086,4543,0.17759,0.20036
2004,North Rhine-Westphalia,Not Working,0.34803,1751,4543,0.33418,0.36188
2004,Hesse,Full Time,0.31898,614,1442,0.29492,0.34305
2004,Hesse,Part Time,0.18370,362,1442,0.16370,0.20369
2004,Hesse,Not Working,0.30048,466,1442,0.27681,0.32415
2004,"Rhineland-Palatinate, Saarland",Full Time,0.28275,465,1305,0.25831,0.30720
2004,"Rhineland-Palatinate, Saarland",Part Time,0.17983,307,1305,0.15898,0.20067
2004,"Rhineland-Palatinate, Saarland",Not Working,0.35802,533,1305,0.33200,0.38405
2004,Baden-Wuerttemberg,Full Time,0.31484,1049,2606,0.29700,0.33267
2004,Baden-Wuerttemberg,Part Time,0.18242,634,2606,0.16759,0.19725
2004,Baden-Wuerttemberg,Not Working,0.31208,923,2606,0.29429,0.32988
2004,Bavaria,Full Time,0.33325,1256,3045,0.31650,0.35000
2004,Bavaria,Part Time,0.18436,743,3045,0.17058,0.19813
2004,Bavaria,Not Working,0.32720,1046,3045,0.31054,0.34387
2004,Berlin,Full Time,0.30188,321,805,0.27015,0.33362
2004,Berlin,Part Time,0.20581,188,805,0.17787,0.23376
2004,Berlin,Not Working,0.33751,296,805,0.30482,0.37019
2004,Brandenburg,Full Time,0.29238,331,903,0.26269,0.32206
2004,Brandenburg,Part Time,0.16058,184,903,0.13662,0.18454
2004,Brandenburg,Not Working,0.41653,388,903,0.38435,0.44870
2004,Mecklenburg-Western Pomerania,Full Time,0.30467,204,511,0.26473,0.34462
2004,Mecklenburg-Western Pomerania,Part Time,0.18261,111,511,0.14908,0.21614
2004,Mecklenburg-Western Pomerania,Not Working,0.37577,196,511,0.33373,0.41780
2004,Saxony,Full Time,0.31753,642,1571,0.29451,0.34056
2004,Saxony,Part Time,0.14697,295,1571,0.12946,0.16449
2004,Saxony,Not Working,0.40810,634,1571,0.38379,0.43241
2004,Saxony-Anhalt,Full Time,0.26921,349,923,0.24058,0.29784
2004,Saxony-Anhalt,Part Time,0.15970,168,923,0.13605,0.18335
2004,Saxony-Anhalt,Not Working,0.45280,406,923,0.42067,0.48493
2004,Thuringa,Full Time,0.31600,386,945,0.28634,0.34566
2004,Thuringa,Part Time,0.14866,172,945,0.12597,0.17136
2004,Thuringa,Not Working,0.40685,387,945,0.37552,0.43819
2005,Schleswig-Holstein,Full Time,0.32304,247,646,0.28695,0.35913
2005,Schleswig-Holstein,Part Time,0.21245,158,646,0.18088,0.24402
2005,Schleswig-Holstein,Not Working,0.31163,241,646,0.27588,0.34737
2005,Hamburg,Full Time,0.33860,106,287,0.28376,0.39345
2005,Hamburg,Part Time,0.19431,74,287,0.14846,0.24017
2005,Hamburg,Not Working,0.36174,107,287,0.30605,0.41743
2005,Lower Saxony,Full Time,0.28559,633,1783,0.26462,0.30656
2005,Lower Saxony,Part Time,0.19634,466,1783,0.17789,0.21478
2005,Lower Saxony,Not Working,0.34776,684,1783,0.32565,0.36987
2005,Bremen,Full Time,0.26330,50,146,0.19161,0.33499
2005,Bremen,Part Time,0.15897,34,146,0.09945,0.21848
2005,Bremen,Not Working,0.48245,62,146,0.40112,0.56379
2005,North Rhine-Westphalia,Full Time,0.30733,1644,4361,0.29364,0.32103
2005,North Rhine-Westphalia,Part Time,0.18664,1017,4361,0.17508,0.19821
2005,North Rhine-Westphalia,Not Working,0.34308,1700,4361,0.32899,0.35717
2005,Hesse,Full Time,0.32437,570,1368,0.29955,0.34919
2005,Hesse,Part Time,0.21029,345,1368,0.18869,0.23189
2005,Hesse,Not Working,0.29241,453,1368,0.26830,0.31652
2005,"Rhineland-Palatinate, Saarland",Full Time,0.30049,449,1240,0.27496,0.32602
2005,"Rhineland-Palatinate, Saarland",Part Time,0.18556,300,1240,0.16391,0.20721
2005,"Rhineland-Palatinate, Saarland",Not Working,0.34129,491,1240,0.31488,0.36769
2005,Baden-Wuerttemberg,Full Time,0.32513,1037,2519,0.30683,0.34342
2005,Baden-Wuerttemberg,Part Time,0.18337,573,2519,0.16825,0.19848
2005,Baden-Wuerttemberg,Not Working,0.31317,909,2519,0.29505,0.33128
2005,Bavaria,Full Time,0.34395,1203,2899,0.32665,0.36124
2005,Bavaria,Part Time,0.19126,731,2899,0.17694,0.20558
2005,Bavaria,Not Working,0.30786,965,2899,0.29106,0.32467
2005,Berlin,Full Time,0.31593,297,755,0.28275,0.34912
2005,Berlin,Part Time,0.20694,174,755,0.17803,0.23586
2005,Berlin,Not Working,0.31858,284,755,0.28532,0.35184
2005,Brandenburg,Full Time,0.29193,315,882,0.26191,0.32195
2005,Brandenburg,Part Time,0.17660,186,882,0.15142,0.20178
2005,Brandenburg,Not Working,0.39422,381,882,0.36195,0.42649
2005,Mecklenburg-Western Pomerania,Full Time,0.31007,191,502,0.26957,0.35057
2005,Mecklenburg-Western Pomerania,Part Time,0.17050,105,502,0.13757,0.20343
2005,Mecklenburg-Western Pomerania,Not Working,0.39198,206,502,0.34923,0.43473
2005,Saxony,Full Time,0.32320,632,1524,0.29972,0.34669
2005,Saxony,Part Time,0.14733,280,1524,0.12953,0.16513
2005,Saxony,Not Working,0.40349,612,1524,0.37886,0.42813
2005,Saxony-Anhalt,Full Time,0.26406,325,896,0.23518,0.29294
2005,Saxony-Anhalt,Part Time,0.18345,184,896,0.15809,0.20880
2005,Saxony-Anhalt,Not Working,0.44180,387,896,0.40926,0.47433
2005,Thuringa,Full Time,0.28292,334,891,0.25333,0.31252
2005,Thuringa,Part Time,0.18950,184,891,0.16375,0.21525
2005,Thuringa,Not Working,0.39357,373,891,0.36147,0.42567
2006,Schleswig-Holstein,Full Time,0.30078,241,679,0.26626,0.33530
2006,Schleswig-Holstein,Part Time,0.19251,162,679,0.16283,0.22219
2006,Schleswig-Holstein,Not Working,0.34083,276,679,0.30515,0.37651
2006,Hamburg,Full Time,0.32524,112,307,0.27275,0.37773
2006,Hamburg,Part Time,0.15693,62,307,0.11617,0.19768
2006,Hamburg,Not Working,0.38741,133,307,0.33282,0.44199
2006,Lower Saxony,Full Time,0.28189,708,1988,0.26211,0.30167
2006,Lower Saxony,Part Time,0.18898,488,1988,0.17176,0.20619
2006,Lower Saxony,Not Working,0.35779,792,1988,0.33672,0.37887
2006,Bremen,Full Time,0.26683,51,145,0.19459,0.33908
2006,Bremen,Part Time,0.17662,35,145,0.11433,0.23891
2006,Bremen,Not Working,0.46306,59,145,0.38161,0.54450
2006,North Rhine-Westphalia,Full Time,0.30796,1694,4610,0.29463,0.32129
2006,North Rhine-Westphalia,Part Time,0.17442,1041,4610,0.16347,0.18538
2006,North Rhine-Westphalia,Not Working,0.35866,1875,4610,0.34481,0.37250
2006,Hesse,Full Time,0.32365,610,1503,0.29999,0.34731
2006,Hesse,Part Time,0.20201,362,1503,0.18171,0.22232
2006,Hesse,Not Working,0.29835,531,1503,0.27521,0.32149
2006,"Rhineland-Palatinate, Saarland",Full Time,0.30727,483,1312,0.28229,0.33224
2006,"Rhineland-Palatinate, Saarland",Part Time,0.20204,316,1312,0.18030,0.22377
2006,"Rhineland-Palatinate, Saarland",Not Working,0.31961,513,1312,0.29436,0.34485
2006,Baden-Wuerttemberg,Full Time,0.33184,1095,2750,0.31424,0.34945
2006,Baden-Wuerttemberg,Part Time,0.17413,603,2750,0.15996,0.18831
2006,Baden-Wuerttemberg,Not Working,0.32203,1052,2750,0.30456,0.33949
2006,Bavaria,Full Time,0.32901,1251,3174,0.31266,0.34536
2006,Bavaria,Part Time,0.19301,793,3174,0.17928,0.20674
2006,Bavaria,Not Working,0.31345,1130,3174,0.29731,0.32959
2006,Berlin,Full Time,0.31302,306,791,0.28068,0.34535
2006,Berlin,Part Time,0.20336,178,791,0.17530,0.23143
2006,Berlin,Not Working,0.35257,307,791,0.31925,0.38588
2006,Brandenburg,Full Time,0.30417,343,950,0.27490,0.33345
2006,Brandenburg,Part Time,0.17491,192,950,0.15074,0.19908
2006,Brandenburg,Not Working,0.39315,415,950,0.36207,0.42423
2006,Mecklenburg-Western Pomerania,Full Time,0.30211,211,562,0.26411,0.34010
2006,Mecklenburg-Western Pomerania,Part Time,0.18148,114,562,0.14959,0.21337
2006,Mecklenburg-Western Pomerania,Not Working,0.40523,237,562,0.36460,0.44585
2006,Saxony,Full Time,0.31607,631,1608,0.29333,0.33880
2006,Saxony,Part Time,0.15400,297,1608,0.13636,0.17165
2006,Saxony,Not Working,0.41802,680,1608,0.39390,0.44213
2006,Saxony-Anhalt,Full Time,0.27452,345,927,0.24577,0.30326
2006,Saxony-Anhalt,Part Time,0.18243,180,927,0.15755,0.20730
2006,Saxony-Anhalt,Not Working,0.41888,402,927,0.38710,0.45066
2006,Thuringa,Full Time,0.28876,348,965,0.26015,0.31737
2006,Thuringa,Part Time,0.17550,198,965,0.15149,0.19951
2006,Thuringa,Not Working,0.40957,419,965,0.37852,0.44061
2007,Schleswig-Holstein,Full Time,0.30592,211,628,0.26986,0.34199
2007,Schleswig-Holstein,Part Time,0.17352,148,628,0.14388,0.20316
2007,Schleswig-Holstein,Not Working,0.37759,269,628,0.33965,0.41554
2007,Hamburg,Full Time,0.33096,105,296,0.27726,0.38466
2007,Hamburg,Part Time,0.16097,64,296,0.11903,0.20291
2007,Hamburg,Not Working,0.38887,127,296,0.33324,0.44450
2007,Lower Saxony,Full Time,0.29719,665,1856,0.27639,0.31799
2007,Lower Saxony,Part Time,0.19049,458,1856,0.17262,0.20836
2007,Lower Saxony,Not Working,0.35329,733,1856,0.33154,0.37504
2007,Bremen,Full Time,0.27688,52,148,0.20454,0.34921
2007,Bremen,Part Time,0.15258,31,148,0.09445,0.21071
2007,Bremen,Not Working,0.46702,65,148,0.38637,0.54767
2007,North Rhine-Westphalia,Full Time,0.30867,1572,4275,0.29482,0.32252
2007,North Rhine-Westphalia,Part Time,0.18454,989,4275,0.17291,0.19617
2007,North Rhine-Westphalia,Not Working,0.34579,1714,4275,0.33153,0.36005
2007,Hesse,Full Time,0.31424,558,1412,0.29002,0.33846
2007,Hesse,Part Time,0.22015,361,1412,0.19853,0.24177
2007,Hesse,Not Working,0.29288,493,1412,0.26914,0.31663
2007,"Rhineland-Palatinate, Saarland",Full Time,0.30514,429,1193,0.27900,0.33128
2007,"Rhineland-Palatinate, Saarland",Part Time,0.19006,279,1193,0.16779,0.21234
2007,"Rhineland-Palatinate, Saarland",Not Working,0.33295,485,1193,0.30620,0.35970
2007,Baden-Wuerttemberg,Full Time,0.31872,990,2533,0.30057,0.33687
2007,Baden-Wuerttemberg,Part Time,0.17656,565,2533,0.16170,0.19141
2007,Baden-Wuerttemberg,Not Working,0.33283,978,2533,0.31447,0.35118
2007,Bavaria,Full Time,0.32909,1191,3006,0.31229,0.34589
2007,Bavaria,Part Time,0.19334,719,3006,0.17922,0.20746
2007,Bavaria,Not Working,0.31928,1096,3006,0.30261,0.33595
2007,Berlin,Full Time,0.31941,297,762,0.28628,0.35253
2007,Berlin,Part Time,0.21756,183,762,0.18825,0.24688
2007,Berlin,Not Working,0.33616,282,762,0.30259,0.36972
2007,Brandenburg,Full Time,0.30677,315,875,0.27620,0.33735
2007,Brandenburg,Part Time,0.15856,167,875,0.13434,0.18278
2007,Brandenburg,Not Working,0.41301,393,875,0.38037,0.44566
2007,Mecklenburg-Western Pomerania,Full Time,0.32110,202,517,0.28082,0.36139
2007,Mecklenburg-Western Pomerania,Part Time,0.17752,106,517,0.14455,0.21048
2007,Mecklenburg-Western Pomerania,Not Working,0.39646,209,517,0.35425,0.43867
2007,Saxony,Full Time,0.33890,608,1536,0.31522,0.36257
2007,Saxony,Part Time,0.14919,299,1536,0.13136,0.16701
2007,Saxony,Not Working,0.40343,629,1536,0.37889,0.42797
2007,Saxony-Anhalt,Full Time,0.28811,329,887,0.25829,0.31793
2007,Saxony-Anhalt,Part Time,0.16739,170,887,0.14281,0.19197
2007,Saxony-Anhalt,Not Working,0.42952,388,887,0.39692,0.46211
2007,Thuringa,Full Time,0.31729,343,926,0.28729,0.34728
2007,Thuringa,Part Time,0.15944,172,926,0.13585,0.18303
2007,Thuringa,Not Working,0.40979,411,926,0.37810,0.44148
2008,Schleswig-Holstein,Full Time,0.28643,175,564,0.24908,0.32377
2008,Schleswig-Holstein,Part Time,0.20087,140,564,0.16778,0.23397
2008,Schleswig-Holstein,Not Working,0.36973,249,564,0.32985,0.40960
2008,Hamburg,Full Time,0.33156,107,284,0.27671,0.38641
2008,Hamburg,Part Time,0.17347,59,284,0.12935,0.21759
2008,Hamburg,Not Working,0.38512,118,284,0.32842,0.44181
2008,Lower Saxony,Full Time,0.30790,637,1768,0.28637,0.32942
2008,Lower Saxony,Part Time,0.19379,429,1768,0.17536,0.21222
2008,Lower Saxony,Not Working,0.34870,702,1768,0.32648,0.37092
2008,Bremen,Full Time,0.28994,46,139,0.21423,0.36564
2008,Bremen,Part Time,0.16185,34,139,0.10040,0.22331
2008,Bremen,Not Working,0.46195,59,139,0.37877,0.54513
2008,North Rhine-Westphalia,Full Time,0.31619,1471,3980,0.30174,0.33064
2008,North Rhine-Westphalia,Part Time,0.18280,931,3980,0.17079,0.19481
2008,North Rhine-Westphalia,Not Working,0.34625,1578,3980,0.33146,0.36103
2008,Hesse,Full Time,0.31758,534,1335,0.29260,0.34257
2008,Hesse,Part Time,0.21020,333,1335,0.18833,0.23206
2008,Hesse,Not Working,0.30005,468,1335,0.27545,0.32464
2008,"Rhineland-Palatinate, Saarland",Full Time,0.29953,408,1117,0.27266,0.32640
2008,"Rhineland-Palatinate, Saarland",Part Time,0.18609,252,1117,0.16326,0.20892
2008,"Rhineland-Palatinate, Saarland",Not Working,0.35212,457,1117,0.32410,0.38015
2008,Baden-Wuerttemberg,Full Time,0.33954,957,2390,0.32055,0.35853
2008,Baden-Wuerttemberg,Part Time,0.17670,529,2390,0.16141,0.19200
2008,Baden-Wuerttemberg,Not Working,0.31698,904,2390,0.29832,0.33563
2008,Bavaria,Full Time,0.34796,1127,2795,0.33030,0.36563
2008,Bavaria,Part Time,0.19652,665,2795,0.18179,0.21126
2008,Bavaria,Not Working,0.30037,1003,2795,0.28337,0.31737
2008,Berlin,Full Time,0.33475,289,727,0.30043,0.36908
2008,Berlin,Part Time,0.21489,175,727,0.18501,0.24477
2008,Berlin,Not Working,0.32855,263,727,0.29438,0.36272
2008,Brandenburg,Full Time,0.30315,290,830,0.27186,0.33444
2008,Brandenburg,Part Time,0.16063,157,830,0.13563,0.18562
2008,Brandenburg,Not Working,0.40245,383,830,0.36907,0.43583
2008,Mecklenburg-Western Pomerania,Full Time,0.30251,188,494,0.26197,0.34306
2008,Mecklenburg-Western Pomerania,Part Time,0.19944,101,494,0.16417,0.23471
2008,Mecklenburg-Western Pomerania,Not Working,0.39364,205,494,0.35051,0.43677
2008,Saxony,Full Time,0.35471,600,1446,0.33004,0.37937
2008,Saxony,Part Time,0.15703,277,1446,0.13827,0.17579
2008,Saxony,Not Working,0.36592,569,1446,0.34108,0.39076
2008,Saxony-Anhalt,Full Time,0.31990,328,822,0.28799,0.35181
2008,Saxony-Anhalt,Part Time,0.14990,159,822,0.12548,0.17432
2008,Saxony-Anhalt,Not Working,0.42229,335,822,0.38850,0.45608
2008,Thuringa,Full Time,0.34552,331,880,0.31408,0.37695
2008,Thuringa,Part Time,0.14338,166,880,0.12021,0.16654
2008,Thuringa,Not Working,0.39185,383,880,0.35958,0.42412
2009,Schleswig-Holstein,Full Time,0.29485,168,519,0.25559,0.33412
2009,Schleswig-Holstein,Part Time,0.20668,129,519,0.17181,0.24155
2009,Schleswig-Holstein,Not Working,0.35353,222,519,0.31236,0.39470
2009,Hamburg,Full Time,0.41887,110,269,0.35980,0.47794
2009,Hamburg,Part Time,0.15496,54,269,0.11163,0.19828
2009,Hamburg,Not Working,0.34979,105,269,0.29269,0.40688
2009,Lower Saxony,Full Time,0.30887,585,1650,0.28657,0.33117
2009,Lower Saxony,Part Time,0.20325,417,1650,0.18383,0.22267
2009,Lower Saxony,Not Working,0.34091,648,1650,0.31803,0.36379
2009,Bremen,Full Time,0.23899,33,120,0.16236,0.31561
2009,Bremen,Part Time,0.18020,34,120,0.11115,0.24926
2009,Bremen,Not Working,0.50012,53,120,0.41028,0.58996
2009,North Rhine-Westphalia,Full Time,0.31355,1362,3688,0.29857,0.32852
2009,North Rhine-Westphalia,Part Time,0.19714,878,3688,0.18430,0.20999
2009,North Rhine-Westphalia,Not Working,0.33786,1448,3688,0.32260,0.35313
2009,Hesse,Full Time,0.32964,494,1232,0.30338,0.35590
2009,Hesse,Part Time,0.21107,312,1232,0.18828,0.23387
2009,Hesse,Not Working,0.28656,426,1232,0.26130,0.31182
2009,"Rhineland-Palatinate, Saarland",Full Time,0.30042,382,1048,0.27265,0.32819
2009,"Rhineland-Palatinate, Saarland",Part Time,0.20679,244,1048,0.18225,0.23132
2009,"Rhineland-Palatinate, Saarland",Not Working,0.33957,422,1048,0.31088,0.36825
2009,Baden-Wuerttemberg,Full Time,0.34252,874,2139,0.32241,0.36264
2009,Baden-Wuerttemberg,Part Time,0.19613,502,2139,0.17930,0.21296
2009,Baden-Wuerttemberg,Not Working,0.30311,763,2139,0.28363,0.32259
2009,Bavaria,Full Time,0.34359,1038,2650,0.32550,0.36167
2009,Bavaria,Part Time,0.20620,667,2650,0.19079,0.22161
2009,Bavaria,Not Working,0.30072,945,2650,0.28325,0.31818
2009,Berlin,Full Time,0.32505,270,694,0.29018,0.35992
2009,Berlin,Part Time,0.23636,168,694,0.20473,0.26800
2009,Berlin,Not Working,0.31829,256,694,0.28361,0.35297
2009,Brandenburg,Full Time,0.31988,290,796,0.28746,0.35231
2009,Brandenburg,Part Time,0.15306,151,796,0.12804,0.17809
2009,Brandenburg,Not Working,0.38406,355,796,0.35025,0.41787
2009,Mecklenburg-Western Pomerania,Full Time,0.35154,192,473,0.30846,0.39461
2009,Mecklenburg-Western Pomerania,Part Time,0.17518,88,473,0.14088,0.20947
2009,Mecklenburg-Western Pomerania,Not Working,0.36241,193,473,0.31904,0.40577
2009,Saxony,Full Time,0.35819,579,1375,0.33284,0.38354
2009,Saxony,Part Time,0.15946,265,1375,0.14010,0.17882
2009,Saxony,Not Working,0.35222,531,1375,0.32696,0.37748
2009,Saxony-Anhalt,Full Time,0.30861,324,773,0.27603,0.34120
2009,Saxony-Anhalt,Part Time,0.17065,145,773,0.14411,0.19719
2009,Saxony-Anhalt,Not Working,0.40876,304,773,0.37409,0.44344
2009,Thuringa,Full Time,0.31408,302,828,0.28245,0.34571
2009,Thuringa,Part Time,0.18057,161,828,0.15435,0.20679
2009,Thuringa,Not Working,0.36214,365,828,0.32938,0.39490
2010,Schleswig-Holstein,Full Time,0.29655,250,746,0.26375,0.32934
2010,Schleswig-Holstein,Part Time,0.18687,202,746,0.15888,0.21486
2010,Schleswig-Holstein,Not Working,0.37633,294,746,0.34154,0.41111
2010,Hamburg,Full Time,0.37222,151,392,0.32431,0.42014
2010,Hamburg,Part Time,0.18002,102,392,0.14193,0.21810
2010,Hamburg,Not Working,0.35300,139,392,0.30563,0.40037
2010,Lower Saxony,Full Time,0.29166,775,2227,0.27278,0.31054
2010,Lower Saxony,Part Time,0.21113,633,2227,0.19418,0.22808
2010,Lower Saxony,Not Working,0.33859,819,2227,0.31893,0.35825
2010,Bremen,Full Time,0.26618,49,174,0.20032,0.33204
2010,Bremen,Part Time,0.18649,56,174,0.12844,0.24453
2010,Bremen,Not Working,0.44372,69,174,0.36969,0.51776
2010,North Rhine-Westphalia,Full Time,0.31018,1861,5067,0.29744,0.32291
2010,North Rhine-Westphalia,Part Time,0.19362,1298,5067,0.18274,0.20450
2010,North Rhine-Westphalia,Not Working,0.34002,1908,5067,0.32697,0.35306
2010,Hesse,Full Time,0.31820,659,1702,0.29606,0.34033
2010,Hesse,Part Time,0.21892,486,1702,0.19927,0.23857
2010,Hesse,Not Working,0.29186,557,1702,0.27025,0.31346
2010,"Rhineland-Palatinate, Saarland",Full Time,0.33132,520,1360,0.30629,0.35634
2010,"Rhineland-Palatinate, Saarland",Part Time,0.19973,357,1360,0.17848,0.22099
2010,"Rhineland-Palatinate, Saarland",Not Working,0.32120,483,1360,0.29637,0.34602
2010,Baden-Wuerttemberg,Full Time,0.33824,1172,2950,0.32117,0.35532
2010,Baden-Wuerttemberg,Part Time,0.19927,802,2950,0.18486,0.21369
2010,Baden-Wuerttemberg,Not Working,0.30363,976,2950,0.28703,0.32022
2010,Bavaria,Full Time,0.35535,1427,3643,0.33981,0.37089
2010,Bavaria,Part Time,0.19228,1016,3643,0.17948,0.20508
2010,Bavaria,Not Working,0.30618,1200,3643,0.29121,0.32115
2010,Berlin,Full Time,0.34071,351,933,0.31028,0.37114
2010,Berlin,Part Time,0.20868,237,933,0.18259,0.23477
2010,Berlin,Not Working,0.32865,345,933,0.29850,0.35881
2010,Brandenburg,Full Time,0.32408,345,970,0.29462,0.35355
2010,Brandenburg,Part Time,0.15784,210,970,0.13488,0.18080
2010,Brandenburg,Not Working,0.39076,415,970,0.36004,0.42148
2010,Mecklenburg-Western Pomerania,Full Time,0.33460,237,600,0.29682,0.37239
2010,Mecklenburg-Western Pomerania,Part Time,0.20053,141,600,0.16846,0.23259
2010,Mecklenburg-Western Pomerania,Not Working,0.34909,222,600,0.31092,0.38727
2010,Saxony,Full Time,0.37881,709,1692,0.35569,0.40193
2010,Saxony,Part Time,0.16176,382,1692,0.14421,0.17931
2010,Saxony,Not Working,0.33595,601,1692,0.31344,0.35846
2010,Saxony-Anhalt,Full Time,0.33282,358,913,0.30224,0.36340
2010,Saxony-Anhalt,Part Time,0.17652,202,913,0.15178,0.20127
2010,Saxony-Anhalt,Not Working,0.37551,353,913,0.34408,0.40694
2010,Thuringa,Full Time,0.35832,381,960,0.32797,0.38867
2010,Thuringa,Part Time,0.16403,213,960,0.14059,0.18747
2010,Thuringa,Not Working,0.35803,366,960,0.32769,0.38837
2011,Schleswig-Holstein,Full Time,0.30778,338,1009,0.27928,0.33627
2011,Schleswig-Holstein,Part Time,0.19401,290,1009,0.16960,0.21842
2011,Schleswig-Holstein,Not Working,0.34797,381,1009,0.31857,0.37738
2011,Hamburg,Full Time,0.31656,148,436,0.27285,0.36028
2011,Hamburg,Part Time,0.20965,124,436,0.17140,0.24791
2011,Hamburg,Not Working,0.35809,164,436,0.31303,0.40314
2011,Lower Saxony,Full Time,0.31657,921,2689,0.29899,0.33415
2011,Lower Saxony,Part Time,0.19289,764,2689,0.17798,0.20781
2011,Lower Saxony,Not Working,0.33617,1004,2689,0.31831,0.35403
2011,Bremen,Full Time,0.24558,57,194,0.18485,0.30631
2011,Bremen,Part Time,0.20574,60,194,0.14871,0.26278
2011,Bremen,Not Working,0.42589,77,194,0.35613,0.49565
2011,North Rhine-Westphalia,Full Time,0.31163,2051,5839,0.29974,0.32351
2011,North Rhine-Westphalia,Part Time,0.20132,1556,5839,0.19104,0.21161
2011,North Rhine-Westphalia,Not Working,0.33342,2232,5839,0.32133,0.34551
2011,Hesse,Full Time,0.32471,750,2013,0.30425,0.34517
2011,Hesse,Part Time,0.21668,579,2013,0.19867,0.23468
2011,Hesse,Not Working,0.27795,684,2013,0.25837,0.29752
2011,"Rhineland-Palatinate, Saarland",Full Time,0.32777,606,1634,0.30500,0.35054
2011,"Rhineland-Palatinate, Saarland",Part Time,0.19027,430,1634,0.17124,0.20931
2011,"Rhineland-Palatinate, Saarland",Not Working,0.31710,598,1634,0.29453,0.33967
2011,Baden-Wuerttemberg,Full Time,0.34889,1406,3615,0.33335,0.36443
2011,Baden-Wuerttemberg,Part Time,0.19070,980,3615,0.17789,0.20351
2011,Baden-Wuerttemberg,Not Working,0.29446,1229,3615,0.27960,0.30932
2011,Bavaria,Full Time,0.34957,1699,4523,0.33568,0.36347
2011,Bavaria,Part Time,0.19118,1271,4523,0.17972,0.20264
2011,Bavaria,Not Working,0.31250,1553,4523,0.29899,0.32601
2011,Berlin,Full Time,0.32491,376,1031,0.29631,0.35351
2011,Berlin,Part Time,0.20042,263,1031,0.17597,0.22486
2011,Berlin,Not Working,0.34756,392,1031,0.31848,0.37664
2011,Brandenburg,Full Time,0.35572,428,1156,0.32811,0.38333
2011,Brandenburg,Part Time,0.13988,253,1156,0.11987,0.15988
2011,Brandenburg,Not Working,0.37665,475,1156,0.34871,0.40460
2011,Mecklenburg-Western Pomerania,Full Time,0.31467,251,668,0.27943,0.34991
2011,Mecklenburg-Western Pomerania,Part Time,0.18605,147,668,0.15652,0.21558
2011,Mecklenburg-Western Pomerania,Not Working,0.37520,270,668,0.33846,0.41195
2011,Saxony,Full Time,0.37000,741,1861,0.34806,0.39194
2011,Saxony,Part Time,0.16770,438,1861,0.15072,0.18468
2011,Saxony,Not Working,0.32695,682,1861,0.30563,0.34827
2011,Saxony-Anhalt,Full Time,0.33699,417,1118,0.30927,0.36471
2011,Saxony-Anhalt,Part Time,0.17686,249,1118,0.15449,0.19924
2011,Saxony-Anhalt,Not Working,0.35725,452,1118,0.32915,0.38535
2011,Thuringa,Full Time,0.34851,441,1115,0.32053,0.37649
2011,Thuringa,Part Time,0.17873,256,1115,0.15623,0.20123
2011,Thuringa,Not Working,0.34970,418,1115,0.32170,0.37770
2012,Schleswig-Holstein,Full Time,0.28894,331,1005,0.26090,0.31698
2012,Schleswig-Holstein,Part Time,0.20178,309,1005,0.17696,0.22661
2012,Schleswig-Holstein,Not Working,0.35964,365,1005,0.32996,0.38933
2012,Hamburg,Full Time,0.35696,159,443,0.31230,0.40163
2012,Hamburg,Part Time,0.17409,117,443,0.13874,0.20944
2012,Hamburg,Not Working,0.34909,167,443,0.30465,0.39353
2012,Lower Saxony,Full Time,0.32044,904,2625,0.30259,0.33830
2012,Lower Saxony,Part Time,0.18928,721,2625,0.17429,0.20427
2012,Lower Saxony,Not Working,0.34130,1000,2625,0.32315,0.35944
2012,Bremen,Full Time,0.24070,58,199,0.18115,0.30025
2012,Bremen,Part Time,0.22298,64,199,0.16500,0.28096
2012,Bremen,Not Working,0.40720,77,199,0.33876,0.47563
2012,North Rhine-Westphalia,Full Time,0.32043,2010,5661,0.30827,0.33259
2012,North Rhine-Westphalia,Part Time,0.20445,1540,5661,0.19394,0.21496
2012,North Rhine-Westphalia,Not Working,0.32035,2111,5661,0.30819,0.33250
2012,Hesse,Full Time,0.31456,720,1942,0.29390,0.33521
2012,Hesse,Part Time,0.20855,552,1942,0.19047,0.22662
2012,Hesse,Not Working,0.29962,670,1942,0.27924,0.32000
2012,"Rhineland-Palatinate, Saarland",Full Time,0.32414,591,1603,0.30122,0.34706
2012,"Rhineland-Palatinate, Saarland",Part Time,0.20691,426,1603,0.18707,0.22674
2012,"Rhineland-Palatinate, Saarland",Not Working,0.31749,586,1603,0.29469,0.34028
2012,Baden-Wuerttemberg,Full Time,0.35051,1329,3409,0.33449,0.36653
2012,Baden-Wuerttemberg,Part Time,0.19889,942,3409,0.18549,0.21229
2012,Baden-Wuerttemberg,Not Working,0.28812,1138,3409,0.27292,0.30333
2012,Bavaria,Full Time,0.35231,1724,4454,0.33828,0.36634
2012,Bavaria,Part Time,0.19180,1233,4454,0.18023,0.20336
2012,Bavaria,Not Working,0.31018,1497,4454,0.29660,0.32377
2012,Berlin,Full Time,0.30313,370,1058,0.27543,0.33084
2012,Berlin,Part Time,0.22583,292,1058,0.20063,0.25104
2012,Berlin,Not Working,0.33192,396,1058,0.30353,0.36031
2012,Brandenburg,Full Time,0.34839,409,1108,0.32032,0.37646
2012,Brandenburg,Part Time,0.15237,239,1108,0.13120,0.17354
