year,age_gr,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,3rd Quintile,Part Time,0.31290,229,746,0.27960,0.34619
2004,17-29 y.,3rd Quintile,Not Working,0.27673,232,746,0.24460,0.30885
2004,17-29 y.,4th Quintile,Full Time,0.54077,343,725,0.50447,0.57707
2004,17-29 y.,4th Quintile,Part Time,0.21804,190,725,0.18796,0.24812
2004,17-29 y.,4th Quintile,Not Working,0.24119,192,725,0.21003,0.27235
2004,17-29 y.,5th Quintile,Full Time,0.45816,322,840,0.42444,0.49187
2004,17-29 y.,5th Quintile,Part Time,0.25788,223,840,0.22828,0.28749
2004,17-29 y.,5th Quintile,Not Working,0.28396,295,840,0.25345,0.31447
2004,30-45 y.,1st Quintile,Full Time,0.27637,243,920,0.24746,0.30529
2004,30-45 y.,1st Quintile,Part Time,0.35542,317,920,0.32448,0.38637
2004,30-45 y.,1st Quintile,Not Working,0.36820,360,920,0.33702,0.39939
2004,30-45 y.,2nd Quintile,Full Time,0.49757,577,1170,0.46890,0.52623
2004,30-45 y.,2nd Quintile,Part Time,0.34744,388,1170,0.32015,0.37474
2004,30-45 y.,2nd Quintile,Not Working,0.15499,205,1170,0.13424,0.17573
2004,30-45 y.,3rd Quintile,Full Time,0.58834,713,1243,0.56097,0.61571
2004,30-45 y.,3rd Quintile,Part Time,0.29185,391,1243,0.26656,0.31713
2004,30-45 y.,3rd Quintile,Not Working,0.11981,139,1243,0.10175,0.13787
2004,30-45 y.,4th Quintile,Full Time,0.66780,927,1451,0.64356,0.69205
2004,30-45 y.,4th Quintile,Part Time,0.25732,404,1451,0.23482,0.27983
2004,30-45 y.,4th Quintile,Not Working,0.07487,120,1451,0.06132,0.08842
2004,30-45 y.,5th Quintile,Full Time,0.75980,1253,1746,0.73975,0.77984
2004,30-45 y.,5th Quintile,Part Time,0.18675,381,1746,0.16846,0.20503
2004,30-45 y.,5th Quintile,Not Working,0.05346,112,1746,0.04290,0.06401
2004,46-65 y.,1st Quintile,Full Time,0.11051,103,852,0.08945,0.13158
2004,46-65 y.,1st Quintile,Part Time,0.23541,190,852,0.20690,0.26391
2004,46-65 y.,1st Quintile,Not Working,0.65408,559,852,0.62212,0.68604
2004,46-65 y.,2nd Quintile,Full Time,0.31544,316,1004,0.28668,0.34420
2004,46-65 y.,2nd Quintile,Part Time,0.24972,230,1004,0.22293,0.27650
2004,46-65 y.,2nd Quintile,Not Working,0.43484,458,1004,0.40416,0.46552
2004,46-65 y.,3rd Quintile,Full Time,0.41766,467,1164,0.38932,0.44601
2004,46-65 y.,3rd Quintile,Part Time,0.24013,288,1164,0.21558,0.26469
2004,46-65 y.,3rd Quintile,Not Working,0.34220,409,1164,0.31493,0.36947
2004,46-65 y.,4th Quintile,Full Time,0.50174,732,1462,0.47610,0.52737
2004,46-65 y.,4th Quintile,Part Time,0.24913,370,1462,0.22695,0.27131
2004,46-65 y.,4th Quintile,Not Working,0.24913,360,1462,0.22695,0.27131
2004,46-65 y.,5th Quintile,Full Time,0.58041,1691,2882,0.56238,0.59843
2004,46-65 y.,5th Quintile,Part Time,0.24323,707,2882,0.22757,0.25890
2004,46-65 y.,5th Quintile,Not Working,0.17636,484,2882,0.16244,0.19028
2004,66 and older,1st Quintile,Not Working,0.96278,601,601,0.94764,0.97793
2004,66 and older,2nd Quintile,Not Working,0.97458,881,881,0.96418,0.98498
2004,66 and older,3rd Quintile,Not Working,0.96672,754,754,0.95391,0.97953
2004,66 and older,4th Quintile,Part Time,0.05731,40,705,0.04014,0.07448
2004,66 and older,4th Quintile,Not Working,0.93712,665,705,0.91918,0.95505
2004,66 and older,5th Quintile,Full Time,0.03725,31,738,0.02358,0.05092
2004,66 and older,5th Quintile,Part Time,0.10117,75,738,0.07940,0.12294
2004,66 and older,5th Quintile,Not Working,0.86159,632,738,0.83665,0.88652
2005,17-29 y.,1st Quintile,Full Time,0.21027,172,916,0.18386,0.23667
2005,17-29 y.,1st Quintile,Part Time,0.35536,319,916,0.32435,0.38637
2005,17-29 y.,1st Quintile,Not Working,0.43437,425,916,0.40226,0.46649
2005,17-29 y.,2nd Quintile,Full Time,0.29622,216,729,0.26305,0.32939
2005,17-29 y.,2nd Quintile,Part Time,0.34586,229,729,0.31130,0.38041
2005,17-29 y.,2nd Quintile,Not Working,0.35792,284,729,0.32310,0.39275
2005,17-29 y.,3rd Quintile,Full Time,0.47707,292,699,0.44001,0.51412
2005,17-29 y.,3rd Quintile,Part Time,0.28065,203,699,0.24732,0.31399
2005,17-29 y.,3rd Quintile,Not Working,0.24228,204,699,0.21050,0.27407
2005,17-29 y.,4th Quintile,Full Time,0.49900,335,722,0.46250,0.53549
2005,17-29 y.,4th Quintile,Part Time,0.25520,183,722,0.22338,0.28702
2005,17-29 y.,4th Quintile,Not Working,0.24580,204,722,0.21437,0.27723
2005,17-29 y.,5th Quintile,Full Time,0.41097,274,762,0.37601,0.44593
2005,17-29 y.,5th Quintile,Part Time,0.30983,227,762,0.27698,0.34269
2005,17-29 y.,5th Quintile,Not Working,0.27920,261,762,0.24732,0.31107
2005,30-45 y.,1st Quintile,Full Time,0.28203,234,871,0.25213,0.31193
2005,30-45 y.,1st Quintile,Part Time,0.34770,302,871,0.31605,0.37935
2005,30-45 y.,1st Quintile,Not Working,0.37027,335,871,0.33818,0.40236
2005,30-45 y.,2nd Quintile,Full Time,0.50114,492,1040,0.47073,0.53154
2005,30-45 y.,2nd Quintile,Part Time,0.32315,362,1040,0.29471,0.35159
2005,30-45 y.,2nd Quintile,Not Working,0.17571,186,1040,0.15257,0.19886
2005,30-45 y.,3rd Quintile,Full Time,0.58313,662,1172,0.55489,0.61137
2005,30-45 y.,3rd Quintile,Part Time,0.31007,378,1172,0.28358,0.33656
2005,30-45 y.,3rd Quintile,Not Working,0.10680,132,1172,0.08911,0.12449
2005,30-45 y.,4th Quintile,Full Time,0.66189,863,1352,0.63666,0.68711
2005,30-45 y.,4th Quintile,Part Time,0.27226,384,1352,0.24852,0.29599
2005,30-45 y.,4th Quintile,Not Working,0.06586,105,1352,0.05263,0.07908
2005,30-45 y.,5th Quintile,Full Time,0.76924,1209,1653,0.74892,0.78955
2005,30-45 y.,5th Quintile,Part Time,0.18256,349,1653,0.16393,0.20118
2005,30-45 y.,5th Quintile,Not Working,0.04821,95,1653,0.03788,0.05854
2005,46-65 y.,1st Quintile,Full Time,0.12515,93,782,0.10194,0.14836
2005,46-65 y.,1st Quintile,Part Time,0.24955,176,782,0.21920,0.27990
2005,46-65 y.,1st Quintile,Not Working,0.62530,513,782,0.59135,0.65925
2005,46-65 y.,2nd Quintile,Full Time,0.34742,315,977,0.31755,0.37730
2005,46-65 y.,2nd Quintile,Part Time,0.22982,218,977,0.20342,0.25621
2005,46-65 y.,2nd Quintile,Not Working,0.42276,444,977,0.39176,0.45375
2005,46-65 y.,3rd Quintile,Full Time,0.42408,470,1113,0.39503,0.45313
2005,46-65 y.,3rd Quintile,Part Time,0.28069,299,1113,0.25428,0.30710
2005,46-65 y.,3rd Quintile,Not Working,0.29523,344,1113,0.26842,0.32204
2005,46-65 y.,4th Quintile,Full Time,0.51359,726,1437,0.48773,0.53944
2005,46-65 y.,4th Quintile,Part Time,0.24421,366,1437,0.22199,0.26643
2005,46-65 y.,4th Quintile,Not Working,0.24221,345,1437,0.22005,0.26437
2005,46-65 y.,5th Quintile,Full Time,0.62403,1642,2706,0.60578,0.64229
2005,46-65 y.,5th Quintile,Part Time,0.21337,628,2706,0.19793,0.22880
2005,46-65 y.,5th Quintile,Not Working,0.16260,436,2706,0.14870,0.17651
2005,66 and older,1st Quintile,Not Working,0.96343,578,578,0.94811,0.97874
2005,66 and older,2nd Quintile,Not Working,0.97939,919,919,0.97020,0.98858
2005,66 and older,3rd Quintile,Not Working,0.95789,731,731,0.94332,0.97246
2005,66 and older,4th Quintile,Part Time,0.07062,50,684,0.05141,0.08984
2005,66 and older,4th Quintile,Not Working,0.92500,634,684,0.90525,0.94475
2005,66 and older,5th Quintile,Full Time,0.03466,31,785,0.02185,0.04746
2005,66 and older,5th Quintile,Part Time,0.08269,77,785,0.06341,0.10197
2005,66 and older,5th Quintile,Not Working,0.88265,677,785,0.86012,0.90518
2006,17-29 y.,1st Quintile,Full Time,0.23180,165,857,0.20353,0.26007
2006,17-29 y.,1st Quintile,Part Time,0.33070,296,857,0.29918,0.36221
2006,17-29 y.,1st Quintile,Not Working,0.43751,396,857,0.40427,0.47074
2006,17-29 y.,2nd Quintile,Full Time,0.35004,210,651,0.31337,0.38671
2006,17-29 y.,2nd Quintile,Part Time,0.31608,199,651,0.28034,0.35182
2006,17-29 y.,2nd Quintile,Not Working,0.33388,242,651,0.29763,0.37014
2006,17-29 y.,3rd Quintile,Full Time,0.41607,269,679,0.37897,0.45317
2006,17-29 y.,3rd Quintile,Part Time,0.32299,190,679,0.28779,0.35819
2006,17-29 y.,3rd Quintile,Not Working,0.26094,220,679,0.22788,0.29399
2006,17-29 y.,4th Quintile,Full Time,0.49717,321,737,0.46104,0.53329
2006,17-29 y.,4th Quintile,Part Time,0.23182,170,737,0.20133,0.26231
2006,17-29 y.,4th Quintile,Not Working,0.27101,246,737,0.23890,0.30313
2006,17-29 y.,5th Quintile,Full Time,0.44578,255,675,0.40826,0.48331
2006,17-29 y.,5th Quintile,Part Time,0.23138,158,675,0.19954,0.26322
2006,17-29 y.,5th Quintile,Not Working,0.32284,262,675,0.28754,0.35813
2006,30-45 y.,1st Quintile,Full Time,0.24863,192,807,0.21879,0.27846
2006,30-45 y.,1st Quintile,Part Time,0.36694,298,807,0.33367,0.40021
2006,30-45 y.,1st Quintile,Not Working,0.38443,317,807,0.35085,0.41802
2006,30-45 y.,2nd Quintile,Full Time,0.49984,464,960,0.46819,0.53149
2006,30-45 y.,2nd Quintile,Part Time,0.32039,309,960,0.29086,0.34993
2006,30-45 y.,2nd Quintile,Not Working,0.17977,187,960,0.15546,0.20407
2006,30-45 y.,3rd Quintile,Full Time,0.58529,629,1113,0.55633,0.61425
2006,30-45 y.,3rd Quintile,Part Time,0.28873,344,1113,0.26209,0.31536
2006,30-45 y.,3rd Quintile,Not Working,0.12598,140,1113,0.10648,0.14548
2006,30-45 y.,4th Quintile,Full Time,0.64307,776,1226,0.61625,0.66990
2006,30-45 y.,4th Quintile,Part Time,0.28542,355,1226,0.26013,0.31072
2006,30-45 y.,4th Quintile,Not Working,0.07150,95,1226,0.05707,0.08593
2006,30-45 y.,5th Quintile,Full Time,0.77971,1069,1459,0.75843,0.80098
2006,30-45 y.,5th Quintile,Part Time,0.17637,315,1459,0.15680,0.19593
2006,30-45 y.,5th Quintile,Not Working,0.04393,75,1459,0.03341,0.05445
2006,46-65 y.,1st Quintile,Full Time,0.12667,103,792,0.10349,0.14984
2006,46-65 y.,1st Quintile,Part Time,0.25702,207,792,0.22657,0.28748
2006,46-65 y.,1st Quintile,Not Working,0.61631,482,792,0.58242,0.65020
2006,46-65 y.,2nd Quintile,Full Time,0.33674,268,818,0.30433,0.36915
2006,46-65 y.,2nd Quintile,Part Time,0.27558,205,818,0.24494,0.30622
2006,46-65 y.,2nd Quintile,Not Working,0.38768,345,818,0.35427,0.42109
2006,46-65 y.,3rd Quintile,Full Time,0.46403,468,1046,0.43380,0.49427
2006,46-65 y.,3rd Quintile,Part Time,0.27198,292,1046,0.24500,0.29896
2006,46-65 y.,3rd Quintile,Not Working,0.26398,286,1046,0.23726,0.29071
2006,46-65 y.,4th Quintile,Full Time,0.51525,705,1383,0.48890,0.54160
2006,46-65 y.,4th Quintile,Part Time,0.23963,343,1383,0.21712,0.26213
2006,46-65 y.,4th Quintile,Not Working,0.24513,335,1383,0.22245,0.26781
2006,46-65 y.,5th Quintile,Full Time,0.63184,1587,2621,0.61337,0.65031
2006,46-65 y.,5th Quintile,Part Time,0.21704,609,2621,0.20126,0.23283
2006,46-65 y.,5th Quintile,Not Working,0.15112,425,2621,0.13740,0.16483
2006,66 and older,1st Quintile,Not Working,0.95435,551,551,0.93690,0.97179
2006,66 and older,2nd Quintile,Not Working,0.97496,903,903,0.96477,0.98516
2006,66 and older,3rd Quintile,Not Working,0.95942,829,829,0.94598,0.97286
2006,66 and older,4th Quintile,Part Time,0.03483,31,655,0.02077,0.04888
2006,66 and older,4th Quintile,Not Working,0.96227,624,655,0.94767,0.97687
2006,66 and older,5th Quintile,Full Time,0.04817,35,806,0.03338,0.06296
2006,66 and older,5th Quintile,Part Time,0.09880,95,806,0.07818,0.11941
2006,66 and older,5th Quintile,Not Working,0.85303,676,806,0.82857,0.87749
2007,17-29 y.,1st Quintile,Full Time,0.19491,170,924,0.16936,0.22047
2007,17-29 y.,1st Quintile,Part Time,0.34843,324,924,0.31769,0.37917
2007,17-29 y.,1st Quintile,Not Working,0.45665,430,924,0.42452,0.48879
2007,17-29 y.,2nd Quintile,Full Time,0.33539,234,735,0.30123,0.36954
2007,17-29 y.,2nd Quintile,Part Time,0.26674,213,735,0.23475,0.29874
2007,17-29 y.,2nd Quintile,Not Working,0.39787,288,735,0.36246,0.43328
2007,17-29 y.,3rd Quintile,Full Time,0.44155,279,694,0.40457,0.47852
2007,17-29 y.,3rd Quintile,Part Time,0.27736,177,694,0.24403,0.31069
2007,17-29 y.,3rd Quintile,Not Working,0.28109,238,694,0.24762,0.31456
2007,17-29 y.,4th Quintile,Full Time,0.49629,309,731,0.46002,0.53256
2007,17-29 y.,4th Quintile,Part Time,0.24335,167,731,0.21222,0.27448
2007,17-29 y.,4th Quintile,Not Working,0.26036,255,731,0.22853,0.29219
2007,17-29 y.,5th Quintile,Full Time,0.43101,221,651,0.39294,0.46908
2007,17-29 y.,5th Quintile,Part Time,0.26228,162,651,0.22847,0.29610
2007,17-29 y.,5th Quintile,Not Working,0.30671,268,651,0.27126,0.34216
2007,30-45 y.,1st Quintile,Full Time,0.26623,189,770,0.23499,0.29747
2007,30-45 y.,1st Quintile,Part Time,0.34836,281,770,0.31468,0.38203
2007,30-45 y.,1st Quintile,Not Working,0.38541,300,770,0.35101,0.41981
2007,30-45 y.,2nd Quintile,Full Time,0.48279,487,1035,0.45233,0.51325
2007,30-45 y.,2nd Quintile,Part Time,0.34794,367,1035,0.31890,0.37697
2007,30-45 y.,2nd Quintile,Not Working,0.16928,181,1035,0.14642,0.19213
2007,30-45 y.,3rd Quintile,Full Time,0.58430,654,1125,0.55549,0.61311
2007,30-45 y.,3rd Quintile,Part Time,0.31145,346,1125,0.28438,0.33853
2007,30-45 y.,3rd Quintile,Not Working,0.10424,125,1125,0.08638,0.12211
2007,30-45 y.,4th Quintile,Full Time,0.67534,842,1300,0.64987,0.70080
2007,30-45 y.,4th Quintile,Part Time,0.25736,372,1300,0.23359,0.28114
2007,30-45 y.,4th Quintile,Not Working,0.06730,86,1300,0.05367,0.08092
2007,30-45 y.,5th Quintile,Full Time,0.77600,1085,1480,0.75475,0.79725
2007,30-45 y.,5th Quintile,Part Time,0.17854,317,1480,0.15902,0.19806
2007,30-45 y.,5th Quintile,Not Working,0.04546,78,1480,0.03484,0.05607
2007,46-65 y.,1st Quintile,Full Time,0.13920,115,850,0.11591,0.16248
2007,46-65 y.,1st Quintile,Part Time,0.25424,218,850,0.22495,0.28353
2007,46-65 y.,1st Quintile,Not Working,0.60657,517,850,0.57371,0.63943
2007,46-65 y.,2nd Quintile,Full Time,0.36051,311,874,0.32866,0.39236
2007,46-65 y.,2nd Quintile,Part Time,0.25545,220,874,0.22652,0.28438
2007,46-65 y.,2nd Quintile,Not Working,0.38404,343,874,0.35178,0.41630
2007,46-65 y.,3rd Quintile,Full Time,0.46218,502,1131,0.43311,0.49125
2007,46-65 y.,3rd Quintile,Part Time,0.25813,313,1131,0.23262,0.28365
2007,46-65 y.,3rd Quintile,Not Working,0.27969,316,1131,0.25352,0.30586
2007,46-65 y.,4th Quintile,Full Time,0.52427,797,1550,0.49940,0.54915
2007,46-65 y.,4th Quintile,Part Time,0.27183,419,1550,0.24967,0.29398
2007,46-65 y.,4th Quintile,Not Working,0.20390,334,1550,0.18383,0.22396
2007,46-65 y.,5th Quintile,Full Time,0.63265,1618,2655,0.61431,0.65099
2007,46-65 y.,5th Quintile,Part Time,0.20266,597,2655,0.18737,0.21796
2007,46-65 y.,5th Quintile,Not Working,0.16469,440,2655,0.15058,0.17880
2007,66 and older,1st Quintile,Not Working,0.95316,689,689,0.93737,0.96895
2007,66 and older,2nd Quintile,Part Time,0.03775,31,991,0.02587,0.04962
2007,66 and older,2nd Quintile,Not Working,0.96167,960,991,0.94971,0.97363
2007,66 and older,3rd Quintile,Part Time,0.03726,40,951,0.02522,0.04931
2007,66 and older,3rd Quintile,Not Working,0.96274,911,951,0.95069,0.97478
2007,66 and older,4th Quintile,Part Time,0.05256,43,801,0.03710,0.06803
2007,66 and older,4th Quintile,Not Working,0.93911,758,801,0.92254,0.95568
2007,66 and older,5th Quintile,Full Time,0.04600,44,874,0.03211,0.05990
2007,66 and older,5th Quintile,Part Time,0.08092,79,874,0.06283,0.09901
2007,66 and older,5th Quintile,Not Working,0.87308,751,874,0.85100,0.89516
2008,17-29 y.,1st Quintile,Full Time,0.18011,143,852,0.15429,0.20593
2008,17-29 y.,1st Quintile,Part Time,0.33105,294,852,0.29943,0.36267
2008,17-29 y.,1st Quintile,Not Working,0.48884,415,852,0.45526,0.52243
2008,17-29 y.,2nd Quintile,Full Time,0.33827,201,624,0.30112,0.37543
2008,17-29 y.,2nd Quintile,Part Time,0.31611,189,624,0.27960,0.35262
2008,17-29 y.,2nd Quintile,Not Working,0.34562,234,624,0.30827,0.38296
2008,17-29 y.,3rd Quintile,Full Time,0.45427,274,686,0.41699,0.49156
2008,17-29 y.,3rd Quintile,Part Time,0.28870,186,686,0.25477,0.32264
2008,17-29 y.,3rd Quintile,Not Working,0.25702,226,686,0.22430,0.28975
2008,17-29 y.,4th Quintile,Full Time,0.50266,294,649,0.46416,0.54115
2008,17-29 y.,4th Quintile,Part Time,0.23130,164,649,0.19884,0.26377
2008,17-29 y.,4th Quintile,Not Working,0.26604,191,649,0.23202,0.30006
2008,17-29 y.,5th Quintile,Full Time,0.49507,234,600,0.45503,0.53511
2008,17-29 y.,5th Quintile,Part Time,0.21974,136,600,0.18658,0.25290
2008,17-29 y.,5th Quintile,Not Working,0.28519,230,600,0.24903,0.32135
2008,30-45 y.,1st Quintile,Full Time,0.25404,183,725,0.22233,0.28576
2008,30-45 y.,1st Quintile,Part Time,0.39861,289,725,0.36295,0.43428
2008,30-45 y.,1st Quintile,Not Working,0.34734,253,725,0.31266,0.38203
2008,30-45 y.,2nd Quintile,Full Time,0.53044,470,915,0.49808,0.56279
2008,30-45 y.,2nd Quintile,Part Time,0.32675,316,915,0.29634,0.35716
2008,30-45 y.,2nd Quintile,Not Working,0.14281,129,915,0.12013,0.16550
2008,30-45 y.,3rd Quintile,Full Time,0.61901,651,1090,0.59016,0.64785
2008,30-45 y.,3rd Quintile,Part Time,0.28352,336,1090,0.25675,0.31029
2008,30-45 y.,3rd Quintile,Not Working,0.09747,103,1090,0.07986,0.11509
2008,30-45 y.,4th Quintile,Full Time,0.68057,749,1138,0.65347,0.70767
2008,30-45 y.,4th Quintile,Part Time,0.26024,304,1138,0.23473,0.28574
2008,30-45 y.,4th Quintile,Not Working,0.05919,85,1138,0.04547,0.07291
2008,30-45 y.,5th Quintile,Full Time,0.79030,971,1302,0.76818,0.81242
2008,30-45 y.,5th Quintile,Part Time,0.17149,270,1302,0.15101,0.19197
2008,30-45 y.,5th Quintile,Not Working,0.03821,61,1302,0.02779,0.04862
2008,46-65 y.,1st Quintile,Full Time,0.14283,115,799,0.11856,0.16711
2008,46-65 y.,1st Quintile,Part Time,0.27543,220,799,0.24443,0.30643
2008,46-65 y.,1st Quintile,Not Working,0.58174,464,799,0.54751,0.61596
2008,46-65 y.,2nd Quintile,Full Time,0.37613,305,831,0.34318,0.40909
2008,46-65 y.,2nd Quintile,Part Time,0.27704,231,831,0.24660,0.30749
2008,46-65 y.,2nd Quintile,Not Working,0.34682,295,831,0.31444,0.37920
2008,46-65 y.,3rd Quintile,Full Time,0.49371,526,1106,0.46423,0.52318
2008,46-65 y.,3rd Quintile,Part Time,0.25114,286,1106,0.22557,0.27671
2008,46-65 y.,3rd Quintile,Not Working,0.25516,294,1106,0.22945,0.28086
2008,46-65 y.,4th Quintile,Full Time,0.54604,796,1484,0.52070,0.57138
2008,46-65 y.,4th Quintile,Part Time,0.24449,383,1484,0.22262,0.26637
2008,46-65 y.,4th Quintile,Not Working,0.20947,305,1484,0.18876,0.23018
2008,46-65 y.,5th Quintile,Full Time,0.64586,1518,2473,0.62700,0.66471
2008,46-65 y.,5th Quintile,Part Time,0.21377,573,2473,0.19761,0.22993
2008,46-65 y.,5th Quintile,Not Working,0.14037,382,2473,0.12668,0.15406
2008,66 and older,1st Quintile,Not Working,0.96881,693,693,0.95586,0.98176
2008,66 and older,2nd Quintile,Part Time,0.04301,34,1036,0.03065,0.05537
2008,66 and older,2nd Quintile,Not Working,0.95668,1002,1036,0.94428,0.96909
2008,66 and older,3rd Quintile,Part Time,0.04467,38,931,0.03139,0.05795
2008,66 and older,3rd Quintile,Not Working,0.95237,893,931,0.93868,0.96606
2008,66 and older,4th Quintile,Part Time,0.06712,45,703,0.04861,0.08563
2008,66 and older,4th Quintile,Not Working,0.92431,658,703,0.90474,0.94388
2008,66 and older,5th Quintile,Full Time,0.05079,44,903,0.03646,0.06512
2008,66 and older,5th Quintile,Part Time,0.09596,98,903,0.07673,0.11518
2008,66 and older,5th Quintile,Not Working,0.85325,761,903,0.83016,0.87635
2009,17-29 y.,1st Quintile,Full Time,0.20737,155,763,0.17858,0.23615
2009,17-29 y.,1st Quintile,Part Time,0.35242,272,763,0.31850,0.38634
2009,17-29 y.,1st Quintile,Not Working,0.44022,336,763,0.40497,0.47546
2009,17-29 y.,2nd Quintile,Full Time,0.29247,153,555,0.25459,0.33035
2009,17-29 y.,2nd Quintile,Part Time,0.35561,184,555,0.31575,0.39547
2009,17-29 y.,2nd Quintile,Not Working,0.35192,218,555,0.31215,0.39169
2009,17-29 y.,3rd Quintile,Full Time,0.47072,255,596,0.43061,0.51083
2009,17-29 y.,3rd Quintile,Part Time,0.26334,151,596,0.22795,0.29873
2009,17-29 y.,3rd Quintile,Not Working,0.26594,190,596,0.23044,0.30145
2009,17-29 y.,4th Quintile,Full Time,0.52809,296,627,0.48899,0.56720
2009,17-29 y.,4th Quintile,Part Time,0.25146,150,627,0.21748,0.28545
2009,17-29 y.,4th Quintile,Not Working,0.22044,181,627,0.18797,0.25292
2009,17-29 y.,5th Quintile,Full Time,0.48987,217,548,0.44798,0.53177
2009,17-29 y.,5th Quintile,Part Time,0.21348,128,548,0.17914,0.24782
2009,17-29 y.,5th Quintile,Not Working,0.29664,203,548,0.25836,0.33492
2009,30-45 y.,1st Quintile,Full Time,0.32680,195,655,0.29085,0.36274
2009,30-45 y.,1st Quintile,Part Time,0.38645,257,655,0.34913,0.42377
2009,30-45 y.,1st Quintile,Not Working,0.28675,203,655,0.25209,0.32141
2009,30-45 y.,2nd Quintile,Full Time,0.49501,414,839,0.46116,0.52886
2009,30-45 y.,2nd Quintile,Part Time,0.37235,305,839,0.33962,0.40509
2009,30-45 y.,2nd Quintile,Not Working,0.13263,120,839,0.10967,0.15560
2009,30-45 y.,3rd Quintile,Full Time,0.58694,565,973,0.55599,0.61790
2009,30-45 y.,3rd Quintile,Part Time,0.32566,325,973,0.29619,0.35512
2009,30-45 y.,3rd Quintile,Not Working,0.08740,83,973,0.06965,0.10516
2009,30-45 y.,4th Quintile,Full Time,0.68385,677,1044,0.65563,0.71206
2009,30-45 y.,4th Quintile,Part Time,0.27358,313,1044,0.24652,0.30063
2009,30-45 y.,4th Quintile,Not Working,0.04258,54,1044,0.03032,0.05483
2009,30-45 y.,5th Quintile,Full Time,0.78965,874,1163,0.76622,0.81308
2009,30-45 y.,5th Quintile,Part Time,0.17476,234,1163,0.15293,0.19660
2009,30-45 y.,5th Quintile,Not Working,0.03559,55,1163,0.02493,0.04624
2009,46-65 y.,1st Quintile,Full Time,0.14970,122,786,0.12474,0.17466
2009,46-65 y.,1st Quintile,Part Time,0.27203,212,786,0.24090,0.30316
2009,46-65 y.,1st Quintile,Not Working,0.57827,452,786,0.54372,0.61282
2009,46-65 y.,2nd Quintile,Full Time,0.35688,291,787,0.32338,0.39037
2009,46-65 y.,2nd Quintile,Part Time,0.27862,225,787,0.24728,0.30996
2009,46-65 y.,2nd Quintile,Not Working,0.36451,271,787,0.33086,0.39815
2009,46-65 y.,3rd Quintile,Full Time,0.51237,514,1051,0.48214,0.54261
2009,46-65 y.,3rd Quintile,Part Time,0.28946,311,1051,0.26202,0.31689
2009,46-65 y.,3rd Quintile,Not Working,0.19817,226,1051,0.17406,0.22228
2009,46-65 y.,4th Quintile,Full Time,0.53951,750,1407,0.51346,0.56557
2009,46-65 y.,4th Quintile,Part Time,0.27571,394,1407,0.25235,0.29907
2009,46-65 y.,4th Quintile,Not Working,0.18478,263,1407,0.16449,0.20506
2009,46-65 y.,5th Quintile,Full Time,0.67026,1459,2293,0.65102,0.68951
2009,46-65 y.,5th Quintile,Part Time,0.20962,505,2293,0.19295,0.22628
2009,46-65 y.,5th Quintile,Not Working,0.12012,329,2293,0.10681,0.13343
2009,66 and older,1st Quintile,Not Working,0.96316,703,703,0.94922,0.97709
2009,66 and older,2nd Quintile,Part Time,0.03866,37,1045,0.02697,0.05036
2009,66 and older,2nd Quintile,Not Working,0.95832,1008,1045,0.94620,0.97045
2009,66 and older,3rd Quintile,Part Time,0.05298,41,852,0.03793,0.06803
2009,66 and older,3rd Quintile,Not Working,0.94451,811,852,0.92913,0.95990
2009,66 and older,4th Quintile,Part Time,0.08726,55,687,0.06614,0.10837
2009,66 and older,4th Quintile,Not Working,0.90314,632,687,0.88101,0.92528
2009,66 and older,5th Quintile,Full Time,0.04855,49,840,0.03400,0.06309
2009,66 and older,5th Quintile,Part Time,0.13218,98,840,0.10926,0.15509
2009,66 and older,5th Quintile,Not Working,0.81928,693,840,0.79324,0.84532
2010,17-29 y.,1st Quintile,Full Time,0.22551,129,654,0.19346,0.25757
2010,17-29 y.,1st Quintile,Part Time,0.36501,227,654,0.32808,0.40193
2010,17-29 y.,1st Quintile,Not Working,0.40948,298,654,0.37176,0.44720
2010,17-29 y.,2nd Quintile,Full Time,0.34282,169,504,0.30134,0.38431
2010,17-29 y.,2nd Quintile,Part Time,0.33631,154,504,0.29502,0.37760
2010,17-29 y.,2nd Quintile,Not Working,0.32086,181,504,0.28007,0.36166
2010,17-29 y.,3rd Quintile,Full Time,0.47180,230,546,0.42989,0.51371
2010,17-29 y.,3rd Quintile,Part Time,0.30024,152,546,0.26175,0.33872
2010,17-29 y.,3rd Quintile,Not Working,0.22797,164,546,0.19274,0.26319
2010,17-29 y.,4th Quintile,Full Time,0.48000,235,520,0.43702,0.52298
2010,17-29 y.,4th Quintile,Part Time,0.26255,139,520,0.22470,0.30041
2010,17-29 y.,4th Quintile,Not Working,0.25745,146,520,0.21983,0.29506
2010,17-29 y.,5th Quintile,Full Time,0.51469,190,476,0.46974,0.55963
2010,17-29 y.,5th Quintile,Part Time,0.22344,110,476,0.18598,0.26090
2010,17-29 y.,5th Quintile,Not Working,0.26187,176,476,0.22233,0.30141
2010,30-45 y.,1st Quintile,Full Time,0.34354,159,597,0.30542,0.38167
2010,30-45 y.,1st Quintile,Part Time,0.32671,239,597,0.28906,0.36437
2010,30-45 y.,1st Quintile,Not Working,0.32974,199,597,0.29200,0.36749
2010,30-45 y.,2nd Quintile,Full Time,0.56071,379,735,0.52480,0.59661
