year,bula_h,ple0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Berlin,Yes,0.15337,162,768,0.12787,0.17887
2013,Berlin,No,0.56837,606,768,0.53332,0.60343
2013,Brandenburg,Yes,0.16605,176,780,0.13991,0.19218
2013,Brandenburg,No,0.58913,604,780,0.55458,0.62368
2013,Mecklenburg-Western Pomerania,Yes,0.17717,90,454,0.14201,0.21233
2013,Mecklenburg-Western Pomerania,No,0.60869,364,454,0.56375,0.65363
2013,Saxony,Yes,0.16145,278,1335,0.14170,0.18119
2013,Saxony,No,0.63296,1057,1335,0.60709,0.65882
2013,Saxony-Anhalt,Yes,0.16617,165,759,0.13967,0.19267
2013,Saxony-Anhalt,No,0.61543,594,759,0.58079,0.65006
2013,Thuringa,Yes,0.13489,147,799,0.11119,0.15859
2013,Thuringa,No,0.64982,652,799,0.61672,0.68291
2015,Schleswig-Holstein,Yes,0.16595,150,874,0.14127,0.19063
2015,Schleswig-Holstein,No,0.67525,724,874,0.64419,0.70631
2015,Hamburg,Yes,0.18386,74,426,0.14703,0.22069
2015,Hamburg,No,0.63742,352,426,0.59171,0.68313
2015,Lower Saxony,Yes,0.17400,402,2421,0.15890,0.18911
2015,Lower Saxony,No,0.65491,2019,2421,0.63597,0.67385
2015,Bremen,No,0.63747,145,145,0.55895,0.71599
2015,North Rhine-Westphalia,Yes,0.16927,861,5165,0.15904,0.17950
2015,North Rhine-Westphalia,No,0.64879,4304,5165,0.63577,0.66181
2015,Hesse,Yes,0.14103,291,1705,0.12450,0.15756
2015,Hesse,No,0.66004,1414,1705,0.63755,0.68253
2015,"Rhineland-Palatinate, Saarland",Yes,0.18395,293,1496,0.16431,0.20359
2015,"Rhineland-Palatinate, Saarland",No,0.65469,1203,1496,0.63059,0.67879
2015,Baden-Wuerttemberg,Yes,0.17318,517,2985,0.15960,0.18675
2015,Baden-Wuerttemberg,No,0.65188,2468,2985,0.63479,0.66897
2015,Bavaria,Yes,0.15350,644,4027,0.14236,0.16463
2015,Bavaria,No,0.66182,3383,4027,0.64721,0.67644
2015,Berlin,Yes,0.17162,177,912,0.14714,0.19611
2015,Berlin,No,0.64839,735,912,0.61738,0.67939
2015,Brandenburg,Yes,0.18637,218,984,0.16203,0.21072
2015,Brandenburg,No,0.65140,766,984,0.62161,0.68119
2015,Mecklenburg-Western Pomerania,Yes,0.20456,107,557,0.17103,0.23809
2015,Mecklenburg-Western Pomerania,No,0.64803,450,557,0.60833,0.68773
2015,Saxony,Yes,0.16594,295,1511,0.14718,0.18471
2015,Saxony,No,0.68567,1216,1511,0.66225,0.70909
2015,Saxony-Anhalt,Yes,0.19875,181,885,0.17244,0.22506
2015,Saxony-Anhalt,No,0.66615,704,885,0.63506,0.69724
2015,Thuringa,Yes,0.17428,171,920,0.14975,0.19881
2015,Thuringa,No,0.65339,749,920,0.62262,0.68416
2017,Schleswig-Holstein,Yes,0.16574,163,951,0.14210,0.18939
2017,Schleswig-Holstein,No,0.65966,788,951,0.62953,0.68979
2017,Hamburg,Yes,0.15382,71,466,0.12103,0.18662
2017,Hamburg,No,0.66751,395,466,0.62469,0.71033
2017,Lower Saxony,Yes,0.19159,470,2697,0.17673,0.20644
2017,Lower Saxony,No,0.64419,2227,2697,0.62611,0.66226
2017,Bremen,Yes,0.15758,32,220,0.10932,0.20583
2017,Bremen,No,0.65432,188,220,0.59133,0.71731
2017,North Rhine-Westphalia,Yes,0.17109,966,5524,0.16116,0.18102
2017,North Rhine-Westphalia,No,0.66187,4558,5524,0.64939,0.67434
2017,Hesse,Yes,0.15435,305,1789,0.13760,0.17109
2017,Hesse,No,0.67173,1484,1789,0.64996,0.69349
2017,"Rhineland-Palatinate, Saarland",Yes,0.17860,276,1524,0.15936,0.19783
2017,"Rhineland-Palatinate, Saarland",No,0.64760,1248,1524,0.62360,0.67159
2017,Baden-Wuerttemberg,Yes,0.18552,531,3018,0.17165,0.19939
2017,Baden-Wuerttemberg,No,0.64255,2487,3018,0.62545,0.65965
2017,Bavaria,Yes,0.18023,732,4211,0.16862,0.19184
2017,Bavaria,No,0.65848,3479,4211,0.64416,0.67281
2017,Berlin,Yes,0.16818,194,989,0.14486,0.19150
2017,Berlin,No,0.68991,795,989,0.66106,0.71875
2017,Brandenburg,Yes,0.18842,235,1033,0.16456,0.21227
2017,Brandenburg,No,0.63518,798,1033,0.60581,0.66455
2017,Mecklenburg-Western Pomerania,Yes,0.18776,115,573,0.15576,0.21977
2017,Mecklenburg-Western Pomerania,No,0.63816,458,573,0.59878,0.67754
2017,Saxony,Yes,0.18164,324,1653,0.16305,0.20024
2017,Saxony,No,0.66853,1329,1653,0.64583,0.69123
2017,Saxony-Anhalt,Yes,0.18747,190,923,0.16228,0.21267
2017,Saxony-Anhalt,No,0.65324,733,923,0.62252,0.68396
2017,Thuringa,Yes,0.20126,198,978,0.17612,0.22640
2017,Thuringa,No,0.65058,780,978,0.62068,0.68047
2019,Schleswig-Holstein,Yes,0.16897,192,956,0.14521,0.19274
2019,Schleswig-Holstein,No,0.63414,764,956,0.60359,0.66469
2019,Hamburg,Yes,0.13671,85,529,0.10740,0.16601
2019,Hamburg,No,0.68088,444,529,0.64112,0.72064
2019,Lower Saxony,Yes,0.19408,479,2493,0.17855,0.20961
2019,Lower Saxony,No,0.63737,2014,2493,0.61849,0.65624
2019,Bremen,Yes,0.17921,37,219,0.12830,0.23012
2019,Bremen,No,0.65605,182,219,0.59299,0.71911
2019,North Rhine-Westphalia,Yes,0.17240,1005,5406,0.16233,0.18247
2019,North Rhine-Westphalia,No,0.66682,4401,5406,0.65425,0.67938
2019,Hesse,Yes,0.16231,333,1711,0.14484,0.17979
2019,Hesse,No,0.66762,1378,1711,0.64529,0.68995
2019,"Rhineland-Palatinate, Saarland",Yes,0.21336,302,1466,0.19238,0.23434
2019,"Rhineland-Palatinate, Saarland",No,0.62183,1164,1466,0.59700,0.64666
2019,Baden-Wuerttemberg,Yes,0.18781,558,2799,0.17334,0.20228
2019,Baden-Wuerttemberg,No,0.62870,2241,2799,0.61080,0.64661
2019,Bavaria,Yes,0.17248,738,3951,0.16069,0.18426
2019,Bavaria,No,0.65592,3213,3951,0.64111,0.67074
2019,Berlin,Yes,0.16408,195,1027,0.14141,0.18674
2019,Berlin,No,0.68314,832,1027,0.65467,0.71161
2019,Brandenburg,Yes,0.16370,241,1111,0.14194,0.18547
2019,Brandenburg,No,0.64809,870,1111,0.62000,0.67619
2019,Mecklenburg-Western Pomerania,Yes,0.21768,131,611,0.18493,0.25043
2019,Mecklenburg-Western Pomerania,No,0.61128,480,611,0.57260,0.64996
2019,Saxony,Yes,0.17035,311,1634,0.15212,0.18859
2019,Saxony,No,0.68201,1323,1634,0.65942,0.70460
2019,Saxony-Anhalt,Yes,0.20932,190,889,0.18256,0.23607
2019,Saxony-Anhalt,No,0.63499,699,889,0.60333,0.66666
2019,Thuringa,Yes,0.21543,203,923,0.18890,0.24197
2019,Thuringa,No,0.63495,720,923,0.60387,0.66603
2021,Schleswig-Holstein,Yes,0.15426,155,825,0.12960,0.17892
2021,Schleswig-Holstein,No,0.60923,670,825,0.57591,0.64254
2021,Hamburg,Yes,0.19023,77,450,0.15393,0.22654
2021,Hamburg,No,0.66426,373,450,0.62058,0.70794
2021,Lower Saxony,Yes,0.19092,359,1881,0.17316,0.20869
2021,Lower Saxony,No,0.62791,1522,1881,0.60606,0.64976
2021,Bremen,No,0.63183,121,121,0.54553,0.71813
2021,North Rhine-Westphalia,Yes,0.18658,778,4112,0.17467,0.19849
2021,North Rhine-Westphalia,No,0.63576,3334,4112,0.62105,0.65047
2021,Hesse,Yes,0.17560,244,1323,0.15509,0.19611
2021,Hesse,No,0.66060,1079,1323,0.63507,0.68612
2021,"Rhineland-Palatinate, Saarland",Yes,0.24312,230,996,0.21646,0.26977
2021,"Rhineland-Palatinate, Saarland",No,0.59296,766,996,0.56244,0.62349
2021,Baden-Wuerttemberg,Yes,0.20615,449,2167,0.18911,0.22318
2021,Baden-Wuerttemberg,No,0.61463,1718,2167,0.59414,0.63513
2021,Bavaria,Yes,0.17633,555,2853,0.16235,0.19032
2021,Bavaria,No,0.64085,2298,2853,0.62324,0.65846
2021,Berlin,Yes,0.16340,137,906,0.13931,0.18749
2021,Berlin,No,0.65799,769,906,0.62709,0.68890
2021,Brandenburg,Yes,0.21211,172,701,0.18183,0.24239
2021,Brandenburg,No,0.60120,529,701,0.56493,0.63747
2021,Mecklenburg-Western Pomerania,Yes,0.24608,104,407,0.20418,0.28798
2021,Mecklenburg-Western Pomerania,No,0.60086,303,407,0.55322,0.64849
2021,Saxony,Yes,0.16018,220,1160,0.13907,0.18130
2021,Saxony,No,0.67648,940,1160,0.64954,0.70341
2021,Saxony-Anhalt,Yes,0.19937,113,599,0.16735,0.23139
2021,Saxony-Anhalt,No,0.63773,486,599,0.59920,0.67625
2021,Thuringa,Yes,0.20697,128,633,0.17538,0.23856
2021,Thuringa,No,0.60804,505,633,0.56998,0.64610
