year,age_gr,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,Hamburg,Germany,0.74287,77,77,0.64460,0.84113
2016,30-45 y.,Lower Saxony,Germany,0.78699,416,751,0.75769,0.81629
2016,30-45 y.,Lower Saxony,Southern Europe,0.01484,38,751,0.00619,0.02349
2016,30-45 y.,Lower Saxony,Central Asia,0.03369,44,751,0.02078,0.04661
2016,30-45 y.,Lower Saxony,Western Asia,0.04154,162,751,0.02726,0.05582
2016,30-45 y.,Lower Saxony,Eastern Europe,0.07035,91,751,0.05205,0.08865
2016,30-45 y.,Bremen,Germany,0.72956,31,31,0.57061,0.88851
2016,30-45 y.,North Rhine-Westphalia,Germany,0.73085,915,1776,0.71022,0.75148
2016,30-45 y.,North Rhine-Westphalia,Southern Asia,0.01349,57,1776,0.00813,0.01886
2016,30-45 y.,North Rhine-Westphalia,Southern Europe,0.04300,130,1776,0.03356,0.05243
2016,30-45 y.,North Rhine-Westphalia,Central Asia,0.03030,85,1776,0.02233,0.03828
2016,30-45 y.,North Rhine-Westphalia,Western Asia,0.05334,360,1776,0.04288,0.06379
2016,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.08404,229,1776,0.07114,0.09695
2016,30-45 y.,Hesse,Germany,0.72042,286,490,0.68064,0.76020
2016,30-45 y.,Hesse,Southern Asia,0.02777,46,490,0.01321,0.04233
2016,30-45 y.,Hesse,Western Asia,0.04168,83,490,0.02396,0.05939
2016,30-45 y.,Hesse,Eastern Europe,0.06894,75,490,0.04648,0.09139
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.75103,245,452,0.71112,0.79094
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Southern Europe,0.04527,37,452,0.02608,0.06446
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.05342,115,452,0.03266,0.07417
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.06497,55,452,0.04222,0.08772
2016,30-45 y.,Baden-Wuerttemberg,Germany,0.69120,582,1092,0.66378,0.71861
2016,30-45 y.,Baden-Wuerttemberg,Southern Asia,0.00907,34,1092,0.00345,0.01470
2016,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.09533,125,1092,0.07790,0.11276
2016,30-45 y.,Baden-Wuerttemberg,Central Asia,0.04334,39,1092,0.03125,0.05542
2016,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04017,174,1092,0.02852,0.05182
2016,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.07527,138,1092,0.05961,0.09092
2016,30-45 y.,Bavaria,Germany,0.77311,778,1259,0.74997,0.79625
2016,30-45 y.,Bavaria,Southern Asia,0.01492,35,1259,0.00822,0.02162
2016,30-45 y.,Bavaria,Southern Europe,0.03284,59,1259,0.02299,0.04268
2016,30-45 y.,Bavaria,Central Asia,0.02075,47,1259,0.01287,0.02863
2016,30-45 y.,Bavaria,Western Asia,0.02658,154,1259,0.01769,0.03546
2016,30-45 y.,Bavaria,Eastern Europe,0.08162,186,1259,0.06649,0.09674
2016,30-45 y.,Berlin,Germany,0.79283,194,251,0.74260,0.84307
2016,30-45 y.,Berlin,Western Asia,0.03947,57,251,0.01533,0.06360
2016,30-45 y.,Brandenburg,Germany,0.90398,189,221,0.86505,0.94291
2016,30-45 y.,Brandenburg,Western Asia,0.02398,32,221,0.00377,0.04420
2016,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.95959,130,130,0.92560,0.99357
2016,30-45 y.,Saxony,Germany,0.93701,365,414,0.91358,0.96044
2016,30-45 y.,Saxony,Western Asia,0.00669,49,414,-0.00117,0.01455
2016,30-45 y.,Saxony-Anhalt,Germany,0.93107,201,245,0.89929,0.96286
2016,30-45 y.,Saxony-Anhalt,Western Asia,0.01931,44,245,0.00205,0.03658
2016,30-45 y.,Thuringa,Germany,0.87501,213,213,0.83050,0.91953
2016,46-65 y.,Schleswig-Holstein,Germany,0.89005,215,215,0.84813,0.93196
2016,46-65 y.,Hamburg,Germany,0.78721,97,97,0.70533,0.86908
2016,46-65 y.,Lower Saxony,Germany,0.86301,691,819,0.83945,0.88658
2016,46-65 y.,Lower Saxony,Western Asia,0.03551,73,819,0.02283,0.04819
2016,46-65 y.,Lower Saxony,Eastern Europe,0.03979,55,819,0.02640,0.05319
2016,46-65 y.,Bremen,Germany,0.84326,38,38,0.72612,0.96041
2016,46-65 y.,North Rhine-Westphalia,Germany,0.81768,1348,1804,0.79986,0.83550
2016,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03234,97,1804,0.02417,0.04050
2016,46-65 y.,North Rhine-Westphalia,Central Asia,0.01873,46,1804,0.01247,0.02498
2016,46-65 y.,North Rhine-Westphalia,Western Asia,0.04852,172,1804,0.03860,0.05844
2016,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05428,141,1804,0.04382,0.06473
2016,46-65 y.,Hesse,Germany,0.81115,491,588,0.77949,0.84282
2016,46-65 y.,Hesse,Western Asia,0.02756,44,588,0.01432,0.04081
2016,46-65 y.,Hesse,Eastern Europe,0.04444,53,588,0.02777,0.06111
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.77565,408,516,0.73962,0.81168
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03350,54,516,0.01796,0.04905
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04644,54,516,0.02827,0.06462
2016,46-65 y.,Baden-Wuerttemberg,Germany,0.77066,743,934,0.74369,0.79764
2016,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.07586,70,934,0.05887,0.09285
2016,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02499,50,934,0.01497,0.03500
2016,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.05982,71,934,0.04460,0.07504
2016,46-65 y.,Bavaria,Germany,0.83081,1122,1368,0.81093,0.85068
2016,46-65 y.,Bavaria,Southern Europe,0.04055,60,1368,0.03010,0.05101
2016,46-65 y.,Bavaria,Central Asia,0.01425,33,1368,0.00797,0.02054
2016,46-65 y.,Bavaria,Western Asia,0.01688,63,1368,0.01005,0.02371
2016,46-65 y.,Bavaria,Eastern Europe,0.04646,90,1368,0.03530,0.05761
2016,46-65 y.,Berlin,Germany,0.91006,266,266,0.87562,0.94451
2016,46-65 y.,Brandenburg,Germany,0.95411,335,335,0.93167,0.97655
2016,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.99436,190,190,0.98368,1.00504
2016,46-65 y.,Saxony,Germany,0.95951,504,504,0.94229,0.97674
2016,46-65 y.,Saxony-Anhalt,Germany,0.98538,298,298,0.97172,0.99903
2016,46-65 y.,Thuringa,Germany,0.97329,325,325,0.95574,0.99085
2016,66 and older,Schleswig-Holstein,Germany,0.85831,138,138,0.79991,0.91670
2016,66 and older,Hamburg,Germany,0.91608,87,87,0.85748,0.97468
2016,66 and older,Lower Saxony,Germany,0.91846,439,439,0.89283,0.94409
2016,66 and older,North Rhine-Westphalia,Germany,0.88598,796,828,0.86432,0.90764
2016,66 and older,North Rhine-Westphalia,Eastern Europe,0.02547,32,828,0.01474,0.03621
2016,66 and older,Hesse,Germany,0.89309,240,240,0.85391,0.93227
2016,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.90754,263,263,0.87246,0.94262
2016,66 and older,Baden-Wuerttemberg,Germany,0.88051,439,439,0.85013,0.91089
2016,66 and older,Bavaria,Germany,0.86392,646,692,0.83836,0.88949
2016,66 and older,Bavaria,Eastern Europe,0.04479,46,692,0.02936,0.06021
2016,66 and older,Berlin,Germany,0.95402,182,182,0.92351,0.98454
2016,66 and older,Brandenburg,Germany,0.98154,221,221,0.96375,0.99933
2016,66 and older,Mecklenburg-Western Pomerania,Germany,0.96176,119,119,0.92715,0.99636
2016,66 and older,Saxony,Germany,0.98133,326,326,0.96662,0.99605
2016,66 and older,Saxony-Anhalt,Germany,0.97113,180,180,0.94661,0.99566
2016,66 and older,Thuringa,Germany,0.97776,200,200,0.95727,0.99825
2017,17-29 y.,Schleswig-Holstein,Germany,0.89444,158,246,0.85597,0.93292
2017,17-29 y.,Schleswig-Holstein,Western Asia,0.06101,88,246,0.03104,0.09098
2017,17-29 y.,Hamburg,Germany,0.91574,67,67,0.84872,0.98276
2017,17-29 y.,Lower Saxony,Germany,0.87090,504,782,0.84739,0.89442
2017,17-29 y.,Lower Saxony,Southern Asia,0.00488,34,782,-0.00001,0.00977
2017,17-29 y.,Lower Saxony,Western Asia,0.05018,212,782,0.03487,0.06549
2017,17-29 y.,Lower Saxony,Eastern Europe,0.02536,32,782,0.01433,0.03638
2017,17-29 y.,Bremen,Germany,0.63855,33,33,0.47210,0.80501
2017,17-29 y.,North Rhine-Westphalia,Germany,0.87078,962,1464,0.85359,0.88797
2017,17-29 y.,North Rhine-Westphalia,Southern Asia,0.01870,47,1464,0.01176,0.02564
2017,17-29 y.,North Rhine-Westphalia,Southern Europe,0.02261,32,1464,0.01499,0.03022
2017,17-29 y.,North Rhine-Westphalia,Western Asia,0.03442,367,1464,0.02508,0.04376
2017,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.02152,56,1464,0.01408,0.02895
2017,17-29 y.,Hesse,Germany,0.86614,307,405,0.83294,0.89935
2017,17-29 y.,Hesse,Western Asia,0.02882,98,405,0.01251,0.04514
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.84846,219,326,0.80948,0.88744
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03554,107,326,0.01541,0.05567
2017,17-29 y.,Baden-Wuerttemberg,Germany,0.90874,492,665,0.88684,0.93065
2017,17-29 y.,Baden-Wuerttemberg,Western Asia,0.01041,141,665,0.00269,0.01813
2017,17-29 y.,Baden-Wuerttemberg,Eastern Europe,0.02211,32,665,0.01092,0.03329
2017,17-29 y.,Bavaria,Germany,0.86284,640,835,0.83949,0.88619
2017,17-29 y.,Bavaria,Western Asia,0.02417,140,835,0.01375,0.03459
2017,17-29 y.,Bavaria,Eastern Europe,0.05406,55,835,0.03871,0.06940
2017,17-29 y.,Berlin,Germany,0.82808,137,137,0.76467,0.89149
2017,17-29 y.,Brandenburg,Germany,0.88190,113,113,0.82214,0.94167
2017,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.93509,76,76,0.87933,0.99085
2017,17-29 y.,Saxony,Germany,0.96507,259,296,0.94412,0.98602
2017,17-29 y.,Saxony,Western Asia,0.00758,37,296,-0.00232,0.01748
2017,17-29 y.,Saxony-Anhalt,Germany,0.91334,134,134,0.86553,0.96116
2017,17-29 y.,Thuringa,Germany,0.86457,124,164,0.81204,0.91710
2017,17-29 y.,Thuringa,Western Asia,0.02697,40,164,0.00210,0.05184
2017,30-45 y.,Schleswig-Holstein,Germany,0.85032,230,315,0.81086,0.88978
2017,30-45 y.,Schleswig-Holstein,Western Asia,0.03925,85,315,0.01777,0.06073
2017,30-45 y.,Hamburg,Germany,0.75585,92,92,0.66759,0.84412
2017,30-45 y.,Lower Saxony,Germany,0.79178,472,800,0.76363,0.81993
2017,30-45 y.,Lower Saxony,Central Asia,0.03892,36,800,0.02551,0.05233
2017,30-45 y.,Lower Saxony,Western Asia,0.04114,220,800,0.02737,0.05491
2017,30-45 y.,Lower Saxony,Eastern Europe,0.06427,72,800,0.04727,0.08128
2017,30-45 y.,Bremen,Germany,0.73086,34,34,0.57953,0.88218
2017,30-45 y.,North Rhine-Westphalia,Germany,0.72951,974,1894,0.70950,0.74952
2017,30-45 y.,North Rhine-Westphalia,Southern Asia,0.01418,68,1894,0.00885,0.01950
2017,30-45 y.,North Rhine-Westphalia,Southern Europe,0.04727,110,1894,0.03771,0.05683
2017,30-45 y.,North Rhine-Westphalia,Central Asia,0.03350,88,1894,0.02540,0.04161
2017,30-45 y.,North Rhine-Westphalia,Western Asia,0.05456,447,1894,0.04433,0.06479
2017,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.07883,207,1894,0.06669,0.09097
2017,30-45 y.,Hesse,Germany,0.71282,324,591,0.67631,0.74933
2017,30-45 y.,Hesse,Southern Asia,0.02031,52,591,0.00893,0.03169
2017,30-45 y.,Hesse,Western Asia,0.04422,145,591,0.02763,0.06080
2017,30-45 y.,Hesse,Eastern Europe,0.05996,70,591,0.04080,0.07912
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.70343,229,405,0.65889,0.74797
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.08433,122,405,0.05724,0.11143
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.08257,54,405,0.05573,0.10941
2017,30-45 y.,Baden-Wuerttemberg,Germany,0.68397,587,1086,0.65630,0.71163
2017,30-45 y.,Baden-Wuerttemberg,Southern Asia,0.01880,33,1086,0.01072,0.02688
2017,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.09153,90,1086,0.07437,0.10869
2017,30-45 y.,Baden-Wuerttemberg,Central Asia,0.04285,38,1086,0.03080,0.05490
2017,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04048,228,1086,0.02875,0.05221
2017,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.07087,110,1086,0.05560,0.08614
2017,30-45 y.,Bavaria,Germany,0.75442,797,1302,0.73103,0.77781
2017,30-45 y.,Bavaria,Southern Asia,0.02073,39,1302,0.01299,0.02847
2017,30-45 y.,Bavaria,Southern Europe,0.03532,60,1302,0.02529,0.04536
2017,30-45 y.,Bavaria,Central Asia,0.02363,54,1302,0.01537,0.03188
2017,30-45 y.,Bavaria,Western Asia,0.02651,177,1302,0.01778,0.03524
2017,30-45 y.,Bavaria,Eastern Europe,0.09126,175,1302,0.07561,0.10691
2017,30-45 y.,Berlin,Germany,0.79582,217,264,0.74710,0.84454
2017,30-45 y.,Berlin,Western Asia,0.03553,47,264,0.01316,0.05790
2017,30-45 y.,Brandenburg,Germany,0.92072,210,254,0.88742,0.95401
2017,30-45 y.,Brandenburg,Western Asia,0.02351,44,254,0.00484,0.04218
2017,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.96754,150,150,0.93909,0.99600
2017,30-45 y.,Saxony,Germany,0.93491,415,461,0.91237,0.95745
2017,30-45 y.,Saxony,Western Asia,0.00375,46,461,-0.00184,0.00934
2017,30-45 y.,Saxony-Anhalt,Germany,0.94459,205,252,0.91629,0.97290
2017,30-45 y.,Saxony-Anhalt,Western Asia,0.01561,47,252,0.00028,0.03095
2017,30-45 y.,Thuringa,Germany,0.88846,219,219,0.84667,0.93025
2017,46-65 y.,Schleswig-Holstein,Germany,0.89240,267,307,0.85768,0.92712
2017,46-65 y.,Schleswig-Holstein,Western Asia,0.03238,40,307,0.01255,0.05221
2017,46-65 y.,Hamburg,Germany,0.80541,124,124,0.73545,0.87538
2017,46-65 y.,Lower Saxony,Germany,0.84355,851,1031,0.82137,0.86574
2017,46-65 y.,Lower Saxony,Western Asia,0.03596,114,1031,0.02459,0.04734
2017,46-65 y.,Lower Saxony,Eastern Europe,0.04915,66,1031,0.03595,0.06235
2017,46-65 y.,Bremen,Germany,0.83422,60,60,0.73932,0.92911
2017,46-65 y.,North Rhine-Westphalia,Germany,0.80988,1643,2145,0.79327,0.82649
2017,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03441,95,2145,0.02670,0.04213
2017,46-65 y.,North Rhine-Westphalia,Central Asia,0.01555,41,2145,0.01031,0.02079
2017,46-65 y.,North Rhine-Westphalia,Western Asia,0.04872,222,2145,0.03961,0.05784
2017,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05393,144,2145,0.04437,0.06349
2017,46-65 y.,Hesse,Germany,0.81430,559,702,0.78551,0.84309
2017,46-65 y.,Hesse,Southern Europe,0.04544,31,702,0.03002,0.06086
2017,46-65 y.,Hesse,Western Asia,0.02754,60,702,0.01542,0.03965
2017,46-65 y.,Hesse,Eastern Europe,0.04324,52,702,0.02818,0.05830
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.78246,451,556,0.74814,0.81679
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.05033,55,556,0.03214,0.06852
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04003,50,556,0.02372,0.05634
2017,46-65 y.,Baden-Wuerttemberg,Germany,0.77496,892,1101,0.75028,0.79964
2017,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.07117,62,1101,0.05598,0.08637
2017,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02399,72,1101,0.01495,0.03304
2017,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.06201,75,1101,0.04775,0.07626
2017,46-65 y.,Bavaria,Germany,0.82233,1317,1591,0.80354,0.84111
2017,46-65 y.,Bavaria,Southern Europe,0.03975,52,1591,0.03015,0.04935
2017,46-65 y.,Bavaria,Central Asia,0.01286,32,1591,0.00732,0.01840
2017,46-65 y.,Bavaria,Western Asia,0.01698,81,1591,0.01063,0.02333
2017,46-65 y.,Bavaria,Eastern Europe,0.05170,109,1591,0.04082,0.06259
2017,46-65 y.,Berlin,Germany,0.90658,290,290,0.87303,0.94013
2017,46-65 y.,Brandenburg,Germany,0.95677,396,396,0.93672,0.97683
2017,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.99761,215,215,0.99108,1.00415
2017,46-65 y.,Saxony,Germany,0.97255,587,587,0.95933,0.98578
2017,46-65 y.,Saxony-Anhalt,Germany,0.96603,352,352,0.94708,0.98498
2017,46-65 y.,Thuringa,Germany,0.96882,373,373,0.95116,0.98648
2017,66 and older,Schleswig-Holstein,Germany,0.83551,157,157,0.77734,0.89369
2017,66 and older,Hamburg,Germany,0.91058,87,87,0.85027,0.97089
2017,66 and older,Lower Saxony,Germany,0.92160,456,456,0.89690,0.94630
2017,66 and older,North Rhine-Westphalia,Germany,0.89300,820,859,0.87232,0.91369
2017,66 and older,North Rhine-Westphalia,Eastern Europe,0.02557,39,859,0.01501,0.03614
2017,66 and older,Hesse,Germany,0.89574,249,249,0.85771,0.93378
2017,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.90892,276,276,0.87492,0.94293
2017,66 and older,Baden-Wuerttemberg,Germany,0.85302,462,495,0.82180,0.88425
2017,66 and older,Baden-Wuerttemberg,Eastern Europe,0.05023,33,495,0.03097,0.06949
2017,66 and older,Bavaria,Germany,0.86961,689,732,0.84520,0.89402
2017,66 and older,Bavaria,Eastern Europe,0.03435,43,732,0.02115,0.04755
2017,66 and older,Berlin,Germany,0.95648,197,197,0.92792,0.98505
2017,66 and older,Brandenburg,Germany,0.98113,230,230,0.96350,0.99875
2017,66 and older,Mecklenburg-Western Pomerania,Germany,0.97052,124,124,0.94063,1.00041
2017,66 and older,Saxony,Germany,0.99066,347,347,0.98052,1.00079
2017,66 and older,Saxony-Anhalt,Germany,0.97221,190,190,0.94878,0.99565
2017,66 and older,Thuringa,Germany,0.99416,206,206,0.98373,1.00459
2018,17-29 y.,Schleswig-Holstein,Germany,0.93083,171,222,0.89738,0.96429
2018,17-29 y.,Schleswig-Holstein,Western Asia,0.01798,51,222,0.00046,0.03550
2018,17-29 y.,Hamburg,Germany,0.84877,64,64,0.76030,0.93724
2018,17-29 y.,Lower Saxony,Germany,0.86841,474,671,0.84281,0.89400
2018,17-29 y.,Lower Saxony,Western Asia,0.04343,197,671,0.02800,0.05886
2018,17-29 y.,Bremen,Germany,0.71737,33,33,0.56135,0.87338
2018,17-29 y.,North Rhine-Westphalia,Germany,0.85150,965,1417,0.83298,0.87002
2018,17-29 y.,North Rhine-Westphalia,Southern Asia,0.02288,40,1417,0.01509,0.03066
2018,17-29 y.,North Rhine-Westphalia,Southern Europe,0.03705,35,1417,0.02721,0.04689
2018,17-29 y.,North Rhine-Westphalia,Western Asia,0.04232,321,1417,0.03183,0.05281
2018,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.02818,56,1417,0.01956,0.03680
2018,17-29 y.,Hesse,Germany,0.89095,312,415,0.86093,0.92098
2018,17-29 y.,Hesse,Western Asia,0.02106,103,415,0.00723,0.03490
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.86031,230,316,0.82203,0.89860
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03556,86,316,0.01511,0.05602
2018,17-29 y.,Baden-Wuerttemberg,Germany,0.91718,450,553,0.89419,0.94018
2018,17-29 y.,Baden-Wuerttemberg,Western Asia,0.01378,103,553,0.00406,0.02351
2018,17-29 y.,Bavaria,Germany,0.87434,605,770,0.85092,0.89777
2018,17-29 y.,Bavaria,Western Asia,0.01852,126,770,0.00899,0.02805
2018,17-29 y.,Bavaria,Eastern Europe,0.05037,39,770,0.03491,0.06583
2018,17-29 y.,Berlin,Germany,0.85390,145,145,0.79621,0.91159
2018,17-29 y.,Brandenburg,Germany,0.91171,118,150,0.86616,0.95727
2018,17-29 y.,Brandenburg,Western Asia,0.02876,32,150,0.00192,0.05559
2018,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.94610,81,81,0.89662,0.99559
2018,17-29 y.,Saxony,Germany,0.97108,243,243,0.94997,0.99220
2018,17-29 y.,Saxony-Anhalt,Germany,0.92041,141,141,0.87557,0.96524
2018,17-29 y.,Thuringa,Germany,0.88381,128,161,0.83415,0.93346
2018,17-29 y.,Thuringa,Western Asia,0.01967,33,161,-0.00185,0.04118
2018,30-45 y.,Schleswig-Holstein,Germany,0.85317,214,283,0.81186,0.89448
2018,30-45 y.,Schleswig-Holstein,Western Asia,0.04350,69,283,0.01969,0.06731
2018,30-45 y.,Hamburg,Germany,0.78478,92,92,0.70034,0.86922
2018,30-45 y.,Lower Saxony,Germany,0.77085,412,736,0.74047,0.80124
2018,30-45 y.,Lower Saxony,Central Asia,0.06212,36,736,0.04467,0.07957
2018,30-45 y.,Lower Saxony,Western Asia,0.04527,218,736,0.03024,0.06030
2018,30-45 y.,Lower Saxony,Eastern Europe,0.07087,70,736,0.05232,0.08942
2018,30-45 y.,Bremen,Germany,0.72588,32,66,0.61743,0.83432
2018,30-45 y.,Bremen,Western Asia,0.06313,34,66,0.00400,0.12225
2018,30-45 y.,North Rhine-Westphalia,Germany,0.70570,894,1738,0.68427,0.72713
2018,30-45 y.,North Rhine-Westphalia,Southern Asia,0.01270,58,1738,0.00743,0.01797
2018,30-45 y.,North Rhine-Westphalia,Southern Europe,0.04514,90,1738,0.03538,0.05491
2018,30-45 y.,North Rhine-Westphalia,Central Asia,0.03752,77,1738,0.02859,0.04646
2018,30-45 y.,North Rhine-Westphalia,Western Asia,0.06300,398,1738,0.05157,0.07443
2018,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.08622,190,1738,0.07302,0.09942
2018,30-45 y.,North Rhine-Westphalia,Sub-Saharan Africa,0.01074,31,1738,0.00589,0.01558
2018,30-45 y.,Hesse,Germany,0.68898,282,527,0.64942,0.72854
2018,30-45 y.,Hesse,Southern Asia,0.03856,53,527,0.02210,0.05501
2018,30-45 y.,Hesse,Western Asia,0.06657,134,527,0.04526,0.08787
2018,30-45 y.,Hesse,Eastern Europe,0.04841,58,527,0.03006,0.06675
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.73814,225,388,0.69434,0.78195
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.07395,111,388,0.04788,0.10003
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.08016,52,388,0.05311,0.10722
2018,30-45 y.,Baden-Wuerttemberg,Germany,0.64851,515,950,0.61813,0.67888
2018,30-45 y.,Baden-Wuerttemberg,Southern Asia,0.02658,35,950,0.01635,0.03682
2018,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.08997,78,950,0.07177,0.10818
2018,30-45 y.,Baden-Wuerttemberg,Central Asia,0.02606,31,950,0.01592,0.03619
2018,30-45 y.,Baden-Wuerttemberg,Western Asia,0.03678,182,950,0.02480,0.04875
2018,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.11415,109,950,0.09392,0.13438
2018,30-45 y.,Bavaria,Germany,0.76807,731,1139,0.74355,0.79259
2018,30-45 y.,Bavaria,Southern Europe,0.04201,49,1139,0.03036,0.05367
2018,30-45 y.,Bavaria,Central Asia,0.02103,42,1139,0.01270,0.02937
2018,30-45 y.,Bavaria,Western Asia,0.02147,156,1139,0.01305,0.02989
2018,30-45 y.,Bavaria,Eastern Europe,0.09206,161,1139,0.07526,0.10885
2018,30-45 y.,Berlin,Germany,0.78209,241,315,0.73643,0.82776
2018,30-45 y.,Berlin,Western Asia,0.04337,74,315,0.02084,0.06590
2018,30-45 y.,Brandenburg,Germany,0.95164,208,247,0.92484,0.97845
2018,30-45 y.,Brandenburg,Western Asia,0.00871,39,247,-0.00290,0.02033
2018,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.95947,148,148,0.92759,0.99135
2018,30-45 y.,Saxony,Germany,0.93163,396,446,0.90818,0.95508
2018,30-45 y.,Saxony,Western Asia,0.00809,50,446,-0.00024,0.01641
2018,30-45 y.,Saxony-Anhalt,Germany,0.92235,196,235,0.88806,0.95664
2018,30-45 y.,Saxony-Anhalt,Western Asia,0.02727,39,235,0.00640,0.04813
2018,30-45 y.,Thuringa,Germany,0.84028,196,232,0.79304,0.88753
2018,30-45 y.,Thuringa,Western Asia,0.01230,36,232,-0.00191,0.02651
2018,46-65 y.,Schleswig-Holstein,Germany,0.90026,255,290,0.86571,0.93481
2018,46-65 y.,Schleswig-Holstein,Western Asia,0.04185,35,290,0.01876,0.06494
2018,46-65 y.,Hamburg,Germany,0.81008,120,120,0.73961,0.88056
2018,46-65 y.,Lower Saxony,Germany,0.85576,822,1019,0.83418,0.87735
2018,46-65 y.,Lower Saxony,Western Asia,0.02330,125,1019,0.01403,0.03257
2018,46-65 y.,Lower Saxony,Eastern Europe,0.05294,72,1019,0.03919,0.06670
2018,46-65 y.,Bremen,Germany,0.77140,64,64,0.66770,0.87510
2018,46-65 y.,North Rhine-Westphalia,Germany,0.78786,1565,2079,0.77029,0.80544
2018,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03360,87,2079,0.02585,0.04135
2018,46-65 y.,North Rhine-Westphalia,Central Asia,0.01698,42,2079,0.01142,0.02253
2018,46-65 y.,North Rhine-Westphalia,Western Asia,0.06268,240,2079,0.05226,0.07310
2018,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05359,145,2079,0.04391,0.06327
2018,46-65 y.,Hesse,Germany,0.82793,541,674,0.79941,0.85644
2018,46-65 y.,Hesse,Western Asia,0.04001,81,674,0.02520,0.05481
2018,46-65 y.,Hesse,Eastern Europe,0.04714,52,674,0.03113,0.06315
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.80149,449,562,0.76848,0.83450
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.01880,63,562,0.00756,0.03003
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04381,50,562,0.02687,0.06075
2018,46-65 y.,Baden-Wuerttemberg,Germany,0.80304,827,1020,0.77862,0.82746
2018,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.04142,50,1020,0.02918,0.05365
2018,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02235,72,1020,0.01327,0.03143
2018,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.05910,71,1020,0.04462,0.07358
2018,46-65 y.,Bavaria,Germany,0.81561,1244,1501,0.79599,0.83524
2018,46-65 y.,Bavaria,Southern Europe,0.04454,48,1501,0.03410,0.05498
2018,46-65 y.,Bavaria,Central Asia,0.01621,36,1501,0.00982,0.02260
2018,46-65 y.,Bavaria,Western Asia,0.01835,74,1501,0.01156,0.02514
2018,46-65 y.,Bavaria,Eastern Europe,0.05320,99,1501,0.04184,0.06455
