year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Hesse,Western Asia,0.02817,31,1288,0.01913,0.03721
2008,Hesse,Eastern Europe,0.03866,50,1288,0.02813,0.04919
2008,"Rhineland-Palatinate, Saarland",Germany,0.70979,973,1026,0.68200,0.73758
2008,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03155,53,1026,0.02085,0.04226
2008,Baden-Wuerttemberg,Germany,0.65762,1954,2290,0.63818,0.67706
2008,Baden-Wuerttemberg,Southern Europe,0.06832,155,2290,0.05798,0.07865
2008,Baden-Wuerttemberg,Western Asia,0.01699,80,2290,0.01169,0.02228
2008,Baden-Wuerttemberg,Eastern Europe,0.03658,101,2290,0.02889,0.04427
2008,Bavaria,Germany,0.72686,2506,2749,0.71020,0.74352
2008,Bavaria,Southern Europe,0.02938,62,2749,0.02307,0.03570
2008,Bavaria,Western Asia,0.01783,50,2749,0.01289,0.02278
2008,Bavaria,Eastern Europe,0.03384,97,2749,0.02708,0.04061
2008,Bavaria,Western Europe,0.01718,34,2749,0.01232,0.02204
2008,Berlin,Germany,0.80475,677,677,0.77487,0.83463
2008,Brandenburg,Germany,0.84923,816,816,0.82466,0.87380
2008,Mecklenburg-Western Pomerania,Germany,0.88674,489,489,0.85862,0.91486
2008,Saxony,Germany,0.86094,1422,1422,0.84295,0.87893
2008,Saxony-Anhalt,Germany,0.87661,809,809,0.85393,0.89928
2008,Thuringa,Germany,0.85932,865,865,0.83613,0.88250
2009,Schleswig-Holstein,Germany,0.76011,473,473,0.72159,0.79863
2009,Hamburg,Germany,0.87686,256,256,0.83653,0.91720
2009,Lower Saxony,Germany,0.77767,1518,1564,0.75705,0.79828
2009,Lower Saxony,Eastern Europe,0.02245,46,1564,0.01511,0.02979
2009,Bremen,Germany,0.87711,115,115,0.81684,0.93738
2009,North Rhine-Westphalia,Germany,0.72392,3240,3633,0.70938,0.73846
2009,North Rhine-Westphalia,Southern Europe,0.02303,86,3633,0.01815,0.02791
2009,North Rhine-Westphalia,Central Asia,0.01410,59,3633,0.01026,0.01793
2009,North Rhine-Westphalia,Western Asia,0.02945,108,3633,0.02395,0.03494
2009,North Rhine-Westphalia,Eastern Europe,0.03847,140,3633,0.03221,0.04472
2009,Hesse,Germany,0.68569,1072,1165,0.65902,0.71236
2009,Hesse,Southern Europe,0.04656,49,1165,0.03445,0.05866
2009,Hesse,Eastern Europe,0.03412,44,1165,0.02369,0.04455
2009,"Rhineland-Palatinate, Saarland",Germany,0.71836,915,963,0.68994,0.74679
2009,"Rhineland-Palatinate, Saarland",Eastern Europe,0.02715,48,963,0.01688,0.03742
2009,Baden-Wuerttemberg,Germany,0.67620,1788,2061,0.65599,0.69641
2009,Baden-Wuerttemberg,Southern Europe,0.06473,127,2061,0.05411,0.07536
2009,Baden-Wuerttemberg,Western Asia,0.01360,56,2061,0.00859,0.01860
2009,Baden-Wuerttemberg,Eastern Europe,0.03488,90,2061,0.02696,0.04281
2009,Bavaria,Germany,0.72932,2389,2612,0.71227,0.74636
2009,Bavaria,Southern Europe,0.02789,56,2612,0.02158,0.03421
2009,Bavaria,Western Asia,0.01728,41,2612,0.01228,0.02228
2009,Bavaria,Eastern Europe,0.03975,95,2612,0.03226,0.04724
2009,Bavaria,Western Europe,0.01707,31,2612,0.01210,0.02204
2009,Berlin,Germany,0.80211,643,643,0.77129,0.83292
2009,Brandenburg,Germany,0.84055,783,783,0.81489,0.86621
2009,Mecklenburg-Western Pomerania,Germany,0.88263,468,468,0.85344,0.91182
2009,Saxony,Germany,0.85111,1351,1351,0.83212,0.87010
2009,Saxony-Anhalt,Germany,0.87187,760,760,0.84810,0.89565
2009,Thuringa,Germany,0.84018,816,816,0.81502,0.86534
2010,Schleswig-Holstein,Germany,0.77080,664,695,0.73953,0.80207
2010,Schleswig-Holstein,Eastern Europe,0.02186,31,695,0.01098,0.03274
2010,Hamburg,Germany,0.81898,339,339,0.77793,0.86003
2010,Lower Saxony,Germany,0.75399,2000,2192,0.73596,0.77202
2010,Lower Saxony,Southern Europe,0.01273,35,2192,0.00803,0.01742
2010,Lower Saxony,Central Asia,0.00860,42,2192,0.00473,0.01247
2010,Lower Saxony,Western Asia,0.01500,38,2192,0.00991,0.02009
2010,Lower Saxony,Eastern Europe,0.02973,77,2192,0.02261,0.03684
2010,Bremen,Germany,0.84213,152,152,0.78397,0.90029
2010,North Rhine-Westphalia,Germany,0.70007,4175,4950,0.68730,0.71283
2010,North Rhine-Westphalia,Southern Europe,0.02824,161,4950,0.02363,0.03286
2010,North Rhine-Westphalia,Central Asia,0.01779,107,4950,0.01411,0.02148
2010,North Rhine-Westphalia,Western Asia,0.02846,209,4950,0.02383,0.03310
2010,North Rhine-Westphalia,Eastern Europe,0.04315,258,4950,0.03749,0.04881
2010,North Rhine-Westphalia,Western Europe,0.00924,40,4950,0.00657,0.01190
2010,Hesse,Germany,0.66511,1385,1617,0.64210,0.68812
2010,Hesse,Southern Europe,0.05040,60,1617,0.03973,0.06107
2010,Hesse,Central Asia,0.01002,39,1617,0.00517,0.01488
2010,Hesse,Western Asia,0.02240,52,1617,0.01518,0.02961
2010,Hesse,Eastern Europe,0.03839,81,1617,0.02903,0.04776
2010,"Rhineland-Palatinate, Saarland",Germany,0.71086,1167,1300,0.68620,0.73551
2010,"Rhineland-Palatinate, Saarland",Central Asia,0.02722,32,1300,0.01837,0.03607
2010,"Rhineland-Palatinate, Saarland",Western Asia,0.02928,36,1300,0.02011,0.03844
2010,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03336,65,1300,0.02360,0.04313
2010,Baden-Wuerttemberg,Germany,0.67159,2448,2861,0.65438,0.68880
2010,Baden-Wuerttemberg,Southern Europe,0.06503,163,2861,0.05599,0.07407
2010,Baden-Wuerttemberg,Central Asia,0.01382,44,2861,0.00954,0.01810
2010,Baden-Wuerttemberg,Western Asia,0.01470,72,2861,0.01029,0.01911
2010,Baden-Wuerttemberg,Eastern Europe,0.03803,134,2861,0.03102,0.04504
2010,Bavaria,Germany,0.72204,3190,3581,0.70737,0.73672
2010,Bavaria,Southern Europe,0.03225,88,3581,0.02646,0.03804
2010,Bavaria,Central Asia,0.00561,38,3581,0.00316,0.00806
2010,Bavaria,Western Asia,0.02151,76,3581,0.01676,0.02626
2010,Bavaria,Eastern Europe,0.03693,144,3581,0.03075,0.04310
2010,Bavaria,Western Europe,0.02002,45,3581,0.01543,0.02461
2010,Berlin,Germany,0.79836,824,824,0.77095,0.82577
2010,Brandenburg,Germany,0.85368,943,943,0.83111,0.87625
2010,Mecklenburg-Western Pomerania,Germany,0.87460,587,587,0.84779,0.90141
2010,Saxony,Germany,0.85500,1656,1656,0.83804,0.87196
2010,Saxony-Anhalt,Germany,0.87086,895,895,0.84888,0.89285
2010,Thuringa,Germany,0.86009,943,943,0.83793,0.88224
2011,Schleswig-Holstein,Germany,0.75697,898,941,0.72955,0.78439
2011,Schleswig-Holstein,Eastern Europe,0.02193,43,941,0.01257,0.03129
2011,Hamburg,Germany,0.80058,385,385,0.76061,0.84054
2011,Lower Saxony,Germany,0.75228,2405,2653,0.73585,0.76871
2011,Lower Saxony,Southern Europe,0.00865,35,2653,0.00513,0.01218
2011,Lower Saxony,Central Asia,0.01658,64,2653,0.01172,0.02144
2011,Lower Saxony,Western Asia,0.01263,41,2653,0.00838,0.01688
2011,Lower Saxony,Eastern Europe,0.03572,108,2653,0.02865,0.04278
2011,Bremen,Germany,0.72596,162,162,0.65706,0.79486
2011,North Rhine-Westphalia,Germany,0.69820,4859,5714,0.68630,0.71011
2011,North Rhine-Westphalia,Southern Europe,0.02602,165,5714,0.02189,0.03015
2011,North Rhine-Westphalia,Central Asia,0.01788,132,5714,0.01445,0.02132
2011,North Rhine-Westphalia,Western Asia,0.02687,199,5714,0.02267,0.03106
2011,North Rhine-Westphalia,Eastern Europe,0.04878,306,5714,0.04319,0.05436
2011,North Rhine-Westphalia,Western Europe,0.01091,53,5714,0.00821,0.01360
2011,Hesse,Germany,0.66842,1674,1919,0.64735,0.68949
2011,Hesse,Southern Europe,0.03805,58,1919,0.02949,0.04661
2011,Hesse,Central Asia,0.00979,45,1919,0.00538,0.01420
2011,Hesse,Western Asia,0.02285,48,1919,0.01616,0.02954
2011,Hesse,Eastern Europe,0.04260,94,1919,0.03356,0.05164
2011,"Rhineland-Palatinate, Saarland",Germany,0.70915,1412,1596,0.68686,0.73144
2011,"Rhineland-Palatinate, Saarland",Southern Europe,0.02107,37,1596,0.01403,0.02812
2011,"Rhineland-Palatinate, Saarland",Central Asia,0.02189,36,1596,0.01471,0.02908
2011,"Rhineland-Palatinate, Saarland",Western Asia,0.02400,40,1596,0.01649,0.03151
2011,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03375,71,1596,0.02489,0.04262
2011,Baden-Wuerttemberg,Germany,0.68369,3051,3517,0.66832,0.69906
2011,Baden-Wuerttemberg,Southern Europe,0.05182,174,3517,0.04449,0.05914
2011,Baden-Wuerttemberg,Central Asia,0.01782,64,3517,0.01345,0.02220
2011,Baden-Wuerttemberg,Western Asia,0.01054,59,3517,0.00716,0.01391
2011,Baden-Wuerttemberg,Eastern Europe,0.03867,169,3517,0.03229,0.04504
2011,Bavaria,Germany,0.73292,4017,4445,0.71991,0.74593
2011,Bavaria,Southern Europe,0.02502,90,4445,0.02042,0.02961
2011,Bavaria,Central Asia,0.00634,37,4445,0.00401,0.00868
2011,Bavaria,Western Asia,0.01463,63,4445,0.01110,0.01816
2011,Bavaria,Eastern Europe,0.04070,185,4445,0.03489,0.04651
2011,Bavaria,Western Europe,0.01716,53,4445,0.01334,0.02098
2011,Berlin,Germany,0.81079,934,934,0.78566,0.83592
2011,Brandenburg,Germany,0.85078,1117,1117,0.82987,0.87168
2011,Mecklenburg-Western Pomerania,Germany,0.86712,656,656,0.84113,0.89312
2011,Saxony,Germany,0.84287,1819,1819,0.82615,0.85960
2011,Saxony-Anhalt,Germany,0.85688,1092,1092,0.83610,0.87766
2011,Thuringa,Germany,0.85672,1094,1094,0.83595,0.87749
2012,Schleswig-Holstein,Germany,0.76010,902,943,0.73284,0.78737
2012,Schleswig-Holstein,Eastern Europe,0.02080,41,943,0.01168,0.02991
2012,Hamburg,Germany,0.76191,393,393,0.71974,0.80407
2012,Lower Saxony,Germany,0.75222,2357,2557,0.73548,0.76896
2012,Lower Saxony,Central Asia,0.01799,64,2557,0.01283,0.02314
2012,Lower Saxony,Western Asia,0.01392,36,2557,0.00937,0.01846
2012,Lower Saxony,Eastern Europe,0.04221,100,2557,0.03442,0.05001
2012,Bremen,Germany,0.70465,168,168,0.63545,0.77384
2012,North Rhine-Westphalia,Germany,0.69329,4733,5570,0.68118,0.70540
2012,North Rhine-Westphalia,Southern Asia,0.00359,31,5570,0.00202,0.00516
2012,North Rhine-Westphalia,Southern Europe,0.02811,156,5570,0.02377,0.03245
2012,North Rhine-Westphalia,Central Asia,0.01844,131,5570,0.01491,0.02197
2012,North Rhine-Westphalia,Western Asia,0.02499,178,5570,0.02089,0.02909
2012,North Rhine-Westphalia,Eastern Europe,0.05049,294,5570,0.04474,0.05624
2012,North Rhine-Westphalia,Western Europe,0.01083,47,5570,0.00812,0.01355
2012,Hesse,Germany,0.67309,1640,1867,0.65180,0.69437
2012,Hesse,Southern Europe,0.03660,49,1867,0.02808,0.04512
2012,Hesse,Central Asia,0.01333,40,1867,0.00813,0.01854
2012,Hesse,Western Asia,0.02633,50,1867,0.01906,0.03359
2012,Hesse,Eastern Europe,0.04008,88,1867,0.03118,0.04898
2012,"Rhineland-Palatinate, Saarland",Germany,0.72330,1406,1540,0.70095,0.74565
2012,"Rhineland-Palatinate, Saarland",Southern Europe,0.02541,38,1540,0.01755,0.03327
2012,"Rhineland-Palatinate, Saarland",Central Asia,0.02673,33,1540,0.01867,0.03478
2012,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03208,63,1540,0.02328,0.04089
2012,Baden-Wuerttemberg,Germany,0.67620,2893,3318,0.66027,0.69212
2012,Baden-Wuerttemberg,Southern Europe,0.05246,154,3318,0.04488,0.06005
2012,Baden-Wuerttemberg,Central Asia,0.01485,58,3318,0.01074,0.01897
2012,Baden-Wuerttemberg,Western Asia,0.00921,40,3318,0.00596,0.01247
2012,Baden-Wuerttemberg,Eastern Europe,0.04849,173,3318,0.04118,0.05580
2012,Bavaria,Germany,0.72162,3932,4388,0.70836,0.73489
2012,Bavaria,Southern Europe,0.02873,90,4388,0.02379,0.03367
2012,Bavaria,Central Asia,0.00915,50,4388,0.00633,0.01197
2012,Bavaria,Western Asia,0.01670,60,4388,0.01291,0.02050
2012,Bavaria,Eastern Europe,0.04086,185,4388,0.03500,0.04672
2012,Bavaria,Western Europe,0.02316,71,4388,0.01871,0.02761
2012,Berlin,Germany,0.80410,968,1004,0.77954,0.82866
2012,Berlin,Eastern Europe,0.03132,36,1004,0.02054,0.04210
2012,Brandenburg,Germany,0.84412,1070,1070,0.82237,0.86586
2012,Mecklenburg-Western Pomerania,Germany,0.85465,629,629,0.82708,0.88222
2012,Saxony,Germany,0.84187,1823,1855,0.82526,0.85848
2012,Saxony,Eastern Europe,0.01522,32,1855,0.00965,0.02079
2012,Saxony-Anhalt,Germany,0.85712,1025,1025,0.83568,0.87855
2012,Thuringa,Germany,0.85310,1075,1075,0.83193,0.87428
2013,Schleswig-Holstein,Germany,0.76123,880,1010,0.73492,0.78754
2013,Schleswig-Holstein,Western Asia,0.02548,59,1010,0.01576,0.03521
2013,Schleswig-Holstein,Eastern Europe,0.01760,71,1010,0.00949,0.02571
2013,Hamburg,Germany,0.74634,399,477,0.70725,0.78543
2013,Hamburg,Eastern Europe,0.03838,78,477,0.02112,0.05564
2013,Lower Saxony,Germany,0.75063,2376,2911,0.73491,0.76635
2013,Lower Saxony,Southern Europe,0.00509,62,2911,0.00250,0.00768
2013,Lower Saxony,Central Asia,0.01846,109,2911,0.01357,0.02335
2013,Lower Saxony,Western Asia,0.01798,104,2911,0.01315,0.02280
2013,Lower Saxony,Eastern Europe,0.04465,260,2911,0.03714,0.05215
2013,Bremen,Germany,0.71712,169,169,0.64901,0.78523
2013,North Rhine-Westphalia,Germany,0.69564,4802,6417,0.68438,0.70690
2013,North Rhine-Westphalia,Southern Asia,0.00427,43,6417,0.00267,0.00586
2013,North Rhine-Westphalia,Southern Europe,0.02424,335,6417,0.02047,0.02800
2013,North Rhine-Westphalia,Central Asia,0.01903,250,6417,0.01568,0.02237
2013,North Rhine-Westphalia,Western Asia,0.02518,297,6417,0.02134,0.02901
2013,North Rhine-Westphalia,Eastern Europe,0.04775,603,6417,0.04253,0.05296
2013,North Rhine-Westphalia,Western Europe,0.00768,48,6417,0.00554,0.00982
2013,North Rhine-Westphalia,Sub-Saharan Africa,0.00420,39,6417,0.00262,0.00578
2013,Hesse,Germany,0.68247,1641,2168,0.66287,0.70207
2013,Hesse,Northern Africa,0.00645,34,2168,0.00308,0.00982
2013,Hesse,Southern Asia,0.01089,37,2168,0.00652,0.01526
2013,Hesse,Southern Europe,0.03552,116,2168,0.02773,0.04331
2013,Hesse,Central Asia,0.00985,69,2168,0.00569,0.01401
2013,Hesse,Western Asia,0.02996,88,2168,0.02278,0.03714
2013,Hesse,Eastern Europe,0.03939,183,2168,0.03120,0.04759
2013,"Rhineland-Palatinate, Saarland",Germany,0.71960,1362,1738,0.69847,0.74072
2013,"Rhineland-Palatinate, Saarland",Southern Europe,0.02109,95,1738,0.01433,0.02785
2013,"Rhineland-Palatinate, Saarland",Central Asia,0.02064,67,1738,0.01395,0.02732
2013,"Rhineland-Palatinate, Saarland",Western Asia,0.01553,61,1738,0.00972,0.02135
2013,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04254,153,1738,0.03305,0.05203
2013,Baden-Wuerttemberg,Germany,0.67151,2854,3715,0.65641,0.68662
2013,Baden-Wuerttemberg,Southern Europe,0.04746,290,3715,0.04063,0.05430
2013,Baden-Wuerttemberg,Central Asia,0.02063,118,3715,0.01606,0.02520
2013,Baden-Wuerttemberg,Western Asia,0.01912,116,3715,0.01472,0.02353
2013,Baden-Wuerttemberg,Eastern Europe,0.04502,337,3715,0.03835,0.05169
2013,Bavaria,Germany,0.71768,3897,4870,0.70503,0.73032
2013,Bavaria,Southern Europe,0.02534,220,4870,0.02093,0.02976
2013,Bavaria,Central Asia,0.01132,143,4870,0.00835,0.01429
2013,Bavaria,Western Asia,0.01502,109,4870,0.01160,0.01844
2013,Bavaria,Eastern Europe,0.04513,424,4870,0.03930,0.05096
2013,Bavaria,Western Europe,0.01784,77,4870,0.01412,0.02155
2013,Berlin,Germany,0.77863,972,1128,0.75439,0.80287
2013,Berlin,Southern Europe,0.01374,46,1128,0.00695,0.02054
2013,Berlin,Western Asia,0.01655,45,1128,0.00910,0.02400
2013,Berlin,Eastern Europe,0.02458,65,1128,0.01554,0.03362
2013,Brandenburg,Germany,0.81819,1012,1120,0.79559,0.84079
2013,Brandenburg,Central Asia,0.00730,31,1120,0.00231,0.01229
2013,Brandenburg,Eastern Europe,0.03400,77,1120,0.02338,0.04462
2013,Mecklenburg-Western Pomerania,Germany,0.84411,589,589,0.81479,0.87343
2013,Saxony,Germany,0.84415,1716,1776,0.82727,0.86102
2013,Saxony,Eastern Europe,0.01249,60,1776,0.00732,0.01766
2013,Saxony-Anhalt,Germany,0.85431,989,1032,0.83278,0.87585
2013,Saxony-Anhalt,Eastern Europe,0.01491,43,1032,0.00751,0.02231
2013,Thuringa,Germany,0.84676,1008,1008,0.82451,0.86901
2014,Schleswig-Holstein,Germany,0.76742,768,874,0.73939,0.79544
2014,Schleswig-Holstein,Western Asia,0.02820,47,874,0.01722,0.03919
2014,Schleswig-Holstein,Eastern Europe,0.01732,59,874,0.00867,0.02598
2014,Hamburg,Germany,0.73553,337,390,0.69170,0.77936
2014,Hamburg,Eastern Europe,0.03321,53,390,0.01541,0.05102
2014,Lower Saxony,Germany,0.74531,2166,2614,0.72860,0.76201
2014,Lower Saxony,Southern Europe,0.00486,49,2614,0.00220,0.00753
2014,Lower Saxony,Central Asia,0.01791,87,2614,0.01283,0.02300
2014,Lower Saxony,Western Asia,0.02252,95,2614,0.01683,0.02821
2014,Lower Saxony,Eastern Europe,0.04343,217,2614,0.03562,0.05125
2014,Bremen,Germany,0.73752,152,152,0.66734,0.80769
2014,North Rhine-Westphalia,Germany,0.70339,4371,5652,0.69148,0.71530
2014,North Rhine-Westphalia,Southern Asia,0.00389,35,5652,0.00226,0.00551
2014,North Rhine-Westphalia,Southern Europe,0.02350,267,5652,0.01955,0.02745
2014,North Rhine-Westphalia,Central Asia,0.01793,207,5652,0.01447,0.02139
2014,North Rhine-Westphalia,Western Asia,0.02739,250,5652,0.02313,0.03165
2014,North Rhine-Westphalia,Eastern Europe,0.04021,476,5652,0.03508,0.04533
2014,North Rhine-Westphalia,Western Europe,0.00993,46,5652,0.00734,0.01252
2014,Hesse,Germany,0.69332,1469,1866,0.67239,0.71425
2014,Hesse,Southern Asia,0.01607,33,1866,0.01037,0.02178
2014,Hesse,Southern Europe,0.03267,91,1866,0.02460,0.04073
2014,Hesse,Central Asia,0.01038,57,1866,0.00578,0.01497
2014,Hesse,Western Asia,0.03188,71,1866,0.02391,0.03985
2014,Hesse,Eastern Europe,0.03546,145,1866,0.02707,0.04386
2014,"Rhineland-Palatinate, Saarland",Germany,0.70953,1238,1573,0.68709,0.73198
2014,"Rhineland-Palatinate, Saarland",Southern Europe,0.02646,85,1573,0.01852,0.03439
2014,"Rhineland-Palatinate, Saarland",Central Asia,0.02146,61,1573,0.01429,0.02862
2014,"Rhineland-Palatinate, Saarland",Western Asia,0.02007,58,1573,0.01314,0.02700
2014,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03986,131,1573,0.03019,0.04953
2014,Baden-Wuerttemberg,Germany,0.67699,2534,3207,0.66080,0.69318
2014,Baden-Wuerttemberg,Southern Europe,0.04764,228,3207,0.04027,0.05501
2014,Baden-Wuerttemberg,Central Asia,0.01749,89,3207,0.01296,0.02203
2014,Baden-Wuerttemberg,Western Asia,0.01864,83,3207,0.01396,0.02332
2014,Baden-Wuerttemberg,Eastern Europe,0.04929,273,3207,0.04179,0.05678
2014,Bavaria,Germany,0.71649,3565,4386,0.70315,0.72983
2014,Bavaria,Southern Europe,0.02607,194,4386,0.02136,0.03079
2014,Bavaria,Central Asia,0.01159,108,4386,0.00842,0.01476
2014,Bavaria,Western Asia,0.01672,91,4386,0.01293,0.02052
2014,Bavaria,Eastern Europe,0.03943,353,4386,0.03367,0.04519
2014,Bavaria,Western Europe,0.01980,75,4386,0.01567,0.02392
2014,Berlin,Germany,0.76870,868,917,0.74139,0.79601
2014,Berlin,Eastern Europe,0.02442,49,917,0.01442,0.03441
2014,Brandenburg,Germany,0.82046,938,996,0.79661,0.84431
2014,Brandenburg,Eastern Europe,0.02414,58,996,0.01460,0.03368
2014,Mecklenburg-Western Pomerania,Germany,0.84150,547,547,0.81087,0.87213
2014,Saxony,Germany,0.84261,1553,1612,0.82483,0.86040
2014,Saxony,Eastern Europe,0.01531,59,1612,0.00931,0.02131
2014,Saxony-Anhalt,Germany,0.84337,909,940,0.82012,0.86662
2014,Saxony-Anhalt,Eastern Europe,0.01341,31,940,0.00605,0.02077
2014,Thuringa,Germany,0.81435,967,967,0.78983,0.83887
2015,Schleswig-Holstein,Germany,0.77455,744,857,0.74656,0.80255
2015,Schleswig-Holstein,Southern Europe,0.02093,31,857,0.01134,0.03052
2015,Schleswig-Holstein,Western Asia,0.01725,31,857,0.00852,0.02597
2015,Schleswig-Holstein,Eastern Europe,0.01521,51,857,0.00701,0.02340
2015,Hamburg,Germany,0.72398,337,388,0.67944,0.76852
2015,Hamburg,Eastern Europe,0.03042,51,388,0.01331,0.04754
2015,Lower Saxony,Germany,0.73802,2052,2585,0.72107,0.75498
2015,Lower Saxony,Southern Europe,0.00708,72,2585,0.00385,0.01032
2015,Lower Saxony,Central Asia,0.02244,90,2585,0.01673,0.02815
2015,Lower Saxony,Western Asia,0.02049,109,2585,0.01503,0.02596
2015,Lower Saxony,Eastern Europe,0.04651,262,2585,0.03839,0.05463
2015,Bremen,Germany,0.71458,127,127,0.63573,0.79344
2015,North Rhine-Westphalia,Germany,0.70171,4140,5603,0.68973,0.71369
2015,North Rhine-Westphalia,Northern Africa,0.00243,42,5603,0.00114,0.00372
2015,North Rhine-Westphalia,Southern Asia,0.00478,46,5603,0.00298,0.00659
2015,North Rhine-Westphalia,Southern Europe,0.02509,297,5603,0.02099,0.02918
2015,North Rhine-Westphalia,Central Asia,0.01815,196,5603,0.01466,0.02165
2015,North Rhine-Westphalia,Western Asia,0.03118,273,5603,0.02663,0.03573
2015,North Rhine-Westphalia,Eastern Europe,0.04237,567,5603,0.03709,0.04764
2015,North Rhine-Westphalia,Western Europe,0.00888,42,5603,0.00643,0.01134
2015,Hesse,Germany,0.67251,1376,1825,0.65097,0.69404
2015,Hesse,Southern Asia,0.01519,45,1825,0.00958,0.02081
2015,Hesse,Southern Europe,0.03417,97,1825,0.02583,0.04250
2015,Hesse,Central Asia,0.01168,52,1825,0.00675,0.01661
2015,Hesse,Western Asia,0.02674,68,1825,0.01934,0.03415
2015,Hesse,Eastern Europe,0.03731,187,1825,0.02862,0.04601
2015,"Rhineland-Palatinate, Saarland",Germany,0.71041,1197,1590,0.68811,0.73271
2015,"Rhineland-Palatinate, Saarland",Southern Europe,0.02011,85,1590,0.01321,0.02701
2015,"Rhineland-Palatinate, Saarland",Central Asia,0.03382,64,1590,0.02493,0.04271
2015,"Rhineland-Palatinate, Saarland",Western Asia,0.02525,68,1590,0.01754,0.03296
2015,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04874,176,1590,0.03815,0.05933
2015,Baden-Wuerttemberg,Germany,0.68291,2411,3141,0.66663,0.69918
2015,Baden-Wuerttemberg,Southern Europe,0.05352,263,3141,0.04565,0.06139
2015,Baden-Wuerttemberg,Central Asia,0.01556,66,3141,0.01123,0.01989
2015,Baden-Wuerttemberg,Western Asia,0.01931,77,3141,0.01450,0.02413
2015,Baden-Wuerttemberg,Eastern Europe,0.04975,324,3141,0.04214,0.05735
2015,Bavaria,Germany,0.70847,3411,4339,0.69495,0.72199
2015,Bavaria,Southern Europe,0.02713,207,4339,0.02230,0.03197
2015,Bavaria,Central Asia,0.01228,100,4339,0.00901,0.01556
2015,Bavaria,Western Asia,0.01383,76,4339,0.01035,0.01730
2015,Bavaria,Eastern Europe,0.04774,464,4339,0.04140,0.05409
2015,Bavaria,Western Europe,0.02015,81,4339,0.01597,0.02433
2015,Berlin,Germany,0.75632,810,924,0.72863,0.78402
2015,Berlin,Southern Europe,0.02035,47,924,0.01124,0.02946
2015,Berlin,Eastern Europe,0.02569,67,924,0.01549,0.03590
2015,Brandenburg,Germany,0.80718,912,978,0.78244,0.83192
2015,Brandenburg,Eastern Europe,0.02761,66,978,0.01733,0.03788
2015,Mecklenburg-Western Pomerania,Germany,0.83831,546,546,0.80740,0.86922
2015,Saxony,Germany,0.84195,1476,1528,0.82366,0.86025
2015,Saxony,Eastern Europe,0.01448,52,1528,0.00849,0.02047
2015,Saxony-Anhalt,Germany,0.84574,853,853,0.82148,0.86999
2015,Thuringa,Germany,0.81204,899,955,0.78725,0.83683
2015,Thuringa,Eastern Europe,0.02843,56,955,0.01788,0.03898
2016,Schleswig-Holstein,Germany,0.74607,687,949,0.71836,0.77378
2016,Schleswig-Holstein,Southern Asia,0.00666,36,949,0.00148,0.01184
2016,Schleswig-Holstein,Western Asia,0.01492,166,949,0.00720,0.02264
2016,Schleswig-Holstein,Eastern Europe,0.02152,60,949,0.01229,0.03076
2016,Hamburg,Germany,0.70380,322,404,0.65922,0.74838
2016,Hamburg,Western Asia,0.04277,31,404,0.02302,0.06253
2016,Hamburg,Eastern Europe,0.03244,51,404,0.01515,0.04974
2016,Lower Saxony,Germany,0.73768,1938,2711,0.72111,0.75424
2016,Lower Saxony,Southern Asia,0.00520,33,2711,0.00249,0.00791
2016,Lower Saxony,Southern Europe,0.00674,79,2711,0.00366,0.00982
2016,Lower Saxony,Central Asia,0.02082,85,2711,0.01544,0.02619
2016,Lower Saxony,Western Asia,0.03009,374,2711,0.02366,0.03652
2016,Lower Saxony,Eastern Europe,0.03805,202,2711,0.03085,0.04526
2016,Bremen,Germany,0.67553,121,162,0.60322,0.74785
2016,Bremen,Western Asia,0.04035,41,162,0.00996,0.07075
2016,North Rhine-Westphalia,Germany,0.69823,3869,5816,0.68643,0.71002
2016,North Rhine-Westphalia,Northern Africa,0.00253,37,5816,0.00124,0.00382
2016,North Rhine-Westphalia,Southern Asia,0.00504,99,5816,0.00322,0.00686
2016,North Rhine-Westphalia,Southern Europe,0.02885,308,5816,0.02455,0.03315
2016,North Rhine-Westphalia,Central Asia,0.01668,164,5816,0.01339,0.01997
2016,North Rhine-Westphalia,Western Asia,0.03294,769,5816,0.02835,0.03753
2016,North Rhine-Westphalia,Eastern Europe,0.04268,481,5816,0.03749,0.04788
2016,North Rhine-Westphalia,Western Europe,0.00698,34,5816,0.00484,0.00912
2016,North Rhine-Westphalia,Sub-Saharan Africa,0.00331,55,5816,0.00184,0.00479
2016,Hesse,Germany,0.68187,1253,1839,0.66057,0.70316
2016,Hesse,Southern Asia,0.01853,84,1839,0.01236,0.02469
2016,Hesse,Southern Europe,0.02488,59,1839,0.01776,0.03200
2016,Hesse,Central Asia,0.01198,43,1839,0.00701,0.01695
2016,Hesse,Western Asia,0.03173,194,1839,0.02372,0.03974
2016,Hesse,Eastern Europe,0.03699,156,1839,0.02836,0.04562
2016,Hesse,Sub-Saharan Africa,0.00390,50,1839,0.00105,0.00675
