year,quintil_oecd,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2012,2. Quintil,Rural regions,5.964662536383983,5.907395179077123,6.021929893690843,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,1695.0
2012,3. Quintil,Urban regions,6.371396445929105,6.336268322822253,6.406524569035957,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4010.0
2012,3. Quintil,Rural regions,6.337284661226142,6.2964937413493764,6.378075581102907,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2919.0
2012,4. Quintil,Urban regions,6.660815899365518,6.6299539697421634,6.691677828988873,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4609.0
2012,4. Quintil,Rural regions,6.560701953296244,6.5211930030295955,6.600210903562892,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2790.0
2012,5. Quintil,Urban regions,6.98316527552342,6.95780703021736,7.008523520829479,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,5830.0
2012,5. Quintil,Rural regions,6.86489566476054,6.823963576877244,6.905827752643836,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2233.0
2013,1. Quintil,Rural regions,,,,,,,,,,,,
2013,2. Quintil,Urban regions,6.192580890516492,6.148198460337205,6.2369633206957795,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,3249.0
2013,2. Quintil,Rural regions,5.953734371171128,5.897694493500482,6.009774248841775,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1884.0
2013,3. Quintil,Urban regions,6.506079435942425,6.474078410432909,6.5380804614519406,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4869.0
2013,3. Quintil,Rural regions,6.388682898966614,6.34782233750866,6.4295434604245685,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2939.0
2013,4. Quintil,Urban regions,6.635753534837017,6.606579440184519,6.664927629489514,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5421.0
2013,4. Quintil,Rural regions,6.555649003344127,6.518261258272866,6.593036748415387,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3215.0
2013,5. Quintil,Urban regions,6.941005380774105,6.916745834287802,6.965264927260408,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6577.0
2013,5. Quintil,Rural regions,6.817346694014118,6.776763561213179,6.857929826815057,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2435.0
2014,2. Quintil,Urban regions,6.187177911420589,6.138980841230855,6.235374981610323,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2436.0
2014,2. Quintil,Rural regions,5.961005394515053,5.897320926973166,6.024689862056939,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1478.0
2014,3. Quintil,Urban regions,6.339229634369332,6.303116038048676,6.375343230689987,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3973.0
2014,3. Quintil,Rural regions,6.366134480998994,6.322240244000841,6.410028717997148,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2606.0
2014,4. Quintil,Urban regions,6.585492300262291,6.555273203611127,6.615711396913455,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4846.0
2014,4. Quintil,Rural regions,6.55464049110878,6.515693417548594,6.593587564668967,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2880.0
2014,5. Quintil,Urban regions,6.938536840477416,6.913967343015957,6.963106337938874,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6360.0
2014,5. Quintil,Rural regions,6.928882881714326,6.889761316286001,6.968004447142651,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2477.0
2015,2. Quintil,Urban regions,6.060829754529614,6.00467898385988,6.116980525199348,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,1996.0
2015,2. Quintil,Rural regions,5.873470561646888,5.809273221624886,5.937667901668891,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0249999999999995,1308.0
2015,3. Quintil,Urban regions,6.334918125740775,6.296435563245301,6.3734006882362495,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3338.0
2015,3. Quintil,Rural regions,6.317575064363429,6.269609171327054,6.365540957399804,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2182.0
2015,4. Quintil,Urban regions,6.551910246325237,6.520293333238691,6.583527159411783,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4451.0
2015,4. Quintil,Rural regions,6.44491506747327,6.404849191225225,6.484980943721315,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2835.0
2015,5. Quintil,Urban regions,6.986772161968226,6.962922457598711,7.010621866337741,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6368.0
2015,5. Quintil,Rural regions,6.9479092317834565,6.910376177503966,6.9854422860629475,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2522.0
2016,2. Quintil,Urban regions,6.168607151168218,6.127285575691629,6.209928726644807,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3794.0
2016,2. Quintil,Rural regions,6.1325515233988055,6.07992166582151,6.185181380976101,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1999.0
2016,3. Quintil,Urban regions,6.340114586127379,6.301020636316557,6.379208535938202,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3205.0
2016,3. Quintil,Rural regions,6.2589900691499025,6.209676455839192,6.308303682460613,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2037.0
2016,4. Quintil,Urban regions,6.625892499575555,6.594711947361806,6.657073051789303,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4272.0
2016,4. Quintil,Rural regions,6.536687803844073,6.496645254521919,6.5767303531662265,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2657.0
2016,5. Quintil,Urban regions,6.93487067825715,6.911240299217964,6.958501057296337,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6461.0
2016,5. Quintil,Rural regions,6.7734729031523315,6.736053266396605,6.810892539908058,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2665.0
2017,2. Quintil,Urban regions,6.139231456924352,6.101383971798114,6.17707894205059,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,4196.0
2017,2. Quintil,Rural regions,5.922126152800794,5.867861760794178,5.976390544807409,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,2208.0
2017,3. Quintil,Urban regions,6.350058322385658,6.31116389533044,6.388952749440877,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3284.0
2017,3. Quintil,Rural regions,6.292030308138009,6.244253204190041,6.339807412085976,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2102.0
2017,4. Quintil,Urban regions,6.537340283467473,6.506774321998136,6.56790624493681,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4685.0
2017,4. Quintil,Rural regions,6.458592845365377,6.420008750920198,6.497176939810556,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2941.0
2017,5. Quintil,Urban regions,6.884843100331513,6.862488030509788,6.9071981701532374,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,7634.0
2017,5. Quintil,Rural regions,6.714963242936288,6.679991630601542,6.749934855271034,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3320.0
2018,2. Quintil,Urban regions,6.130551955901034,6.090049069888764,6.171054841913305,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,3628.0
2018,2. Quintil,Rural regions,6.093356037200897,6.035645318384333,6.15106675601746,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1840.0
2018,3. Quintil,Urban regions,6.394818912364462,6.353317294142486,6.436320530586438,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3139.0
2018,3. Quintil,Rural regions,6.162535835807245,6.112261459451466,6.212810212163023,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1866.0
2018,4. Quintil,Urban regions,6.4380223722995265,6.406741509145597,6.469303235453456,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4618.0
2018,4. Quintil,Rural regions,6.33770363705686,6.299106414390065,6.3763008597236555,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2846.0
2018,5. Quintil,Urban regions,6.797682851955493,6.775398991542185,6.8199667123688,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,7768.0
2018,5. Quintil,Rural regions,6.734716101939053,6.701264488636168,6.768167715241939,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3418.0
2019,2. Quintil,Urban regions,6.212707563635792,6.16714862832222,6.258266498949364,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3012.0
2019,2. Quintil,Rural regions,6.161161249202076,6.09711368727225,6.2252088111319015,4.801775162704537,6.0,8.0,0.0044379067613427026,10.0,6.0,5.0,6.0,1415.0
2019,3. Quintil,Urban regions,6.287880652532431,6.244137736735901,6.331623568328961,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2856.0
2019,3. Quintil,Rural regions,6.2852678109971505,6.231765979944743,6.338769642049558,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1640.0
2019,4. Quintil,Urban regions,6.561774676724014,6.528521601728824,6.595027751719205,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3983.0
2019,4. Quintil,Rural regions,6.452854406276774,6.411405362391124,6.494303450162425,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2675.0
2019,5. Quintil,Urban regions,6.911437743723057,6.890850688883729,6.932024798562384,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,8939.0
2019,5. Quintil,Rural regions,6.735033323382527,6.704229523134469,6.765837123630584,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3992.0
2020,2. Quintil,Urban regions,6.394474360847985,6.347234274086105,6.441714447609865,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2865.0
2020,2. Quintil,Rural regions,5.9711261828116315,5.9050021982281855,6.037250167395078,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1228.0
2020,3. Quintil,Urban regions,6.34255228447863,6.303372845471733,6.381731723485528,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,3338.0
2020,3. Quintil,Rural regions,6.09408410932179,6.0396391684611865,6.148529050182394,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1612.0
2020,4. Quintil,Urban regions,6.485425142138919,6.4528122425597205,6.518038041718117,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4355.0
2020,4. Quintil,Rural regions,6.421372677008023,6.379008358698854,6.463736995317191,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2490.0
2020,5. Quintil,Urban regions,6.896956082563962,6.876860286452524,6.917051878675401,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,9338.0
2020,5. Quintil,Rural regions,6.73514213900849,6.704157155410325,6.766127122606655,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4142.0
2021,2. Quintil,Urban regions,6.626702983817584,6.572464378880848,6.68094158875432,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1751.0
2021,2. Quintil,Rural regions,6.0251115743008565,5.93104674400432,6.119176404597393,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0,602.0
2021,3. Quintil,Urban regions,6.570453358475714,6.517748410298439,6.623158306652988,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1966.0
2021,3. Quintil,Rural regions,6.500852397440202,6.431826152043943,6.569878642836461,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,933.0
2021,4. Quintil,Urban regions,6.784471400226723,6.746395866448705,6.82254693400474,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2540.0
2021,4. Quintil,Rural regions,6.578875292459371,6.528495376417195,6.629255208501548,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1627.0
2021,5. Quintil,Urban regions,7.102635279364742,7.0809979105942435,7.124272648135241,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,7039.0
2021,5. Quintil,Rural regions,7.096899374713033,7.063905508899054,7.129893240527012,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3097.0
