year,age_gr,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1986,30-45 J.,male,7.349689539893904,7.301343979072128,7.39803510071568,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1577.0
1986,30-45 J.,female,7.02976854742077,6.977783893235229,7.08175320160631,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,1686.0
1986,46-65 J.,male,6.2595279734607105,6.202436095491139,6.316619851430282,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1642.0
1986,46-65 J.,female,6.0017677117869095,5.94249165602589,6.061043767547929,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1579.0
1986,66 und älter,male,5.688335975942451,5.562633000306807,5.814038951578095,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,418.0
1986,66 und älter,female,5.475932800777607,5.374154150579914,5.5777114509753005,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0,606.0
1987,17-29 J.,male,7.706861454974067,7.6593686341136955,7.754354275834439,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1565.0
1987,17-29 J.,female,7.624986198047673,7.57384867849543,7.676123717599916,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1437.0
1987,30-45 J.,male,7.210104415883495,7.160304652640827,7.259904179126163,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1545.0
1987,30-45 J.,female,6.896712459743015,6.842113442546044,6.951311476939987,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1618.0
1987,46-65 J.,male,6.319702724417322,6.2651389952634275,6.374266453571217,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1630.0
1987,46-65 J.,female,6.114902943809012,6.057481249374282,6.172324638243742,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1572.0
1987,66 und älter,male,5.729819329000664,5.609435101896461,5.850203556104867,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0249999999999995,423.0
1987,66 und älter,female,5.441224687127946,5.3430099870625565,5.539439387193335,4.0,5.0,7.432898757404004,0.0,10.0,5.0,4.0,5.0,644.0
1988,17-29 J.,male,7.5984278669253555,7.547688644638514,7.649167089212197,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1485.0
1988,17-29 J.,female,7.704370815959404,7.655394700666104,7.753346931252704,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1377.0
1988,30-45 J.,male,7.055934299571473,7.004455353448381,7.107413245694565,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1440.0
1988,30-45 J.,female,6.903192794723953,6.850837453503664,6.955548135944242,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1508.0
1988,46-65 J.,male,6.1259328746231425,6.068661994182398,6.183203755063887,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1578.0
1988,46-65 J.,female,6.047839231290319,5.988883926763508,6.10679453581713,5.0,6.0,8.0,0.5,10.0,6.0,5.974999999999994,6.0,1529.0
1988,66 und älter,male,5.600179614719612,5.476762215152044,5.72359701428718,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,415.0
1988,66 und älter,female,5.277263765776326,5.175306212196749,5.379221319355904,3.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,618.0
1989,17-29 J.,male,7.675188423823794,7.625182662421702,7.725194185225886,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1455.0
1989,17-29 J.,female,7.635920424807253,7.582833668498609,7.689007181115897,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1363.0
1989,30-45 J.,male,7.045826078787095,6.992049609015353,7.0996025485588365,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1375.0
1989,30-45 J.,female,6.813138540810284,6.758125142566303,6.868151939054265,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1461.0
1989,46-65 J.,male,6.0998026669904775,6.0407903287520135,6.158815005228941,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1528.0
1989,46-65 J.,female,5.9331523440328064,5.872781681091655,5.993523006973958,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1444.0
1989,66 und älter,male,5.735293614689344,5.612722264351642,5.857864965027047,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,393.0
1989,66 und älter,female,5.1949669188684675,5.093533882721657,5.296399955015278,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,616.0
1990,17-29 J.,male,7.732991075567062,7.688994631956406,7.776987519177718,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1945.0
1990,17-29 J.,female,7.658675533333331,7.614694258400778,7.702656808265884,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1900.0
1990,30-45 J.,male,7.074101298221307,7.029715059430149,7.118487537012465,6.0,8.0,8.077768291228224,2.8833475631576633,10.0,8.0,8.0,9.0,2113.0
1990,30-45 J.,female,6.983047032446431,6.9388591732285905,7.027234891664272,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,2187.0
1990,46-65 J.,male,6.164844481077277,6.117958112957179,6.211730849197375,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2146.0
1990,46-65 J.,female,5.9386136360524695,5.889737101179173,5.987490170925766,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2108.0
1990,66 und älter,male,5.648425152983716,5.543403695149912,5.7534466108175195,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,550.0
1990,66 und älter,female,5.200545159843335,5.117184812773755,5.283905506912915,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,905.0
1991,17-29 J.,male,7.711703948991808,7.667083469420294,7.756324428563322,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1868.0
1991,17-29 J.,female,7.516690545461931,7.470254352466185,7.563126738457678,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1816.0
1991,30-45 J.,male,7.100832344923683,7.058558224892607,7.143106464954759,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,2110.0
1991,30-45 J.,female,6.948798967317133,6.905293009261062,6.992304925373205,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,2200.0
1991,46-65 J.,male,6.170519346883114,6.122233521215604,6.218805172550624,5.0,6.0778434446279075,8.0,0.5,10.0,6.0,5.0,6.0,2090.0
1991,46-65 J.,female,5.981064081679114,5.933908430791774,6.028219732566454,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2037.0
1991,66 und älter,male,5.516099631599601,5.412529857750709,5.619669405448493,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0,549.0
1991,66 und älter,female,5.232190819027293,5.1507331734542925,5.313648464600294,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,890.0
1992,17-29 J.,male,7.923441517381856,7.882264530072482,7.96461850469123,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1788.0
1992,17-29 J.,female,7.627160154628735,7.582871623100441,7.671448686157028,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1768.0
1992,30-45 J.,male,7.178370986768769,7.135849386756777,7.220892586780761,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,2059.0
1992,30-45 J.,female,7.032479767180862,6.988648711130888,7.076310823230837,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,2196.0
1992,46-65 J.,male,6.276103805904732,6.22730982989414,6.3248977819153245,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2042.0
1992,46-65 J.,female,6.069492149467383,6.020064815625624,6.118919483309142,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1978.0
1992,66 und älter,male,5.481924488522874,5.377293204638447,5.5865557724073005,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,549.0
1992,66 und älter,female,5.264958777438227,5.184747129533237,5.345170425343216,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,890.0
1993,17-29 J.,male,7.707606444758487,7.663840047187591,7.751372842329383,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1736.0
1993,17-29 J.,female,7.512320788655877,7.465663134749991,7.558978442561764,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1735.0
1993,30-45 J.,male,7.024485939562146,6.982239825624526,7.0667320534997655,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2043.0
1993,30-45 J.,female,6.903843520265477,6.859880024417323,6.947807016113631,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2150.0
1993,46-65 J.,male,6.1127347310197475,6.064632177519682,6.160837284519813,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2021.0
1993,46-65 J.,female,5.914153089882169,5.865237978893993,5.963068200870345,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1922.0
1993,66 und älter,male,5.387134508525768,5.287472778789094,5.486796238262442,4.0,5.801796244941449,7.0,0.0,10.0,6.0,6.0,7.0,553.0
1993,66 und älter,female,5.32271718038197,5.24340760032046,5.402026760443479,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,909.0
1994,17-29 J.,male,7.646605448486867,7.601021820365722,7.692189076608012,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1641.0
1994,17-29 J.,female,7.492903919702796,7.446420899168937,7.539386940236654,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1690.0
1994,30-45 J.,male,6.877479261778381,6.8334999685116635,6.921458555045099,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2031.0
1994,30-45 J.,female,6.694962807949486,6.650655318561814,6.739270297337159,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2111.0
1994,46-65 J.,male,6.072615462981373,6.022211668178596,6.12301925778415,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1966.0
1994,46-65 J.,female,5.922723078897205,5.874461683582445,5.970984474211964,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1911.0
1994,66 und älter,male,5.485658009477393,5.39011002280637,5.581205996148416,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,565.0
1994,66 und älter,female,5.1445305702552995,5.064731440051036,5.224329700459563,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,924.0
1995,17-29 J.,male,7.716510550803445,7.673183227523431,7.759837874083459,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1630.0
1995,17-29 J.,female,7.5478293011843505,7.503582322043762,7.592076280324939,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1709.0
1995,30-45 J.,male,6.965947201771371,6.9248337168939,7.007060686648842,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2149.0
1995,30-45 J.,female,6.857528253781767,6.816178598832416,6.898877908731117,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2276.0
1995,46-65 J.,male,6.0963519585565145,6.049192876219471,6.143511040893558,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2019.0
1995,46-65 J.,female,5.859372773826324,5.811534441507356,5.907211106145293,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1931.0
1995,66 und älter,male,5.548697042106976,5.454495056323003,5.64289902789095,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,585.0
1995,66 und älter,female,5.262230346523446,5.184771137468412,5.33968955557848,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,932.0
1996,17-29 J.,male,7.5790483883576405,7.53379074451978,7.624306032195501,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1535.0
1996,17-29 J.,female,7.525096418673007,7.478510169496518,7.571682667849496,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1625.0
1996,30-45 J.,male,6.929149534145373,6.887531739732762,6.970767328557984,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2181.0
1996,30-45 J.,female,6.871942647249875,6.829883986079853,6.914001308419897,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,2251.0
1996,46-65 J.,male,6.032134787075955,5.983809012805916,6.080460561345993,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1971.0
1996,46-65 J.,female,5.978491085291388,5.93212367585593,6.024858494726846,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1928.0
1996,66 und älter,male,5.624209762660552,5.537379205386514,5.7110403199345905,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,601.0
1996,66 und älter,female,5.173172839406697,5.096376639609075,5.249969039204319,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,943.0
1997,17-29 J.,male,7.628492099618285,7.582058854590355,7.674925344646215,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1485.0
1997,17-29 J.,female,7.465113573651566,7.418486771879477,7.5117403754236545,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1538.0
1997,30-45 J.,male,6.923198045022605,6.882511714115614,6.963884375929597,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2149.0
1997,30-45 J.,female,6.878102839647218,6.837567490881752,6.918638188412683,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2208.0
1997,46-65 J.,male,5.954719770569785,5.906237947193464,6.003201593946105,5.0,6.0,8.0,0.5,10.0,6.0,5.974999999999994,6.0,1923.0
1997,46-65 J.,female,5.909023218499491,5.860736538728018,5.957309898270964,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1919.0
1997,66 und älter,male,5.67673900346878,5.5913366169752035,5.762141389962357,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,633.0
1997,66 und älter,female,5.354692167467692,5.2800250389247125,5.429359296010672,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,941.0
1998,17-29 J.,male,7.803783190652251,7.759431742109644,7.848134639194857,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1560.0
1998,17-29 J.,female,7.621770422061536,7.575615662320514,7.667925181802557,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1594.0
1998,30-45 J.,male,7.074823868690807,7.035765781430172,7.113881955951442,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2371.0
1998,30-45 J.,female,6.954830615534306,6.914967286120748,6.994693944947863,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2444.0
1998,46-65 J.,male,6.183687554274213,6.139122787084763,6.228252321463663,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2180.0
1998,46-65 J.,female,6.034822219054712,5.989694239934916,6.079950198174509,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2194.0
1998,66 und älter,male,5.590331092412976,5.5109337303084605,5.669728454517491,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,752.0
1998,66 und älter,female,5.363668235836991,5.293342573860223,5.433993897813759,4.0,5.0,7.0,0.0,10.0,5.0,4.974999999999994,5.0,1090.0
1999,17-29 J.,male,7.816961341136214,7.770862458579617,7.863060223692812,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1446.0
1999,17-29 J.,female,7.491925542058759,7.443763285875897,7.540087798241621,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1521.0
1999,30-45 J.,male,7.062398276798105,7.024260906915632,7.100535646680578,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2325.0
1999,30-45 J.,female,6.960069085042601,6.919615277800257,7.000522892284946,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2378.0
1999,46-65 J.,male,6.08193806770076,6.035023873282462,6.128852262119057,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2075.0
1999,46-65 J.,female,6.023014095290667,5.977021200513518,6.069006990067815,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2101.0
1999,66 und älter,male,5.571754912513272,5.485958004229931,5.657551820796614,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,749.0
1999,66 und älter,female,5.298913425857017,5.227151020588967,5.370675831125067,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1040.0
2000,17-29 J.,male,7.878836473856701,7.840215590891114,7.917457356822288,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2222.0
2000,17-29 J.,female,7.79611705844826,7.757879287942012,7.834354828954508,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2349.0
2000,30-45 J.,male,7.216181838534698,7.186048410894199,7.2463152661751975,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3991.0
2000,30-45 J.,female,7.239234919532028,7.2088437978634365,7.2696260412006195,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,4168.0
2000,46-65 J.,male,6.3289943524414,6.294291322919292,6.363697381963509,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3821.0
2000,46-65 J.,female,6.255937658429114,6.2210425117013,6.290832805156929,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3926.0
2000,66 und älter,male,5.7886292775803225,5.7312777151052705,5.8459808400553745,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1532.0
2000,66 und älter,female,5.3766780968538495,5.32690784845719,5.426448345250509,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,2056.0
2001,17-29 J.,male,7.922804764011192,7.882360250183775,7.963249277838609,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1975.0
2001,17-29 J.,female,7.708091262328657,7.666201654395246,7.7499808702620685,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2111.0
2001,30-45 J.,male,7.199266957539825,7.167559956276133,7.230973958803517,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3531.0
2001,30-45 J.,female,7.143439341604707,7.1115252532676765,7.175353429941738,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,3780.0
2001,46-65 J.,male,6.321385805523818,6.284815943171583,6.357955667876053,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3514.0
2001,46-65 J.,female,6.351835863611273,6.315838086021483,6.387833641201063,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3549.0
2001,66 und älter,male,5.89673903226178,5.839587655001584,5.953890409521976,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1468.0
2001,66 und älter,female,5.493533792402338,5.44256706174202,5.544500523062656,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1914.0
2002,17-29 J.,male,7.826125901857612,7.786355871098228,7.865895932616996,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2013.0
2002,17-29 J.,female,7.685669742791378,7.645718907555047,7.7256205780277085,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2120.0
2002,30-45 J.,male,7.113428322331878,7.082320077170294,7.144536567493462,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3557.0
2002,30-45 J.,female,7.037368274546268,7.005769717911273,7.068966831181264,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3872.0
2002,46-65 J.,male,6.178824315854934,6.144615279872467,6.2130333518374,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3917.0
2002,46-65 J.,female,6.188792702506722,6.154435691897085,6.22314971311636,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,3920.0
2002,66 und älter,male,5.8481324744368575,5.793932063901211,5.902332884972504,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1611.0
2002,66 und älter,female,5.434614612814439,5.384953980307553,5.484275245321325,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1963.0
2003,17-29 J.,male,7.814549546970404,7.774507473790711,7.854591620150096,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1928.0
2003,17-29 J.,female,7.591711702999624,7.551732055096227,7.631691350903021,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2072.0
2003,30-45 J.,male,7.042634983103429,7.009947049469672,7.0753229167371865,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3325.0
2003,30-45 J.,female,7.052586046413154,7.020428636624541,7.084743456201767,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3606.0
2003,46-65 J.,male,6.30313839067344,6.268920835789944,6.3373559455569355,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3750.0
2003,46-65 J.,female,6.238440385065278,6.204151205230966,6.27272956489959,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3810.0
2003,66 und älter,male,5.800364894585206,5.746321688985488,5.854408100184924,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1655.0
2003,66 und älter,female,5.433031432081326,5.382993002513975,5.483069861648677,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0,1980.0
2004,17-29 J.,male,7.739620688734986,7.695640318280597,7.783601059189375,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1904.0
2004,17-29 J.,female,7.570958077923494,7.530536842235759,7.61137931361123,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2044.0
2004,30-45 J.,male,6.957853183723707,6.922910614185748,6.9927957532616665,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,3116.0
2004,30-45 J.,female,6.902987367289046,6.868473563389263,6.937501171188829,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,3387.0
2004,46-65 J.,male,6.138400565152807,6.102510217200531,6.174290913105083,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3613.0
2004,46-65 J.,female,6.14984357821438,6.115495149993432,6.184192006435328,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,3727.0
2004,66 und älter,male,5.604528506903784,5.549833124542001,5.659223889265567,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,1711.0
2004,66 und älter,female,5.209506420180927,5.1588207585914905,5.260192081770363,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,2031.0
2005,17-29 J.,male,7.799027070135963,7.754850607809227,7.8432035324627,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1825.0
2005,17-29 J.,female,7.580021034868964,7.538534197943675,7.621507871794253,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1992.0
2005,30-45 J.,male,6.87722437527916,6.840586921017334,6.913861829540986,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2895.0
2005,30-45 J.,female,6.932204389621868,6.896976650462194,6.9674321287815415,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,3177.0
2005,46-65 J.,male,6.121108602610214,6.084597493728023,6.157619711492404,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3421.0
2005,46-65 J.,female,6.195637150874126,6.159911682709484,6.2313626190387685,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3574.0
2005,66 und älter,male,5.685426690841505,5.633043329393277,5.737810052289734,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,1729.0
2005,66 und älter,female,5.313001232796444,5.262846309260234,5.363156156332654,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,2021.0
2006,17-29 J.,male,7.76023993169055,7.717280765307788,7.8031990980733115,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1760.0
2006,17-29 J.,female,7.5282123645356736,7.484229404255574,7.572195324815773,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1915.0
2006,30-45 J.,male,6.88505340684939,6.848453680237042,6.921653133461738,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2971.0
2006,30-45 J.,female,7.0183594806126015,6.984659139636016,7.052059821589187,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3301.0
2006,46-65 J.,male,6.198556953042429,6.16286166345266,6.234252242632198,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3647.0
2006,46-65 J.,female,6.239874940189382,6.205541344468355,6.274208535910408,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3912.0
2006,66 und älter,male,5.684294156077051,5.6353833057353,5.733205006418802,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2077.0
2006,66 und älter,female,5.379568080982034,5.332335816840093,5.426800345123976,4.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,2334.0
2007,17-29 J.,male,7.786181129274229,7.74393864427552,7.828423614272937,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1627.0
2007,17-29 J.,female,7.548078289815469,7.505061703422174,7.591094876208763,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1766.0
2007,30-45 J.,male,6.977928492991965,6.941224454334364,7.014632531649566,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2706.0
2007,30-45 J.,female,6.9284917967503254,6.892572143957691,6.96441144954296,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2999.0
