year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,in school,Staedtischer Raum,121,7.9108403548011035,7.747262921394682,8.074417788207525,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
1998,in school,Laendlicher Raum,61,8.318722293014686,8.105770658178024,8.531673927851347,7.0,9.0,10.0,3.0,10.0,9.0,9.0,10.0
1998,inadequately,Staedtischer Raum,363,5.980674332798264,5.857209099224631,6.104139566371897,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1998,inadequately,Laendlicher Raum,77,6.629961727485193,6.364011735736498,6.8959117192338875,5.0,7.0,8.0,0.5,10.0,7.0,6.0,9.0
1998,general elemantary,Staedtischer Raum,1708,6.1485728945472236,6.093389861711495,6.203755927382952,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1998,general elemantary,Laendlicher Raum,736,6.184257553803354,6.10310023540241,6.265414872204298,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1998,middle vocational,Staedtischer Raum,4356,6.506352854580646,6.4740252509654335,6.538680458195858,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,middle vocational,Laendlicher Raum,2643,6.48347038216878,6.441372157957936,6.525568606379624,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,vocational + Abi,Staedtischer Raum,381,7.023641584521712,6.920117469084556,7.127165699958868,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1998,vocational + Abi,Laendlicher Raum,120,7.220949574441889,7.055863407783191,7.386035741100587,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1998,higher vocational,Staedtischer Raum,511,6.684371624765503,6.591664935400706,6.7770783141303,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,higher vocational,Laendlicher Raum,309,6.3487428118018085,6.231066403641091,6.466419219962526,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1998,higher education,Staedtischer Raum,1237,6.907415912218945,6.850744271999934,6.964087552437956,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1998,higher education,Laendlicher Raum,725,6.646207415605602,6.57374203091032,6.718672800300884,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,in school,Staedtischer Raum,111,8.104810601318745,7.938682025068599,8.27093917756889,7.0,9.0,9.80120392702573,2.798194109461405,10.0,9.0,9.0,10.0
1999,in school,Laendlicher Raum,60,7.107053566822475,6.853437333367326,7.360669800277623,6.0,7.097292427855796,9.0,2.0,10.0,7.0,6.0,7.0
1999,inadequately,Staedtischer Raum,355,5.950571501008515,5.823801348251436,6.077341653765593,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
1999,inadequately,Laendlicher Raum,70,6.3611546241072165,6.099085096778953,6.62322415143548,5.0,7.0,8.0,1.0,10.0,7.0,6.0,9.0
1999,general elemantary,Staedtischer Raum,1643,6.103516259871253,6.047268369147978,6.159764150594529,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1999,general elemantary,Laendlicher Raum,710,5.984164532355173,5.8978989960364,6.0704300686739465,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1999,middle vocational,Staedtischer Raum,4277,6.483877897224032,6.450352592501185,6.517403201946879,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,middle vocational,Laendlicher Raum,2636,6.377830735357617,6.3365436957901515,6.419117774925082,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,vocational + Abi,Staedtischer Raum,384,7.088218051139551,6.986654238665207,7.189781863613894,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1999,vocational + Abi,Laendlicher Raum,119,7.36450422506901,7.190286916060641,7.5387215340773785,6.0,8.0,9.0,2.0,10.0,8.0,8.0,9.0
1999,higher vocational,Staedtischer Raum,496,6.624135093750238,6.531141990124701,6.717128197375774,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,higher vocational,Laendlicher Raum,314,6.3192279615584495,6.206753996946663,6.431701926170236,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1999,higher education,Staedtischer Raum,1240,6.91809999416105,6.858757952937745,6.977442035384355,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1999,higher education,Laendlicher Raum,715,6.520588518798417,6.446260725621112,6.594916311975721,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,in school,Staedtischer Raum,175,8.153432578857952,8.021271916852255,8.28559324086365,8.0,9.0,9.746929389013635,5.379605916479547,10.0,9.0,9.0,10.0
2000,in school,Laendlicher Raum,71,8.255702562591441,8.107689293208846,8.403715831974036,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0
2000,inadequately,Staedtischer Raum,319,5.95115125180405,5.820594286392044,6.081708217216056,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2000,inadequately,Laendlicher Raum,75,5.973978678991476,5.655356269491724,6.292601088491228,5.0,6.0,8.0,0.5,10.0,6.0,4.0,7.0
2000,general elemantary,Staedtischer Raum,2312,6.222368457011768,6.172527084303286,6.272209829720251,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2000,general elemantary,Laendlicher Raum,1116,6.106406143815753,6.036326560232438,6.176485727399068,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
2000,middle vocational,Staedtischer Raum,7961,6.7327097865347145,6.708310385695365,6.757109187374064,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,middle vocational,Laendlicher Raum,4809,6.542971071256272,6.511290174633002,6.574651967879541,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,vocational + Abi,Staedtischer Raum,864,7.0206181964442145,6.948878003052361,7.092358389836068,6.0,7.668069873651003,9.0,1.5,10.0,8.0,8.0,9.0
2000,vocational + Abi,Laendlicher Raum,253,7.450301372037509,7.336557377967267,7.5640453661077505,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2000,higher vocational,Staedtischer Raum,1177,6.69566250580577,6.63241896718782,6.75890604442372,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,higher vocational,Laendlicher Raum,700,6.607334510924493,6.529793488787106,6.68487553306188,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,higher education,Staedtischer Raum,2611,7.107941669161997,7.069112050371101,7.146771287952894,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
2000,higher education,Laendlicher Raum,1197,6.805092938381807,6.7481257961813075,6.862060080582307,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2001,in school,Staedtischer Raum,198,8.206742989102747,8.094434305496932,8.31905167270856,7.5046246915335955,8.0,9.0,5.261561728833989,10.0,8.0,7.0,8.0
2001,in school,Laendlicher Raum,95,8.025871776964696,7.836097871334667,8.215645682594724,7.0,9.0,10.0,3.0,10.0,9.0,9.0,10.0
2001,inadequately,Staedtischer Raum,244,6.092809330488255,5.936442063303439,6.249176597673071,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2001,inadequately,Laendlicher Raum,67,5.901836807986107,5.590808729345399,6.212864886626814,3.657988940736934,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2001,general elemantary,Staedtischer Raum,2037,6.301562451880806,6.249309132512423,6.35381577124919,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2001,general elemantary,Laendlicher Raum,968,6.267155173556807,6.191372322301321,6.342938024812293,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2001,middle vocational,Staedtischer Raum,7199,6.695876296327878,6.670475371034226,6.72127722162153,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2001,middle vocational,Laendlicher Raum,4334,6.590734763194031,6.5577992962644,6.623670230123662,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2001,vocational + Abi,Staedtischer Raum,827,6.888157888359912,6.816083029421539,6.960232747298286,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2001,vocational + Abi,Laendlicher Raum,238,7.34388634471397,7.229625027789443,7.458147661638496,6.0,8.0,9.0,2.0,10.0,8.0,8.0,9.0
2001,higher vocational,Staedtischer Raum,1056,6.733195820638949,6.669063249930812,6.7973283913470866,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2001,higher vocational,Laendlicher Raum,609,6.467642376811991,6.385956931815822,6.54932782180816,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2001,higher education,Staedtischer Raum,2430,7.058107170552995,7.017384720252757,7.098829620853234,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2001,higher education,Laendlicher Raum,1111,6.674428277482243,6.613752258611589,6.7351042963528975,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2002,in school,Staedtischer Raum,236,8.005399844665968,7.88532956674261,8.125470122589325,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0
2002,in school,Laendlicher Raum,95,7.952174510921951,7.801911533365838,8.102437488478065,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2002,inadequately,Staedtischer Raum,218,5.709567842457767,5.545040606155297,5.874095078760238,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0
2002,inadequately,Laendlicher Raum,62,6.587208477668658,6.279191889564837,6.895225065772479,4.5748084140611125,7.0,8.12983488520195,0.0,10.0,7.0,6.0,9.0
2002,general elemantary,Staedtischer Raum,1898,6.152877368291955,6.099891360676881,6.20586337590703,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2002,general elemantary,Laendlicher Raum,906,6.276229417603321,6.200692213195808,6.3517666220108335,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2002,middle vocational,Staedtischer Raum,7314,6.56586346690349,6.540803615180595,6.590923318626386,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2002,middle vocational,Laendlicher Raum,4241,6.472548612383924,6.439262008010837,6.505835216757011,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2002,vocational + Abi,Staedtischer Raum,893,6.770796149700728,6.699100260334923,6.842492039066533,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
2002,vocational + Abi,Laendlicher Raum,270,7.352547509057118,7.2411767730527625,7.463918245061473,6.0,8.0,9.0,2.0,10.0,8.0,8.0,9.0
2002,higher vocational,Staedtischer Raum,1110,6.681334403080009,6.620529176180372,6.742139629979646,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2002,higher vocational,Laendlicher Raum,631,6.4031386699583726,6.321538752015122,6.4847385879016235,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2002,higher education,Staedtischer Raum,3225,7.007995698387826,6.973767444381685,7.042223952393967,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2002,higher education,Laendlicher Raum,1322,6.503279210539773,6.446683380287576,6.559875040791971,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2003,in school,Staedtischer Raum,246,7.990352714198336,7.891042780331697,8.089662648064975,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2003,in school,Laendlicher Raum,103,7.838890805164581,7.700717265011309,7.977064345317854,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0
2003,inadequately,Staedtischer Raum,207,5.879696862507076,5.716795917166133,6.0425978078480185,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
2003,inadequately,Laendlicher Raum,60,5.742697311397124,5.443426409669021,6.041968213125227,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2003,general elemantary,Staedtischer Raum,1788,6.2205952318389235,6.1670354035929655,6.274155060084881,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2003,general elemantary,Laendlicher Raum,856,6.112845509248182,6.032071868142451,6.193619150353913,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2003,middle vocational,Staedtischer Raum,7049,6.562991846109539,6.537701771174125,6.5882819210449535,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2003,middle vocational,Laendlicher Raum,4033,6.454138353027614,6.420680005204347,6.48759670085088,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2003,vocational + Abi,Staedtischer Raum,883,6.822264936996811,6.7544699466153215,6.890059927378301,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
2003,vocational + Abi,Laendlicher Raum,270,7.40126839620809,7.28807168330262,7.51446510911356,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2003,higher vocational,Staedtischer Raum,1065,6.533703941350377,6.468642884048976,6.598764998651778,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2003,higher vocational,Laendlicher Raum,622,6.42528887412744,6.346956349873606,6.503621398381274,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2003,higher education,Staedtischer Raum,3083,6.991185710332101,6.955695601618878,7.026675819045325,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2003,higher education,Laendlicher Raum,1266,6.5433267416711605,6.485332531529353,6.601320951812968,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,in school,Staedtischer Raum,259,7.95127261149573,7.833398437060375,8.069146785931084,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2004,in school,Laendlicher Raum,87,8.284530725278731,8.149493372765486,8.419568077791977,7.0,8.0,9.760106694579314,5.0,10.0,8.0,7.0,8.0
2004,inadequately,Staedtischer Raum,192,5.6967011019152585,5.518021137828523,5.875381066001994,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0
2004,inadequately,Laendlicher Raum,60,5.918796989903078,5.59473578537573,6.242858194430426,5.0,6.649056303956483,8.0,0.5,10.0,7.0,6.0,9.0
2004,general elemantary,Staedtischer Raum,1690,6.03674762622458,5.977854789987003,6.095640462462157,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2004,general elemantary,Laendlicher Raum,810,6.0755458753791,5.988454129014499,6.162637621743701,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2004,middle vocational,Staedtischer Raum,6808,6.405287696402696,6.379143498893479,6.431431893911912,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,middle vocational,Laendlicher Raum,3928,6.36372919486907,6.32892802831943,6.398530361418711,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,vocational + Abi,Staedtischer Raum,886,6.759604963739481,6.687969633685958,6.8312402937930035,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
2004,vocational + Abi,Laendlicher Raum,268,6.991171358264268,6.870019871726213,7.112322844802322,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
2004,higher vocational,Staedtischer Raum,1035,6.319800879988502,6.251184833518016,6.388416926458989,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,higher vocational,Laendlicher Raum,599,6.367262684673267,6.2833799330291935,6.45114543631734,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,higher education,Staedtischer Raum,3026,6.775914101575502,6.738282022676802,6.813546180474202,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2004,higher education,Laendlicher Raum,1254,6.5030248146095,6.446303985697638,6.559745643521362,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,in school,Staedtischer Raum,262,7.903911671764189,7.796333326034024,8.011490017494353,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2005,in school,Laendlicher Raum,110,8.308233182187356,8.14715523921409,8.469311125160623,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
2005,inadequately,Staedtischer Raum,184,5.482276797206974,5.310475074097886,5.6540785203160615,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0
2005,inadequately,Laendlicher Raum,56,5.773431784706671,5.454502131393239,6.092361438020102,4.0,6.0,8.0,0.0,10.0,6.0,4.0,8.0
2005,general elemantary,Staedtischer Raum,1586,6.094298818693592,6.033940322953907,6.154657314433278,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2005,general elemantary,Laendlicher Raum,731,6.199461179077016,6.111537171742312,6.287385186411719,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2005,middle vocational,Staedtischer Raum,6462,6.433634918913835,6.406888999730463,6.460380838097207,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,middle vocational,Laendlicher Raum,3749,6.41187615046541,6.37596747614174,6.44778482478908,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,vocational + Abi,Staedtischer Raum,863,6.71424412185905,6.640992269430282,6.787495974287817,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,vocational + Abi,Laendlicher Raum,266,7.213483695179447,7.094550444397762,7.332416945961133,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
2005,higher vocational,Staedtischer Raum,983,6.398364281740336,6.331558882658299,6.465169680822373,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2005,higher vocational,Laendlicher Raum,573,6.4323699971649235,6.348403544208912,6.516336450120935,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2005,higher education,Staedtischer Raum,2941,6.8096250427441,6.772648617856697,6.846601467631504,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2005,higher education,Laendlicher Raum,1211,6.499096337782762,6.439518405151854,6.558674270413671,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,in school,Staedtischer Raum,262,8.14759459985225,8.050832823466152,8.244356376238347,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2006,in school,Laendlicher Raum,113,7.985715837398362,7.823491902938251,8.147939771858473,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2006,inadequately,Staedtischer Raum,174,5.732264062834579,5.572315007306284,5.892213118362874,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2006,inadequately,Laendlicher Raum,64,6.345295284774899,6.038911542871446,6.651679026678352,4.0,7.0,8.0,0.0,10.0,7.0,6.0,9.0
2006,general elemantary,Staedtischer Raum,1617,6.102489102839405,6.042423536796345,6.162554668882465,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2006,general elemantary,Laendlicher Raum,845,6.136150315048605,6.052346243696446,6.219954386400763,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2006,middle vocational,Staedtischer Raum,6951,6.47360387637628,6.4476521747501465,6.499555578002413,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,middle vocational,Laendlicher Raum,4107,6.3975328698273835,6.362860668978249,6.432205070676518,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,vocational + Abi,Staedtischer Raum,916,6.887606515603029,6.820474559055701,6.954738472150356,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2006,vocational + Abi,Laendlicher Raum,293,6.813656154841626,6.692720940914349,6.934591368768903,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2006,higher vocational,Staedtischer Raum,1022,6.501729257497966,6.435265624610091,6.568192890385841,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2006,higher vocational,Laendlicher Raum,626,6.451269998052332,6.366243875506461,6.5362961205982035,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2006,higher education,Staedtischer Raum,3235,6.867357270197093,6.832426896878316,6.90228764351587,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2006,higher education,Laendlicher Raum,1332,6.4481633390513124,6.389623066124906,6.506703611977719,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2007,in school,Staedtischer Raum,229,7.924932628529154,7.8152388196233336,8.034626437434975,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2007,in school,Laendlicher Raum,113,7.970368536172672,7.806938275498245,8.133798796847099,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2007,inadequately,Staedtischer Raum,150,5.267233168185922,5.087693263187358,5.446773073184486,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
2007,inadequately,Laendlicher Raum,66,6.194736934836126,5.92791338975117,6.461560479921081,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2007,general elemantary,Staedtischer Raum,1449,5.997260239046608,5.935406929373409,6.059113548719807,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2007,general elemantary,Laendlicher Raum,749,6.104234566953303,6.016163597464418,6.192305536442188,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2007,middle vocational,Staedtischer Raum,6450,6.4581767818823534,6.431779936040448,6.4845736277242585,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2007,middle vocational,Laendlicher Raum,3851,6.435412383075602,6.401589200914907,6.469235565236296,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2007,vocational + Abi,Staedtischer Raum,870,6.84618824358823,6.775176974874914,6.917199512301546,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
2007,vocational + Abi,Laendlicher Raum,295,6.816777840199923,6.701158238778534,6.932397441621312,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
2007,higher vocational,Staedtischer Raum,936,6.304605245602407,6.240060709391816,6.3691497818129985,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2007,higher vocational,Laendlicher Raum,592,6.424079385028665,6.343540154170027,6.504618615887303,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2007,higher education,Staedtischer Raum,3102,6.839579004720792,6.80353667049226,6.875621338949324,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2007,higher education,Laendlicher Raum,1279,6.478769845233842,6.421420924959239,6.536118765508444,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,in school,Staedtischer Raum,235,8.15831347514071,8.057111168508046,8.259515781773375,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2008,in school,Laendlicher Raum,117,7.84093933972163,7.678088159600434,8.003790519842825,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2008,inadequately,Staedtischer Raum,133,5.67132955371436,5.47883768191769,5.86382142551103,4.0,5.0,7.0,0.0,10.0,5.0,3.9749999999999943,5.0
2008,inadequately,Laendlicher Raum,51,5.877831191502959,5.6125859894493475,6.14307639355657,4.936532817836713,6.0,8.0,0.34133204459178135,10.0,6.0,4.0,7.0
2008,general elemantary,Staedtischer Raum,1323,6.092347403240815,6.026808747616812,6.157886058864818,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2008,general elemantary,Laendlicher Raum,686,6.1829253852322035,6.096456714381409,6.269394056082998,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2008,middle vocational,Staedtischer Raum,6076,6.362670661713363,6.335651161308265,6.389690162118461,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,middle vocational,Laendlicher Raum,3641,6.369882576563312,6.334809170290109,6.4049559828365155,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,vocational + Abi,Staedtischer Raum,813,6.766234267914817,6.6948287705846505,6.837639765244984,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,vocational + Abi,Laendlicher Raum,279,6.723858280745064,6.606021520645583,6.841695040844546,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
2008,higher vocational,Staedtischer Raum,873,6.396465594804226,6.326605510559501,6.466325679048952,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2008,higher vocational,Laendlicher Raum,540,6.273488077210422,6.185488392152733,6.36148776226811,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2008,higher education,Staedtischer Raum,2970,6.860120654579555,6.825542062958465,6.894699246200646,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2008,higher education,Laendlicher Raum,1217,6.635232412909606,6.577526794808806,6.6929380310104065,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,in school,Staedtischer Raum,217,7.953195916892184,7.844109589041581,8.062282244742788,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2009,in school,Laendlicher Raum,95,7.879396891011292,7.7344033455748225,8.024390436447762,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
2009,inadequately,Staedtischer Raum,122,5.5104298103968254,5.290311791725545,5.730547829068106,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0
2009,inadequately,Laendlicher Raum,41,5.04810318028468,4.695810292731274,5.400396067838086,4.0,5.049674168374682,7.0,0.0,10.0,5.0,4.0,5.0
2009,general elemantary,Staedtischer Raum,1186,6.051218015153337,5.983801591160632,6.118634439146041,4.15086628142458,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2009,general elemantary,Laendlicher Raum,600,6.1135884521108705,6.015367607839171,6.21180929638257,4.717960499364092,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2009,middle vocational,Staedtischer Raum,5574,6.2985226561315795,6.269755897264988,6.327289414998171,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,middle vocational,Laendlicher Raum,3471,6.281133407732694,6.244562747055447,6.317704068409942,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,vocational + Abi,Staedtischer Raum,735,6.691908084562329,6.616071182664729,6.767744986459929,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,vocational + Abi,Laendlicher Raum,260,6.542524389434661,6.419811668884995,6.665237109984327,5.0,7.0,8.0,2.0,10.0,7.0,7.0,7.0
2009,higher vocational,Staedtischer Raum,804,6.322228724143017,6.250833099758743,6.393624348527291,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2009,higher vocational,Laendlicher Raum,527,6.111749726718571,6.018471185744227,6.205028267692915,4.521468115630821,7.0,8.0,0.0,10.0,7.0,7.0,8.0
2009,higher education,Staedtischer Raum,2818,6.825401485578217,6.788694517881859,6.862108453274575,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2009,higher education,Laendlicher Raum,1211,6.603656619271757,6.54612484620766,6.661188392335855,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,in school,Staedtischer Raum,287,8.135252572128616,8.049088110456138,8.221417033801094,7.914526704421299,8.0,9.0,6.286316761053246,10.0,8.0,7.0,8.0
2010,in school,Laendlicher Raum,128,8.124496803490443,7.989086114622808,8.259907492358078,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
2010,inadequately,Staedtischer Raum,250,5.713005334544127,5.54006967185776,5.885940997230495,4.0,6.0,8.0,0.0,10.0,6.0,5.0,7.0
2010,inadequately,Laendlicher Raum,92,5.22973977507734,4.970617520356906,5.488862029797773,4.0,5.0,8.0,0.0,10.0,5.0,3.0,6.0
2010,general elemantary,Staedtischer Raum,1641,6.170745760681515,6.11090008179122,6.2305914395718105,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2010,general elemantary,Laendlicher Raum,799,6.150841541201846,6.069694214443818,6.231988867959873,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2010,middle vocational,Staedtischer Raum,7080,6.373309635305569,6.347324062127613,6.399295208483525,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,middle vocational,Laendlicher Raum,4645,6.3378926636543165,6.3064439267687185,6.3693414005399145,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,vocational + Abi,Staedtischer Raum,1251,6.742624523849835,6.682144008669241,6.803105039030428,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2010,vocational + Abi,Laendlicher Raum,458,6.816081005089308,6.720429373642271,6.911732636536345,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0
2010,higher vocational,Staedtischer Raum,975,6.334573979133288,6.27065379714058,6.3984941611259964,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
