year,quintil_oecd,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2000,4. Quintil,Ostdeutschland,6.525252399305637,6.455616310278944,6.594888488332329,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,896.0
2000,5. Quintil,Westdeutschland,7.101543709043218,7.064092184130503,7.138995233955933,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2888.0
2000,5. Quintil,Ostdeutschland,6.984106138757075,6.883332194931089,7.0848800825830605,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,358.0
2001,-6,Westdeutschland,,,,,,,,,,,,
2001,-6,Ostdeutschland,,,,,,,,,,,,
2001,1. Quintil,Westdeutschland,6.277479226066937,6.227436122644255,6.32752232948962,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2147.0
2001,1. Quintil,Ostdeutschland,6.1074995743890925,6.029561316299207,6.185437832478978,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,884.0
2001,2. Quintil,Westdeutschland,6.649167228677042,6.610056226870211,6.688278230483873,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3284.0
2001,2. Quintil,Ostdeutschland,6.2774450371402715,6.223481530184825,6.3314085440957175,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1540.0
2001,3. Quintil,Westdeutschland,6.843629074349495,6.810131089821674,6.877127058877317,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4043.0
2001,3. Quintil,Ostdeutschland,6.345884054689045,6.292696339936602,6.3990717694414885,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1581.0
2001,4. Quintil,Westdeutschland,6.840183458483018,6.805925611387446,6.874441305578591,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3936.0
2001,4. Quintil,Ostdeutschland,6.460356924073765,6.393651684329249,6.5270621638182815,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,952.0
2001,5. Quintil,Westdeutschland,7.048418039420454,7.0111260227421015,7.085710056098807,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2792.0
2001,5. Quintil,Ostdeutschland,7.156560381982695,7.069864573142402,7.243256190822988,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,371.0
2002,-6,Westdeutschland,,,,,,,,,,,,
2002,-6,Ostdeutschland,,,,,,,,,,,,
2002,1. Quintil,Westdeutschland,6.121099168678481,6.067854088211218,6.174344249145744,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1917.0
2002,1. Quintil,Ostdeutschland,6.155723483917105,6.07935219199243,6.232094775841779,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,870.0
2002,2. Quintil,Westdeutschland,6.425578276760312,6.383674055498463,6.467482498022162,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2955.0
2002,2. Quintil,Ostdeutschland,6.035185770611027,5.976335180547527,6.094036360674527,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1394.0
2002,3. Quintil,Westdeutschland,6.727654262305882,6.692496887335711,6.762811637276053,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3621.0
2002,3. Quintil,Ostdeutschland,6.370582161602436,6.315917755135605,6.425246568069267,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1366.0
2002,4. Quintil,Westdeutschland,6.7097583383357975,6.677313143518168,6.742203533153427,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3970.0
2002,4. Quintil,Ostdeutschland,6.499643541937689,6.435518042419969,6.5637690414554095,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1051.0
2002,5. Quintil,Westdeutschland,7.090896040444187,7.063122040965586,7.1186700399227885,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,4828.0
2002,5. Quintil,Ostdeutschland,6.761945748496862,6.683074006847214,6.8408174901465095,5.0,7.0,8.0,0.5,10.0,7.0,6.974999999999994,7.0,633.0
2003,-6,Westdeutschland,,,,,,,,,,,,
2003,-6,Ostdeutschland,,,,,,,,,,,,
2003,1. Quintil,Westdeutschland,6.185550189269909,6.13129131152344,6.239809067016378,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1785.0
2003,1. Quintil,Ostdeutschland,6.034387894181701,5.955094918180666,6.113680870182736,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,763.0
2003,2. Quintil,Westdeutschland,6.351424766311906,6.306531258647217,6.396318273976595,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2508.0
2003,2. Quintil,Ostdeutschland,6.197233339053485,6.140409746339075,6.254056931767894,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1309.0
2003,3. Quintil,Westdeutschland,6.690461246182248,6.654290595677743,6.726631896686753,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3394.0
2003,3. Quintil,Ostdeutschland,6.203063628526228,6.146568910359204,6.259558346693251,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1431.0
2003,4. Quintil,Westdeutschland,6.779294052650066,6.747173768343158,6.8114143369569735,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4022.0
2003,4. Quintil,Ostdeutschland,6.43448097996929,6.3710986509741785,6.497863308964402,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1045.0
2003,5. Quintil,Westdeutschland,6.995838745687935,6.967447211029473,7.024230280346398,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,4825.0
2003,5. Quintil,Ostdeutschland,6.695353675939387,6.61674929217176,6.773958059707014,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,689.0
2004,-6,Westdeutschland,,,,,,,,,,,,
2004,-6,Ostdeutschland,,,,,,,,,,,,
2004,1. Quintil,Westdeutschland,6.091812500314145,6.032965729498762,6.150659271129528,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1704.0
