year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2009,Rural regions,3478,2.10338,2.06576,2.14101,1.00000,2.00000,3.00000,1,6.00000,,,
2010,Urban regions,9087,2.00412,1.98072,2.02753,1.00000,2.00000,2.00000,1,3.50000,,,
2010,Rural regions,4712,2.07921,2.04681,2.11161,1.00000,2.00000,3.00000,1,6.00000,,,
2011,Urban regions,10757,2.00651,1.98488,2.02815,1.00000,2.00000,3.00000,1,6.00000,,,
2011,Rural regions,5846,2.07657,2.04775,2.10540,1.00000,2.00000,3.00000,1,6.00000,,,
2012,Urban regions,10448,2.00432,1.98243,2.02620,1.00000,2.00000,2.00000,1,3.50000,,,
2012,Rural regions,5855,2.06231,2.03354,2.09107,1.00000,2.00000,3.00000,1,6.00000,,,
2013,Urban regions,11851,2.00725,1.98653,2.02797,1.00000,2.00000,3.00000,1,6.00000,,,
2013,Rural regions,6019,2.03788,2.00969,2.06606,1.00000,2.00000,3.00000,1,6.00000,,,
2014,Urban regions,10400,2.01036,1.98811,2.03261,1.00000,2.00000,3.00000,1,6.00000,,,
2014,Rural regions,5428,2.01353,1.98390,2.04316,1.00000,2.00000,2.00000,1,3.50000,,,
2015,Urban regions,10383,1.99503,1.97292,2.01714,1.00000,2.00000,2.00000,1,3.50000,,,
2015,Rural regions,5381,2.00345,1.97382,2.03308,1.00000,2.00000,2.00000,1,3.50000,,,
2016,Urban regions,10835,2.00822,1.98619,2.03025,1.00000,2.00000,3.00000,1,6.00000,,,
2016,Rural regions,5584,2.02149,1.99255,2.05044,1.00000,2.00000,2.00000,1,3.50000,,,
2017,Urban regions,12030,2.00299,1.98191,2.02406,1.00000,2.00000,2.00000,1,3.50000,,,
2017,Rural regions,6249,2.00898,1.98136,2.03660,1.00000,2.00000,2.00000,1,3.50000,,,
2018,Urban regions,11934,2.00084,1.97971,2.02197,1.00000,2.00000,2.00000,1,3.50000,,,
2018,Rural regions,5944,1.99018,1.96232,2.01804,1.00000,2.00000,2.00000,1,3.50000,,,
2019,Urban regions,11975,2.00510,1.98407,2.02614,1.00000,2.00000,2.00000,1,3.50000,,,
2019,Rural regions,5986,1.98952,1.96141,2.01764,1.00000,2.00000,2.00000,1,3.50000,,,
2020,Urban regions,13392,2.01336,1.99358,2.03314,1.00000,2.00000,3.00000,1,6.00000,,,
2020,Rural regions,5937,2.03651,2.00744,2.06557,1.00000,2.00000,3.00000,1,6.00000,,,
2021,Urban regions,8623,2.00788,1.98324,2.03253,1.00000,2.00000,2.00000,1,3.50000,,,
2021,Rural regions,3944,2.00579,1.97080,2.04077,1.00000,2.00000,2.00000,1,3.50000,,,
2022,Urban regions,14131,1.99849,1.97928,2.01770,1.00000,2.00000,2.00000,1,3.50000,,,
2022,Rural regions,6327,2.01643,1.98851,2.04435,1.00000,2.00000,2.00000,1,3.50000,,,
