year,bula_h,rentown,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Saxony-Anhalt,Owner,No,0.91965,120,120,0.87081,0.96849
1999,Saxony-Anhalt,Tenant,No,0.97305,218,218,0.95151,0.99460
1999,Thuringa,Owner,No,0.94882,165,165,0.91509,0.98255
1999,Thuringa,Tenant,No,0.94770,177,177,0.91481,0.98059
2000,Schleswig-Holstein,Owner,No,0.98808,223,223,0.97380,1.00236
2000,Schleswig-Holstein,Tenant,No,0.95995,169,169,0.93029,0.98960
2000,Hamburg,Owner,No,0.97619,37,37,0.92638,1.02599
2000,Hamburg,Tenant,No,0.96846,149,149,0.94030,0.99661
2000,Lower Saxony,Owner,No,0.95163,553,553,0.93373,0.96953
2000,Lower Saxony,Tenant,No,0.97265,492,492,0.95823,0.98708
2000,Bremen,Owner,No,0.95174,40,40,0.88447,1.01900
2000,Bremen,Tenant,No,0.95309,70,70,0.90319,1.00298
2000,North Rhine-Westphalia,Owner,Yes,0.03574,40,1163,0.02507,0.04641
2000,North Rhine-Westphalia,Owner,No,0.96426,1123,1163,0.95359,0.97493
2000,North Rhine-Westphalia,Tenant,Yes,0.03903,56,1608,0.02956,0.04850
2000,North Rhine-Westphalia,Tenant,No,0.96097,1552,1608,0.95150,0.97044
2000,Hesse,Owner,No,0.96140,388,388,0.94220,0.98059
2000,Hesse,Tenant,No,0.97406,480,480,0.95982,0.98829
2000,"Rhineland-Palatinate, Saarland",Owner,No,0.92484,415,415,0.89944,0.95023
2000,"Rhineland-Palatinate, Saarland",Tenant,No,0.94913,324,324,0.92516,0.97309
2000,Baden-Wuerttemberg,Owner,Yes,0.04811,37,755,0.03283,0.06338
2000,Baden-Wuerttemberg,Owner,No,0.95189,718,755,0.93662,0.96717
2000,Baden-Wuerttemberg,Tenant,No,0.97637,767,767,0.96561,0.98713
2000,Bavaria,Owner,Yes,0.04660,47,970,0.03333,0.05987
2000,Bavaria,Owner,No,0.95340,923,970,0.94013,0.96667
2000,Bavaria,Tenant,No,0.95978,814,814,0.94627,0.97329
2000,Berlin,Owner,No,0.93635,57,57,0.87241,1.00029
2000,Berlin,Tenant,No,0.97740,441,441,0.96352,0.99129
2000,Brandenburg,Owner,No,0.96008,200,200,0.93288,0.98728
2000,Brandenburg,Tenant,No,0.93824,309,309,0.91136,0.96513
2000,Mecklenburg-Western Pomerania,Owner,No,0.98468,110,110,0.96162,1.00774
2000,Mecklenburg-Western Pomerania,Tenant,No,0.96884,197,197,0.94451,0.99316
2000,Saxony,Owner,No,0.96422,308,308,0.94345,0.98500
2000,Saxony,Tenant,No,0.94845,577,577,0.93040,0.96651
2000,Saxony-Anhalt,Owner,No,0.92277,223,223,0.88765,0.95789
2000,Saxony-Anhalt,Tenant,No,0.97018,289,289,0.95054,0.98983
2000,Thuringa,Owner,No,0.94501,248,248,0.91658,0.97344
2000,Thuringa,Tenant,No,0.96082,266,266,0.93746,0.98418
2001,Schleswig-Holstein,Owner,No,0.96110,201,201,0.93430,0.98789
2001,Schleswig-Holstein,Tenant,No,0.91381,145,145,0.86797,0.95965
2001,Hamburg,Owner,No,0.97483,36,36,0.92293,1.02673
2001,Hamburg,Tenant,No,0.95770,138,138,0.92399,0.99140
2001,Lower Saxony,Owner,No,0.95681,501,501,0.93899,0.97463
2001,Lower Saxony,Tenant,No,0.95788,419,419,0.93862,0.97713
2001,Bremen,Owner,No,0.97534,37,37,0.92467,1.02600
2001,Bremen,Tenant,No,0.96711,59,59,0.92121,1.01301
2001,North Rhine-Westphalia,Owner,Yes,0.04845,48,1046,0.03543,0.06147
2001,North Rhine-Westphalia,Owner,No,0.95155,998,1046,0.93853,0.96457
2001,North Rhine-Westphalia,Tenant,Yes,0.03457,46,1437,0.02512,0.04401
2001,North Rhine-Westphalia,Tenant,No,0.96543,1391,1437,0.95599,0.97488
2001,Hesse,Owner,No,0.96055,344,344,0.93995,0.98115
2001,Hesse,Tenant,No,0.96926,405,405,0.95243,0.98609
2001,"Rhineland-Palatinate, Saarland",Owner,No,0.94337,390,390,0.92040,0.96634
2001,"Rhineland-Palatinate, Saarland",Tenant,No,0.96474,301,301,0.94387,0.98561
2001,Baden-Wuerttemberg,Owner,No,0.96570,609,609,0.95124,0.98017
2001,Baden-Wuerttemberg,Tenant,No,0.97813,712,712,0.96738,0.98888
2001,Bavaria,Owner,Yes,0.05727,51,863,0.04176,0.07279
2001,Bavaria,Owner,No,0.94273,812,863,0.92721,0.95824
2001,Bavaria,Tenant,No,0.96995,732,732,0.95757,0.98232
2001,Berlin,Owner,No,0.91958,56,56,0.84771,0.99145
2001,Berlin,Tenant,No,0.98110,412,412,0.96794,0.99427
2001,Brandenburg,Owner,No,0.96322,193,193,0.93660,0.98985
2001,Brandenburg,Tenant,No,0.93824,285,285,0.91025,0.96624
2001,Mecklenburg-Western Pomerania,Owner,No,0.97918,99,99,0.95092,1.00745
2001,Mecklenburg-Western Pomerania,Tenant,No,0.94849,176,176,0.91575,0.98124
2001,Saxony,Owner,No,0.96836,298,298,0.94845,0.98827
2001,Saxony,Tenant,No,0.95256,520,520,0.93428,0.97085
2001,Saxony-Anhalt,Owner,No,0.94017,222,222,0.90890,0.97144
2001,Saxony-Anhalt,Tenant,No,0.95359,260,260,0.92797,0.97921
2001,Thuringa,Owner,No,0.94275,231,231,0.91272,0.97277
2001,Thuringa,Tenant,No,0.95621,242,242,0.93038,0.98205
2002,Schleswig-Holstein,Owner,No,0.96401,220,220,0.93934,0.98868
2002,Schleswig-Holstein,Tenant,No,0.93425,158,158,0.89548,0.97302
2002,Hamburg,Owner,No,0.99671,62,62,0.98234,1.01108
2002,Hamburg,Tenant,No,0.96357,131,131,0.93136,0.99577
2002,Lower Saxony,Owner,No,0.94565,572,572,0.92706,0.96425
2002,Lower Saxony,Tenant,No,0.96951,415,415,0.95295,0.98607
2002,Bremen,Owner,No,0.95905,49,49,0.90299,1.01511
2002,Bremen,Tenant,No,0.91943,50,50,0.84322,0.99564
2002,North Rhine-Westphalia,Owner,Yes,0.03699,40,1191,0.02627,0.04772
2002,North Rhine-Westphalia,Owner,No,0.96301,1151,1191,0.95228,0.97373
2002,North Rhine-Westphalia,Tenant,Yes,0.03385,43,1400,0.02437,0.04332
2002,North Rhine-Westphalia,Tenant,No,0.96615,1357,1400,0.95668,0.97563
2002,Hesse,Owner,No,0.96728,399,399,0.94980,0.98476
2002,Hesse,Tenant,No,0.98036,441,441,0.96740,0.99333
2002,"Rhineland-Palatinate, Saarland",Owner,No,0.94868,417,417,0.92748,0.96988
2002,"Rhineland-Palatinate, Saarland",Tenant,No,0.95559,289,289,0.93180,0.97938
2002,Baden-Wuerttemberg,Owner,Yes,0.05478,31,737,0.03834,0.07122
2002,Baden-Wuerttemberg,Owner,No,0.94522,706,737,0.92878,0.96166
2002,Baden-Wuerttemberg,Tenant,No,0.97554,696,696,0.96406,0.98702
2002,Bavaria,Owner,Yes,0.05907,49,960,0.04415,0.07400
2002,Bavaria,Owner,No,0.94093,911,960,0.92600,0.95585
2002,Bavaria,Tenant,No,0.95895,741,741,0.94466,0.97325
2002,Berlin,Owner,No,0.95480,75,75,0.90747,1.00213
2002,Berlin,Tenant,No,0.97153,408,408,0.95537,0.98769
2002,Brandenburg,Owner,No,0.97937,187,187,0.95894,0.99980
2002,Brandenburg,Tenant,No,0.93424,290,290,0.90567,0.96282
2002,Mecklenburg-Western Pomerania,Owner,No,0.98721,107,107,0.96582,1.00860
2002,Mecklenburg-Western Pomerania,Tenant,No,0.92047,161,161,0.87855,0.96239
2002,Saxony,Owner,No,0.96015,306,306,0.93820,0.98210
2002,Saxony,Tenant,No,0.95316,509,509,0.93479,0.97154
2002,Saxony-Anhalt,Owner,No,0.93538,214,214,0.90237,0.96840
2002,Saxony-Anhalt,Tenant,No,0.94532,267,267,0.91799,0.97264
2002,Thuringa,Owner,No,0.94297,234,234,0.91319,0.97275
2002,Thuringa,Tenant,No,0.93649,238,238,0.90544,0.96754
2003,Schleswig-Holstein,Owner,No,0.97340,211,211,0.95164,0.99517
2003,Schleswig-Holstein,Tenant,No,0.92949,144,144,0.88753,0.97145
2003,Hamburg,Owner,No,0.93157,52,52,0.86227,1.00086
2003,Hamburg,Tenant,No,0.96788,123,123,0.93659,0.99917
2003,Lower Saxony,Owner,No,0.95489,553,553,0.93757,0.97220
2003,Lower Saxony,Tenant,No,0.95801,391,391,0.93811,0.97792
2003,Bremen,Tenant,No,0.91624,51,51,0.83946,0.99303
2003,North Rhine-Westphalia,Owner,Yes,0.04344,45,1149,0.03165,0.05524
2003,North Rhine-Westphalia,Owner,No,0.95656,1104,1149,0.94476,0.96835
2003,North Rhine-Westphalia,Tenant,Yes,0.03646,42,1354,0.02648,0.04645
2003,North Rhine-Westphalia,Tenant,No,0.96354,1312,1354,0.95355,0.97352
2003,Hesse,Owner,No,0.95739,383,383,0.93713,0.97764
2003,Hesse,Tenant,No,0.97564,395,395,0.96041,0.99086
2003,"Rhineland-Palatinate, Saarland",Owner,No,0.95507,406,406,0.93489,0.97524
2003,"Rhineland-Palatinate, Saarland",Tenant,No,0.94842,290,290,0.92292,0.97392
2003,Baden-Wuerttemberg,Owner,No,0.96085,692,692,0.94639,0.97531
2003,Baden-Wuerttemberg,Tenant,No,0.96862,664,664,0.95535,0.98189
2003,Bavaria,Owner,Yes,0.05201,43,914,0.03761,0.06642
2003,Bavaria,Owner,No,0.94799,871,914,0.93358,0.96239
2003,Bavaria,Tenant,No,0.95451,712,712,0.93919,0.96982
2003,Berlin,Owner,No,0.92172,73,73,0.85968,0.98377
2003,Berlin,Tenant,No,0.96763,400,400,0.95026,0.98499
2003,Brandenburg,Owner,No,0.93190,189,189,0.89589,0.96791
2003,Brandenburg,Tenant,No,0.89881,272,272,0.86291,0.93472
2003,Mecklenburg-Western Pomerania,Owner,No,0.95428,106,106,0.91433,0.99423
2003,Mecklenburg-Western Pomerania,Tenant,No,0.95456,163,163,0.92249,0.98663
2003,Saxony,Owner,No,0.96272,304,304,0.94138,0.98405
2003,Saxony,Tenant,No,0.95446,506,506,0.93628,0.97264
2003,Saxony-Anhalt,Owner,No,0.94484,213,213,0.91410,0.97557
2003,Saxony-Anhalt,Tenant,No,0.96164,262,262,0.93834,0.98494
2003,Thuringa,Owner,No,0.97192,230,230,0.95052,0.99332
2003,Thuringa,Tenant,No,0.92902,230,230,0.89576,0.96228
2004,Schleswig-Holstein,Owner,No,0.96842,206,206,0.94447,0.99236
2004,Schleswig-Holstein,Tenant,No,0.93248,141,141,0.89091,0.97404
2004,Hamburg,Owner,No,0.95903,54,54,0.90566,1.01239
2004,Hamburg,Tenant,No,0.98063,124,124,0.95628,1.00499
2004,Lower Saxony,Owner,No,0.93990,549,549,0.92000,0.95980
2004,Lower Saxony,Tenant,No,0.97072,394,394,0.95405,0.98739
2004,Bremen,Tenant,No,0.84980,46,46,0.74541,0.95418
2004,North Rhine-Westphalia,Owner,Yes,0.03750,39,1128,0.02641,0.04859
2004,North Rhine-Westphalia,Owner,No,0.96250,1089,1128,0.95141,0.97359
2004,North Rhine-Westphalia,Tenant,Yes,0.04568,45,1301,0.03433,0.05703
2004,North Rhine-Westphalia,Tenant,No,0.95432,1256,1301,0.94297,0.96567
2004,Hesse,Owner,No,0.95951,365,365,0.93926,0.97976
2004,Hesse,Tenant,No,0.97817,386,386,0.96357,0.99277
2004,"Rhineland-Palatinate, Saarland",Owner,No,0.95882,391,391,0.93910,0.97854
2004,"Rhineland-Palatinate, Saarland",Tenant,No,0.95869,287,287,0.93563,0.98176
2004,Baden-Wuerttemberg,Owner,No,0.95183,671,671,0.93562,0.96805
2004,Baden-Wuerttemberg,Tenant,No,0.96569,638,638,0.95155,0.97982
2004,Bavaria,Owner,Yes,0.05579,43,890,0.04070,0.07087
2004,Bavaria,Owner,No,0.94421,847,890,0.92913,0.95930
2004,Bavaria,Tenant,No,0.95715,697,697,0.94211,0.97220
2004,Berlin,Owner,No,0.86351,72,72,0.78365,0.94337
2004,Berlin,Tenant,No,0.97301,390,390,0.95691,0.98911
2004,Brandenburg,Owner,No,0.93224,182,182,0.89563,0.96886
2004,Brandenburg,Tenant,No,0.91307,268,268,0.87927,0.94686
2004,Mecklenburg-Western Pomerania,Owner,No,0.97590,113,113,0.94749,1.00430
2004,Mecklenburg-Western Pomerania,Tenant,No,0.96245,159,159,0.93280,0.99209
2004,Saxony,Owner,No,0.96040,301,301,0.93833,0.98247
2004,Saxony,Tenant,No,0.93324,481,481,0.91090,0.95557
2004,Saxony-Anhalt,Owner,No,0.93122,212,212,0.89707,0.96537
2004,Saxony-Anhalt,Tenant,No,0.96722,252,252,0.94519,0.98925
2004,Thuringa,Owner,No,0.93530,224,224,0.90302,0.96759
2004,Thuringa,Tenant,No,0.93542,234,234,0.90386,0.96698
2005,Schleswig-Holstein,Owner,No,0.95090,193,193,0.92034,0.98146
2005,Schleswig-Holstein,Tenant,No,0.94234,149,149,0.90478,0.97989
2005,Hamburg,Owner,No,0.91875,43,43,0.83611,1.00138
2005,Hamburg,Tenant,No,0.97208,127,127,0.94332,1.00085
2005,Lower Saxony,Owner,No,0.95176,545,545,0.93376,0.96977
2005,Lower Saxony,Tenant,No,0.96255,364,364,0.94302,0.98208
2005,Bremen,Tenant,No,0.93056,45,45,0.85545,1.00567
2005,North Rhine-Westphalia,Owner,Yes,0.03798,37,1087,0.02661,0.04935
2005,North Rhine-Westphalia,Owner,No,0.96202,1050,1087,0.95065,0.97339
2005,North Rhine-Westphalia,Tenant,Yes,0.04514,48,1276,0.03374,0.05654
2005,North Rhine-Westphalia,Tenant,No,0.95486,1228,1276,0.94346,0.96626
2005,Hesse,Owner,No,0.97656,359,359,0.96089,0.99223
2005,Hesse,Tenant,No,0.97266,382,382,0.95629,0.98904
2005,"Rhineland-Palatinate, Saarland",Owner,No,0.95982,369,369,0.93975,0.97988
2005,"Rhineland-Palatinate, Saarland",Tenant,No,0.93417,276,276,0.90486,0.96348
2005,Baden-Wuerttemberg,Owner,No,0.95881,650,650,0.94352,0.97410
2005,Baden-Wuerttemberg,Tenant,No,0.97880,633,633,0.96757,0.99003
2005,Bavaria,Owner,Yes,0.05238,41,855,0.03744,0.06733
2005,Bavaria,Owner,No,0.94762,814,855,0.93267,0.96256
2005,Bavaria,Tenant,No,0.96544,680,680,0.95170,0.97918
2005,Berlin,Owner,No,0.97093,74,74,0.93239,1.00947
2005,Berlin,Tenant,No,0.97764,367,367,0.96249,0.99278
2005,Brandenburg,Owner,No,0.95107,175,175,0.91902,0.98312
2005,Brandenburg,Tenant,No,0.93764,271,271,0.90880,0.96649
2005,Mecklenburg-Western Pomerania,Owner,No,0.98263,115,115,0.95865,1.00661
2005,Mecklenburg-Western Pomerania,Tenant,No,0.96498,154,154,0.93586,0.99411
2005,Saxony,Owner,No,0.96568,314,314,0.94552,0.98585
2005,Saxony,Tenant,No,0.93917,466,466,0.91744,0.96089
2005,Saxony-Anhalt,Owner,No,0.93903,214,214,0.90689,0.97116
2005,Saxony-Anhalt,Tenant,No,0.94989,238,238,0.92212,0.97767
2005,Thuringa,Owner,No,0.95727,222,222,0.93061,0.98394
2005,Thuringa,Tenant,No,0.93994,219,219,0.90841,0.97148
2006,Schleswig-Holstein,Owner,No,0.94161,202,202,0.90920,0.97403
2006,Schleswig-Holstein,Tenant,No,0.96619,169,169,0.93886,0.99352
2006,Hamburg,Owner,No,0.91769,45,45,0.83648,0.99890
2006,Hamburg,Tenant,No,0.96979,143,143,0.94164,0.99794
2006,Lower Saxony,Owner,No,0.94781,609,609,0.93014,0.96549
2006,Lower Saxony,Tenant,No,0.96204,419,419,0.94372,0.98036
2006,Bremen,Tenant,No,0.93282,51,51,0.86343,1.00221
2006,North Rhine-Westphalia,Owner,Yes,0.03735,42,1204,0.02663,0.04806
2006,North Rhine-Westphalia,Owner,No,0.96265,1162,1204,0.95194,0.97337
2006,North Rhine-Westphalia,Tenant,Yes,0.04876,48,1334,0.03720,0.06032
2006,North Rhine-Westphalia,Tenant,No,0.95124,1286,1334,0.93968,0.96280
2006,Hesse,Owner,No,0.96385,412,412,0.94580,0.98190
2006,Hesse,Tenant,No,0.95565,403,403,0.93552,0.97577
2006,"Rhineland-Palatinate, Saarland",Owner,No,0.94981,387,387,0.92803,0.97159
2006,"Rhineland-Palatinate, Saarland",Tenant,No,0.94582,305,305,0.92037,0.97127
2006,Baden-Wuerttemberg,Owner,No,0.96532,760,760,0.95231,0.97834
2006,Baden-Wuerttemberg,Tenant,No,0.97266,667,667,0.96027,0.98504
2006,Bavaria,Owner,Yes,0.05959,49,971,0.04469,0.07449
2006,Bavaria,Owner,No,0.94041,922,971,0.92551,0.95531
2006,Bavaria,Tenant,No,0.96876,733,733,0.95616,0.98136
2006,Berlin,Owner,No,0.96957,82,82,0.93216,1.00698
2006,Berlin,Tenant,No,0.97732,384,384,0.96240,0.99223
2006,Brandenburg,Owner,No,0.92812,201,201,0.89232,0.96391
2006,Brandenburg,Tenant,No,0.93591,297,297,0.90801,0.96381
2006,Mecklenburg-Western Pomerania,Owner,No,0.95788,132,132,0.92348,0.99228
2006,Mecklenburg-Western Pomerania,Tenant,No,0.96160,162,162,0.93192,0.99128
2006,Saxony,Owner,No,0.94217,326,326,0.91679,0.96755
2006,Saxony,Tenant,No,0.94151,511,511,0.92114,0.96187
2006,Saxony-Anhalt,Owner,No,0.92573,209,209,0.89009,0.96136
2006,Saxony-Anhalt,Tenant,No,0.96698,261,261,0.94526,0.98870
2006,Thuringa,Owner,No,0.97045,254,254,0.94959,0.99132
2006,Thuringa,Tenant,No,0.92295,236,236,0.88886,0.95705
2007,Schleswig-Holstein,Owner,No,0.93529,179,179,0.89915,0.97143
2007,Schleswig-Holstein,Tenant,No,0.94044,159,159,0.90353,0.97734
2007,Hamburg,Owner,No,0.96218,45,45,0.90582,1.01855
2007,Hamburg,Tenant,No,0.97536,140,140,0.94959,1.00113
2007,Lower Saxony,Owner,No,0.94504,565,565,0.92623,0.96385
2007,Lower Saxony,Tenant,No,0.97347,401,401,0.95772,0.98922
2007,Bremen,Tenant,No,0.93710,49,49,0.86842,1.00578
2007,North Rhine-Westphalia,Owner,Yes,0.04111,47,1115,0.02945,0.05276
2007,North Rhine-Westphalia,Owner,No,0.95889,1068,1115,0.94724,0.97055
2007,North Rhine-Westphalia,Tenant,Yes,0.04389,41,1226,0.03242,0.05537
2007,North Rhine-Westphalia,Tenant,No,0.95611,1185,1226,0.94463,0.96758
2007,Hesse,Owner,No,0.96828,378,378,0.95059,0.98597
2007,Hesse,Tenant,No,0.95946,379,379,0.93958,0.97934
2007,"Rhineland-Palatinate, Saarland",Owner,No,0.94714,362,362,0.92406,0.97022
2007,"Rhineland-Palatinate, Saarland",Tenant,No,0.96074,270,270,0.93753,0.98395
2007,Baden-Wuerttemberg,Owner,No,0.96860,713,713,0.95578,0.98141
2007,Baden-Wuerttemberg,Tenant,No,0.96538,598,598,0.95071,0.98004
2007,Bavaria,Owner,Yes,0.04651,38,927,0.03295,0.06007
2007,Bavaria,Owner,No,0.95349,889,927,0.93993,0.96705
2007,Bavaria,Tenant,No,0.95328,688,688,0.93750,0.96906
2007,Berlin,Owner,No,0.92455,86,86,0.86840,0.98070
2007,Berlin,Tenant,No,0.97366,361,361,0.95711,0.99020
2007,Brandenburg,Owner,No,0.94648,180,180,0.91351,0.97945
2007,Brandenburg,Tenant,No,0.95101,281,281,0.92573,0.97629
2007,Mecklenburg-Western Pomerania,Owner,No,0.96822,123,123,0.93709,0.99935
2007,Mecklenburg-Western Pomerania,Tenant,No,0.96361,150,150,0.93354,0.99368
2007,Saxony,Owner,No,0.94473,311,311,0.91929,0.97016
2007,Saxony,Tenant,No,0.94268,487,487,0.92201,0.96334
2007,Saxony-Anhalt,Owner,No,0.94313,204,204,0.91127,0.97499
2007,Saxony-Anhalt,Tenant,No,0.95391,238,238,0.92721,0.98060
2007,Thuringa,Owner,No,0.95981,238,238,0.93480,0.98482
2007,Thuringa,Tenant,No,0.94362,230,230,0.91375,0.97349
2008,Schleswig-Holstein,Owner,No,0.93320,164,164,0.89487,0.97153
2008,Schleswig-Holstein,Tenant,No,0.97147,148,148,0.94456,0.99838
2008,Hamburg,Owner,No,0.96471,44,44,0.90957,1.01986
2008,Hamburg,Tenant,No,0.96407,134,134,0.93244,0.99570
2008,Lower Saxony,Owner,No,0.94306,554,554,0.92374,0.96237
2008,Lower Saxony,Tenant,No,0.98872,376,376,0.97803,0.99941
2008,Bremen,Tenant,No,0.91430,45,45,0.83159,0.99701
2008,North Rhine-Westphalia,Owner,Yes,0.04467,41,1054,0.03219,0.05715
2008,North Rhine-Westphalia,Owner,No,0.95533,1013,1054,0.94285,0.96781
2008,North Rhine-Westphalia,Tenant,Yes,0.05263,43,1124,0.03957,0.06569
2008,North Rhine-Westphalia,Tenant,No,0.94737,1081,1124,0.93431,0.96043
2008,Hesse,Owner,No,0.97608,370,370,0.96048,0.99167
2008,Hesse,Tenant,No,0.94977,336,336,0.92638,0.97316
2008,"Rhineland-Palatinate, Saarland",Owner,No,0.95852,344,344,0.93742,0.97962
2008,"Rhineland-Palatinate, Saarland",Tenant,No,0.95436,253,253,0.92859,0.98013
2008,Baden-Wuerttemberg,Owner,No,0.95607,684,684,0.94069,0.97144
2008,Baden-Wuerttemberg,Tenant,No,0.96573,557,557,0.95061,0.98085
2008,Bavaria,Owner,Yes,0.03960,33,873,0.02666,0.05254
2008,Bavaria,Owner,No,0.96040,840,873,0.94746,0.97334
2008,Bavaria,Tenant,No,0.96386,643,643,0.94942,0.97830
2008,Berlin,Owner,No,0.90763,83,83,0.84496,0.97030
2008,Berlin,Tenant,No,0.97634,352,352,0.96044,0.99224
2008,Brandenburg,Owner,No,0.96018,183,183,0.93177,0.98859
2008,Brandenburg,Tenant,No,0.95722,263,263,0.93272,0.98172
2008,Mecklenburg-Western Pomerania,Owner,No,0.99055,124,124,0.97345,1.00765
2008,Mecklenburg-Western Pomerania,Tenant,No,0.97374,145,145,0.94762,0.99986
2008,Saxony,Owner,No,0.96795,298,298,0.94792,0.98798
2008,Saxony,Tenant,No,0.96055,474,474,0.94301,0.97810
2008,Saxony-Anhalt,Owner,No,0.89868,195,195,0.85621,0.94114
2008,Saxony-Anhalt,Tenant,No,0.94955,221,221,0.92062,0.97847
2008,Thuringa,Owner,No,0.95357,227,227,0.92614,0.98101
2008,Thuringa,Tenant,No,0.94653,225,225,0.91707,0.97600
2009,Schleswig-Holstein,Owner,No,0.94227,154,154,0.90531,0.97923
2009,Schleswig-Holstein,Tenant,No,0.96185,132,132,0.92904,0.99465
2009,Hamburg,Owner,No,0.95803,44,44,0.89809,1.01796
2009,Hamburg,Tenant,No,0.95291,126,126,0.91577,0.99004
2009,Lower Saxony,Owner,No,0.93955,510,510,0.91885,0.96026
2009,Lower Saxony,Tenant,No,0.98388,369,369,0.97101,0.99675
2009,Bremen,Tenant,No,0.90451,37,37,0.80851,1.00052
2009,North Rhine-Westphalia,Owner,Yes,0.03109,32,983,0.02023,0.04194
2009,North Rhine-Westphalia,Owner,No,0.96891,951,983,0.95806,0.97977
2009,North Rhine-Westphalia,Tenant,Yes,0.04746,47,1046,0.03457,0.06035
2009,North Rhine-Westphalia,Tenant,No,0.95254,999,1046,0.93965,0.96543
2009,Hesse,Owner,No,0.96334,338,338,0.94327,0.98340
2009,Hesse,Tenant,No,0.95742,329,329,0.93557,0.97927
2009,"Rhineland-Palatinate, Saarland",Owner,No,0.95231,324,324,0.92907,0.97555
2009,"Rhineland-Palatinate, Saarland",Tenant,No,0.94565,234,234,0.91654,0.97476
2009,Baden-Wuerttemberg,Owner,No,0.95755,625,625,0.94173,0.97337
2009,Baden-Wuerttemberg,Tenant,No,0.96421,493,493,0.94780,0.98063
2009,Bavaria,Owner,Yes,0.04416,32,816,0.03006,0.05827
2009,Bavaria,Owner,No,0.95584,784,816,0.94173,0.96994
2009,Bavaria,Tenant,No,0.96011,613,613,0.94461,0.97562
2009,Berlin,Owner,No,0.94678,87,87,0.89933,0.99422
2009,Berlin,Tenant,No,0.94863,334,334,0.92492,0.97234
2009,Brandenburg,Owner,No,0.95024,181,181,0.91847,0.98201
2009,Brandenburg,Tenant,No,0.94712,245,245,0.91904,0.97520
2009,Mecklenburg-Western Pomerania,Owner,No,0.98841,125,125,0.96957,1.00725
2009,Mecklenburg-Western Pomerania,Tenant,No,0.97097,139,139,0.94296,0.99898
2009,Saxony,Owner,No,0.96696,287,287,0.94624,0.98767
2009,Saxony,Tenant,No,0.94781,439,439,0.92699,0.96864
2009,Saxony-Anhalt,Owner,No,0.90564,194,194,0.86439,0.94688
2009,Saxony-Anhalt,Tenant,No,0.96820,214,214,0.94464,0.99177
2009,Thuringa,Owner,No,0.94670,218,218,0.91681,0.97659
2009,Thuringa,Tenant,No,0.93067,208,208,0.89606,0.96527
2010,Schleswig-Holstein,Owner,No,0.92377,198,198,0.88671,0.96083
2010,Schleswig-Holstein,Tenant,No,0.95538,227,227,0.92846,0.98230
2010,Hamburg,Owner,No,0.95531,58,58,0.90168,1.00895
2010,Hamburg,Tenant,No,0.96310,180,180,0.93548,0.99072
2010,Lower Saxony,Owner,No,0.94657,630,630,0.92900,0.96415
2010,Lower Saxony,Tenant,No,0.98436,588,588,0.97432,0.99440
2010,Bremen,Tenant,No,0.87280,59,59,0.78705,0.95856
2010,North Rhine-Westphalia,Owner,Yes,0.05120,45,1235,0.03890,0.06350
2010,North Rhine-Westphalia,Owner,No,0.94880,1190,1235,0.93650,0.96110
2010,North Rhine-Westphalia,Tenant,Yes,0.05018,55,1580,0.03941,0.06095
2010,North Rhine-Westphalia,Tenant,No,0.94982,1525,1580,0.93905,0.96059
2010,Hesse,Owner,No,0.97358,419,419,0.95820,0.98895
2010,Hesse,Tenant,No,0.96297,516,516,0.94667,0.97928
2010,"Rhineland-Palatinate, Saarland",Owner,No,0.97913,432,432,0.96563,0.99262
2010,"Rhineland-Palatinate, Saarland",Tenant,No,0.95475,323,323,0.93205,0.97745
2010,Baden-Wuerttemberg,Owner,No,0.96056,829,829,0.94731,0.97382
2010,Baden-Wuerttemberg,Tenant,No,0.97928,761,761,0.96915,0.98941
2010,Bavaria,Owner,Yes,0.04859,42,1085,0.03579,0.06139
2010,Bavaria,Owner,No,0.95141,1043,1085,0.93861,0.96421
2010,Bavaria,Tenant,Yes,0.03553,31,952,0.02377,0.04730
2010,Bavaria,Tenant,No,0.96447,921,952,0.95270,0.97623
2010,Berlin,Owner,No,0.93115,101,101,0.88152,0.98078
2010,Berlin,Tenant,No,0.95660,474,474,0.93824,0.97497
2010,Brandenburg,Owner,No,0.96710,219,219,0.94341,0.99078
2010,Brandenburg,Tenant,No,0.95390,317,317,0.93078,0.97702
2010,Mecklenburg-Western Pomerania,Owner,No,0.97661,132,132,0.95072,1.00249
2010,Mecklenburg-Western Pomerania,Tenant,No,0.98410,213,213,0.96727,1.00094
2010,Saxony,Owner,No,0.97613,331,331,0.95966,0.99260
2010,Saxony,Tenant,No,0.95913,576,576,0.94294,0.97531
2010,Saxony-Anhalt,Owner,No,0.94926,234,234,0.92107,0.97744
2010,Saxony-Anhalt,Tenant,No,0.97198,282,282,0.95268,0.99128
2010,Thuringa,Owner,No,0.94167,249,249,0.91250,0.97084
2010,Thuringa,Tenant,No,0.92628,264,264,0.89469,0.95786
2011,Schleswig-Holstein,Owner,No,0.95589,266,266,0.93116,0.98061
2011,Schleswig-Holstein,Tenant,No,0.95944,311,311,0.93748,0.98140
2011,Hamburg,Owner,No,0.92786,63,63,0.86346,0.99226
2011,Hamburg,Tenant,No,0.97502,197,197,0.95318,0.99687
2011,Lower Saxony,Owner,Yes,0.03641,33,849,0.02381,0.04902
