year,bula_h,regtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Berlin,Urban regions,No,0.94392,625,625,0.92586,0.96197
2021,Brandenburg,Urban regions,No,0.99228,46,46,0.96669,1.01786
2021,Brandenburg,Rural regions,No,0.93468,405,405,0.91058,0.95877
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.98856,53,53,0.95965,1.01746
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.94421,207,207,0.91287,0.97555
2021,Saxony,Urban regions,No,0.95694,400,400,0.93703,0.97686
2021,Saxony,Rural regions,No,0.93668,320,320,0.90996,0.96341
2021,Saxony-Anhalt,Urban regions,No,0.99566,95,95,0.98238,1.00895
2021,Saxony-Anhalt,Rural regions,No,0.91005,280,280,0.87648,0.94362
2021,Thuringa,Urban regions,No,0.95227,154,154,0.91849,0.98605
2021,Thuringa,Rural regions,No,0.89382,236,236,0.85443,0.93321
2022,Schleswig-Holstein,Urban regions,No,0.96563,277,277,0.94414,0.98712
2022,Schleswig-Holstein,Rural regions,No,0.92065,388,388,0.89372,0.94758
2022,Hamburg,Urban regions,No,0.91835,450,450,0.89303,0.94368
2022,Lower Saxony,Urban regions,No,0.96173,778,778,0.94824,0.97522
2022,Lower Saxony,Rural regions,Yes,0.05425,49,966,0.03996,0.06854
2022,Lower Saxony,Rural regions,No,0.94575,917,966,0.93146,0.96004
2022,Bremen,Urban regions,No,0.98137,153,153,0.95987,1.00287
2022,North Rhine-Westphalia,Urban regions,Yes,0.06434,234,4224,0.05694,0.07174
2022,North Rhine-Westphalia,Urban regions,No,0.93566,3990,4224,0.92826,0.94306
2022,North Rhine-Westphalia,Rural regions,No,0.95325,89,89,0.90915,0.99736
2022,Hesse,Urban regions,Yes,0.05847,40,1090,0.04453,0.07241
2022,Hesse,Urban regions,No,0.94153,1050,1090,0.92759,0.95547
2022,Hesse,Rural regions,No,0.89823,238,238,0.85974,0.93672
2022,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95313,737,737,0.93786,0.96840
2022,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96945,194,194,0.94517,0.99373
2022,Baden-Wuerttemberg,Urban regions,Yes,0.04138,62,2067,0.03279,0.04996
2022,Baden-Wuerttemberg,Urban regions,No,0.95862,2005,2067,0.95004,0.96721
2022,Baden-Wuerttemberg,Rural regions,No,0.95182,296,296,0.92738,0.97626
2022,Bavaria,Urban regions,Yes,0.03584,45,1783,0.02721,0.04447
2022,Bavaria,Urban regions,No,0.96416,1738,1783,0.95553,0.97279
2022,Bavaria,Rural regions,Yes,0.05408,61,1429,0.04235,0.06582
2022,Bavaria,Rural regions,No,0.94592,1368,1429,0.93418,0.95765
2022,Berlin,Urban regions,Yes,0.05744,49,1215,0.04435,0.07053
2022,Berlin,Urban regions,No,0.94256,1166,1215,0.92947,0.95565
2022,Brandenburg,Urban regions,No,0.99971,66,66,0.99558,1.00384
2022,Brandenburg,Rural regions,Yes,0.06331,40,703,0.04529,0.08132
2022,Brandenburg,Rural regions,No,0.93669,663,703,0.91868,0.95471
2022,Mecklenburg-Western Pomerania,Urban regions,No,0.97044,88,88,0.93485,1.00603
2022,Mecklenburg-Western Pomerania,Rural regions,No,0.93733,328,328,0.91106,0.96360
2022,Saxony,Urban regions,Yes,0.05396,43,674,0.03689,0.07103
2022,Saxony,Urban regions,No,0.94604,631,674,0.92897,0.96311
2022,Saxony,Rural regions,Yes,0.08536,42,660,0.06403,0.10670
2022,Saxony,Rural regions,No,0.91464,618,660,0.89330,0.93597
2022,Saxony-Anhalt,Urban regions,No,0.96372,163,163,0.93492,0.99251
2022,Saxony-Anhalt,Rural regions,No,0.92386,509,509,0.90079,0.94692
2022,Thuringa,Urban regions,No,0.95663,212,212,0.92915,0.98412
2022,Thuringa,Rural regions,No,0.90087,365,365,0.87017,0.93157
