year,age_gr,migback,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,No migration background,No,0.98153,4051,4139,0.97742,0.98563
2019,30-45 y.,Direct migration background,Yes,0.01876,36,1597,0.01211,0.02542
2019,30-45 y.,Direct migration background,No,0.91969,1561,1597,0.90636,0.93302
2019,30-45 y.,Indirect migration background,No,0.95751,526,526,0.94026,0.97476
2019,46-65 y.,No migration background,Yes,0.08875,630,8624,0.08275,0.09475
2019,46-65 y.,No migration background,No,0.91125,7994,8624,0.90525,0.91725
2019,46-65 y.,Direct migration background,Yes,0.11595,141,1507,0.09978,0.13212
2019,46-65 y.,Direct migration background,No,0.86708,1366,1507,0.84993,0.88423
2019,46-65 y.,Indirect migration background,No,0.94396,272,272,0.91657,0.97134
2019,66 and older,No migration background,Yes,0.17813,861,4706,0.16719,0.18906
2019,66 and older,No migration background,No,0.82187,3845,4706,0.81094,0.83281
2019,66 and older,Direct migration background,Yes,0.23131,94,440,0.19187,0.27076
2019,66 and older,Direct migration background,No,0.76577,346,440,0.72615,0.80539
2021,17-29 y.,No migration background,No,0.91292,1745,1745,0.89969,0.92616
2021,17-29 y.,Direct migration background,No,0.90125,1011,1011,0.88285,0.91965
2021,17-29 y.,Indirect migration background,No,0.89907,395,395,0.86932,0.92881
2021,30-45 y.,No migration background,Yes,0.01750,63,2590,0.01245,0.02255
2021,30-45 y.,No migration background,No,0.96773,2527,2590,0.96092,0.97454
2021,30-45 y.,Direct migration background,Yes,0.01072,69,2304,0.00652,0.01493
2021,30-45 y.,Direct migration background,No,0.96232,2235,2304,0.95454,0.97010
2021,30-45 y.,Indirect migration background,No,0.93756,299,299,0.91008,0.96503
2021,46-65 y.,No migration background,Yes,0.08603,439,5550,0.07865,0.09340
2021,46-65 y.,No migration background,No,0.90460,5111,5550,0.89687,0.91233
2021,46-65 y.,Direct migration background,Yes,0.09937,172,1466,0.08405,0.11469
2021,46-65 y.,Direct migration background,No,0.89084,1294,1466,0.87487,0.90681
2021,46-65 y.,Indirect migration background,No,0.91527,181,181,0.87458,0.95595
2021,66 and older,No migration background,Yes,0.17183,588,3208,0.15877,0.18488
2021,66 and older,No migration background,No,0.81900,2620,3208,0.80568,0.83233
2021,66 and older,Direct migration background,Yes,0.21423,71,331,0.16997,0.25850
2021,66 and older,Direct migration background,No,0.78376,260,331,0.73934,0.82818
