year,bula_h,rentown,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Brandenburg,Tenant,Yes,0.22659,100,363,0.18347,0.26972
2014,Brandenburg,Tenant,No,0.77341,263,363,0.73028,0.81653
2014,Mecklenburg-Western Pomerania,Owner,No,0.99480,104,104,0.98091,1.00869
2014,Mecklenburg-Western Pomerania,Tenant,Yes,0.19410,61,242,0.14417,0.24404
2014,Mecklenburg-Western Pomerania,Tenant,No,0.80590,181,242,0.75596,0.85583
2014,Saxony,Owner,No,0.93211,306,306,0.90387,0.96034
2014,Saxony,Tenant,Yes,0.14092,117,620,0.11351,0.16833
2014,Saxony,Tenant,No,0.85908,503,620,0.83167,0.88649
2014,Saxony-Anhalt,Owner,No,0.96317,225,225,0.93851,0.98784
2014,Saxony-Anhalt,Tenant,Yes,0.23152,103,347,0.18707,0.27596
2014,Saxony-Anhalt,Tenant,No,0.76848,244,347,0.72404,0.81293
2014,Thuringa,Owner,No,0.94844,256,256,0.92130,0.97558
2014,Thuringa,Tenant,Yes,0.16747,73,322,0.12662,0.20832
2014,Thuringa,Tenant,No,0.83253,249,322,0.79168,0.87338
2015,Schleswig-Holstein,Owner,No,0.99138,241,241,0.97968,1.00307
2015,Schleswig-Holstein,Tenant,Yes,0.16086,77,297,0.11901,0.20272
2015,Schleswig-Holstein,Tenant,No,0.83914,220,297,0.79728,0.88099
2015,Hamburg,Tenant,No,0.93011,181,181,0.89286,0.96735
2015,Lower Saxony,Owner,No,0.98791,720,720,0.97992,0.99590
2015,Lower Saxony,Tenant,Yes,0.16543,169,736,0.13857,0.19229
2015,Lower Saxony,Tenant,No,0.83457,567,736,0.80771,0.86143
2015,Bremen,Owner,No,0.98360,36,36,0.94152,1.02568
2015,Bremen,Tenant,No,0.81404,51,51,0.70619,0.92188
2015,North Rhine-Westphalia,Owner,Yes,0.02302,32,1259,0.01473,0.03130
2015,North Rhine-Westphalia,Owner,No,0.97698,1227,1259,0.96870,0.98527
2015,North Rhine-Westphalia,Tenant,Yes,0.15415,421,1882,0.13783,0.17046
2015,North Rhine-Westphalia,Tenant,No,0.84585,1461,1882,0.82954,0.86217
2015,Hesse,Owner,No,0.99712,463,463,0.99223,1.00201
2015,Hesse,Tenant,Yes,0.16263,103,641,0.13404,0.19122
2015,Hesse,Tenant,No,0.83737,538,641,0.80878,0.86596
2015,"Rhineland-Palatinate, Saarland",Owner,No,0.99887,452,452,0.99577,1.00197
2015,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.15092,97,442,0.11751,0.18433
2015,"Rhineland-Palatinate, Saarland",Tenant,No,0.84908,345,442,0.81567,0.88249
2015,Baden-Wuerttemberg,Owner,No,0.98973,895,895,0.98312,0.99634
2015,Baden-Wuerttemberg,Tenant,Yes,0.09083,111,895,0.07199,0.10966
2015,Baden-Wuerttemberg,Tenant,No,0.90917,784,895,0.89034,0.92801
2015,Bavaria,Owner,No,0.99196,1136,1136,0.98676,0.99715
2015,Bavaria,Tenant,Yes,0.08351,147,1357,0.06878,0.09823
2015,Bavaria,Tenant,No,0.91649,1210,1357,0.90177,0.93122
2015,Berlin,Owner,No,0.98233,108,108,0.95737,1.00729
2015,Berlin,Tenant,Yes,0.19778,111,529,0.16380,0.23176
2015,Berlin,Tenant,No,0.80222,418,529,0.76824,0.83620
2015,Brandenburg,Owner,No,0.95004,244,244,0.92265,0.97743
2015,Brandenburg,Tenant,Yes,0.21772,90,341,0.17385,0.26159
2015,Brandenburg,Tenant,No,0.78228,251,341,0.73841,0.82615
2015,Mecklenburg-Western Pomerania,Owner,No,0.96757,106,106,0.93369,1.00145
2015,Mecklenburg-Western Pomerania,Tenant,Yes,0.20860,64,232,0.15621,0.26100
2015,Mecklenburg-Western Pomerania,Tenant,No,0.79140,168,232,0.73900,0.84379
2015,Saxony,Owner,No,0.94280,301,301,0.91652,0.96908
2015,Saxony,Tenant,Yes,0.15303,122,586,0.12385,0.18220
2015,Saxony,Tenant,No,0.84697,464,586,0.81780,0.87615
2015,Saxony-Anhalt,Owner,No,0.94668,198,198,0.91531,0.97806
2015,Saxony-Anhalt,Tenant,Yes,0.24482,98,322,0.19779,0.29186
2015,Saxony-Anhalt,Tenant,No,0.75518,224,322,0.70814,0.80221
2015,Thuringa,Owner,No,0.95176,220,220,0.92337,0.98014
2015,Thuringa,Tenant,Yes,0.17528,67,332,0.13432,0.21624
2015,Thuringa,Tenant,No,0.82472,265,332,0.78376,0.86568
2016,Schleswig-Holstein,Owner,No,0.99051,227,227,0.97787,1.00315
2016,Schleswig-Holstein,Tenant,Yes,0.18429,73,267,0.13770,0.23089
2016,Schleswig-Holstein,Tenant,No,0.81571,194,267,0.76911,0.86230
2016,Hamburg,Tenant,No,0.93242,168,168,0.89434,0.97049
2016,Lower Saxony,Owner,No,0.98215,675,675,0.97216,0.99215
2016,Lower Saxony,Tenant,Yes,0.13700,147,649,0.11052,0.16347
2016,Lower Saxony,Tenant,No,0.86300,502,649,0.83653,0.88948
2016,Bremen,Tenant,No,0.83607,47,47,0.72909,0.94306
2016,North Rhine-Westphalia,Owner,No,0.97789,1172,1172,0.96946,0.98631
2016,North Rhine-Westphalia,Tenant,Yes,0.15570,372,1678,0.13835,0.17306
2016,North Rhine-Westphalia,Tenant,No,0.84430,1306,1678,0.82694,0.86165
2016,Hesse,Owner,No,0.99702,414,414,0.99177,1.00228
2016,Hesse,Tenant,Yes,0.16654,92,548,0.13532,0.19777
2016,Hesse,Tenant,No,0.83346,456,548,0.80223,0.86468
2016,"Rhineland-Palatinate, Saarland",Owner,No,0.98932,428,428,0.97957,0.99907
2016,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.13390,77,400,0.10049,0.16732
2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.86610,323,400,0.83268,0.89951
2016,Baden-Wuerttemberg,Owner,No,0.99877,844,844,0.99641,1.00114
2016,Baden-Wuerttemberg,Tenant,Yes,0.09752,104,768,0.07652,0.11851
2016,Baden-Wuerttemberg,Tenant,No,0.90248,664,768,0.88149,0.92348
2016,Bavaria,Owner,No,0.99204,1059,1059,0.98668,0.99739
2016,Bavaria,Tenant,Yes,0.08094,119,1182,0.06538,0.09649
2016,Bavaria,Tenant,No,0.91906,1063,1182,0.90351,0.93462
2016,Berlin,Owner,No,0.97866,105,105,0.95089,1.00644
2016,Berlin,Tenant,Yes,0.17799,84,498,0.14436,0.21162
2016,Berlin,Tenant,No,0.82201,414,498,0.78838,0.85564
2016,Brandenburg,Owner,No,0.97733,240,240,0.95846,0.99620
2016,Brandenburg,Tenant,Yes,0.19275,75,303,0.14826,0.23723
2016,Brandenburg,Tenant,No,0.80725,228,303,0.76277,0.85174
2016,Mecklenburg-Western Pomerania,Owner,No,0.98176,103,103,0.95578,1.00773
2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.22346,60,216,0.16778,0.27915
2016,Mecklenburg-Western Pomerania,Tenant,No,0.77654,156,216,0.72085,0.83222
2016,Saxony,Owner,No,0.94213,282,282,0.91483,0.96943
2016,Saxony,Tenant,Yes,0.15502,101,552,0.12480,0.18524
2016,Saxony,Tenant,No,0.84498,451,552,0.81476,0.87520
2016,Saxony-Anhalt,Owner,No,0.94260,197,197,0.91004,0.97517
2016,Saxony-Anhalt,Tenant,Yes,0.21394,83,300,0.16746,0.26043
2016,Saxony-Anhalt,Tenant,No,0.78606,217,300,0.73957,0.83254
2016,Thuringa,Owner,No,0.97423,226,226,0.95352,0.99493
2016,Thuringa,Tenant,Yes,0.19794,61,300,0.15278,0.24311
2016,Thuringa,Tenant,No,0.80206,239,300,0.75689,0.84722
2017,Schleswig-Holstein,Owner,No,0.99410,276,276,0.98505,1.00315
2017,Schleswig-Holstein,Tenant,Yes,0.15476,83,385,0.11858,0.19093
2017,Schleswig-Holstein,Tenant,No,0.84524,302,385,0.80907,0.88142
2017,Hamburg,Tenant,Yes,0.11013,46,236,0.07010,0.15015
2017,Hamburg,Tenant,No,0.88987,190,236,0.84985,0.92990
2017,Lower Saxony,Owner,No,0.99249,794,794,0.98649,0.99850
2017,Lower Saxony,Tenant,Yes,0.14168,261,894,0.11881,0.16455
2017,Lower Saxony,Tenant,No,0.85832,633,894,0.83545,0.88119
2017,Bremen,Tenant,No,0.72148,75,75,0.61934,0.82362
2017,North Rhine-Westphalia,Owner,No,0.98863,1366,1366,0.98300,0.99425
2017,North Rhine-Westphalia,Tenant,Yes,0.15069,492,2104,0.13540,0.16598
2017,North Rhine-Westphalia,Tenant,No,0.84931,1612,2104,0.83402,0.86460
2017,Hesse,Owner,No,0.99045,452,452,0.98147,0.99942
2017,Hesse,Tenant,Yes,0.15719,154,733,0.13082,0.18356
2017,Hesse,Tenant,No,0.84281,579,733,0.81644,0.86918
2017,"Rhineland-Palatinate, Saarland",Owner,No,0.98697,452,452,0.97650,0.99744
2017,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11896,92,516,0.09100,0.14692
2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.88104,424,516,0.85308,0.90900
2017,Baden-Wuerttemberg,Owner,No,0.99570,905,905,0.99144,0.99997
2017,Baden-Wuerttemberg,Tenant,Yes,0.09286,173,1012,0.07497,0.11076
2017,Baden-Wuerttemberg,Tenant,No,0.90714,839,1012,0.88924,0.92503
2017,Bavaria,Owner,No,0.98972,1160,1160,0.98392,0.99553
2017,Bavaria,Tenant,Yes,0.07610,183,1465,0.06251,0.08968
2017,Bavaria,Tenant,No,0.92390,1282,1465,0.91032,0.93749
2017,Berlin,Owner,No,0.99467,110,110,0.98101,1.00834
2017,Berlin,Tenant,Yes,0.16606,117,587,0.13593,0.19619
2017,Berlin,Tenant,No,0.83394,470,587,0.80381,0.86407
2017,Brandenburg,Owner,No,0.97657,269,269,0.95846,0.99468
2017,Brandenburg,Tenant,Yes,0.17003,91,403,0.13331,0.20676
2017,Brandenburg,Tenant,No,0.82997,312,403,0.79324,0.86669
2017,Mecklenburg-Western Pomerania,Owner,No,0.99566,124,124,0.98404,1.00728
2017,Mecklenburg-Western Pomerania,Tenant,Yes,0.20412,71,258,0.15484,0.25340
2017,Mecklenburg-Western Pomerania,Tenant,No,0.79588,187,258,0.74660,0.84516
2017,Saxony,Owner,No,0.97738,347,347,0.96171,0.99305
2017,Saxony,Tenant,Yes,0.13215,121,692,0.10690,0.15740
2017,Saxony,Tenant,No,0.86785,571,692,0.84260,0.89310
2017,Saxony-Anhalt,Owner,No,0.95113,220,220,0.92258,0.97969
2017,Saxony-Anhalt,Tenant,Yes,0.23192,107,378,0.18931,0.27452
2017,Saxony-Anhalt,Tenant,No,0.76808,271,378,0.72548,0.81069
2017,Thuringa,Owner,No,0.98587,258,258,0.97144,1.00030
2017,Thuringa,Tenant,Yes,0.18715,66,352,0.14634,0.22795
2017,Thuringa,Tenant,No,0.81285,286,352,0.77205,0.85366
2018,Schleswig-Holstein,Owner,No,0.98670,261,261,0.97278,1.00063
2018,Schleswig-Holstein,Tenant,Yes,0.15852,125,403,0.12282,0.19423
2018,Schleswig-Holstein,Tenant,No,0.84148,278,403,0.80577,0.87718
2018,Hamburg,Tenant,Yes,0.07162,47,286,0.04168,0.10155
2018,Hamburg,Tenant,No,0.92838,239,286,0.89845,0.95832
2018,Lower Saxony,Owner,No,0.98560,740,740,0.97701,0.99419
2018,Lower Saxony,Tenant,Yes,0.15306,345,1030,0.13106,0.17506
2018,Lower Saxony,Tenant,No,0.84694,685,1030,0.82494,0.86894
2018,Bremen,Tenant,No,0.79758,101,101,0.71882,0.87633
2018,North Rhine-Westphalia,Owner,No,0.98464,1313,1313,0.97798,0.99129
2018,North Rhine-Westphalia,Tenant,Yes,0.13629,633,2407,0.12258,0.15000
2018,North Rhine-Westphalia,Tenant,No,0.86371,1774,2407,0.85000,0.87742
2018,Hesse,Owner,No,0.98374,437,437,0.97187,0.99561
2018,Hesse,Tenant,Yes,0.17915,246,779,0.15221,0.20610
2018,Hesse,Tenant,No,0.82085,533,779,0.79390,0.84779
2018,"Rhineland-Palatinate, Saarland",Owner,No,0.98540,436,436,0.97412,0.99667
2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.09638,202,612,0.07298,0.11978
2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.90362,410,612,0.88022,0.92702
2018,Baden-Wuerttemberg,Owner,No,0.99342,860,860,0.98802,0.99883
2018,Baden-Wuerttemberg,Tenant,Yes,0.10250,235,998,0.08368,0.12133
2018,Baden-Wuerttemberg,Tenant,No,0.89750,763,998,0.87867,0.91632
2018,Bavaria,Owner,No,0.99326,1136,1136,0.98850,0.99802
2018,Bavaria,Tenant,Yes,0.07386,232,1478,0.06053,0.08720
2018,Bavaria,Tenant,No,0.92614,1246,1478,0.91280,0.93947
2018,Berlin,Owner,No,0.99671,111,111,0.98601,1.00741
2018,Berlin,Tenant,Yes,0.15762,149,663,0.12986,0.18537
2018,Berlin,Tenant,No,0.84238,514,663,0.81463,0.87014
2018,Brandenburg,Owner,No,0.98463,261,261,0.96968,0.99958
2018,Brandenburg,Tenant,Yes,0.16640,153,452,0.13203,0.20077
2018,Brandenburg,Tenant,No,0.83360,299,452,0.79923,0.86797
2018,Mecklenburg-Western Pomerania,Owner,No,0.98290,120,120,0.95960,1.00619
2018,Mecklenburg-Western Pomerania,Tenant,Yes,0.19311,82,291,0.14768,0.23854
2018,Mecklenburg-Western Pomerania,Tenant,No,0.80689,209,291,0.76146,0.85232
2018,Saxony,Owner,No,0.97957,337,337,0.96444,0.99470
2018,Saxony,Tenant,Yes,0.10989,133,705,0.08679,0.13300
2018,Saxony,Tenant,No,0.89011,572,705,0.86700,0.91321
2018,Saxony-Anhalt,Owner,No,0.98253,217,217,0.96506,1.00000
2018,Saxony-Anhalt,Tenant,Yes,0.25061,126,394,0.20776,0.29345
2018,Saxony-Anhalt,Tenant,No,0.74939,268,394,0.70655,0.79224
2018,Thuringa,Owner,No,0.98473,238,238,0.96912,1.00034
2018,Thuringa,Tenant,Yes,0.17101,118,396,0.13388,0.20814
2018,Thuringa,Tenant,No,0.82899,278,396,0.79186,0.86612
2019,Schleswig-Holstein,Owner,No,0.99668,335,335,0.99051,1.00285
2019,Schleswig-Holstein,Tenant,Yes,0.16914,133,377,0.13124,0.20703
2019,Schleswig-Holstein,Tenant,No,0.83086,244,377,0.79297,0.86876
2019,Hamburg,Tenant,Yes,0.08358,47,282,0.05122,0.11594
2019,Hamburg,Tenant,No,0.91642,235,282,0.88406,0.94878
2019,Lower Saxony,Owner,No,0.98593,803,803,0.97778,0.99408
2019,Lower Saxony,Tenant,Yes,0.14652,301,943,0.12394,0.16910
2019,Lower Saxony,Tenant,No,0.85348,642,943,0.83090,0.87606
2019,Bremen,Tenant,No,0.84157,99,99,0.76927,0.91386
2019,North Rhine-Westphalia,Owner,No,0.98555,1542,1542,0.97959,0.99151
2019,North Rhine-Westphalia,Tenant,Yes,0.13638,669,2297,0.12234,0.15042
2019,North Rhine-Westphalia,Tenant,No,0.86362,1628,2297,0.84958,0.87766
2019,Hesse,Owner,No,0.99607,533,533,0.99075,1.00139
2019,Hesse,Tenant,Yes,0.14369,227,749,0.11855,0.16882
2019,Hesse,Tenant,No,0.85631,522,749,0.83118,0.88145
2019,"Rhineland-Palatinate, Saarland",Owner,No,0.99816,489,489,0.99436,1.00196
2019,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.09965,165,555,0.07471,0.12460
2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.90035,390,555,0.87540,0.92529
2019,Baden-Wuerttemberg,Owner,No,0.99506,954,954,0.99061,0.99951
2019,Baden-Wuerttemberg,Tenant,Yes,0.08578,245,972,0.06816,0.10339
2019,Baden-Wuerttemberg,Tenant,No,0.91422,727,972,0.89661,0.93184
2019,Bavaria,Owner,No,0.99630,1303,1303,0.99300,0.99960
2019,Bavaria,Tenant,Yes,0.07318,272,1447,0.05976,0.08661
2019,Bavaria,Tenant,No,0.92682,1175,1447,0.91339,0.94024
2019,Berlin,Owner,No,0.99753,155,155,0.98969,1.00537
2019,Berlin,Tenant,Yes,0.15724,142,654,0.12932,0.18517
2019,Berlin,Tenant,No,0.84276,512,654,0.81483,0.87068
2019,Brandenburg,Owner,No,0.97472,350,350,0.95826,0.99119
2019,Brandenburg,Tenant,Yes,0.17746,131,433,0.14143,0.21349
2019,Brandenburg,Tenant,No,0.82254,302,433,0.78651,0.85857
2019,Mecklenburg-Western Pomerania,Owner,No,0.98416,162,162,0.96487,1.00345
2019,Mecklenburg-Western Pomerania,Tenant,Yes,0.14853,62,265,0.10563,0.19143
2019,Mecklenburg-Western Pomerania,Tenant,No,0.85147,203,265,0.80857,0.89437
2019,Saxony,Owner,No,0.97433,414,414,0.95907,0.98958
2019,Saxony,Tenant,Yes,0.10078,128,671,0.07799,0.12358
2019,Saxony,Tenant,No,0.89922,543,671,0.87642,0.92201
2019,Saxony-Anhalt,Owner,No,0.97979,254,254,0.96245,0.99713
2019,Saxony-Anhalt,Tenant,Yes,0.21055,108,356,0.16814,0.25296
2019,Saxony-Anhalt,Tenant,No,0.78945,248,356,0.74704,0.83186
2019,Thuringa,Owner,No,0.98376,279,279,0.96890,0.99862
2019,Thuringa,Tenant,Yes,0.17043,96,358,0.13143,0.20944
2019,Thuringa,Tenant,No,0.82957,262,358,0.79056,0.86857
2020,Schleswig-Holstein,Owner,No,0.98631,288,288,0.97286,0.99975
2020,Schleswig-Holstein,Tenant,Yes,0.14806,146,392,0.11286,0.18326
2020,Schleswig-Holstein,Tenant,No,0.85194,246,392,0.81674,0.88714
2020,Hamburg,Tenant,Yes,0.08113,84,336,0.05189,0.11037
2020,Hamburg,Tenant,No,0.91887,252,336,0.88963,0.94811
2020,Lower Saxony,Owner,No,0.98434,711,711,0.97521,0.99348
2020,Lower Saxony,Tenant,Yes,0.16126,341,1070,0.13921,0.18331
2020,Lower Saxony,Tenant,No,0.83874,729,1070,0.81669,0.86079
2020,Bremen,Tenant,Yes,0.11888,46,162,0.06888,0.16887
2020,Bremen,Tenant,No,0.88112,116,162,0.83113,0.93112
2020,North Rhine-Westphalia,Owner,No,0.98672,1319,1319,0.98053,0.99290
2020,North Rhine-Westphalia,Tenant,Yes,0.12141,945,2974,0.10967,0.13315
2020,North Rhine-Westphalia,Tenant,No,0.87859,2029,2974,0.86685,0.89033
2020,Hesse,Owner,No,0.99584,465,465,0.98998,1.00170
2020,Hesse,Tenant,Yes,0.14899,221,862,0.12520,0.17277
2020,Hesse,Tenant,No,0.85101,641,862,0.82723,0.87480
2020,"Rhineland-Palatinate, Saarland",Owner,No,0.99602,426,426,0.99003,1.00201
2020,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.08779,146,601,0.06514,0.11043
2020,"Rhineland-Palatinate, Saarland",Tenant,No,0.91221,455,601,0.88957,0.93486
2020,Baden-Wuerttemberg,Owner,No,0.99732,851,851,0.99384,1.00079
2020,Baden-Wuerttemberg,Tenant,Yes,0.07081,192,1100,0.05564,0.08597
2020,Baden-Wuerttemberg,Tenant,No,0.92919,908,1100,0.91403,0.94436
2020,Bavaria,Owner,No,0.99680,1149,1149,0.99354,1.00007
2020,Bavaria,Tenant,Yes,0.08180,249,1704,0.06878,0.09482
2020,Bavaria,Tenant,No,0.91820,1455,1704,0.90518,0.93122
2020,Berlin,Owner,No,0.98910,137,137,0.97165,1.00655
2020,Berlin,Tenant,Yes,0.15184,177,888,0.12822,0.17546
2020,Berlin,Tenant,No,0.84816,711,888,0.82454,0.87178
2020,Brandenburg,Owner,No,0.97876,316,316,0.96284,0.99468
2020,Brandenburg,Tenant,Yes,0.15504,101,426,0.12063,0.18946
2020,Brandenburg,Tenant,No,0.84496,325,426,0.81054,0.87937
2020,Mecklenburg-Western Pomerania,Owner,No,0.98263,121,121,0.95926,1.00601
2020,Mecklenburg-Western Pomerania,Tenant,Yes,0.13019,53,248,0.08822,0.17216
2020,Mecklenburg-Western Pomerania,Tenant,No,0.86981,195,248,0.82784,0.91178
2020,Saxony,Owner,No,0.99017,363,363,0.98001,1.00034
2020,Saxony,Tenant,Yes,0.11062,151,707,0.08748,0.13376
2020,Saxony,Tenant,No,0.88938,556,707,0.86624,0.91252
2020,Saxony-Anhalt,Owner,No,0.98292,236,236,0.96635,0.99949
2020,Saxony-Anhalt,Tenant,Yes,0.23930,114,371,0.19583,0.28278
2020,Saxony-Anhalt,Tenant,No,0.76070,257,371,0.71722,0.80417
2020,Thuringa,Owner,No,0.98507,244,244,0.96982,1.00032
2020,Thuringa,Tenant,Yes,0.17054,92,374,0.13237,0.20871
2020,Thuringa,Tenant,No,0.82946,282,374,0.79129,0.86763
2021,Schleswig-Holstein,Owner,No,0.97403,239,239,0.95382,0.99424
2021,Schleswig-Holstein,Tenant,Yes,0.06261,74,271,0.03371,0.09151
2021,Schleswig-Holstein,Tenant,No,0.93739,197,271,0.90849,0.96629
2021,Hamburg,Owner,No,0.99862,76,76,0.99021,1.00703
2021,Hamburg,Tenant,Yes,0.05552,39,229,0.02579,0.08524
2021,Hamburg,Tenant,No,0.94448,190,229,0.91476,0.97421
2021,Lower Saxony,Owner,No,0.98518,561,561,0.97517,0.99519
2021,Lower Saxony,Tenant,Yes,0.12308,146,638,0.09756,0.14859
2021,Lower Saxony,Tenant,No,0.87692,492,638,0.85141,0.90244
2021,Bremen,Tenant,No,0.83518,53,53,0.73433,0.93602
2021,North Rhine-Westphalia,Owner,No,0.98843,992,992,0.98177,0.99508
2021,North Rhine-Westphalia,Tenant,Yes,0.11502,388,1670,0.09972,0.13033
2021,North Rhine-Westphalia,Tenant,No,0.88498,1282,1670,0.86967,0.90028
2021,Hesse,Owner,No,0.98936,318,318,0.97806,1.00065
2021,Hesse,Tenant,Yes,0.17229,135,530,0.14011,0.20447
2021,Hesse,Tenant,No,0.82771,395,530,0.79553,0.85989
2021,"Rhineland-Palatinate, Saarland",Owner,No,0.98720,293,293,0.97430,1.00009
2021,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.07865,83,338,0.04991,0.10740
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.92135,255,338,0.89260,0.95009
2021,Baden-Wuerttemberg,Owner,No,0.98714,636,636,0.97838,0.99590
2021,Baden-Wuerttemberg,Tenant,Yes,0.06427,107,694,0.04601,0.08253
2021,Baden-Wuerttemberg,Tenant,No,0.93573,587,694,0.91747,0.95399
2021,Bavaria,Owner,No,0.99522,853,853,0.99059,0.99985
2021,Bavaria,Tenant,Yes,0.07907,98,1007,0.06240,0.09575
2021,Bavaria,Tenant,No,0.92093,909,1007,0.90425,0.93760
2021,Berlin,Owner,No,0.98528,106,106,0.96225,1.00832
2021,Berlin,Tenant,Yes,0.11236,94,545,0.08582,0.13890
2021,Berlin,Tenant,No,0.88764,451,545,0.86110,0.91418
2021,Brandenburg,Owner,No,0.97823,223,223,0.95903,0.99742
2021,Brandenburg,Tenant,Yes,0.10991,54,250,0.07106,0.14877
2021,Brandenburg,Tenant,No,0.89009,196,250,0.85123,0.92894
2021,Mecklenburg-Western Pomerania,Owner,No,0.99922,99,99,0.99371,1.00474
2021,Mecklenburg-Western Pomerania,Tenant,No,0.92570,146,146,0.88301,0.96839
2021,Saxony,Owner,No,0.96073,258,258,0.93699,0.98448
2021,Saxony,Tenant,Yes,0.09104,78,502,0.06585,0.11624
2021,Saxony,Tenant,No,0.90896,424,502,0.88376,0.93415
2021,Saxony-Anhalt,Owner,No,0.98740,151,151,0.96955,1.00525
2021,Saxony-Anhalt,Tenant,Yes,0.18177,60,245,0.13338,0.23016
2021,Saxony-Anhalt,Tenant,No,0.81823,185,245,0.76984,0.86662
2021,Thuringa,Owner,No,0.97888,166,166,0.95694,1.00082
2021,Thuringa,Tenant,Yes,0.13467,49,246,0.09193,0.17742
2021,Thuringa,Tenant,No,0.86533,197,246,0.82258,0.90807
2022,Schleswig-Holstein,Owner,No,0.99968,312,312,0.99771,1.00166
2022,Schleswig-Holstein,Tenant,Yes,0.11808,61,383,0.08572,0.15044
2022,Schleswig-Holstein,Tenant,No,0.88192,322,383,0.84956,0.91428
2022,Hamburg,Owner,No,0.95540,99,99,0.91454,0.99627
2022,Hamburg,Tenant,Yes,0.07702,32,363,0.04955,0.10448
2022,Hamburg,Tenant,No,0.92298,331,363,0.89552,0.95045
2022,Lower Saxony,Owner,No,0.99189,838,838,0.98582,0.99797
2022,Lower Saxony,Tenant,Yes,0.08983,138,911,0.07125,0.10841
2022,Lower Saxony,Tenant,No,0.91017,773,911,0.89159,0.92875
2022,Bremen,Tenant,No,0.82359,95,95,0.74653,0.90064
2022,North Rhine-Westphalia,Owner,No,0.99172,1605,1605,0.98728,0.99615
2022,North Rhine-Westphalia,Tenant,Yes,0.10269,385,2664,0.09116,0.11422
2022,North Rhine-Westphalia,Tenant,No,0.89731,2279,2664,0.88578,0.90884
2022,Hesse,Owner,No,0.99218,463,463,0.98415,1.00021
2022,Hesse,Tenant,Yes,0.08947,95,861,0.07039,0.10854
2022,Hesse,Tenant,No,0.91053,766,861,0.89146,0.92961
2022,"Rhineland-Palatinate, Saarland",Owner,No,0.99358,413,413,0.98588,1.00129
2022,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.07443,66,542,0.05232,0.09655
2022,"Rhineland-Palatinate, Saarland",Tenant,No,0.92557,476,542,0.90345,0.94768
2022,Baden-Wuerttemberg,Owner,No,0.99230,999,999,0.98688,0.99773
2022,Baden-Wuerttemberg,Tenant,Yes,0.05747,89,1344,0.04502,0.06991
2022,Baden-Wuerttemberg,Tenant,No,0.94253,1255,1344,0.93009,0.95498
2022,Bavaria,Owner,No,0.99191,1305,1305,0.98705,0.99677
2022,Bavaria,Tenant,Yes,0.06083,98,1855,0.04995,0.07171
2022,Bavaria,Tenant,No,0.93917,1757,1855,0.92829,0.95005
2022,Berlin,Tenant,Yes,0.11412,91,1037,0.09476,0.13348
2022,Berlin,Tenant,No,0.88588,946,1037,0.86652,0.90524
2022,Brandenburg,Owner,No,0.99701,326,326,0.99108,1.00295
2022,Brandenburg,Tenant,Yes,0.06733,51,435,0.04375,0.09091
2022,Brandenburg,Tenant,No,0.93267,384,435,0.90909,0.95625
2022,Mecklenburg-Western Pomerania,Owner,No,0.99985,130,130,0.99777,1.00194
2022,Mecklenburg-Western Pomerania,Tenant,Yes,0.10422,37,300,0.06958,0.13885
2022,Mecklenburg-Western Pomerania,Tenant,No,0.89578,263,300,0.86115,0.93042
2022,Saxony,Owner,No,0.97614,461,461,0.96219,0.99009
2022,Saxony,Tenant,Yes,0.05907,86,840,0.04312,0.07503
2022,Saxony,Tenant,No,0.94093,754,840,0.92497,0.95688
2022,Saxony-Anhalt,Owner,No,0.99989,298,298,0.99868,1.00110
2022,Saxony-Anhalt,Tenant,Yes,0.14709,68,399,0.11229,0.18189
2022,Saxony-Anhalt,Tenant,No,0.85291,331,399,0.81811,0.88771
2022,Thuringa,Owner,No,0.99973,253,253,0.99772,1.00175
2022,Thuringa,Tenant,Yes,0.07287,44,351,0.04564,0.10010
2022,Thuringa,Tenant,No,0.92713,307,351,0.89990,0.95436
