year,bula_h,quintil_oecd_hh,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Baden-Wuerttemberg,5th Quintile,No,0.99000,420,420,0.98047,0.99952
2010,Bavaria,1st Quintile,Yes,0.18376,97,366,0.14403,0.22349
2010,Bavaria,1st Quintile,No,0.81624,269,366,0.77651,0.85597
2010,Bavaria,2nd Quintile,Yes,0.06633,33,436,0.04294,0.08972
2010,Bavaria,2nd Quintile,No,0.93367,403,436,0.91028,0.95706
2010,Bavaria,3rd Quintile,No,0.98107,376,376,0.96728,0.99486
2010,Bavaria,4th Quintile,No,0.98664,372,372,0.97496,0.99832
2010,Bavaria,5th Quintile,No,0.98567,467,467,0.97488,0.99646
2010,Berlin,1st Quintile,Yes,0.35724,83,166,0.28412,0.43036
2010,Berlin,1st Quintile,No,0.64276,83,166,0.56964,0.71588
2010,Berlin,2nd Quintile,No,0.86735,90,90,0.79688,0.93782
2010,Berlin,3rd Quintile,No,0.97671,103,103,0.94744,1.00598
2010,Berlin,4th Quintile,No,0.98667,103,103,0.96441,1.00893
2010,Brandenburg,1st Quintile,Yes,0.51530,91,148,0.43451,0.59609
2010,Brandenburg,1st Quintile,No,0.48470,57,148,0.40391,0.56549
2010,Brandenburg,2nd Quintile,No,0.90723,135,135,0.85811,0.95635
2010,Brandenburg,3rd Quintile,No,0.92697,111,111,0.87835,0.97559
2010,Brandenburg,4th Quintile,No,0.97053,76,76,0.93226,1.00881
2010,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.40933,61,111,0.31744,0.50122
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.59067,50,111,0.49878,0.68256
2010,Mecklenburg-Western Pomerania,2nd Quintile,No,0.85676,71,71,0.77470,0.93883
2010,Mecklenburg-Western Pomerania,3rd Quintile,No,0.90578,69,69,0.83634,0.97521
2010,Mecklenburg-Western Pomerania,4th Quintile,No,0.99471,37,37,0.97100,1.01841
2010,Mecklenburg-Western Pomerania,5th Quintile,No,0.98577,45,45,0.95078,1.02077
2010,Saxony,1st Quintile,Yes,0.39108,112,248,0.33022,0.45193
2010,Saxony,1st Quintile,No,0.60892,136,248,0.54807,0.66978
2010,Saxony,2nd Quintile,No,0.93547,238,238,0.90419,0.96675
2010,Saxony,3rd Quintile,No,0.97451,188,188,0.95192,0.99710
2010,Saxony-Anhalt,1st Quintile,Yes,0.39528,80,159,0.31904,0.47151
2010,Saxony-Anhalt,1st Quintile,No,0.60472,79,159,0.52849,0.68096
2010,Saxony-Anhalt,2nd Quintile,No,0.93437,124,124,0.89061,0.97814
2010,Saxony-Anhalt,3rd Quintile,No,0.97179,91,91,0.93758,1.00600
2010,Saxony-Anhalt,4th Quintile,No,0.98427,80,80,0.95684,1.01171
2010,Thuringa,1st Quintile,Yes,0.35104,63,137,0.27082,0.43126
2010,Thuringa,1st Quintile,No,0.64896,74,137,0.56874,0.72918
2010,Thuringa,2nd Quintile,No,0.92169,134,134,0.87603,0.96735
2010,Thuringa,3rd Quintile,No,0.96850,115,115,0.93643,1.00056
2010,Thuringa,4th Quintile,No,0.91215,84,84,0.85125,0.97305
2011,Schleswig-Holstein,1st Quintile,Yes,0.26069,62,158,0.19202,0.32936
2011,Schleswig-Holstein,1st Quintile,No,0.73931,96,158,0.67064,0.80798
2011,Schleswig-Holstein,2nd Quintile,No,0.90212,115,115,0.84757,0.95667
2011,Schleswig-Holstein,3rd Quintile,No,0.94325,97,97,0.89697,0.98953
2011,Schleswig-Holstein,4th Quintile,No,0.99838,106,106,0.99069,1.00607
2011,Schleswig-Holstein,5th Quintile,No,0.99116,91,91,0.97181,1.01050
2011,Hamburg,1st Quintile,No,0.84690,36,36,0.72760,0.96619
2011,Hamburg,2nd Quintile,No,0.92285,51,51,0.84889,0.99681
2011,Hamburg,3rd Quintile,No,0.92449,46,46,0.84729,1.00169
2011,Lower Saxony,1st Quintile,Yes,0.31281,134,313,0.26137,0.36426
2011,Lower Saxony,1st Quintile,No,0.68719,179,313,0.63574,0.73863
2011,Lower Saxony,2nd Quintile,No,0.95583,262,262,0.93090,0.98076
2011,Lower Saxony,3rd Quintile,No,0.96969,288,288,0.94985,0.98952
2011,Lower Saxony,4th Quintile,No,0.99771,293,293,0.99223,1.00319
2011,Lower Saxony,5th Quintile,No,0.98191,296,296,0.96670,0.99712
2011,North Rhine-Westphalia,1st Quintile,Yes,0.28566,282,755,0.25342,0.31791
2011,North Rhine-Westphalia,1st Quintile,No,0.71434,473,755,0.68209,0.74658
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.05491,63,613,0.03687,0.07296
2011,North Rhine-Westphalia,2nd Quintile,No,0.94509,550,613,0.92704,0.96313
2011,North Rhine-Westphalia,3rd Quintile,No,0.96552,557,557,0.95035,0.98069
2011,North Rhine-Westphalia,4th Quintile,No,0.98052,599,599,0.96944,0.99160
2011,North Rhine-Westphalia,5th Quintile,No,0.98790,691,691,0.97974,0.99606
2011,Hesse,1st Quintile,Yes,0.29518,78,207,0.23289,0.35747
2011,Hesse,1st Quintile,No,0.70482,129,207,0.64253,0.76711
2011,Hesse,2nd Quintile,No,0.90160,181,181,0.85808,0.94511
2011,Hesse,3rd Quintile,No,0.96871,201,201,0.94458,0.99284
2011,Hesse,4th Quintile,No,0.99004,217,217,0.97680,1.00328
2011,Hesse,5th Quintile,No,0.99955,290,290,0.99711,1.00199
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.30807,73,204,0.24456,0.37158
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.69193,131,204,0.62842,0.75544
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95579,187,187,0.92625,0.98533
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98515,177,177,0.96728,1.00302
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99747,176,176,0.99003,1.00491
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99897,160,160,0.99397,1.00396
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.18577,89,313,0.14261,0.22892
2011,Baden-Wuerttemberg,1st Quintile,No,0.81423,224,313,0.77108,0.85739
2011,Baden-Wuerttemberg,2nd Quintile,No,0.95516,329,329,0.93276,0.97756
2011,Baden-Wuerttemberg,3rd Quintile,No,0.97545,373,373,0.95973,0.99118
2011,Baden-Wuerttemberg,4th Quintile,No,0.99520,432,432,0.98868,1.00173
2011,Baden-Wuerttemberg,5th Quintile,No,0.99688,480,480,0.99188,1.00187
2011,Bavaria,1st Quintile,Yes,0.17339,114,439,0.13794,0.20885
2011,Bavaria,1st Quintile,No,0.82661,325,439,0.79115,0.86206
2011,Bavaria,2nd Quintile,Yes,0.06683,45,496,0.04483,0.08883
2011,Bavaria,2nd Quintile,No,0.93317,451,496,0.91117,0.95517
2011,Bavaria,3rd Quintile,No,0.97019,486,486,0.95505,0.98533
2011,Bavaria,4th Quintile,No,0.98189,493,493,0.97010,0.99367
2011,Bavaria,5th Quintile,No,0.98762,579,579,0.97861,0.99664
2011,Berlin,1st Quintile,Yes,0.36876,84,180,0.29808,0.43944
2011,Berlin,1st Quintile,No,0.63124,96,180,0.56056,0.70192
2011,Berlin,2nd Quintile,No,0.88362,100,100,0.82045,0.94679
2011,Berlin,3rd Quintile,No,0.98158,122,122,0.95762,1.00554
2011,Berlin,4th Quintile,No,0.97003,126,126,0.94014,0.99992
2011,Berlin,5th Quintile,No,0.97149,112,112,0.94053,1.00245
2011,Brandenburg,1st Quintile,Yes,0.44178,101,198,0.37243,0.51113
2011,Brandenburg,1st Quintile,No,0.55822,97,198,0.48887,0.62757
2011,Brandenburg,2nd Quintile,No,0.88981,136,136,0.83698,0.94263
2011,Brandenburg,3rd Quintile,No,0.96810,132,132,0.93800,0.99819
2011,Brandenburg,4th Quintile,No,0.92836,95,95,0.87622,0.98049
2011,Brandenburg,5th Quintile,No,0.96960,66,66,0.92787,1.01134
2011,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.41879,67,129,0.33332,0.50426
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.58121,62,129,0.49574,0.66668
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.85176,79,79,0.77291,0.93062
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.93253,67,67,0.87202,0.99305
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.99420,51,51,0.97314,1.01525
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.99140,41,41,0.96280,1.02001
2011,Saxony,1st Quintile,Yes,0.37717,147,302,0.32241,0.43192
2011,Saxony,1st Quintile,No,0.62283,155,302,0.56808,0.67759
2011,Saxony,2nd Quintile,No,0.92959,248,248,0.89768,0.96149
2011,Saxony,3rd Quintile,No,0.94849,222,222,0.91934,0.97763
2011,Saxony,4th Quintile,No,0.94096,135,135,0.90105,0.98087
2011,Saxony-Anhalt,1st Quintile,Yes,0.37935,97,203,0.31243,0.44626
2011,Saxony-Anhalt,1st Quintile,No,0.62065,106,203,0.55374,0.68757
2011,Saxony-Anhalt,2nd Quintile,No,0.93776,143,143,0.89802,0.97750
2011,Saxony-Anhalt,3rd Quintile,No,0.94004,120,120,0.89739,0.98270
2011,Saxony-Anhalt,4th Quintile,No,0.98064,79,79,0.95006,1.01122
2011,Saxony-Anhalt,5th Quintile,No,0.98904,66,66,0.96374,1.01435
2011,Thuringa,1st Quintile,Yes,0.33566,77,182,0.26686,0.40445
2011,Thuringa,1st Quintile,No,0.66434,105,182,0.59555,0.73314
2011,Thuringa,2nd Quintile,No,0.96085,160,160,0.93070,0.99099
2011,Thuringa,3rd Quintile,No,0.97742,132,132,0.95198,1.00286
2011,Thuringa,4th Quintile,No,0.92532,91,91,0.87101,0.97963
2011,Thuringa,5th Quintile,No,0.99304,49,49,0.96953,1.01656
2012,Schleswig-Holstein,1st Quintile,Yes,0.23989,60,165,0.17453,0.30524
2012,Schleswig-Holstein,1st Quintile,No,0.76011,105,165,0.69476,0.82547
2012,Schleswig-Holstein,2nd Quintile,No,0.93685,120,120,0.89315,0.98055
2012,Schleswig-Holstein,3rd Quintile,No,0.97524,87,87,0.94239,1.00808
2012,Schleswig-Holstein,4th Quintile,No,0.99418,116,116,0.98028,1.00808
2012,Schleswig-Holstein,5th Quintile,No,0.99484,86,86,0.97960,1.01007
2012,Hamburg,1st Quintile,No,0.77388,39,39,0.64088,0.90689
2012,Hamburg,2nd Quintile,No,0.95192,50,50,0.89201,1.01182
2012,Hamburg,3rd Quintile,No,0.97946,43,43,0.93656,1.02236
2012,Lower Saxony,1st Quintile,Yes,0.25345,105,299,0.20406,0.30283
2012,Lower Saxony,1st Quintile,No,0.74655,194,299,0.69717,0.79594
2012,Lower Saxony,2nd Quintile,Yes,0.09806,35,306,0.06469,0.13144
2012,Lower Saxony,2nd Quintile,No,0.90194,271,306,0.86856,0.93531
2012,Lower Saxony,3rd Quintile,No,0.96857,278,278,0.94802,0.98911
2012,Lower Saxony,4th Quintile,No,0.99228,275,275,0.98191,1.00264
2012,Lower Saxony,5th Quintile,No,0.99339,285,285,0.98396,1.00281
2012,North Rhine-Westphalia,1st Quintile,Yes,0.25873,261,732,0.22699,0.29048
2012,North Rhine-Westphalia,1st Quintile,No,0.74127,471,732,0.70952,0.77301
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.07494,61,600,0.05385,0.09602
2012,North Rhine-Westphalia,2nd Quintile,No,0.92506,539,600,0.90398,0.94615
2012,North Rhine-Westphalia,3rd Quintile,No,0.96788,548,548,0.95311,0.98266
2012,North Rhine-Westphalia,4th Quintile,No,0.98454,566,566,0.97437,0.99471
2012,North Rhine-Westphalia,5th Quintile,No,0.99446,678,678,0.98887,1.00005
2012,Hesse,1st Quintile,Yes,0.30223,68,202,0.23874,0.36571
2012,Hesse,1st Quintile,No,0.69777,134,202,0.63429,0.76126
2012,Hesse,2nd Quintile,No,0.90944,202,202,0.86977,0.94912
2012,Hesse,3rd Quintile,No,0.97918,202,202,0.95944,0.99892
2012,Hesse,4th Quintile,No,0.96566,195,195,0.94004,0.99129
2012,Hesse,5th Quintile,No,0.99484,282,282,0.98647,1.00322
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.25680,59,192,0.19484,0.31875
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.74320,133,192,0.68125,0.80516
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95925,191,191,0.93114,0.98736
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97719,179,179,0.95525,0.99912
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99494,163,163,0.98402,1.00587
2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99166,164,164,0.97770,1.00562
2012,Baden-Wuerttemberg,1st Quintile,Yes,0.14011,72,286,0.09981,0.18041
2012,Baden-Wuerttemberg,1st Quintile,No,0.85989,214,286,0.81959,0.90019
2012,Baden-Wuerttemberg,2nd Quintile,No,0.95215,326,326,0.92894,0.97535
2012,Baden-Wuerttemberg,3rd Quintile,No,0.97300,363,363,0.95631,0.98970
2012,Baden-Wuerttemberg,4th Quintile,No,0.98646,392,392,0.97500,0.99791
2012,Baden-Wuerttemberg,5th Quintile,No,0.99099,450,450,0.98225,0.99973
2012,Bavaria,1st Quintile,Yes,0.19085,103,444,0.15426,0.22745
2012,Bavaria,1st Quintile,No,0.80915,341,444,0.77255,0.84574
2012,Bavaria,2nd Quintile,Yes,0.04422,35,484,0.02589,0.06256
2012,Bavaria,2nd Quintile,No,0.95578,449,484,0.93744,0.97411
2012,Bavaria,3rd Quintile,No,0.98694,484,484,0.97681,0.99706
2012,Bavaria,4th Quintile,No,0.98916,510,510,0.98016,0.99815
2012,Bavaria,5th Quintile,No,0.99415,545,545,0.98773,1.00056
2012,Berlin,1st Quintile,Yes,0.38008,84,175,0.30796,0.45221
2012,Berlin,1st Quintile,No,0.61992,91,175,0.54779,0.69204
2012,Berlin,2nd Quintile,No,0.88207,133,133,0.82705,0.93709
2012,Berlin,3rd Quintile,No,0.90064,111,111,0.84473,0.95654
2012,Berlin,4th Quintile,No,0.96904,116,116,0.93739,1.00070
2012,Berlin,5th Quintile,No,0.99152,120,120,0.97504,1.00800
2012,Brandenburg,1st Quintile,Yes,0.51617,100,180,0.44296,0.58938
2012,Brandenburg,1st Quintile,No,0.48383,80,180,0.41062,0.55704
2012,Brandenburg,2nd Quintile,No,0.92630,123,123,0.87993,0.97266
2012,Brandenburg,3rd Quintile,No,0.96275,126,126,0.92955,0.99595
2012,Brandenburg,4th Quintile,No,0.94255,109,109,0.89866,0.98644
2012,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.46191,72,129,0.37554,0.54828
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.53809,57,129,0.45172,0.62446
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91566,73,73,0.85147,0.97985
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,0.95409,77,77,0.90704,1.00115
2012,Mecklenburg-Western Pomerania,4th Quintile,No,0.97014,49,49,0.92200,1.01829
2012,Saxony,1st Quintile,Yes,0.38035,133,291,0.32448,0.43623
2012,Saxony,1st Quintile,No,0.61965,158,291,0.56377,0.67552
2012,Saxony,2nd Quintile,Yes,0.10897,31,247,0.07003,0.14790
2012,Saxony,2nd Quintile,No,0.89103,216,247,0.85210,0.92997
2012,Saxony,3rd Quintile,No,0.95659,241,241,0.93081,0.98237
2012,Saxony,4th Quintile,No,0.99137,148,148,0.97641,1.00632
2012,Saxony-Anhalt,1st Quintile,Yes,0.42345,101,190,0.35301,0.49390
2012,Saxony-Anhalt,1st Quintile,No,0.57655,89,190,0.50610,0.64699
2012,Saxony-Anhalt,2nd Quintile,No,0.94135,113,113,0.89783,0.98487
2012,Saxony-Anhalt,3rd Quintile,No,0.95757,106,106,0.91901,0.99612
2012,Saxony-Anhalt,4th Quintile,No,0.99046,102,102,0.97149,1.00942
2012,Saxony-Anhalt,5th Quintile,No,0.95732,71,71,0.90997,1.00467
2012,Thuringa,1st Quintile,Yes,0.32455,72,175,0.25498,0.39412
2012,Thuringa,1st Quintile,No,0.67545,103,175,0.60588,0.74502
2012,Thuringa,2nd Quintile,No,0.89684,106,106,0.83866,0.95502
2012,Thuringa,3rd Quintile,No,0.94392,147,147,0.90660,0.98124
2012,Thuringa,4th Quintile,No,0.98137,90,90,0.95328,1.00946
2012,Thuringa,5th Quintile,No,0.97464,77,77,0.93929,1.00999
2013,Schleswig-Holstein,1st Quintile,Yes,0.28645,75,195,0.22283,0.35007
2013,Schleswig-Holstein,1st Quintile,No,0.71355,120,195,0.64993,0.77717
2013,Schleswig-Holstein,2nd Quintile,No,0.89013,114,114,0.83247,0.94779
2013,Schleswig-Holstein,3rd Quintile,No,0.98167,112,112,0.95671,1.00662
2013,Schleswig-Holstein,4th Quintile,No,0.98409,113,113,0.96091,1.00726
2013,Hamburg,1st Quintile,No,0.69919,42,42,0.55881,0.83957
2013,Hamburg,2nd Quintile,No,0.92390,70,70,0.86134,0.98647
2013,Hamburg,3rd Quintile,No,0.92562,59,59,0.85809,0.99315
2013,Lower Saxony,1st Quintile,Yes,0.28380,151,372,0.23793,0.32968
2013,Lower Saxony,1st Quintile,No,0.71620,221,372,0.67032,0.76207
2013,Lower Saxony,2nd Quintile,Yes,0.08189,32,336,0.05252,0.11125
2013,Lower Saxony,2nd Quintile,No,0.91811,304,336,0.88875,0.94748
2013,Lower Saxony,3rd Quintile,No,0.95960,265,265,0.93585,0.98335
2013,Lower Saxony,4th Quintile,No,0.97087,303,303,0.95190,0.98983
2013,Lower Saxony,5th Quintile,No,0.99564,307,307,0.98827,1.00302
2013,Bremen,2nd Quintile,No,0.95307,32,32,0.87862,1.02752
2013,North Rhine-Westphalia,1st Quintile,Yes,0.29850,337,935,0.26915,0.32785
2013,North Rhine-Westphalia,1st Quintile,No,0.70150,598,935,0.67215,0.73085
2013,North Rhine-Westphalia,2nd Quintile,Yes,0.07986,83,720,0.06004,0.09967
2013,North Rhine-Westphalia,2nd Quintile,No,0.92014,637,720,0.90033,0.93996
2013,North Rhine-Westphalia,3rd Quintile,No,0.97541,595,595,0.96296,0.98787
2013,North Rhine-Westphalia,4th Quintile,No,0.98812,597,597,0.97943,0.99682
2013,North Rhine-Westphalia,5th Quintile,No,0.97861,725,725,0.96808,0.98915
2013,Hesse,1st Quintile,Yes,0.33289,95,279,0.27749,0.38829
2013,Hesse,1st Quintile,No,0.66711,184,279,0.61171,0.72251
2013,Hesse,2nd Quintile,Yes,0.10892,31,245,0.06983,0.14801
2013,Hesse,2nd Quintile,No,0.89108,214,245,0.85199,0.93017
2013,Hesse,3rd Quintile,No,0.98406,233,233,0.96794,1.00018
2013,Hesse,4th Quintile,No,0.97884,194,194,0.95853,0.99914
2013,Hesse,5th Quintile,No,0.99170,322,322,0.98177,1.00162
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.24249,73,238,0.18793,0.29706
2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.75751,165,238,0.70294,0.81207
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.95382,195,195,0.92428,0.98335
2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98887,202,202,0.97437,1.00337
2013,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98970,189,189,0.97527,1.00413
2013,Baden-Wuerttemberg,1st Quintile,Yes,0.18391,94,357,0.14367,0.22415
2013,Baden-Wuerttemberg,1st Quintile,No,0.81609,263,357,0.77585,0.85633
2013,Baden-Wuerttemberg,2nd Quintile,No,0.97347,380,380,0.95729,0.98965
2013,Baden-Wuerttemberg,3rd Quintile,No,0.96588,406,406,0.94819,0.98356
2013,Baden-Wuerttemberg,4th Quintile,No,0.99357,445,445,0.98614,1.00100
2013,Bavaria,1st Quintile,Yes,0.17800,117,500,0.14444,0.21156
2013,Bavaria,1st Quintile,No,0.82200,383,500,0.78844,0.85556
2013,Bavaria,2nd Quintile,Yes,0.05770,60,595,0.03895,0.07645
2013,Bavaria,2nd Quintile,No,0.94230,535,595,0.92355,0.96105
2013,Bavaria,3rd Quintile,No,0.97561,545,545,0.96265,0.98858
2013,Bavaria,4th Quintile,No,0.99131,529,529,0.98340,0.99923
2013,Bavaria,5th Quintile,No,0.97649,572,572,0.96406,0.98892
2013,Berlin,1st Quintile,Yes,0.41673,112,215,0.35067,0.48278
2013,Berlin,1st Quintile,No,0.58327,103,215,0.51722,0.64933
2013,Berlin,2nd Quintile,No,0.87018,134,134,0.81306,0.92730
2013,Berlin,3rd Quintile,No,0.93974,126,126,0.89802,0.98146
2013,Berlin,4th Quintile,No,0.97932,131,131,0.95486,1.00378
2013,Brandenburg,1st Quintile,Yes,0.48603,110,201,0.41676,0.55530
2013,Brandenburg,1st Quintile,No,0.51397,91,201,0.44470,0.58324
2013,Brandenburg,2nd Quintile,No,0.91805,140,140,0.87245,0.96365
2013,Brandenburg,3rd Quintile,No,0.97495,126,126,0.94755,1.00235
2013,Brandenburg,4th Quintile,No,0.92741,84,84,0.87159,0.98323
2013,Brandenburg,5th Quintile,No,0.98629,73,73,0.95943,1.01315
2013,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.38700,64,134,0.30422,0.46978
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.61300,70,134,0.53022,0.69578
2013,Mecklenburg-Western Pomerania,2nd Quintile,No,0.93598,79,79,0.88166,0.99031
2013,Mecklenburg-Western Pomerania,3rd Quintile,No,0.97598,63,63,0.93787,1.01409
2013,Mecklenburg-Western Pomerania,4th Quintile,No,0.99569,45,45,0.97634,1.01504
2013,Saxony,1st Quintile,Yes,0.36740,118,272,0.31000,0.42480
2013,Saxony,1st Quintile,No,0.63260,154,272,0.57520,0.69000
2013,Saxony,2nd Quintile,No,0.93068,267,267,0.90016,0.96121
2013,Saxony,3rd Quintile,No,0.96073,203,203,0.93395,0.98752
2013,Saxony,4th Quintile,No,0.99767,138,138,0.98959,1.00575
2013,Saxony-Anhalt,1st Quintile,Yes,0.44759,111,208,0.37985,0.51533
2013,Saxony-Anhalt,1st Quintile,No,0.55241,97,208,0.48467,0.62015
2013,Saxony-Anhalt,2nd Quintile,No,0.95097,142,142,0.91533,0.98661
2013,Saxony-Anhalt,3rd Quintile,No,0.97482,112,112,0.94567,1.00396
2013,Saxony-Anhalt,5th Quintile,No,0.97588,54,54,0.93457,1.01718
2013,Thuringa,1st Quintile,Yes,0.36764,67,164,0.29362,0.44166
2013,Thuringa,1st Quintile,No,0.63236,97,164,0.55834,0.70638
2013,Thuringa,2nd Quintile,No,0.93728,151,151,0.89848,0.97608
2013,Thuringa,3rd Quintile,No,0.94953,122,122,0.91053,0.98854
2013,Thuringa,4th Quintile,No,0.97983,89,89,0.95046,1.00920
2014,Schleswig-Holstein,1st Quintile,Yes,0.23506,57,150,0.16698,0.30315
2014,Schleswig-Holstein,1st Quintile,No,0.76494,93,150,0.69685,0.83302
2014,Schleswig-Holstein,2nd Quintile,No,0.83977,94,94,0.76522,0.91432
2014,Schleswig-Holstein,3rd Quintile,No,0.94841,89,89,0.90219,0.99462
2014,Schleswig-Holstein,4th Quintile,No,0.98559,108,108,0.96301,1.00817
2014,Schleswig-Holstein,5th Quintile,No,0.98308,86,86,0.95566,1.01050
2014,Hamburg,1st Quintile,No,0.65755,35,35,0.49804,0.81706
2014,Hamburg,2nd Quintile,No,0.96872,61,61,0.92468,1.01277
2014,Lower Saxony,1st Quintile,Yes,0.24297,117,314,0.19546,0.29049
2014,Lower Saxony,1st Quintile,No,0.75703,197,314,0.70951,0.80454
2014,Lower Saxony,2nd Quintile,Yes,0.13379,37,288,0.09440,0.17318
2014,Lower Saxony,2nd Quintile,No,0.86621,251,288,0.82682,0.90560
2014,Lower Saxony,3rd Quintile,No,0.94169,261,261,0.91321,0.97018
2014,Lower Saxony,4th Quintile,No,0.96828,288,288,0.94800,0.98856
2014,Lower Saxony,5th Quintile,No,0.99481,274,274,0.98629,1.00333
2014,North Rhine-Westphalia,1st Quintile,Yes,0.31576,299,755,0.28258,0.34894
2014,North Rhine-Westphalia,1st Quintile,No,0.68424,456,755,0.65106,0.71742
2014,North Rhine-Westphalia,2nd Quintile,Yes,0.07547,75,617,0.05461,0.09633
2014,North Rhine-Westphalia,2nd Quintile,No,0.92453,542,617,0.90367,0.94539
2014,North Rhine-Westphalia,3rd Quintile,No,0.97781,579,579,0.96580,0.98982
2014,North Rhine-Westphalia,4th Quintile,No,0.98329,571,571,0.97277,0.99381
2014,North Rhine-Westphalia,5th Quintile,No,0.99248,631,631,0.98574,0.99923
2014,Hesse,1st Quintile,Yes,0.37831,78,201,0.31110,0.44552
2014,Hesse,1st Quintile,No,0.62169,123,201,0.55448,0.68890
2014,Hesse,2nd Quintile,No,0.90948,187,187,0.86825,0.95072
2014,Hesse,3rd Quintile,No,0.97831,199,199,0.95803,0.99860
2014,Hesse,4th Quintile,No,0.97730,202,202,0.95671,0.99789
2014,Hesse,5th Quintile,No,0.99823,283,283,0.99333,1.00314
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.24153,72,204,0.18265,0.30041
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.75847,132,204,0.69959,0.81735
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.90003,167,167,0.85439,0.94566
2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.96492,182,182,0.93812,0.99173
2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99743,170,170,0.98979,1.00507
2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98340,159,159,0.96347,1.00332
2014,Baden-Wuerttemberg,1st Quintile,Yes,0.15755,83,276,0.11449,0.20061
2014,Baden-Wuerttemberg,1st Quintile,No,0.84245,193,276,0.79939,0.88551
2014,Baden-Wuerttemberg,2nd Quintile,No,0.96275,335,335,0.94244,0.98306
2014,Baden-Wuerttemberg,3rd Quintile,No,0.98782,352,352,0.97635,0.99930
2014,Baden-Wuerttemberg,4th Quintile,No,0.99685,375,375,0.99117,1.00253
2014,Baden-Wuerttemberg,5th Quintile,No,0.99407,441,441,0.98690,1.00124
2014,Bavaria,1st Quintile,Yes,0.18687,114,454,0.15097,0.22277
2014,Bavaria,1st Quintile,No,0.81313,340,454,0.77723,0.84903
2014,Bavaria,2nd Quintile,Yes,0.06974,43,496,0.04730,0.09218
2014,Bavaria,2nd Quintile,No,0.93026,453,496,0.90782,0.95270
2014,Bavaria,3rd Quintile,No,0.98284,489,489,0.97132,0.99436
2014,Bavaria,4th Quintile,No,0.98604,481,481,0.97554,0.99654
2014,Bavaria,5th Quintile,No,0.98608,570,570,0.97645,0.99571
2014,Berlin,1st Quintile,Yes,0.41657,81,158,0.33946,0.49369
2014,Berlin,1st Quintile,No,0.58343,77,158,0.50631,0.66054
2014,Berlin,2nd Quintile,No,0.87704,119,119,0.81778,0.93629
2014,Berlin,3rd Quintile,No,0.97948,116,116,0.95357,1.00539
2014,Berlin,4th Quintile,No,0.96336,118,118,0.92932,0.99740
2014,Berlin,5th Quintile,No,0.99333,118,118,0.97857,1.00808
2014,Brandenburg,1st Quintile,Yes,0.44477,85,168,0.36940,0.52014
2014,Brandenburg,1st Quintile,No,0.55523,83,168,0.47986,0.63060
2014,Brandenburg,2nd Quintile,No,0.87518,122,122,0.81628,0.93407
2014,Brandenburg,3rd Quintile,No,0.97494,128,128,0.94775,1.00212
2014,Brandenburg,4th Quintile,No,0.97637,100,100,0.94645,1.00629
2014,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.31498,45,109,0.22737,0.40259
2014,Mecklenburg-Western Pomerania,1st Quintile,No,0.68502,64,109,0.59741,0.77263
