year,pgisced97,sampreg,pli0089,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2008,First Stage of Tertiary Education,East,At least once per week,0.031914893617021274,23673,0.02967574514101754,0.03415404209302501
2008,Second Stage of Tertiary Education,West,Never,0.5209254848587955,23673,0.5145616520839141,0.5272893176336769
2008,Second Stage of Tertiary Education,West,Seldom,0.3497788363388908,23673,0.3437036900929742,0.3558539825848074
2008,Second Stage of Tertiary Education,West,At least once per month,0.09629125552909153,23673,0.09253342587409451,0.10004908518408855
2008,Second Stage of Tertiary Education,West,At least once per week,0.031303164341612795,23673,0.029084878621641136,0.033521450061584454
2008,Second Stage of Tertiary Education,West,Daily,0.001701258931609391,23673,0.0011762763512560876,0.0022262415119626944
2008,Second Stage of Tertiary Education,East,Never,0.5347334410339257,23673,0.528379414646633,0.5410874674212185
2008,Second Stage of Tertiary Education,East,Seldom,0.36187399030694667,23673,0.3557524413054185,0.36799553930847484
2008,Second Stage of Tertiary Education,East,At least once per month,0.07189014539579967,23673,0.06859963099896903,0.07518065979263032
2008,Second Stage of Tertiary Education,East,At least once per week,0.02988691437802908,23673,0.0277178065415553,0.03205602221450286
2008,Second Stage of Tertiary Education,East,Daily,0.0016155088852988692,23673,0.001103905969706877,0.0021271118008908615
2013,Pre-primary Level,West,Never,0.3435897435897436,44486,0.3391765582439473,0.34800292893553986
2013,Pre-primary Level,West,Seldom,0.33076923076923076,44486,0.32639708236935056,0.33514137916911096
2013,Pre-primary Level,West,At least once per month,0.18974358974358974,44486,0.18609991848627916,0.1933872610009003
2013,Pre-primary Level,West,At least once per week,0.12564102564102564,44486,0.12256099515547945,0.12872105612657184
2013,Pre-primary Level,West,Daily,0.010256410256410256,44486,0.009320135242671444,0.011192685270149069
2013,Pre-primary Level,East,Seldom,0.3269230769230769,44486,0.32256394982497677,0.3312822040211771
2013,Pre-primary Level,East,Never,0.3076923076923077,44486,0.303403344781277,0.3119812706033384
2013,Pre-primary Level,East,At least once per week,0.21153846153846154,44486,0.20774330826825732,0.21533361480866575
2013,Pre-primary Level,East,At least once per month,0.15384615384615385,44486,0.15049331730762108,0.15719899038468663
2013,Primary Level,West,Never,0.7862318840579711,44486,0.7824221805020232,0.790041587613919
2013,Primary Level,West,Seldom,0.10869565217391304,44486,0.10580321795074939,0.1115880863970767
2013,Primary Level,West,At least once per week,0.05434782608695652,44486,0.05224113337062167,0.05645451880329137
2013,Primary Level,West,At least once per month,0.04710144927536232,44486,0.04513272516075338,0.04907017338997126
2013,Primary Level,West,Daily,0.0036231884057971015,44486,0.0030648446579006295,0.0041815321536935735
2013,Primary Level,East,Never,0.8571428571428571,44486,0.8538910709868878,0.8603946432988264
2013,Primary Level,East,Seldom,0.10204081632653061,44486,0.09922788161036775,0.10485375104269348
2013,Primary Level,East,At least once per month,0.02040816326530612,44486,0.019094243241389273,0.021722083289222968
2013,Primary Level,East,At least once per week,0.02040816326530612,44486,0.019094243241389273,0.021722083289222968
2013,Lower Secondary Level,West,Never,0.6712880143112702,44486,0.6669227895598215,0.6756532390627188
2013,Lower Secondary Level,West,Seldom,0.1945438282647585,44486,0.1908653001618864,0.19822235636763058
2013,Lower Secondary Level,West,At least once per month,0.06932021466905187,44486,0.0669598751241447,0.07168055421395905
2013,Lower Secondary Level,West,At least once per week,0.0626118067978533,44486,0.06036051260873688,0.06486310098696974
2013,Lower Secondary Level,West,Daily,0.0022361359570661895,44486,0.0017971937119115474,0.0026750782022208317
2013,Lower Secondary Level,East,Never,0.7374631268436578,44486,0.7333741965960792,0.7415520570912364
2013,Lower Secondary Level,East,Seldom,0.17994100294985252,44486,0.17637130056110784,0.1835107053385972
2013,Lower Secondary Level,East,At least once per month,0.04424778761061947,44486,0.04233677818539821,0.04615879703584073
2013,Lower Secondary Level,East,At least once per week,0.038348082595870206,44486,0.03656354718327034,0.040132618008470074
2013,Upper Secondary Level,West,Never,0.5311559948431457,44486,0.5265186475676167,0.5357933421186747
2013,Upper Secondary Level,West,Seldom,0.29232917920068757,44486,0.2881025308133995,0.29655582758797566
2013,Upper Secondary Level,West,At least once per month,0.10034379028792437,44486,0.09755170979522063,0.10313587078062811
2013,Upper Secondary Level,West,At least once per week,0.07391491190373872,44486,0.07148362690745082,0.07634619690002663
2013,Upper Secondary Level,West,Daily,0.0022561237645036527,44486,0.0018152285468258826,0.002697018982181423
2013,Upper Secondary Level,East,Never,0.6240527182866556,44486,0.6195516198925167,0.6285538166807946
2013,Upper Secondary Level,East,Seldom,0.25930807248764415,44486,0.25523547755250825,0.26338066742278005
2013,Upper Secondary Level,East,At least once per month,0.07347611202635915,44486,0.07105148028173854,0.07590074377097976
2013,Upper Secondary Level,East,At least once per week,0.04217462932454695,44486,0.04030690318090461,0.04404235546818929
2013,Upper Secondary Level,East,Daily,0.0009884678747940692,44486,0.0006964490001207478,0.0012804867494673907
2013,Post-secondary Non-tertiary Level,West,Never,0.46648793565683644,44486,0.4618520072216787,0.4711238640919942
2013,Post-secondary Non-tertiary Level,West,Seldom,0.34584450402144773,44486,0.34142447288083916,0.3502645351620563
2013,Post-secondary Non-tertiary Level,West,At least once per month,0.11729222520107238,44486,0.11430211302632311,0.12028233737582165
2013,Post-secondary Non-tertiary Level,West,At least once per week,0.06970509383378017,44486,0.06733870028781103,0.0720714873797493
2013,Post-secondary Non-tertiary Level,West,Daily,0.0006702412868632708,44486,0.00042974166869935606,0.0009107409050271855
2013,Post-secondary Non-tertiary Level,East,Never,0.4908424908424908,44486,0.48619689371092556,0.4954880879740561
2013,Post-secondary Non-tertiary Level,East,Seldom,0.3772893772893773,44486,0.3727851031095568,0.38179365146919775
2013,Post-secondary Non-tertiary Level,East,At least once per month,0.10256410256410256,44486,0.09974478625650113,0.105383418871704
2013,Post-secondary Non-tertiary Level,East,At least once per week,0.02564102564102564,44486,0.024172195472860508,0.027109855809190772
2013,Post-secondary Non-tertiary Level,East,Daily,0.003663003663003663,44486,0.0031016116913675914,0.004224395634639735
2013,First Stage of Tertiary Education,West,Never,0.454251012145749,44486,0.44962412598937784,0.4588778983021201
2013,First Stage of Tertiary Education,West,Seldom,0.357085020242915,44486,0.3526324889445308,0.3615375515412992
2013,First Stage of Tertiary Education,West,At least once per month,0.11821862348178137,44486,0.11521830192197459,0.12121894504158816
2013,First Stage of Tertiary Education,West,At least once per week,0.06963562753036437,44486,0.06727032511666116,0.07200092994406758
2013,First Stage of Tertiary Education,West,Daily,0.0008097165991902834,44486,0.0005453935626414639,0.0010740396357391028
2013,First Stage of Tertiary Education,East,Never,0.5967365967365967,44486,0.592178010923004,0.6012951825501894
2013,First Stage of Tertiary Education,East,Seldom,0.32167832167832167,44486,0.3173374880778753,0.326019155278768
2013,First Stage of Tertiary Education,East,At least once per month,0.039627039627039624,44486,0.037814196730697136,0.04143988252338211
2013,First Stage of Tertiary Education,East,At least once per week,0.039627039627039624,44486,0.037814196730697136,0.04143988252338211
2013,First Stage of Tertiary Education,East,Daily,0.002331002331002331,44486,0.0018828672065078977,0.0027791374554967645
2013,Second Stage of Tertiary Education,West,Never,0.47671484285386556,44486,0.4720735076188846,0.4813561780888465
2013,Second Stage of Tertiary Education,West,Seldom,0.36499197063546684,44486,0.36051817999811325,0.36946576127282044
2013,Second Stage of Tertiary Education,West,At least once per month,0.10254645560908465,44486,0.09972735413796942,0.10536555708019989
2013,Second Stage of Tertiary Education,West,At least once per week,0.05459967882541868,44486,0.052488391651479546,0.05671096599935781
2013,Second Stage of Tertiary Education,West,Daily,0.0011470520761642578,44486,0.0008325042138042794,0.0014615999385242362
2013,Second Stage of Tertiary Education,East,Never,0.5006915629322268,44486,0.49604519088962445,0.5053379349748293
2013,Second Stage of Tertiary Education,East,Seldom,0.35477178423236516,44486,0.3503257213165026,0.35921784714822774
2013,Second Stage of Tertiary Education,East,At least once per month,0.0954356846473029,44486,0.09270532714967317,0.09816604214493263
2013,Second Stage of Tertiary Education,East,At least once per week,0.04771784232365145,44486,0.0457369192295399,0.049698765417763
2013,Second Stage of Tertiary Education,East,Daily,0.0013831258644536654,44486,0.001037763750398381,0.0017284879785089498
2017,Pre-primary Level,West,Never,0.3333333333333333,45410,0.3289974851875704,0.33766918147909625
2017,Pre-primary Level,West,At least once per week,0.25,45410,0.2460172691652581,0.25398273083474193
2017,Pre-primary Level,West,Seldom,0.25,45410,0.2460172691652581,0.25398273083474193
2017,Pre-primary Level,West,Daily,0.08333333333333333,45410,0.08079121702394737,0.08587544964271929
2017,Pre-primary Level,West,At least once per month,0.08333333333333333,45410,0.08079121702394737,0.08587544964271929
2017,Pre-primary Level,East,Never,1.0,45410,1.0,1.0
2017,Primary Level,West,Never,0.7841004184100419,45410,0.7803160617201902,0.7878847750998935
2017,Primary Level,West,Seldom,0.11129707112970712,45410,0.1084043904563769,0.11418975180303734
2017,Primary Level,West,At least once per month,0.0502092050209205,45410,0.04820063964907752,0.052217770392763485
2017,Primary Level,West,At least once per week,0.048535564853556486,45410,0.04655902013630585,0.05051210957080712
2017,Primary Level,West,Daily,0.005857740585774059,45410,0.005155849615275072,0.006559631556273046
2017,Primary Level,East,Never,0.7432432432432432,45410,0.7392252727240806,0.7472612137624058
2017,Primary Level,East,Seldom,0.12612612612612611,45410,0.12307256072176259,0.12917969153048964
2017,Primary Level,East,At least once per month,0.06306306306306306,45410,0.06082731413461212,0.065298811991514
2017,Primary Level,East,At least once per week,0.05855855855855856,45410,0.05639896429518828,0.060718152821928835
2017,Primary Level,East,Daily,0.009009009009009009,45410,0.008139941158768912,0.009878076859249105
2017,Lower Secondary Level,West,Never,0.6903039073806078,45410,0.6860511721084576,0.694556642652758
2017,Lower Secondary Level,West,Seldom,0.17510853835021709,45410,0.17161285258513523,0.17860422411529894
2017,Lower Secondary Level,West,At least once per month,0.06222865412445731,45410,0.0600067567091264,0.06445055153978821
2017,Lower Secondary Level,West,At least once per week,0.06222865412445731,45410,0.0600067567091264,0.06445055153978821
2017,Lower Secondary Level,West,Daily,0.010130246020260492,45410,0.009209204212840627,0.011051287827680356
2017,Lower Secondary Level,East,Never,0.7747747747747747,45410,0.7709326048198356,0.7786169447297139
2017,Lower Secondary Level,East,Seldom,0.0990990990990991,45410,0.09635086525111429,0.10184733294708391
2017,Lower Secondary Level,East,At least once per week,0.05405405405405406,45410,0.051974225116940165,0.05613388299116795
2017,Lower Secondary Level,East,At least once per month,0.04504504504504504,45410,0.043137410069455685,0.0469526800206344
2017,Lower Secondary Level,East,Daily,0.02702702702702703,45410,0.025535504398130987,0.02851854965592307
2017,Upper Secondary Level,West,Never,0.703770197486535,45410,0.6995705761758705,0.7079698187971996
2017,Upper Secondary Level,West,Seldom,0.17055655296229802,45410,0.16709709613093002,0.17401600979366602
2017,Upper Secondary Level,West,At least once per week,0.05745062836624776,45410,0.055310303160165976,0.05959095357232954
2017,Upper Secondary Level,West,At least once per month,0.05385996409335727,45410,0.05178365952171493,0.05593626866499961
2017,Upper Secondary Level,West,Daily,0.01436265709156194,45410,0.013268306968843705,0.015457007214280174
2017,Upper Secondary Level,East,Never,0.6915887850467289,45410,0.68734093309072,0.6958366370027379
2017,Upper Secondary Level,East,Seldom,0.1308411214953271,45410,0.12773940546314955,0.13394283752750463
2017,Upper Secondary Level,East,At least once per week,0.08411214953271028,45410,0.08155926697959752,0.08666503208582303
2017,Upper Secondary Level,East,At least once per month,0.07476635514018691,45410,0.07234722555089561,0.07718548472947821
2017,Upper Secondary Level,East,Daily,0.018691588785046728,45410,0.017445909650140843,0.019937267919952612
2017,Post-secondary Non-tertiary Level,West,Never,0.7,45410,0.6957850738689456,0.7042149261310543
2017,Post-secondary Non-tertiary Level,West,Seldom,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Post-secondary Non-tertiary Level,West,At least once per month,0.05555555555555555,45410,0.05344871205878073,0.05766239905233037
2017,Post-secondary Non-tertiary Level,West,At least once per week,0.044444444444444446,45410,0.042548973933341165,0.04633991495554773
2017,Post-secondary Non-tertiary Level,East,Never,0.6363636363636364,45410,0.6319391113884025,0.6407881613388702
2017,Post-secondary Non-tertiary Level,East,Seldom,0.36363636363636365,45410,0.3592118386611298,0.36806088861159747
2017,Second Stage of Tertiary Education,West,Never,0.6750392464678179,45410,0.6707313992858555,0.6793470936497803
2017,Second Stage of Tertiary Education,West,Seldom,0.20722135007849293,45410,0.20349337034491236,0.2109493298120735
2017,Second Stage of Tertiary Education,West,At least once per week,0.06279434850863422,45410,0.060563048077767134,0.0650256489395013
2017,Second Stage of Tertiary Education,West,At least once per month,0.04395604395604396,45410,0.04207053521516119,0.04584155269692673
2017,Second Stage of Tertiary Education,West,Daily,0.01098901098901099,45410,0.010030139991798012,0.011947881986223968
2017,Second Stage of Tertiary Education,East,Never,0.6428571428571429,45410,0.6384499856584623,0.6472643000558235
2017,Second Stage of Tertiary Education,East,Seldom,0.20408163265306123,45410,0.20037468422648386,0.2077885810796386
2017,Second Stage of Tertiary Education,East,At least once per month,0.11224489795918367,45410,0.109341475622692,0.11514832029567534
2017,Second Stage of Tertiary Education,East,At least once per week,0.030612244897959183,45410,0.029027801698899645,0.03219668809701872
2017,Second Stage of Tertiary Education,East,Daily,0.01020408163265306,45410,0.009279723829309772,0.011128439435996349
2018,Pre-primary Level,West,Never,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Pre-primary Level,West,At least once per week,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Pre-primary Level,West,Seldom,0.3333333333333333,43121,0.32888389284358577,0.33778277382308086
2018,Pre-primary Level,East,At least once per month,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Pre-primary Level,East,Never,0.5,43121,0.4952806556858203,0.5047193443141798
2018,Primary Level,West,Never,0.6566077003121749,43121,0.6521258234392162,0.6610895771851335
2018,Primary Level,West,Seldom,0.17898022892819979,43121,0.17536204202868466,0.1825984158277149
2018,Primary Level,West,At least once per month,0.07908428720083246,43121,0.07653706575069662,0.08163150865096831
2018,Primary Level,West,At least once per week,0.07492195629552549,43121,0.07243707641064803,0.07740683618040295
2018,Primary Level,West,Daily,0.01040582726326743,43121,0.009448019108625692,0.011363635417909168
2018,Primary Level,East,Never,0.7515151515151515,43121,0.7474363695892269,0.7555939334410761
2018,Primary Level,East,Seldom,0.09696969696969697,43121,0.09417663326832335,0.0997627606710706
2018,Primary Level,East,At least once per month,0.08484848484848485,43121,0.08221833673022247,0.08747863296674724
2018,Primary Level,East,At least once per week,0.06666666666666667,43121,0.06431224406481599,0.06902108926851734
2018,Lower Secondary Level,West,Never,0.6071428571428571,43121,0.6025331383661129,0.6117525759196013
2018,Lower Secondary Level,West,Seldom,0.20864661654135339,43121,0.20481128806967402,0.21248194501303275
2018,Lower Secondary Level,West,At least once per week,0.08646616541353383,43121,0.08381341080543288,0.08911892002163478
2018,Lower Secondary Level,West,At least once per month,0.08458646616541353,43121,0.08196000632509731,0.08721292600572975
2018,Lower Secondary Level,West,Daily,0.013157894736842105,43121,0.012082349456503876,0.014233440017180334
2018,Lower Secondary Level,East,Never,0.6702127659574468,43121,0.6657753010917151,0.6746502308231785
2018,Lower Secondary Level,East,Seldom,0.13829787234042554,43121,0.13503952039995534,0.14155622428089573
2018,Lower Secondary Level,East,At least once per month,0.10638297872340426,43121,0.10347277461907382,0.10929318282773469
2018,Lower Secondary Level,East,At least once per week,0.0851063829787234,43121,0.08247261189657468,0.08774015406087213
2018,Upper Secondary Level,West,Never,0.6052060737527115,43121,0.6005923824848648,0.6098197650205582
2018,Upper Secondary Level,West,Seldom,0.21258134490238612,43121,0.2087196577754929,0.21644303202927934
2018,Upper Secondary Level,West,At least once per month,0.10845986984815618,43121,0.10552481212287215,0.11139492757344022
2018,Upper Secondary Level,West,At least once per week,0.0650759219088937,43121,0.06274777706312479,0.06740406675466262
2018,Upper Secondary Level,West,Daily,0.008676789587852495,43121,0.0078014051337189465,0.009552174041986043
2018,Upper Secondary Level,East,Never,0.6823529411764706,43121,0.6779586522094315,0.6867472301435097
2018,Upper Secondary Level,East,Seldom,0.15294117647058825,43121,0.149543901823619,0.15633845111755748
2018,Upper Secondary Level,East,At least once per week,0.10588235294117647,43121,0.10297819130184246,0.10878651458051047
2018,Upper Secondary Level,East,At least once per month,0.03529411764705882,43121,0.03355247004054208,0.03703576525357557
2018,Upper Secondary Level,East,Daily,0.023529411764705882,43121,0.022098717692487058,0.024960105836924706
2018,Post-secondary Non-tertiary Level,West,Never,0.582089552238806,43121,0.5774342468512338,0.5867448576263782
2018,Post-secondary Non-tertiary Level,West,Seldom,0.1791044776119403,43121,0.17548530893525735,0.18272364628862323
2018,Post-secondary Non-tertiary Level,West,At least once per month,0.13432835820895522,43121,0.13110972040251567,0.13754699601539477
2018,Post-secondary Non-tertiary Level,West,At least once per week,0.08955223880597014,43121,0.08685712319615899,0.0922473544157813
2018,Post-secondary Non-tertiary Level,West,Daily,0.014925373134328358,43121,0.013780891508862799,0.016069854759793917
2018,Post-secondary Non-tertiary Level,East,Never,0.8888888888888888,43121,0.8859225952290571,0.8918551825487205
2018,Post-secondary Non-tertiary Level,East,Seldom,0.1111111111111111,43121,0.10814481745127942,0.11407740477094279
2018,Second Stage of Tertiary Education,West,Never,0.5778688524590164,43121,0.5732070914856687,0.5825306134323641
2018,Second Stage of Tertiary Education,West,Seldom,0.24795081967213115,43121,0.24387497565916505,0.25202666368509724
2018,Second Stage of Tertiary Education,West,At least once per month,0.09221311475409837,43121,0.08948225147659793,0.0949439780315988
2018,Second Stage of Tertiary Education,West,At least once per week,0.07581967213114754,43121,0.07332116283061776,0.07831818143167732
2018,Second Stage of Tertiary Education,West,Daily,0.006147540983606557,43121,0.00540976700403343,0.0068853149631796845
2018,Second Stage of Tertiary Education,East,Never,0.6904761904761905,43121,0.6861127099293297,0.6948396710230512
2018,Second Stage of Tertiary Education,East,Seldom,0.14285714285714285,43121,0.1395542898599299,0.1461599958543558
2018,Second Stage of Tertiary Education,East,At least once per week,0.08333333333333333,43121,0.0807246176088948,0.08594204905777186
2018,Second Stage of Tertiary Education,East,At least once per month,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,Second Stage of Tertiary Education,East,Daily,0.011904761904761904,43121,0.010881064930679845,0.012928458878843963
2019,Pre-primary Level,West,Never,0.3942652329749104,42417,0.38961449803533993,0.39891596791448086
2019,Pre-primary Level,West,Seldom,0.31899641577060933,42417,0.3145608022636429,0.32343202927757575
2019,Pre-primary Level,West,At least once per month,0.17921146953405018,42417,0.17556153868202462,0.18286140038607573
2019,Pre-primary Level,West,At least once per week,0.1003584229390681,42417,0.09749887244398858,0.10321797343414763
2019,Pre-primary Level,West,Daily,0.007168458781362007,42417,0.006365604410929111,0.007971313151794904
2019,Pre-primary Level,East,Seldom,0.41818181818181815,42417,0.41348761034192844,0.4228760260217079
2019,Pre-primary Level,East,Never,0.4,42417,0.39533779122322205,0.404662208776778
2019,Pre-primary Level,East,At least once per week,0.10909090909090909,42417,0.10612404896023218,0.11205776922158599
2019,Pre-primary Level,East,At least once per month,0.07272727272727272,42417,0.07025589862717108,0.07519864682737437
2019,Primary Level,West,Never,0.6872645064054258,42417,0.6828524948480724,0.6916765179627792
2019,Primary Level,West,Seldom,0.15373021853805577,42417,0.150297642742835,0.15716279433327654
2019,Primary Level,West,At least once per week,0.08063300678221552,42417,0.0780418900543185,0.08322412351011255
2019,Primary Level,West,At least once per month,0.0693293142426526,42417,0.06691194736956937,0.07174668111573582
2019,Primary Level,West,Daily,0.00904295403165034,42417,0.008142070447441968,0.00994383761585871
2019,Primary Level,East,Never,0.76,42417,0.7559355806176673,0.7640644193823327
2019,Primary Level,East,Seldom,0.15,42417,0.14660186061236025,0.15339813938763974
2019,Primary Level,East,At least once per week,0.045,42417,0.043027150121441836,0.04697284987855816
2019,Primary Level,East,At least once per month,0.045,42417,0.043027150121441836,0.04697284987855816
2019,Lower Secondary Level,West,Never,0.6631619937694704,42417,0.6586641283676555,0.6676598591712852
2019,Lower Secondary Level,West,Seldom,0.19781931464174454,42417,0.19402829055580886,0.20161033872768022
2019,Lower Secondary Level,West,At least once per week,0.07009345794392523,42417,0.06766380360959784,0.07252311227825262
2019,Lower Secondary Level,West,At least once per month,0.06542056074766354,42417,0.0630674013890857,0.06777372010624139
2019,Lower Secondary Level,West,Daily,0.0035046728971962616,42417,0.002942270096145726,0.004067075698246797
2019,Lower Secondary Level,East,Never,0.6825053995680346,42417,0.6780753629666292,0.68693543616944
2019,Lower Secondary Level,East,Seldom,0.21166306695464362,42417,0.2077756191065465,0.21555051480274076
2019,Lower Secondary Level,East,At least once per month,0.06263498920086392,42417,0.060329044068702604,0.06494093433302524
2019,Lower Secondary Level,East,At least once per week,0.038876889848812095,42417,0.0370372984777007,0.04071648121992349
2019,Lower Secondary Level,East,Daily,0.004319654427645789,42417,0.003695530883136037,0.00494377797215554
2019,Upper Secondary Level,West,Never,0.5364922524141028,42417,0.5317465956622006,0.541237909166005
2019,Upper Secondary Level,West,Seldom,0.28890635526611275,42417,0.28459287273973144,0.29321983779249405
2019,Upper Secondary Level,West,At least once per month,0.1026274421738154,42417,0.09973939527498997,0.10551548907264084
2019,Upper Secondary Level,West,At least once per week,0.06939142151358635,42417,0.06697305280576693,0.07180979022140577
2019,Upper Secondary Level,West,Daily,0.0025825286323826633,42417,0.0020995286053868607,0.003065528659378466
2019,Upper Secondary Level,East,Never,0.5797752808988764,42417,0.5750778895671842,0.5844726722305686
2019,Upper Secondary Level,East,Seldom,0.2850187265917603,42417,0.280722668671463,0.2893147845120576
2019,Upper Secondary Level,East,At least once per month,0.08689138576779026,42417,0.08421076314479309,0.08957200839078744
2019,Upper Secondary Level,East,At least once per week,0.045692883895131084,42417,0.043705624940677944,0.047680142849584224
2019,Upper Secondary Level,East,Daily,0.0026217228464419477,42417,0.0021350810141879946,0.003108364678695901
2019,Post-secondary Non-tertiary Level,West,Never,0.4692387904066736,42417,0.46448945722745927,0.47398812358588793
2019,Post-secondary Non-tertiary Level,West,Seldom,0.3456725755995829,42417,0.3411465592230563,0.35019859197610953
2019,Post-secondary Non-tertiary Level,West,At least once per month,0.11313868613138686,42417,0.11012415677401705,0.11615321548875668
2019,Post-secondary Non-tertiary Level,West,At least once per week,0.06934306569343066,42417,0.06692547695136351,0.0717606544354978
2019,Post-secondary Non-tertiary Level,West,Daily,0.0026068821689259644,42417,0.0021216160377243365,0.0030921483001275923
2019,Post-secondary Non-tertiary Level,East,Never,0.46808510638297873,42417,0.4633364626969077,0.47283375006904976
2019,Post-secondary Non-tertiary Level,East,Seldom,0.3677811550151976,42417,0.36319219206403874,0.37237011796635644
2019,Post-secondary Non-tertiary Level,East,At least once per month,0.1033434650455927,42417,0.10044651727507696,0.10624041281610845
2019,Post-secondary Non-tertiary Level,East,At least once per week,0.057750759878419454,42417,0.05553078609254007,0.059970733664298836
2019,Post-secondary Non-tertiary Level,East,Daily,0.00303951367781155,42417,0.002515639345092616,0.0035633880105304843
2019,First Stage of Tertiary Education,West,Never,0.42868852459016393,42417,0.42397882182063457,0.4333982273596933
2019,First Stage of Tertiary Education,West,Seldom,0.3590163934426229,42417,0.35445112102368354,0.3635816658615623
2019,First Stage of Tertiary Education,West,At least once per month,0.13114754098360656,42417,0.12793507017444655,0.13436001179276658
2019,First Stage of Tertiary Education,West,At least once per week,0.08114754098360656,42417,0.0785488976892598,0.08374618427795333
2019,First Stage of Tertiary Education,East,Never,0.4520547945205479,42417,0.447318374564813,0.45679121447628285
2019,First Stage of Tertiary Education,East,Seldom,0.3881278538812785,42417,0.3834901411516537,0.39276556661090334
2019,First Stage of Tertiary Education,East,At least once per month,0.1004566210045662,42417,0.09759582799827193,0.10331741401086048
2019,First Stage of Tertiary Education,East,At least once per week,0.0593607305936073,42417,0.05711194904989763,0.061609512137316975
2019,Second Stage of Tertiary Education,West,Never,0.47848360655737704,42417,0.4737296674944564,0.4832375456202977
2019,Second Stage of Tertiary Education,West,Seldom,0.34921448087431695,42417,0.34467766494371893,0.35375129680491496
2019,Second Stage of Tertiary Education,West,At least once per month,0.11629098360655737,42417,0.11324018343788768,0.11934178377522707
2019,Second Stage of Tertiary Education,West,At least once per week,0.0548155737704918,42417,0.05264938471373762,0.056981762827245985
2019,Second Stage of Tertiary Education,West,Daily,0.0011953551912568306,42417,0.0008665225965184448,0.0015241877859952166
2019,Second Stage of Tertiary Education,East,Never,0.46948640483383686,42417,0.4647369269905033,0.47423588267717043
2019,Second Stage of Tertiary Education,East,Seldom,0.36555891238670696,42417,0.3609758007556232,0.3701420240177907
2019,Second Stage of Tertiary Education,East,At least once per month,0.11299093655589124,42417,0.10997812526878488,0.11600374784299759
2019,Second Stage of Tertiary Education,East,At least once per week,0.04773413897280967,42417,0.04570514970034339,0.04976312824527595
2019,Second Stage of Tertiary Education,East,Daily,0.004229607250755287,42417,0.003611995255415597,0.004847219246094977
