year,age_gr,bula_h,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,North Rhine-Westphalia,Seldom,0.32188,479,1470,0.29799,0.34578
2003,30-45 y.,North Rhine-Westphalia,Never,0.51380,738,1470,0.48824,0.53936
2003,30-45 y.,Hesse,At least once per week,0.06313,31,501,0.04181,0.08445
2003,30-45 y.,Hesse,At least once per month,0.10027,53,501,0.07394,0.12660
2003,30-45 y.,Hesse,Seldom,0.32869,164,501,0.28751,0.36986
2003,30-45 y.,Hesse,Never,0.50791,253,501,0.46409,0.55173
2003,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.08871,40,446,0.06229,0.11513
2003,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.10347,41,446,0.07517,0.13177
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.33648,141,446,0.29258,0.38038
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.47134,224,446,0.42496,0.51772
2003,30-45 y.,Baden-Wuerttemberg,At least once per week,0.04225,42,921,0.02925,0.05525
2003,30-45 y.,Baden-Wuerttemberg,At least once per month,0.11354,98,921,0.09304,0.13404
2003,30-45 y.,Baden-Wuerttemberg,Seldom,0.33929,300,921,0.30869,0.36988
2003,30-45 y.,Baden-Wuerttemberg,Never,0.50271,481,921,0.47040,0.53502
2003,30-45 y.,Bavaria,At least once per week,0.05552,58,1011,0.04140,0.06965
2003,30-45 y.,Bavaria,At least once per month,0.06433,81,1011,0.04920,0.07946
2003,30-45 y.,Bavaria,Seldom,0.36195,365,1011,0.33231,0.39159
2003,30-45 y.,Bavaria,Never,0.51655,507,1011,0.48573,0.54737
2003,30-45 y.,Berlin,Seldom,0.34049,82,206,0.27562,0.40536
2003,30-45 y.,Berlin,Never,0.53637,124,206,0.46810,0.60463
2003,30-45 y.,Brandenburg,Seldom,0.32425,79,213,0.26123,0.38726
2003,30-45 y.,Brandenburg,Never,0.58680,134,213,0.52051,0.65308
2003,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.39452,63,141,0.31356,0.47548
2003,30-45 y.,Mecklenburg-Western Pomerania,Never,0.46892,78,141,0.38626,0.55159
2003,30-45 y.,Saxony,At least once per month,0.06847,32,453,0.04519,0.09176
2003,30-45 y.,Saxony,Seldom,0.32487,158,453,0.28169,0.36804
2003,30-45 y.,Saxony,Never,0.56322,263,453,0.51749,0.60894
2003,30-45 y.,Saxony-Anhalt,Seldom,0.37139,80,211,0.30604,0.43674
2003,30-45 y.,Saxony-Anhalt,Never,0.48399,131,211,0.41639,0.55158
2003,30-45 y.,Thuringa,Seldom,0.36045,84,225,0.29757,0.42332
2003,30-45 y.,Thuringa,Never,0.50653,141,225,0.44106,0.57201
2003,46-65 y.,Schleswig-Holstein,At least once per month,0.17419,39,244,0.12650,0.22188
2003,46-65 y.,Schleswig-Holstein,Seldom,0.33938,86,244,0.27985,0.39892
2003,46-65 y.,Schleswig-Holstein,Never,0.44725,119,244,0.38474,0.50977
2003,46-65 y.,Hamburg,Seldom,0.35427,41,112,0.26529,0.44325
2003,46-65 y.,Hamburg,Never,0.54200,71,112,0.44931,0.63469
2003,46-65 y.,Lower Saxony,At least once per month,0.06708,44,573,0.04658,0.08759
2003,46-65 y.,Lower Saxony,Seldom,0.32377,200,573,0.28542,0.36212
2003,46-65 y.,Lower Saxony,Never,0.56292,329,573,0.52227,0.60358
2003,46-65 y.,Bremen,Never,0.69758,33,33,0.53844,0.85672
2003,46-65 y.,North Rhine-Westphalia,At least once per week,0.04568,71,1600,0.03545,0.05591
2003,46-65 y.,North Rhine-Westphalia,At least once per month,0.07634,123,1600,0.06332,0.08935
2003,46-65 y.,North Rhine-Westphalia,Seldom,0.25328,430,1600,0.23197,0.27460
2003,46-65 y.,North Rhine-Westphalia,Never,0.62470,976,1600,0.60097,0.64843
2003,46-65 y.,Hesse,At least once per month,0.05740,31,492,0.03683,0.07798
2003,46-65 y.,Hesse,Seldom,0.25763,153,492,0.21895,0.29632
2003,46-65 y.,Hesse,Never,0.64345,308,492,0.60108,0.68582
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.27621,110,371,0.23065,0.32177
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.62398,261,371,0.57462,0.67333
2003,46-65 y.,Baden-Wuerttemberg,At least once per week,0.04116,33,858,0.02786,0.05446
2003,46-65 y.,Baden-Wuerttemberg,At least once per month,0.06222,48,858,0.04604,0.07839
2003,46-65 y.,Baden-Wuerttemberg,Seldom,0.28844,260,858,0.25811,0.31877
2003,46-65 y.,Baden-Wuerttemberg,Never,0.60371,517,858,0.57096,0.63645
2003,46-65 y.,Bavaria,At least once per week,0.03943,37,1027,0.02752,0.05134
2003,46-65 y.,Bavaria,At least once per month,0.04933,60,1027,0.03608,0.06259
2003,46-65 y.,Bavaria,Seldom,0.30829,318,1027,0.28003,0.33655
2003,46-65 y.,Bavaria,Never,0.60295,612,1027,0.57301,0.63289
2003,46-65 y.,Berlin,Seldom,0.29047,98,282,0.23739,0.34355
2003,46-65 y.,Berlin,Never,0.68050,184,282,0.62598,0.73502
2003,46-65 y.,Brandenburg,Seldom,0.33019,110,315,0.27817,0.38221
2003,46-65 y.,Brandenburg,Never,0.60538,205,315,0.55132,0.65944
2003,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.32584,63,169,0.25496,0.39671
2003,46-65 y.,Mecklenburg-Western Pomerania,Never,0.61595,106,169,0.54241,0.68950
2003,46-65 y.,Saxony,Seldom,0.28347,154,502,0.24400,0.32293
2003,46-65 y.,Saxony,Never,0.62979,348,502,0.58751,0.67208
2003,46-65 y.,Saxony-Anhalt,Seldom,0.21609,90,320,0.17092,0.26125
2003,46-65 y.,Saxony-Anhalt,Never,0.68252,230,320,0.63144,0.73360
2003,46-65 y.,Thuringa,Seldom,0.27478,97,293,0.22358,0.32599
2003,46-65 y.,Thuringa,Never,0.59677,196,293,0.54050,0.65303
2003,66 and older,Schleswig-Holstein,Seldom,0.24109,33,117,0.16325,0.31893
2003,66 and older,Schleswig-Holstein,Never,0.71024,84,117,0.62768,0.79279
2003,66 and older,Hamburg,Never,0.90560,36,36,0.80873,1.00247
2003,66 and older,Lower Saxony,Seldom,0.18848,55,311,0.14494,0.23201
2003,66 and older,Lower Saxony,Never,0.74168,256,311,0.69295,0.79041
2003,66 and older,North Rhine-Westphalia,Seldom,0.12983,100,716,0.10519,0.15446
2003,66 and older,North Rhine-Westphalia,Never,0.82117,616,716,0.79308,0.84925
2003,66 and older,Hesse,Seldom,0.17654,41,215,0.12545,0.22762
2003,66 and older,Hesse,Never,0.78083,174,215,0.72541,0.83626
2003,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.16273,36,244,0.11632,0.20914
2003,66 and older,"Rhineland-Palatinate, Saarland",Never,0.80382,208,244,0.75389,0.85375
2003,66 and older,Baden-Wuerttemberg,Seldom,0.13593,51,363,0.10063,0.17124
2003,66 and older,Baden-Wuerttemberg,Never,0.83630,312,363,0.79818,0.87441
2003,66 and older,Bavaria,Seldom,0.11787,69,478,0.08893,0.14681
2003,66 and older,Bavaria,Never,0.84501,409,478,0.81253,0.87749
2003,66 and older,Berlin,Never,0.86835,98,98,0.80106,0.93564
2003,66 and older,Brandenburg,Never,0.81491,143,143,0.75103,0.87879
2003,66 and older,Mecklenburg-Western Pomerania,Never,0.79669,62,62,0.69569,0.89769
2003,66 and older,Saxony,Seldom,0.16105,43,265,0.11671,0.20539
2003,66 and older,Saxony,Never,0.79126,222,265,0.74223,0.84028
2003,66 and older,Saxony-Anhalt,Never,0.83091,124,124,0.76467,0.89715
2003,66 and older,Thuringa,Never,0.86052,126,126,0.79979,0.92126
2008,17-29 y.,Schleswig-Holstein,Never,0.49557,40,40,0.33865,0.65249
2008,17-29 y.,Lower Saxony,At least once per month,0.12960,35,235,0.08657,0.17263
2008,17-29 y.,Lower Saxony,Seldom,0.37073,98,235,0.30885,0.43262
2008,17-29 y.,Lower Saxony,Never,0.40246,102,235,0.33962,0.46529
2008,17-29 y.,North Rhine-Westphalia,At least once per week,0.11429,61,593,0.08866,0.13992
2008,17-29 y.,North Rhine-Westphalia,At least once per month,0.13311,78,593,0.10574,0.16047
2008,17-29 y.,North Rhine-Westphalia,Seldom,0.34284,214,593,0.30460,0.38107
2008,17-29 y.,North Rhine-Westphalia,Never,0.40404,240,593,0.36451,0.44357
2008,17-29 y.,Hesse,Seldom,0.34135,62,143,0.26336,0.41934
2008,17-29 y.,Hesse,Never,0.40829,81,143,0.32745,0.48914
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.32618,49,126,0.24399,0.40836
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.48183,77,126,0.39423,0.56942
2008,17-29 y.,Baden-Wuerttemberg,At least once per week,0.08996,43,441,0.06322,0.11669
2008,17-29 y.,Baden-Wuerttemberg,At least once per month,0.18604,70,441,0.14968,0.22241
2008,17-29 y.,Baden-Wuerttemberg,Seldom,0.33104,156,441,0.28707,0.37501
2008,17-29 y.,Baden-Wuerttemberg,Never,0.39270,172,441,0.34706,0.43833
2008,17-29 y.,Bavaria,At least once per week,0.13217,45,419,0.09970,0.16464
2008,17-29 y.,Bavaria,At least once per month,0.12600,50,419,0.09419,0.15781
2008,17-29 y.,Bavaria,Seldom,0.39801,166,419,0.35109,0.44494
2008,17-29 y.,Bavaria,Never,0.34306,158,419,0.29755,0.38857
2008,17-29 y.,Berlin,Seldom,0.31353,40,110,0.22644,0.40063
2008,17-29 y.,Berlin,Never,0.51458,70,110,0.42075,0.60841
2008,17-29 y.,Brandenburg,Seldom,0.24166,34,97,0.15602,0.32729
2008,17-29 y.,Brandenburg,Never,0.51855,63,97,0.41859,0.61850
2008,17-29 y.,Mecklenburg-Western Pomerania,Never,0.58130,39,39,0.42444,0.73816
2008,17-29 y.,Saxony,Seldom,0.38313,88,199,0.31542,0.45085
2008,17-29 y.,Saxony,Never,0.37743,111,199,0.30991,0.44495
2008,17-29 y.,Saxony-Anhalt,Seldom,0.26524,49,126,0.18785,0.34263
2008,17-29 y.,Saxony-Anhalt,Never,0.55428,77,126,0.46714,0.64141
2008,17-29 y.,Thuringa,Seldom,0.29392,53,117,0.21102,0.37682
2008,17-29 y.,Thuringa,Never,0.43607,64,117,0.34583,0.52631
2008,30-45 y.,Schleswig-Holstein,Seldom,0.39646,46,110,0.30463,0.48829
2008,30-45 y.,Schleswig-Holstein,Never,0.44720,64,110,0.35386,0.54055
2008,30-45 y.,Lower Saxony,At least once per month,0.15046,72,459,0.11771,0.18320
2008,30-45 y.,Lower Saxony,Seldom,0.36071,171,459,0.31673,0.40469
2008,30-45 y.,Lower Saxony,Never,0.43558,216,459,0.39017,0.48099
2008,30-45 y.,North Rhine-Westphalia,At least once per week,0.04956,63,1098,0.03672,0.06241
2008,30-45 y.,North Rhine-Westphalia,At least once per month,0.11720,122,1098,0.09816,0.13623
2008,30-45 y.,North Rhine-Westphalia,Seldom,0.34191,363,1098,0.31384,0.36998
2008,30-45 y.,North Rhine-Westphalia,Never,0.49133,550,1098,0.46175,0.52092
2008,30-45 y.,Hesse,At least once per month,0.08791,37,354,0.05837,0.11745
2008,30-45 y.,Hesse,Seldom,0.34875,147,354,0.29903,0.39847
2008,30-45 y.,Hesse,Never,0.47620,170,354,0.42410,0.52830
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.35179,90,226,0.28939,0.41418
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.47566,136,226,0.41041,0.54092
2008,30-45 y.,Baden-Wuerttemberg,At least once per month,0.10361,68,633,0.07985,0.12737
2008,30-45 y.,Baden-Wuerttemberg,Seldom,0.38059,252,633,0.34273,0.41844
2008,30-45 y.,Baden-Wuerttemberg,Never,0.48384,313,633,0.44488,0.52280
2008,30-45 y.,Bavaria,At least once per week,0.05795,51,791,0.04166,0.07425
2008,30-45 y.,Bavaria,At least once per month,0.10543,93,791,0.08402,0.12685
2008,30-45 y.,Bavaria,Seldom,0.39402,301,791,0.35994,0.42809
2008,30-45 y.,Bavaria,Never,0.44164,346,791,0.40701,0.47627
2008,30-45 y.,Berlin,Seldom,0.31201,52,140,0.23498,0.38903
2008,30-45 y.,Berlin,Never,0.57301,88,140,0.49077,0.65524
2008,30-45 y.,Brandenburg,Seldom,0.41529,71,174,0.34186,0.48872
2008,30-45 y.,Brandenburg,Never,0.50578,103,174,0.43128,0.58029
2008,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.26536,35,100,0.17838,0.35233
2008,30-45 y.,Mecklenburg-Western Pomerania,Never,0.56451,65,100,0.46683,0.66218
2008,30-45 y.,Saxony,Seldom,0.34080,127,332,0.28974,0.39186
2008,30-45 y.,Saxony,Never,0.57215,205,332,0.51885,0.62545
2008,30-45 y.,Saxony-Anhalt,Seldom,0.35627,67,165,0.28297,0.42956
2008,30-45 y.,Saxony-Anhalt,Never,0.54522,98,165,0.46901,0.62143
2008,30-45 y.,Thuringa,Seldom,0.38736,64,176,0.31518,0.45954
2008,30-45 y.,Thuringa,Never,0.42012,112,176,0.34699,0.49325
2008,46-65 y.,Schleswig-Holstein,Seldom,0.34133,60,166,0.26898,0.41368
2008,46-65 y.,Schleswig-Holstein,Never,0.50663,106,166,0.43035,0.58292
2008,46-65 y.,Hamburg,Never,0.65733,61,61,0.53724,0.77742
2008,46-65 y.,Lower Saxony,At least once per month,0.08991,57,536,0.06567,0.11415
2008,46-65 y.,Lower Saxony,Seldom,0.29693,180,536,0.25821,0.33565
2008,46-65 y.,Lower Saxony,Never,0.57010,299,536,0.52815,0.61205
2008,46-65 y.,North Rhine-Westphalia,At least once per week,0.02966,49,1324,0.02052,0.03880
2008,46-65 y.,North Rhine-Westphalia,At least once per month,0.06885,100,1324,0.05521,0.08249
2008,46-65 y.,North Rhine-Westphalia,Seldom,0.29388,401,1324,0.26934,0.31843
2008,46-65 y.,North Rhine-Westphalia,Never,0.60749,774,1324,0.58118,0.63380
2008,46-65 y.,Hesse,At least once per month,0.06541,32,457,0.04272,0.08810
2008,46-65 y.,Hesse,Seldom,0.29700,162,457,0.25506,0.33894
2008,46-65 y.,Hesse,Never,0.57394,263,457,0.52855,0.61933
2008,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.06991,32,397,0.04480,0.09503
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30924,114,397,0.26372,0.35476
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.59196,251,397,0.54355,0.64036
2008,46-65 y.,Baden-Wuerttemberg,At least once per month,0.09330,63,729,0.07217,0.11442
2008,46-65 y.,Baden-Wuerttemberg,Seldom,0.29093,228,729,0.25793,0.32392
2008,46-65 y.,Baden-Wuerttemberg,Never,0.57409,438,729,0.53817,0.61001
2008,46-65 y.,Bavaria,At least once per week,0.04019,39,953,0.02771,0.05266
2008,46-65 y.,Bavaria,At least once per month,0.06443,82,953,0.04883,0.08003
2008,46-65 y.,Bavaria,Seldom,0.25423,270,953,0.22657,0.28189
2008,46-65 y.,Bavaria,Never,0.63809,562,953,0.60756,0.66862
2008,46-65 y.,Berlin,Seldom,0.30929,106,272,0.25426,0.36432
2008,46-65 y.,Berlin,Never,0.62892,166,272,0.57140,0.68644
2008,46-65 y.,Brandenburg,Seldom,0.30851,85,259,0.25215,0.36487
2008,46-65 y.,Brandenburg,Never,0.62663,174,259,0.56761,0.68565
2008,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.34617,69,174,0.27528,0.41706
2008,46-65 y.,Mecklenburg-Western Pomerania,Never,0.55864,105,174,0.48465,0.63264
2008,46-65 y.,Saxony,Seldom,0.30293,149,467,0.26120,0.34465
2008,46-65 y.,Saxony,Never,0.61262,318,467,0.56839,0.65685
2008,46-65 y.,Saxony-Anhalt,Seldom,0.33706,90,259,0.27937,0.39474
2008,46-65 y.,Saxony-Anhalt,Never,0.56007,169,259,0.49950,0.62064
2008,46-65 y.,Thuringa,Seldom,0.22754,81,259,0.17638,0.27870
2008,46-65 y.,Thuringa,Never,0.65073,178,259,0.59256,0.70890
2008,66 and older,Schleswig-Holstein,Never,0.73794,102,102,0.65217,0.82370
2008,66 and older,Hamburg,Never,0.78611,52,52,0.67357,0.89865
2008,66 and older,Lower Saxony,Seldom,0.21923,93,396,0.17843,0.26003
2008,66 and older,Lower Saxony,Never,0.72133,303,396,0.67711,0.76554
2008,66 and older,North Rhine-Westphalia,At least once per month,0.04076,44,863,0.02756,0.05396
2008,66 and older,North Rhine-Westphalia,Seldom,0.17099,160,863,0.14586,0.19613
2008,66 and older,North Rhine-Westphalia,Never,0.75941,659,863,0.73088,0.78795
2008,66 and older,Hesse,Seldom,0.14368,42,242,0.09939,0.18796
2008,66 and older,Hesse,Never,0.77942,200,242,0.72707,0.83177
2008,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.11463,39,229,0.07328,0.15598
2008,66 and older,"Rhineland-Palatinate, Saarland",Never,0.81459,190,229,0.76414,0.86503
2008,66 and older,Baden-Wuerttemberg,Seldom,0.15815,90,444,0.12417,0.19212
2008,66 and older,Baden-Wuerttemberg,Never,0.75916,354,444,0.71934,0.79898
2008,66 and older,Bavaria,Seldom,0.16503,110,540,0.13369,0.19637
2008,66 and older,Bavaria,Never,0.78978,430,540,0.75538,0.82418
2008,66 and older,Berlin,Never,0.83133,112,112,0.76167,0.90099
2008,66 and older,Brandenburg,Seldom,0.19507,49,209,0.14122,0.24892
2008,66 and older,Brandenburg,Never,0.75792,160,209,0.69970,0.81613
2008,66 and older,Mecklenburg-Western Pomerania,Never,0.81912,87,87,0.73777,0.90048
2008,66 and older,Saxony,Seldom,0.14513,55,302,0.10533,0.18492
2008,66 and older,Saxony,Never,0.81920,247,302,0.77573,0.86268
2008,66 and older,Saxony-Anhalt,Seldom,0.20526,46,173,0.14490,0.26562
2008,66 and older,Saxony-Anhalt,Never,0.72910,127,173,0.66268,0.79552
2008,66 and older,Thuringa,Seldom,0.15623,33,197,0.10540,0.20706
2008,66 and older,Thuringa,Never,0.79894,164,197,0.74283,0.85505
2013,17-29 y.,Schleswig-Holstein,Seldom,0.36846,56,120,0.28179,0.45513
2013,17-29 y.,Schleswig-Holstein,Never,0.43314,64,120,0.34411,0.52217
2013,17-29 y.,Lower Saxony,At least once per week,0.15493,42,361,0.11755,0.19231
2013,17-29 y.,Lower Saxony,At least once per month,0.17154,52,361,0.13260,0.21049
2013,17-29 y.,Lower Saxony,Seldom,0.32688,127,361,0.27843,0.37534
2013,17-29 y.,Lower Saxony,Never,0.34486,140,361,0.29576,0.39396
2013,17-29 y.,North Rhine-Westphalia,At least once per week,0.12032,74,752,0.09705,0.14359
2013,17-29 y.,North Rhine-Westphalia,At least once per month,0.17942,115,752,0.15198,0.20686
2013,17-29 y.,North Rhine-Westphalia,Seldom,0.30109,236,752,0.26828,0.33390
2013,17-29 y.,North Rhine-Westphalia,Never,0.38512,327,752,0.35032,0.41993
2013,17-29 y.,Hesse,At least once per month,0.18789,31,187,0.13176,0.24403
2013,17-29 y.,Hesse,Seldom,0.43626,85,187,0.36499,0.50753
2013,17-29 y.,Hesse,Never,0.27605,71,187,0.21180,0.34030
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.38180,64,151,0.30406,0.45955
2013,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.28976,87,151,0.21716,0.36236
2013,17-29 y.,Baden-Wuerttemberg,At least once per week,0.16346,49,420,0.12805,0.19887
2013,17-29 y.,Baden-Wuerttemberg,At least once per month,0.18789,67,420,0.15048,0.22529
2013,17-29 y.,Baden-Wuerttemberg,Seldom,0.24456,127,420,0.20340,0.28571
2013,17-29 y.,Baden-Wuerttemberg,Never,0.39590,177,420,0.34907,0.44273
2013,17-29 y.,Bavaria,At least once per week,0.14233,79,577,0.11380,0.17086
2013,17-29 y.,Bavaria,At least once per month,0.15181,96,577,0.12251,0.18112
2013,17-29 y.,Bavaria,Seldom,0.37564,183,577,0.33609,0.41519
2013,17-29 y.,Bavaria,Never,0.32797,219,577,0.28963,0.36631
2013,17-29 y.,Berlin,Seldom,0.34006,43,113,0.25232,0.42779
2013,17-29 y.,Berlin,Never,0.50582,70,113,0.41323,0.59842
2013,17-29 y.,Brandenburg,Seldom,0.22420,32,89,0.13706,0.31134
2013,17-29 y.,Brandenburg,Never,0.53782,57,89,0.43365,0.64199
2013,17-29 y.,Mecklenburg-Western Pomerania,Never,0.63699,43,43,0.49156,0.78242
2013,17-29 y.,Saxony,Seldom,0.40765,80,182,0.33606,0.47924
2013,17-29 y.,Saxony,Never,0.31335,102,182,0.24577,0.38092
2013,17-29 y.,Saxony-Anhalt,Seldom,0.47792,33,94,0.37640,0.57944
2013,17-29 y.,Saxony-Anhalt,Never,0.37018,61,94,0.27204,0.46832
2013,17-29 y.,Thuringa,Seldom,0.35346,40,94,0.25630,0.45062
2013,17-29 y.,Thuringa,Never,0.36714,54,94,0.26917,0.46511
2013,30-45 y.,Schleswig-Holstein,Seldom,0.39419,98,253,0.33385,0.45452
2013,30-45 y.,Schleswig-Holstein,Never,0.48737,155,253,0.42566,0.54909
2013,30-45 y.,Hamburg,Seldom,0.52372,52,124,0.43546,0.61199
2013,30-45 y.,Hamburg,Never,0.33298,72,124,0.24970,0.41627
2013,30-45 y.,Lower Saxony,At least once per week,0.08167,60,741,0.06194,0.10140
2013,30-45 y.,Lower Saxony,At least once per month,0.15208,98,741,0.12621,0.17795
2013,30-45 y.,Lower Saxony,Seldom,0.36903,244,741,0.33426,0.40380
2013,30-45 y.,Lower Saxony,Never,0.39722,339,741,0.36197,0.43248
2013,30-45 y.,North Rhine-Westphalia,At least once per week,0.07831,151,1613,0.06520,0.09143
2013,30-45 y.,North Rhine-Westphalia,At least once per month,0.13646,178,1613,0.11970,0.15322
2013,30-45 y.,North Rhine-Westphalia,Seldom,0.34414,462,1613,0.32095,0.36733
2013,30-45 y.,North Rhine-Westphalia,Never,0.43935,822,1613,0.41512,0.46358
2013,30-45 y.,Hesse,At least once per week,0.05944,44,567,0.03996,0.07892
2013,30-45 y.,Hesse,At least once per month,0.10287,59,567,0.07784,0.12790
2013,30-45 y.,Hesse,Seldom,0.38998,185,567,0.34980,0.43016
2013,30-45 y.,Hesse,Never,0.44771,279,567,0.40674,0.48868
2013,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.11562,50,375,0.08321,0.14802
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.23261,106,375,0.18979,0.27543
2013,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.57086,219,375,0.52070,0.62102
2013,30-45 y.,Baden-Wuerttemberg,At least once per week,0.05713,84,1025,0.04291,0.07135
2013,30-45 y.,Baden-Wuerttemberg,At least once per month,0.07349,106,1025,0.05751,0.08947
2013,30-45 y.,Baden-Wuerttemberg,Seldom,0.35768,346,1025,0.32832,0.38704
2013,30-45 y.,Baden-Wuerttemberg,Never,0.50914,489,1025,0.47852,0.53976
2013,30-45 y.,Bavaria,At least once per week,0.07783,111,1263,0.06305,0.09261
2013,30-45 y.,Bavaria,At least once per month,0.11118,163,1263,0.09384,0.12852
2013,30-45 y.,Bavaria,Seldom,0.36198,402,1263,0.33546,0.38849
2013,30-45 y.,Bavaria,Never,0.44883,587,1263,0.42139,0.47627
2013,30-45 y.,Berlin,Seldom,0.28316,106,271,0.22942,0.33690
2013,30-45 y.,Berlin,Never,0.65359,165,271,0.59683,0.71035
2013,30-45 y.,Brandenburg,Seldom,0.47576,110,231,0.41122,0.54031
2013,30-45 y.,Brandenburg,Never,0.35536,121,231,0.29351,0.41722
2013,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.31301,52,143,0.23674,0.38928
2013,30-45 y.,Mecklenburg-Western Pomerania,Never,0.46912,91,143,0.38704,0.55121
2013,30-45 y.,Saxony,At least once per week,0.06982,34,532,0.04815,0.09150
2013,30-45 y.,Saxony,At least once per month,0.09511,50,532,0.07016,0.12007
2013,30-45 y.,Saxony,Seldom,0.31689,152,532,0.27731,0.35646
2013,30-45 y.,Saxony,Never,0.50729,296,532,0.46476,0.54981
2013,30-45 y.,Saxony-Anhalt,Seldom,0.32512,98,256,0.26763,0.38261
2013,30-45 y.,Saxony-Anhalt,Never,0.45502,158,256,0.39390,0.51614
2013,30-45 y.,Thuringa,Seldom,0.40644,102,240,0.34417,0.46871
2013,30-45 y.,Thuringa,Never,0.38486,138,240,0.32317,0.44655
2013,46-65 y.,Schleswig-Holstein,Seldom,0.46785,106,237,0.40419,0.53151
2013,46-65 y.,Schleswig-Holstein,Never,0.37232,131,237,0.31064,0.43400
2013,46-65 y.,Hamburg,Seldom,0.22723,31,98,0.14384,0.31063
2013,46-65 y.,Hamburg,Never,0.66010,67,98,0.56584,0.75437
2013,46-65 y.,Lower Saxony,At least once per week,0.07314,60,854,0.05567,0.09062
2013,46-65 y.,Lower Saxony,At least once per month,0.09318,93,854,0.07368,0.11269
2013,46-65 y.,Lower Saxony,Seldom,0.38870,315,854,0.35599,0.42141
2013,46-65 y.,Lower Saxony,Never,0.44497,386,854,0.41162,0.47832
2013,46-65 y.,Bremen,Never,0.65648,35,35,0.49686,0.81611
2013,46-65 y.,North Rhine-Westphalia,At least once per week,0.05372,106,1771,0.04321,0.06422
2013,46-65 y.,North Rhine-Westphalia,At least once per month,0.08738,163,1771,0.07423,0.10054
2013,46-65 y.,North Rhine-Westphalia,Seldom,0.31976,572,1771,0.29803,0.34148
2013,46-65 y.,North Rhine-Westphalia,Never,0.53824,930,1771,0.51502,0.56147
2013,46-65 y.,Hesse,At least once per week,0.07561,46,676,0.05566,0.09555
2013,46-65 y.,Hesse,At least once per month,0.07919,62,676,0.05882,0.09956
2013,46-65 y.,Hesse,Seldom,0.34307,228,676,0.30726,0.37888
2013,46-65 y.,Hesse,Never,0.50213,340,676,0.46441,0.53985
2013,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.05997,32,520,0.03954,0.08039
2013,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.09964,50,520,0.07387,0.12541
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.34172,166,520,0.30091,0.38252
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.49868,272,520,0.45566,0.54170
2013,46-65 y.,Baden-Wuerttemberg,At least once per week,0.02884,55,1006,0.01849,0.03919
2013,46-65 y.,Baden-Wuerttemberg,At least once per month,0.09925,94,1006,0.08077,0.11774
2013,46-65 y.,Baden-Wuerttemberg,Seldom,0.34661,342,1006,0.31719,0.37603
2013,46-65 y.,Baden-Wuerttemberg,Never,0.52530,515,1006,0.49442,0.55617
2013,46-65 y.,Bavaria,At least once per week,0.05771,89,1396,0.04548,0.06995
2013,46-65 y.,Bavaria,At least once per month,0.08083,135,1396,0.06653,0.09514
2013,46-65 y.,Bavaria,Seldom,0.31495,460,1396,0.29058,0.33933
2013,46-65 y.,Bavaria,Never,0.53747,712,1396,0.51130,0.56363
2013,46-65 y.,Berlin,Seldom,0.26652,98,307,0.21698,0.31606
2013,46-65 y.,Berlin,Never,0.63903,209,307,0.58521,0.69284
2013,46-65 y.,Brandenburg,Seldom,0.23747,109,361,0.19351,0.28143
2013,46-65 y.,Brandenburg,Never,0.64618,252,361,0.59678,0.69557
2013,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.34857,70,196,0.28169,0.41545
2013,46-65 y.,Mecklenburg-Western Pomerania,Never,0.54611,126,196,0.47623,0.61599
2013,46-65 y.,Saxony,At least once per month,0.06850,39,565,0.04765,0.08934
2013,46-65 y.,Saxony,Seldom,0.32682,163,565,0.28811,0.36553
