year,migback,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,No migration background,Seldom,0.29713,7073,20080,0.29080,0.30345
2014,No migration background,Sometimes,0.14395,3259,20080,0.13910,0.14881
2014,No migration background,Often,0.05270,1104,20080,0.04961,0.05579
2014,No migration background,Very often,0.01137,278,20080,0.00991,0.01284
2014,Direct migration background,Very seldom,0.40380,2321,5203,0.39047,0.41714
2014,Direct migration background,Seldom,0.29492,1593,5203,0.28253,0.30731
2014,Direct migration background,Sometimes,0.16550,845,5203,0.15540,0.17560
2014,Direct migration background,Often,0.07358,331,5203,0.06648,0.08067
2014,Direct migration background,Very often,0.02205,113,5203,0.01806,0.02604
2014,Indirect migration background,Very seldom,0.21192,729,1714,0.19256,0.23127
2014,Indirect migration background,Seldom,0.17565,586,1714,0.15763,0.19367
2014,Indirect migration background,Sometimes,0.07496,277,1714,0.06249,0.08743
2014,Indirect migration background,Often,0.01941,87,1714,0.01288,0.02595
2014,Indirect migration background,Very often,0.00749,35,1714,0.00341,0.01158
2015,No migration background,Very seldom,0.34421,7692,19004,0.33745,0.35096
2015,No migration background,Seldom,0.30344,6871,19004,0.29690,0.30998
2015,No migration background,Sometimes,0.14883,3121,19004,0.14377,0.15389
2015,No migration background,Often,0.04898,1060,19004,0.04591,0.05205
2015,No migration background,Very often,0.01073,260,19004,0.00926,0.01219
2015,Direct migration background,Very seldom,0.34304,1891,4396,0.32900,0.35708
2015,Direct migration background,Seldom,0.25540,1384,4396,0.24251,0.26830
2015,Direct migration background,Sometimes,0.15258,751,4396,0.14194,0.16321
2015,Direct migration background,Often,0.05782,277,4396,0.05092,0.06472
2015,Direct migration background,Very often,0.02058,93,4396,0.01638,0.02477
2015,Indirect migration background,Very seldom,0.22229,699,1527,0.20142,0.24315
2015,Indirect migration background,Seldom,0.14702,491,1527,0.12925,0.16479
2015,Indirect migration background,Sometimes,0.07502,252,1527,0.06181,0.08824
2015,Indirect migration background,Often,0.02609,85,1527,0.01809,0.03409
2016,No migration background,Very seldom,0.32175,6797,17753,0.31488,0.32862
2016,No migration background,Seldom,0.30422,6431,17753,0.29745,0.31099
2016,No migration background,Sometimes,0.15884,3124,17753,0.15346,0.16422
2016,No migration background,Often,0.06005,1151,17753,0.05655,0.06354
2016,No migration background,Very often,0.01156,250,17753,0.00999,0.01313
2016,Direct migration background,Very seldom,0.36476,2048,4870,0.35124,0.37828
2016,Direct migration background,Seldom,0.29675,1559,4870,0.28392,0.30958
2016,Direct migration background,Sometimes,0.15464,864,4870,0.14449,0.16480
2016,Direct migration background,Often,0.06447,306,4870,0.05757,0.07137
2016,Direct migration background,Very often,0.02190,93,4870,0.01779,0.02601
2016,Indirect migration background,Very seldom,0.20112,568,1471,0.18063,0.22161
2016,Indirect migration background,Seldom,0.18651,529,1471,0.16660,0.20643
2016,Indirect migration background,Sometimes,0.07861,245,1471,0.06485,0.09237
2016,Indirect migration background,Often,0.03017,97,1471,0.02142,0.03891
2016,Indirect migration background,Very often,0.00748,32,1471,0.00308,0.01189
2017,No migration background,Very seldom,0.33869,8132,20096,0.33214,0.34523
2017,No migration background,Seldom,0.31113,7297,20096,0.30473,0.31753
2017,No migration background,Sometimes,0.14390,3273,20096,0.13904,0.14875
2017,No migration background,Often,0.05191,1124,20096,0.04884,0.05498
2017,No migration background,Very often,0.01159,270,20096,0.01011,0.01308
2017,Direct migration background,Very seldom,0.35412,1980,4667,0.34040,0.36785
2017,Direct migration background,Seldom,0.26847,1458,4667,0.25575,0.28118
2017,Direct migration background,Sometimes,0.18134,838,4667,0.17029,0.19240
2017,Direct migration background,Often,0.07195,299,4667,0.06454,0.07936
2017,Direct migration background,Very often,0.01298,92,4667,0.00974,0.01623
2017,Indirect migration background,Very seldom,0.18653,636,1611,0.16750,0.20556
2017,Indirect migration background,Seldom,0.18728,581,1611,0.16822,0.20633
2017,Indirect migration background,Sometimes,0.09270,265,1611,0.07853,0.10687
2017,Indirect migration background,Often,0.02809,90,1611,0.02002,0.03616
2017,Indirect migration background,Very often,0.00691,39,1611,0.00286,0.01096
2018,No migration background,Very seldom,0.35292,8199,19410,0.34620,0.35965
2018,No migration background,Seldom,0.30984,6921,19410,0.30333,0.31635
2018,No migration background,Sometimes,0.14263,3037,19410,0.13771,0.14755
2018,No migration background,Often,0.04360,984,19410,0.04073,0.04648
2018,No migration background,Very often,0.01228,269,19410,0.01073,0.01383
2018,Direct migration background,Very seldom,0.36076,1924,4496,0.34672,0.37480
2018,Direct migration background,Seldom,0.27258,1325,4496,0.25956,0.28560
2018,Direct migration background,Sometimes,0.16785,856,4496,0.15692,0.17877
2018,Direct migration background,Often,0.06597,300,4496,0.05871,0.07322
2018,Direct migration background,Very often,0.02476,91,4496,0.02022,0.02931
2018,Indirect migration background,Very seldom,0.20964,647,1618,0.18980,0.22948
2018,Indirect migration background,Seldom,0.17977,558,1618,0.16105,0.19848
2018,Indirect migration background,Sometimes,0.08012,269,1618,0.06688,0.09335
2018,Indirect migration background,Often,0.03883,112,1618,0.02941,0.04825
2018,Indirect migration background,Very often,0.00715,32,1618,0.00304,0.01125
2019,No migration background,Very seldom,0.35693,8826,20139,0.35031,0.36355
2019,No migration background,Seldom,0.30435,7003,20139,0.29799,0.31070
2019,No migration background,Sometimes,0.13697,3022,20139,0.13222,0.14172
2019,No migration background,Often,0.04598,1042,20139,0.04309,0.04887
2019,No migration background,Very often,0.01216,246,20139,0.01064,0.01367
2019,Direct migration background,Very seldom,0.36049,1708,3957,0.34552,0.37545
2019,Direct migration background,Seldom,0.29938,1244,3957,0.28511,0.31365
2019,Direct migration background,Sometimes,0.15779,682,3957,0.14643,0.16915
2019,Direct migration background,Often,0.05829,242,3957,0.05099,0.06560
2019,Direct migration background,Very often,0.02135,81,3957,0.01685,0.02586
2019,Indirect migration background,Very seldom,0.21860,675,1575,0.19818,0.23902
2019,Indirect migration background,Seldom,0.18904,534,1575,0.16969,0.20838
2019,Indirect migration background,Sometimes,0.07214,246,1575,0.05936,0.08492
2019,Indirect migration background,Often,0.02194,86,1575,0.01471,0.02918
2019,Indirect migration background,Very often,0.01094,34,1575,0.00580,0.01607
2020,No migration background,Very seldom,0.30416,6683,18543,0.29753,0.31078
2020,No migration background,Seldom,0.29838,6560,18543,0.29179,0.30497
2020,No migration background,Sometimes,0.17374,3592,18543,0.16829,0.17920
2020,No migration background,Often,0.06270,1384,18543,0.05921,0.06619
2020,No migration background,Very often,0.01461,324,18543,0.01288,0.01634
2020,Direct migration background,Very seldom,0.30972,2027,5538,0.29754,0.32190
2020,Direct migration background,Seldom,0.27307,1607,5538,0.26133,0.28480
2020,Direct migration background,Sometimes,0.18115,1205,5538,0.17100,0.19129
2020,Direct migration background,Often,0.09306,544,5538,0.08541,0.10071
2020,Direct migration background,Very often,0.03109,155,5538,0.02651,0.03566
2020,Indirect migration background,Very seldom,0.18460,556,1535,0.16518,0.20401
2020,Indirect migration background,Seldom,0.17151,484,1535,0.15265,0.19038
2020,Indirect migration background,Sometimes,0.10377,317,1535,0.08851,0.11904
2020,Indirect migration background,Often,0.03031,147,1535,0.02173,0.03889
2020,Indirect migration background,Very often,0.01075,31,1535,0.00559,0.01590
2021,No migration background,Very seldom,0.34638,5575,13196,0.33826,0.35450
2021,No migration background,Seldom,0.31153,4787,13196,0.30362,0.31943
2021,No migration background,Sometimes,0.13660,1918,13196,0.13074,0.14246
2021,No migration background,Often,0.04933,736,13196,0.04563,0.05302
2021,No migration background,Very often,0.01212,180,13196,0.01025,0.01398
2021,Direct migration background,Very seldom,0.31100,1184,3041,0.29454,0.32745
2021,Direct migration background,Seldom,0.31032,973,3041,0.29387,0.32677
2021,Direct migration background,Sometimes,0.15762,564,3041,0.14467,0.17058
2021,Direct migration background,Often,0.07166,253,3041,0.06249,0.08083
2021,Direct migration background,Very often,0.01781,67,3041,0.01310,0.02251
2021,Indirect migration background,Very seldom,0.19525,378,918,0.16960,0.22091
2021,Indirect migration background,Seldom,0.17069,339,918,0.14634,0.19504
2021,Indirect migration background,Sometimes,0.06716,126,918,0.05096,0.08336
2021,Indirect migration background,Often,0.03188,75,918,0.02051,0.04325
