year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Urban regions,9835,2684.9057736699465,2647.0762361212032,2722.7353112186897,1450.0,2200.0,3500.0,0.0,6575.0,2200.0,2100.0,2200.0
2015,Rural regions,5162,2345.4108994437897,2306.062727208524,2384.7590716790555,1350.0,2000.0,3000.0,220.0,5475.0,2000.0,1900.0,2000.0
2016,Urban regions,10302,2730.6108928301255,2692.395231292435,2768.8265543678162,1500.0,2300.0,3500.0,0.0,6500.0,2300.0,2300.0,2400.0
2016,Rural regions,5346,2454.9412854520815,2413.2084981420326,2496.6740727621304,1400.0,2100.0,3000.0,0.0,5400.0,2100.0,2000.0,2200.0
2017,Urban regions,11369,2892.442360546202,2717.0498624114593,3067.8348586809448,1510.0,2331.9369350879483,3600.0,120.0,6735.0,2332.0,2264.0,2364.0
2017,Rural regions,6008,2505.286208648554,2464.6156103477874,2545.9568069493203,1450.0,2140.0,3200.0,88.0,5825.0,2140.0,2080.0,2230.0
2018,Urban regions,11209,2911.5703861974694,2874.0459981729923,2949.0947742219464,1600.0,2500.0,3800.0,100.0,7100.0,2500.0,2500.0,2600.0
2018,Rural regions,5664,2574.25285144069,2534.381843612471,2614.1238592689087,1500.0,2222.531707595866,3300.0,230.0,6000.0,2223.0,2146.0,2246.0
2019,Urban regions,11191,3098.782301391171,2911.988878255973,3285.5757245263694,1600.0,2500.0,3900.0,100.0,7350.0,2500.0,2450.0,2500.0
2019,Rural regions,5662,2694.3053954812813,2642.413415578855,2746.1973753837074,1520.0429387108416,2400.0,3500.0,35.0,6469.935591933738,2400.0,2300.0,2512.2
2020,Urban regions,12397,3126.1618596433664,3077.856915265311,3174.466804021422,1700.0,2600.0,4000.0,0.0,7450.0,2600.0,2500.0,2700.0
2020,Rural regions,5614,2811.105497409424,2762.4098616293136,2859.8011331895345,1600.0,2500.0,3500.0,1.0,6350.0,2500.0,2500.0,2600.0
2021,Urban regions,8158,3311.008275860373,3155.6922866564714,3466.3242650642746,1800.0,2800.0,4100.0,0.0,7550.0,2800.0,2700.0,2900.0
2021,Rural regions,3798,2954.23585503831,2885.5445451253154,3022.927164951305,1669.0,2500.0,3800.0,0.0,6996.5,2500.0,2400.0,2550.0
