year,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Single parent,2126,1988.7958743090094,1966.079791944222,2011.5119566737967,1300.0,1700.0,2300.0,384.0,3800.0,1700.0,1640.0,1716.1
2012,Couple with children,5525,3492.1908175503563,3468.879330017497,3515.5023050832156,2459.4599412245884,3100.0,4000.0,148.64985306147128,6310.810088163117,3100.0,3000.0,3200.0
2012,Multi-generational household,115,3456.9378599943398,3147.8993657530787,3765.976354235601,2000.0,3101.968836451702,4000.0,400.0,7000.0,3100.0,2700.0,3600.0
2012,Other Combinations,91,2441.9853146495216,2311.876552525081,2572.094076773962,1700.0,2078.6504623318037,3000.0,340.0,4950.0,2056.0,1711.0,2112.0
2013,Single-person household,3664,1577.6868174173267,1561.2276074952736,1594.1460273393798,980.0,1400.0,1900.0,0.0,3280.0,1400.0,1375.0,1450.0
2013,Couple without children,4431,2926.2244426427656,2897.245502338265,2955.203382947266,1935.0,2500.0,3500.0,250.0,5847.5,2500.0,2400.0,2500.0
2013,Single parent,2168,1947.5529349859025,1927.3174884375262,1967.7883815342789,1300.0,1700.0,2369.5869057390046,320.0,3973.9672643475114,1700.0,1600.0,1716.0
2013,Couple with children,6312,3554.3487385287663,3531.0129328376524,3577.68454421988,2500.0,3200.0,4200.0,350.0,6750.0,3200.0,3200.0,3300.0
2013,Multi-generational household,140,2881.287470483758,2767.4814662521317,2995.0934747153847,1912.6796122940339,2800.0,3600.0,600.0,6130.98058155895,2800.0,2600.0,3315.1749999999997
2013,Other Combinations,311,2454.2881103050577,2388.302512041085,2520.2737085690305,1600.0,2200.0,3000.0,560.0,5100.0,2200.0,1900.0,2400.0
2014,Single-person household,3408,1600.0284943132986,1583.267036607626,1616.789952018971,997.0,1400.0,2000.0,158.0,3504.5,1400.0,1350.0,1425.125
2014,Couple without children,4192,3037.524294753792,3006.234578355148,3068.8140111524363,2000.0,2600.0,3600.0,300.0,6000.0,2600.0,2500.0,2700.0
2014,Single parent,1746,1974.4735897971002,1951.8078403217212,1997.1393392724792,1300.0,1780.9856004573542,2400.0,350.0,4050.0,1780.0,1726.0,1860.0
2014,Couple with children,5453,3708.9787137851945,3684.4533218723845,3733.5041056980044,2500.0,3400.0,4500.0,300.0,7500.0,3400.0,3379.7,3500.0
2014,Multi-generational household,120,3058.585096697205,2938.7752180304224,3178.394975363987,2159.1602721696595,2800.0,4000.0,750.0,6761.259591745511,2800.0,2400.0,3100.0
2014,Other Combinations,234,2572.88037763814,2496.6289494068797,2649.1318058694005,1718.8811610099435,2344.9902872096245,3200.0,500.0,5421.678258485084,2300.0,1926.0,2600.0
2015,Single-person household,3458,1646.3834655435644,1626.256408580088,1666.5105225070408,1000.0,1450.0,2000.0,0.0,3500.0,1450.0,1400.0,1500.0
2015,Couple without children,4181,3101.708763133338,3075.7869770186717,3127.630549248004,2000.0,2700.0,3800.0,400.0,6500.0,2700.0,2600.0,2761.0
2015,Single parent,1627,2057.1732555215203,2031.979801741246,2082.366709301795,1400.0,1824.1554942441057,2500.0,188.0,4150.0,1820.0,1740.0,1890.5
2015,Couple with children,5381,3808.1522056357976,3783.8868320976303,3832.417579173965,2600.0,3500.0,4500.0,350.0,7350.0,3500.0,3500.0,3600.0
2015,Multi-generational household,132,3191.1683461034804,3075.414916475319,3306.921775731642,2300.0,3000.0,4060.186915466513,350.0,6700.467288666282,3000.0,2700.0,3500.0
2015,Other Combinations,218,2747.927964993766,2668.7524713112543,2827.103458676278,1650.0,2900.0,3500.0,630.0,6275.0,2900.0,2800.0,3500.0
2016,Single-person household,3635,1676.4533364601475,1658.6423383159124,1694.2643346043826,1000.0,1500.0,2000.0,0.0,3500.0,1500.0,1500.0,1550.0
2016,Couple without children,3977,3164.475783915278,3137.8422789763486,3191.1092888542075,2000.0,2800.0,4000.0,0.0,7000.0,2800.0,2700.0,2860.2
2016,Single parent,1636,2128.742896844178,2099.9610464264865,2157.52474726187,1400.0,1900.0,2500.0,350.0,4150.0,1900.0,1800.0,2000.0
2016,Couple with children,5924,3898.900034711201,3871.6082434348,3926.191825987602,2700.0,3500.0,4600.0,0.0,7450.0,3500.0,3427.5499999999997,3500.0
2016,Multi-generational household,140,3431.607128273233,3310.4195572132758,3552.79469933319,2382.4454791424446,3200.0,4500.0,404.0,7676.331781286333,3200.0,2306.5749999999975,3800.0
2016,Other Combinations,336,2744.6244136785917,2666.911924093295,2822.3369032638884,1600.0,2500.0,3500.0,0.0,6350.0,2500.0,2000.0,3000.0
2017,Single-person household,4101,1735.6599602278693,1717.797279021543,1753.5226414341955,1083.2180613846072,1512.4457551119863,2100.0,88.0,3625.172907923089,1503.0,1406.0,1506.0
2017,Couple without children,4522,3477.6575115821834,3274.6199464705664,3680.6950766938003,2100.0,3000.0,4000.0,327.0,6850.0,3000.0,3000.0,3100.0
2017,Single parent,1673,2238.3171986509933,2202.2553795421186,2274.379017759868,1424.7603376523618,2000.0,2600.0,337.0,4362.859493521457,2000.0,2000.0,2100.0
2017,Couple with children,6489,3958.70222274356,3933.6826647950584,3983.7217806920617,2700.0,3600.0,4700.0,300.0,7700.0,3600.0,3500.0,3700.0
2017,Multi-generational household,145,3712.460272460342,3603.8872311379773,3821.0333137827065,2930.9557759377453,3500.0,4908.465346080228,300.0,7000.0,3500.0,2500.0,3800.0
2017,Other Combinations,447,2760.559452838224,2690.022337019103,2831.096568657345,1738.0582998692662,2281.850604036918,3500.0,250.0,6142.912550196101,2292.0,2084.0,2584.0
2018,Single-person household,4230,1791.6706895742914,1773.116547222351,1810.2248319262317,1100.0,1600.0,2200.0,100.0,3850.0,1600.0,1600.0,1689.0
2018,Couple without children,4422,3363.129084589678,3337.6975387914463,3388.5606303879094,2200.0,3000.0,4000.0,300.0,6700.0,3000.0,3000.0,3000.0
2018,Single parent,1664,2336.1365280607874,2293.2692566096034,2379.0037995119715,1500.0,2034.7894383394378,2800.0,330.0,4750.0,2035.0,1870.0,2070.0
2018,Couple with children,6073,4118.733777546123,4094.6841196122364,4142.783435480009,3000.0,3800.0,5000.0,313.0,8000.0,3800.0,3700.0,3900.0
2018,Multi-generational household,141,3574.8257118201877,3455.691740007138,3693.9596836332375,2500.0,3446.9608482265007,5000.0,765.0,7500.0,3475.0,2450.0,4073.0
2018,Other Combinations,343,3234.333352515218,3150.15707720673,3318.509627823706,2000.0,2990.8174194313274,4300.0,300.0,7750.0,3000.0,2800.0,3500.0
2019,Single-person household,4351,1939.7746561955826,1764.4953673619393,2115.053945029226,1150.0,1600.0,2217.717318197627,-451.5759772964402,3819.293295494067,1600.0,1500.0,1600.0
2019,Couple without children,4863,3557.6091312318044,3504.6496634111777,3610.568599052431,2300.0,3000.0,4100.0,35.0,6800.0,3000.0,2800.0,3000.0
2019,Single parent,1544,2412.769619540972,2339.471104945277,2486.068134136667,1533.0,2100.0,2800.0,300.0,4700.5,2100.0,1949.5,2200.0
2019,Couple with children,6095,4334.828761697309,4306.5284002306935,4363.129123163925,3000.0,4000.0,5000.0,350.0,8000.0,4000.0,4000.0,4100.0
2019,Multi-generational household,126,3412.060233779597,3289.326980219064,3534.7934873401305,2400.0,3200.0,4381.105508297407,700.0,7352.763770743518,3200.0,2400.0,3400.0
2019,Other Combinations,316,3422.856758078538,3321.3532038308344,3524.3603123262415,2016.4796246307244,3000.0,4500.0,339.0,8225.280563053913,3000.0,2500.0,3200.0
2020,Single-person household,5018,1888.2570591407803,1873.5879637046426,1902.926154576918,1200.0,1700.0,2300.0,0.0,3950.0,1700.0,1698.6499999999999,1800.0
2020,Couple without children,4875,3630.2760572080433,3594.5503382328534,3666.0017761832332,2400.0,3200.0,4400.0,250.0,7400.0,3200.0,3059.75,3293.175
2020,Single parent,1509,2479.285683383843,2450.798953626215,2507.7724131414716,1700.0,2250.0,3000.0,1.0,4950.0,2250.0,2173.3999999999996,2300.0
2020,Couple with children,6086,4505.522785544141,4464.418512543127,4546.627058545155,3042.9537053379145,4000.0,5200.0,200.0,8435.569441993128,4000.0,3900.0,4000.0
2020,Multi-generational household,131,3820.2937968816086,3642.913108169894,3997.6744855933234,2800.0,3671.68959111629,4000.0,1000.0,5800.0,3700.0,3600.0,4102.975
2020,Other Combinations,392,3518.3712478522557,3408.291533930648,3628.4509617738636,2200.0,3000.0,4400.0,200.0,7700.0,3000.0,2500.0,3200.0
2021,Single-person household,3385,2042.4679061625754,2000.9826259940946,2083.9531863310563,1200.0,1800.0,2500.0,0.0,4450.0,1800.0,1750.0,1900.0
2021,Couple without children,3312,3822.451607992648,3651.528261294295,3993.3749546910008,2500.0,3450.0,4500.0,0.0,7500.0,3450.0,3400.0,3689.275
2021,Single parent,979,2688.7185047989387,2647.2539534786615,2730.183056119216,1800.0,2500.0,3200.0,50.0,5300.0,2500.0,2500.0,2600.0
2021,Couple with children,3786,4790.494238580479,4743.315026100393,4837.673451060565,3343.046482850762,4300.0,5500.0,107.61620712690501,8735.430275723857,4300.0,4100.0,4400.3
2021,Multi-generational household,92,5722.814164276923,4676.472941719893,6769.155386833953,2984.5957367097603,3500.0,4869.933652560542,380.0,7697.940526336715,3500.0,3300.0,4000.0
2021,Other Combinations,303,3878.1174713874834,3775.3580878589496,3980.8768549160172,2694.284143319055,3700.0,4933.99276723973,400.0,8293.555703120743,3700.0,3400.0,4205.0
