year,quintil_oecd_hh,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2009,3rd Quintile,West,1278,2047.97554,2004.88052,2091.07055,1438.85872,2000.00000,2500.00000,335.00000,4091.71192,,,
2009,3rd Quintile,East,581,1987.74787,1933.72666,2041.76908,1500.00000,2000.00000,2300.00000,654.00000,3500.00000,,,
2009,4th Quintile,West,1560,2563.19931,2515.79390,2610.60472,1800.00000,2500.00000,3100.00000,565.00000,5050.00000,,,
2009,4th Quintile,East,413,2461.13463,2379.19562,2543.07364,1800.00000,2500.00000,3000.00000,550.00000,4800.00000,,,
2009,5th Quintile,West,2038,3887.98064,3795.98089,3979.98039,2500.00000,3500.00000,4600.00000,300.00000,7750.00000,,,
2009,5th Quintile,East,316,3503.55804,3308.95238,3698.16369,2500.00000,3300.00000,4000.00000,900.00000,6250.00000,,,
2010,1st Quintile,West,2144,1169.28528,1144.99805,1193.57252,761.41008,1000.00000,1427.27079,0.00000,2426.06186,,,
2010,1st Quintile,East,829,1025.81622,991.97678,1059.65566,700.00000,924.51049,1272.12281,0.00000,2130.30703,,,
2010,2nd Quintile,West,1926,1730.59769,1694.97870,1766.21668,1191.63839,1600.00000,2150.00000,340.00000,3587.54242,,,
2010,2nd Quintile,East,806,1550.08071,1512.52150,1587.63992,1160.00000,1500.00000,1877.16450,400.00000,2952.91125,,,
2010,3rd Quintile,West,1807,2116.30990,2078.82656,2153.79324,1500.00000,2000.00000,2600.00000,200.00000,4250.00000,,,
2010,3rd Quintile,East,616,1977.95012,1923.65389,2032.24636,1500.00000,1950.00000,2300.00000,400.00000,3500.00000,,,
2010,4th Quintile,West,1871,2653.08019,2606.63856,2699.52183,1900.00000,2500.00000,3200.00000,300.00000,5150.00000,,,
2010,4th Quintile,East,449,2586.40832,2507.49025,2665.32640,1986.47479,2500.00000,3100.00000,316.18697,4770.28782,,,
2010,5th Quintile,West,2244,4045.02283,3948.98039,4141.06528,2600.00000,3600.00000,4860.12962,600.00000,8250.32405,,,
2010,5th Quintile,East,300,3668.32952,3443.38456,3893.27449,2700.00000,3400.00000,4000.00000,920.00000,5950.00000,,,
2011,1st Quintile,West,2486,1196.66909,1171.15011,1222.18808,790.00000,1010.00000,1450.00000,80.00000,2440.00000,,,
2011,1st Quintile,East,1062,1053.24003,1017.73070,1088.74935,706.55353,930.00000,1300.00000,184.00000,2190.16971,,,
2011,2nd Quintile,West,2341,1685.35954,1656.76273,1713.95635,1200.00000,1500.00000,2000.00000,194.00000,3200.00000,,,
2011,2nd Quintile,East,933,1596.07923,1558.86720,1633.29125,1200.00000,1500.00000,1961.42107,400.00000,3103.55267,,,
2011,3rd Quintile,West,2312,2132.16189,2095.94057,2168.38320,1500.00000,2000.00000,2600.00000,150.00000,4250.00000,,,
2011,3rd Quintile,East,769,2017.39658,1964.78467,2070.00849,1500.00000,1921.03285,2400.00000,160.00000,3750.00000,,,
2011,4th Quintile,West,2395,2723.18609,2682.24338,2764.12880,2000.00000,2600.00000,3300.00000,368.00000,5250.00000,,,
2011,4th Quintile,East,516,2671.04608,2593.13547,2748.95670,2000.00000,2600.00000,3200.00000,300.00000,5000.00000,,,
2011,5th Quintile,West,2695,4149.03774,4054.90514,4243.17034,2796.85276,3700.00000,5000.00000,364.00000,8304.72087,,,
2011,5th Quintile,East,348,3716.82761,3544.83018,3888.82504,2582.77866,3600.00000,4500.00000,900.00000,7375.83201,,,
2012,1st Quintile,West,2425,1227.18831,1196.78919,1257.58742,800.00000,1040.00000,1500.00000,248.00000,2550.00000,,,
2012,1st Quintile,East,1021,1056.95953,1026.11293,1087.80614,713.13600,950.00000,1300.00000,147.00000,2180.29600,,,
2012,2nd Quintile,West,2404,1778.25783,1746.40489,1810.11078,1200.00000,1600.00000,2200.00000,374.00000,3700.00000,,,
2012,2nd Quintile,East,790,1551.44017,1512.87923,1590.00111,1200.00000,1454.47853,1900.00000,150.00000,2950.00000,,,
2012,3rd Quintile,West,2278,2234.44287,2199.15369,2269.73204,1600.00000,2000.00000,2781.15658,374.00000,4552.89146,,,
2012,3rd Quintile,East,780,2017.90545,1967.87141,2067.93950,1500.00000,2000.00000,2435.28496,500.00000,3838.21239,,,
2012,4th Quintile,West,2316,2820.82758,2778.07261,2863.58255,2000.00000,2700.00000,3500.00000,500.00000,5750.00000,,,
2012,4th Quintile,East,570,2535.81068,2456.98255,2614.63882,1773.09523,2500.00000,3010.15450,500.00000,4865.74340,,,
2012,5th Quintile,West,2551,4270.26839,4143.11834,4397.41845,2900.00000,3900.00000,5000.00000,800.00000,8150.00000,,,
2012,5th Quintile,East,440,3646.44856,3449.22550,3843.67161,2500.00000,3322.87400,4200.00000,464.00000,6750.00000,,,
2013,1st Quintile,West,3024,1257.19852,1233.10355,1281.29350,800.00000,1088.08192,1560.49999,0.00000,2701.24998,,,
2013,1st Quintile,East,1017,1099.82150,1068.10704,1131.53597,731.66762,1000.00000,1400.00000,300.00000,2402.49857,,,
2013,2nd Quintile,West,2763,1753.84503,1725.65503,1782.03504,1200.00000,1550.00000,2139.05646,330.00000,3547.64115,,,
2013,2nd Quintile,East,916,1601.98467,1563.65894,1640.31040,1200.00000,1500.00000,1988.50037,300.00000,3171.25091,,,
2013,3rd Quintile,West,2508,2226.84661,2192.07782,2261.61540,1500.00000,2000.00000,2800.00000,500.00000,4750.00000,,,
2013,3rd Quintile,East,716,2118.56408,2058.19684,2178.93133,1567.00367,2000.00000,2550.00000,400.00000,4024.49450,,,
2013,4th Quintile,West,2472,2804.06564,2763.59391,2844.53737,2000.00000,2700.00000,3400.00000,400.00000,5500.00000,,,
2013,4th Quintile,East,510,2666.49181,2582.16693,2750.81668,1989.84616,2700.00000,3150.76621,703.00000,4892.14628,,,
2013,5th Quintile,West,2738,4366.94337,4259.43247,4474.45427,3000.00000,3900.00000,5000.00000,350.00000,8000.00000,,,
2013,5th Quintile,East,355,3910.81942,3699.99110,4121.64775,2800.00000,3600.00000,4500.00000,770.00000,7050.00000,,,
2014,1st Quintile,West,2431,1274.25487,1247.73814,1300.77160,800.00000,1100.00000,1540.00000,158.00000,2650.00000,,,
2014,1st Quintile,East,850,1082.65018,1047.80201,1117.49834,710.00000,958.69647,1300.00000,205.00000,2185.00000,,,
2014,2nd Quintile,West,2331,1801.20333,1768.84642,1833.56023,1200.00000,1600.00000,2200.00000,350.00000,3700.00000,,,
2014,2nd Quintile,East,843,1637.77384,1598.65376,1676.89392,1240.00000,1528.73525,2000.00000,300.00000,3140.00000,,,
2014,3rd Quintile,West,2274,2298.16418,2260.81645,2335.51191,1600.00000,2200.00000,2800.00000,300.00000,4600.00000,,,
2014,3rd Quintile,East,709,2146.47485,2085.33032,2207.61938,1550.00000,2000.00000,2600.00000,460.00000,4175.00000,,,
2014,4th Quintile,West,2303,2904.64172,2856.61594,2952.66750,2000.00000,2799.07707,3500.00000,300.00000,5750.00000,,,
2014,4th Quintile,East,516,2725.45060,2638.00655,2812.89464,1955.14718,2800.00000,3400.00000,700.00000,5567.27924,,,
2014,5th Quintile,West,2531,4485.04407,4373.88240,4596.20574,3000.00000,4000.00000,5100.00000,500.00000,8250.00000,,,
2014,5th Quintile,East,360,4005.35784,3810.02167,4200.69401,2900.00000,3800.00000,4800.00000,820.00000,7650.00000,,,
2015,1st Quintile,West,2513,1318.45801,1290.22974,1346.68628,813.80272,1100.00000,1600.00000,0.00000,2779.29592,,,
2015,1st Quintile,East,835,1124.29451,1086.10220,1162.48681,755.57884,1000.00000,1350.00000,270.00000,2241.63174,,,
2015,2nd Quintile,West,2331,1825.86032,1793.57371,1858.14694,1280.00000,1600.00000,2200.00000,300.00000,3580.00000,,,
2015,2nd Quintile,East,901,1698.87939,1655.00547,1742.75331,1200.00000,1580.00000,2000.00000,399.00000,3200.00000,,,
2015,3rd Quintile,West,2237,2310.25264,2271.71783,2348.78745,1600.00000,2157.85954,2800.00000,150.00000,4600.00000,,,
2015,3rd Quintile,East,619,2248.24740,2180.81810,2315.67670,1601.45349,2168.07802,2700.00000,465.00000,4347.81976,,,
2015,4th Quintile,West,2239,2938.32377,2890.72771,2985.91983,2016.74271,2800.00000,3523.71681,368.00000,5784.17794,,,
2015,4th Quintile,East,479,2911.85828,2824.05804,2999.65852,2100.00000,3000.00000,3500.00000,560.00000,5600.00000,,,
2015,5th Quintile,West,2503,4576.15035,4477.07556,4675.22514,3000.00000,4138.76434,5500.00000,303.00000,9250.00000,,,
2015,5th Quintile,East,335,4344.22032,4114.92898,4573.51166,3000.00000,4000.00000,5000.00000,1500.00000,8000.00000,,,
2016,1st Quintile,West,3766,1342.22385,1317.11050,1367.33719,835.82906,1108.00000,1650.00000,0.00000,2871.25641,,,
2016,1st Quintile,East,1161,1126.92607,1094.07075,1159.78140,724.44444,1000.00000,1400.00000,0.00000,2413.33334,,,
2016,2nd Quintile,West,2144,1936.80655,1899.77477,1973.83834,1300.00000,1750.86464,2300.00000,300.00000,3800.00000,,,
2016,2nd Quintile,East,776,1737.89234,1689.83958,1785.94510,1300.00000,1600.00000,2000.00000,250.00000,3050.00000,,,
2016,3rd Quintile,West,1964,2441.41306,2395.82465,2487.00146,1700.00000,2220.00000,3000.00000,200.00000,4950.00000,,,
2016,3rd Quintile,East,656,2315.16742,2248.44138,2381.89346,1680.90213,2200.00000,2900.00000,670.00000,4728.64681,,,
2016,4th Quintile,West,2106,3023.25941,2974.61834,3071.90049,2200.00000,2900.00000,3600.00000,422.00000,5700.00000,,,
2016,4th Quintile,East,447,2909.28517,2813.57538,3004.99496,2104.97069,2900.00000,3600.00000,450.00000,5842.54397,,,
2016,5th Quintile,West,2307,4648.84507,4536.68615,4761.00399,3000.00000,4200.00000,5500.00000,500.00000,9250.00000,,,
2016,5th Quintile,East,317,4386.50158,4136.85395,4636.14922,3000.00000,4000.00000,5419.28497,450.00000,9048.21243,,,
2017,1st Quintile,West,4092,1352.30181,1330.62311,1373.98052,852.12496,1200.00000,1700.00000,100.00000,2971.81255,,,
2017,1st Quintile,East,1186,1159.85396,1127.13857,1192.56935,770.39296,1011.63616,1400.00000,88.00000,2344.41055,,,
2017,2nd Quintile,West,2289,1951.85661,1914.52914,1989.18408,1400.00000,1800.00000,2380.00000,300.00000,3850.00000,,,
2017,2nd Quintile,East,900,1830.96172,1785.43707,1876.48636,1314.26957,1677.89357,2189.34752,597.00000,3501.96443,,,
2017,3rd Quintile,West,2279,2505.78214,2464.10692,2547.45736,1750.00000,2300.00000,3000.00000,400.00000,4875.00000,,,
2017,3rd Quintile,East,709,2403.87191,2341.08267,2466.66115,1800.00000,2300.00000,2800.00000,400.00000,4300.00000,,,
2017,4th Quintile,West,2407,3116.25431,3069.51669,3162.99193,2200.00000,3000.00000,3800.00000,380.00000,6200.00000,,,
2017,4th Quintile,East,516,2954.72373,2863.58016,3045.86729,2152.37802,3000.00000,3600.00000,800.00000,5771.43297,,,
2017,5th Quintile,West,2602,5068.07177,4362.52255,5773.62099,3150.00000,4300.00000,5500.00000,120.00000,9025.00000,,,
2017,5th Quintile,East,364,4513.49034,4311.31301,4715.66767,3327.58197,4000.00000,5400.00000,1035.00000,8508.62705,,,
2018,1st Quintile,West,3763,1397.07000,1372.83288,1421.30712,900.00000,1200.00000,1700.00000,100.00000,2900.00000,,,
2018,1st Quintile,East,1181,1244.60228,1207.24767,1281.95689,803.76246,1075.70619,1450.00000,230.00000,2419.35630,,,
2018,2nd Quintile,West,2360,2049.65820,2011.43615,2087.88025,1400.00000,1800.00000,2500.00000,230.00000,4150.00000,,,
2018,2nd Quintile,East,937,1919.23511,1870.61688,1967.85334,1400.00000,1700.00000,2274.17388,400.00000,3585.43470,,,
2018,3rd Quintile,West,2213,2619.49263,2571.70021,2667.28506,1800.00000,2450.00000,3200.00000,365.00000,5300.00000,,,
2018,3rd Quintile,East,667,2592.77054,2522.22080,2663.32027,1858.92692,2500.00000,3000.00000,420.00000,4711.60961,,,
2018,4th Quintile,West,2315,3208.20833,3158.77347,3257.64318,2300.00000,3000.00000,4000.00000,525.00000,6550.00000,,,
2018,4th Quintile,East,481,3043.72521,2947.35569,3140.09474,2200.00000,3000.00000,3800.00000,300.00000,6200.00000,,,
2018,5th Quintile,West,2513,4861.24170,4756.40113,4966.08227,3300.00000,4500.00000,6000.00000,490.00000,10050.00000,,,
2018,5th Quintile,East,351,4533.00505,4342.50620,4723.50389,3400.00000,4137.89743,5400.00000,1190.00000,8400.00000,,,
2019,1st Quintile,West,3597,1419.67913,1393.64931,1445.70895,900.00000,1200.00000,1700.00000,35.00000,2900.00000,,,
2019,1st Quintile,East,1043,1277.16259,1236.09114,1318.23404,809.46306,1100.00000,1500.00000,250.00000,2535.80540,,,
2019,2nd Quintile,West,2177,2138.18279,2096.50059,2179.86499,1454.57648,1900.00000,2600.00000,390.00000,4318.13528,,,
2019,2nd Quintile,East,824,1988.57171,1929.47438,2047.66905,1450.00000,1700.00000,2400.00000,200.00000,3825.00000,,,
2019,3rd Quintile,West,2083,2682.83268,2635.04281,2730.62256,1853.02678,2500.00000,3300.00000,250.00000,5470.45983,,,
2019,3rd Quintile,East,677,2569.12372,2494.06694,2644.18050,1860.00000,2350.00000,3000.00000,400.00000,4710.00000,,,
2019,4th Quintile,West,2256,3375.87603,3322.32686,3429.42520,2400.00000,3200.00000,4059.31487,700.00000,6548.28717,,,
2019,4th Quintile,East,529,3245.26461,3144.49663,3346.03258,2486.25915,3000.00000,3900.00000,700.00000,6020.61128,,,
2019,5th Quintile,West,3376,5373.88158,4726.45039,6021.31277,3350.00000,4500.00000,6000.00000,200.00000,9975.00000,,,
2019,5th Quintile,East,646,4650.05980,4439.69905,4860.42056,3400.00000,4034.99060,5500.00000,1200.00000,8650.00000,,,
2020,1st Quintile,West,4441,1492.84599,1468.41714,1517.27485,948.04130,1240.00000,1816.36956,1.00000,3118.86193,,,
2020,1st Quintile,East,1094,1238.38891,1200.35043,1276.42738,830.00000,1100.00000,1450.00000,170.00000,2380.00000,,,
2020,2nd Quintile,West,2433,2205.77693,2165.95535,2245.59852,1500.00000,2000.00000,2700.00000,200.00000,4500.00000,,,
2020,2nd Quintile,East,852,2028.54409,1976.98861,2080.09956,1500.00000,1834.98742,2500.00000,500.00000,4000.00000,,,
2020,3rd Quintile,West,2129,2808.90768,2760.78074,2857.03462,1988.20014,2535.35150,3500.00000,300.00000,5767.69980,,,
2020,3rd Quintile,East,635,2804.04525,2722.83519,2885.25531,2000.00000,2800.00000,3400.00000,0.00000,5500.00000,,,
2020,4th Quintile,West,2250,3523.11518,3467.01107,3579.21928,2500.00000,3400.00000,4300.00000,1.00000,7000.00000,,,
2020,4th Quintile,East,500,3389.07071,3291.00094,3487.14048,2500.00000,3400.00000,4000.00000,300.00000,6250.00000,,,
2020,5th Quintile,West,2976,5210.56415,5054.35420,5366.77411,3500.00000,4700.00000,6000.00000,0.00000,9750.00000,,,
2020,5th Quintile,East,545,4783.40099,4466.58251,5100.21946,3200.00000,4049.86368,5800.00000,440.00000,9700.00000,,,
2021,1st Quintile,West,2375,1575.99926,1532.24937,1619.74916,980.00000,1300.00000,1950.00000,0.00000,3405.00000,,,
2021,1st Quintile,East,654,1327.10154,1275.71510,1378.48798,895.70581,1200.00000,1600.00000,0.00000,2656.44129,,,
2021,2nd Quintile,West,1707,2325.59966,2274.72602,2376.47329,1530.00000,2000.00000,3000.00000,0.00000,5205.00000,,,
2021,2nd Quintile,East,578,2072.43170,1997.27040,2147.59301,1500.00000,1800.00000,2500.00000,300.00000,4000.00000,,,
2021,3rd Quintile,West,1513,2963.25599,2891.16986,3035.34211,2000.00000,2700.00000,3700.00000,200.00000,6250.00000,,,
2021,3rd Quintile,East,469,2985.63095,2812.01922,3159.24268,2100.00000,2500.00000,3500.00000,800.00000,5600.00000,,,
2021,4th Quintile,West,1643,3581.89163,3509.64339,3654.13987,2500.00000,3400.00000,4400.00000,500.00000,7250.00000,,,
2021,4th Quintile,East,379,3771.44567,3626.17612,3916.71521,2665.95794,3500.00000,4800.00000,700.00000,8001.06310,,,
2021,5th Quintile,West,2199,5631.41691,5071.89807,6190.93576,3500.00000,5000.00000,6200.00000,0.00000,10250.00000,,,
2021,5th Quintile,East,404,4943.17046,4671.15238,5215.18854,3327.92920,4500.00000,6000.00000,734.00000,10008.10620,,,
2022,1st Quintile,West,3452,2182.41198,2125.83925,2238.98471,1020.00000,1680.00000,3000.00000,0.00000,5970.00000,,,
2022,1st Quintile,East,1098,1830.94910,1749.90070,1911.99750,900.00000,1357.39281,2500.00000,0.00000,4900.00000,,,
2022,2nd Quintile,West,2930,2525.48428,2475.47480,2575.49376,1500.00000,2114.63550,3104.80422,0.00000,5512.01055,,,
2022,2nd Quintile,East,965,2292.56726,2216.22331,2368.91120,1410.09283,2000.00000,2800.00000,0.00000,4884.86075,,,
2022,3rd Quintile,West,2512,2995.83971,2936.06633,3055.61308,2000.00000,2600.00000,3800.00000,0.00000,6500.00000,,,
2022,3rd Quintile,East,791,2701.61648,2612.11878,2791.11418,1840.98757,2353.38569,3300.00000,0.00000,5488.51864,,,
2022,4th Quintile,West,2662,3678.04313,3609.12686,3746.95940,2500.00000,3497.65979,4500.00000,0.00000,7500.00000,,,
2022,4th Quintile,East,621,3538.37034,3408.80381,3667.93687,2458.03508,3200.00000,4500.00000,0.00000,7562.94738,,,
2022,5th Quintile,West,3087,5235.50976,5075.47744,5395.54207,3200.00000,4500.00000,6000.00000,0.00000,10200.00000,,,
2022,5th Quintile,East,546,4694.41095,4357.58664,5031.23527,3000.00000,4400.00000,5500.00000,822.00000,9250.00000,,,
