year,hhtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,Single parent,West,504,1697.22031,1618.86105,1775.57956,1103.06917,1500.00000,2100.00000,300.00000,3595.39625,1500.00000,1500.00000,1640.25000
2002,Single parent,East,174,1498.75201,1409.87217,1587.63184,1050.00000,1500.00000,1889.43558,200.00000,3148.58894,1500.00000,1350.00000,1607.00000
2002,Couple with children,West,3226,2816.43909,2758.36367,2874.51450,2000.00000,2500.00000,3100.00000,350.00000,4750.00000,2500.00000,2500.00000,2500.00000
2002,Couple with children,East,921,2432.85037,2366.18738,2499.51336,1800.00000,2300.00000,2800.00000,600.00000,4300.00000,2300.00000,2200.00000,2400.00000
2002,Multi-generational household,West,115,2666.65075,2332.34213,3000.95938,1660.18875,2400.00000,3052.52515,530.00000,5141.02975,2400.00000,2000.00000,2700.00000
2002,Multi-generational household,East,,,,,,,,,,,,
2002,Other Combinations,West,92,2276.80787,1987.64415,2565.97160,1275.61537,2100.00000,2718.13748,400.00000,4881.92065,2100.00000,1800.00000,2500.00000
2002,Other Combinations,East,,,,,,,,,,,,
2003,Single-person household,West,2061,1442.94908,1394.37470,1491.52347,900.00000,1250.00000,1700.00000,0.00000,2900.00000,1250.00000,1213.65000,1300.00000
2003,Single-person household,East,685,1091.28186,1049.62656,1132.93715,750.00000,1004.98555,1300.00000,0.00000,2125.00000,1000.00000,1000.00000,1050.00000
2003,Couple without children,West,2679,2530.58683,2469.91773,2591.25593,1600.00000,2250.02130,3000.00000,0.00000,5100.00000,2250.00000,2200.00000,2380.50000
2003,Couple without children,East,939,1950.03937,1897.06215,2003.01658,1500.00000,1850.00000,2200.00000,450.00000,3250.00000,1850.00000,1800.00000,1950.00000
2003,Single parent,West,493,1723.25625,1644.03580,1802.47670,1100.00000,1500.00000,2098.49408,177.00000,3596.23521,1500.00000,1450.00000,1654.42500
2003,Single parent,East,169,1487.31299,1393.34205,1581.28392,1000.00000,1400.00000,1916.03356,300.00000,3290.08389,1400.00000,1300.00000,1550.50000
2003,Couple with children,West,3014,2935.17156,2868.34874,3001.99439,2050.00000,2600.00000,3300.00000,420.00000,5175.00000,2600.00000,2557.80000,2700.00000
2003,Couple with children,East,879,2464.27885,2393.93318,2534.62451,1800.00000,2300.00000,3000.00000,600.00000,4800.00000,2300.00000,2200.00000,2371.72500
2003,Multi-generational household,West,90,2541.16478,2256.11435,2826.21521,1843.81037,2111.50201,2700.00000,740.00000,3984.28445,2120.00000,2000.00000,2500.00000
2003,Multi-generational household,East,,,,,,,,,,,,
2003,Other Combinations,West,77,2748.86871,2333.95652,3163.78091,1537.98840,2424.36915,3000.00000,450.00000,5193.01741,2500.00000,2150.00000,2700.00000
2003,Other Combinations,East,,,,,,,,,,,,
2004,Single-person household,West,2036,1455.35603,1401.46867,1509.24338,924.62267,1267.53622,1720.00000,0.00000,2913.06599,1260.00000,1210.00000,1300.00000
2004,Single-person household,East,674,1094.88752,1059.53618,1130.23887,760.46753,1030.00000,1343.05453,0.00000,2216.93504,1030.00000,1000.00000,1088.30000
2004,Couple without children,West,2704,2586.54589,2503.01306,2670.07872,1700.00000,2250.00000,3000.00000,400.00000,4950.00000,2250.00000,2200.00000,2300.00000
2004,Couple without children,East,920,2001.25187,1949.20038,2053.30336,1500.00000,1900.00000,2300.00000,400.00000,3500.00000,1900.00000,1800.00000,1980.50000
2004,Single parent,West,479,1677.77626,1601.59011,1753.96241,1133.62768,1552.43773,2041.42531,300.00000,3403.12174,1550.00000,1450.00000,1650.00000
2004,Single parent,East,169,1421.02256,1333.20017,1508.84495,1000.00000,1300.00000,1700.00000,400.00000,2750.00000,1300.00000,1200.00000,1500.00000
2004,Couple with children,West,2896,2949.48138,2887.44086,3011.52191,2100.00000,2600.00000,3400.00000,200.00000,5350.00000,2600.00000,2500.00000,2700.00000
2004,Couple with children,East,852,2422.81391,2352.42226,2493.20555,1741.83114,2250.00000,2900.00000,300.00000,4637.25329,2250.00000,2100.00000,2360.70000
2004,Multi-generational household,West,82,2707.03516,2337.33673,3076.73360,1564.07805,2276.33689,3153.64273,600.00000,5537.98975,2400.00000,2000.00000,2900.00000
2004,Multi-generational household,East,,,,,,,,,,,,
2004,Other Combinations,West,73,2872.04264,2543.26119,3200.82410,1884.65955,2649.28712,3300.00000,800.00000,5423.01067,2650.00000,2400.00000,3200.00000
2004,Other Combinations,East,,,,,,,,,,,,
2005,Single-person household,West,2063,1476.58184,1435.65564,1517.50804,950.00000,1300.00000,1800.00000,150.00000,3075.00000,1300.00000,1279.95000,1340.10000
2005,Single-person household,East,690,1124.00876,1084.19483,1163.82268,740.86425,1081.99267,1387.33347,0.00000,2357.03731,1081.00000,1000.00000,1100.00000
2005,Couple without children,West,2625,2576.23634,2516.52558,2635.94710,1672.73832,2245.09027,3000.00000,0.00000,4990.89252,2248.00000,2200.00000,2318.00000
2005,Couple without children,East,886,2022.87727,1947.81523,2097.93930,1500.00000,1870.83503,2300.00000,400.00000,3500.00000,1870.00000,1800.00000,1900.00000
2005,Single parent,West,488,1680.87272,1611.56561,1750.17983,1100.00000,1600.00000,2000.00000,340.00000,3350.00000,1600.00000,1500.00000,1700.00000
2005,Single parent,East,176,1383.31459,1303.57058,1463.05860,1000.00000,1300.00000,1677.77687,400.00000,2694.44217,1300.00000,1200.00000,1400.00000
2005,Couple with children,West,2696,2972.85180,2917.68411,3028.01949,2100.00000,2700.00000,3500.00000,154.00000,5600.00000,2700.00000,2600.00000,2780.50000
2005,Couple with children,East,805,2390.85550,2315.97054,2465.74046,1700.00000,2200.00000,3000.00000,308.00000,4950.00000,2200.00000,2000.00000,2351.25000
2005,Multi-generational household,West,78,2784.64666,2445.14967,3124.14364,1700.00000,2376.82428,3350.30740,700.00000,5825.76851,2300.00000,1900.00000,2902.50000
2005,Multi-generational household,East,,,,,,,,,,,,
2005,Other Combinations,West,72,2610.70826,2309.84471,2911.57181,1613.92987,2500.00000,3000.00000,600.00000,5079.10520,2500.00000,2150.00000,2800.00000
2005,Other Combinations,East,,,,,,,,,,,,
2006,Single-person household,West,2300,1476.72701,1436.66408,1516.78994,900.00000,1300.00000,1800.00000,0.00000,3150.00000,1300.00000,1250.00000,1300.00000
2006,Single-person household,East,778,1123.77881,1083.63899,1163.91864,750.00000,1050.00000,1363.78086,0.00000,2284.45214,1050.00000,1000.00000,1100.00000
2006,Couple without children,West,2895,2576.38330,2517.88086,2634.88575,1650.00000,2200.00000,3000.00000,177.00000,5025.00000,2200.00000,2200.00000,2300.00000
2006,Couple without children,East,976,1992.93361,1939.93630,2045.93092,1500.00000,1900.00000,2300.00000,450.00000,3500.00000,1900.00000,1800.00000,1974.00000
2006,Single parent,West,559,1728.09262,1658.04168,1798.14356,1200.00000,1550.75882,2009.30122,365.00000,3223.25305,1550.00000,1500.00000,1650.00000
2006,Single parent,East,182,1344.86783,1263.59380,1426.14186,950.00000,1297.86808,1600.24935,300.00000,2575.62338,1300.00000,1200.00000,1400.00000
2006,Couple with children,West,2775,3034.40219,2968.98111,3099.82326,2085.43781,2700.00000,3500.00000,400.00000,5621.84328,2700.00000,2600.00000,2700.00000
2006,Couple with children,East,813,2393.30477,2320.65035,2465.95918,1637.31052,2264.87467,3000.00000,495.00000,5044.03422,2250.00000,2100.00000,2400.00000
2006,Multi-generational household,West,76,2379.73667,2147.20204,2612.27130,1600.00000,2500.00000,3000.00000,553.00000,5100.00000,2500.00000,2000.00000,2700.00000
2006,Multi-generational household,East,,,,,,,,,,,,
2006,Other Combinations,West,73,2628.20101,2297.53712,2958.86489,1684.41809,2239.58591,3000.00000,348.00000,4973.37286,2200.00000,1900.00000,2600.00000
2006,Other Combinations,East,,,,,,,,,,,,
2007,Single-person household,West,2210,1510.93620,1458.00768,1563.86472,933.69390,1300.00000,1800.00000,0.00000,3099.45915,1300.00000,1299.85000,1350.00000
2007,Single-person household,East,737,1116.29818,1074.58078,1158.01557,710.29724,1050.00000,1400.00000,100.00000,2434.55413,1050.00000,1000.00000,1100.00000
2007,Couple without children,West,2712,2662.93006,2597.58135,2728.27877,1700.00000,2300.00000,3050.00000,400.00000,5075.00000,2300.00000,2250.00000,2400.00000
2007,Couple without children,East,959,1995.65121,1940.35310,2050.94933,1500.00000,1860.28118,2300.00000,500.00000,3500.00000,1860.00000,1800.00000,1950.00000
2007,Single parent,West,504,1749.07022,1670.39390,1827.74653,1200.00000,1550.00000,2099.80511,400.00000,3449.51278,1550.00000,1500.00000,1700.00000
2007,Single parent,East,180,1485.42283,1381.42042,1589.42523,1000.00000,1358.56009,1800.00000,500.00000,3000.00000,1370.00000,1200.00000,1500.00000
2007,Couple with children,West,2640,3090.78141,3027.17672,3154.38609,2154.39786,2800.00000,3600.00000,280.00000,5768.40321,2800.00000,2700.00000,2900.00000
2007,Couple with children,East,761,2572.31766,2492.48148,2652.15384,1853.79150,2400.00000,3000.00000,637.00000,4719.31275,2400.00000,2300.00000,2500.00000
2007,Multi-generational household,West,67,2551.51479,2269.44886,2833.58072,1600.00000,2787.56622,3300.00000,670.00000,5850.00000,2800.00000,1800.00000,3000.00000
2007,Multi-generational household,East,,,,,,,,,,,,
2007,Other Combinations,West,64,2680.78134,2291.93212,3069.63055,1500.00000,2500.00000,3334.87670,500.00000,6087.19175,2500.00000,1843.75000,3000.00000
2007,Other Combinations,East,,,,,,,,,,,,
2008,Single-person household,West,2110,1510.96677,1463.45146,1558.48208,940.00000,1300.00000,1800.00000,100.00000,3090.00000,1300.00000,1269.95000,1370.00000
2008,Single-person household,East,721,1122.02543,1083.58176,1160.46910,750.00000,1030.00000,1400.00000,0.00000,2375.00000,1030.00000,1000.00000,1100.00000
2008,Couple without children,West,2597,2736.00842,2642.69211,2829.32473,1720.73576,2400.00000,3200.00000,300.00000,5418.89636,2400.00000,2300.00000,2450.00000
2008,Couple without children,East,948,2055.91412,2000.72545,2111.10279,1500.00000,1900.00000,2400.00000,350.00000,3750.00000,1900.00000,1850.00000,2000.00000
2008,Single parent,West,484,1745.58537,1670.19170,1820.97905,1200.00000,1600.00000,2100.00000,400.00000,3450.00000,1600.00000,1500.00000,1650.00000
2008,Single parent,East,163,1490.68047,1395.48671,1585.87422,1010.96596,1347.61023,1800.00000,424.00000,2983.55105,1345.00000,1200.00000,1500.00000
2008,Couple with children,West,2381,3195.89928,3128.45636,3263.34221,2300.00000,2954.00000,3800.00000,500.00000,6050.00000,2954.00000,2800.00000,3000.00000
2008,Couple with children,East,689,2564.45521,2481.17106,2647.73937,1900.00000,2400.00000,3100.00000,500.00000,4900.00000,2400.00000,2250.00000,2500.00000
2008,Multi-generational household,West,53,3159.85704,2813.63133,3506.08274,2533.98571,3100.00000,3700.00000,784.96427,5449.02144,3100.00000,2899.50000,3500.00000
2008,Multi-generational household,East,,,,,,,,,,,,
2008,Other Combinations,West,56,2688.59283,2377.74025,2999.44541,1918.58399,2550.20330,3200.00000,650.00000,5122.12402,2500.00000,2000.00000,3000.00000
2008,Other Combinations,East,,,,,,,,,,,,
2009,Single-person household,West,2019,1543.81852,1498.82264,1588.81440,974.21514,1390.00000,1880.00000,187.00000,3238.67728,1390.00000,1300.00000,1400.00000
2009,Single-person household,East,704,1184.10497,1141.18723,1227.02271,760.00000,1100.00000,1415.50341,0.00000,2398.75853,1100.00000,1032.00000,1159.00000
2009,Couple without children,West,2467,2753.75216,2688.99331,2818.51101,1788.63852,2400.00000,3300.00000,300.00000,5567.04222,2400.00000,2300.00000,2500.00000
2009,Couple without children,East,923,2134.98967,2066.16601,2203.81334,1572.94827,2000.00000,2500.00000,498.00000,3890.57760,2000.00000,1900.00000,2000.00000
2009,Single parent,West,436,1885.51230,1797.92693,1973.09768,1300.00000,1700.00000,2200.00000,200.00000,3550.00000,1700.00000,1600.00000,1800.00000
2009,Single parent,East,167,1477.00212,1366.75816,1587.24608,1000.00000,1300.00000,1750.00000,440.00000,2875.00000,1300.00000,1152.00000,1400.00000
2009,Couple with children,West,2191,3278.16392,3213.79547,3342.53237,2393.70992,3000.00000,4000.00000,750.00000,6409.43512,3000.00000,2929.25000,3000.00000
2009,Couple with children,East,655,2669.05320,2585.83276,2752.27363,2000.00000,2500.00000,3132.22252,465.00000,4830.55630,2500.00000,2300.00000,2600.00000
2009,Multi-generational household,West,40,3043.93249,2539.20299,3548.66200,2000.00000,2997.50332,3735.23390,880.00000,6338.08475,3000.00000,2396.25000,3800.00000
2009,Multi-generational household,East,,,,,,,,,,,,
2009,Other Combinations,West,52,2501.56721,2184.02654,2819.10788,1848.37318,2000.00000,3018.36384,580.00000,4773.34984,2000.00000,1987.00000,2500.00000
2009,Other Combinations,East,,,,,,,,,,,,
2010,Single-person household,West,1880,1604.19745,1547.95184,1660.44305,1000.00000,1400.00000,1900.00000,0.00000,3250.00000,1400.00000,1350.00000,1480.00000
2010,Single-person household,East,645,1225.16100,1177.29214,1273.02987,787.54724,1139.81230,1500.00000,0.00000,2568.67914,1140.00000,1100.00000,1200.00000
2010,Couple without children,West,2327,2841.84034,2776.23420,2907.44649,1800.00000,2500.00000,3500.00000,150.00000,6050.00000,2500.00000,2480.97500,2550.00000
2010,Couple without children,East,854,2178.58663,2103.94243,2253.23082,1600.00000,2000.00000,2580.77274,523.00000,4051.93186,2000.00000,1931.20000,2010.00000
2010,Single parent,West,1384,1854.86787,1805.44656,1904.28918,1224.84111,1660.00000,2200.00000,340.00000,3662.73833,1660.00000,1600.00000,1750.00000
2010,Single parent,East,400,1511.15929,1439.61877,1582.69981,1050.38081,1366.19276,1800.00000,368.00000,2924.42878,1380.00000,1200.00000,1500.00000
2010,Couple with children,West,4286,3407.55273,3355.07038,3460.03508,2400.00000,3000.00000,4000.00000,184.00000,6400.00000,3000.00000,3000.00000,3100.00000
2010,Couple with children,East,1067,2825.20697,2750.88368,2899.53027,2000.00000,2700.00000,3500.00000,300.00000,5750.00000,2700.00000,2500.00000,3000.00000
2010,Multi-generational household,West,71,3089.53534,2756.16379,3422.90689,2000.00000,3061.74773,4000.00000,1000.00000,7000.00000,3100.00000,2495.00000,4000.00000
2010,Multi-generational household,East,,,,,,,,,,,,
2010,Other Combinations,West,46,2751.38260,2319.87128,3182.89393,1887.61477,2300.00000,3149.87211,950.00000,5043.25812,2300.00000,2000.00000,3000.00000
2010,Other Combinations,East,,,,,,,,,,,,
2011,Single-person household,West,2490,1595.83173,1552.19172,1639.47174,1000.00000,1400.00000,1984.41194,40.00000,3461.02985,1400.00000,1300.00000,1400.00000
2011,Single-person household,East,859,1200.90747,1160.40320,1241.41174,800.00000,1110.00000,1500.00000,160.00000,2550.00000,1110.00000,1050.00000,1200.00000
2011,Couple without children,West,3113,2908.08504,2840.62747,2975.54261,1800.00000,2500.00000,3500.00000,318.00000,6050.00000,2500.00000,2500.00000,2600.00000
2011,Couple without children,East,1059,2225.88407,2166.95895,2284.80919,1630.06287,2000.00000,2500.00000,400.00000,3804.90570,2000.00000,2000.00000,2100.00000
2011,Single parent,West,1732,1922.44718,1875.07251,1969.82185,1263.03518,1700.00000,2298.92142,357.00000,3852.75079,1700.00000,1600.00000,1800.00000
2011,Single parent,East,513,1648.57375,1578.56851,1718.57900,1100.00000,1500.00000,1900.00000,395.00000,3100.00000,1500.00000,1400.00000,1500.15000
2011,Couple with children,West,4738,3472.86806,3421.87096,3523.86517,2500.00000,3100.00000,4000.00000,250.00000,6250.00000,3100.00000,3000.00000,3200.00000
2011,Couple with children,East,1150,2910.22136,2836.74815,2983.69456,2100.00000,2780.00000,3500.00000,300.00000,5600.00000,2780.00000,2600.00000,2900.00000
2011,Multi-generational household,West,84,2825.81330,2571.67156,3079.95503,2010.57371,2600.00000,3519.53808,500.00000,5782.98463,2600.00000,2050.00000,3226.87500
2011,Multi-generational household,East,,,,,,,,,,,,
2011,Other Combinations,West,74,2603.26609,2309.17223,2897.35994,1690.94221,2496.18635,3157.01210,500.00000,5356.11693,2500.00000,1900.00000,2700.00000
2011,Other Combinations,East,,,,,,,,,,,,
2012,Single-person household,West,2608,1606.67744,1566.64059,1646.71430,1000.00000,1404.10084,2000.00000,0.00000,3500.00000,1407.00000,1400.00000,1500.00000
2012,Single-person household,East,902,1214.65726,1177.89724,1251.41728,800.00000,1150.00000,1500.00000,100.00000,2550.00000,1150.00000,1100.00000,1200.00000
2012,Couple without children,West,3122,2995.96840,2906.43806,3085.49874,1969.00906,2600.00000,3600.00000,300.00000,6046.48641,2600.00000,2500.00000,2700.00000
2012,Couple without children,East,1089,2337.82999,2258.99634,2416.66364,1690.00000,2047.22198,2800.00000,580.00000,4465.00000,2050.00000,2000.00000,2180.12500
2012,Single parent,West,1637,2066.90812,2010.69686,2123.11938,1350.00000,1799.43155,2403.93292,400.00000,3984.83229,1800.00000,1700.00000,1810.87500
2012,Single parent,East,489,1665.25009,1599.25440,1731.24578,1151.73254,1500.00000,1981.45883,384.00000,3226.04828,1500.00000,1500.00000,1600.00000
2012,Couple with children,West,4453,3574.58416,3519.23051,3629.93780,2500.00000,3200.00000,4200.00000,650.00000,6750.00000,3200.00000,3100.00000,3300.00000
2012,Couple with children,East,1072,3020.52796,2940.38336,3100.67256,2100.00000,2800.00000,3600.00000,147.00000,5850.00000,2800.00000,2700.00000,3000.00000
2012,Multi-generational household,West,86,3679.78467,2879.25232,4480.31703,2228.93275,3200.00000,4000.00000,400.00000,6656.60087,3200.00000,2681.90000,3500.00000
2012,Multi-generational household,East,,,,,,,,,,,,
2012,Other Combinations,West,70,2645.45870,2346.16649,2944.75090,1869.16889,2200.00000,3088.88198,600.00000,4918.45162,2200.00000,2000.00000,2602.50000
2012,Other Combinations,East,,,,,,,,,,,,
2013,Single-person household,West,2795,1655.50181,1614.13306,1696.87056,1000.00000,1500.00000,2000.00000,0.00000,3500.00000,1500.00000,1424.37500,1500.00000
2013,Single-person household,East,869,1250.31984,1210.35698,1290.28271,800.00000,1180.00000,1500.00000,300.00000,2550.00000,1180.00000,1100.00000,1200.00000
2013,Couple without children,West,3359,3060.08059,2986.66353,3133.49766,2000.00000,2700.00000,3600.00000,250.00000,6000.00000,2700.00000,2600.00000,2800.00000
2013,Couple without children,East,1072,2378.49619,2308.88531,2448.10707,1700.00000,2200.00000,2885.68057,500.00000,4664.20142,2200.00000,2100.00000,2300.00000
2013,Single parent,West,1704,1997.98197,1949.41349,2046.55046,1320.00000,1763.58513,2418.47060,320.00000,4066.17651,1760.00000,1700.00000,1800.22500
2013,Single parent,East,464,1726.53160,1652.68391,1800.37929,1200.00000,1546.97651,2000.00000,420.00000,3200.00000,1550.00000,1417.00000,1684.35000
2013,Couple with children,West,5261,3640.76068,3586.47147,3695.04988,2500.00000,3200.00000,4300.00000,350.00000,7000.00000,3200.00000,3200.00000,3300.00000
2013,Couple with children,East,1051,3069.64864,2978.57292,3160.72436,2058.81665,2900.00000,3800.00000,600.00000,6411.77503,2900.00000,2800.00000,3000.00000
2013,Multi-generational household,West,109,2872.25920,2618.57937,3125.93903,1912.22498,2800.00000,3644.08626,700.00000,6241.87819,2800.00000,2200.00000,3100.00000
2013,Multi-generational household,East,31,2915.89223,2294.97002,3536.81443,1951.11942,2500.00000,3523.39002,600.00000,5881.79593,2500.00000,2000.00000,3500.00000
2013,Other Combinations,West,284,2569.05210,2425.44933,2712.65487,1800.00000,2300.00000,3000.00000,597.00000,4800.00000,2300.00000,2000.00000,2500.00000
2013,Other Combinations,East,,,,,,,,,,,,
2014,Single-person household,West,2557,1683.91137,1641.45238,1726.37035,1000.00000,1500.00000,2042.37828,158.00000,3605.94570,1500.00000,1450.00000,1500.00000
2014,Single-person household,East,851,1261.59186,1221.14168,1302.04204,815.83136,1200.00000,1550.00000,205.00000,2651.25296,1200.00000,1120.00000,1220.00000
2014,Couple without children,West,3131,3172.81191,3093.11228,3252.51154,2000.00000,2800.00000,3800.00000,300.00000,6500.00000,2800.00000,2700.00000,2951.25000
2014,Couple without children,East,1061,2478.39004,2402.83027,2553.94980,1751.12931,2269.58016,3000.00000,340.00000,4873.30603,2270.00000,2200.00000,2350.00000
2014,Single parent,West,1364,2029.03942,1974.72485,2083.35400,1300.00000,1800.00000,2489.10402,350.00000,4272.76006,1800.00000,1700.00000,1900.00000
2014,Single parent,East,382,1728.97366,1645.56595,1812.38137,1232.57221,1574.06287,2000.00000,390.00000,3151.14168,1568.00000,1500.00000,1650.00000
2014,Couple with children,West,4517,3813.71059,3756.16775,3871.25342,2552.41193,3458.96086,4500.00000,300.00000,7421.38210,3460.00000,3300.00000,3500.00000
2014,Couple with children,East,936,3132.01012,3045.36021,3218.66003,2200.00000,3000.00000,3800.00000,500.00000,6200.00000,3000.00000,2800.00000,3150.00000
2014,Multi-generational household,West,98,3104.31310,2819.78850,3388.83770,2200.00000,2800.00000,4275.08810,750.00000,7387.72025,2800.00000,2500.00000,3345.00000
2014,Multi-generational household,East,,,,,,,,,,,,
2014,Other Combinations,West,208,2608.60569,2436.44299,2780.76838,1700.00000,2400.00000,3200.00000,500.00000,5450.00000,2400.00000,2000.00000,2700.00000
2014,Other Combinations,East,,,,,,,,,,,,
2015,Single-person household,West,2621,1720.73878,1669.53848,1771.93907,1043.42484,1500.00000,2100.00000,0.00000,3684.86273,1500.00000,1500.00000,1530.00000
2015,Single-person household,East,837,1347.71111,1299.85139,1395.57083,894.71937,1200.11506,1650.00000,270.00000,2782.92094,1200.00000,1200.00000,1300.00000
2015,Couple without children,West,3144,3236.03594,3172.12841,3299.94347,2000.00000,2997.91820,4000.00000,400.00000,7000.00000,2965.00000,2800.00000,3000.00000
2015,Couple without children,East,1037,2527.65530,2447.38456,2607.92605,1800.00000,2300.00000,3000.00000,400.00000,4800.00000,2300.00000,2200.00000,2400.00000
2015,Single parent,West,1277,2100.84262,2040.96259,2160.72266,1400.00000,1900.00000,2500.00000,188.00000,4150.00000,1900.00000,1800.00000,2000.00000
2015,Single parent,East,350,1845.13527,1747.11656,1943.15398,1279.83428,1600.00000,2100.00000,450.00000,3330.24859,1600.00000,1500.00000,1700.00000
2015,Couple with children,West,4491,3904.19736,3848.21911,3960.17561,2700.00000,3500.00000,4700.00000,350.00000,7700.00000,3500.00000,3500.00000,3600.00000
2015,Couple with children,East,890,3281.88227,3180.88043,3382.88410,2300.00000,3000.00000,4000.00000,560.00000,6550.00000,3000.00000,3000.00000,3200.00000
2015,Multi-generational household,West,107,3238.01654,2968.37782,3507.65526,2360.44121,3000.00000,4098.19549,700.00000,6704.82691,3000.00000,2500.00000,3305.00000
2015,Multi-generational household,East,,,,,,,,,,,,
2015,Other Combinations,West,187,2850.42124,2670.25846,3030.58402,1800.00000,3000.00000,3636.49348,630.00000,6391.23371,3000.00000,2500.00000,3200.00000
2015,Other Combinations,East,31,2154.73423,1818.73332,2490.73514,1396.56796,2000.00000,2996.83765,736.00000,3700.00000,2000.00000,1400.00000,3000.00000
2016,Single-person household,West,2730,1755.09839,1710.38001,1799.81678,1095.58017,1500.00000,2100.00000,0.00000,3606.62974,1500.00000,1500.00000,1600.00000
2016,Single-person household,East,905,1366.16556,1315.79608,1416.53503,850.00000,1250.00000,1682.66406,0.00000,2931.66014,1250.00000,1200.00000,1300.00000
2016,Couple without children,West,2978,3295.03171,3229.75007,3360.31335,2100.00000,3000.00000,4000.00000,0.00000,6850.00000,3000.00000,2869.97500,3000.00000
2016,Couple without children,East,999,2587.75356,2501.19532,2674.31181,1839.02168,2400.00000,3000.00000,97.55421,4741.46748,2400.00000,2300.00000,2500.00000
2016,Single parent,West,1267,2170.74710,2100.41057,2241.08363,1400.00000,2000.00000,2517.02734,350.00000,4192.56835,2000.00000,1900.00000,2070.00000
2016,Single parent,East,369,1935.81297,1840.14529,2031.48064,1397.15259,1700.00000,2218.56709,484.00000,3450.68883,1700.00000,1600.00000,1800.00000
2016,Couple with children,West,4919,3986.83038,3922.45988,4051.20087,2792.45977,3500.00000,4800.00000,0.00000,7811.31034,3500.00000,3500.00000,3656.12500
2016,Couple with children,East,1005,3400.69966,3307.83126,3493.56806,2500.00000,3100.00000,4000.00000,600.00000,6250.00000,3100.00000,3000.00000,3400.00000
2016,Multi-generational household,West,109,3440.72288,3148.22968,3733.21609,2350.00000,3200.00000,4500.00000,404.00000,7725.00000,3200.00000,2500.00000,4500.00000
2016,Multi-generational household,East,31,3377.06209,2898.08528,3856.03890,2446.22260,3406.97417,4535.26630,1200.00000,6000.00000,3000.00000,2500.00000,5000.00000
2016,Other Combinations,West,288,2906.49828,2731.02518,3081.97138,1847.35366,2872.28990,3800.00000,0.00000,6728.96951,2800.00000,2000.00000,3200.00000
2016,Other Combinations,East,48,1673.07256,1437.54519,1908.59993,1032.00993,1486.47763,2000.00000,400.00000,3451.98510,1500.00000,1045.00000,2000.00000
2017,Single-person household,West,3073,1817.35287,1771.85103,1862.85471,1123.93565,1600.00000,2200.00000,100.00000,3814.09653,1600.00000,1555.85000,1650.00000
2017,Single-person household,East,1028,1405.94492,1363.24945,1448.64039,948.93586,1300.00000,1719.79031,88.00000,2876.07200,1300.00000,1258.97500,1370.00000
2017,Couple without children,West,3410,3647.58681,3115.91939,4179.25423,2200.00000,3000.00000,4048.60078,327.00000,6821.50195,3000.00000,3000.00000,3100.00000
2017,Couple without children,East,1112,2692.26268,2618.51495,2766.01040,2000.00000,2500.00000,3200.00000,400.00000,5000.00000,2500.00000,2400.00000,2500.00000
2017,Single parent,West,1309,2261.55026,2174.09864,2349.00187,1454.15770,2000.00000,2700.00000,337.00000,4568.76344,2000.00000,1900.00000,2000.00000
2017,Single parent,East,364,2132.79609,2005.22259,2260.36959,1400.00000,1900.00000,2447.05725,500.00000,4017.64312,1900.00000,1694.00000,2000.00000
2017,Couple with children,West,5394,4046.94939,3988.42687,4105.47191,2800.00000,3700.00000,4800.00000,300.00000,7800.00000,3700.00000,3600.00000,3800.00000
2017,Couple with children,East,1095,3454.29345,3361.43981,3547.14710,2500.00000,3200.00000,4000.00000,650.00000,6250.00000,3200.00000,3000.00000,3302.27500
2017,Multi-generational household,West,120,3797.81560,3545.13901,4050.49218,2934.42561,3700.00000,5000.00000,300.00000,7000.00000,3700.00000,3000.00000,4600.00000
2017,Multi-generational household,East,,,,,,,,,,,,
2017,Other Combinations,West,390,2810.86706,2652.99150,2968.74263,1800.00000,2300.00000,3610.00277,250.00000,6325.00693,2300.00000,2000.00000,2500.00000
2017,Other Combinations,East,57,2267.69848,1921.47351,2613.92345,1500.00000,2120.64269,2473.30140,390.00000,3933.25350,2150.00000,1500.00000,2300.00000
2018,Single-person household,West,3177,1871.81565,1824.63065,1919.00065,1168.43899,1625.59872,2260.00000,100.00000,3897.34152,1625.00000,1600.00000,1700.00000
2018,Single-person household,East,1053,1458.22560,1414.05010,1502.40110,950.00000,1398.87810,1800.00000,230.00000,3075.00000,1400.00000,1300.00000,1400.00000
2018,Couple without children,West,3319,3492.01500,3428.94300,3555.08700,2300.00000,3100.00000,4200.00000,500.00000,7050.00000,3100.00000,3000.00000,3200.00000
2018,Couple without children,East,1103,2779.21967,2705.67533,2852.76402,2000.00000,2500.00000,3383.72298,300.00000,5459.30746,2500.00000,2500.00000,2700.00000
2018,Single parent,West,1303,2378.18637,2270.95853,2485.41422,1500.00000,2100.00000,2800.00000,330.00000,4750.00000,2100.00000,2000.00000,2200.00000
2018,Single parent,East,361,2144.18649,2038.65036,2249.72261,1400.00000,1899.94618,2535.64108,420.00000,4239.10270,1900.00000,1700.00000,2100.30000
2018,Couple with children,West,5026,4216.80474,4160.53741,4273.07206,3000.00000,3900.00000,5000.00000,313.00000,8000.00000,3900.00000,3800.00000,4000.00000
