year,age_gr,quintil_oecd,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,3rd Quintile,Yes,0.17772,146,229,0.12810,0.22734
1998,46-65 y.,3rd Quintile,No,0.10255,83,229,0.06318,0.14193
1998,46-65 y.,4th Quintile,Yes,0.25146,223,341,0.20534,0.29757
1998,46-65 y.,4th Quintile,No,0.13213,118,341,0.09614,0.16813
1998,46-65 y.,5th Quintile,Yes,0.32594,294,383,0.27894,0.37295
1998,46-65 y.,5th Quintile,No,0.08621,89,383,0.05807,0.11436
1999,17-29 y.,1st Quintile,Yes,0.17293,126,184,0.11814,0.22772
1999,17-29 y.,1st Quintile,No,0.08722,58,184,0.04634,0.12810
1999,17-29 y.,2nd Quintile,Yes,0.22729,137,220,0.17178,0.28279
1999,17-29 y.,2nd Quintile,No,0.12216,83,220,0.07879,0.16553
1999,17-29 y.,3rd Quintile,Yes,0.29408,183,260,0.23859,0.34957
1999,17-29 y.,3rd Quintile,No,0.10910,77,260,0.07113,0.14707
1999,17-29 y.,4th Quintile,Yes,0.34495,205,280,0.28917,0.40073
1999,17-29 y.,4th Quintile,No,0.12079,75,280,0.08255,0.15904
1999,17-29 y.,5th Quintile,Yes,0.31780,144,188,0.25106,0.38454
1999,17-29 y.,5th Quintile,No,0.11186,44,188,0.06668,0.15703
1999,30-45 y.,1st Quintile,Yes,0.19740,180,293,0.15174,0.24305
1999,30-45 y.,1st Quintile,No,0.14333,113,293,0.10314,0.18352
1999,30-45 y.,2nd Quintile,Yes,0.33625,353,522,0.29569,0.37682
1999,30-45 y.,2nd Quintile,No,0.15112,169,522,0.12036,0.18188
1999,30-45 y.,3rd Quintile,Yes,0.40519,418,578,0.36513,0.44525
1999,30-45 y.,3rd Quintile,No,0.15984,160,578,0.12993,0.18974
1999,30-45 y.,4th Quintile,Yes,0.47198,439,578,0.43125,0.51271
1999,30-45 y.,4th Quintile,No,0.13806,139,578,0.10991,0.16620
1999,30-45 y.,5th Quintile,Yes,0.44960,396,496,0.40578,0.49342
1999,30-45 y.,5th Quintile,No,0.11672,100,496,0.08843,0.14501
1999,46-65 y.,1st Quintile,Yes,0.05866,44,44,-0.01158,0.12890
1999,46-65 y.,2nd Quintile,Yes,0.12796,106,168,0.07730,0.17863
1999,46-65 y.,2nd Quintile,No,0.08754,62,168,0.04468,0.13041
1999,46-65 y.,3rd Quintile,Yes,0.20018,154,233,0.14869,0.25167
1999,46-65 y.,3rd Quintile,No,0.08006,79,233,0.04514,0.11498
1999,46-65 y.,4th Quintile,Yes,0.24687,250,357,0.20208,0.29166
1999,46-65 y.,4th Quintile,No,0.11656,107,357,0.08322,0.14989
1999,46-65 y.,5th Quintile,Yes,0.33059,354,465,0.28778,0.37339
1999,46-65 y.,5th Quintile,No,0.10165,111,465,0.07415,0.12915
2000,17-29 y.,1st Quintile,Yes,0.09208,86,138,0.04366,0.14050
2000,17-29 y.,1st Quintile,No,0.07075,52,138,0.02781,0.11368
2000,17-29 y.,2nd Quintile,Yes,0.23935,123,186,0.17786,0.30083
2000,17-29 y.,2nd Quintile,No,0.09836,63,186,0.05545,0.14127
2000,17-29 y.,3rd Quintile,Yes,0.25369,159,242,0.19875,0.30862
2000,17-29 y.,3rd Quintile,No,0.16559,83,242,0.11866,0.21253
2000,17-29 y.,4th Quintile,Yes,0.36077,193,268,0.30317,0.41837
2000,17-29 y.,4th Quintile,No,0.14748,75,268,0.10495,0.19001
2000,17-29 y.,5th Quintile,Yes,0.33762,125,160,0.26412,0.41113
2000,17-29 y.,5th Quintile,No,0.08745,35,160,0.04354,0.13136
2000,30-45 y.,1st Quintile,Yes,0.19949,148,236,0.14839,0.25058
2000,30-45 y.,1st Quintile,No,0.12143,88,236,0.07967,0.16319
2000,30-45 y.,2nd Quintile,Yes,0.31365,347,509,0.27331,0.35400
2000,30-45 y.,2nd Quintile,No,0.17768,162,509,0.14444,0.21092
2000,30-45 y.,3rd Quintile,Yes,0.44142,392,559,0.40022,0.48262
2000,30-45 y.,3rd Quintile,No,0.17166,167,559,0.14037,0.20295
2000,30-45 y.,4th Quintile,Yes,0.43997,415,564,0.39896,0.48097
2000,30-45 y.,4th Quintile,No,0.15182,149,564,0.12217,0.18146
2000,30-45 y.,5th Quintile,Yes,0.46259,414,519,0.41965,0.50553
2000,30-45 y.,5th Quintile,No,0.12838,105,519,0.09957,0.15718
2000,46-65 y.,1st Quintile,Yes,0.05113,42,79,0.00225,0.10001
2000,46-65 y.,1st Quintile,No,0.06761,37,79,0.01189,0.12333
2000,46-65 y.,2nd Quintile,Yes,0.13068,99,145,0.07563,0.18573
2000,46-65 y.,2nd Quintile,No,0.06357,46,145,0.02372,0.10343
2000,46-65 y.,3rd Quintile,Yes,0.18785,155,254,0.13972,0.23598
2000,46-65 y.,3rd Quintile,No,0.11172,99,254,0.07290,0.15054
2000,46-65 y.,4th Quintile,Yes,0.25011,257,381,0.20656,0.29365
2000,46-65 y.,4th Quintile,No,0.14031,124,381,0.10539,0.17523
2000,46-65 y.,5th Quintile,Yes,0.29555,315,431,0.25242,0.33868
2000,46-65 y.,5th Quintile,No,0.11245,116,431,0.08259,0.14231
2001,17-29 y.,1st Quintile,Yes,0.16804,156,156,0.10918,0.22691
2001,17-29 y.,2nd Quintile,Yes,0.23546,195,195,0.17575,0.29516
2001,17-29 y.,3rd Quintile,Yes,0.29255,239,239,0.23475,0.35035
2001,17-29 y.,4th Quintile,Yes,0.28302,223,223,0.22377,0.34228
2001,17-29 y.,5th Quintile,Yes,0.32592,171,171,0.25546,0.39638
2001,30-45 y.,1st Quintile,Yes,0.20226,243,243,0.15165,0.25287
2001,30-45 y.,2nd Quintile,Yes,0.34866,517,517,0.30754,0.38978
2001,30-45 y.,3rd Quintile,Yes,0.42194,647,647,0.38385,0.46002
2001,30-45 y.,4th Quintile,Yes,0.46387,689,689,0.42661,0.50114
2001,30-45 y.,5th Quintile,Yes,0.42596,637,637,0.38753,0.46439
2001,46-65 y.,1st Quintile,Yes,0.05200,49,49,-0.01081,0.11480
2001,46-65 y.,2nd Quintile,Yes,0.14110,154,154,0.08594,0.19626
2001,46-65 y.,3rd Quintile,Yes,0.21652,317,317,0.17111,0.26193
2001,46-65 y.,4th Quintile,Yes,0.27320,452,452,0.23207,0.31433
2001,46-65 y.,5th Quintile,Yes,0.29206,597,597,0.25555,0.32857
2002,17-29 y.,1st Quintile,Yes,0.12041,99,166,0.07075,0.17007
2002,17-29 y.,1st Quintile,No,0.08631,67,166,0.04346,0.12916
2002,17-29 y.,2nd Quintile,Yes,0.21640,169,256,0.16585,0.26694
2002,17-29 y.,2nd Quintile,No,0.10810,87,256,0.06999,0.14622
2002,17-29 y.,3rd Quintile,Yes,0.24125,176,264,0.18954,0.29296
2002,17-29 y.,3rd Quintile,No,0.10609,88,264,0.06887,0.14331
2002,17-29 y.,4th Quintile,Yes,0.33751,224,313,0.28504,0.38998
2002,17-29 y.,4th Quintile,No,0.12086,89,313,0.08469,0.15703
2002,17-29 y.,5th Quintile,Yes,0.38511,232,303,0.33022,0.43999
2002,17-29 y.,5th Quintile,No,0.09869,71,303,0.06506,0.13233
2002,30-45 y.,1st Quintile,Yes,0.17547,170,292,0.13177,0.21917
2002,30-45 y.,1st Quintile,No,0.12467,122,292,0.08671,0.16262
2002,30-45 y.,2nd Quintile,Yes,0.30526,376,569,0.26739,0.34313
2002,30-45 y.,2nd Quintile,No,0.15666,193,569,0.12676,0.18655
2002,30-45 y.,3rd Quintile,Yes,0.35915,507,764,0.32511,0.39319
2002,30-45 y.,3rd Quintile,No,0.19250,257,764,0.16453,0.22048
2002,30-45 y.,4th Quintile,Yes,0.44259,656,917,0.41042,0.47476
2002,30-45 y.,4th Quintile,No,0.17154,261,917,0.14713,0.19595
2002,30-45 y.,5th Quintile,Yes,0.48040,789,993,0.44931,0.51149
2002,30-45 y.,5th Quintile,No,0.11468,204,993,0.09485,0.13451
2002,46-65 y.,1st Quintile,Yes,0.04609,48,85,0.00125,0.09093
2002,46-65 y.,1st Quintile,No,0.03905,37,85,-0.00238,0.08047
2002,46-65 y.,2nd Quintile,Yes,0.12787,140,233,0.08490,0.17085
2002,46-65 y.,2nd Quintile,No,0.09058,93,233,0.05365,0.12752
2002,46-65 y.,3rd Quintile,Yes,0.20270,233,372,0.16179,0.24360
2002,46-65 y.,3rd Quintile,No,0.11265,139,372,0.08048,0.14483
2002,46-65 y.,4th Quintile,Yes,0.24885,385,581,0.21366,0.28403
2002,46-65 y.,4th Quintile,No,0.13299,196,581,0.10536,0.16063
2002,46-65 y.,5th Quintile,Yes,0.28210,679,899,0.25267,0.31154
2002,46-65 y.,5th Quintile,No,0.11357,220,899,0.09281,0.13432
2003,17-29 y.,1st Quintile,Yes,0.14194,128,200,0.09345,0.19043
2003,17-29 y.,1st Quintile,No,0.09455,72,200,0.05389,0.13520
2003,17-29 y.,2nd Quintile,Yes,0.21837,158,240,0.16599,0.27074
2003,17-29 y.,2nd Quintile,No,0.12297,82,240,0.08134,0.16461
2003,17-29 y.,3rd Quintile,Yes,0.28947,189,279,0.23616,0.34278
2003,17-29 y.,3rd Quintile,No,0.09154,90,279,0.05764,0.12544
2003,17-29 y.,4th Quintile,Yes,0.34079,237,334,0.28988,0.39170
2003,17-29 y.,4th Quintile,No,0.12245,97,334,0.08724,0.15766
2003,17-29 y.,5th Quintile,Yes,0.26821,207,284,0.21659,0.31983
2003,17-29 y.,5th Quintile,No,0.09986,77,284,0.06493,0.13479
2003,30-45 y.,1st Quintile,Yes,0.16370,165,266,0.11915,0.20825
2003,30-45 y.,1st Quintile,No,0.11130,101,266,0.07344,0.14917
2003,30-45 y.,2nd Quintile,Yes,0.29617,380,598,0.25954,0.33279
2003,30-45 y.,2nd Quintile,No,0.17981,218,598,0.14901,0.21062
2003,30-45 y.,3rd Quintile,Yes,0.38013,496,740,0.34513,0.41513
2003,30-45 y.,3rd Quintile,No,0.17792,244,740,0.15035,0.20550
2003,30-45 y.,4th Quintile,Yes,0.45189,666,906,0.41946,0.48431
2003,30-45 y.,4th Quintile,No,0.14663,240,906,0.12358,0.16967
2003,30-45 y.,5th Quintile,Yes,0.45914,831,1064,0.42918,0.48910
2003,30-45 y.,5th Quintile,No,0.12749,233,1064,0.10744,0.14754
2003,46-65 y.,1st Quintile,Yes,0.05225,49,83,0.00408,0.10041
2003,46-65 y.,1st Quintile,No,0.04198,34,83,-0.00143,0.08539
2003,46-65 y.,2nd Quintile,Yes,0.15032,152,237,0.10472,0.19591
2003,46-65 y.,2nd Quintile,No,0.08647,85,237,0.05061,0.12233
2003,46-65 y.,3rd Quintile,Yes,0.20312,244,384,0.16283,0.24342
2003,46-65 y.,3rd Quintile,No,0.11126,140,384,0.07977,0.14275
2003,46-65 y.,4th Quintile,Yes,0.27202,444,658,0.23799,0.30605
2003,46-65 y.,4th Quintile,No,0.12839,214,658,0.10281,0.15397
2003,46-65 y.,5th Quintile,Yes,0.30530,949,1275,0.28001,0.33059
2003,46-65 y.,5th Quintile,No,0.11267,326,1275,0.09531,0.13003
2004,17-29 y.,1st Quintile,Yes,0.15673,136,196,0.10570,0.20776
2004,17-29 y.,1st Quintile,No,0.05840,60,196,0.02549,0.09131
2004,17-29 y.,2nd Quintile,Yes,0.18417,129,213,0.13199,0.23635
2004,17-29 y.,2nd Quintile,No,0.13913,84,213,0.09254,0.18572
2004,17-29 y.,3rd Quintile,Yes,0.28168,190,265,0.22742,0.33594
2004,17-29 y.,3rd Quintile,No,0.09120,75,265,0.05647,0.12593
2004,17-29 y.,4th Quintile,Yes,0.28078,199,289,0.22888,0.33268
2004,17-29 y.,4th Quintile,No,0.12647,90,289,0.08808,0.16485
2004,17-29 y.,5th Quintile,Yes,0.30735,223,295,0.25461,0.36009
2004,17-29 y.,5th Quintile,No,0.09113,72,295,0.05823,0.12403
2004,30-45 y.,1st Quintile,Yes,0.15700,147,231,0.10999,0.20402
2004,30-45 y.,1st Quintile,No,0.08262,84,231,0.04704,0.11820
2004,30-45 y.,2nd Quintile,Yes,0.33383,367,544,0.29416,0.37349
2004,30-45 y.,2nd Quintile,No,0.15096,177,544,0.12084,0.18107
2004,30-45 y.,3rd Quintile,Yes,0.38415,470,684,0.34767,0.42062
2004,30-45 y.,3rd Quintile,No,0.17656,214,684,0.14796,0.20515
2004,30-45 y.,4th Quintile,Yes,0.42188,604,855,0.38875,0.45500
2004,30-45 y.,4th Quintile,No,0.18114,251,855,0.15531,0.20697
2004,30-45 y.,5th Quintile,Yes,0.47397,792,1014,0.44322,0.50472
2004,30-45 y.,5th Quintile,No,0.12586,222,1014,0.10543,0.14629
2004,46-65 y.,1st Quintile,Yes,0.06602,54,95,0.01582,0.11622
2004,46-65 y.,1st Quintile,No,0.04303,41,95,0.00201,0.08406
2004,46-65 y.,2nd Quintile,Yes,0.14303,153,233,0.09798,0.18808
2004,46-65 y.,2nd Quintile,No,0.08907,80,233,0.05241,0.12572
2004,46-65 y.,3rd Quintile,Yes,0.21922,256,376,0.17734,0.26109
2004,46-65 y.,3rd Quintile,No,0.09465,120,376,0.06502,0.12428
2004,46-65 y.,4th Quintile,Yes,0.27046,427,633,0.23583,0.30509
2004,46-65 y.,4th Quintile,No,0.14351,206,633,0.11618,0.17085
2004,46-65 y.,5th Quintile,Yes,0.31984,1014,1346,0.29491,0.34477
2004,46-65 y.,5th Quintile,No,0.11762,332,1346,0.10040,0.13484
2005,17-29 y.,1st Quintile,Yes,0.13544,119,189,0.08652,0.18435
2005,17-29 y.,1st Quintile,No,0.08516,70,189,0.04526,0.12506
2005,17-29 y.,2nd Quintile,Yes,0.17426,138,208,0.12259,0.22594
2005,17-29 y.,2nd Quintile,No,0.10882,70,208,0.06640,0.15125
2005,17-29 y.,3rd Quintile,Yes,0.28649,184,269,0.23236,0.34062
2005,17-29 y.,3rd Quintile,No,0.12752,85,269,0.08758,0.16745
2005,17-29 y.,4th Quintile,Yes,0.29774,200,286,0.24465,0.35083
2005,17-29 y.,4th Quintile,No,0.13782,86,286,0.09779,0.17784
2005,17-29 y.,5th Quintile,Yes,0.28318,174,236,0.22557,0.34078
2005,17-29 y.,5th Quintile,No,0.07487,62,236,0.04122,0.10852
2005,30-45 y.,1st Quintile,Yes,0.14567,147,223,0.09927,0.19208
2005,30-45 y.,1st Quintile,No,0.08820,76,223,0.05090,0.12551
2005,30-45 y.,2nd Quintile,Yes,0.30722,318,468,0.26538,0.34907
2005,30-45 y.,2nd Quintile,No,0.14378,150,468,0.11195,0.17560
2005,30-45 y.,3rd Quintile,Yes,0.38485,449,637,0.34703,0.42266
2005,30-45 y.,3rd Quintile,No,0.16682,188,637,0.13785,0.19580
2005,30-45 y.,4th Quintile,Yes,0.42923,548,776,0.39439,0.46408
2005,30-45 y.,4th Quintile,No,0.16782,228,776,0.14151,0.19413
2005,30-45 y.,5th Quintile,Yes,0.48135,743,954,0.44962,0.51307
2005,30-45 y.,5th Quintile,No,0.12652,211,954,0.10541,0.14763
2005,46-65 y.,1st Quintile,Yes,0.05428,45,77,0.00334,0.10522
2005,46-65 y.,1st Quintile,No,0.04325,32,77,-0.00248,0.08899
2005,46-65 y.,2nd Quintile,Yes,0.15606,146,235,0.10956,0.20256
2005,46-65 y.,2nd Quintile,No,0.10083,89,235,0.06225,0.13941
2005,46-65 y.,3rd Quintile,Yes,0.21684,247,393,0.17605,0.25764
2005,46-65 y.,3rd Quintile,No,0.12758,146,393,0.09455,0.16061
2005,46-65 y.,4th Quintile,Yes,0.28138,426,591,0.24510,0.31767
2005,46-65 y.,4th Quintile,No,0.11556,165,591,0.08976,0.14135
2005,46-65 y.,5th Quintile,Yes,0.31563,905,1195,0.28927,0.34199
2005,46-65 y.,5th Quintile,No,0.10817,290,1195,0.09055,0.12578
2006,17-29 y.,1st Quintile,Yes,0.14224,119,172,0.08989,0.19460
2006,17-29 y.,1st Quintile,No,0.06799,53,172,0.03026,0.10573
2006,17-29 y.,2nd Quintile,Yes,0.23550,142,193,0.17548,0.29552
2006,17-29 y.,2nd Quintile,No,0.08435,51,193,0.04504,0.12366
2006,17-29 y.,3rd Quintile,Yes,0.29293,194,259,0.23739,0.34846
2006,17-29 y.,3rd Quintile,No,0.11569,65,259,0.07666,0.15472
2006,17-29 y.,4th Quintile,Yes,0.28299,204,292,0.23123,0.33474
2006,17-29 y.,4th Quintile,No,0.15552,88,292,0.11388,0.19716
2006,17-29 y.,5th Quintile,Yes,0.30792,172,230,0.24813,0.36771
2006,17-29 y.,5th Quintile,No,0.09235,58,230,0.05485,0.12984
2006,30-45 y.,1st Quintile,Yes,0.18202,152,223,0.13126,0.23278
2006,30-45 y.,1st Quintile,No,0.08689,71,223,0.04984,0.12394
2006,30-45 y.,2nd Quintile,Yes,0.34451,325,468,0.30141,0.38761
2006,30-45 y.,2nd Quintile,No,0.15107,143,468,0.11859,0.18355
2006,30-45 y.,3rd Quintile,Yes,0.42644,458,634,0.38792,0.46497
2006,30-45 y.,3rd Quintile,No,0.15261,176,634,0.12459,0.18062
2006,30-45 y.,4th Quintile,Yes,0.43423,535,725,0.39812,0.47033
2006,30-45 y.,4th Quintile,No,0.16811,190,725,0.14087,0.19535
2006,30-45 y.,5th Quintile,Yes,0.53470,732,903,0.50215,0.56726
2006,30-45 y.,5th Quintile,No,0.10777,171,903,0.08754,0.12801
2006,46-65 y.,1st Quintile,Yes,0.06286,54,103,0.01575,0.10996
2006,46-65 y.,1st Quintile,No,0.07170,49,103,0.02163,0.12177
2006,46-65 y.,2nd Quintile,Yes,0.19582,152,219,0.14314,0.24850
2006,46-65 y.,2nd Quintile,No,0.07362,67,219,0.03895,0.10828
2006,46-65 y.,3rd Quintile,Yes,0.27022,271,402,0.22676,0.31369
2006,46-65 y.,3rd Quintile,No,0.11982,131,402,0.08803,0.15160
2006,46-65 y.,4th Quintile,Yes,0.30836,454,607,0.27159,0.34513
2006,46-65 y.,4th Quintile,No,0.11372,153,607,0.08844,0.13900
2006,46-65 y.,5th Quintile,Yes,0.35426,930,1211,0.32731,0.38121
2006,46-65 y.,5th Quintile,No,0.11605,281,1211,0.09801,0.13410
2007,17-29 y.,1st Quintile,Yes,0.12544,116,174,0.07608,0.17479
2007,17-29 y.,1st Quintile,No,0.05019,58,174,0.01765,0.08272
2007,17-29 y.,2nd Quintile,Yes,0.20707,163,233,0.15493,0.25922
2007,17-29 y.,2nd Quintile,No,0.09413,70,233,0.05655,0.13171
2007,17-29 y.,3rd Quintile,Yes,0.28515,180,246,0.22862,0.34169
2007,17-29 y.,3rd Quintile,No,0.11586,66,246,0.07578,0.15594
2007,17-29 y.,4th Quintile,Yes,0.37095,216,296,0.31582,0.42607
2007,17-29 y.,4th Quintile,No,0.11781,80,296,0.08102,0.15460
2007,17-29 y.,5th Quintile,Yes,0.30267,153,200,0.23884,0.36650
2007,17-29 y.,5th Quintile,No,0.08876,47,200,0.04924,0.12827
2007,30-45 y.,1st Quintile,Yes,0.19854,163,225,0.14630,0.25077
2007,30-45 y.,1st Quintile,No,0.08855,62,225,0.05135,0.12576
2007,30-45 y.,2nd Quintile,Yes,0.35494,361,497,0.31283,0.39705
2007,30-45 y.,2nd Quintile,No,0.12768,136,497,0.09831,0.15705
2007,30-45 y.,3rd Quintile,Yes,0.42034,477,633,0.38186,0.45883
2007,30-45 y.,3rd Quintile,No,0.12901,156,633,0.10288,0.15514
2007,30-45 y.,4th Quintile,Yes,0.48426,606,787,0.44932,0.51920
2007,30-45 y.,4th Quintile,No,0.14016,181,787,0.11589,0.16443
2007,30-45 y.,5th Quintile,Yes,0.52616,715,899,0.49351,0.55882
2007,30-45 y.,5th Quintile,No,0.11803,184,899,0.09693,0.13913
2007,46-65 y.,1st Quintile,Yes,0.07343,69,111,0.02468,0.12217
2007,46-65 y.,1st Quintile,No,0.05031,42,111,0.00946,0.09116
2007,46-65 y.,2nd Quintile,Yes,0.20827,183,265,0.15928,0.25725
2007,46-65 y.,2nd Quintile,No,0.09096,82,265,0.05627,0.12565
2007,46-65 y.,3rd Quintile,Yes,0.27028,304,435,0.22850,0.31206
2007,46-65 y.,3rd Quintile,No,0.11149,131,435,0.08188,0.14110
2007,46-65 y.,4th Quintile,Yes,0.33103,516,715,0.29651,0.36555
2007,46-65 y.,4th Quintile,No,0.13018,199,715,0.10549,0.15486
2007,46-65 y.,5th Quintile,Yes,0.33079,911,1204,0.30421,0.35738
2007,46-65 y.,5th Quintile,No,0.11723,293,1204,0.09905,0.13541
2008,17-29 y.,1st Quintile,Yes,0.13633,117,171,0.08474,0.18791
2008,17-29 y.,1st Quintile,No,0.07264,54,171,0.03362,0.11165
2008,17-29 y.,2nd Quintile,Yes,0.24769,156,224,0.19104,0.30435
2008,17-29 y.,2nd Quintile,No,0.10528,68,224,0.06500,0.14557
2008,17-29 y.,3rd Quintile,Yes,0.29210,175,251,0.23573,0.34847
2008,17-29 y.,3rd Quintile,No,0.12630,76,251,0.08512,0.16748
2008,17-29 y.,4th Quintile,Yes,0.35160,198,272,0.29476,0.40845
2008,17-29 y.,4th Quintile,No,0.12061,74,272,0.08184,0.15939
2008,17-29 y.,5th Quintile,Yes,0.33100,170,218,0.26839,0.39361
2008,17-29 y.,5th Quintile,No,0.10063,48,218,0.06060,0.14065
2008,30-45 y.,1st Quintile,Yes,0.18977,137,217,0.13748,0.24206
2008,30-45 y.,1st Quintile,No,0.11645,80,217,0.07367,0.15922
2008,30-45 y.,2nd Quintile,Yes,0.39926,350,480,0.35540,0.44312
2008,30-45 y.,2nd Quintile,No,0.13029,130,480,0.10014,0.16043
2008,30-45 y.,3rd Quintile,Yes,0.47026,488,662,0.43221,0.50831
2008,30-45 y.,3rd Quintile,No,0.14951,174,662,0.12232,0.17669
2008,30-45 y.,4th Quintile,Yes,0.47982,527,700,0.44278,0.51685
2008,30-45 y.,4th Quintile,No,0.14708,173,700,0.12082,0.17333
2008,30-45 y.,5th Quintile,Yes,0.52202,652,824,0.48790,0.55615
2008,30-45 y.,5th Quintile,No,0.13652,172,824,0.11306,0.15998
2008,46-65 y.,1st Quintile,Yes,0.08090,72,122,0.03231,0.12949
2008,46-65 y.,1st Quintile,No,0.05755,50,122,0.01605,0.09904
2008,46-65 y.,2nd Quintile,Yes,0.20350,173,264,0.15485,0.25216
2008,46-65 y.,2nd Quintile,No,0.10944,91,264,0.07171,0.14718
2008,46-65 y.,3rd Quintile,Yes,0.28759,327,476,0.24689,0.32830
2008,46-65 y.,3rd Quintile,No,0.14406,149,476,0.11248,0.17564
2008,46-65 y.,4th Quintile,Yes,0.32425,501,716,0.28994,0.35856
2008,46-65 y.,4th Quintile,No,0.14644,215,716,0.12052,0.17235
2008,46-65 y.,5th Quintile,Yes,0.36835,911,1209,0.34115,0.39556
2008,46-65 y.,5th Quintile,No,0.12944,298,1209,0.11051,0.14837
2009,17-29 y.,1st Quintile,Yes,0.14060,103,164,0.08724,0.19397
2009,17-29 y.,1st Quintile,No,0.07777,61,164,0.03666,0.11889
2009,17-29 y.,2nd Quintile,Yes,0.18386,91,146,0.12080,0.24691
2009,17-29 y.,2nd Quintile,No,0.11184,55,146,0.06054,0.16313
2009,17-29 y.,3rd Quintile,Yes,0.30537,156,223,0.24479,0.36596
2009,17-29 y.,3rd Quintile,No,0.13739,67,223,0.09210,0.18268
2009,17-29 y.,4th Quintile,Yes,0.34830,176,242,0.28815,0.40845
2009,17-29 y.,4th Quintile,No,0.10993,66,242,0.07044,0.14942
2009,17-29 y.,5th Quintile,Yes,0.25016,138,187,0.18792,0.31240
2009,17-29 y.,5th Quintile,No,0.11965,49,187,0.07301,0.16629
2009,30-45 y.,1st Quintile,Yes,0.21501,138,204,0.15849,0.27152
2009,30-45 y.,1st Quintile,No,0.08891,66,204,0.04976,0.12807
2009,30-45 y.,2nd Quintile,Yes,0.31332,263,388,0.26711,0.35954
2009,30-45 y.,2nd Quintile,No,0.14432,125,388,0.10930,0.17933
2009,30-45 y.,3rd Quintile,Yes,0.43618,386,567,0.39533,0.47704
2009,30-45 y.,3rd Quintile,No,0.15159,181,567,0.12205,0.18114
2009,30-45 y.,4th Quintile,Yes,0.49762,482,636,0.45873,0.53651
2009,30-45 y.,4th Quintile,No,0.14714,154,636,0.11958,0.17469
2009,30-45 y.,5th Quintile,Yes,0.50468,565,725,0.46826,0.54110
2009,30-45 y.,5th Quintile,No,0.14297,160,725,0.11747,0.16847
2009,46-65 y.,1st Quintile,Yes,0.06161,51,99,0.01400,0.10922
2009,46-65 y.,1st Quintile,No,0.06109,48,99,0.01367,0.10850
2009,46-65 y.,2nd Quintile,Yes,0.18037,157,252,0.13281,0.22794
2009,46-65 y.,2nd Quintile,No,0.12491,95,252,0.08401,0.16582
2009,46-65 y.,3rd Quintile,Yes,0.28589,293,467,0.24487,0.32692
2009,46-65 y.,3rd Quintile,No,0.16613,174,467,0.13234,0.19993
2009,46-65 y.,4th Quintile,Yes,0.30762,442,639,0.27180,0.34343
2009,46-65 y.,4th Quintile,No,0.15083,197,639,0.12306,0.17860
2009,46-65 y.,5th Quintile,Yes,0.37205,826,1077,0.34317,0.40093
2009,46-65 y.,5th Quintile,No,0.11771,251,1077,0.09845,0.13696
2010,17-29 y.,1st Quintile,Yes,0.14054,84,129,0.08033,0.20075
2010,17-29 y.,1st Quintile,No,0.08687,45,129,0.03808,0.13566
2010,17-29 y.,2nd Quintile,Yes,0.19447,94,156,0.13216,0.25678
2010,17-29 y.,2nd Quintile,No,0.11901,62,156,0.06803,0.16999
2010,17-29 y.,3rd Quintile,Yes,0.28847,143,213,0.22748,0.34945
2010,17-29 y.,3rd Quintile,No,0.13447,70,213,0.08855,0.18040
2010,17-29 y.,4th Quintile,Yes,0.29870,141,217,0.23766,0.35974
2010,17-29 y.,4th Quintile,No,0.18522,76,217,0.13341,0.23703
2010,17-29 y.,5th Quintile,Yes,0.34134,123,171,0.27007,0.41262
2010,17-29 y.,5th Quintile,No,0.14643,48,171,0.09328,0.19957
2010,30-45 y.,1st Quintile,Yes,0.16658,91,167,0.10989,0.22326
2010,30-45 y.,1st Quintile,No,0.11773,76,167,0.06870,0.16675
2010,30-45 y.,2nd Quintile,Yes,0.29680,226,339,0.24810,0.34551
2010,30-45 y.,2nd Quintile,No,0.18646,113,339,0.14494,0.22799
2010,30-45 y.,3rd Quintile,Yes,0.43214,361,516,0.38935,0.47492
2010,30-45 y.,3rd Quintile,No,0.18646,155,516,0.15282,0.22010
2010,30-45 y.,4th Quintile,Yes,0.48784,421,568,0.44670,0.52899
2010,30-45 y.,4th Quintile,No,0.17335,147,568,0.14219,0.20450
2010,30-45 y.,5th Quintile,Yes,0.56788,499,641,0.52950,0.60625
2010,30-45 y.,5th Quintile,No,0.15383,142,641,0.12588,0.18178
2010,46-65 y.,1st Quintile,Yes,0.06077,61,108,0.01550,0.10604
2010,46-65 y.,1st Quintile,No,0.05621,47,108,0.01257,0.09985
2010,46-65 y.,2nd Quintile,Yes,0.20386,175,299,0.15812,0.24960
2010,46-65 y.,2nd Quintile,No,0.16646,124,299,0.12416,0.20875
2010,46-65 y.,3rd Quintile,Yes,0.26452,258,428,0.22268,0.30635
2010,46-65 y.,3rd Quintile,No,0.17401,170,428,0.13805,0.20997
2010,46-65 y.,4th Quintile,Yes,0.30977,411,624,0.27346,0.34608
2010,46-65 y.,4th Quintile,No,0.16181,213,624,0.13289,0.19073
2010,46-65 y.,5th Quintile,Yes,0.37098,793,1047,0.34171,0.40026
2010,46-65 y.,5th Quintile,No,0.12753,254,1047,0.10732,0.14775
2011,17-29 y.,1st Quintile,Yes,0.15642,146,207,0.10681,0.20602
2011,17-29 y.,1st Quintile,No,0.07009,61,207,0.03522,0.10495
