year,age_gr,bula_h,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,North Rhine-Westphalia,No,0.38270,302,439,0.33718,0.42822
1988,17-29 y.,Hesse,Yes,0.18808,39,167,0.12863,0.24753
1988,17-29 y.,Hesse,No,0.42791,128,167,0.35264,0.50318
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.24036,49,143,0.17008,0.31065
1988,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.42352,94,143,0.34225,0.50479
1988,17-29 y.,Baden-Wuerttemberg,Yes,0.21919,128,378,0.17743,0.26095
1988,17-29 y.,Baden-Wuerttemberg,No,0.44290,250,378,0.39276,0.49304
1988,17-29 y.,Bavaria,Yes,0.25467,103,317,0.20664,0.30271
1988,17-29 y.,Bavaria,No,0.45464,214,317,0.39974,0.50954
1988,17-29 y.,Berlin,No,0.52176,46,46,0.37581,0.66771
1988,30-45 y.,Schleswig-Holstein,No,0.39280,47,47,0.25167,0.53393
1988,30-45 y.,Lower Saxony,Yes,0.24046,65,203,0.18153,0.29940
1988,30-45 y.,Lower Saxony,No,0.53305,138,203,0.46425,0.60185
1988,30-45 y.,North Rhine-Westphalia,Yes,0.26809,208,606,0.23279,0.30339
1988,30-45 y.,North Rhine-Westphalia,No,0.45707,398,606,0.41738,0.49677
1988,30-45 y.,Hesse,Yes,0.27112,71,229,0.21342,0.32882
1988,30-45 y.,Hesse,No,0.49497,158,229,0.43007,0.55987
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.21119,32,108,0.13385,0.28852
1988,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.46644,76,108,0.37191,0.56097
1988,30-45 y.,Baden-Wuerttemberg,Yes,0.30709,142,422,0.26303,0.35115
1988,30-45 y.,Baden-Wuerttemberg,No,0.46432,280,422,0.41668,0.51196
1988,30-45 y.,Bavaria,Yes,0.26526,126,396,0.22172,0.30880
1988,30-45 y.,Bavaria,No,0.53547,270,396,0.48629,0.58466
1988,30-45 y.,Berlin,No,0.54261,54,54,0.40849,0.67674
1988,46-65 y.,Schleswig-Holstein,No,0.38727,40,40,0.23438,0.54015
1988,46-65 y.,Lower Saxony,Yes,0.16787,56,195,0.11528,0.22046
1988,46-65 y.,Lower Saxony,No,0.37712,139,195,0.30891,0.44532
1988,46-65 y.,North Rhine-Westphalia,Yes,0.16381,127,442,0.12927,0.19836
1988,46-65 y.,North Rhine-Westphalia,No,0.35495,315,442,0.31029,0.39961
1988,46-65 y.,Hesse,Yes,0.17300,46,190,0.11907,0.22693
1988,46-65 y.,Hesse,No,0.39504,144,190,0.32534,0.46473
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.16490,42,134,0.10183,0.22797
1988,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.34819,92,134,0.26722,0.42915
1988,46-65 y.,Baden-Wuerttemberg,Yes,0.23407,121,386,0.19178,0.27637
1988,46-65 y.,Baden-Wuerttemberg,No,0.42179,265,386,0.37246,0.47112
1988,46-65 y.,Bavaria,Yes,0.14007,74,309,0.10131,0.17883
1988,46-65 y.,Bavaria,No,0.44929,235,309,0.39373,0.50484
1988,46-65 y.,Berlin,No,0.50481,56,56,0.37268,0.63695
1989,17-29 y.,Schleswig-Holstein,No,0.42391,36,36,0.26019,0.58764
1989,17-29 y.,Lower Saxony,Yes,0.28346,78,181,0.21762,0.34930
1989,17-29 y.,Lower Saxony,No,0.36159,103,181,0.29140,0.43178
1989,17-29 y.,North Rhine-Westphalia,Yes,0.22390,147,447,0.18521,0.26259
1989,17-29 y.,North Rhine-Westphalia,No,0.37632,300,447,0.33136,0.42129
1989,17-29 y.,Hesse,Yes,0.15738,37,164,0.10148,0.21329
1989,17-29 y.,Hesse,No,0.41833,127,164,0.34260,0.49406
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.26915,51,144,0.19646,0.34184
1989,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.43577,93,144,0.35450,0.51705
1989,17-29 y.,Baden-Wuerttemberg,Yes,0.25562,125,375,0.21141,0.29983
1989,17-29 y.,Baden-Wuerttemberg,No,0.43597,250,375,0.38571,0.48623
1989,17-29 y.,Bavaria,Yes,0.27423,125,326,0.22573,0.32273
1989,17-29 y.,Bavaria,No,0.41380,201,326,0.36025,0.46734
1989,17-29 y.,Berlin,No,0.42713,44,44,0.27927,0.57498
1989,30-45 y.,Schleswig-Holstein,No,0.46452,43,43,0.31368,0.61535
1989,30-45 y.,Lower Saxony,Yes,0.29993,73,185,0.23372,0.36614
1989,30-45 y.,Lower Saxony,No,0.44059,112,185,0.36886,0.51233
1989,30-45 y.,North Rhine-Westphalia,Yes,0.29172,215,595,0.25517,0.32828
1989,30-45 y.,North Rhine-Westphalia,No,0.45222,380,595,0.41219,0.49224
1989,30-45 y.,Hesse,Yes,0.33572,84,226,0.27402,0.39743
1989,30-45 y.,Hesse,No,0.46199,142,226,0.39684,0.52713
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.30099,44,112,0.21566,0.38632
1989,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.43560,68,112,0.34336,0.52785
1989,30-45 y.,Baden-Wuerttemberg,Yes,0.30154,147,427,0.25796,0.34512
1989,30-45 y.,Baden-Wuerttemberg,No,0.49889,280,427,0.45141,0.54638
1989,30-45 y.,Bavaria,Yes,0.30184,129,390,0.25622,0.34746
1989,30-45 y.,Bavaria,No,0.51367,261,390,0.46400,0.56334
1989,30-45 y.,Berlin,No,0.64961,62,62,0.52989,0.76934
1989,46-65 y.,Schleswig-Holstein,No,0.39085,41,41,0.23964,0.54207
1989,46-65 y.,Lower Saxony,Yes,0.18496,58,182,0.12840,0.24153
1989,46-65 y.,Lower Saxony,No,0.34239,124,182,0.27326,0.41152
1989,46-65 y.,North Rhine-Westphalia,Yes,0.15908,125,420,0.12406,0.19410
1989,46-65 y.,North Rhine-Westphalia,No,0.34703,295,420,0.30144,0.39261
1989,46-65 y.,Hesse,Yes,0.15484,46,192,0.10354,0.20615
1989,46-65 y.,Hesse,No,0.41539,146,192,0.34550,0.48527
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.16660,42,131,0.10254,0.23065
1989,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.36794,89,131,0.28504,0.45084
1989,46-65 y.,Baden-Wuerttemberg,Yes,0.23330,122,373,0.19032,0.27628
1989,46-65 y.,Baden-Wuerttemberg,No,0.42224,251,373,0.37205,0.47243
1989,46-65 y.,Bavaria,Yes,0.18066,84,292,0.13646,0.22487
1989,46-65 y.,Bavaria,No,0.40405,208,292,0.34767,0.46043
1989,46-65 y.,Berlin,No,0.47252,53,53,0.33682,0.60821
1990,17-29 y.,Schleswig-Holstein,No,0.42010,36,36,0.25658,0.58363
1990,17-29 y.,Lower Saxony,Yes,0.29962,76,183,0.23307,0.36617
1990,17-29 y.,Lower Saxony,No,0.33963,107,183,0.27083,0.40844
1990,17-29 y.,North Rhine-Westphalia,Yes,0.23462,145,435,0.19475,0.27449
1990,17-29 y.,North Rhine-Westphalia,No,0.37468,290,435,0.32914,0.42022
1990,17-29 y.,Hesse,Yes,0.16955,43,161,0.11141,0.22769
1990,17-29 y.,Hesse,No,0.43230,118,161,0.35554,0.50906
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.23576,44,122,0.16013,0.31139
1990,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.40931,78,122,0.32170,0.49693
1990,17-29 y.,Baden-Wuerttemberg,Yes,0.29420,139,368,0.24758,0.34082
1990,17-29 y.,Baden-Wuerttemberg,No,0.41268,229,368,0.36231,0.46305
1990,17-29 y.,Bavaria,Yes,0.24590,109,322,0.19879,0.29300
1990,17-29 y.,Bavaria,No,0.43610,213,322,0.38185,0.49035
1990,17-29 y.,Berlin,Yes,0.21426,32,118,0.13991,0.28860
1990,17-29 y.,Berlin,No,0.52653,86,118,0.43605,0.61700
1990,17-29 y.,Brandenburg,Yes,0.20601,36,121,0.13365,0.27838
1990,17-29 y.,Brandenburg,No,0.49059,85,121,0.40115,0.58004
1990,17-29 y.,Mecklenburg-Western Pomerania,No,0.61304,81,81,0.50631,0.71977
1990,17-29 y.,Saxony,Yes,0.23869,74,250,0.18574,0.29164
1990,17-29 y.,Saxony,No,0.53976,176,250,0.47785,0.60167
1990,17-29 y.,Saxony-Anhalt,Yes,0.20248,43,169,0.14172,0.26325
1990,17-29 y.,Saxony-Anhalt,No,0.55858,126,169,0.48350,0.63367
1990,17-29 y.,Thuringa,Yes,0.24699,49,154,0.17866,0.31533
1990,17-29 y.,Thuringa,No,0.51283,105,154,0.43363,0.59203
1990,30-45 y.,Schleswig-Holstein,No,0.48526,36,36,0.31969,0.65084
1990,30-45 y.,Lower Saxony,Yes,0.29093,70,182,0.22476,0.35710
1990,30-45 y.,Lower Saxony,No,0.46552,112,182,0.39285,0.53818
1990,30-45 y.,North Rhine-Westphalia,Yes,0.31692,240,611,0.28000,0.35384
1990,30-45 y.,North Rhine-Westphalia,No,0.45051,371,611,0.41102,0.48999
1990,30-45 y.,Hesse,Yes,0.35882,93,241,0.29814,0.41951
1990,30-45 y.,Hesse,No,0.46863,148,241,0.40550,0.53177
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.33735,49,122,0.25311,0.42160
1990,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.40143,73,122,0.31409,0.48877
1990,30-45 y.,Baden-Wuerttemberg,Yes,0.30250,143,440,0.25953,0.34547
1990,30-45 y.,Baden-Wuerttemberg,No,0.50983,297,440,0.46307,0.55659
1990,30-45 y.,Bavaria,Yes,0.29767,129,371,0.25108,0.34426
1990,30-45 y.,Bavaria,No,0.51211,242,371,0.46118,0.56304
1990,30-45 y.,Berlin,Yes,0.28362,54,184,0.21831,0.34893
1990,30-45 y.,Berlin,No,0.61808,130,184,0.54769,0.68848
1990,30-45 y.,Brandenburg,Yes,0.33174,84,251,0.27338,0.39011
1990,30-45 y.,Brandenburg,No,0.60805,167,251,0.54754,0.66857
1990,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.32337,56,147,0.24749,0.39924
1990,30-45 y.,Mecklenburg-Western Pomerania,No,0.54455,91,147,0.46377,0.62533
1990,30-45 y.,Saxony,Yes,0.32326,148,422,0.27859,0.36794
1990,30-45 y.,Saxony,No,0.61909,274,422,0.57271,0.66548
1990,30-45 y.,Saxony-Anhalt,Yes,0.35947,100,263,0.30137,0.41758
1990,30-45 y.,Saxony-Anhalt,No,0.60030,163,263,0.54098,0.65961
1990,30-45 y.,Thuringa,Yes,0.36031,86,226,0.29758,0.42304
1990,30-45 y.,Thuringa,No,0.58674,140,226,0.52240,0.65109
1990,46-65 y.,Schleswig-Holstein,No,0.35316,39,39,0.20119,0.50513
1990,46-65 y.,Lower Saxony,Yes,0.18885,60,182,0.13183,0.24587
1990,46-65 y.,Lower Saxony,No,0.34596,122,182,0.27666,0.41526
1990,46-65 y.,North Rhine-Westphalia,Yes,0.17547,128,419,0.13900,0.21193
1990,46-65 y.,North Rhine-Westphalia,No,0.36597,291,419,0.31979,0.41215
1990,46-65 y.,Hesse,Yes,0.20432,57,190,0.14683,0.26180
1990,46-65 y.,Hesse,No,0.37564,133,190,0.30660,0.44469
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.18808,43,117,0.11697,0.25920
1990,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.32558,74,117,0.24031,0.41086
1990,46-65 y.,Baden-Wuerttemberg,Yes,0.28077,133,352,0.23376,0.32779
1990,46-65 y.,Baden-Wuerttemberg,No,0.36710,219,352,0.31667,0.41753
1990,46-65 y.,Bavaria,Yes,0.19814,89,299,0.15288,0.24339
1990,46-65 y.,Bavaria,No,0.41088,210,299,0.35502,0.46674
1990,46-65 y.,Berlin,Yes,0.20824,36,127,0.13734,0.27914
1990,46-65 y.,Berlin,No,0.47474,91,127,0.38754,0.56193
1990,46-65 y.,Brandenburg,Yes,0.19287,47,177,0.13458,0.25116
1990,46-65 y.,Brandenburg,No,0.61607,130,177,0.54422,0.68793
1990,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.23734,41,128,0.16334,0.31134
1990,46-65 y.,Mecklenburg-Western Pomerania,No,0.54986,87,128,0.46333,0.63638
1990,46-65 y.,Saxony,Yes,0.25193,113,335,0.20537,0.29849
1990,46-65 y.,Saxony,No,0.50496,222,335,0.45133,0.55858
1990,46-65 y.,Saxony-Anhalt,Yes,0.20898,45,181,0.14958,0.26838
1990,46-65 y.,Saxony-Anhalt,No,0.57648,136,181,0.50429,0.64866
1990,46-65 y.,Thuringa,Yes,0.20615,49,173,0.14569,0.26661
1990,46-65 y.,Thuringa,No,0.53599,124,173,0.46146,0.61052
1991,17-29 y.,Schleswig-Holstein,No,0.36730,33,33,0.20027,0.53433
1991,17-29 y.,Lower Saxony,Yes,0.30157,86,192,0.23648,0.36665
1991,17-29 y.,Lower Saxony,No,0.36978,106,192,0.30132,0.43824
1991,17-29 y.,North Rhine-Westphalia,Yes,0.23078,147,449,0.19176,0.26980
1991,17-29 y.,North Rhine-Westphalia,No,0.38860,302,449,0.34346,0.43374
1991,17-29 y.,Hesse,Yes,0.24733,51,158,0.17984,0.31482
1991,17-29 y.,Hesse,No,0.38747,107,158,0.31126,0.46367
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.25409,43,126,0.17777,0.33041
1991,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.41708,83,126,0.33064,0.50352
1991,17-29 y.,Baden-Wuerttemberg,Yes,0.31588,145,370,0.26845,0.36331
1991,17-29 y.,Baden-Wuerttemberg,No,0.39876,225,370,0.34880,0.44872
1991,17-29 y.,Bavaria,Yes,0.30045,128,327,0.25069,0.35022
1991,17-29 y.,Bavaria,No,0.40251,199,327,0.34927,0.45575
1991,17-29 y.,Berlin,Yes,0.26887,39,101,0.18197,0.35577
1991,17-29 y.,Berlin,No,0.40924,62,101,0.31287,0.50562
1991,17-29 y.,Brandenburg,No,0.48882,75,75,0.37493,0.60272
1991,17-29 y.,Mecklenburg-Western Pomerania,No,0.53884,67,67,0.41858,0.65911
1991,17-29 y.,Saxony,Yes,0.17158,47,184,0.11696,0.22621
1991,17-29 y.,Saxony,No,0.49207,137,184,0.41963,0.56450
1991,17-29 y.,Saxony-Anhalt,Yes,0.14369,32,143,0.08599,0.20138
1991,17-29 y.,Saxony-Anhalt,No,0.59586,111,143,0.51514,0.67657
1991,17-29 y.,Thuringa,Yes,0.21013,41,121,0.13724,0.28302
1991,17-29 y.,Thuringa,No,0.43004,80,121,0.34146,0.51862
1991,30-45 y.,Schleswig-Holstein,No,0.40851,36,36,0.24566,0.57137
1991,30-45 y.,Lower Saxony,Yes,0.34799,80,190,0.28008,0.41590
1991,30-45 y.,Lower Saxony,No,0.42917,110,190,0.35861,0.49974
1991,30-45 y.,North Rhine-Westphalia,Yes,0.34141,250,624,0.30417,0.37865
1991,30-45 y.,North Rhine-Westphalia,No,0.42928,374,624,0.39041,0.46815
1991,30-45 y.,Hesse,Yes,0.32389,99,251,0.26588,0.38190
1991,30-45 y.,Hesse,No,0.49677,152,251,0.43479,0.55874
1991,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.33665,57,140,0.25809,0.41521
1991,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.44205,83,140,0.35949,0.52461
1991,30-45 y.,Baden-Wuerttemberg,Yes,0.34535,161,433,0.30051,0.39019
1991,30-45 y.,Baden-Wuerttemberg,No,0.46696,272,433,0.41991,0.51400
1991,30-45 y.,Bavaria,Yes,0.30151,133,389,0.25584,0.34717
1991,30-45 y.,Bavaria,No,0.50846,256,389,0.45871,0.55820
1991,30-45 y.,Berlin,Yes,0.34795,64,169,0.27592,0.41997
1991,30-45 y.,Berlin,No,0.51260,105,169,0.43702,0.58818
1991,30-45 y.,Brandenburg,Yes,0.24734,68,221,0.19032,0.30435
1991,30-45 y.,Brandenburg,No,0.59175,153,221,0.52680,0.65670
1991,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.26422,46,139,0.19066,0.33779
1991,30-45 y.,Mecklenburg-Western Pomerania,No,0.56554,93,139,0.48284,0.64825
1991,30-45 y.,Saxony,Yes,0.30124,134,386,0.25541,0.34707
1991,30-45 y.,Saxony,No,0.57936,252,386,0.53005,0.62867
1991,30-45 y.,Saxony-Anhalt,Yes,0.27678,81,245,0.22064,0.33292
1991,30-45 y.,Saxony-Anhalt,No,0.59450,164,245,0.53289,0.65611
1991,30-45 y.,Thuringa,Yes,0.32168,70,211,0.25850,0.38486
1991,30-45 y.,Thuringa,No,0.56483,141,211,0.49777,0.63188
1991,46-65 y.,Schleswig-Holstein,No,0.40688,44,44,0.26004,0.55371
1991,46-65 y.,Lower Saxony,Yes,0.20024,65,183,0.14210,0.25838
1991,46-65 y.,Lower Saxony,No,0.34253,118,183,0.27358,0.41148
1991,46-65 y.,North Rhine-Westphalia,Yes,0.18719,128,410,0.14939,0.22500
1991,46-65 y.,North Rhine-Westphalia,No,0.36813,282,410,0.32138,0.41487
1991,46-65 y.,Hesse,Yes,0.19296,54,192,0.13699,0.24893
1991,46-65 y.,Hesse,No,0.38322,138,192,0.31427,0.45217
1991,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.19313,38,115,0.12066,0.26560
1991,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.35745,77,115,0.26947,0.44542
1991,46-65 y.,Baden-Wuerttemberg,Yes,0.24609,126,367,0.20196,0.29022
1991,46-65 y.,Baden-Wuerttemberg,No,0.42397,241,367,0.37334,0.47460
1991,46-65 y.,Bavaria,Yes,0.22288,97,292,0.17507,0.27070
1991,46-65 y.,Bavaria,No,0.39599,195,292,0.33980,0.45218
1991,46-65 y.,Berlin,Yes,0.18872,35,125,0.11985,0.25759
1991,46-65 y.,Berlin,No,0.49234,90,125,0.40434,0.58033
1991,46-65 y.,Brandenburg,No,0.47519,100,100,0.37681,0.57356
1991,46-65 y.,Mecklenburg-Western Pomerania,No,0.49512,79,79,0.38416,0.60607
1991,46-65 y.,Saxony,Yes,0.16483,68,243,0.11809,0.21158
1991,46-65 y.,Saxony,No,0.44020,175,243,0.37766,0.50275
1991,46-65 y.,Saxony-Anhalt,Yes,0.13002,32,151,0.07620,0.18384
1991,46-65 y.,Saxony-Anhalt,No,0.51749,119,151,0.43752,0.59746
1991,46-65 y.,Thuringa,Yes,0.19122,39,134,0.12439,0.25806
1991,46-65 y.,Thuringa,No,0.44682,95,134,0.36233,0.53132
1992,17-29 y.,Lower Saxony,Yes,0.35869,86,174,0.28722,0.43016
1992,17-29 y.,Lower Saxony,No,0.27138,88,174,0.20512,0.33764
1992,17-29 y.,North Rhine-Westphalia,Yes,0.25659,149,436,0.21555,0.29764
1992,17-29 y.,North Rhine-Westphalia,No,0.35749,287,436,0.31245,0.40253
1992,17-29 y.,Hesse,Yes,0.27450,61,163,0.20577,0.34322
1992,17-29 y.,Hesse,No,0.37796,102,163,0.30329,0.45262
1992,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.30601,43,114,0.22104,0.39098
1992,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.35587,71,114,0.26760,0.44415
1992,17-29 y.,Baden-Wuerttemberg,Yes,0.30776,146,365,0.26035,0.35518
1992,17-29 y.,Baden-Wuerttemberg,No,0.36740,219,365,0.31788,0.41693
1992,17-29 y.,Bavaria,Yes,0.24743,122,336,0.20122,0.29364
1992,17-29 y.,Bavaria,No,0.43165,214,336,0.37861,0.48469
1992,17-29 y.,Berlin,Yes,0.35758,43,93,0.25964,0.45552
1992,17-29 y.,Berlin,No,0.26739,50,93,0.17695,0.35783
1992,17-29 y.,Brandenburg,No,0.35876,56,56,0.23200,0.48553
1992,17-29 y.,Mecklenburg-Western Pomerania,No,0.45688,48,48,0.31447,0.59930
1992,17-29 y.,Saxony,Yes,0.26536,63,158,0.19629,0.33442
1992,17-29 y.,Saxony,No,0.39975,95,158,0.32313,0.47638
1992,17-29 y.,Saxony-Anhalt,Yes,0.26076,45,115,0.18016,0.34136
1992,17-29 y.,Saxony-Anhalt,No,0.37794,70,115,0.28893,0.46695
1992,17-29 y.,Thuringa,Yes,0.26216,45,106,0.17804,0.34629
1992,17-29 y.,Thuringa,No,0.33319,61,106,0.24303,0.42335
1992,30-45 y.,Schleswig-Holstein,No,0.46326,37,37,0.30037,0.62616
1992,30-45 y.,Lower Saxony,Yes,0.35745,87,185,0.28820,0.42670
1992,30-45 y.,Lower Saxony,No,0.38473,98,185,0.31443,0.45503
1992,30-45 y.,North Rhine-Westphalia,Yes,0.31391,234,633,0.27773,0.35010
1992,30-45 y.,North Rhine-Westphalia,No,0.46327,399,633,0.42439,0.50215
1992,30-45 y.,Hesse,Yes,0.34458,92,237,0.28394,0.40521
1992,30-45 y.,Hesse,No,0.48923,145,237,0.42546,0.55301
1992,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.39544,68,149,0.31666,0.47421
1992,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.39278,81,149,0.31410,0.47146
1992,30-45 y.,Baden-Wuerttemberg,Yes,0.32383,149,411,0.27854,0.36913
1992,30-45 y.,Baden-Wuerttemberg,No,0.46143,262,411,0.41318,0.50969
1992,30-45 y.,Bavaria,Yes,0.31430,138,395,0.26846,0.36014
1992,30-45 y.,Bavaria,No,0.50397,257,395,0.45460,0.55334
1992,30-45 y.,Berlin,Yes,0.34273,73,168,0.27075,0.41472
1992,30-45 y.,Berlin,No,0.47465,95,168,0.39891,0.55038
1992,30-45 y.,Brandenburg,Yes,0.29669,75,195,0.23241,0.36098
1992,30-45 y.,Brandenburg,No,0.49925,120,195,0.42889,0.56961
1992,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.39914,55,112,0.30803,0.49024
1992,30-45 y.,Mecklenburg-Western Pomerania,No,0.34112,57,112,0.25292,0.42932
1992,30-45 y.,Saxony,Yes,0.35692,147,335,0.30554,0.40830
1992,30-45 y.,Saxony,No,0.44537,188,335,0.39207,0.49867
1992,30-45 y.,Saxony-Anhalt,Yes,0.32766,90,230,0.26687,0.38845
1992,30-45 y.,Saxony-Anhalt,No,0.50237,140,230,0.43761,0.56713
1992,30-45 y.,Thuringa,Yes,0.33163,76,185,0.26361,0.39966
1992,30-45 y.,Thuringa,No,0.43299,109,185,0.36139,0.50458
1992,46-65 y.,Schleswig-Holstein,No,0.39199,39,39,0.23677,0.54721
1992,46-65 y.,Lower Saxony,Yes,0.18399,61,185,0.12800,0.23998
1992,46-65 y.,Lower Saxony,No,0.37980,124,185,0.30967,0.44993
1992,46-65 y.,North Rhine-Westphalia,Yes,0.18445,126,403,0.14654,0.22237
1992,46-65 y.,North Rhine-Westphalia,No,0.36674,277,403,0.31963,0.41385
1992,46-65 y.,Hesse,Yes,0.17376,45,173,0.11713,0.23038
1992,46-65 y.,Hesse,No,0.36806,128,173,0.29598,0.44013
1992,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.36366,68,68,0.24847,0.47885
1992,46-65 y.,Baden-Wuerttemberg,Yes,0.25867,120,348,0.21259,0.30474
1992,46-65 y.,Baden-Wuerttemberg,No,0.39687,228,348,0.34540,0.44835
1992,46-65 y.,Bavaria,Yes,0.19888,88,301,0.15371,0.24405
1992,46-65 y.,Bavaria,No,0.41570,213,301,0.35993,0.47147
1992,46-65 y.,Berlin,Yes,0.19238,40,113,0.11937,0.26538
1992,46-65 y.,Berlin,No,0.42766,73,113,0.33603,0.51928
1992,46-65 y.,Brandenburg,Yes,0.21053,44,115,0.13569,0.28537
1992,46-65 y.,Brandenburg,No,0.33768,71,115,0.25087,0.42450
1992,46-65 y.,Mecklenburg-Western Pomerania,No,0.34065,54,54,0.21305,0.46824
