year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,Urban regions,8250,11.445517599564429,11.419567714472542,11.471467484656316,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1995,Rural regions,4393,11.25778570397519,11.227555839678475,11.288015568271904,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1996,Urban regions,8049,11.480161780089059,11.453798317928316,11.506525242249802,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1996,Rural regions,4343,11.245496321950535,11.215628532246058,11.275364111655012,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1997,Urban regions,7888,11.472189940637929,11.445699328131331,11.498680553144526,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1997,Rural regions,4252,11.299930907232927,11.26896485749742,11.330896956968434,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1998,Urban regions,8551,11.489701830612454,11.464032966358879,11.515370694866029,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1998,Rural regions,4624,11.324028558587178,11.294378613762083,11.353678503412274,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1999,Urban regions,8376,11.508547135450367,11.48237293856598,11.534721332334755,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1999,Rural regions,4576,11.333785342093222,11.30429003009589,11.363280654090554,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
2000,Urban regions,15345,11.794765836863977,11.775249566501019,11.814282107226935,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.0
2000,Rural regions,8210,11.492164023637221,11.469607139244522,11.51472090802992,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2001,Urban regions,13863,11.871234953541423,11.850641424546655,11.89182848253619,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.0
2001,Rural regions,7385,11.513447997634712,11.489504571277497,11.537391423991927,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2002,Urban regions,14714,11.838104600901458,11.818299577050578,11.857909624752338,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.0
2002,Rural regions,7487,11.483836311324612,11.460527421640558,11.507145201008667,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2003,Urban regions,14124,11.873015043608431,11.852574910648057,11.893455176568805,10.5,11.0,13.0,7.0,16.75,11.0,10.5,11.0
2003,Rural regions,7146,11.524595687883489,11.500421910080128,11.54876946568685,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2004,Urban regions,13682,11.878228774512307,11.857461599771822,11.898995949252791,10.5,11.0,13.0,7.0,16.75,11.0,10.5,11.0
2004,Rural regions,6958,11.521430632018573,11.49697045358906,11.545890810448086,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2005,Urban regions,13039,11.90422617645162,11.882821449918644,11.925630902984597,10.5,11.0,13.0,7.0,16.75,11.0,10.5,11.0
2005,Rural regions,6610,11.576756569399333,11.551299240264747,11.602213898533918,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2006,Urban regions,13876,11.985833452054075,11.964619247963778,12.007047656144373,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2006,Rural regions,7288,11.605238453316383,11.580648876954811,11.629828029677956,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2007,Urban regions,12908,12.068088816774921,12.045821785939664,12.090355847610178,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2007,Rural regions,6826,11.644625413545533,11.619105425298338,11.670145401792729,10.5,11.5,12.0,8.25,14.25,11.5,11.5,12.0
2008,Urban regions,12117,12.106642830832444,12.083591875379803,12.129693786285085,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2008,Rural regions,6389,11.665617391918529,11.639186912159197,11.692047871677861,10.5,11.5,12.0,8.25,14.25,11.5,11.5,12.0
2009,Urban regions,11158,12.18543763901241,12.161186631379785,12.209688646645034,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2009,Rural regions,6080,11.761322455623612,11.733839002484892,11.788805908762331,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2010,Urban regions,15019,12.189416617395622,12.168534737040249,12.210298497750996,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2010,Rural regions,8075,11.771681950222664,11.747567279149653,11.795796621295676,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2011,Urban regions,17338,12.231378171249817,12.211713576061834,12.2510427664378,10.5,11.5,13.5,7.0,18.0,11.5,11.5,11.5
2011,Rural regions,9817,11.789964401665094,11.767862113681806,11.81206668964838,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2012,Urban regions,16785,12.277177690224324,12.257059411574666,12.297295968873982,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2012,Rural regions,9772,11.75491865135226,11.732785549752972,11.777051752951547,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2013,Urban regions,19171,12.26995903102284,12.250992174238313,12.288925887807366,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2013,Rural regions,10060,11.777686850877373,11.755765606079926,11.79960809567482,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2014,Urban regions,16794,12.328374988428509,12.308053791379304,12.348696185477714,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2014,Rural regions,9035,11.814299678700882,11.790849580504464,11.8377497768973,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2015,Urban regions,16675,12.359002275974808,12.338501341032002,12.379503210917614,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2015,Rural regions,8914,11.83906056827175,11.815286235491406,11.862834901052093,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2016,Urban regions,16892,12.357799888894741,12.3374535488343,12.378146228955181,10.5,11.5,14.0,7.0,18.0,11.5,11.5,11.5
2016,Rural regions,8992,11.881968385895506,11.858018316033125,11.905918455757888,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2017,Urban regions,18826,12.369462947714709,12.349997208387373,12.388928687042045,10.5,11.5,14.5,7.0,18.0,11.5,11.5,11.5
2017,Rural regions,10156,11.880120707619312,11.85745375637127,11.902787658867355,10.5,11.5,12.0,8.25,14.25,11.5,11.5,11.5
2018,Urban regions,18122,12.410623089617866,12.390784694041738,12.430461485193995,10.5,11.5,14.5,7.0,18.0,11.5,11.5,11.5
2018,Rural regions,9568,11.918135354000794,11.894773784085718,11.94149692391587,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2019,Urban regions,17730,12.43811136216164,12.418027269437767,12.458195454885514,10.5,11.5,14.5,7.0,18.0,11.5,11.5,11.5
2019,Rural regions,9305,11.961759985808262,11.937765547325501,11.985754424291024,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2020,Urban regions,18481,12.533685832128459,12.513879252661793,12.553492411595125,10.5,11.5,14.5,7.0,18.0,11.5,11.0,11.5
2020,Rural regions,9051,12.029991435023307,12.005472794288428,12.054510075758186,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
2021,Urban regions,12350,12.715835388860482,12.691477158194107,12.740193619526856,10.5,12.0,15.0,7.0,18.0,12.0,12.0,12.0
2021,Rural regions,5960,12.19320303860917,12.161825128556371,12.224580948661968,10.5,11.5,13.0,7.0,16.75,11.5,11.5,11.5
