year,quintil_oecd_hh,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Rural regions,No,0.52383,389,707,0.48699,0.56067
2003,2nd Quintile,Urban regions,Yes,0.44766,618,1307,0.42069,0.47463
2003,2nd Quintile,Urban regions,No,0.52295,689,1307,0.49586,0.55004
2003,2nd Quintile,Rural regions,Yes,0.63596,553,857,0.60373,0.66819
2003,2nd Quintile,Rural regions,No,0.34992,304,857,0.31797,0.38187
2003,3rd Quintile,Urban regions,Yes,0.52153,761,1396,0.49532,0.54774
2003,3rd Quintile,Urban regions,No,0.44380,635,1396,0.41773,0.46987
2003,3rd Quintile,Rural regions,Yes,0.70049,563,784,0.66841,0.73258
2003,3rd Quintile,Rural regions,No,0.29172,221,784,0.25988,0.32355
2003,4th Quintile,Urban regions,Yes,0.56853,952,1506,0.54350,0.59355
2003,4th Quintile,Urban regions,No,0.40522,554,1506,0.38042,0.43003
2003,4th Quintile,Rural regions,Yes,0.80250,593,719,0.77338,0.83162
2003,4th Quintile,Rural regions,No,0.18035,126,719,0.15223,0.20847
2003,5th Quintile,Urban regions,Yes,0.63082,1695,2290,0.61105,0.65059
2003,5th Quintile,Urban regions,No,0.35071,595,2290,0.33116,0.37026
2003,5th Quintile,Rural regions,Yes,0.81192,603,693,0.78280,0.84103
2003,5th Quintile,Rural regions,No,0.16761,90,693,0.13978,0.19544
2004,1st Quintile,Urban regions,Yes,0.29223,381,1204,0.26653,0.31793
2004,1st Quintile,Urban regions,No,0.67351,823,1204,0.64702,0.70001
2004,1st Quintile,Rural regions,Yes,0.46467,323,694,0.42753,0.50180
2004,1st Quintile,Rural regions,No,0.50651,371,694,0.46928,0.54373
2004,2nd Quintile,Urban regions,Yes,0.45167,625,1312,0.42473,0.47861
2004,2nd Quintile,Urban regions,No,0.51919,687,1312,0.49214,0.54623
2004,2nd Quintile,Rural regions,Yes,0.60883,522,812,0.57524,0.64242
2004,2nd Quintile,Rural regions,No,0.38254,290,812,0.34909,0.41599
2004,3rd Quintile,Urban regions,Yes,0.54636,788,1358,0.51988,0.57285
2004,3rd Quintile,Urban regions,No,0.41860,570,1358,0.39235,0.44484
2004,3rd Quintile,Rural regions,Yes,0.72366,568,779,0.69223,0.75508
2004,3rd Quintile,Rural regions,No,0.25601,211,779,0.22535,0.28668
2004,4th Quintile,Urban regions,Yes,0.57571,942,1498,0.55067,0.60075
2004,4th Quintile,Urban regions,No,0.39889,556,1498,0.37409,0.42370
2004,4th Quintile,Rural regions,Yes,0.76679,578,717,0.73581,0.79776
2004,4th Quintile,Rural regions,No,0.20468,139,717,0.17513,0.23424
2004,5th Quintile,Urban regions,Yes,0.61308,1624,2206,0.59275,0.63341
2004,5th Quintile,Urban regions,No,0.35469,582,2206,0.33472,0.37466
2004,5th Quintile,Rural regions,Yes,0.84133,618,686,0.81397,0.86869
2004,5th Quintile,Rural regions,No,0.13104,68,686,0.10577,0.15631
2005,1st Quintile,Urban regions,Yes,0.31435,421,1269,0.28879,0.33990
2005,1st Quintile,Urban regions,No,0.67676,848,1269,0.65102,0.70251
2005,1st Quintile,Rural regions,Yes,0.49175,330,692,0.45447,0.52903
2005,1st Quintile,Rural regions,No,0.50562,362,692,0.46834,0.54290
2005,2nd Quintile,Urban regions,Yes,0.45318,587,1269,0.42578,0.48058
2005,2nd Quintile,Urban regions,No,0.54458,682,1269,0.51717,0.57199
2005,2nd Quintile,Rural regions,Yes,0.63526,522,795,0.60178,0.66874
2005,2nd Quintile,Rural regions,No,0.35595,273,795,0.32264,0.38925
2005,3rd Quintile,Urban regions,Yes,0.52054,735,1328,0.49366,0.54742
2005,3rd Quintile,Urban regions,No,0.47373,593,1328,0.44686,0.50059
2005,3rd Quintile,Rural regions,Yes,0.75136,582,766,0.72073,0.78199
2005,3rd Quintile,Rural regions,No,0.24497,184,766,0.21449,0.27544
2005,4th Quintile,Urban regions,Yes,0.56397,925,1484,0.53873,0.58921
2005,4th Quintile,Urban regions,No,0.43141,559,1484,0.40620,0.45662
2005,4th Quintile,Rural regions,Yes,0.81384,593,724,0.78547,0.84221
2005,4th Quintile,Rural regions,No,0.18240,131,724,0.15426,0.21055
2005,5th Quintile,Urban regions,Yes,0.62810,1582,2182,0.60782,0.64838
2005,5th Quintile,Urban regions,No,0.36718,600,2182,0.34695,0.38741
2005,5th Quintile,Rural regions,Yes,0.84937,581,659,0.82204,0.87670
2005,5th Quintile,Rural regions,No,0.15063,78,659,0.12330,0.17796
2006,1st Quintile,Urban regions,Yes,0.28185,411,1323,0.25760,0.30610
2006,1st Quintile,Urban regions,No,0.70711,912,1323,0.68258,0.73164
2006,1st Quintile,Rural regions,Yes,0.47395,359,760,0.43843,0.50947
2006,1st Quintile,Rural regions,No,0.51902,401,760,0.48347,0.55456
2006,2nd Quintile,Urban regions,Yes,0.43529,630,1329,0.40863,0.46196
2006,2nd Quintile,Urban regions,No,0.56296,699,1329,0.53628,0.58964
2006,2nd Quintile,Rural regions,Yes,0.59029,553,889,0.55794,0.62263
2006,2nd Quintile,Rural regions,No,0.40821,336,889,0.37589,0.44054
2006,3rd Quintile,Urban regions,Yes,0.54114,869,1493,0.51586,0.56643
2006,3rd Quintile,Urban regions,No,0.45606,624,1493,0.43078,0.48133
2006,3rd Quintile,Rural regions,Yes,0.72047,664,888,0.69093,0.75000
2006,3rd Quintile,Rural regions,No,0.27913,224,888,0.24961,0.30865
2006,4th Quintile,Urban regions,Yes,0.57153,1063,1684,0.54789,0.59518
2006,4th Quintile,Urban regions,No,0.42708,621,1684,0.40344,0.45071
2006,4th Quintile,Rural regions,Yes,0.79602,663,807,0.76821,0.82384
2006,4th Quintile,Rural regions,No,0.20398,144,807,0.17616,0.23179
2006,5th Quintile,Urban regions,Yes,0.62203,1678,2314,0.60227,0.64179
2006,5th Quintile,Urban regions,No,0.37418,636,2314,0.35446,0.39390
2006,5th Quintile,Rural regions,Yes,0.86469,660,742,0.84006,0.88931
2006,5th Quintile,Rural regions,No,0.13496,82,742,0.11035,0.15956
2007,1st Quintile,Urban regions,Yes,0.30475,412,1230,0.27901,0.33048
2007,1st Quintile,Urban regions,No,0.68761,818,1230,0.66170,0.71353
2007,1st Quintile,Rural regions,Yes,0.45889,334,718,0.42241,0.49536
2007,1st Quintile,Rural regions,No,0.52796,384,718,0.49142,0.56450
2007,2nd Quintile,Urban regions,Yes,0.44724,612,1298,0.42018,0.47430
2007,2nd Quintile,Urban regions,No,0.54854,686,1298,0.52146,0.57562
2007,2nd Quintile,Rural regions,Yes,0.64311,544,808,0.61005,0.67616
2007,2nd Quintile,Rural regions,No,0.35689,264,808,0.32384,0.38995
2007,3rd Quintile,Urban regions,Yes,0.55933,818,1373,0.53306,0.58560
2007,3rd Quintile,Urban regions,No,0.43523,555,1373,0.40900,0.46147
2007,3rd Quintile,Rural regions,Yes,0.72788,630,838,0.69773,0.75803
2007,3rd Quintile,Rural regions,No,0.26991,208,838,0.23983,0.29998
2007,4th Quintile,Urban regions,Yes,0.58364,993,1549,0.55908,0.60820
2007,4th Quintile,Urban regions,No,0.41254,556,1549,0.38802,0.43707
2007,4th Quintile,Rural regions,Yes,0.79418,644,779,0.76577,0.82259
2007,4th Quintile,Rural regions,No,0.20181,135,779,0.17360,0.23001
2007,5th Quintile,Urban regions,Yes,0.64869,1577,2134,0.62844,0.66895
2007,5th Quintile,Urban regions,No,0.34951,557,2134,0.32927,0.36974
2007,5th Quintile,Rural regions,Yes,0.83058,599,694,0.80265,0.85851
2007,5th Quintile,Rural regions,No,0.16942,95,694,0.14149,0.19735
2008,1st Quintile,Urban regions,Yes,0.31770,391,1179,0.29111,0.34429
2008,1st Quintile,Urban regions,No,0.67496,788,1179,0.64821,0.70171
2008,1st Quintile,Rural regions,Yes,0.44327,310,685,0.40604,0.48050
2008,1st Quintile,Rural regions,No,0.54805,375,685,0.51076,0.58535
2008,2nd Quintile,Urban regions,Yes,0.48510,610,1211,0.45694,0.51326
2008,2nd Quintile,Urban regions,No,0.51402,601,1211,0.48585,0.54218
2008,2nd Quintile,Rural regions,Yes,0.63683,506,758,0.60257,0.67109
2008,2nd Quintile,Rural regions,No,0.35983,252,758,0.32564,0.39403
2008,3rd Quintile,Urban regions,Yes,0.51782,743,1326,0.49092,0.54473
2008,3rd Quintile,Urban regions,No,0.47654,583,1326,0.44965,0.50343
2008,3rd Quintile,Rural regions,Yes,0.75406,649,836,0.72485,0.78327
2008,3rd Quintile,Rural regions,No,0.24594,187,836,0.21673,0.27515
2008,4th Quintile,Urban regions,Yes,0.59716,935,1427,0.57170,0.62262
2008,4th Quintile,Urban regions,No,0.40178,492,1427,0.37634,0.42723
2008,4th Quintile,Rural regions,Yes,0.80317,556,685,0.77337,0.83296
2008,4th Quintile,Rural regions,No,0.19683,129,685,0.16704,0.22663
2008,5th Quintile,Urban regions,Yes,0.66735,1510,2028,0.64684,0.68786
2008,5th Quintile,Urban regions,No,0.33121,518,2028,0.31072,0.35170
2008,5th Quintile,Rural regions,Yes,0.87419,591,662,0.84891,0.89947
2008,5th Quintile,Rural regions,No,0.12581,71,662,0.10053,0.15109
2009,1st Quintile,Urban regions,Yes,0.35772,414,1138,0.32985,0.38558
2009,1st Quintile,Urban regions,No,0.63728,724,1138,0.60934,0.66523
2009,1st Quintile,Rural regions,Yes,0.42898,285,652,0.39096,0.46700
2009,1st Quintile,Rural regions,No,0.57102,367,652,0.53300,0.60904
2009,2nd Quintile,Urban regions,Yes,0.45996,550,1142,0.43104,0.48887
2009,2nd Quintile,Urban regions,No,0.53936,592,1142,0.51044,0.56828
2009,2nd Quintile,Rural regions,Yes,0.67123,508,742,0.63741,0.70506
2009,2nd Quintile,Rural regions,No,0.32411,234,742,0.29041,0.35781
2009,3rd Quintile,Urban regions,Yes,0.56205,720,1189,0.53384,0.59026
2009,3rd Quintile,Urban regions,No,0.43764,469,1189,0.40943,0.46585
2009,3rd Quintile,Rural regions,Yes,0.74587,584,759,0.71488,0.77686
2009,3rd Quintile,Rural regions,No,0.25413,175,759,0.22314,0.28512
2009,4th Quintile,Urban regions,Yes,0.59896,914,1367,0.57297,0.62495
2009,4th Quintile,Urban regions,No,0.39891,453,1367,0.37294,0.42487
2009,4th Quintile,Rural regions,Yes,0.79180,555,693,0.76155,0.82206
2009,4th Quintile,Rural regions,No,0.20820,138,693,0.17794,0.23845
2009,5th Quintile,Urban regions,Yes,0.67660,1372,1853,0.65530,0.69791
2009,5th Quintile,Urban regions,No,0.32335,481,1853,0.30205,0.34466
2009,5th Quintile,Rural regions,Yes,0.86329,558,628,0.83640,0.89018
2009,5th Quintile,Rural regions,No,0.13012,70,628,0.10378,0.15645
2010,1st Quintile,Urban regions,Yes,0.31384,729,1998,0.29349,0.33420
2010,1st Quintile,Urban regions,No,0.67925,1269,1998,0.65877,0.69972
2010,1st Quintile,Rural regions,Yes,0.47916,592,1142,0.45018,0.50815
2010,1st Quintile,Rural regions,No,0.52084,550,1142,0.49185,0.54982
2010,2nd Quintile,Urban regions,Yes,0.47830,920,1756,0.45493,0.50167
2010,2nd Quintile,Urban regions,No,0.52075,836,1756,0.49738,0.54413
2010,2nd Quintile,Rural regions,Yes,0.64281,816,1161,0.61523,0.67038
2010,2nd Quintile,Rural regions,No,0.35698,345,1161,0.32941,0.38455
2010,3rd Quintile,Urban regions,Yes,0.54890,951,1550,0.52412,0.57369
2010,3rd Quintile,Urban regions,No,0.45087,599,1550,0.42609,0.47565
2010,3rd Quintile,Rural regions,Yes,0.77298,808,1005,0.74706,0.79889
2010,3rd Quintile,Rural regions,No,0.22572,197,1005,0.19986,0.25158
2010,4th Quintile,Urban regions,Yes,0.62613,1156,1664,0.60287,0.64938
2010,4th Quintile,Urban regions,No,0.36732,508,1664,0.34415,0.39049
2010,4th Quintile,Rural regions,Yes,0.80801,666,790,0.78052,0.83549
2010,4th Quintile,Rural regions,No,0.19199,124,790,0.16451,0.21948
2010,5th Quintile,Urban regions,Yes,0.68051,1566,2099,0.66055,0.70046
2010,5th Quintile,Urban regions,No,0.31773,533,2099,0.29780,0.33765
2010,5th Quintile,Rural regions,Yes,0.85156,546,610,0.82332,0.87980
2010,5th Quintile,Rural regions,No,0.14844,64,610,0.12020,0.17668
2011,1st Quintile,Urban regions,Yes,0.31732,831,2281,0.29821,0.33642
2011,1st Quintile,Urban regions,No,0.68203,1450,2281,0.66292,0.70115
2011,1st Quintile,Rural regions,Yes,0.46276,718,1420,0.43681,0.48870
2011,1st Quintile,Rural regions,No,0.53294,702,1420,0.50698,0.55890
2011,2nd Quintile,Urban regions,Yes,0.47620,1075,2024,0.45444,0.49797
2011,2nd Quintile,Urban regions,No,0.52277,949,2024,0.50100,0.54453
2011,2nd Quintile,Rural regions,Yes,0.68089,982,1386,0.65634,0.70544
2011,2nd Quintile,Rural regions,No,0.31911,404,1386,0.29456,0.34366
2011,3rd Quintile,Urban regions,Yes,0.55374,1244,1982,0.53185,0.57563
2011,3rd Quintile,Urban regions,No,0.44425,738,1982,0.42237,0.46614
2011,3rd Quintile,Rural regions,Yes,0.76905,984,1240,0.74558,0.79252
2011,3rd Quintile,Rural regions,No,0.23095,256,1240,0.20748,0.25442
2011,4th Quintile,Urban regions,Yes,0.62828,1439,2072,0.60746,0.64909
2011,4th Quintile,Urban regions,No,0.37172,633,2072,0.35091,0.39254
2011,4th Quintile,Rural regions,Yes,0.79827,829,991,0.77327,0.82327
2011,4th Quintile,Rural regions,No,0.20173,162,991,0.17673,0.22673
2011,5th Quintile,Urban regions,Yes,0.67926,1764,2387,0.66053,0.69798
2011,5th Quintile,Urban regions,No,0.32037,623,2387,0.30164,0.33909
2011,5th Quintile,Rural regions,Yes,0.89324,737,805,0.87190,0.91459
2011,5th Quintile,Rural regions,No,0.10519,68,805,0.08399,0.12640
2012,1st Quintile,Urban regions,Yes,0.32091,818,2193,0.30136,0.34045
2012,1st Quintile,Urban regions,No,0.67458,1375,2193,0.65497,0.69420
2012,1st Quintile,Rural regions,Yes,0.44046,681,1402,0.41446,0.46645
2012,1st Quintile,Rural regions,No,0.55954,721,1402,0.53355,0.58554
2012,2nd Quintile,Urban regions,Yes,0.46287,1057,2022,0.44113,0.48461
2012,2nd Quintile,Urban regions,No,0.53510,965,2022,0.51336,0.55685
2012,2nd Quintile,Rural regions,Yes,0.64013,897,1286,0.61388,0.66637
2012,2nd Quintile,Rural regions,No,0.35761,389,1286,0.33141,0.38382
2012,3rd Quintile,Urban regions,Yes,0.57721,1220,1951,0.55529,0.59914
2012,3rd Quintile,Urban regions,No,0.42279,731,1951,0.40086,0.44471
2012,3rd Quintile,Rural regions,Yes,0.72328,977,1251,0.69848,0.74808
2012,3rd Quintile,Rural regions,No,0.27672,274,1251,0.25192,0.30152
2012,4th Quintile,Urban regions,Yes,0.62563,1346,1957,0.60418,0.64708
2012,4th Quintile,Urban regions,No,0.37437,611,1957,0.35292,0.39582
2012,4th Quintile,Rural regions,Yes,0.81474,896,1072,0.79147,0.83800
2012,4th Quintile,Rural regions,No,0.18526,176,1072,0.16200,0.20853
2012,5th Quintile,Urban regions,Yes,0.70195,1754,2318,0.68332,0.72057
2012,5th Quintile,Urban regions,No,0.29805,564,2318,0.27943,0.31668
2012,5th Quintile,Rural regions,Yes,0.89343,763,840,0.87255,0.91431
2012,5th Quintile,Rural regions,No,0.10657,77,840,0.08569,0.12745
2013,1st Quintile,Urban regions,Yes,0.32429,947,2766,0.30684,0.34174
2013,1st Quintile,Urban regions,No,0.67548,1819,2766,0.65803,0.69294
2013,1st Quintile,Rural regions,Yes,0.45693,702,1473,0.43148,0.48238
2013,1st Quintile,Rural regions,No,0.54307,771,1473,0.51762,0.56852
2013,2nd Quintile,Urban regions,Yes,0.46476,1162,2389,0.44475,0.48476
2013,2nd Quintile,Urban regions,No,0.53492,1227,2389,0.51491,0.55492
2013,2nd Quintile,Rural regions,Yes,0.61886,975,1467,0.59400,0.64372
2013,2nd Quintile,Rural regions,No,0.37925,492,1467,0.35442,0.40409
2013,3rd Quintile,Urban regions,Yes,0.58386,1317,2161,0.56307,0.60465
2013,3rd Quintile,Urban regions,No,0.41582,844,2161,0.39503,0.43660
2013,3rd Quintile,Rural regions,Yes,0.75933,955,1226,0.73539,0.78327
2013,3rd Quintile,Rural regions,No,0.24067,271,1226,0.21673,0.26461
2013,4th Quintile,Urban regions,Yes,0.64097,1384,2050,0.62020,0.66174
2013,4th Quintile,Urban regions,No,0.35903,666,2050,0.33826,0.37980
2013,4th Quintile,Rural regions,Yes,0.79509,883,1064,0.77083,0.81936
2013,4th Quintile,Rural regions,No,0.20491,181,1064,0.18064,0.22917
2013,5th Quintile,Urban regions,Yes,0.71637,1860,2474,0.69860,0.73413
2013,5th Quintile,Urban regions,No,0.28363,614,2474,0.26587,0.30140
2013,5th Quintile,Rural regions,Yes,0.86913,698,788,0.84556,0.89269
2013,5th Quintile,Rural regions,No,0.13087,90,788,0.10731,0.15444
2014,1st Quintile,Urban regions,Yes,0.34682,789,2225,0.32704,0.36660
2014,1st Quintile,Urban regions,No,0.64981,1436,2225,0.62999,0.66964
2014,1st Quintile,Rural regions,Yes,0.46324,584,1226,0.43532,0.49117
2014,1st Quintile,Rural regions,No,0.53676,642,1226,0.50883,0.56468
2014,2nd Quintile,Urban regions,Yes,0.47121,1010,2028,0.44948,0.49294
2014,2nd Quintile,Urban regions,No,0.52700,1018,2028,0.50526,0.54873
2014,2nd Quintile,Rural regions,Yes,0.64080,857,1283,0.61454,0.66707
2014,2nd Quintile,Rural regions,No,0.35864,426,1283,0.33238,0.38489
2014,3rd Quintile,Urban regions,Yes,0.61947,1223,1942,0.59787,0.64107
2014,3rd Quintile,Urban regions,No,0.38053,719,1942,0.35893,0.40213
2014,3rd Quintile,Rural regions,Yes,0.74262,907,1167,0.71752,0.76771
2014,3rd Quintile,Rural regions,No,0.25738,260,1167,0.23229,0.28248
2014,4th Quintile,Urban regions,Yes,0.62620,1318,1937,0.60465,0.64775
2014,4th Quintile,Urban regions,No,0.37380,619,1937,0.35225,0.39535
2014,4th Quintile,Rural regions,Yes,0.79231,826,989,0.76702,0.81761
2014,4th Quintile,Rural regions,No,0.20590,163,989,0.18068,0.23111
2014,5th Quintile,Urban regions,Yes,0.71152,1679,2259,0.69283,0.73021
2014,5th Quintile,Urban regions,No,0.28635,580,2259,0.26770,0.30499
2014,5th Quintile,Rural regions,Yes,0.84688,665,759,0.82125,0.87252
2014,5th Quintile,Rural regions,No,0.15312,94,759,0.12748,0.17875
2015,1st Quintile,Urban regions,Yes,0.33340,743,2309,0.31417,0.35263
2015,1st Quintile,Urban regions,No,0.66198,1566,2309,0.64268,0.68128
2015,1st Quintile,Rural regions,Yes,0.43598,576,1238,0.40835,0.46361
2015,1st Quintile,Rural regions,No,0.56360,662,1238,0.53596,0.59124
2015,2nd Quintile,Urban regions,Yes,0.46720,976,2059,0.44564,0.48875
2015,2nd Quintile,Urban regions,No,0.53161,1083,2059,0.51005,0.55317
2015,2nd Quintile,Rural regions,Yes,0.60725,838,1321,0.58090,0.63359
2015,2nd Quintile,Rural regions,No,0.39260,483,1321,0.36626,0.41895
2015,3rd Quintile,Urban regions,Yes,0.58618,1108,1911,0.56409,0.60827
2015,3rd Quintile,Urban regions,No,0.41202,803,1911,0.38995,0.43409
2015,3rd Quintile,Rural regions,Yes,0.73348,825,1105,0.70739,0.75956
2015,3rd Quintile,Rural regions,No,0.26468,280,1105,0.23866,0.29071
2015,4th Quintile,Urban regions,Yes,0.59420,1185,1857,0.57186,0.61654
2015,4th Quintile,Urban regions,No,0.40413,672,1857,0.38180,0.42645
2015,4th Quintile,Rural regions,Yes,0.78761,804,972,0.76189,0.81334
2015,4th Quintile,Rural regions,No,0.21239,168,972,0.18666,0.23811
2015,5th Quintile,Urban regions,Yes,0.70921,1643,2235,0.69038,0.72804
2015,5th Quintile,Urban regions,No,0.29079,592,2235,0.27196,0.30962
2015,5th Quintile,Rural regions,Yes,0.86112,658,741,0.83620,0.88603
2015,5th Quintile,Rural regions,No,0.13888,83,741,0.11397,0.16380
2016,1st Quintile,Urban regions,Yes,0.29700,959,3435,0.28172,0.31229
2016,1st Quintile,Urban regions,No,0.69903,2476,3435,0.68368,0.71437
2016,1st Quintile,Rural regions,Yes,0.42567,652,1760,0.40257,0.44878
2016,1st Quintile,Rural regions,No,0.57377,1108,1760,0.55066,0.59688
2016,2nd Quintile,Urban regions,Yes,0.46547,863,1845,0.44271,0.48824
2016,2nd Quintile,Urban regions,No,0.53406,982,1845,0.51129,0.55683
2016,2nd Quintile,Rural regions,Yes,0.65375,794,1192,0.62673,0.68077
2016,2nd Quintile,Rural regions,No,0.34625,398,1192,0.31923,0.37327
2016,3rd Quintile,Urban regions,Yes,0.57574,991,1724,0.55240,0.59908
2016,3rd Quintile,Urban regions,No,0.42150,733,1724,0.39819,0.44482
2016,3rd Quintile,Rural regions,Yes,0.74023,775,1017,0.71327,0.76720
2016,3rd Quintile,Rural regions,No,0.25466,242,1017,0.22787,0.28145
2016,4th Quintile,Urban regions,Yes,0.60328,1142,1761,0.58043,0.62614
2016,4th Quintile,Urban regions,No,0.39672,619,1761,0.37386,0.41957
2016,4th Quintile,Rural regions,Yes,0.78111,739,901,0.75409,0.80812
2016,4th Quintile,Rural regions,No,0.21889,162,901,0.19188,0.24591
2016,5th Quintile,Urban regions,Yes,0.71869,1524,2050,0.69922,0.73816
2016,5th Quintile,Urban regions,No,0.28131,526,2050,0.26184,0.30078
2016,5th Quintile,Rural regions,Yes,0.86988,629,705,0.84502,0.89473
2016,5th Quintile,Rural regions,No,0.13012,76,705,0.10527,0.15498
2017,1st Quintile,Urban regions,Yes,0.31329,1022,3707,0.29836,0.32823
2017,1st Quintile,Urban regions,No,0.68604,2685,3707,0.67110,0.70098
2017,1st Quintile,Rural regions,Yes,0.40781,744,1934,0.38590,0.42972
2017,1st Quintile,Rural regions,No,0.58647,1190,1934,0.56452,0.60842
2017,2nd Quintile,Urban regions,Yes,0.45123,935,2027,0.42956,0.47290
2017,2nd Quintile,Urban regions,No,0.54633,1092,2027,0.52465,0.56801
2017,2nd Quintile,Rural regions,Yes,0.64992,880,1301,0.62399,0.67585
2017,2nd Quintile,Rural regions,No,0.34588,421,1301,0.32002,0.37173
2017,3rd Quintile,Urban regions,Yes,0.58831,1143,1913,0.56625,0.61037
2017,3rd Quintile,Urban regions,No,0.41169,770,1913,0.38963,0.43375
2017,3rd Quintile,Rural regions,Yes,0.76371,917,1194,0.73961,0.78782
2017,3rd Quintile,Rural regions,No,0.23629,277,1194,0.21218,0.26039
2017,4th Quintile,Urban regions,Yes,0.62467,1363,2015,0.60352,0.64581
2017,4th Quintile,Urban regions,No,0.37527,652,2015,0.35412,0.39641
2017,4th Quintile,Rural regions,Yes,0.80056,861,1031,0.77615,0.82496
2017,4th Quintile,Rural regions,No,0.19944,170,1031,0.17504,0.22385
2017,5th Quintile,Urban regions,Yes,0.71616,1723,2321,0.69781,0.73451
2017,5th Quintile,Urban regions,No,0.28384,598,2321,0.26549,0.30219
2017,5th Quintile,Rural regions,Yes,0.87831,688,774,0.85526,0.90136
2017,5th Quintile,Rural regions,No,0.12169,86,774,0.09864,0.14474
2018,1st Quintile,Urban regions,Yes,0.32491,983,3476,0.30934,0.34048
2018,1st Quintile,Urban regions,No,0.67191,2493,3476,0.65630,0.68752
2018,1st Quintile,Rural regions,Yes,0.42548,647,1739,0.40223,0.44872
2018,1st Quintile,Rural regions,No,0.57170,1092,1739,0.54844,0.59497
2018,2nd Quintile,Urban regions,Yes,0.45290,934,2147,0.43184,0.47396
2018,2nd Quintile,Urban regions,No,0.54686,1213,2147,0.52580,0.56792
2018,2nd Quintile,Rural regions,Yes,0.63013,838,1292,0.60380,0.65647
2018,2nd Quintile,Rural regions,No,0.36987,454,1292,0.34353,0.39620
2018,3rd Quintile,Urban regions,Yes,0.58173,1083,1900,0.55954,0.60391
2018,3rd Quintile,Urban regions,No,0.41671,817,1900,0.39453,0.43888
2018,3rd Quintile,Rural regions,Yes,0.74595,826,1096,0.72016,0.77173
2018,3rd Quintile,Rural regions,No,0.24640,270,1096,0.22088,0.27192
2018,4th Quintile,Urban regions,Yes,0.62499,1273,1930,0.60338,0.64659
2018,4th Quintile,Urban regions,No,0.37190,657,1930,0.35033,0.39347
2018,4th Quintile,Rural regions,Yes,0.79677,795,966,0.77138,0.82216
2018,4th Quintile,Rural regions,No,0.20323,171,966,0.17784,0.22862
2018,5th Quintile,Urban regions,Yes,0.71396,1626,2241,0.69525,0.73268
2018,5th Quintile,Urban regions,No,0.28447,615,2241,0.26579,0.30315
2018,5th Quintile,Rural regions,Yes,0.87609,687,772,0.85283,0.89934
2018,5th Quintile,Rural regions,No,0.12270,85,772,0.09954,0.14586
2019,1st Quintile,Urban regions,Yes,0.29394,858,3090,0.27787,0.31000
2019,1st Quintile,Urban regions,No,0.59833,2232,3090,0.58104,0.61562
2019,1st Quintile,Rural regions,Yes,0.38931,549,1437,0.36409,0.41453
2019,1st Quintile,Rural regions,No,0.49288,888,1437,0.46702,0.51874
2019,2nd Quintile,Urban regions,Yes,0.45127,762,1682,0.42748,0.47506
2019,2nd Quintile,Urban regions,No,0.48435,920,1682,0.46046,0.50825
2019,2nd Quintile,Rural regions,Yes,0.58808,692,1062,0.55846,0.61769
2019,2nd Quintile,Rural regions,No,0.32123,370,1062,0.29313,0.34933
2019,3rd Quintile,Urban regions,Yes,0.51973,916,1603,0.49527,0.54420
2019,3rd Quintile,Urban regions,No,0.41533,687,1603,0.39120,0.43946
2019,3rd Quintile,Rural regions,Yes,0.71563,727,929,0.68660,0.74465
2019,3rd Quintile,Rural regions,No,0.21488,202,929,0.18845,0.24131
2019,4th Quintile,Urban regions,Yes,0.61087,1102,1609,0.58704,0.63470
2019,4th Quintile,Urban regions,No,0.31425,507,1609,0.29156,0.33694
2019,4th Quintile,Rural regions,Yes,0.74650,703,860,0.71741,0.77559
2019,4th Quintile,Rural regions,No,0.20185,157,860,0.17500,0.22869
2019,5th Quintile,Urban regions,Yes,0.64935,1414,1895,0.62786,0.67084
2019,5th Quintile,Urban regions,No,0.23916,481,1895,0.21995,0.25837
2019,5th Quintile,Rural regions,Yes,0.81400,625,703,0.78521,0.84278
2019,5th Quintile,Rural regions,No,0.11178,78,703,0.08847,0.13509
2020,1st Quintile,Urban regions,Yes,0.32033,1142,4380,0.30651,0.33415
2020,1st Quintile,Urban regions,No,0.67829,3238,4380,0.66446,0.69213
2020,1st Quintile,Rural regions,Yes,0.43399,669,1702,0.41044,0.45755
2020,1st Quintile,Rural regions,No,0.56477,1033,1702,0.54120,0.58833
2020,2nd Quintile,Urban regions,Yes,0.48184,948,2229,0.46110,0.50259
2020,2nd Quintile,Urban regions,No,0.51582,1281,2229,0.49507,0.53657
2020,2nd Quintile,Rural regions,Yes,0.65982,792,1271,0.63376,0.68588
2020,2nd Quintile,Rural regions,No,0.34003,479,1271,0.31398,0.36609
2020,3rd Quintile,Urban regions,Yes,0.60254,1063,1880,0.58042,0.62467
2020,3rd Quintile,Urban regions,No,0.39720,817,1880,0.37507,0.41932
2020,3rd Quintile,Rural regions,Yes,0.77268,768,1021,0.74695,0.79840
2020,3rd Quintile,Rural regions,No,0.22652,253,1021,0.20083,0.25221
2020,4th Quintile,Urban regions,Yes,0.64345,1222,1929,0.62207,0.66483
2020,4th Quintile,Urban regions,No,0.35389,707,1929,0.33254,0.37523
2020,4th Quintile,Rural regions,Yes,0.80814,782,941,0.78296,0.83331
2020,4th Quintile,Rural regions,No,0.19186,159,941,0.16669,0.21704
2020,5th Quintile,Urban regions,Yes,0.70332,2031,2780,0.68634,0.72031
