year,bula_h,sampreg,pld0044,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,Berlin,East,Sometimes,0.178117048346056,43121,0.1745056999309708,0.1817283967611412
2018,Berlin,East,Often,0.04834605597964377,43121,0.04632149104488778,0.050370620914399755
2018,Berlin,East,Very often,0.007633587786259542,43121,0.006812079326777246,0.008455096245741837
2018,Brandenburg,East,Never,0.583984375,43121,0.5793320816176055,0.5886366683823945
2018,Brandenburg,East,Seldom,0.2822265625,43121,0.27797836896459654,0.28647475603540346
2018,Brandenburg,East,Sometimes,0.111328125,43121,0.10835929845403175,0.11429695154596825
2018,Brandenburg,East,Often,0.0185546875,43121,0.01728097463857476,0.01982840036142524
2018,Brandenburg,East,Very often,0.00390625,43121,0.0033174852717803532,0.004495014728219646
2018,Mecklenburg-Western Pomerania,East,Never,0.5956375838926175,43121,0.591005375410095,0.6002697923751399
2018,Mecklenburg-Western Pomerania,East,Seldom,0.2634228187919463,43121,0.25926517301047075,0.26758046457342183
2018,Mecklenburg-Western Pomerania,East,Sometimes,0.12248322147651007,43121,0.11938881277106954,0.12557763018195062
2018,Mecklenburg-Western Pomerania,East,Often,0.013422818791946308,43121,0.012336645658634671,0.014508991925257946
2018,Mecklenburg-Western Pomerania,East,Very often,0.0050335570469798654,43121,0.0043655925594320065,0.005701521534527724
2018,Saxony,East,Never,0.5457354758961681,43121,0.5410359162768426,0.5504350355154937
2018,Saxony,East,Seldom,0.3084054388133498,43121,0.3040463224911099,0.3127645551355897
2018,Saxony,East,Sometimes,0.12051915945611867,43121,0.1174462278247519,0.12359209108748544
2018,Saxony,East,Often,0.022249690976514216,43121,0.020857535846339696,0.023641846106688735
2018,Saxony,East,Very often,0.0030902348578491965,43121,0.0025663506247756503,0.0036141190909227427
2018,Saxony-Anhalt,East,Never,0.552863436123348,43121,0.5481705427552932,0.5575563294914028
2018,Saxony-Anhalt,East,Seldom,0.29955947136563876,43121,0.295235937941315,0.30388300478996255
2018,Saxony-Anhalt,East,Sometimes,0.11233480176211454,43121,0.10935427230975119,0.11531533121447789
2018,Saxony-Anhalt,East,Often,0.023127753303964757,43121,0.021709031418788348,0.024546475189141166
2018,Saxony-Anhalt,East,Very often,0.012114537444933921,43121,0.011081970126842648,0.013147104763025195
2018,Thuringa,East,Never,0.5700534759358289,43121,0.5653806814619721,0.5747262704096857
2018,Thuringa,East,Seldom,0.2727272727272727,43121,0.26852364163991077,0.27693090381463464
2018,Thuringa,East,Sometimes,0.12620320855614972,43121,0.12306882543113003,0.1293375916811694
2018,Thuringa,East,Often,0.029946524064171122,43121,0.028337795742014085,0.03155525238632816
2018,Thuringa,East,Very often,0.0010695187165775401,43121,0.0007610057039326967,0.0013780317292223835
