year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,No migration background,11133,35.28861,35.09673,35.48049,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2011,Direct migration background,1300,34.01319,33.42890,34.59748,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2011,Indirect migration background,596,35.29387,34.44927,36.13847,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2012,No migration background,10990,34.50754,34.30951,34.70558,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2012,Direct migration background,1305,33.73106,33.18366,34.27845,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.01250
2012,Indirect migration background,591,35.17026,34.29732,36.04319,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.50000,40.00000
2013,No migration background,10256,34.27371,34.07356,34.47385,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2013,Direct migration background,1150,32.94407,32.33177,33.55637,28.00000,35.00000,40.00000,10.00000,58.00000,35.0,35.00000,38.00000
2013,Indirect migration background,560,33.71283,32.86210,34.56355,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.50000
2014,No migration background,11772,33.91153,33.72957,34.09348,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
2014,Direct migration background,1475,33.22214,32.69226,33.75203,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
2014,Indirect migration background,676,33.69002,32.92649,34.45355,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
2015,No migration background,11204,33.96930,33.78158,34.15703,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2015,Direct migration background,3744,33.81551,33.46031,34.17072,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,39.00000
2015,Indirect migration background,1024,35.37060,34.74213,35.99907,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,38.00000,40.00000
2016,No migration background,10574,33.63151,33.44114,33.82188,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.00000
2016,Direct migration background,3189,33.37046,33.00052,33.74039,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2016,Indirect migration background,980,34.12667,33.52981,34.72352,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.00000
2017,No migration background,12313,33.51948,33.33847,33.70050,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,36.00000
2017,Direct migration background,3433,32.95414,32.58230,33.32598,28.00000,37.00000,40.00000,10.00000,58.00000,37.0,35.00000,38.00000
2017,Indirect migration background,1045,34.45438,33.84163,35.06713,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.48750,38.50000
2018,No migration background,11843,32.96335,32.77809,33.14861,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2018,Direct migration background,3649,32.96087,32.63164,33.29010,28.00000,35.00000,40.00000,10.00000,58.00000,35.0,35.00000,37.01250
2018,Indirect migration background,1067,33.53669,32.94750,34.12589,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
2019,No migration background,12611,33.35743,33.17915,33.53570,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2019,Direct migration background,3529,33.46753,33.13716,33.79790,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2019,Indirect migration background,1082,34.28445,33.71791,34.85098,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
2020,No migration background,11502,32.81305,32.62877,32.99733,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2020,Direct migration background,4822,33.24716,32.97285,33.52147,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,37.50000
2020,Indirect migration background,1057,33.03203,32.41754,33.64651,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,No migration background,8015,31.48185,31.23374,31.72996,28.00000,35.00000,40.00000,10.00000,58.00000,35.0,35.00000,35.00000
2021,Direct migration background,2904,30.97082,30.52860,31.41304,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,33.98750,35.00000
2021,Indirect migration background,643,32.09840,31.25187,32.94494,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2022,No migration background,12144,30.52247,30.31107,30.73387,25.00000,35.00000,39.00000,4.00000,60.00000,35.0,34.00000,35.00000
2022,Direct migration background,5636,30.84561,30.52089,31.17032,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,32.00000,35.00000
2022,Indirect migration background,1028,30.20792,29.45056,30.96529,25.00000,34.00000,39.60776,3.08835,61.51941,34.0,31.00000,35.00000
