year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Second Stage of Tertiary Education,2663,35.43925,35.04340,35.83510,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2001,Pre-primary Level,71,15.12124,12.27914,17.96333,8.00000,11.17318,15.32572,1.0,26.31429,11.0,10.00000,12.50000
2001,Primary Level,103,35.19109,33.27748,37.10470,30.00000,37.25952,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2001,Lower Secondary Level,1208,33.79016,33.19320,34.38713,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2001,Upper Secondary Level,6472,34.78141,34.52054,35.04229,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2001,Post-secondary Non-tertiary Level,689,34.58502,33.78330,35.38674,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2001,First Stage of Tertiary Education,1085,36.06585,35.42253,36.70917,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2001,Second Stage of Tertiary Education,2490,35.93778,35.53950,36.33607,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2002,Pre-primary Level,67,14.65535,12.26377,17.04693,8.00000,12.00000,20.00000,0.0,38.00000,12.0,8.00000,20.00000
2002,Primary Level,96,34.29350,32.28316,36.30383,30.00000,37.45406,40.00000,15.00000,55.00000,37.5,35.00000,38.50000
2002,Lower Secondary Level,1112,33.15146,32.51904,33.78388,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2002,Upper Secondary Level,6306,34.23236,33.96079,34.50393,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2002,Post-secondary Non-tertiary Level,764,34.89972,34.15302,35.64641,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.00000
2002,First Stage of Tertiary Education,1152,35.44090,34.85295,36.02884,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,39.00000
2002,Second Stage of Tertiary Education,3233,36.14078,35.78852,36.49304,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2003,Pre-primary Level,53,10.66125,7.97980,13.34269,5.00000,8.35404,12.00000,0.0,22.50000,8.0,5.00000,10.00000
2003,Primary Level,81,35.10594,32.72762,37.48426,31.79949,38.00000,40.00000,19.49871,52.30077,38.0,36.00000,40.00000
2003,Lower Secondary Level,1047,34.00454,33.35241,34.65666,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2003,Upper Secondary Level,5964,34.38737,34.11988,34.65486,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2003,Post-secondary Non-tertiary Level,768,33.84532,33.03895,34.65169,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.00000
2003,First Stage of Tertiary Education,1080,35.72492,35.13465,36.31519,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,39.00000
2003,Second Stage of Tertiary Education,3046,35.78880,35.42176,36.15585,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2004,Pre-primary Level,46,11.46746,9.49644,13.43849,7.54662,10.00000,15.68703,4.0,27.89764,10.0,8.00000,15.00000
2004,Primary Level,77,36.25281,34.02406,38.48157,35.00000,39.00893,40.00000,27.50000,47.50000,38.5,37.50000,40.00000
2004,Lower Secondary Level,966,34.63344,33.97745,35.28943,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2004,Upper Secondary Level,5760,34.36098,34.09401,34.62794,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
2004,Post-secondary Non-tertiary Level,767,34.60456,33.81515,35.39398,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2004,First Stage of Tertiary Education,1056,35.82754,35.24370,36.41138,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2004,Second Stage of Tertiary Education,2998,36.40632,36.02731,36.78533,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.50000,40.00000
2005,Pre-primary Level,47,11.18546,8.23741,14.13352,5.43414,8.00000,13.53114,0.0,25.67664,8.0,7.00000,12.00000
2005,Primary Level,67,33.21953,30.38036,36.05869,30.08262,37.99649,40.00000,15.20656,50.0,38.0,35.00000,40.00000
2005,Lower Secondary Level,888,34.88690,34.15921,35.61460,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2005,Upper Secondary Level,5435,34.77135,34.49624,35.04646,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2005,Post-secondary Non-tertiary Level,761,34.02216,33.26425,34.78007,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.50000
2005,First Stage of Tertiary Education,990,36.80183,36.18297,37.42070,35.00000,39.55691,40.00000,27.50000,47.50000,39.0,38.50000,40.00000
2005,Second Stage of Tertiary Education,2855,36.35458,35.97804,36.73111,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.50000,40.00000
2006,Pre-primary Level,37,18.19432,13.62605,22.76260,6.46515,14.35941,30.28612,0.0,40.0,14.0,7.00000,20.00000
2006,Primary Level,68,37.32241,34.97557,39.66925,37.00000,38.50000,40.00000,32.50000,44.50000,38.5,38.00000,40.00000
2006,Lower Secondary Level,874,33.78098,33.02731,34.53464,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2006,Upper Secondary Level,5815,34.85305,34.59443,35.11166,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2006,Post-secondary Non-tertiary Level,817,33.82113,33.10367,34.53859,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2006,First Stage of Tertiary Education,1036,36.35701,35.70853,37.00548,32.17365,38.50000,40.00000,20.43412,51.73953,38.5,38.50000,40.00000
2006,Second Stage of Tertiary Education,3097,36.23028,35.88783,36.57273,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,39.00000,40.00000
2007,Pre-primary Level,,,,,,,,,,,,
2007,Primary Level,59,38.21928,36.12838,40.31018,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.50000,40.00000
2007,Lower Secondary Level,769,34.99113,34.25250,35.72976,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,39.00000
2007,Upper Secondary Level,5551,35.04109,34.76635,35.31583,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2007,Post-secondary Non-tertiary Level,800,34.87358,34.08708,35.66007,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2007,First Stage of Tertiary Education,963,35.36640,34.69773,36.03507,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2007,Second Stage of Tertiary Education,2951,36.44001,36.06078,36.81925,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,39.00000,40.00000
2008,Pre-primary Level,31,10.19485,7.51291,12.87680,4.00000,10.00000,15.00000,0.0,31.50000,10.0,4.00000,14.00000
2008,Primary Level,64,32.73524,29.53791,35.93258,24.37869,38.00236,40.00000,5.0,60.0,38.0,25.00000,40.00000
2008,Lower Secondary Level,740,33.63926,32.84515,34.43337,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.48750,38.50000
2008,Upper Secondary Level,5312,34.48183,34.20764,34.75603,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2008,Post-secondary Non-tertiary Level,774,34.17715,33.42594,34.92835,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2008,First Stage of Tertiary Education,899,35.59198,34.95171,36.23225,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2008,Second Stage of Tertiary Education,2808,35.71752,35.34372,36.09132,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,38.50000,40.00000
2009,Pre-primary Level,,,,,,,,,,,,
2009,Primary Level,52,36.54858,33.97468,39.12249,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,35.00000,40.00000
2009,Lower Secondary Level,646,35.37963,34.55897,36.20029,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.50000
2009,Upper Secondary Level,4876,34.85285,34.56883,35.13686,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2009,Post-secondary Non-tertiary Level,694,34.54822,33.77403,35.32241,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2009,First Stage of Tertiary Education,827,35.83869,35.12148,36.55590,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.50000,40.00000
2009,Second Stage of Tertiary Education,2664,35.48502,35.10053,35.86951,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,39.00000
2010,Pre-primary Level,,,,,,,,,,,,
2010,Primary Level,63,37.62881,35.08152,40.17611,35.00000,40.00000,43.95183,21.57225,57.37958,40.0,35.00000,45.00000
2010,Lower Secondary Level,684,34.23308,33.39635,35.06980,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.50000
2010,Upper Secondary Level,5137,34.37291,34.08554,34.66028,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2010,Post-secondary Non-tertiary Level,837,34.13570,33.43357,34.83783,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.51250
2010,First Stage of Tertiary Education,877,35.42018,34.80868,36.03168,30.00000,38.50809,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2010,Second Stage of Tertiary Education,2882,35.52543,35.16225,35.88862,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,39.00000
2011,Pre-primary Level,40,20.56868,15.88961,25.24774,8.00000,10.79509,38.20559,2.0,42.0,10.0,8.00000,38.00000
2011,Primary Level,100,37.77186,35.66959,39.87413,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
2011,Lower Secondary Level,905,34.88388,34.18203,35.58573,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
2011,Upper Secondary Level,6288,34.77162,34.51537,35.02787,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2011,Post-secondary Non-tertiary Level,1026,34.54493,33.92348,35.16638,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,39.00000
2011,First Stage of Tertiary Education,1011,36.73722,36.13059,37.34386,34.00000,40.00000,40.00000,25.00000,49.00000,40.0,38.48750,40.00000
2011,Second Stage of Tertiary Education,3443,35.92195,35.58251,36.26139,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,38.00000,40.00000
2012,Pre-primary Level,49,14.71999,11.41569,18.02429,8.00000,10.00000,19.56036,2.0,36.90090,10.0,10.00000,12.00000
2012,Primary Level,105,33.71206,31.26832,36.15579,25.00000,40.00000,40.00000,2.50000,60.0,40.0,35.00000,40.00000
2012,Lower Secondary Level,922,33.71041,32.94899,34.47184,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.50000
2012,Upper Secondary Level,6195,34.13462,33.86982,34.39942,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2012,Post-secondary Non-tertiary Level,1056,34.18954,33.61542,34.76366,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2012,First Stage of Tertiary Education,984,36.07743,35.48009,36.67476,35.00000,39.00000,40.00000,27.50000,47.50000,39.0,38.00000,40.00000
2012,Second Stage of Tertiary Education,3423,35.25144,34.91700,35.58587,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,39.00000
2013,Pre-primary Level,51,15.34912,12.45900,18.23923,7.00698,14.81134,20.00000,2.0,39.48954,15.0,6.00000,20.00000
2013,Primary Level,88,34.68880,32.39212,36.98548,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
2013,Lower Secondary Level,788,33.25849,32.50454,34.01244,30.00000,37.75964,40.00000,15.00000,55.00000,38.0,35.00000,38.50000
2013,Upper Secondary Level,5703,33.66751,33.39311,33.94192,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2013,Post-secondary Non-tertiary Level,961,34.02744,33.38370,34.67119,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.00000
2013,First Stage of Tertiary Education,930,36.17513,35.56682,36.78343,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
2013,Second Stage of Tertiary Education,3287,34.98720,34.65302,35.32137,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.50000
2014,Pre-primary Level,45,15.77155,12.38929,19.15381,7.00000,12.00000,25.83501,1.0,40.0,12.0,9.00000,18.00000
2014,Primary Level,103,35.03170,32.72912,37.33428,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,35.00000,40.00000
2014,Lower Secondary Level,979,33.76857,33.11532,34.42183,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.50000
2014,Upper Secondary Level,6525,33.40057,33.14562,33.65552,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2014,Post-secondary Non-tertiary Level,1234,33.71721,33.16087,34.27354,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
