"ple0044_h","year","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1998","Baden-Wuerttemberg","1332","","",""
"Ja","1998","Bayern","1246","","",""
"Ja","1998","Saarland","","","",""
"Ja","1998","Berlin","341","0.699920480519041","0.659989004718074","0.739851956320009"
"Ja","1998","Brandenburg","410","0.712424113030409","0.675993516426597","0.748854709634221"
"Ja","1998","Mecklenburg-Vorpommern","259","","",""
"Ja","1998","Sachsen","740","0.688312409462835","0.661318278898504","0.715306540027166"
"Ja","1998","Sachsen-Anhalt","449","0.727182810554571","0.69304647615105","0.761319144958092"
"Ja","1998","Thueringen","482","0.739399338798555","0.706811242758367","0.771987434838743"
"keinen Tag","1999","Schleswig-Holstein","115","","",""
"keinen Tag","1999","Hamburg","31","0.214188024149692","0.141685613096492","0.286690435202892"
"keinen Tag","1999","Niedersachsen","368","0.309240994970485","0.282039415230802","0.336442574710169"
"keinen Tag","1999","Bremen","24","","",""
"keinen Tag","1999","Nordrhein-Westfalen","828","0.299025766133414","0.281420854445362","0.316630677821467"
"keinen Tag","1999","Hessen","251","","",""
"keinen Tag","1999","Rheinland-Pfalz,Saarland","183","","",""
"keinen Tag","1999","Baden-Wuerttemberg","438","0.252082613982226","0.231201121505218","0.272964106459234"
"keinen Tag","1999","Bayern","543","0.298755989016283","0.277061824540212","0.320450153492355"
"keinen Tag","1999","Saarland","","","",""
"keinen Tag","1999","Berlin","159","","",""
"keinen Tag","1999","Brandenburg","177","","",""
"keinen Tag","1999","Mecklenburg-Vorpommern","130","","",""
"keinen Tag","1999","Sachsen","389","0.321038170204635","0.293473150373094","0.348603190036176"
"keinen Tag","1999","Sachsen-Anhalt","221","","",""
"keinen Tag","1999","Thueringen","205","","",""
"Ja","1999","Schleswig-Holstein","191","","",""
"Ja","1999","Hamburg","92","0.785811975850308","0.713309564797108","0.858314386903508"
"Ja","1999","Niedersachsen","741","0.690759005029515","0.663557425289832","0.717960584769198"
"Ja","1999","Bremen","61","0.76467944477371","0.674499852286372","0.854859037261048"
"Ja","1999","Nordrhein-Westfalen","1770","","",""
"Ja","1999","Hessen","616","0.732942459843473","0.703493096849471","0.762391822837474"
"Ja","1999","Rheinland-Pfalz,Saarland","562","0.771790874334749","0.741654827803575","0.801926920865924"
"Ja","1999","Baden-Wuerttemberg","1223","","",""
"Ja","1999","Bayern","1167","","",""
"Ja","1999","Saarland","","","",""
"Ja","1999","Berlin","333","0.697140731295002","0.656538845700321","0.737742616889682"
"Ja","1999","Brandenburg","392","0.698636419470132","0.66093454422008","0.736338294720185"
"Ja","1999","Mecklenburg-Vorpommern","248","","",""
"Ja","1999","Sachsen","713","0.678961829795365","0.651396809963823","0.706526849626906"
"Ja","1999","Sachsen-Anhalt","450","0.703514732675323","0.668958611511369","0.738070853839277"
"Ja","1999","Thueringen","479","0.749704927204792","0.717241723802199","0.782168130607384"
"keinen Tag","2000","Schleswig-Holstein","212","","",""
"keinen Tag","2000","Hamburg","68","0.240159103626876","0.190033819352952","0.290284387900799"
"keinen Tag","2000","Niedersachsen","577","0.282817053325924","0.262904149908232","0.302729956743616"
"keinen Tag","2000","Bremen","50","0.260508046811676","0.196741970484423","0.32427412313893"
"keinen Tag","2000","Nordrhein-Westfalen","1472","","",""
"keinen Tag","2000","Hessen","434","0.264657730089838","0.242994298079096","0.28632116210058"
"keinen Tag","2000","Rheinland-Pfalz,Saarland","361","0.249943749867024","0.227447314989937","0.272440184744111"
"keinen Tag","2000","Baden-Wuerttemberg","796","0.279680222564207","0.263267757076146","0.296092688052267"
"keinen Tag","2000","Bayern","1029","","",""
"keinen Tag","2000","Saarland","","","",""
"keinen Tag","2000","Berlin","255","","",""
"keinen Tag","2000","Brandenburg","286","","",""
"keinen Tag","2000","Mecklenburg-Vorpommern","177","","",""
"keinen Tag","2000","Sachsen","562","0.299520007017857","0.277866864265933","0.32117314976978"
"keinen Tag","2000","Sachsen-Anhalt","333","0.298335293557234","0.270461566100515","0.326209021013954"
"keinen Tag","2000","Thueringen","302","0.275963185700762","0.248382287380091","0.303544084021433"
"Ja","2000","Schleswig-Holstein","469","0.706700223076337","0.672506372022826","0.740894074129847"
"Ja","2000","Hamburg","211","","",""
"Ja","2000","Niedersachsen","1388","","",""
"Ja","2000","Bremen","132","","",""
"Ja","2000","Nordrhein-Westfalen","3481","0.714274195533065","0.701693022381853","0.726855368684278"
"Ja","2000","Hessen","1159","","",""
"Ja","2000","Rheinland-Pfalz,Saarland","1062","","",""
"Ja","2000","Baden-Wuerttemberg","2077","","",""
"Ja","2000","Bayern","2217","","",""
"Ja","2000","Saarland","","","",""
"Ja","2000","Berlin","528","0.69347705239384","0.661183579381839","0.725770525405841"
"Ja","2000","Brandenburg","698","0.714405839621682","0.686183195384419","0.742628483858946"
"Ja","2000","Mecklenburg-Vorpommern","367","0.704182884452239","0.665829559264084","0.742536209640395"
"Ja","2000","Sachsen","1157","","",""
"Ja","2000","Sachsen-Anhalt","702","0.701664706442766","0.673790978986046","0.729538433899485"
"Ja","2000","Thueringen","707","0.724036814299238","0.696455915978567","0.751617712619909"
"keinen Tag","2001","Schleswig-Holstein","195","","",""
"keinen Tag","2001","Hamburg","75","0.267061880748017","0.213894302490028","0.320229459006007"
"keinen Tag","2001","Niedersachsen","531","0.28099152742412","0.260226837272193","0.301756217576047"
"keinen Tag","2001","Bremen","48","0.31060075545806","0.236793973041615","0.384407537874506"
"keinen Tag","2001","Nordrhein-Westfalen","1359","","",""
"keinen Tag","2001","Hessen","411","0.290213119172206","0.266640078755912","0.3137861595885"
"keinen Tag","2001","Rheinland-Pfalz,Saarland","349","0.258751559207573","0.234990476864524","0.282512641550622"
"keinen Tag","2001","Baden-Wuerttemberg","731","0.292742606897266","0.275008660465331","0.310476553329201"
"keinen Tag","2001","Bayern","933","0.310200725980804","0.293508284805082","0.326893167156526"
"keinen Tag","2001","Saarland","","","",""
"keinen Tag","2001","Berlin","253","","",""
"keinen Tag","2001","Brandenburg","263","","",""
"keinen Tag","2001","Mecklenburg-Vorpommern","164","","",""
"keinen Tag","2001","Sachsen","480","0.276488931548151","0.254497798439807","0.298480064656496"
"keinen Tag","2001","Sachsen-Anhalt","298","","",""
"keinen Tag","2001","Thueringen","270","","",""
"Ja","2001","Schleswig-Holstein","425","0.713885669111324","0.678311367420384","0.749459970802263"
"Ja","2001","Hamburg","191","","",""
"Ja","2001","Niedersachsen","1269","","",""
"Ja","2001","Bremen","103","","",""
"Ja","2001","Nordrhein-Westfalen","3163","0.714684197604529","0.70152277559049","0.727845619618568"
"Ja","2001","Hessen","1013","","",""
"Ja","2001","Rheinland-Pfalz,Saarland","956","0.741248440792427","0.717487358449378","0.765009523135476"
"Ja","2001","Baden-Wuerttemberg","1798","","",""
"Ja","2001","Bayern","2017","","",""
"Ja","2001","Saarland","","","",""
"Ja","2001","Berlin","513","0.684293398695012","0.651378182432676","0.717208614957348"
"Ja","2001","Brandenburg","669","0.730376109691861","0.701886099817137","0.758866119566585"
"Ja","2001","Mecklenburg-Vorpommern","330","0.690416433185064","0.649647520745594","0.731185345624534"
"Ja","2001","Sachsen","1109","","",""
"Ja","2001","Sachsen-Anhalt","685","0.719118760297806","0.691023503364523","0.747214017231088"
"Ja","2001","Thueringen","655","0.747093612998463","0.719081579623962","0.775105646372965"
"keinen Tag","2002","Schleswig-Holstein","251","","",""
"keinen Tag","2002","Hamburg","94","0.278917699797483","0.22899504189491","0.328840357700056"
"keinen Tag","2002","Niedersachsen","555","0.259413555266727","0.23985367511505","0.278973435418405"
"keinen Tag","2002","Bremen","60","0.30630921187801","0.237016649265031","0.375601774490989"
"keinen Tag","2002","Nordrhein-Westfalen","1474","","",""
"keinen Tag","2002","Hessen","471","0.273235162170267","0.251276286556368","0.295194037784167"
"keinen Tag","2002","Rheinland-Pfalz,Saarland","411","0.304326832273409","0.279598489067372","0.329055175479447"
"keinen Tag","2002","Baden-Wuerttemberg","790","0.27751949334448","0.260639009832857","0.294399976856103"
"keinen Tag","2002","Bayern","1025","","",""
"keinen Tag","2002","Saarland","","","",""
"keinen Tag","2002","Berlin","256","","",""
"keinen Tag","2002","Brandenburg","263","","",""
"keinen Tag","2002","Mecklenburg-Vorpommern","147","","",""
"keinen Tag","2002","Sachsen","543","0.2997049835765","0.27717243364443","0.32223753350857"
"keinen Tag","2002","Sachsen-Anhalt","290","","",""
"keinen Tag","2002","Thueringen","282","","",""
"Ja","2002","Schleswig-Holstein","432","0.664954118027936","0.629555547765878","0.700352688289994"
"Ja","2002","Hamburg","216","","",""
"Ja","2002","Niedersachsen","1374","","",""
"Ja","2002","Bremen","110","","",""
"Ja","2002","Nordrhein-Westfalen","3232","0.717197412825754","0.704330238767601","0.730064586883908"
"Ja","2002","Hessen","1111","","",""
"Ja","2002","Rheinland-Pfalz,Saarland","919","0.695673167726591","0.670944824520553","0.720401510932628"
"Ja","2002","Baden-Wuerttemberg","1913","","",""
"Ja","2002","Bayern","2146","","",""
"Ja","2002","Saarland","","","",""
"Ja","2002","Berlin","538","0.700694728431409","0.668841060531095","0.732548396331723"
"Ja","2002","Brandenburg","660","0.726224185305638","0.697458141694998","0.754990228916278"
"Ja","2002","Mecklenburg-Vorpommern","347","0.748421707762106","0.710157353674692","0.78668606184952"
"Ja","2002","Sachsen","1045","","",""
"Ja","2002","Sachsen-Anhalt","662","0.715564003505986","0.686905986368458","0.744222020643514"
"Ja","2002","Thueringen","646","0.73017225627638","0.701614106462524","0.758730406090236"
"keinen Tag","2003","Schleswig-Holstein","221","","",""
"keinen Tag","2003","Hamburg","82","0.249601397058045","0.199444046393753","0.299758747722337"
"keinen Tag","2003","Niedersachsen","524","0.250220854188753","0.23053125725663","0.269910451120876"
"keinen Tag","2003","Bremen","47","0.235054055355081","0.171312467512471","0.298795643197692"
"keinen Tag","2003","Nordrhein-Westfalen","1381","","",""
"keinen Tag","2003","Hessen","418","0.265209991573756","0.242425359352685","0.287994623794826"
"keinen Tag","2003","Rheinland-Pfalz,Saarland","382","0.294654448417602","0.270023699718128","0.319285197117077"
"keinen Tag","2003","Baden-Wuerttemberg","746","0.280817537588452","0.263540208366415","0.298094866810489"
"keinen Tag","2003","Bayern","1003","","",""
"keinen Tag","2003","Saarland","","","",""
"keinen Tag","2003","Berlin","248","","",""
"keinen Tag","2003","Brandenburg","244","","",""
"keinen Tag","2003","Mecklenburg-Vorpommern","165","","",""
"keinen Tag","2003","Sachsen","520","0.301552888928523","0.278779151912755","0.324326625944291"
"keinen Tag","2003","Sachsen-Anhalt","267","","",""
"keinen Tag","2003","Thueringen","275","","",""
"Ja","2003","Schleswig-Holstein","421","0.66562887320219","0.629135749651455","0.702121996752924"
"Ja","2003","Hamburg","204","","",""
"Ja","2003","Niedersachsen","1335","","",""
"Ja","2003","Bremen","123","","",""
"Ja","2003","Nordrhein-Westfalen","3140","0.720621671633608","0.7075424814729","0.733700861794317"
"Ja","2003","Hessen","1024","","",""
"Ja","2003","Rheinland-Pfalz,Saarland","934","0.705345551582398","0.680714802882923","0.729976300281872"
"Ja","2003","Baden-Wuerttemberg","1853","","",""
"Ja","2003","Bayern","2023","","",""
"Ja","2003","Saarland","","","",""
"Ja","2003","Berlin","549","0.701515915513394","0.669747300328788","0.733284530698001"
"Ja","2003","Brandenburg","670","0.740092892632013","0.711659597835906","0.768526187428119"
"Ja","2003","Mecklenburg-Vorpommern","349","0.729457495038186","0.691052803574272","0.767862186502101"
"Ja","2003","Sachsen","1040","","",""
"Ja","2003","Sachsen-Anhalt","644","0.739961460168403","0.711476716721762","0.768446203615043"
"Ja","2003","Thueringen","657","0.723120497322905","0.694393457661794","0.751847536984015"
"keinen Tag","2004","Schleswig-Holstein","215","","",""
"keinen Tag","2004","Hamburg","82","0.254409604700172","0.203667114415806","0.305152094984539"
"keinen Tag","2004","Niedersachsen","555","0.273040882963564","0.252711755476623","0.293370010450505"
"keinen Tag","2004","Bremen","55","0.319267495085257","0.247699329513073","0.390835660657441"
"keinen Tag","2004","Nordrhein-Westfalen","1436","","",""
"keinen Tag","2004","Hessen","388","0.244363575686877","0.221773620534621","0.266953530839134"
"keinen Tag","2004","Rheinland-Pfalz,Saarland","352","0.274084482637274","0.249600714223612","0.298568251050937"
"keinen Tag","2004","Baden-Wuerttemberg","704","0.253275973363291","0.236323361629682","0.270228585096901"
"keinen Tag","2004","Bayern","959","0.291971919836909","0.2755842120052","0.308359627668617"
"keinen Tag","2004","Saarland","","","",""
"keinen Tag","2004","Berlin","250","","",""
"keinen Tag","2004","Brandenburg","262","","",""
"keinen Tag","2004","Mecklenburg-Vorpommern","151","","",""
"keinen Tag","2004","Sachsen","477","0.283478384561311","0.260806541427664","0.306150227694957"
"keinen Tag","2004","Sachsen-Anhalt","267","","",""
"keinen Tag","2004","Thueringen","265","","",""
"Ja","2004","Schleswig-Holstein","432","0.703965575312","0.668789873588067","0.739141277035932"
"Ja","2004","Hamburg","201","","",""
"Ja","2004","Niedersachsen","1290","","",""
"Ja","2004","Bremen","108","","",""
"Ja","2004","Nordrhein-Westfalen","3003","0.69910739822315","0.685615184179277","0.712599612267023"
"Ja","2004","Hessen","1002","","",""
"Ja","2004","Rheinland-Pfalz,Saarland","923","0.725915517362726","0.701431748949063","0.750399285776388"
"Ja","2004","Baden-Wuerttemberg","1824","","",""
"Ja","2004","Bayern","1998","","",""
"Ja","2004","Saarland","","","",""
"Ja","2004","Berlin","530","0.688288349477343","0.655782425430641","0.720794273524045"
"Ja","2004","Brandenburg","606","0.70571283585234","0.67539571906288","0.7360299526418"
"Ja","2004","Mecklenburg-Vorpommern","346","0.726617525873696","0.687433580185318","0.765801471562075"
"Ja","2004","Sachsen","1041","","",""
"Ja","2004","Sachsen-Anhalt","638","0.736860215288959","0.708171598245655","0.765548832332262"
"Ja","2004","Thueringen","645","0.741861325999789","0.713428809620126","0.770293842379451"
"keinen Tag","2005","Schleswig-Holstein","206","","",""
"keinen Tag","2005","Hamburg","71","0.237157813724923","0.187426377555944","0.286889249893903"
"keinen Tag","2005","Niedersachsen","523","0.273076987484927","0.252136583279036","0.294017391690817"
"keinen Tag","2005","Bremen","46","0.279875342415227","0.206294249854527","0.353456434975926"
"keinen Tag","2005","Nordrhein-Westfalen","1296","","",""
"keinen Tag","2005","Hessen","388","0.285021904911089","0.260869670201116","0.309174139621062"
"keinen Tag","2005","Rheinland-Pfalz,Saarland","349","0.291981895326778","0.26638443230113","0.317579358352426"
"keinen Tag","2005","Baden-Wuerttemberg","690","0.259878811189264","0.24257266488568","0.277184957492849"
"keinen Tag","2005","Bayern","935","0.293493043483418","0.276677465684873","0.310308621281963"
"keinen Tag","2005","Saarland","","","",""
"keinen Tag","2005","Berlin","215","","",""
"keinen Tag","2005","Brandenburg","274","","",""
"keinen Tag","2005","Mecklenburg-Vorpommern","136","","",""
"keinen Tag","2005","Sachsen","448","0.272947659550965","0.25012847722377","0.295766841878159"
"keinen Tag","2005","Sachsen-Anhalt","276","","",""
"keinen Tag","2005","Thueringen","249","","",""
"Ja","2005","Schleswig-Holstein","429","0.679267754207131","0.642963874437975","0.715571633976286"
"Ja","2005","Hamburg","210","","",""
"Ja","2005","Niedersachsen","1216","","",""
"Ja","2005","Bremen","97","0.720124657584773","0.646543565024074","0.793705750145473"
"Ja","2005","Nordrhein-Westfalen","2965","","",""
"Ja","2005","Hessen","954","0.714978095088911","0.690825860378939","0.739130329798884"
"Ja","2005","Rheinland-Pfalz,Saarland","863","0.708018104673222","0.682420641647574","0.73361556769887"
"Ja","2005","Baden-Wuerttemberg","1777","","",""
"Ja","2005","Bayern","1882","","",""
"Ja","2005","Saarland","","","",""
"Ja","2005","Berlin","515","0.710992007332908","0.678108816939046","0.743875197726769"
"Ja","2005","Brandenburg","593","0.665892742385621","0.634496068801119","0.697289415970123"
"Ja","2005","Mecklenburg-Vorpommern","350","0.753639563463588","0.715330875016799","0.791948251910377"
"Ja","2005","Sachsen","1016","","",""
"Ja","2005","Sachsen-Anhalt","598","0.731435937857327","0.702052373892013","0.760819501822641"
"Ja","2005","Thueringen","614","0.728331679967291","0.698654215609075","0.758009144325507"
"keinen Tag","2006","Schleswig-Holstein","201","","",""
"keinen Tag","2006","Hamburg","84","0.269198931257197","0.218924316724352","0.319473545790043"
"keinen Tag","2006","Niedersachsen","583","0.28023068514577","0.260147207516871","0.300314162774669"
"keinen Tag","2006","Bremen","39","0.216464955510414","0.147753118613731","0.285176792407097"
"keinen Tag","2006","Nordrhein-Westfalen","1347","","",""
"keinen Tag","2006","Hessen","411","0.27330315305604","0.250340990641879","0.296265315470201"
"keinen Tag","2006","Rheinland-Pfalz,Saarland","371","0.302656268257974","0.277329904442776","0.327982632073172"
"keinen Tag","2006","Baden-Wuerttemberg","751","0.262769204672619","0.246014676793089","0.27952373255215"
"keinen Tag","2006","Bayern","1007","","",""
"keinen Tag","2006","Saarland","","","",""
"keinen Tag","2006","Berlin","235","","",""
"keinen Tag","2006","Brandenburg","281","","",""
"keinen Tag","2006","Mecklenburg-Vorpommern","156","","",""
"keinen Tag","2006","Sachsen","500","0.309170036554061","0.285836759030795","0.332503314077327"
"keinen Tag","2006","Sachsen-Anhalt","272","","",""
"keinen Tag","2006","Thueringen","265","","",""
"Ja","2006","Schleswig-Holstein","456","0.709062557224312","0.674332340679627","0.743792773768996"
"Ja","2006","Hamburg","215","","",""
"Ja","2006","Niedersachsen","1338","","",""
"Ja","2006","Bremen","99","0.783535044489586","0.714823207592903","0.852246881386269"
"Ja","2006","Nordrhein-Westfalen","3102","0.710329868406717","0.697000831062431","0.723658905751003"
"Ja","2006","Hessen","1036","","",""
"Ja","2006","Rheinland-Pfalz,Saarland","893","0.697343731742026","0.672017367926828","0.722670095557224"
"Ja","2006","Baden-Wuerttemberg","1900","","",""
"Ja","2006","Bayern","2068","","",""
"Ja","2006","Saarland","","","",""
"Ja","2006","Berlin","519","0.6816223702744","0.648371301572575","0.714873438976225"
"Ja","2006","Brandenburg","634","0.688834582876449","0.658836695027192","0.718832470725706"
"Ja","2006","Mecklenburg-Vorpommern","374","0.728707178294327","0.690853696591862","0.766560659996793"
"Ja","2006","Sachsen","1007","","",""
"Ja","2006","Sachsen-Anhalt","628","0.714762064449587","0.685262797374976","0.744261331524198"
"Ja","2006","Thueringen","655","0.730871786050155","0.702213224348356","0.759530347751955"
"keinen Tag","2007","Schleswig-Holstein","160","","",""
"keinen Tag","2007","Hamburg","73","0.230590363459451","0.181774108105447","0.279406618813455"
"keinen Tag","2007","Niedersachsen","539","0.284437684046477","0.263555532477621","0.305319835615332"
"keinen Tag","2007","Bremen","36","0.215894784706939","0.148926012486508","0.282863556927369"
"keinen Tag","2007","Nordrhein-Westfalen","1248","","",""
"keinen Tag","2007","Hessen","414","0.302037894496934","0.277662772263782","0.326413016730086"
"keinen Tag","2007","Rheinland-Pfalz,Saarland","331","0.287829673784764","0.261707765132863","0.313951582436664"
"keinen Tag","2007","Baden-Wuerttemberg","666","0.265202374002204","0.247596317169505","0.282808430834903"
"keinen Tag","2007","Bayern","910","0.302973339431435","0.286157842013164","0.319788836849705"
"keinen Tag","2007","Saarland","","","",""
"keinen Tag","2007","Berlin","224","","",""
"keinen Tag","2007","Brandenburg","218","","",""
"keinen Tag","2007","Mecklenburg-Vorpommern","155","","",""
"keinen Tag","2007","Sachsen","482","0.294264234951241","0.270888704921453","0.317639764981029"
"keinen Tag","2007","Sachsen-Anhalt","267","","",""
"keinen Tag","2007","Thueringen","248","","",""
"Ja","2007","Schleswig-Holstein","431","0.749502319510725","0.714568771597435","0.784435867424015"
"Ja","2007","Hamburg","213","","",""
"Ja","2007","Niedersachsen","1254","","",""
"Ja","2007","Bremen","109","","",""
"Ja","2007","Nordrhein-Westfalen","2850","","",""
"Ja","2007","Hessen","949","0.697962105503066","0.673586983269914","0.722337227736218"
"Ja","2007","Rheinland-Pfalz,Saarland","823","0.712170326215236","0.686048417563336","0.738292234867137"
"Ja","2007","Baden-Wuerttemberg","1749","","",""
"Ja","2007","Bayern","1959","","",""
"Ja","2007","Saarland","","","",""
"Ja","2007","Berlin","498","0.691768769654981","0.658086737357726","0.725450801952237"
"Ja","2007","Brandenburg","609","0.734743093489101","0.704654877175781","0.764831309802421"
"Ja","2007","Mecklenburg-Vorpommern","335","0.716159952434993","0.676239826534072","0.756080078335915"
"Ja","2007","Sachsen","978","0.705735765048759","0.682360235018971","0.729111295078547"
"Ja","2007","Sachsen-Anhalt","586","0.690531733004908","0.659509471285148","0.721553994724667"
"Ja","2007","Thueringen","637","0.715577190598071","0.685854582789463","0.745299798406679"
"keinen Tag","2008","Schleswig-Holstein","160","","",""
"keinen Tag","2008","Hamburg","75","0.227139360200614","0.177709390513814","0.276569329887415"
"keinen Tag","2008","Niedersachsen","499","0.269080349864507","0.248085223499397","0.290075476229618"
"keinen Tag","2008","Bremen","28","","",""
"keinen Tag","2008","Nordrhein-Westfalen","1109","","",""
"keinen Tag","2008","Hessen","339","0.263397233217053","0.239360496133649","0.287433970300456"
"keinen Tag","2008","Rheinland-Pfalz,Saarland","316","0.283870199988916","0.257004990242766","0.310735409735067"
"keinen Tag","2008","Baden-Wuerttemberg","624","0.267008548002937","0.248987309645563","0.285029786360312"
"keinen Tag","2008","Bayern","820","0.304934503475634","0.287569200776167","0.322299806175101"
"keinen Tag","2008","Saarland","","","",""
"keinen Tag","2008","Berlin","197","","",""
"keinen Tag","2008","Brandenburg","220","","",""
"keinen Tag","2008","Mecklenburg-Vorpommern","132","","",""
"keinen Tag","2008","Sachsen","449","0.297310664859935","0.273212665158727","0.321408664561142"
"keinen Tag","2008","Sachsen-Anhalt","254","","",""
"keinen Tag","2008","Thueringen","237","","",""
"Ja","2008","Schleswig-Holstein","381","0.726546157621804","0.688986374256814","0.764105940986793"
"Ja","2008","Hamburg","201","","",""
"Ja","2008","Niedersachsen","1215","","",""
"Ja","2008","Bremen","106","","",""
"Ja","2008","Nordrhein-Westfalen","2743","","",""
"Ja","2008","Hessen","951","0.736602766782947","0.712566029699544","0.760639503866351"
"Ja","2008","Rheinland-Pfalz,Saarland","766","0.716129800011084","0.689264590264933","0.742995009757234"
"Ja","2008","Baden-Wuerttemberg","1691","","",""
"Ja","2008","Bayern","1880","","",""
"Ja","2008","Saarland","","","",""
"Ja","2008","Berlin","502","0.705261005116344","0.67146205282597","0.739059957406718"
"Ja","2008","Brandenburg","578","0.684496031652252","0.65225309977311","0.716738963531395"
"Ja","2008","Mecklenburg-Vorpommern","347","0.745779309753607","0.706785923982051","0.784772695525162"
"Ja","2008","Sachsen","933","0.702689335140065","0.678591335438858","0.726787334841273"
"Ja","2008","Sachsen-Anhalt","550","0.726861733581149","0.696062689048395","0.757660778113902"
"Ja","2008","Thueringen","624","0.738037962288099","0.708667887944387","0.767408036631812"
"keinen Tag","2009","Schleswig-Holstein","140","","",""
"keinen Tag","2009","Hamburg","70","0.237288928230123","0.185776003526289","0.288801852933956"
"keinen Tag","2009","Niedersachsen","450","0.260055157156482","0.238607860358157","0.281502453954807"
"keinen Tag","2009","Bremen","26","","",""
"keinen Tag","2009","Nordrhein-Westfalen","1013","","",""
"keinen Tag","2009","Hessen","312","0.249707266187118","0.225145543172912","0.274268989201324"
"keinen Tag","2009","Rheinland-Pfalz,Saarland","272","","",""
"keinen Tag","2009","Baden-Wuerttemberg","571","0.268038261687675","0.248906167774618","0.287170355600732"
"keinen Tag","2009","Bayern","754","0.295291132751392","0.277589108445869","0.312993157056915"
"keinen Tag","2009","Saarland","","","",""
"keinen Tag","2009","Berlin","177","","",""
"keinen Tag","2009","Brandenburg","194","","",""
"keinen Tag","2009","Mecklenburg-Vorpommern","112","","",""
"keinen Tag","2009","Sachsen","408","0.288887523072181","0.264537879678362","0.313237166466"
"keinen Tag","2009","Sachsen-Anhalt","214","","",""
"keinen Tag","2009","Thueringen","207","","",""
"Ja","2009","Schleswig-Holstein","363","0.755439014258019","0.717876263239519","0.793001765276519"
"Ja","2009","Hamburg","192","","",""
"Ja","2009","Niedersachsen","1157","","",""
"Ja","2009","Bremen","92","0.846890815792182","0.781919536196938","0.911862095387426"
"Ja","2009","Nordrhein-Westfalen","2541","","",""
"Ja","2009","Hessen","881","0.750292733812882","0.725731010798676","0.774854456827088"
"Ja","2009","Rheinland-Pfalz,Saarland","737","0.735504415250105","0.708289664361784","0.762719166138425"
"Ja","2009","Baden-Wuerttemberg","1488","","",""
"Ja","2009","Bayern","1797","","",""
"Ja","2009","Saarland","","","",""
"Ja","2009","Berlin","488","0.743799411003113","0.710621025775595","0.776977796230631"
"Ja","2009","Brandenburg","569","0.695843451159603","0.663200442512338","0.728486459806868"
"Ja","2009","Mecklenburg-Vorpommern","348","0.766220704346985","0.727544028588509","0.804897380105461"
"Ja","2009","Sachsen","923","0.711112476927819","0.686762833534","0.735462120321638"
"Ja","2009","Sachsen-Anhalt","533","0.746329283406362","0.715126869103585","0.777531697709138"
"Ja","2009","Thueringen","601","0.721629378441426","0.690725626226428","0.752533130656423"
"keinen Tag","2010","Schleswig-Holstein","189","","",""
"keinen Tag","2010","Hamburg","117","","",""
"keinen Tag","2010","Niedersachsen","647","0.271423434814204","0.252717498590205","0.290129371038203"
"keinen Tag","2010","Bremen","39","0.198207394715084","0.13792584619722","0.258488943232947"
"keinen Tag","2010","Nordrhein-Westfalen","1459","","",""
"keinen Tag","2010","Hessen","439","0.263818113499641","0.242611575891461","0.285024651107822"
"keinen Tag","2010","Rheinland-Pfalz,Saarland","422","0.304471191340084","0.279674208942128","0.329268173738041"
"keinen Tag","2010","Baden-Wuerttemberg","818","0.271836973263357","0.255531490971146","0.288142455555568"
"keinen Tag","2010","Bayern","1052","","",""
"keinen Tag","2010","Saarland","","","",""
"keinen Tag","2010","Berlin","218","","",""
"keinen Tag","2010","Brandenburg","259","","",""
"keinen Tag","2010","Mecklenburg-Vorpommern","176","","",""
"keinen Tag","2010","Sachsen","544","0.320168812793935","0.297650916328396","0.342686709259473"
"keinen Tag","2010","Sachsen-Anhalt","270","","",""
"keinen Tag","2010","Thueringen","277","","",""
"Ja","2010","Schleswig-Holstein","535","0.751922605516656","0.720462586947404","0.783382624085908"
"Ja","2010","Hamburg","263","","",""
"Ja","2010","Niedersachsen","1524","","",""
"Ja","2010","Bremen","129","","",""
"Ja","2010","Nordrhein-Westfalen","3468","0.732001935821946","0.719634525976449","0.744369345667444"
"Ja","2010","Hessen","1220","","",""
"Ja","2010","Rheinland-Pfalz,Saarland","901","0.695528808659916","0.670731826261959","0.720325791057872"
"Ja","2010","Baden-Wuerttemberg","2042","","",""
"Ja","2010","Bayern","2483","","",""
"Ja","2010","Saarland","","","",""
"Ja","2010","Berlin","694","0.757486878348615","0.729670162773782","0.785303593923447"
"Ja","2010","Brandenburg","687","0.741052470934583","0.713137775854568","0.768967166014598"
"Ja","2010","Mecklenburg-Vorpommern","409","0.73769488553753","0.702048793547027","0.773340977528033"
"Ja","2010","Sachsen","1105","","",""
"Ja","2010","Sachsen-Anhalt","628","0.723046720354786","0.693778497098287","0.752314943611285"
"Ja","2010","Thueringen","666","0.703740042137302","0.674597002005471","0.732883082269133"
"keinen Tag","2011","Schleswig-Holstein","176","","",""
"keinen Tag","2011","Hamburg","81","0.194898077935905","0.151222992870393","0.238573163001416"
"keinen Tag","2011","Niedersachsen","491","0.202093759978988","0.184803337771295","0.21938418218668"
"keinen Tag","2011","Bremen","23","","",""
"keinen Tag","2011","Nordrhein-Westfalen","1058","","",""
"keinen Tag","2011","Hessen","333","0.181751779204795","0.162190373635631","0.201313184773959"
"keinen Tag","2011","Rheinland-Pfalz,Saarland","268","","",""
"keinen Tag","2011","Baden-Wuerttemberg","620","0.195936089371965","0.180783812728447","0.211088366015482"
