"ple0044_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"keinen Tag","2009","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2009","Bremen","Westdeutschland","","","",""
"keinen Tag","2009","Bremen","Ostdeutschland","","","",""
"keinen Tag","2009","Nordrhein-Westfalen","Westdeutschland","1013","0.282160233677504","0.267364004851266","0.296956462503742"
"keinen Tag","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2009","Hessen","Westdeutschland","312","0.249707266187118","0.225145543172912","0.274268989201324"
"keinen Tag","2009","Hessen","Ostdeutschland","","","",""
"keinen Tag","2009","Rheinland-Pfalz,Saarland","Westdeutschland","272","0.264495584749895","0.237280833861575","0.291710335638216"
"keinen Tag","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2009","Baden-Wuerttemberg","Westdeutschland","571","0.268038261687675","0.248906167774618","0.287170355600732"
"keinen Tag","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2009","Bayern","Westdeutschland","754","0.295291132751392","0.277589108445869","0.312993157056915"
"keinen Tag","2009","Bayern","Ostdeutschland","","","",""
"keinen Tag","2009","Berlin","Westdeutschland","99","0.269223284093395","0.223017630323853","0.315428937862937"
"keinen Tag","2009","Berlin","Ostdeutschland","78","0.241199493817433","0.193652846523211","0.288746141111654"
"keinen Tag","2009","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2009","Brandenburg","Ostdeutschland","194","0.304156548840397","0.271513540193132","0.336799557487662"
"keinen Tag","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2009","Mecklenburg-Vorpommern","Ostdeutschland","112","0.233779295653015","0.195102619894539","0.272455971411491"
"keinen Tag","2009","Sachsen","Westdeutschland","","","",""
"keinen Tag","2009","Sachsen","Ostdeutschland","408","0.288887523072181","0.264537879678362","0.313237166466"
"keinen Tag","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2009","Sachsen-Anhalt","Ostdeutschland","214","0.253670716593639","0.222468302290862","0.284873130896415"
"keinen Tag","2009","Thueringen","Westdeutschland","","","",""
"keinen Tag","2009","Thueringen","Ostdeutschland","207","0.278370621558574","0.247466869343577","0.309274373773572"
"Ja","2009","Schleswig-Holstein","Westdeutschland","363","0.755439014258019","0.717876263239519","0.793001765276519"
"Ja","2009","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2009","Hamburg","Westdeutschland","192","0.762711071769877","0.711198147066043","0.814223996473711"
"Ja","2009","Hamburg","Ostdeutschland","","","",""
"Ja","2009","Niedersachsen","Westdeutschland","1157","0.739944842843518","0.718497546045193","0.761392139641843"
"Ja","2009","Niedersachsen","Ostdeutschland","","","",""
"Ja","2009","Bremen","Westdeutschland","92","0.846890815792182","0.781919536196938","0.911862095387426"
"Ja","2009","Bremen","Ostdeutschland","","","",""
"Ja","2009","Nordrhein-Westfalen","Westdeutschland","2541","0.717839766322496","0.703043537496258","0.732635995148734"
"Ja","2009","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2009","Hessen","Westdeutschland","881","0.750292733812882","0.725731010798676","0.774854456827088"
"Ja","2009","Hessen","Ostdeutschland","","","",""
"Ja","2009","Rheinland-Pfalz,Saarland","Westdeutschland","737","0.735504415250105","0.708289664361784","0.762719166138425"
"Ja","2009","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2009","Baden-Wuerttemberg","Westdeutschland","1488","0.731961738312325","0.712829644399268","0.751093832225382"
"Ja","2009","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2009","Bayern","Westdeutschland","1797","0.704708867248608","0.687006842943085","0.722410891554131"
"Ja","2009","Bayern","Ostdeutschland","","","",""
"Ja","2009","Berlin","Westdeutschland","255","0.730776715906605","0.684571062137063","0.776982369676147"
"Ja","2009","Berlin","Ostdeutschland","233","0.758800506182567","0.711253858888346","0.806347153476789"
"Ja","2009","Brandenburg","Westdeutschland","","","",""
"Ja","2009","Brandenburg","Ostdeutschland","569","0.695843451159603","0.663200442512338","0.728486459806868"
"Ja","2009","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2009","Mecklenburg-Vorpommern","Ostdeutschland","348","0.766220704346985","0.727544028588509","0.804897380105461"
"Ja","2009","Sachsen","Westdeutschland","","","",""
"Ja","2009","Sachsen","Ostdeutschland","923","0.711112476927819","0.686762833534","0.735462120321638"
"Ja","2009","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2009","Sachsen-Anhalt","Ostdeutschland","533","0.746329283406362","0.715126869103585","0.777531697709138"
"Ja","2009","Thueringen","Westdeutschland","","","",""
"Ja","2009","Thueringen","Ostdeutschland","601","0.721629378441426","0.690725626226428","0.752533130656423"
"keinen Tag","2010","Schleswig-Holstein","Westdeutschland","189","0.248077394483344","0.216617375914092","0.279537413052596"
"keinen Tag","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2010","Hamburg","Westdeutschland","117","0.252152781099911","0.208491686900543","0.295813875299279"
"keinen Tag","2010","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2010","Niedersachsen","Westdeutschland","647","0.271423434814204","0.252717498590205","0.290129371038203"
"keinen Tag","2010","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2010","Bremen","Westdeutschland","39","0.198207394715084","0.13792584619722","0.258488943232947"
"keinen Tag","2010","Bremen","Ostdeutschland","","","",""
"keinen Tag","2010","Nordrhein-Westfalen","Westdeutschland","1459","0.267998064178054","0.255630654332556","0.280365474023551"
"keinen Tag","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2010","Hessen","Westdeutschland","439","0.263818113499641","0.242611575891461","0.285024651107822"
"keinen Tag","2010","Hessen","Ostdeutschland","","","",""
"keinen Tag","2010","Rheinland-Pfalz,Saarland","Westdeutschland","422","0.304471191340084","0.279674208942128","0.329268173738041"
"keinen Tag","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2010","Baden-Wuerttemberg","Westdeutschland","818","0.271836973263357","0.255531490971146","0.288142455555568"
"keinen Tag","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2010","Bayern","Westdeutschland","1052","0.278505326521643","0.263728312024957","0.29328234101833"
"keinen Tag","2010","Bayern","Ostdeutschland","","","",""
"keinen Tag","2010","Berlin","Westdeutschland","134","0.27370620795132","0.235960794565547","0.311451621337092"
"keinen Tag","2010","Berlin","Ostdeutschland","84","0.198597125335282","0.15827289419717","0.238921356473393"
"keinen Tag","2010","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2010","Brandenburg","Ostdeutschland","259","0.258947529065417","0.231032833985402","0.286862224145432"
"keinen Tag","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2010","Mecklenburg-Vorpommern","Ostdeutschland","176","0.26230511446247","0.226659022471967","0.297951206452973"
"keinen Tag","2010","Sachsen","Westdeutschland","","","",""
"keinen Tag","2010","Sachsen","Ostdeutschland","544","0.320168812793935","0.297650916328396","0.342686709259473"
"keinen Tag","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2010","Sachsen-Anhalt","Ostdeutschland","270","0.276953279645214","0.247685056388715","0.306221502901713"
"keinen Tag","2010","Thueringen","Westdeutschland","","","",""
"keinen Tag","2010","Thueringen","Ostdeutschland","277","0.296259957862698","0.267116917730867","0.325402997994529"
"Ja","2010","Schleswig-Holstein","Westdeutschland","535","0.751922605516656","0.720462586947404","0.783382624085908"
"Ja","2010","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2010","Hamburg","Westdeutschland","263","0.747847218900089","0.704186124700721","0.791508313099456"
"Ja","2010","Hamburg","Ostdeutschland","","","",""
"Ja","2010","Niedersachsen","Westdeutschland","1524","0.728576565185796","0.709870628961797","0.747282501409795"
"Ja","2010","Niedersachsen","Ostdeutschland","","","",""
"Ja","2010","Bremen","Westdeutschland","129","0.801792605284916","0.741511056767053","0.86207415380278"
"Ja","2010","Bremen","Ostdeutschland","","","",""
"Ja","2010","Nordrhein-Westfalen","Westdeutschland","3468","0.732001935821946","0.719634525976449","0.744369345667444"
"Ja","2010","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2010","Hessen","Westdeutschland","1220","0.736181886500359","0.714975348892178","0.757388424108539"
"Ja","2010","Hessen","Ostdeutschland","","","",""
"Ja","2010","Rheinland-Pfalz,Saarland","Westdeutschland","901","0.695528808659916","0.670731826261959","0.720325791057872"
"Ja","2010","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2010","Baden-Wuerttemberg","Westdeutschland","2042","0.728163026736643","0.711857544444432","0.744468509028854"
"Ja","2010","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2010","Bayern","Westdeutschland","2483","0.721494673478357","0.70671765898167","0.736271687975043"
"Ja","2010","Bayern","Ostdeutschland","","","",""
"Ja","2010","Berlin","Westdeutschland","402","0.72629379204868","0.688548378662908","0.764039205434452"
"Ja","2010","Berlin","Ostdeutschland","292","0.801402874664718","0.761078643526607","0.84172710580283"
"Ja","2010","Brandenburg","Westdeutschland","","","",""
"Ja","2010","Brandenburg","Ostdeutschland","687","0.741052470934583","0.713137775854568","0.768967166014598"
"Ja","2010","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2010","Mecklenburg-Vorpommern","Ostdeutschland","409","0.73769488553753","0.702048793547027","0.773340977528033"
"Ja","2010","Sachsen","Westdeutschland","","","",""
"Ja","2010","Sachsen","Ostdeutschland","1105","0.679831187206065","0.657313290740527","0.702349083671604"
"Ja","2010","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2010","Sachsen-Anhalt","Ostdeutschland","628","0.723046720354786","0.693778497098287","0.752314943611285"
"Ja","2010","Thueringen","Westdeutschland","","","",""
"Ja","2010","Thueringen","Ostdeutschland","666","0.703740042137302","0.674597002005471","0.732883082269133"
"keinen Tag","2011","Schleswig-Holstein","Westdeutschland","176","0.177346987941172","0.151075157597457","0.203618818284887"
"keinen Tag","2011","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2011","Hamburg","Westdeutschland","81","0.194898077935905","0.151222992870393","0.238573163001416"
"keinen Tag","2011","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2011","Niedersachsen","Westdeutschland","491","0.202093759978988","0.184803337771295","0.21938418218668"
"keinen Tag","2011","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2011","Bremen","Westdeutschland","","","",""
"keinen Tag","2011","Bremen","Ostdeutschland","","","",""
"keinen Tag","2011","Nordrhein-Westfalen","Westdeutschland","1058","0.202529421758324","0.190589402049361","0.214469441467286"
"keinen Tag","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2011","Hessen","Westdeutschland","333","0.181751779204795","0.162190373635631","0.201313184773959"
"keinen Tag","2011","Hessen","Ostdeutschland","","","",""
"keinen Tag","2011","Rheinland-Pfalz,Saarland","Westdeutschland","268","0.204976803897452","0.181746154252759","0.228207453542145"
"keinen Tag","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2011","Baden-Wuerttemberg","Westdeutschland","620","0.195936089371965","0.180783812728447","0.211088366015482"
"keinen Tag","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2011","Bayern","Westdeutschland","823","0.198288292112652","0.184578499528825","0.211998084696479"
"keinen Tag","2011","Bayern","Ostdeutschland","","","",""
"keinen Tag","2011","Berlin","Westdeutschland","79","0.194722645663209","0.155422264596947","0.234023026729472"
"keinen Tag","2011","Berlin","Ostdeutschland","47","0.117843914611257","0.0815400319942004","0.154147797228313"
"keinen Tag","2011","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2011","Brandenburg","Ostdeutschland","208","0.195254188001628","0.16862163177926","0.221886744223996"
"keinen Tag","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2011","Mecklenburg-Vorpommern","Ostdeutschland","92","0.144381308711518","0.111871041492461","0.176891575930575"
"keinen Tag","2011","Sachsen","Westdeutschland","","","",""
"keinen Tag","2011","Sachsen","Ostdeutschland","273","0.194530905418155","0.172125271064817","0.216936539771494"
"keinen Tag","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2011","Sachsen-Anhalt","Ostdeutschland","170","0.194168772074526","0.166319812259002","0.22201773189005"
"keinen Tag","2011","Thueringen","Westdeutschland","","","",""
"keinen Tag","2011","Thueringen","Ostdeutschland","154","0.198311900770705","0.169889268240924","0.226734533300486"
"Ja","2011","Schleswig-Holstein","Westdeutschland","636","0.822653012058828","0.796381181715113","0.848924842402543"
"Ja","2011","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2011","Hamburg","Westdeutschland","235","0.805101922064095","0.761426836998584","0.848777007129607"
"Ja","2011","Hamburg","Ostdeutschland","","","",""
"Ja","2011","Niedersachsen","Westdeutschland","1581","0.797906240021012","0.78061581781332","0.815196662228705"
"Ja","2011","Niedersachsen","Ostdeutschland","","","",""
"Ja","2011","Bremen","Westdeutschland","109","0.862028095918688","0.803195614706409","0.920860577130967"
"Ja","2011","Bremen","Ostdeutschland","","","",""
"Ja","2011","Nordrhein-Westfalen","Westdeutschland","3294","0.797470578241676","0.785530558532714","0.809410597950639"
"Ja","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2011","Hessen","Westdeutschland","1160","0.818248220795205","0.798686815226041","0.837809626364369"
"Ja","2011","Hessen","Ostdeutschland","","","",""
"Ja","2011","Rheinland-Pfalz,Saarland","Westdeutschland","892","0.795023196102548","0.771792546457855","0.818253845747241"
"Ja","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2011","Baden-Wuerttemberg","Westdeutschland","2016","0.804063910628036","0.788911633984518","0.819216187271553"
"Ja","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2011","Bayern","Westdeutschland","2426","0.801711707887348","0.788001915303521","0.815421500471175"
"Ja","2011","Bayern","Ostdeutschland","","","",""
"Ja","2011","Berlin","Westdeutschland","311","0.805277354336791","0.765976973270528","0.844577735403054"
"Ja","2011","Berlin","Ostdeutschland","256","0.882156085388744","0.845852202771687","0.9184599680058"
"Ja","2011","Brandenburg","Westdeutschland","","","",""
"Ja","2011","Brandenburg","Ostdeutschland","643","0.804745811998372","0.778113255776004","0.83137836822074"
"Ja","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2011","Mecklenburg-Vorpommern","Ostdeutschland","357","0.855618691288482","0.823108424069425","0.888128958507539"
"Ja","2011","Sachsen","Westdeutschland","","","",""
"Ja","2011","Sachsen","Ostdeutschland","926","0.805469094581844","0.783063460228506","0.827874728935183"
"Ja","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2011","Sachsen-Anhalt","Ostdeutschland","605","0.805831227925474","0.77798226810995","0.833680187740998"
"Ja","2011","Thueringen","Westdeutschland","","","",""
"Ja","2011","Thueringen","Ostdeutschland","602","0.801688099229295","0.773265466699514","0.830110731759076"
"keinen Tag","2012","Schleswig-Holstein","Westdeutschland","231","0.222325007995669","0.196198287699187","0.24845172829215"
"keinen Tag","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2012","Hamburg","Westdeutschland","102","0.216214818232476","0.17752963001275","0.254900006452202"
"keinen Tag","2012","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2012","Niedersachsen","Westdeutschland","650","0.233436518945998","0.216975894009498","0.249897143882497"
"keinen Tag","2012","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2012","Bremen","Westdeutschland","55","0.22436187846104","0.165960356913731","0.282763400008348"
"keinen Tag","2012","Bremen","Ostdeutschland","","","",""
"keinen Tag","2012","Nordrhein-Westfalen","Westdeutschland","1553","0.275809344480338","0.26396245053978","0.287656238420897"
"keinen Tag","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
