"ple0044_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"keinen Tag","2016","AkademikerIn","1750","0.29473070251921","0.283036542505566","0.306424862532854"
"Ja","2016","(noch) kein Abschluss","677","0.847967045575285","0.823406677711283","0.872527413439286"
"Ja","2016","Hauptschule","5407","0.791613189146949","0.782035437942988","0.80119094035091"
"Ja","2016","Realschule","4240","0.724819363573611","0.713454313626081","0.736184413521141"
"Ja","2016","(Fach-)Abitur","2569","0.723838613236664","0.709359832791513","0.738317393681815"
"Ja","2016","AkademikerIn","4089","0.70526929748079","0.693575137467146","0.716963457494434"
"keinen Tag","2017","(noch) kein Abschluss","129","0.130513531972498","0.108757611580802","0.152269452364194"
"keinen Tag","2017","Hauptschule","1537","0.203609128205085","0.194233969385947","0.212984287024222"
"keinen Tag","2017","Realschule","1834","0.263206217780651","0.252772337017163","0.273640098544139"
"keinen Tag","2017","(Fach-)Abitur","1151","0.270162459557783","0.256585403215098","0.283739515900467"
"keinen Tag","2017","AkademikerIn","1797","0.269580182341965","0.258750090043619","0.280410274640311"
"Ja","2017","(noch) kein Abschluss","792","0.869486468027502","0.847730547635807","0.891242388419198"
"Ja","2017","Hauptschule","5550","0.796390871794915","0.787015712975778","0.805766030614052"
"Ja","2017","Realschule","5009","0.736793782219349","0.726359901455861","0.747227662982837"
"Ja","2017","(Fach-)Abitur","2958","0.729837540442217","0.716260484099533","0.743414596784902"
"Ja","2017","AkademikerIn","4652","0.730419817658035","0.719589725359688","0.741249909956381"
"keinen Tag","2018","(noch) kein Abschluss","125","0.121185500492898","0.0997212590257606","0.142649741960035"
"keinen Tag","2018","Hauptschule","1396","0.194315212350111","0.18485784581239","0.203772578887833"
"keinen Tag","2018","Realschule","1744","0.254583124205717","0.244064649825317","0.265101598586117"
"keinen Tag","2018","(Fach-)Abitur","1108","0.261212385713081","0.247578262890332","0.274846508535829"
"keinen Tag","2018","AkademikerIn","1680","0.251070664396749","0.240359562807447","0.26178176598605"
"Ja","2018","(noch) kein Abschluss","763","0.878814499507102","0.857350258039965","0.900278740974239"
"Ja","2018","Hauptschule","5328","0.805684787649888","0.796227421112167","0.81514215418761"
"Ja","2018","Realschule","4845","0.745416875794283","0.734898401413883","0.755935350174683"
"Ja","2018","(Fach-)Abitur","2880","0.738787614286919","0.725153491464171","0.752421737109668"
"Ja","2018","AkademikerIn","4616","0.748929335603251","0.73821823401395","0.759640437192553"
"keinen Tag","2019","(noch) kein Abschluss","107","0.110753375348718","0.0886444716116669","0.132862279085769"
"keinen Tag","2019","Hauptschule","1259","0.186389080534731","0.176650930741121","0.196127230328342"
"keinen Tag","2019","Realschule","1858","0.258081645321413","0.247578801378514","0.268584489264313"
"keinen Tag","2019","(Fach-)Abitur","1156","0.252091575244873","0.238813465547918","0.265369684941829"
"keinen Tag","2019","AkademikerIn","2083","0.252181685149772","0.241977180939142","0.262386189360402"
"Ja","2019","(noch) kein Abschluss","667","0.889246624651282","0.867137720914231","0.911355528388333"
"Ja","2019","Hauptschule","4884","0.813610919465269","0.803872769671658","0.82334906925888"
"Ja","2019","Realschule","4810","0.741918354678587","0.731415510735687","0.752421198621486"
"Ja","2019","(Fach-)Abitur","2952","0.747908424755127","0.734630315058171","0.761186534452082"
"Ja","2019","AkademikerIn","4874","0.747818314850228","0.737613810639598","0.758022819060858"
"keinen Tag","2020","(noch) kein Abschluss","651","0.177428093522738","0.15998660474525","0.194869582300226"
"keinen Tag","2020","Hauptschule","1518","0.185533992167995","0.17600953435677","0.19505844997922"
"keinen Tag","2020","Realschule","1649","0.255851707868251","0.244897394996219","0.266806020740283"
"keinen Tag","2020","(Fach-)Abitur","1596","0.268276725031017","0.255734805530672","0.280818644531362"
"keinen Tag","2020","AkademikerIn","2466","0.266624881466084","0.256655732843231","0.276594030088937"
"Ja","2020","(noch) kein Abschluss","1192","0.822571906477262","0.805130417699774","0.84001339525475"
"Ja","2020","Hauptschule","4881","0.814466007832005","0.80494155002078","0.82399046564323"
"Ja","2020","Realschule","4446","0.744148292131749","0.733193979259717","0.755102605003781"
"Ja","2020","(Fach-)Abitur","3198","0.731723274968983","0.719181355468638","0.744265194469328"
"Ja","2020","AkademikerIn","5092","0.733375118533916","0.723405969911063","0.743344267156769"
