year,bula_h,quintil_oecd_hh,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.17161,45,122,0.10443,0.23879
2010,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.29794,77,122,0.21644,0.37943
2010,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.12985,38,100,0.06364,0.19607
2010,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.17626,62,100,0.10120,0.25132
2010,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.10750,33,72,0.03545,0.17954
2010,Baden-Wuerttemberg,4th Quintile,Reasonable,0.13675,39,72,0.05683,0.21667
2010,Baden-Wuerttemberg,5th Quintile,Reasonable,0.17633,57,57,0.07651,0.27614
2010,Bavaria,1st Quintile,Inexpensive,0.20939,85,245,0.15834,0.26044
2010,Bavaria,1st Quintile,Reasonable,0.31059,108,245,0.25252,0.36865
2010,Bavaria,1st Quintile,Slightly Expensive,0.16446,52,245,0.11795,0.21097
2010,Bavaria,2nd Quintile,Inexpensive,0.12904,60,206,0.08315,0.17494
2010,Bavaria,2nd Quintile,Reasonable,0.22546,101,206,0.16826,0.28267
2010,Bavaria,2nd Quintile,Slightly Expensive,0.13321,45,206,0.08669,0.17972
2010,Bavaria,3rd Quintile,Inexpensive,0.07334,37,103,0.02274,0.12393
2010,Bavaria,3rd Quintile,Reasonable,0.19993,66,103,0.12231,0.27754
2010,Bavaria,4th Quintile,Reasonable,0.17687,55,55,0.07510,0.27864
2010,Bavaria,5th Quintile,Inexpensive,0.08230,31,90,0.02520,0.13940
2010,Bavaria,5th Quintile,Reasonable,0.11522,59,90,0.04888,0.18155
2010,Berlin,1st Quintile,Inexpensive,0.23945,38,139,0.16825,0.31065
2010,Berlin,1st Quintile,Reasonable,0.33526,57,139,0.25649,0.41402
2010,Berlin,1st Quintile,Slightly Expensive,0.26590,44,139,0.19218,0.33961
2010,Berlin,2nd Quintile,Reasonable,0.31986,39,39,0.17156,0.46816
2010,Berlin,3rd Quintile,Reasonable,0.26403,31,31,0.10628,0.42177
2010,Berlin,4th Quintile,Reasonable,0.33770,37,37,0.18321,0.49219
2010,Brandenburg,1st Quintile,Reasonable,0.43046,57,57,0.30077,0.56014
2010,Brandenburg,2nd Quintile,Reasonable,0.32918,44,44,0.18872,0.46963
2010,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.40430,39,39,0.24826,0.56033
2010,Saxony,1st Quintile,Inexpensive,0.26955,60,188,0.20595,0.33315
2010,Saxony,1st Quintile,Reasonable,0.35786,82,188,0.28915,0.42657
2010,Saxony,1st Quintile,Slightly Expensive,0.11682,46,188,0.07078,0.16286
2010,Saxony,2nd Quintile,Inexpensive,0.14064,42,156,0.08591,0.19537
2010,Saxony,2nd Quintile,Reasonable,0.32348,83,156,0.24983,0.39712
2010,Saxony,2nd Quintile,Slightly Expensive,0.09461,31,156,0.04853,0.14068
2010,Saxony,3rd Quintile,Reasonable,0.28684,44,44,0.15165,0.42202
2010,Saxony-Anhalt,1st Quintile,Reasonable,0.40532,62,94,0.30553,0.50510
2010,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.17479,32,94,0.09760,0.25198
2010,Saxony-Anhalt,2nd Quintile,Reasonable,0.34616,39,39,0.19489,0.49742
2010,Thuringa,1st Quintile,Reasonable,0.31579,40,40,0.16990,0.46167
2010,Thuringa,2nd Quintile,Reasonable,0.24096,32,32,0.09041,0.39151
2011,Schleswig-Holstein,1st Quintile,Inexpensive,0.24061,41,100,0.15640,0.32481
2011,Schleswig-Holstein,1st Quintile,Reasonable,0.38634,59,100,0.29042,0.48225
2011,Schleswig-Holstein,2nd Quintile,Reasonable,0.32519,42,42,0.18180,0.46858
2011,Lower Saxony,1st Quintile,Inexpensive,0.19720,64,228,0.14544,0.24896
2011,Lower Saxony,1st Quintile,Reasonable,0.32791,117,228,0.26684,0.38898
2011,Lower Saxony,1st Quintile,Slightly Expensive,0.18690,47,228,0.13619,0.23762
2011,Lower Saxony,2nd Quintile,Inexpensive,0.12909,37,99,0.06270,0.19547
2011,Lower Saxony,2nd Quintile,Reasonable,0.21168,62,99,0.13080,0.29256
2011,Lower Saxony,3rd Quintile,Inexpensive,0.08122,34,81,0.02136,0.14108
2011,Lower Saxony,3rd Quintile,Reasonable,0.15814,47,81,0.07818,0.23809
2011,Lower Saxony,4th Quintile,Reasonable,0.18529,45,45,0.07048,0.30009
2011,North Rhine-Westphalia,1st Quintile,Inexpensive,0.19085,150,575,0.15870,0.22299
2011,North Rhine-Westphalia,1st Quintile,Reasonable,0.39400,286,575,0.35403,0.43398
2011,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.16210,139,575,0.13195,0.19225
2011,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.13396,101,362,0.09882,0.16910
2011,North Rhine-Westphalia,2nd Quintile,Reasonable,0.33479,194,362,0.28610,0.38347
2011,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.09559,67,362,0.06526,0.12592
2011,North Rhine-Westphalia,3rd Quintile,Very Inexpensive,0.05795,34,293,0.03115,0.08475
2011,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.09458,64,293,0.06102,0.12815
2011,North Rhine-Westphalia,3rd Quintile,Reasonable,0.27235,146,293,0.22129,0.32341
2011,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.09525,49,293,0.06158,0.12892
2011,North Rhine-Westphalia,4th Quintile,Inexpensive,0.10289,54,194,0.06003,0.14575
2011,North Rhine-Westphalia,4th Quintile,Reasonable,0.23020,140,194,0.17081,0.28959
2011,North Rhine-Westphalia,5th Quintile,Inexpensive,0.07531,43,138,0.03112,0.11950
2011,North Rhine-Westphalia,5th Quintile,Reasonable,0.14105,95,138,0.08277,0.19934
2011,Hesse,1st Quintile,Inexpensive,0.15168,37,147,0.09349,0.20987
2011,Hesse,1st Quintile,Reasonable,0.36452,72,147,0.28645,0.44259
2011,Hesse,1st Quintile,Slightly Expensive,0.17290,38,147,0.11156,0.23424
2011,Hesse,2nd Quintile,Inexpensive,0.18385,33,84,0.10052,0.26719
2011,Hesse,2nd Quintile,Reasonable,0.26135,51,84,0.16683,0.35588
2011,Hesse,3rd Quintile,Reasonable,0.17496,44,44,0.06140,0.28853
2011,Hesse,4th Quintile,Reasonable,0.17114,41,41,0.05442,0.28786
2011,Hesse,5th Quintile,Reasonable,0.15367,35,35,0.03245,0.27489
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.20134,41,107,0.12500,0.27768
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.27133,66,107,0.18669,0.35598
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.18985,42,42,0.06981,0.30990
2011,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.23896,65,226,0.18324,0.29468
2011,Baden-Wuerttemberg,1st Quintile,Reasonable,0.38067,112,226,0.31723,0.44412
2011,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.09544,49,226,0.05705,0.13384
2011,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.12648,52,155,0.07398,0.17897
2011,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.33634,103,155,0.26172,0.41096
2011,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.07484,32,109,0.02521,0.12447
2011,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.20618,77,109,0.12988,0.28248
2011,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.08568,38,102,0.03109,0.14027
2011,Baden-Wuerttemberg,4th Quintile,Reasonable,0.18212,64,102,0.10685,0.25739
2011,Baden-Wuerttemberg,5th Quintile,Reasonable,0.12284,55,55,0.03528,0.21039
2011,Bavaria,1st Quintile,Very Inexpensive,0.04725,34,330,0.02432,0.07018
2011,Bavaria,1st Quintile,Inexpensive,0.20959,83,330,0.16560,0.25357
2011,Bavaria,1st Quintile,Reasonable,0.30030,131,330,0.25077,0.34983
2011,Bavaria,1st Quintile,Slightly Expensive,0.17469,82,330,0.13366,0.21572
2011,Bavaria,2nd Quintile,Inexpensive,0.11813,77,229,0.07624,0.16003
2011,Bavaria,2nd Quintile,Reasonable,0.19669,106,229,0.14509,0.24829
2011,Bavaria,2nd Quintile,Slightly Expensive,0.09630,46,229,0.05801,0.13459
2011,Bavaria,3rd Quintile,Inexpensive,0.10041,44,167,0.05469,0.14613
2011,Bavaria,3rd Quintile,Reasonable,0.16962,91,167,0.11253,0.22671
2011,Bavaria,3rd Quintile,Slightly Expensive,0.08809,32,167,0.04497,0.13121
2011,Bavaria,4th Quintile,Inexpensive,0.08724,47,120,0.03654,0.13794
2011,Bavaria,4th Quintile,Reasonable,0.17440,73,120,0.10622,0.24257
2011,Bavaria,5th Quintile,Inexpensive,0.07734,37,120,0.02935,0.12534
2011,Bavaria,5th Quintile,Reasonable,0.14318,83,120,0.08024,0.20611
2011,Berlin,1st Quintile,Inexpensive,0.21699,49,148,0.15036,0.28363
2011,Berlin,1st Quintile,Reasonable,0.36741,63,148,0.28948,0.44535
2011,Berlin,1st Quintile,Slightly Expensive,0.21300,36,148,0.14682,0.27919
2011,Berlin,2nd Quintile,Reasonable,0.30388,34,34,0.14696,0.46081
2011,Berlin,3rd Quintile,Inexpensive,0.27185,34,76,0.17116,0.37254
2011,Berlin,3rd Quintile,Reasonable,0.28643,42,76,0.18412,0.38875
2011,Berlin,4th Quintile,Reasonable,0.26441,39,39,0.12418,0.40463
2011,Berlin,5th Quintile,Reasonable,0.28570,33,33,0.12918,0.44222
2011,Brandenburg,1st Quintile,Reasonable,0.33631,70,70,0.22483,0.44779
2011,Brandenburg,2nd Quintile,Reasonable,0.29927,45,45,0.16396,0.43458
2011,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.27301,35,108,0.18859,0.35742
2011,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.26495,42,108,0.18133,0.34857
2011,Mecklenburg-Western Pomerania,1st Quintile,Slightly Expensive,0.18706,31,108,0.11317,0.26095
2011,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,0.30466,31,31,0.13995,0.46936
2011,Saxony,1st Quintile,Inexpensive,0.25758,71,229,0.20081,0.31434
2011,Saxony,1st Quintile,Reasonable,0.36709,106,229,0.30453,0.42966
2011,Saxony,1st Quintile,Slightly Expensive,0.11999,52,229,0.07781,0.16217
2011,Saxony,2nd Quintile,Inexpensive,0.13404,40,162,0.08141,0.18667
2011,Saxony,2nd Quintile,Reasonable,0.29909,85,162,0.22837,0.36982
2011,Saxony,2nd Quintile,Slightly Expensive,0.11540,37,162,0.06605,0.16476
2011,Saxony,3rd Quintile,Reasonable,0.27873,58,58,0.16233,0.39513
2011,Saxony,4th Quintile,Reasonable,0.28715,34,34,0.13278,0.44151
2011,Saxony-Anhalt,1st Quintile,Inexpensive,0.18642,38,143,0.12236,0.25048
2011,Saxony-Anhalt,1st Quintile,Reasonable,0.36436,63,143,0.28520,0.44352
2011,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.15824,42,143,0.09821,0.21827
2011,Saxony-Anhalt,2nd Quintile,Reasonable,0.24695,37,37,0.10608,0.38782
2011,Thuringa,1st Quintile,Inexpensive,0.22732,39,103,0.14599,0.30866
2011,Thuringa,1st Quintile,Reasonable,0.33658,64,103,0.24488,0.42829
2011,Thuringa,3rd Quintile,Reasonable,0.20769,31,31,0.06253,0.35285
2012,Schleswig-Holstein,1st Quintile,Inexpensive,0.25919,40,101,0.17331,0.34508
2012,Schleswig-Holstein,1st Quintile,Reasonable,0.41082,61,101,0.31439,0.50724
2012,Schleswig-Holstein,2nd Quintile,Reasonable,0.27040,36,36,0.12324,0.41755
2012,Lower Saxony,1st Quintile,Inexpensive,0.16338,58,209,0.11314,0.21363
2012,Lower Saxony,1st Quintile,Reasonable,0.32577,105,209,0.26208,0.38947
2012,Lower Saxony,1st Quintile,Slightly Expensive,0.17000,46,209,0.11895,0.22105
2012,Lower Saxony,2nd Quintile,Inexpensive,0.13397,43,110,0.07003,0.19792
2012,Lower Saxony,2nd Quintile,Reasonable,0.26909,67,110,0.18584,0.35235
2012,Lower Saxony,3rd Quintile,Inexpensive,0.11244,32,82,0.04364,0.18124
2012,Lower Saxony,3rd Quintile,Reasonable,0.19017,50,82,0.10471,0.27564
2012,Lower Saxony,4th Quintile,Reasonable,0.15260,37,37,0.03513,0.27007
2012,Lower Saxony,5th Quintile,Reasonable,0.12443,32,32,0.00824,0.24063
2012,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.03336,35,609,0.01909,0.04763
2012,North Rhine-Westphalia,1st Quintile,Inexpensive,0.14709,127,609,0.11894,0.17525
2012,North Rhine-Westphalia,1st Quintile,Reasonable,0.46637,307,609,0.42672,0.50603
2012,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.12840,107,609,0.10180,0.15499
2012,North Rhine-Westphalia,1st Quintile,Too Expensive,0.02555,33,609,0.01301,0.03809
2012,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.13887,96,359,0.10305,0.17469
2012,North Rhine-Westphalia,2nd Quintile,Reasonable,0.33000,191,359,0.28130,0.37871
2012,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.13270,72,359,0.09756,0.16784
2012,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.13363,86,258,0.09203,0.17523
2012,North Rhine-Westphalia,3rd Quintile,Reasonable,0.24932,133,258,0.19642,0.30221
2012,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.07538,39,258,0.04311,0.10766
2012,North Rhine-Westphalia,4th Quintile,Inexpensive,0.11102,59,208,0.06822,0.15381
2012,North Rhine-Westphalia,4th Quintile,Reasonable,0.22096,118,208,0.16444,0.27748
2012,North Rhine-Westphalia,4th Quintile,Slightly Expensive,0.06127,31,208,0.02860,0.09394
2012,North Rhine-Westphalia,5th Quintile,Inexpensive,0.07755,41,134,0.03209,0.12300
2012,North Rhine-Westphalia,5th Quintile,Reasonable,0.13851,93,134,0.07980,0.19722
2012,Hesse,1st Quintile,Inexpensive,0.15589,37,147,0.09705,0.21473
2012,Hesse,1st Quintile,Reasonable,0.36520,76,147,0.28710,0.44331
2012,Hesse,1st Quintile,Slightly Expensive,0.14967,34,147,0.09180,0.20753
2012,Hesse,2nd Quintile,Inexpensive,0.14547,39,96,0.07457,0.21637
2012,Hesse,2nd Quintile,Reasonable,0.22293,57,96,0.13923,0.30662
2012,Hesse,3rd Quintile,Reasonable,0.13149,39,39,0.02404,0.23894
2012,Hesse,5th Quintile,Reasonable,0.13334,34,34,0.01736,0.24933
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.28988,54,111,0.20509,0.37466
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.33031,57,111,0.24242,0.41820
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.19764,38,72,0.10501,0.29027
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.17398,34,72,0.08580,0.26216
2012,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.21252,53,187,0.15373,0.27131
2012,Baden-Wuerttemberg,1st Quintile,Reasonable,0.30721,95,187,0.24091,0.37351
2012,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.14028,39,187,0.09037,0.19018
2012,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.11622,50,134,0.06175,0.17068
2012,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.27328,84,134,0.19755,0.34902
2012,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.11168,39,116,0.05412,0.16925
2012,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.20676,77,116,0.13274,0.28078
2012,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.07674,36,95,0.02293,0.13056
2012,Baden-Wuerttemberg,4th Quintile,Reasonable,0.17981,59,95,0.10218,0.25745
2012,Baden-Wuerttemberg,5th Quintile,Inexpensive,0.09817,37,92,0.03703,0.15930
2012,Baden-Wuerttemberg,5th Quintile,Reasonable,0.13727,55,92,0.06656,0.20797
2012,Bavaria,1st Quintile,Inexpensive,0.16426,84,297,0.12205,0.20647
2012,Bavaria,1st Quintile,Reasonable,0.32982,145,297,0.27626,0.38338
2012,Bavaria,1st Quintile,Slightly Expensive,0.13493,68,297,0.09601,0.17385
2012,Bavaria,2nd Quintile,Inexpensive,0.15250,74,237,0.10663,0.19837
2012,Bavaria,2nd Quintile,Reasonable,0.22749,120,237,0.17400,0.28097
2012,Bavaria,2nd Quintile,Slightly Expensive,0.10286,43,237,0.06410,0.14162
2012,Bavaria,3rd Quintile,Very Inexpensive,0.07031,33,158,0.03032,0.11030
2012,Bavaria,3rd Quintile,Inexpensive,0.10365,53,158,0.05597,0.15133
2012,Bavaria,3rd Quintile,Reasonable,0.14148,72,158,0.08696,0.19600
2012,Bavaria,4th Quintile,Inexpensive,0.06664,46,125,0.02274,0.11053
2012,Bavaria,4th Quintile,Reasonable,0.17101,79,125,0.10474,0.23728
2012,Bavaria,5th Quintile,Inexpensive,0.07785,38,114,0.02845,0.12726
2012,Bavaria,5th Quintile,Reasonable,0.13924,76,114,0.07541,0.20307
2012,Berlin,1st Quintile,Inexpensive,0.21672,45,138,0.14773,0.28572
2012,Berlin,1st Quintile,Reasonable,0.33676,56,138,0.25762,0.41590
2012,Berlin,1st Quintile,Slightly Expensive,0.22095,37,138,0.15147,0.29042
2012,Berlin,2nd Quintile,Inexpensive,0.26699,41,93,0.17659,0.35739
2012,Berlin,2nd Quintile,Reasonable,0.34076,52,93,0.24391,0.43762
2012,Berlin,3rd Quintile,Reasonable,0.34526,47,47,0.20786,0.48266
2012,Berlin,4th Quintile,Reasonable,0.25685,37,37,0.11413,0.39957
2012,Berlin,5th Quintile,Reasonable,0.37587,39,39,0.22187,0.52987
2012,Brandenburg,1st Quintile,Inexpensive,0.20326,37,142,0.13684,0.26969
2012,Brandenburg,1st Quintile,Reasonable,0.33319,71,142,0.25538,0.41099
2012,Brandenburg,1st Quintile,Slightly Expensive,0.19357,34,142,0.12836,0.25879
2012,Brandenburg,2nd Quintile,Reasonable,0.34763,36,36,0.18985,0.50540
2012,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.33689,34,86,0.23641,0.43737
2012,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.35890,52,86,0.25693,0.46088
2012,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,0.40091,35,35,0.23617,0.56564
2012,Saxony,1st Quintile,Inexpensive,0.24910,70,244,0.19472,0.30348
2012,Saxony,1st Quintile,Reasonable,0.42024,124,244,0.35818,0.48230
2012,Saxony,1st Quintile,Slightly Expensive,0.14210,50,244,0.09820,0.18600
2012,Saxony,2nd Quintile,Inexpensive,0.18182,42,133,0.11603,0.24762
2012,Saxony,2nd Quintile,Reasonable,0.38296,91,133,0.30003,0.46589
2012,Saxony,3rd Quintile,Inexpensive,0.18666,45,107,0.11248,0.26083
2012,Saxony,3rd Quintile,Reasonable,0.22989,62,107,0.14979,0.30999
2012,Saxony-Anhalt,1st Quintile,Inexpensive,0.15562,42,159,0.09910,0.21215
2012,Saxony-Anhalt,1st Quintile,Reasonable,0.43921,72,159,0.36182,0.51659
2012,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.18799,45,159,0.12707,0.24891
2012,Saxony-Anhalt,2nd Quintile,Reasonable,0.41569,40,40,0.26101,0.57037
2012,Thuringa,1st Quintile,Inexpensive,0.22275,37,106,0.14316,0.30233
2012,Thuringa,1st Quintile,Reasonable,0.38312,69,106,0.29013,0.47611
2013,Schleswig-Holstein,1st Quintile,Inexpensive,0.26263,46,152,0.19244,0.33282
2013,Schleswig-Holstein,1st Quintile,Reasonable,0.31927,72,152,0.24491,0.39363
2013,Schleswig-Holstein,1st Quintile,Slightly Expensive,0.22334,34,152,0.15691,0.28977
2013,Schleswig-Holstein,2nd Quintile,Reasonable,0.31083,38,38,0.16170,0.45997
2013,Hamburg,2nd Quintile,Reasonable,0.33032,36,36,0.17450,0.48614
2013,Lower Saxony,1st Quintile,Inexpensive,0.16847,76,269,0.12366,0.21328
2013,Lower Saxony,1st Quintile,Reasonable,0.30887,141,269,0.25355,0.36419
2013,Lower Saxony,1st Quintile,Slightly Expensive,0.15050,52,269,0.10769,0.19330
2013,Lower Saxony,2nd Quintile,Inexpensive,0.14654,55,163,0.09208,0.20100
2013,Lower Saxony,2nd Quintile,Reasonable,0.25786,74,163,0.19049,0.32522
2013,Lower Saxony,2nd Quintile,Slightly Expensive,0.07807,34,163,0.03676,0.11939
2013,Lower Saxony,3rd Quintile,Reasonable,0.22791,61,61,0.12176,0.33405
2013,Lower Saxony,4th Quintile,Reasonable,0.22632,52,52,0.11148,0.34117
2013,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.03651,39,818,0.02365,0.04937
2013,North Rhine-Westphalia,1st Quintile,Inexpensive,0.14841,166,818,0.12403,0.17278
2013,North Rhine-Westphalia,1st Quintile,Reasonable,0.48446,409,818,0.45019,0.51873
2013,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.14643,170,818,0.12218,0.17067
2013,North Rhine-Westphalia,1st Quintile,Too Expensive,0.03025,34,818,0.01851,0.04200
2013,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.15486,125,453,0.12151,0.18821
2013,North Rhine-Westphalia,2nd Quintile,Reasonable,0.30136,247,453,0.25906,0.34367
2013,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.12261,81,453,0.09237,0.15284
2013,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.13322,89,299,0.09464,0.17180
2013,North Rhine-Westphalia,3rd Quintile,Reasonable,0.24214,161,299,0.19351,0.29078
2013,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.06741,49,299,0.03894,0.09588
2013,North Rhine-Westphalia,4th Quintile,Inexpensive,0.08350,56,218,0.04670,0.12031
2013,North Rhine-Westphalia,4th Quintile,Reasonable,0.22703,128,218,0.17129,0.28277
2013,North Rhine-Westphalia,4th Quintile,Slightly Expensive,0.05060,34,218,0.02144,0.07976
2013,North Rhine-Westphalia,5th Quintile,Inexpensive,0.08508,44,134,0.03766,0.13250
2013,North Rhine-Westphalia,5th Quintile,Reasonable,0.12495,90,134,0.06875,0.18115
2013,Hesse,1st Quintile,Inexpensive,0.24837,61,214,0.19035,0.30640
2013,Hesse,1st Quintile,Reasonable,0.28919,104,214,0.22830,0.35008
2013,Hesse,1st Quintile,Slightly Expensive,0.16357,49,214,0.11389,0.21324
2013,Hesse,2nd Quintile,Inexpensive,0.21347,56,109,0.13619,0.29075
2013,Hesse,2nd Quintile,Reasonable,0.20357,53,109,0.12763,0.27951
2013,Hesse,3rd Quintile,Inexpensive,0.15542,41,86,0.07839,0.23244
2013,Hesse,3rd Quintile,Reasonable,0.20329,45,86,0.11773,0.28885
2013,Hesse,4th Quintile,Reasonable,0.11788,34,34,0.00786,0.22790
2013,Hesse,5th Quintile,Inexpensive,0.12230,35,77,0.04864,0.19596
2013,Hesse,5th Quintile,Reasonable,0.12380,42,77,0.04976,0.19785
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.28107,50,177,0.21465,0.34748
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.34330,83,177,0.27315,0.41345
2013,"Rhineland-Palatinate, Saarland",1st Quintile,Slightly Expensive,0.14678,44,177,0.09449,0.19906
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.21397,34,70,0.11720,0.31073
2013,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.21179,36,70,0.11538,0.30819
2013,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.22885,83,260,0.17768,0.28001
2013,Baden-Wuerttemberg,1st Quintile,Reasonable,0.35294,117,260,0.29474,0.41114
2013,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.12024,60,260,0.08063,0.15985
2013,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.12526,61,215,0.08091,0.16961
2013,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.27370,116,215,0.21396,0.33343
2013,Baden-Wuerttemberg,2nd Quintile,Slightly Expensive,0.07323,38,215,0.03833,0.10813
2013,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.09275,51,160,0.04766,0.13784
2013,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.18536,75,160,0.12496,0.24576
2013,Baden-Wuerttemberg,3rd Quintile,Slightly Expensive,0.08918,34,160,0.04488,0.13349
2013,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.12088,48,123,0.06303,0.17873
2013,Baden-Wuerttemberg,4th Quintile,Reasonable,0.16839,75,123,0.10198,0.23479
2013,Baden-Wuerttemberg,5th Quintile,Reasonable,0.10065,48,48,0.01463,0.18666
2013,Bavaria,1st Quintile,Inexpensive,0.19305,92,347,0.15147,0.23464
2013,Bavaria,1st Quintile,Reasonable,0.35538,184,347,0.30495,0.40582
2013,Bavaria,1st Quintile,Slightly Expensive,0.13298,71,347,0.09720,0.16876
2013,Bavaria,2nd Quintile,Very Inexpensive,0.06146,37,380,0.03728,0.08564
2013,Bavaria,2nd Quintile,Inexpensive,0.12862,107,380,0.09491,0.16232
2013,Bavaria,2nd Quintile,Reasonable,0.29843,168,380,0.25236,0.34450
2013,Bavaria,2nd Quintile,Slightly Expensive,0.08236,68,380,0.05468,0.11004
2013,Bavaria,3rd Quintile,Inexpensive,0.09317,62,212,0.05395,0.13239
2013,Bavaria,3rd Quintile,Reasonable,0.17844,106,212,0.12677,0.23010
2013,Bavaria,3rd Quintile,Slightly Expensive,0.06732,44,212,0.03351,0.10113
2013,Bavaria,4th Quintile,Very Inexpensive,0.06308,34,209,0.03004,0.09611
2013,Bavaria,4th Quintile,Inexpensive,0.09656,60,209,0.05642,0.13670
2013,Bavaria,4th Quintile,Reasonable,0.12885,82,209,0.08331,0.17438
2013,Bavaria,4th Quintile,Slightly Expensive,0.07117,33,209,0.03623,0.10611
2013,Bavaria,5th Quintile,Inexpensive,0.08813,47,136,0.04031,0.13595
2013,Bavaria,5th Quintile,Reasonable,0.13443,89,136,0.07689,0.19198
2013,Berlin,1st Quintile,Inexpensive,0.19128,44,171,0.13216,0.25041
2013,Berlin,1st Quintile,Reasonable,0.35734,80,171,0.28530,0.42938
2013,Berlin,1st Quintile,Slightly Expensive,0.23553,47,171,0.17174,0.29932
2013,Berlin,2nd Quintile,Inexpensive,0.28522,48,99,0.19582,0.37461
2013,Berlin,2nd Quintile,Reasonable,0.29437,51,99,0.20413,0.38460
2013,Berlin,3rd Quintile,Inexpensive,0.24571,33,87,0.15473,0.33670
2013,Berlin,3rd Quintile,Reasonable,0.37450,54,87,0.27221,0.47680
2013,Berlin,4th Quintile,Reasonable,0.32065,51,51,0.19128,0.45002
2013,Berlin,5th Quintile,Reasonable,0.28589,32,32,0.12683,0.44495
2013,Brandenburg,1st Quintile,Reasonable,0.40290,77,114,0.31247,0.49334
2013,Brandenburg,1st Quintile,Slightly Expensive,0.13848,37,114,0.07479,0.20216
2013,Brandenburg,2nd Quintile,Reasonable,0.28315,47,47,0.15295,0.41334
2013,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.24711,34,90,0.15749,0.33672
2013,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.39821,56,90,0.29651,0.49992
2013,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,0.40943,37,37,0.24880,0.57006
2013,Saxony,1st Quintile,Inexpensive,0.26297,52,218,0.20440,0.32155
2013,Saxony,1st Quintile,Reasonable,0.38433,119,218,0.31961,0.44906
