"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"konfessionslos","1993","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1993","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1993","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","1994","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","1994","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","1995","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","1995","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","1995","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","1995","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","1995","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","1995","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","1995","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
