year,age_gr,bula_h,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,66 and older,"Rhineland-Palatinate, Saarland",No,0.76298,218,277,0.71281,0.81315
2006,66 and older,Baden-Wuerttemberg,Yes,0.19381,93,488,0.15870,0.22892
2006,66 and older,Baden-Wuerttemberg,No,0.80299,395,488,0.76766,0.83831
2006,66 and older,Bavaria,Yes,0.24234,134,581,0.20747,0.27722
2006,66 and older,Bavaria,No,0.75549,447,581,0.72051,0.79047
2006,66 and older,Berlin,No,0.80656,111,111,0.73274,0.88038
2006,66 and older,Brandenburg,Yes,0.29107,55,218,0.23063,0.35151
2006,66 and older,Brandenburg,No,0.70893,163,218,0.64849,0.76937
2006,66 and older,Mecklenburg-Western Pomerania,No,0.85668,97,97,0.78659,0.92677
2006,66 and older,Saxony,Yes,0.27164,77,323,0.22305,0.32022
2006,66 and older,Saxony,No,0.72836,246,323,0.67978,0.77695
2006,66 and older,Saxony-Anhalt,Yes,0.19009,32,193,0.13459,0.24559
2006,66 and older,Saxony-Anhalt,No,0.80301,161,193,0.74675,0.85927
2006,66 and older,Thuringa,Yes,0.18886,38,209,0.13567,0.24205
2006,66 and older,Thuringa,No,0.81114,171,209,0.75795,0.86433
2007,17-29 y.,Schleswig-Holstein,No,0.81513,97,97,0.73748,0.89279
2007,17-29 y.,Hamburg,No,0.95991,59,59,0.90942,1.01039
2007,17-29 y.,Lower Saxony,No,0.83534,267,267,0.79077,0.87991
2007,17-29 y.,North Rhine-Westphalia,Yes,0.10617,59,632,0.08214,0.13021
2007,17-29 y.,North Rhine-Westphalia,No,0.79157,573,632,0.75988,0.82326
2007,17-29 y.,Hesse,No,0.80715,182,182,0.74967,0.86463
2007,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84384,174,174,0.78974,0.89793
2007,17-29 y.,Baden-Wuerttemberg,No,0.86729,428,428,0.83511,0.89947
2007,17-29 y.,Bavaria,Yes,0.06121,33,468,0.03947,0.08296
2007,17-29 y.,Bavaria,No,0.84309,435,468,0.81010,0.87608
2007,17-29 y.,Berlin,No,0.83513,140,140,0.77345,0.89682
2007,17-29 y.,Brandenburg,No,0.79739,115,115,0.72360,0.87118
2007,17-29 y.,Mecklenburg-Western Pomerania,No,0.86311,75,75,0.78480,0.94143
2007,17-29 y.,Saxony,No,0.88219,249,249,0.84207,0.92231
2007,17-29 y.,Saxony-Anhalt,No,0.85248,149,149,0.79534,0.90961
2007,17-29 y.,Thuringa,No,0.75713,141,141,0.68610,0.82817
2007,30-45 y.,Schleswig-Holstein,No,0.90417,134,134,0.85414,0.95420
2007,30-45 y.,Hamburg,No,0.90843,58,58,0.83356,0.98331
2007,30-45 y.,Lower Saxony,Yes,0.07640,47,531,0.05378,0.09901
2007,30-45 y.,Lower Saxony,No,0.92360,484,531,0.90099,0.94622
2007,30-45 y.,Bremen,No,0.94940,41,41,0.88147,1.01732
2007,30-45 y.,North Rhine-Westphalia,Yes,0.08198,92,1231,0.06665,0.09731
2007,30-45 y.,North Rhine-Westphalia,No,0.91588,1139,1231,0.90037,0.93139
2007,30-45 y.,Hesse,Yes,0.11563,45,428,0.08529,0.14596
2007,30-45 y.,Hesse,No,0.88074,383,428,0.85000,0.91148
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.11984,36,325,0.08447,0.15520
2007,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.87693,289,325,0.84116,0.91270
2007,30-45 y.,Baden-Wuerttemberg,Yes,0.06072,46,745,0.04356,0.07789
2007,30-45 y.,Baden-Wuerttemberg,No,0.93893,699,745,0.92173,0.95614
2007,30-45 y.,Bavaria,Yes,0.08564,81,871,0.06704,0.10423
2007,30-45 y.,Bavaria,No,0.91436,790,871,0.89577,0.93296
2007,30-45 y.,Berlin,No,0.89012,151,151,0.84007,0.94017
2007,30-45 y.,Brandenburg,No,0.92142,188,188,0.88285,0.95998
2007,30-45 y.,Mecklenburg-Western Pomerania,No,0.87592,116,116,0.81567,0.93618
2007,30-45 y.,Saxony,Yes,0.07444,31,387,0.04825,0.10062
2007,30-45 y.,Saxony,No,0.92146,356,387,0.89463,0.94830
2007,30-45 y.,Saxony-Anhalt,No,0.88055,178,178,0.83277,0.92833
2007,30-45 y.,Thuringa,No,0.89892,214,214,0.85844,0.93940
2007,46-65 y.,Schleswig-Holstein,No,0.92815,199,199,0.89218,0.96412
2007,46-65 y.,Hamburg,No,0.97324,97,97,0.94095,1.00552
2007,46-65 y.,Lower Saxony,Yes,0.11657,65,582,0.09047,0.14266
2007,46-65 y.,Lower Saxony,No,0.87177,517,582,0.84459,0.89896
2007,46-65 y.,Bremen,No,0.87982,51,51,0.78968,0.96995
2007,46-65 y.,North Rhine-Westphalia,Yes,0.11102,161,1412,0.09462,0.12741
2007,46-65 y.,North Rhine-Westphalia,No,0.88760,1251,1412,0.87112,0.90408
2007,46-65 y.,Hesse,Yes,0.10526,49,495,0.07820,0.13232
2007,46-65 y.,Hesse,No,0.88711,446,495,0.85920,0.91502
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.15447,61,403,0.11914,0.18980
2007,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.84553,342,403,0.81020,0.88086
2007,46-65 y.,Baden-Wuerttemberg,Yes,0.10348,88,809,0.08247,0.12448
2007,46-65 y.,Baden-Wuerttemberg,No,0.88880,721,809,0.86713,0.91048
2007,46-65 y.,Bavaria,Yes,0.09472,97,1019,0.07673,0.11271
2007,46-65 y.,Bavaria,No,0.90150,922,1019,0.88320,0.91981
2007,46-65 y.,Berlin,No,0.93089,279,279,0.90107,0.96071
2007,46-65 y.,Brandenburg,Yes,0.15291,40,291,0.11149,0.19433
2007,46-65 y.,Brandenburg,No,0.84709,251,291,0.80567,0.88851
2007,46-65 y.,Mecklenburg-Western Pomerania,No,0.90441,174,174,0.86059,0.94822
2007,46-65 y.,Saxony,Yes,0.13197,63,538,0.10335,0.16060
2007,46-65 y.,Saxony,No,0.86442,475,538,0.83547,0.89338
2007,46-65 y.,Saxony-Anhalt,Yes,0.12272,37,320,0.08671,0.15873
2007,46-65 y.,Saxony-Anhalt,No,0.87170,283,320,0.83500,0.90840
2007,46-65 y.,Thuringa,Yes,0.10066,42,304,0.06678,0.13454
2007,46-65 y.,Thuringa,No,0.89853,262,304,0.86453,0.93253
2007,66 and older,Schleswig-Holstein,No,0.78475,111,111,0.70795,0.86156
2007,66 and older,Hamburg,No,0.82962,58,58,0.73201,0.92722
2007,66 and older,Lower Saxony,Yes,0.21024,82,419,0.17118,0.24931
2007,66 and older,Lower Saxony,No,0.78314,337,419,0.74363,0.82264
2007,66 and older,North Rhine-Westphalia,Yes,0.22075,202,922,0.19396,0.24754
2007,66 and older,North Rhine-Westphalia,No,0.77502,720,922,0.74805,0.80199
2007,66 and older,Hesse,Yes,0.24274,58,262,0.19073,0.29476
2007,66 and older,Hesse,No,0.74591,204,262,0.69309,0.79872
2007,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.18436,50,254,0.13657,0.23214
2007,66 and older,"Rhineland-Palatinate, Saarland",No,0.80147,204,254,0.75232,0.85063
2007,66 and older,Baden-Wuerttemberg,Yes,0.20292,89,467,0.16640,0.23943
2007,66 and older,Baden-Wuerttemberg,No,0.79409,378,467,0.75738,0.83081
2007,66 and older,Bavaria,Yes,0.22702,132,591,0.19322,0.26083
2007,66 and older,Bavaria,No,0.77175,459,591,0.73789,0.80562
2007,66 and older,Berlin,No,0.86739,110,110,0.80371,0.93106
2007,66 and older,Brandenburg,Yes,0.24546,49,224,0.18898,0.30195
2007,66 and older,Brandenburg,No,0.75454,175,224,0.69805,0.81102
2007,66 and older,Mecklenburg-Western Pomerania,No,0.78429,86,86,0.69685,0.87174
2007,66 and older,Saxony,Yes,0.20929,69,316,0.16437,0.25422
2007,66 and older,Saxony,No,0.77839,247,316,0.73252,0.82425
2007,66 and older,Saxony-Anhalt,Yes,0.19120,38,191,0.13528,0.24711
2007,66 and older,Saxony-Anhalt,No,0.80055,153,191,0.74374,0.85737
2007,66 and older,Thuringa,Yes,0.22793,46,210,0.17106,0.28481
2007,66 and older,Thuringa,No,0.75998,164,210,0.70208,0.81789
2008,17-29 y.,Schleswig-Holstein,No,0.83514,84,84,0.75531,0.91496
2008,17-29 y.,Hamburg,No,0.91114,58,58,0.83728,0.98501
2008,17-29 y.,Lower Saxony,No,0.82993,245,245,0.78279,0.87707
2008,17-29 y.,North Rhine-Westphalia,Yes,0.06057,46,599,0.04145,0.07969
2008,17-29 y.,North Rhine-Westphalia,No,0.86492,553,599,0.83752,0.89231
2008,17-29 y.,Hesse,No,0.85206,178,178,0.79976,0.90437
2008,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.81078,153,153,0.74851,0.87305
2008,17-29 y.,Baden-Wuerttemberg,Yes,0.05730,31,444,0.03566,0.07895
2008,17-29 y.,Baden-Wuerttemberg,No,0.86533,413,444,0.83355,0.89712
2008,17-29 y.,Bavaria,No,0.88174,402,402,0.85013,0.91334
2008,17-29 y.,Berlin,No,0.84889,124,124,0.78560,0.91219
2008,17-29 y.,Brandenburg,No,0.87892,112,112,0.81823,0.93961
2008,17-29 y.,Mecklenburg-Western Pomerania,No,0.80487,65,65,0.70778,0.90197
2008,17-29 y.,Saxony,No,0.86106,217,217,0.81493,0.90719
2008,17-29 y.,Saxony-Anhalt,No,0.86525,142,142,0.80889,0.92161
2008,17-29 y.,Thuringa,No,0.89125,139,139,0.83931,0.94320
2008,30-45 y.,Schleswig-Holstein,No,0.92941,116,116,0.88259,0.97622
2008,30-45 y.,Hamburg,No,0.95332,52,52,0.89542,1.01122
2008,30-45 y.,Lower Saxony,Yes,0.08547,45,487,0.06061,0.11033
2008,30-45 y.,Lower Saxony,No,0.91419,442,487,0.88929,0.93909
2008,30-45 y.,Bremen,No,0.91924,37,37,0.83023,1.00825
2008,30-45 y.,North Rhine-Westphalia,Yes,0.08377,91,1101,0.06740,0.10014
2008,30-45 y.,North Rhine-Westphalia,No,0.91243,1010,1101,0.89572,0.92913
2008,30-45 y.,Hesse,Yes,0.06119,31,383,0.03716,0.08523
2008,30-45 y.,Hesse,No,0.92611,352,383,0.89988,0.95234
2008,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89769,248,248,0.85990,0.93549
2008,30-45 y.,Baden-Wuerttemberg,Yes,0.07360,51,666,0.05376,0.09345
2008,30-45 y.,Baden-Wuerttemberg,No,0.92640,615,666,0.90655,0.94624
2008,30-45 y.,Bavaria,Yes,0.07804,66,793,0.05936,0.09672
2008,30-45 y.,Bavaria,No,0.92086,727,793,0.90205,0.93966
2008,30-45 y.,Berlin,No,0.92016,147,147,0.87620,0.96413
2008,30-45 y.,Brandenburg,No,0.93395,180,180,0.89756,0.97033
2008,30-45 y.,Mecklenburg-Western Pomerania,No,0.94801,104,104,0.90514,0.99089
2008,30-45 y.,Saxony,No,0.91521,333,333,0.88524,0.94517
2008,30-45 y.,Saxony-Anhalt,No,0.91799,178,178,0.87757,0.95841
2008,30-45 y.,Thuringa,No,0.92545,200,200,0.88896,0.96194
2008,46-65 y.,Schleswig-Holstein,No,0.86381,169,169,0.81194,0.91568
2008,46-65 y.,Hamburg,No,0.92213,87,87,0.86549,0.97877
2008,46-65 y.,Lower Saxony,Yes,0.09092,51,561,0.06711,0.11473
2008,46-65 y.,Lower Saxony,No,0.90908,510,561,0.88527,0.93289
2008,46-65 y.,Bremen,No,0.89891,42,42,0.80664,0.99118
2008,46-65 y.,North Rhine-Westphalia,Yes,0.10696,138,1323,0.09030,0.12362
2008,46-65 y.,North Rhine-Westphalia,No,0.88628,1185,1323,0.86917,0.90339
2008,46-65 y.,Hesse,Yes,0.10558,46,479,0.07803,0.13313
2008,46-65 y.,Hesse,No,0.89442,433,479,0.86687,0.92197
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14825,57,413,0.11394,0.18256
2008,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.84358,356,413,0.80850,0.87866
2008,46-65 y.,Baden-Wuerttemberg,Yes,0.08174,73,762,0.06228,0.10121
2008,46-65 y.,Baden-Wuerttemberg,No,0.91158,689,762,0.89141,0.93175
2008,46-65 y.,Bavaria,Yes,0.11074,103,957,0.09085,0.13064
2008,46-65 y.,Bavaria,No,0.88418,854,957,0.86389,0.90446
2008,46-65 y.,Berlin,No,0.87802,256,256,0.83785,0.91819
2008,46-65 y.,Brandenburg,Yes,0.14862,35,280,0.10688,0.19036
2008,46-65 y.,Brandenburg,No,0.85138,245,280,0.80964,0.89312
2008,46-65 y.,Mecklenburg-Western Pomerania,No,0.86177,166,166,0.80910,0.91443
2008,46-65 y.,Saxony,Yes,0.10133,59,509,0.07509,0.12757
2008,46-65 y.,Saxony,No,0.89025,450,509,0.86307,0.91743
2008,46-65 y.,Saxony-Anhalt,Yes,0.15770,45,289,0.11561,0.19979
2008,46-65 y.,Saxony-Anhalt,No,0.84113,244,289,0.79891,0.88335
2008,46-65 y.,Thuringa,Yes,0.11957,37,288,0.08203,0.15711
2008,46-65 y.,Thuringa,No,0.86772,251,288,0.82852,0.90692
2008,66 and older,Schleswig-Holstein,No,0.81182,112,112,0.73911,0.88453
2008,66 and older,Hamburg,No,0.84431,58,58,0.75018,0.93843
2008,66 and older,Lower Saxony,Yes,0.21254,85,419,0.17332,0.25176
2008,66 and older,Lower Saxony,No,0.76876,334,419,0.72834,0.80918
2008,66 and older,North Rhine-Westphalia,Yes,0.18859,161,893,0.16292,0.21426
2008,66 and older,North Rhine-Westphalia,No,0.80598,732,893,0.78003,0.83193
2008,66 and older,Hesse,Yes,0.25598,53,255,0.20231,0.30965
2008,66 and older,Hesse,No,0.73401,202,255,0.67967,0.78835
2008,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.20698,56,244,0.15604,0.25792
2008,66 and older,"Rhineland-Palatinate, Saarland",No,0.77769,188,244,0.72541,0.82997
2008,66 and older,Baden-Wuerttemberg,Yes,0.19002,99,477,0.15477,0.22526
2008,66 and older,Baden-Wuerttemberg,No,0.80754,378,477,0.77213,0.84296
2008,66 and older,Bavaria,Yes,0.18251,108,571,0.15080,0.21422
2008,66 and older,Bavaria,No,0.81749,463,571,0.78578,0.84920
2008,66 and older,Berlin,No,0.75869,109,109,0.67799,0.83939
2008,66 and older,Brandenburg,Yes,0.23459,46,223,0.17885,0.29033
2008,66 and older,Brandenburg,No,0.76541,177,223,0.70967,0.82115
2008,66 and older,Mecklenburg-Western Pomerania,No,0.76788,84,84,0.67706,0.85871
2008,66 and older,Saxony,Yes,0.24020,74,316,0.19303,0.28738
2008,66 and older,Saxony,No,0.75158,242,316,0.70387,0.79930
2008,66 and older,Saxony-Anhalt,Yes,0.18496,36,185,0.12886,0.24106
2008,66 and older,Saxony-Anhalt,No,0.80413,149,185,0.74678,0.86147
2008,66 and older,Thuringa,Yes,0.23085,44,211,0.17386,0.28784
2008,66 and older,Thuringa,No,0.76915,167,211,0.71216,0.82614
2009,17-29 y.,Schleswig-Holstein,No,0.87929,78,78,0.80653,0.95206
2009,17-29 y.,Hamburg,No,0.97461,57,57,0.93341,1.01581
2009,17-29 y.,Lower Saxony,No,0.85614,202,202,0.80762,0.90465
2009,17-29 y.,North Rhine-Westphalia,Yes,0.08250,49,535,0.05917,0.10584
2009,17-29 y.,North Rhine-Westphalia,No,0.83657,486,535,0.80521,0.86793
2009,17-29 y.,Hesse,No,0.88992,178,178,0.84381,0.93603
2009,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.78791,142,142,0.72044,0.85539
2009,17-29 y.,Baden-Wuerttemberg,No,0.86867,372,372,0.83430,0.90304
2009,17-29 y.,Bavaria,No,0.85749,381,381,0.82234,0.89263
2009,17-29 y.,Berlin,No,0.79920,108,108,0.72329,0.87510
2009,17-29 y.,Brandenburg,No,0.88672,95,95,0.82265,0.95079
2009,17-29 y.,Mecklenburg-Western Pomerania,No,0.77455,53,53,0.66096,0.88813
2009,17-29 y.,Saxony,No,0.94222,217,217,0.91110,0.97334
2009,17-29 y.,Saxony-Anhalt,No,0.89892,125,125,0.84586,0.95198
2009,17-29 y.,Thuringa,No,0.80592,117,117,0.73395,0.87790
2009,30-45 y.,Schleswig-Holstein,No,0.86859,94,94,0.79993,0.93726
2009,30-45 y.,Hamburg,No,0.94373,60,60,0.88493,1.00253
2009,30-45 y.,Lower Saxony,Yes,0.10238,45,453,0.07444,0.13033
2009,30-45 y.,Lower Saxony,No,0.89762,408,453,0.86967,0.92556
2009,30-45 y.,Bremen,No,0.96629,38,38,0.90814,1.02445
2009,30-45 y.,North Rhine-Westphalia,Yes,0.09519,98,997,0.07697,0.11342
2009,30-45 y.,North Rhine-Westphalia,No,0.89827,899,997,0.87949,0.91704
2009,30-45 y.,Hesse,Yes,0.10691,34,317,0.07284,0.14098
2009,30-45 y.,Hesse,No,0.89309,283,317,0.85902,0.92716
2009,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92488,219,219,0.88989,0.95987
2009,30-45 y.,Baden-Wuerttemberg,Yes,0.06834,40,581,0.04780,0.08887
2009,30-45 y.,Baden-Wuerttemberg,No,0.93166,541,581,0.91113,0.95220
2009,30-45 y.,Bavaria,Yes,0.12605,80,722,0.10182,0.15028
2009,30-45 y.,Bavaria,No,0.87330,642,722,0.84902,0.89758
2009,30-45 y.,Berlin,No,0.90096,139,139,0.85112,0.95080
2009,30-45 y.,Brandenburg,No,0.91254,163,163,0.86904,0.95604
2009,30-45 y.,Mecklenburg-Western Pomerania,No,0.89701,101,101,0.83743,0.95658
2009,30-45 y.,Saxony,No,0.93125,310,310,0.90304,0.95946
2009,30-45 y.,Saxony-Anhalt,No,0.91662,159,159,0.87351,0.95973
2009,30-45 y.,Thuringa,No,0.91096,170,170,0.86803,0.95390
2009,46-65 y.,Schleswig-Holstein,No,0.87599,156,156,0.82410,0.92788
2009,46-65 y.,Hamburg,No,0.90092,72,72,0.83142,0.97042
2009,46-65 y.,Lower Saxony,Yes,0.08697,56,531,0.06298,0.11097
2009,46-65 y.,Lower Saxony,No,0.91303,475,531,0.88903,0.93702
2009,46-65 y.,Bremen,No,0.92714,37,37,0.84223,1.01204
2009,46-65 y.,North Rhine-Westphalia,Yes,0.12400,146,1237,0.10563,0.14238
2009,46-65 y.,North Rhine-Westphalia,No,0.87592,1091,1237,0.85754,0.89430
2009,46-65 y.,Hesse,Yes,0.13357,54,462,0.10252,0.16463
2009,46-65 y.,Hesse,No,0.86264,408,462,0.83121,0.89406
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.12322,52,401,0.09101,0.15544
2009,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.87243,349,401,0.83974,0.90513
2009,46-65 y.,Baden-Wuerttemberg,Yes,0.08821,72,673,0.06676,0.10965
2009,46-65 y.,Baden-Wuerttemberg,No,0.90727,601,673,0.88534,0.92920
2009,46-65 y.,Bavaria,Yes,0.13160,109,919,0.10973,0.15346
2009,46-65 y.,Bavaria,No,0.86840,810,919,0.84654,0.89027
2009,46-65 y.,Berlin,No,0.87974,234,234,0.83798,0.92151
2009,46-65 y.,Brandenburg,Yes,0.10698,37,283,0.07090,0.14305
2009,46-65 y.,Brandenburg,No,0.88556,246,283,0.84840,0.92271
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.84966,161,161,0.79428,0.90504
2009,46-65 y.,Saxony,Yes,0.11559,56,481,0.08698,0.14419
2009,46-65 y.,Saxony,No,0.85823,425,481,0.82703,0.88944
2009,46-65 y.,Saxony-Anhalt,Yes,0.10577,32,282,0.06981,0.14173
2009,46-65 y.,Saxony-Anhalt,No,0.89423,250,282,0.85827,0.93019
2009,46-65 y.,Thuringa,Yes,0.15995,48,287,0.11747,0.20244
2009,46-65 y.,Thuringa,No,0.83350,239,287,0.79032,0.87667
2009,66 and older,Schleswig-Holstein,No,0.78604,107,107,0.70797,0.86411
2009,66 and older,Hamburg,No,0.82504,56,56,0.72463,0.92545
2009,66 and older,Lower Saxony,Yes,0.20537,84,423,0.16682,0.24391
2009,66 and older,Lower Saxony,No,0.79463,339,423,0.75609,0.83318
2009,66 and older,North Rhine-Westphalia,Yes,0.20546,170,851,0.17830,0.23262
2009,66 and older,North Rhine-Westphalia,No,0.79045,681,851,0.76309,0.81781
2009,66 and older,Hesse,Yes,0.24558,59,246,0.19168,0.29947
2009,66 and older,Hesse,No,0.74942,187,246,0.69516,0.80368
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.26699,59,220,0.20840,0.32559
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.73018,161,220,0.67139,0.78896
2009,66 and older,Baden-Wuerttemberg,Yes,0.19518,83,447,0.15840,0.23197
2009,66 and older,Baden-Wuerttemberg,No,0.79869,364,447,0.76147,0.83590
2009,66 and older,Bavaria,Yes,0.24419,129,554,0.20838,0.28000
2009,66 and older,Bavaria,No,0.75423,425,554,0.71835,0.79012
2009,66 and older,Berlin,No,0.78218,118,118,0.70738,0.85697
2009,66 and older,Brandenburg,Yes,0.28326,53,215,0.22289,0.34363
2009,66 and older,Brandenburg,No,0.71386,162,215,0.65331,0.77442
2009,66 and older,Mecklenburg-Western Pomerania,No,0.78509,82,82,0.69563,0.87454
2009,66 and older,Saxony,Yes,0.19161,64,322,0.14855,0.23466
2009,66 and older,Saxony,No,0.79618,258,322,0.75212,0.84025
2009,66 and older,Saxony-Anhalt,Yes,0.23651,36,180,0.17426,0.29877
2009,66 and older,Saxony-Anhalt,No,0.75986,144,180,0.69728,0.82244
2009,66 and older,Thuringa,Yes,0.17107,40,208,0.11977,0.22237
2009,66 and older,Thuringa,No,0.82893,168,208,0.77763,0.88023
2010,17-29 y.,Schleswig-Holstein,No,0.88233,102,102,0.81948,0.94517
2010,17-29 y.,Hamburg,No,0.83793,65,65,0.74764,0.92821
2010,17-29 y.,Lower Saxony,Yes,0.06699,45,343,0.04049,0.09349
2010,17-29 y.,Lower Saxony,No,0.88134,298,343,0.84707,0.91562
2010,17-29 y.,North Rhine-Westphalia,Yes,0.06106,99,812,0.04458,0.07754
2010,17-29 y.,North Rhine-Westphalia,No,0.86659,713,812,0.84319,0.88999
2010,17-29 y.,Hesse,Yes,0.08007,37,250,0.04636,0.11378
2010,17-29 y.,Hesse,No,0.86475,213,250,0.82227,0.90723
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.08292,31,229,0.04712,0.11871
2010,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.86482,198,229,0.82044,0.90920
2010,17-29 y.,Baden-Wuerttemberg,Yes,0.05561,58,494,0.03538,0.07584
2010,17-29 y.,Baden-Wuerttemberg,No,0.87681,436,494,0.84780,0.90582
2010,17-29 y.,Bavaria,Yes,0.05043,68,552,0.03216,0.06870
2010,17-29 y.,Bavaria,No,0.87612,484,552,0.84861,0.90363
2010,17-29 y.,Berlin,No,0.88305,138,138,0.82923,0.93686
2010,17-29 y.,Brandenburg,No,0.80072,114,114,0.72707,0.87437
2010,17-29 y.,Mecklenburg-Western Pomerania,No,0.77715,87,87,0.68920,0.86511
2010,17-29 y.,Saxony,Yes,0.08355,31,294,0.05186,0.11523
2010,17-29 y.,Saxony,No,0.88654,263,294,0.85023,0.92286
2010,17-29 y.,Saxony-Anhalt,No,0.91675,139,139,0.87065,0.96284
2010,17-29 y.,Thuringa,No,0.88624,135,135,0.83247,0.94000
2010,30-45 y.,Schleswig-Holstein,Yes,0.09266,39,299,0.05973,0.12558
2010,30-45 y.,Schleswig-Holstein,No,0.90734,260,299,0.87442,0.94027
2010,30-45 y.,Hamburg,No,0.97756,137,137,0.95267,1.00245
2010,30-45 y.,Lower Saxony,Yes,0.06814,88,842,0.05111,0.08517
2010,30-45 y.,Lower Saxony,No,0.93186,754,842,0.91483,0.94889
2010,30-45 y.,Bremen,No,0.94406,64,64,0.88732,1.00081
2010,30-45 y.,North Rhine-Westphalia,Yes,0.09802,271,1967,0.08488,0.11117
2010,30-45 y.,North Rhine-Westphalia,No,0.90164,1696,1967,0.88847,0.91480
2010,30-45 y.,Hesse,Yes,0.08412,77,664,0.06299,0.10524
2010,30-45 y.,Hesse,No,0.91588,587,664,0.89476,0.93701
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.09958,57,462,0.07224,0.12691
2010,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.88924,405,462,0.86060,0.91789
2010,30-45 y.,Baden-Wuerttemberg,Yes,0.09945,152,1180,0.08237,0.11654
2010,30-45 y.,Baden-Wuerttemberg,No,0.89830,1028,1180,0.88105,0.91556
2010,30-45 y.,Bavaria,Yes,0.07592,172,1435,0.06221,0.08963
2010,30-45 y.,Bavaria,No,0.92408,1263,1435,0.91037,0.93779
2010,30-45 y.,Berlin,Yes,0.13007,42,308,0.09244,0.16770
2010,30-45 y.,Berlin,No,0.86993,266,308,0.83230,0.90756
2010,30-45 y.,Brandenburg,Yes,0.08375,36,305,0.05261,0.11489
2010,30-45 y.,Brandenburg,No,0.91625,269,305,0.88511,0.94739
2010,30-45 y.,Mecklenburg-Western Pomerania,No,0.85424,161,161,0.79956,0.90891
2010,30-45 y.,Saxony,Yes,0.07474,66,579,0.05331,0.09618
2010,30-45 y.,Saxony,No,0.92151,513,579,0.89959,0.94344
2010,30-45 y.,Saxony-Anhalt,Yes,0.08755,37,301,0.05557,0.11953
2010,30-45 y.,Saxony-Anhalt,No,0.91245,264,301,0.88047,0.94443
2010,30-45 y.,Thuringa,Yes,0.08316,34,312,0.05247,0.11385
2010,30-45 y.,Thuringa,No,0.91684,278,312,0.88615,0.94753
2010,46-65 y.,Schleswig-Holstein,No,0.92071,165,165,0.87936,0.96207
2010,46-65 y.,Hamburg,No,0.85305,90,90,0.77949,0.92661
2010,46-65 y.,Lower Saxony,Yes,0.11320,56,591,0.08763,0.13876
2010,46-65 y.,Lower Saxony,No,0.88381,535,591,0.85795,0.90966
2010,46-65 y.,Bremen,No,0.91629,37,37,0.82582,1.00676
2010,46-65 y.,North Rhine-Westphalia,Yes,0.13461,172,1383,0.11662,0.15261
2010,46-65 y.,North Rhine-Westphalia,No,0.86377,1211,1383,0.84568,0.88186
2010,46-65 y.,Hesse,Yes,0.11150,61,528,0.08463,0.13838
2010,46-65 y.,Hesse,No,0.88850,467,528,0.86162,0.91537
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14079,51,425,0.10768,0.17389
2010,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85115,374,425,0.81727,0.88503
2010,46-65 y.,Baden-Wuerttemberg,Yes,0.10895,91,781,0.08709,0.13082
2010,46-65 y.,Baden-Wuerttemberg,No,0.89003,690,781,0.86808,0.91199
2010,46-65 y.,Bavaria,Yes,0.12613,125,1041,0.10595,0.14630
2010,46-65 y.,Bavaria,No,0.87166,916,1041,0.85133,0.89198
2010,46-65 y.,Berlin,Yes,0.10730,34,288,0.07149,0.14311
2010,46-65 y.,Berlin,No,0.88804,254,288,0.85156,0.92452
2010,46-65 y.,Brandenburg,Yes,0.15291,42,302,0.11225,0.19356
2010,46-65 y.,Brandenburg,No,0.84709,260,302,0.80644,0.88775
2010,46-65 y.,Mecklenburg-Western Pomerania,No,0.92090,176,176,0.88091,0.96089
2010,46-65 y.,Saxony,Yes,0.08734,49,498,0.06251,0.11216
2010,46-65 y.,Saxony,No,0.91209,449,498,0.88719,0.93698
2010,46-65 y.,Saxony-Anhalt,Yes,0.14294,43,281,0.10195,0.18394
2010,46-65 y.,Saxony-Anhalt,No,0.85149,238,281,0.80984,0.89314
2010,46-65 y.,Thuringa,No,0.88077,266,266,0.84175,0.91979
2010,66 and older,Schleswig-Holstein,Yes,0.25507,32,136,0.18154,0.32861
