year,age_gr,bula_h,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,Schleswig-Holstein,No,0.90911,97,97,0.85161,0.96662
2007,17-29 y.,Hamburg,No,0.98092,59,59,0.94572,1.01613
2007,17-29 y.,Lower Saxony,No,0.92418,267,267,0.89237,0.95599
2007,17-29 y.,North Rhine-Westphalia,Yes,0.11824,59,632,0.09304,0.14343
2007,17-29 y.,North Rhine-Westphalia,No,0.88176,573,632,0.85657,0.90696
2007,17-29 y.,Hesse,No,0.88020,182,182,0.83289,0.92751
2007,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.92452,174,174,0.88516,0.96389
2007,17-29 y.,Baden-Wuerttemberg,No,0.93016,428,428,0.90598,0.95433
2007,17-29 y.,Bavaria,Yes,0.06789,33,468,0.04507,0.09070
2007,17-29 y.,Bavaria,No,0.93211,435,468,0.90930,0.95493
2007,17-29 y.,Berlin,No,0.89498,140,140,0.84401,0.94594
2007,17-29 y.,Brandenburg,No,0.85548,115,115,0.79093,0.92002
2007,17-29 y.,Mecklenburg-Western Pomerania,No,0.93314,75,75,0.87623,0.99005
2007,17-29 y.,Saxony,No,0.93846,249,249,0.90855,0.96837
2007,17-29 y.,Saxony-Anhalt,No,0.96124,149,149,0.93014,0.99234
2007,17-29 y.,Thuringa,No,0.85242,141,141,0.79367,0.91118
2007,30-45 y.,Schleswig-Holstein,No,0.90388,134,134,0.85379,0.95398
2007,30-45 y.,Hamburg,No,0.91111,58,58,0.83723,0.98499
2007,30-45 y.,Lower Saxony,Yes,0.07640,47,531,0.05378,0.09901
2007,30-45 y.,Lower Saxony,No,0.92360,484,531,0.90099,0.94622
2007,30-45 y.,Bremen,No,0.94961,41,41,0.88182,1.01740
2007,30-45 y.,North Rhine-Westphalia,Yes,0.08216,92,1231,0.06681,0.09750
2007,30-45 y.,North Rhine-Westphalia,No,0.91784,1139,1231,0.90250,0.93319
2007,30-45 y.,Hesse,Yes,0.11665,45,427,0.08617,0.14714
2007,30-45 y.,Hesse,No,0.88335,382,427,0.85286,0.91383
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.12016,36,325,0.08476,0.15557
2007,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.87984,289,325,0.84443,0.91524
2007,30-45 y.,Baden-Wuerttemberg,Yes,0.06076,46,745,0.04360,0.07793
2007,30-45 y.,Baden-Wuerttemberg,No,0.93924,699,745,0.92207,0.95640
2007,30-45 y.,Bavaria,Yes,0.08562,81,871,0.06703,0.10421
2007,30-45 y.,Bavaria,No,0.91438,790,871,0.89579,0.93297
2007,30-45 y.,Berlin,No,0.89665,151,151,0.84793,0.94537
2007,30-45 y.,Brandenburg,No,0.93607,188,188,0.90100,0.97113
2007,30-45 y.,Mecklenburg-Western Pomerania,No,0.89670,116,116,0.84108,0.95233
2007,30-45 y.,Saxony,Yes,0.07495,31,387,0.04868,0.10122
2007,30-45 y.,Saxony,No,0.92505,356,387,0.89878,0.95132
2007,30-45 y.,Saxony-Anhalt,No,0.89108,178,178,0.84518,0.93697
2007,30-45 y.,Thuringa,No,0.91418,214,214,0.87656,0.95180
2007,46-65 y.,Schleswig-Holstein,No,0.92819,199,199,0.89223,0.96415
2007,46-65 y.,Hamburg,No,0.97329,97,97,0.94104,1.00555
2007,46-65 y.,Lower Saxony,Yes,0.11804,65,582,0.09180,0.14428
2007,46-65 y.,Lower Saxony,No,0.88196,517,582,0.85572,0.90820
2007,46-65 y.,Bremen,No,0.87991,51,51,0.78981,0.97001
2007,46-65 y.,North Rhine-Westphalia,Yes,0.11120,161,1412,0.09480,0.12761
2007,46-65 y.,North Rhine-Westphalia,No,0.88880,1251,1412,0.87239,0.90520
2007,46-65 y.,Hesse,Yes,0.10614,49,495,0.07898,0.13330
2007,46-65 y.,Hesse,No,0.89386,446,495,0.86670,0.92102
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.15449,61,403,0.11916,0.18982
2007,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.84551,342,403,0.81018,0.88084
2007,46-65 y.,Baden-Wuerttemberg,Yes,0.10432,88,809,0.08324,0.12540
2007,46-65 y.,Baden-Wuerttemberg,No,0.89568,721,809,0.87460,0.91676
2007,46-65 y.,Bavaria,Yes,0.09510,97,1019,0.07708,0.11312
2007,46-65 y.,Bavaria,No,0.90490,922,1019,0.88688,0.92292
2007,46-65 y.,Berlin,No,0.93118,279,279,0.90142,0.96094
2007,46-65 y.,Brandenburg,Yes,0.15290,40,291,0.11148,0.19433
2007,46-65 y.,Brandenburg,No,0.84710,251,291,0.80567,0.88852
2007,46-65 y.,Mecklenburg-Western Pomerania,No,0.90990,174,174,0.86723,0.95257
2007,46-65 y.,Saxony,Yes,0.13249,63,538,0.10382,0.16117
2007,46-65 y.,Saxony,No,0.86751,475,538,0.83883,0.89618
2007,46-65 y.,Saxony-Anhalt,Yes,0.12328,37,320,0.08720,0.15936
2007,46-65 y.,Saxony-Anhalt,No,0.87672,283,320,0.84064,0.91280
2007,46-65 y.,Thuringa,Yes,0.10071,42,304,0.06683,0.13460
2007,46-65 y.,Thuringa,No,0.89929,262,304,0.86540,0.93317
2007,66 and older,Schleswig-Holstein,No,0.78472,111,111,0.70791,0.86153
2007,66 and older,Hamburg,No,0.82964,58,58,0.73204,0.92724
2007,66 and older,Lower Saxony,Yes,0.21161,82,419,0.17245,0.25076
2007,66 and older,Lower Saxony,No,0.78839,337,419,0.74924,0.82755
2007,66 and older,North Rhine-Westphalia,Yes,0.22171,202,922,0.19489,0.24854
2007,66 and older,North Rhine-Westphalia,No,0.77829,720,922,0.75146,0.80511
2007,66 and older,Hesse,Yes,0.24481,58,263,0.19274,0.29687
2007,66 and older,Hesse,No,0.75519,205,263,0.70313,0.80726
2007,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.18705,50,254,0.13900,0.23511
2007,66 and older,"Rhineland-Palatinate, Saarland",No,0.81295,204,254,0.76489,0.86100
2007,66 and older,Baden-Wuerttemberg,Yes,0.20356,89,467,0.16700,0.24012
2007,66 and older,Baden-Wuerttemberg,No,0.79644,378,467,0.75988,0.83300
2007,66 and older,Bavaria,Yes,0.22733,132,591,0.19351,0.26115
2007,66 and older,Bavaria,No,0.77267,459,591,0.73885,0.80649
2007,66 and older,Berlin,No,0.86736,110,110,0.80368,0.93103
2007,66 and older,Brandenburg,Yes,0.24550,49,224,0.18901,0.30199
2007,66 and older,Brandenburg,No,0.75450,175,224,0.69801,0.81099
2007,66 and older,Mecklenburg-Western Pomerania,No,0.78426,86,86,0.69682,0.87171
2007,66 and older,Saxony,Yes,0.21187,69,316,0.16675,0.25700
2007,66 and older,Saxony,No,0.78813,247,316,0.74300,0.83325
2007,66 and older,Saxony-Anhalt,Yes,0.19278,38,191,0.13669,0.24888
2007,66 and older,Saxony-Anhalt,No,0.80722,153,191,0.75112,0.86331
2007,66 and older,Thuringa,Yes,0.23071,46,210,0.17360,0.28783
2007,66 and older,Thuringa,No,0.76929,164,210,0.71217,0.82640
2008,17-29 y.,Schleswig-Holstein,No,0.93814,84,84,0.88631,0.98997
2008,17-29 y.,Hamburg,No,0.94814,58,58,0.89058,1.00571
2008,17-29 y.,Lower Saxony,No,0.90824,245,245,0.87202,0.94446
2008,17-29 y.,North Rhine-Westphalia,Yes,0.06544,46,599,0.04562,0.08526
2008,17-29 y.,North Rhine-Westphalia,No,0.93456,553,599,0.91474,0.95438
2008,17-29 y.,Hesse,No,0.93288,178,178,0.89602,0.96975
2008,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.90254,153,153,0.85539,0.94969
2008,17-29 y.,Baden-Wuerttemberg,Yes,0.06204,31,444,0.03958,0.08451
2008,17-29 y.,Baden-Wuerttemberg,No,0.93796,413,444,0.91549,0.96042
2008,17-29 y.,Bavaria,No,0.96373,402,402,0.94544,0.98203
2008,17-29 y.,Berlin,No,0.91246,124,124,0.86252,0.96241
2008,17-29 y.,Brandenburg,No,0.90919,112,112,0.85573,0.96264
2008,17-29 y.,Mecklenburg-Western Pomerania,No,0.84520,65,65,0.75658,0.93382
2008,17-29 y.,Saxony,No,0.90902,217,217,0.87067,0.94737
2008,17-29 y.,Saxony-Anhalt,No,0.94935,142,142,0.91315,0.98554
2008,17-29 y.,Thuringa,No,0.92176,139,139,0.87695,0.96656
2008,30-45 y.,Schleswig-Holstein,No,0.92960,116,116,0.88285,0.97636
2008,30-45 y.,Hamburg,No,0.95330,52,52,0.89540,1.01121
2008,30-45 y.,Lower Saxony,Yes,0.08596,45,487,0.06104,0.11089
2008,30-45 y.,Lower Saxony,No,0.91404,442,487,0.88911,0.93896
2008,30-45 y.,Bremen,No,0.91966,37,37,0.83086,1.00845
2008,30-45 y.,North Rhine-Westphalia,Yes,0.08409,91,1101,0.06769,0.10049
2008,30-45 y.,North Rhine-Westphalia,No,0.91591,1010,1101,0.89951,0.93231
2008,30-45 y.,Hesse,Yes,0.06209,31,382,0.03785,0.08632
2008,30-45 y.,Hesse,No,0.93791,351,382,0.91368,0.96215
2008,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89950,248,248,0.86200,0.93699
2008,30-45 y.,Baden-Wuerttemberg,Yes,0.07360,51,666,0.05376,0.09345
2008,30-45 y.,Baden-Wuerttemberg,No,0.92640,615,666,0.90655,0.94624
2008,30-45 y.,Bavaria,Yes,0.07814,66,793,0.05945,0.09684
2008,30-45 y.,Bavaria,No,0.92186,727,793,0.90316,0.94055
2008,30-45 y.,Berlin,No,0.92021,147,147,0.87626,0.96416
2008,30-45 y.,Brandenburg,No,0.93394,180,180,0.89755,0.97033
2008,30-45 y.,Mecklenburg-Western Pomerania,No,0.94799,104,104,0.90511,0.99087
2008,30-45 y.,Saxony,No,0.91570,333,333,0.88582,0.94559
2008,30-45 y.,Saxony-Anhalt,No,0.91796,178,178,0.87754,0.95839
2008,30-45 y.,Thuringa,No,0.92946,200,200,0.89389,0.96504
2008,46-65 y.,Schleswig-Holstein,No,0.87370,169,169,0.82347,0.92393
2008,46-65 y.,Hamburg,No,0.92209,87,87,0.86544,0.97874
2008,46-65 y.,Lower Saxony,Yes,0.09094,51,561,0.06712,0.11475
2008,46-65 y.,Lower Saxony,No,0.90906,510,561,0.88525,0.93288
2008,46-65 y.,Bremen,No,0.89888,42,42,0.80659,0.99116
2008,46-65 y.,North Rhine-Westphalia,Yes,0.10771,138,1323,0.09100,0.12442
2008,46-65 y.,North Rhine-Westphalia,No,0.89229,1185,1323,0.87558,0.90900
2008,46-65 y.,Hesse,Yes,0.10552,46,479,0.07798,0.13306
2008,46-65 y.,Hesse,No,0.89448,433,479,0.86694,0.92202
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14949,57,413,0.11506,0.18392
2008,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85051,356,413,0.81608,0.88494
2008,46-65 y.,Baden-Wuerttemberg,Yes,0.08241,73,762,0.06287,0.10195
2008,46-65 y.,Baden-Wuerttemberg,No,0.91759,689,762,0.89805,0.93713
2008,46-65 y.,Bavaria,Yes,0.11134,103,957,0.09140,0.13128
2008,46-65 y.,Bavaria,No,0.88866,854,957,0.86872,0.90860
2008,46-65 y.,Berlin,No,0.88404,256,256,0.84474,0.92334
2008,46-65 y.,Brandenburg,Yes,0.14859,35,280,0.10685,0.19033
2008,46-65 y.,Brandenburg,No,0.85141,245,280,0.80967,0.89315
2008,46-65 y.,Mecklenburg-Western Pomerania,No,0.86150,166,166,0.80879,0.91420
2008,46-65 y.,Saxony,Yes,0.10217,59,509,0.07583,0.12851
2008,46-65 y.,Saxony,No,0.89783,450,509,0.87149,0.92417
2008,46-65 y.,Saxony-Anhalt,Yes,0.15794,45,289,0.11582,0.20006
2008,46-65 y.,Saxony-Anhalt,No,0.84206,244,289,0.79994,0.88418
2008,46-65 y.,Thuringa,Yes,0.12111,37,288,0.08336,0.15885
2008,46-65 y.,Thuringa,No,0.87889,251,288,0.84115,0.91664
2008,66 and older,Schleswig-Holstein,No,0.81174,112,112,0.73901,0.88446
2008,66 and older,Hamburg,No,0.86509,58,58,0.77640,0.95378
2008,66 and older,Lower Saxony,Yes,0.21657,85,419,0.17708,0.25606
2008,66 and older,Lower Saxony,No,0.78343,334,419,0.74394,0.82292
2008,66 and older,North Rhine-Westphalia,Yes,0.18962,161,893,0.16390,0.21535
2008,66 and older,North Rhine-Westphalia,No,0.81038,732,893,0.78465,0.83610
2008,66 and older,Hesse,Yes,0.25746,53,256,0.20379,0.31112
2008,66 and older,Hesse,No,0.74254,203,256,0.68888,0.79621
2008,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.21026,56,244,0.15902,0.26149
2008,66 and older,"Rhineland-Palatinate, Saarland",No,0.78974,188,244,0.73851,0.84098
2008,66 and older,Baden-Wuerttemberg,Yes,0.19050,99,477,0.15522,0.22578
2008,66 and older,Baden-Wuerttemberg,No,0.80950,378,477,0.77422,0.84478
2008,66 and older,Bavaria,Yes,0.18251,108,571,0.15080,0.21422
2008,66 and older,Bavaria,No,0.81749,463,571,0.78578,0.84920
2008,66 and older,Berlin,No,0.77661,109,109,0.69805,0.85516
2008,66 and older,Brandenburg,Yes,0.23464,46,223,0.17889,0.29038
2008,66 and older,Brandenburg,No,0.76536,177,223,0.70962,0.82111
2008,66 and older,Mecklenburg-Western Pomerania,No,0.77565,84,84,0.68591,0.86540
2008,66 and older,Saxony,Yes,0.24221,74,316,0.19490,0.28952
2008,66 and older,Saxony,No,0.75779,242,316,0.71048,0.80510
2008,66 and older,Saxony-Anhalt,Yes,0.18699,36,185,0.13065,0.24333
2008,66 and older,Saxony-Anhalt,No,0.81301,149,185,0.75667,0.86935
2008,66 and older,Thuringa,Yes,0.23085,44,211,0.17386,0.28785
2008,66 and older,Thuringa,No,0.76915,167,211,0.71215,0.82614
2009,17-29 y.,Schleswig-Holstein,No,0.94550,78,78,0.89480,0.99621
2009,17-29 y.,Hamburg,No,0.99665,57,57,0.98150,1.01179
2009,17-29 y.,Lower Saxony,No,0.90276,202,202,0.86179,0.94372
2009,17-29 y.,North Rhine-Westphalia,Yes,0.08977,49,535,0.06552,0.11401
2009,17-29 y.,North Rhine-Westphalia,No,0.91023,486,535,0.88599,0.93448
2009,17-29 y.,Hesse,No,0.94425,178,178,0.91045,0.97805
2009,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.91426,142,142,0.86805,0.96047
2009,17-29 y.,Baden-Wuerttemberg,No,0.93831,372,372,0.91382,0.96279
2009,17-29 y.,Bavaria,No,0.93176,381,381,0.90640,0.95711
2009,17-29 y.,Berlin,No,0.86364,108,108,0.79861,0.92866
2009,17-29 y.,Brandenburg,No,0.92391,95,95,0.87031,0.97751
2009,17-29 y.,Mecklenburg-Western Pomerania,No,0.80059,53,53,0.69199,0.90919
2009,17-29 y.,Saxony,No,0.96671,217,217,0.94278,0.99063
2009,17-29 y.,Saxony-Anhalt,No,0.91661,125,125,0.86795,0.96527
2009,17-29 y.,Thuringa,No,0.84025,117,117,0.77358,0.90692
2009,30-45 y.,Schleswig-Holstein,No,0.86900,94,94,0.80043,0.93757
2009,30-45 y.,Hamburg,No,0.94373,60,60,0.88493,1.00253
2009,30-45 y.,Lower Saxony,Yes,0.10251,45,453,0.07454,0.13047
2009,30-45 y.,Lower Saxony,No,0.89749,408,453,0.86953,0.92546
2009,30-45 y.,Bremen,No,0.96633,38,38,0.90821,1.02445
2009,30-45 y.,North Rhine-Westphalia,Yes,0.09583,98,997,0.07755,0.11411
2009,30-45 y.,North Rhine-Westphalia,No,0.90417,899,997,0.88589,0.92245
2009,30-45 y.,Hesse,Yes,0.10794,34,316,0.07367,0.14220
2009,30-45 y.,Hesse,No,0.89206,282,316,0.85780,0.92633
2009,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92492,219,219,0.88994,0.95990
2009,30-45 y.,Baden-Wuerttemberg,Yes,0.06867,40,581,0.04809,0.08925
2009,30-45 y.,Baden-Wuerttemberg,No,0.93133,541,581,0.91075,0.95191
2009,30-45 y.,Bavaria,Yes,0.12606,80,722,0.10183,0.15029
2009,30-45 y.,Bavaria,No,0.87394,642,722,0.84971,0.89817
2009,30-45 y.,Berlin,No,0.90854,139,139,0.86044,0.95663
2009,30-45 y.,Brandenburg,No,0.91458,163,163,0.87153,0.95762
2009,30-45 y.,Mecklenburg-Western Pomerania,No,0.89713,101,101,0.83759,0.95668
2009,30-45 y.,Saxony,No,0.93126,310,310,0.90304,0.95947
2009,30-45 y.,Saxony-Anhalt,No,0.91662,159,159,0.87351,0.95973
2009,30-45 y.,Thuringa,No,0.91612,170,170,0.87433,0.95792
2009,46-65 y.,Schleswig-Holstein,No,0.89035,156,156,0.84116,0.93954
2009,46-65 y.,Hamburg,No,0.90091,72,72,0.83141,0.97041
2009,46-65 y.,Lower Saxony,Yes,0.08695,56,531,0.06296,0.11094
2009,46-65 y.,Lower Saxony,No,0.91305,475,531,0.88906,0.93704
2009,46-65 y.,Bremen,No,0.92712,37,37,0.84221,1.01204
2009,46-65 y.,North Rhine-Westphalia,Yes,0.12405,146,1237,0.10567,0.14243
2009,46-65 y.,North Rhine-Westphalia,No,0.87595,1091,1237,0.85757,0.89433
2009,46-65 y.,Hesse,Yes,0.13395,54,462,0.10286,0.16504
2009,46-65 y.,Hesse,No,0.86605,408,462,0.83496,0.89714
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.12377,52,401,0.09150,0.15604
2009,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.87623,349,401,0.84396,0.90850
2009,46-65 y.,Baden-Wuerttemberg,Yes,0.08880,72,673,0.06729,0.11030
2009,46-65 y.,Baden-Wuerttemberg,No,0.91120,601,673,0.88970,0.93271
2009,46-65 y.,Bavaria,Yes,0.13160,109,919,0.10973,0.15347
2009,46-65 y.,Bavaria,No,0.86840,810,919,0.84653,0.89027
2009,46-65 y.,Berlin,No,0.88395,234,234,0.84283,0.92508
2009,46-65 y.,Brandenburg,Yes,0.10780,37,283,0.07160,0.14400
2009,46-65 y.,Brandenburg,No,0.89220,246,283,0.85600,0.92840
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.84970,161,161,0.79432,0.90507
2009,46-65 y.,Saxony,Yes,0.11864,56,481,0.08971,0.14757
2009,46-65 y.,Saxony,No,0.88136,425,481,0.85243,0.91029
2009,46-65 y.,Saxony-Anhalt,Yes,0.10579,32,282,0.06983,0.14176
2009,46-65 y.,Saxony-Anhalt,No,0.89421,250,282,0.85824,0.93017
2009,46-65 y.,Thuringa,Yes,0.16118,48,287,0.11857,0.20380
2009,46-65 y.,Thuringa,No,0.83882,239,287,0.79620,0.88143
2009,66 and older,Schleswig-Holstein,No,0.78604,107,107,0.70797,0.86411
2009,66 and older,Hamburg,No,0.82501,56,56,0.72459,0.92542
2009,66 and older,Lower Saxony,Yes,0.20537,84,423,0.16683,0.24391
2009,66 and older,Lower Saxony,No,0.79463,339,423,0.75609,0.83317
2009,66 and older,North Rhine-Westphalia,Yes,0.20630,170,851,0.17910,0.23351
2009,66 and older,North Rhine-Westphalia,No,0.79370,681,851,0.76649,0.82090
2009,66 and older,Hesse,Yes,0.24563,59,247,0.19184,0.29942
2009,66 and older,Hesse,No,0.75437,188,247,0.70058,0.80816
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.26776,59,220,0.20911,0.32640
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.73224,161,220,0.67360,0.79089
2009,66 and older,Baden-Wuerttemberg,Yes,0.19630,83,447,0.15944,0.23316
2009,66 and older,Baden-Wuerttemberg,No,0.80370,364,447,0.76684,0.84056
2009,66 and older,Bavaria,Yes,0.24455,129,554,0.20873,0.28038
2009,66 and older,Bavaria,No,0.75545,425,554,0.71962,0.79127
2009,66 and older,Berlin,No,0.78218,118,118,0.70738,0.85697
2009,66 and older,Brandenburg,Yes,0.28409,53,215,0.22367,0.34451
2009,66 and older,Brandenburg,No,0.71591,162,215,0.65549,0.77633
2009,66 and older,Mecklenburg-Western Pomerania,No,0.78511,82,82,0.69566,0.87456
2009,66 and older,Saxony,Yes,0.19403,64,322,0.15077,0.23729
2009,66 and older,Saxony,No,0.80597,258,322,0.76271,0.84923
2009,66 and older,Saxony-Anhalt,Yes,0.23742,36,180,0.17508,0.29975
2009,66 and older,Saxony-Anhalt,No,0.76258,144,180,0.70025,0.82492
2009,66 and older,Thuringa,Yes,0.17110,40,208,0.11980,0.22240
2009,66 and older,Thuringa,No,0.82890,168,208,0.77760,0.88020
2010,17-29 y.,Schleswig-Holstein,No,0.92694,102,102,0.87619,0.97770
2010,17-29 y.,Hamburg,No,0.89656,65,65,0.82194,0.97117
2010,17-29 y.,Lower Saxony,Yes,0.07087,45,343,0.04367,0.09806
2010,17-29 y.,Lower Saxony,No,0.92913,298,343,0.90194,0.95633
2010,17-29 y.,North Rhine-Westphalia,Yes,0.06566,99,812,0.04861,0.08270
2010,17-29 y.,North Rhine-Westphalia,No,0.93434,713,812,0.91730,0.95139
2010,17-29 y.,Hesse,Yes,0.08476,37,250,0.05016,0.11935
2010,17-29 y.,Hesse,No,0.91524,213,250,0.88065,0.94984
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.08750,31,229,0.05082,0.12418
2010,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.91250,198,229,0.87582,0.94918
2010,17-29 y.,Baden-Wuerttemberg,Yes,0.05977,58,494,0.03885,0.08070
2010,17-29 y.,Baden-Wuerttemberg,No,0.94023,436,494,0.91930,0.96115
2010,17-29 y.,Bavaria,Yes,0.05425,68,552,0.03534,0.07317
2010,17-29 y.,Bavaria,No,0.94575,484,552,0.92683,0.96466
2010,17-29 y.,Berlin,No,0.91959,138,138,0.87405,0.96512
2010,17-29 y.,Brandenburg,No,0.85564,114,114,0.79084,0.92044
2010,17-29 y.,Mecklenburg-Western Pomerania,No,0.82153,87,87,0.74060,0.90246
2010,17-29 y.,Saxony,Yes,0.08620,31,294,0.05406,0.11834
2010,17-29 y.,Saxony,No,0.91380,263,294,0.88166,0.94594
2010,17-29 y.,Saxony-Anhalt,No,0.93293,139,139,0.89119,0.97466
2010,17-29 y.,Thuringa,No,0.90272,135,135,0.85254,0.95289
2010,30-45 y.,Schleswig-Holstein,Yes,0.09593,39,299,0.06250,0.12937
2010,30-45 y.,Schleswig-Holstein,No,0.90407,260,299,0.87063,0.93750
2010,30-45 y.,Hamburg,No,0.97783,137,137,0.95308,1.00258
2010,30-45 y.,Lower Saxony,Yes,0.06816,88,842,0.05113,0.08519
2010,30-45 y.,Lower Saxony,No,0.93184,754,842,0.91481,0.94887
2010,30-45 y.,Bremen,No,0.94481,64,64,0.88842,1.00120
2010,30-45 y.,North Rhine-Westphalia,Yes,0.09862,271,1967,0.08544,0.11180
2010,30-45 y.,North Rhine-Westphalia,No,0.90138,1696,1967,0.88820,0.91456
2010,30-45 y.,Hesse,Yes,0.08434,77,663,0.06317,0.10551
2010,30-45 y.,Hesse,No,0.91566,586,663,0.89449,0.93683
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.10051,57,462,0.07307,0.12796
2010,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89949,405,462,0.87204,0.92693
2010,30-45 y.,Baden-Wuerttemberg,Yes,0.09901,152,1180,0.08196,0.11606
2010,30-45 y.,Baden-Wuerttemberg,No,0.90099,1028,1180,0.88394,0.91804
2010,30-45 y.,Bavaria,Yes,0.07656,172,1435,0.06280,0.09032
2010,30-45 y.,Bavaria,No,0.92344,1263,1435,0.90968,0.93720
2010,30-45 y.,Berlin,Yes,0.13005,42,308,0.09242,0.16767
2010,30-45 y.,Berlin,No,0.86995,266,308,0.83233,0.90758
2010,30-45 y.,Brandenburg,Yes,0.08365,36,305,0.05253,0.11477
2010,30-45 y.,Brandenburg,No,0.91635,269,305,0.88523,0.94747
2010,30-45 y.,Mecklenburg-Western Pomerania,No,0.85402,161,161,0.79931,0.90873
2010,30-45 y.,Saxony,Yes,0.07487,66,579,0.05342,0.09633
2010,30-45 y.,Saxony,No,0.92513,513,579,0.90367,0.94658
2010,30-45 y.,Saxony-Anhalt,Yes,0.08737,37,301,0.05541,0.11932
2010,30-45 y.,Saxony-Anhalt,No,0.91263,264,301,0.88068,0.94459
2010,30-45 y.,Thuringa,Yes,0.08329,34,312,0.05258,0.11400
2010,30-45 y.,Thuringa,No,0.91671,278,312,0.88600,0.94742
2010,46-65 y.,Schleswig-Holstein,No,0.92064,165,165,0.87927,0.96201
2010,46-65 y.,Hamburg,No,0.85276,90,90,0.77914,0.92638
2010,46-65 y.,Lower Saxony,Yes,0.11353,56,591,0.08793,0.13912
2010,46-65 y.,Lower Saxony,No,0.88647,535,591,0.86088,0.91207
2010,46-65 y.,Bremen,No,0.91646,37,37,0.82607,1.00685
2010,46-65 y.,North Rhine-Westphalia,Yes,0.13470,172,1383,0.11670,0.15270
2010,46-65 y.,North Rhine-Westphalia,No,0.86530,1211,1383,0.84730,0.88330
2010,46-65 y.,Hesse,Yes,0.11071,61,528,0.08392,0.13749
2010,46-65 y.,Hesse,No,0.88929,467,528,0.86251,0.91608
2010,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14194,51,425,0.10872,0.17516
2010,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85806,374,425,0.82484,0.89128
2010,46-65 y.,Baden-Wuerttemberg,Yes,0.10890,91,781,0.08704,0.13076
2010,46-65 y.,Baden-Wuerttemberg,No,0.89110,690,781,0.86924,0.91296
2010,46-65 y.,Bavaria,Yes,0.12628,125,1041,0.10610,0.14647
2010,46-65 y.,Bavaria,No,0.87372,916,1041,0.85353,0.89390
2010,46-65 y.,Berlin,Yes,0.10745,34,288,0.07162,0.14327
2010,46-65 y.,Berlin,No,0.89255,254,288,0.85673,0.92838
2010,46-65 y.,Brandenburg,Yes,0.15325,42,302,0.11255,0.19394
2010,46-65 y.,Brandenburg,No,0.84675,260,302,0.80606,0.88745
2010,46-65 y.,Mecklenburg-Western Pomerania,No,0.92086,176,176,0.88087,0.96086
2010,46-65 y.,Saxony,Yes,0.08761,49,498,0.06275,0.11246
2010,46-65 y.,Saxony,No,0.91239,449,498,0.88754,0.93725
2010,46-65 y.,Saxony-Anhalt,Yes,0.14386,43,281,0.10275,0.18497
2010,46-65 y.,Saxony-Anhalt,No,0.85614,238,281,0.81503,0.89725
2010,46-65 y.,Thuringa,No,0.88062,266,266,0.84158,0.91966
2010,66 and older,Schleswig-Holstein,Yes,0.25493,32,136,0.18141,0.32845
2010,66 and older,Schleswig-Holstein,No,0.74507,104,136,0.67155,0.81859
2010,66 and older,Hamburg,No,0.76239,49,49,0.64198,0.88279
2010,66 and older,Lower Saxony,Yes,0.19056,76,409,0.15245,0.22867
2010,66 and older,Lower Saxony,No,0.80944,333,409,0.77133,0.84755
2010,66 and older,North Rhine-Westphalia,Yes,0.19855,159,814,0.17113,0.22597
2010,66 and older,North Rhine-Westphalia,No,0.80145,655,814,0.77403,0.82887
2010,66 and older,Hesse,Yes,0.26782,59,230,0.21047,0.32517
2010,66 and older,Hesse,No,0.73218,171,230,0.67483,0.78953
2010,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.20150,43,219,0.14825,0.25475
2010,66 and older,"Rhineland-Palatinate, Saarland",No,0.79850,176,219,0.74525,0.85175
2010,66 and older,Baden-Wuerttemberg,Yes,0.22789,92,432,0.18829,0.26749
2010,66 and older,Baden-Wuerttemberg,No,0.77211,340,432,0.73251,0.81171
2010,66 and older,Bavaria,Yes,0.18836,118,547,0.15557,0.22116
2010,66 and older,Bavaria,No,0.81164,429,547,0.77884,0.84443
2010,66 and older,Berlin,Yes,0.21627,31,161,0.15248,0.28006
