year,bula_h,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Berlin,Second Stage of Tertiary Education,No,0.86044,325,367,0.82494,0.89595
2016,Brandenburg,Lower Secondary Level,No,0.76645,59,59,0.65757,0.87534
2016,Brandenburg,Upper Secondary Level,Yes,0.18120,66,456,0.14581,0.21659
2016,Brandenburg,Upper Secondary Level,No,0.81698,390,456,0.78145,0.85251
2016,Brandenburg,Post-secondary Non-tertiary Level,No,0.74446,56,56,0.62919,0.85973
2016,Brandenburg,First Stage of Tertiary Education,No,0.79035,47,47,0.67272,0.90798
2016,Brandenburg,Second Stage of Tertiary Education,No,0.82881,209,209,0.77761,0.88000
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.14165,36,268,0.09982,0.18347
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.85128,232,268,0.80860,0.89396
2016,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.83031,38,38,0.70936,0.95126
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.86971,116,116,0.80818,0.93123
2016,Saxony,Lower Secondary Level,No,0.89958,72,72,0.82967,0.96950
2016,Saxony,Upper Secondary Level,Yes,0.11019,89,744,0.08767,0.13271
2016,Saxony,Upper Secondary Level,No,0.88192,655,744,0.85872,0.90513
2016,Saxony,Post-secondary Non-tertiary Level,No,0.92296,68,68,0.85911,0.98681
2016,Saxony,First Stage of Tertiary Education,No,0.88689,99,99,0.82418,0.94960
2016,Saxony,Second Stage of Tertiary Education,Yes,0.11258,53,387,0.08105,0.14411
2016,Saxony,Second Stage of Tertiary Education,No,0.87991,334,387,0.84748,0.91234
2016,Saxony-Anhalt,Lower Secondary Level,No,0.72528,50,50,0.60029,0.85026
2016,Saxony-Anhalt,Upper Secondary Level,Yes,0.15269,54,435,0.11885,0.18653
2016,Saxony-Anhalt,Upper Secondary Level,No,0.84487,381,435,0.81081,0.87893
2016,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.98298,31,31,0.93670,1.02926
2016,Saxony-Anhalt,First Stage of Tertiary Education,No,0.91465,53,53,0.83871,0.99059
2016,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.85933,174,174,0.80752,0.91114
2016,Thuringa,Lower Secondary Level,No,0.70282,37,37,0.55353,0.85211
2016,Thuringa,Upper Secondary Level,Yes,0.17150,75,504,0.13856,0.20444
2016,Thuringa,Upper Secondary Level,No,0.82245,429,504,0.78905,0.85585
2016,Thuringa,Post-secondary Non-tertiary Level,No,0.91467,39,39,0.82584,1.00350
2016,Thuringa,First Stage of Tertiary Education,No,0.85140,55,55,0.75653,0.94627
2016,Thuringa,Second Stage of Tertiary Education,No,0.89079,183,183,0.84548,0.93611
2017,Schleswig-Holstein,Lower Secondary Level,No,0.83377,96,96,0.75891,0.90864
2017,Schleswig-Holstein,Upper Secondary Level,Yes,0.15598,72,430,0.12164,0.19031
2017,Schleswig-Holstein,Upper Secondary Level,No,0.82662,358,430,0.79080,0.86244
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.79801,70,70,0.70328,0.89275
2017,Schleswig-Holstein,First Stage of Tertiary Education,No,0.89702,51,51,0.81277,0.98127
2017,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.84653,173,173,0.79267,0.90040
2017,Hamburg,Lower Secondary Level,No,0.95187,33,33,0.87771,1.02603
2017,Hamburg,Upper Secondary Level,No,0.79462,125,125,0.72351,0.86572
2017,Hamburg,Post-secondary Non-tertiary Level,No,0.94081,42,42,0.86858,1.01305
2017,Hamburg,Second Stage of Tertiary Education,No,0.86976,154,154,0.81643,0.92309
2017,Lower Saxony,Primary Level,No,0.74152,53,53,0.62252,0.86051
2017,Lower Saxony,Lower Secondary Level,Yes,0.12142,46,339,0.08660,0.15624
2017,Lower Saxony,Lower Secondary Level,No,0.84355,293,339,0.80482,0.88228
2017,Lower Saxony,Upper Secondary Level,Yes,0.14354,164,1245,0.12406,0.16303
2017,Lower Saxony,Upper Secondary Level,No,0.84685,1081,1245,0.82683,0.86686
2017,Lower Saxony,Post-secondary Non-tertiary Level,No,0.78785,202,202,0.73133,0.84437
2017,Lower Saxony,First Stage of Tertiary Education,No,0.87232,116,116,0.81132,0.93331
2017,Lower Saxony,Second Stage of Tertiary Education,Yes,0.15064,74,562,0.12104,0.18024
2017,Lower Saxony,Second Stage of Tertiary Education,No,0.83921,488,562,0.80881,0.86961
2017,Bremen,Upper Secondary Level,No,0.85939,84,84,0.78460,0.93417
2017,Bremen,Second Stage of Tertiary Education,No,0.95246,52,52,0.89405,1.01086
2017,North Rhine-Westphalia,Pre-primary Level,No,0.48127,104,104,0.38477,0.57776
2017,North Rhine-Westphalia,Primary Level,No,0.73341,112,112,0.65115,0.81567
2017,North Rhine-Westphalia,Lower Secondary Level,Yes,0.17012,109,637,0.14092,0.19933
2017,North Rhine-Westphalia,Lower Secondary Level,No,0.77067,528,637,0.73800,0.80334
2017,North Rhine-Westphalia,Upper Secondary Level,Yes,0.15626,352,2369,0.14164,0.17089
2017,North Rhine-Westphalia,Upper Secondary Level,No,0.83623,2017,2369,0.82132,0.85113
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.13939,71,628,0.11228,0.16651
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.85675,557,628,0.82932,0.88417
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.12855,39,262,0.08794,0.16916
2017,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.87145,223,262,0.83084,0.91206
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.12343,154,1184,0.10468,0.14217
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.86379,1030,1184,0.84424,0.88334
2017,Hesse,Pre-primary Level,No,0.56898,35,35,0.40252,0.73544
2017,Hesse,Lower Secondary Level,Yes,0.17573,34,196,0.12231,0.22915
2017,Hesse,Lower Secondary Level,No,0.80245,162,196,0.74657,0.85833
2017,Hesse,Upper Secondary Level,Yes,0.17029,120,722,0.14285,0.19772
2017,Hesse,Upper Secondary Level,No,0.80881,602,722,0.78010,0.83751
2017,Hesse,Post-secondary Non-tertiary Level,No,0.91343,138,138,0.86634,0.96052
2017,Hesse,First Stage of Tertiary Education,No,0.95272,74,74,0.90403,1.00141
2017,Hesse,Second Stage of Tertiary Education,Yes,0.08382,45,501,0.05953,0.10811
2017,Hesse,Second Stage of Tertiary Education,No,0.90663,456,501,0.88113,0.93213
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.18241,33,232,0.13261,0.23222
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.77491,199,232,0.72105,0.82877
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.15469,108,713,0.12813,0.18125
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.83884,605,713,0.81183,0.86585
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.85230,108,108,0.78507,0.91952
2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.87270,71,71,0.79462,0.95079
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.11632,35,279,0.07863,0.15400
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.87346,244,279,0.83438,0.91254
2017,Baden-Wuerttemberg,Pre-primary Level,No,0.43631,35,35,0.26961,0.60301
2017,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.12845,45,303,0.09071,0.16618
2017,Baden-Wuerttemberg,Lower Secondary Level,No,0.83682,258,303,0.79514,0.87850
2017,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.14589,158,1266,0.12643,0.16534
2017,Baden-Wuerttemberg,Upper Secondary Level,No,0.84748,1108,1266,0.82767,0.86729
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.88902,226,226,0.84798,0.93006
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.84357,167,167,0.78830,0.89883
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.10320,83,853,0.08277,0.12363
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.89007,770,853,0.86906,0.91107
2017,Bavaria,Pre-primary Level,No,0.50547,51,51,0.36689,0.64406
2017,Bavaria,Primary Level,No,0.77047,44,44,0.64478,0.89617
2017,Bavaria,Lower Secondary Level,Yes,0.16161,68,425,0.12657,0.19665
2017,Bavaria,Lower Secondary Level,No,0.79142,357,425,0.75275,0.83009
2017,Bavaria,Upper Secondary Level,Yes,0.15247,284,1974,0.13661,0.16833
2017,Bavaria,Upper Secondary Level,No,0.83958,1690,1974,0.82339,0.85578
2017,Bavaria,Post-secondary Non-tertiary Level,Yes,0.11181,32,296,0.07585,0.14777
2017,Bavaria,Post-secondary Non-tertiary Level,No,0.87472,264,296,0.83694,0.91250
2017,Bavaria,First Stage of Tertiary Education,Yes,0.12025,31,266,0.08109,0.15941
2017,Bavaria,First Stage of Tertiary Education,No,0.86818,235,266,0.82745,0.90891
2017,Bavaria,Second Stage of Tertiary Education,Yes,0.12033,124,1031,0.10046,0.14020
2017,Bavaria,Second Stage of Tertiary Education,No,0.86783,907,1031,0.84715,0.88851
2017,Berlin,Lower Secondary Level,No,0.86165,58,58,0.77202,0.95129
2017,Berlin,Upper Secondary Level,Yes,0.12579,43,352,0.09109,0.16048
2017,Berlin,Upper Secondary Level,No,0.86480,309,352,0.82903,0.90057
2017,Berlin,Post-secondary Non-tertiary Level,No,0.92752,64,64,0.86349,0.99154
2017,Berlin,First Stage of Tertiary Education,No,0.84085,50,50,0.73842,0.94328
2017,Berlin,Second Stage of Tertiary Education,Yes,0.13971,52,398,0.10561,0.17382
2017,Berlin,Second Stage of Tertiary Education,No,0.85516,346,398,0.82054,0.88978
2017,Brandenburg,Lower Secondary Level,No,0.71623,60,60,0.60119,0.83127
2017,Brandenburg,Upper Secondary Level,Yes,0.19330,81,510,0.15899,0.22760
2017,Brandenburg,Upper Secondary Level,No,0.80204,429,510,0.76743,0.83666
2017,Brandenburg,Post-secondary Non-tertiary Level,No,0.84567,62,62,0.75501,0.93633
2017,Brandenburg,First Stage of Tertiary Education,No,0.90083,59,59,0.82391,0.97775
2017,Brandenburg,Second Stage of Tertiary Education,Yes,0.20057,38,250,0.15084,0.25031
2017,Brandenburg,Second Stage of Tertiary Education,No,0.79529,212,250,0.74517,0.84540
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.11538,37,302,0.07928,0.15147
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.88337,265,302,0.84711,0.91964
2017,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.75344,34,34,0.60639,0.90050
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.81064,115,115,0.73872,0.88256
2017,Saxony,Lower Secondary Level,No,0.79126,83,83,0.70330,0.87923
2017,Saxony,Upper Secondary Level,Yes,0.10570,93,852,0.08505,0.12636
2017,Saxony,Upper Secondary Level,No,0.88957,759,852,0.86851,0.91062
2017,Saxony,Post-secondary Non-tertiary Level,No,0.91379,73,73,0.84895,0.97862
2017,Saxony,First Stage of Tertiary Education,No,0.74811,97,97,0.66128,0.83495
2017,Saxony,Second Stage of Tertiary Education,Yes,0.10866,45,432,0.07928,0.13804
2017,Saxony,Second Stage of Tertiary Education,No,0.88771,387,432,0.85790,0.91752
2017,Saxony-Anhalt,Lower Secondary Level,No,0.68487,57,57,0.56319,0.80654
2017,Saxony-Anhalt,Upper Secondary Level,Yes,0.16993,64,473,0.13605,0.20382
2017,Saxony-Anhalt,Upper Secondary Level,No,0.82519,409,473,0.79092,0.85945
2017,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.89273,44,44,0.80023,0.98522
2017,Saxony-Anhalt,First Stage of Tertiary Education,No,0.85680,60,60,0.76741,0.94618
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.21182,37,214,0.15695,0.26670
2017,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.77791,177,214,0.72209,0.83373
2017,Thuringa,Lower Secondary Level,No,0.80746,38,38,0.68041,0.93451
2017,Thuringa,Upper Secondary Level,Yes,0.09844,72,551,0.07354,0.12334
2017,Thuringa,Upper Secondary Level,No,0.89729,479,551,0.87192,0.92266
2017,Thuringa,Post-secondary Non-tertiary Level,No,0.90785,47,47,0.82426,0.99143
2017,Thuringa,First Stage of Tertiary Education,No,0.86009,57,57,0.76923,0.95095
2017,Thuringa,Second Stage of Tertiary Education,No,0.88466,197,197,0.83994,0.92938
2018,Schleswig-Holstein,Lower Secondary Level,No,0.86698,92,92,0.79720,0.93675
2018,Schleswig-Holstein,Upper Secondary Level,Yes,0.13492,61,431,0.10262,0.16721
2018,Schleswig-Holstein,Upper Secondary Level,No,0.85291,370,431,0.81943,0.88639
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.77190,71,71,0.67360,0.87020
2018,Schleswig-Holstein,First Stage of Tertiary Education,No,0.92308,48,48,0.84691,0.99926
2018,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.85495,167,167,0.80138,0.90852
2018,Hamburg,Lower Secondary Level,No,0.87684,38,38,0.77095,0.98273
2018,Hamburg,Upper Secondary Level,No,0.86825,142,142,0.81242,0.92407
2018,Hamburg,Post-secondary Non-tertiary Level,No,0.82174,39,39,0.70005,0.94343
2018,Hamburg,Second Stage of Tertiary Education,No,0.86935,154,154,0.81595,0.92275
2018,Lower Saxony,Pre-primary Level,No,0.48830,34,34,0.31775,0.65885
2018,Lower Saxony,Primary Level,No,0.72344,59,59,0.60832,0.83856
2018,Lower Saxony,Lower Secondary Level,Yes,0.09253,49,337,0.06155,0.12352
2018,Lower Saxony,Lower Secondary Level,No,0.85087,288,337,0.81278,0.88896
2018,Lower Saxony,Upper Secondary Level,Yes,0.13104,147,1139,0.11143,0.15065
2018,Lower Saxony,Upper Secondary Level,No,0.86209,992,1139,0.84206,0.88213
2018,Lower Saxony,Post-secondary Non-tertiary Level,No,0.87047,202,202,0.82405,0.91689
2018,Lower Saxony,First Stage of Tertiary Education,No,0.81341,103,103,0.73781,0.88902
2018,Lower Saxony,Second Stage of Tertiary Education,Yes,0.11266,51,536,0.08587,0.13946
2018,Lower Saxony,Second Stage of Tertiary Education,No,0.87942,485,536,0.85182,0.90701
2018,Bremen,Upper Secondary Level,No,0.85749,74,74,0.77730,0.93768
2018,Bremen,Second Stage of Tertiary Education,No,0.90283,52,52,0.82154,0.98412
2018,North Rhine-Westphalia,Pre-primary Level,No,0.52344,92,92,0.42082,0.62605
2018,North Rhine-Westphalia,Primary Level,Yes,0.14993,34,155,0.09354,0.20632
2018,North Rhine-Westphalia,Primary Level,No,0.69664,121,155,0.62403,0.76924
2018,North Rhine-Westphalia,Lower Secondary Level,Yes,0.18727,116,655,0.15737,0.21717
2018,North Rhine-Westphalia,Lower Secondary Level,No,0.78865,539,655,0.75736,0.81994
2018,North Rhine-Westphalia,Upper Secondary Level,Yes,0.15981,333,2283,0.14477,0.17484
2018,North Rhine-Westphalia,Upper Secondary Level,No,0.83001,1950,2283,0.81460,0.84542
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.15019,77,609,0.12179,0.17859
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.84248,532,609,0.81352,0.87143
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.13027,32,252,0.08863,0.17191
2018,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.86973,220,252,0.82809,0.91137
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.11499,124,1174,0.09674,0.13325
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.87323,1050,1174,0.85419,0.89227
2018,Hesse,Lower Secondary Level,No,0.80343,162,162,0.74204,0.86481
2018,Hesse,Upper Secondary Level,Yes,0.14335,88,695,0.11727,0.16942
2018,Hesse,Upper Secondary Level,No,0.85225,607,695,0.82585,0.87865
2018,Hesse,Post-secondary Non-tertiary Level,No,0.89209,137,137,0.83995,0.94424
2018,Hesse,First Stage of Tertiary Education,No,0.89793,72,72,0.82751,0.96835
2018,Hesse,Second Stage of Tertiary Education,Yes,0.10485,50,480,0.07741,0.13228
2018,Hesse,Second Stage of Tertiary Education,No,0.87653,430,480,0.84707,0.90599
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.17024,39,223,0.12080,0.21968
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.76832,184,223,0.71282,0.82382
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.17131,104,667,0.14269,0.19993
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.81626,563,667,0.78685,0.84567
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.82306,108,108,0.75075,0.89537
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.83663,77,77,0.75352,0.91975
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.14216,43,277,0.10096,0.18336
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.83783,234,277,0.79434,0.88131
2018,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.11406,38,271,0.07615,0.15198
2018,Baden-Wuerttemberg,Lower Secondary Level,No,0.83929,233,271,0.79548,0.88310
2018,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.14536,156,1165,0.12512,0.16561
2018,Baden-Wuerttemberg,Upper Secondary Level,No,0.84952,1009,1165,0.82897,0.87006
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.87393,207,207,0.82860,0.91926
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.85724,140,140,0.79908,0.91539
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.09538,68,809,0.07513,0.11563
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.88521,741,809,0.86323,0.90719
2018,Bavaria,Pre-primary Level,No,0.56175,31,31,0.38419,0.73930
2018,Bavaria,Primary Level,No,0.64031,39,39,0.48773,0.79290
2018,Bavaria,Lower Secondary Level,Yes,0.16715,64,390,0.13007,0.20422
2018,Bavaria,Lower Secondary Level,No,0.79490,326,390,0.75477,0.83502
2018,Bavaria,Upper Secondary Level,Yes,0.13768,259,1894,0.12216,0.15320
2018,Bavaria,Upper Secondary Level,No,0.85968,1635,1894,0.84403,0.87532
2018,Bavaria,Post-secondary Non-tertiary Level,No,0.90105,251,251,0.86404,0.93807
2018,Bavaria,First Stage of Tertiary Education,No,0.90112,224,224,0.86194,0.94030
2018,Bavaria,Second Stage of Tertiary Education,Yes,0.11375,126,984,0.09391,0.13360
2018,Bavaria,Second Stage of Tertiary Education,No,0.87702,858,984,0.85649,0.89755
2018,Berlin,Lower Secondary Level,No,0.88073,65,65,0.80132,0.96013
2018,Berlin,Upper Secondary Level,Yes,0.16854,55,349,0.12921,0.20787
2018,Berlin,Upper Secondary Level,No,0.82827,294,349,0.78864,0.86789
2018,Berlin,Post-secondary Non-tertiary Level,No,0.91336,55,55,0.83834,0.98839
2018,Berlin,First Stage of Tertiary Education,No,0.80994,37,37,0.68178,0.93811
2018,Berlin,Second Stage of Tertiary Education,Yes,0.12512,47,421,0.09347,0.15676
2018,Berlin,Second Stage of Tertiary Education,No,0.85547,374,421,0.82184,0.88910
2018,Brandenburg,Lower Secondary Level,No,0.75583,68,68,0.65296,0.85869
2018,Brandenburg,Upper Secondary Level,Yes,0.15290,79,504,0.12145,0.18436
2018,Brandenburg,Upper Secondary Level,No,0.84157,425,504,0.80966,0.87348
2018,Brandenburg,Post-secondary Non-tertiary Level,No,0.84107,66,66,0.75219,0.92995
2018,Brandenburg,First Stage of Tertiary Education,No,0.84978,58,58,0.75703,0.94254
2018,Brandenburg,Second Stage of Tertiary Education,Yes,0.19789,43,237,0.14706,0.24872
2018,Brandenburg,Second Stage of Tertiary Education,No,0.79111,194,237,0.73925,0.84298
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.78943,35,35,0.65238,0.92647
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.20145,51,303,0.15621,0.24668
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.79728,252,303,0.75194,0.84263
2018,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.85725,42,42,0.75018,0.96433
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.86646,123,123,0.80609,0.92682
2018,Saxony,Lower Secondary Level,No,0.72969,87,87,0.63582,0.82355
2018,Saxony,Upper Secondary Level,Yes,0.10919,93,829,0.08795,0.13044
2018,Saxony,Upper Secondary Level,No,0.88229,736,829,0.86034,0.90425
2018,Saxony,Post-secondary Non-tertiary Level,No,0.82683,72,72,0.73881,0.91484
2018,Saxony,First Stage of Tertiary Education,No,0.88871,101,101,0.82707,0.95035
2018,Saxony,Second Stage of Tertiary Education,Yes,0.12000,52,418,0.08881,0.15120
2018,Saxony,Second Stage of Tertiary Education,No,0.87598,366,418,0.84435,0.90762
2018,Saxony-Anhalt,Lower Secondary Level,No,0.79121,66,66,0.69240,0.89002
2018,Saxony-Anhalt,Upper Secondary Level,Yes,0.15391,75,468,0.12118,0.18664
2018,Saxony-Anhalt,Upper Secondary Level,No,0.84211,393,468,0.80904,0.87518
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.94823,52,52,0.88742,1.00904
2018,Saxony-Anhalt,First Stage of Tertiary Education,No,0.83524,55,55,0.73630,0.93419
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.24890,36,216,0.19110,0.30669
2018,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.74685,180,216,0.68873,0.80497
2018,Thuringa,Lower Secondary Level,No,0.59724,43,43,0.44891,0.74557
2018,Thuringa,Upper Secondary Level,Yes,0.18093,80,522,0.14787,0.21398
2018,Thuringa,Upper Secondary Level,No,0.81694,442,522,0.78373,0.85014
2018,Thuringa,Post-secondary Non-tertiary Level,No,0.93636,43,43,0.86253,1.01019
2018,Thuringa,First Stage of Tertiary Education,No,0.76263,59,59,0.65314,0.87213
2018,Thuringa,Second Stage of Tertiary Education,No,0.86809,183,183,0.81893,0.91725
2019,Schleswig-Holstein,Lower Secondary Level,No,0.83541,90,90,0.75838,0.91245
2019,Schleswig-Holstein,Upper Secondary Level,Yes,0.18609,64,412,0.14846,0.22371
2019,Schleswig-Holstein,Upper Secondary Level,No,0.81207,348,412,0.77430,0.84984
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.85485,84,84,0.77906,0.93063
2019,Schleswig-Holstein,First Stage of Tertiary Education,No,0.88505,61,61,0.80434,0.96576
2019,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.77189,193,193,0.71253,0.83124
2019,Hamburg,Lower Secondary Level,No,0.84433,37,37,0.72589,0.96276
2019,Hamburg,Upper Secondary Level,No,0.84829,153,153,0.79126,0.90532
2019,Hamburg,Post-secondary Non-tertiary Level,No,0.88166,50,50,0.79122,0.97210
2019,Hamburg,Second Stage of Tertiary Education,No,0.87800,171,171,0.82880,0.92720
2019,Lower Saxony,Pre-primary Level,No,0.49738,34,34,0.32679,0.66798
2019,Lower Saxony,Primary Level,No,0.61057,42,42,0.46131,0.75983
2019,Lower Saxony,Lower Secondary Level,Yes,0.15228,56,319,0.11279,0.19177
2019,Lower Saxony,Lower Secondary Level,No,0.81309,263,319,0.77025,0.85594
2019,Lower Saxony,Upper Secondary Level,Yes,0.12631,143,1094,0.10662,0.14601
2019,Lower Saxony,Upper Secondary Level,No,0.86941,951,1094,0.84943,0.88939
2019,Lower Saxony,Post-secondary Non-tertiary Level,No,0.85504,190,190,0.80484,0.90523
2019,Lower Saxony,First Stage of Tertiary Education,No,0.80945,113,113,0.73671,0.88219
2019,Lower Saxony,Second Stage of Tertiary Education,Yes,0.11477,55,575,0.08869,0.14084
2019,Lower Saxony,Second Stage of Tertiary Education,No,0.87680,520,575,0.84991,0.90368
2019,Bremen,Upper Secondary Level,No,0.78750,66,66,0.68805,0.88695
2019,Bremen,Second Stage of Tertiary Education,No,0.91928,56,56,0.84729,0.99127
2019,North Rhine-Westphalia,Pre-primary Level,No,0.55111,84,84,0.44410,0.65811
2019,North Rhine-Westphalia,Primary Level,No,0.65186,101,101,0.55849,0.74523
2019,North Rhine-Westphalia,Lower Secondary Level,Yes,0.17670,94,555,0.14493,0.20846
2019,North Rhine-Westphalia,Lower Secondary Level,No,0.76150,461,555,0.72602,0.79699
2019,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14798,331,2241,0.13327,0.16268
2019,North Rhine-Westphalia,Upper Secondary Level,No,0.84243,1910,2241,0.82734,0.85751
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.14429,84,617,0.11654,0.17204
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.85354,533,617,0.82562,0.88146
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.13517,47,294,0.09602,0.17432
2019,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.86461,247,294,0.82543,0.90378
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10693,147,1318,0.09024,0.12362
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.88519,1171,1318,0.86797,0.90240
2019,Hesse,Lower Secondary Level,No,0.83444,135,135,0.77151,0.89737
2019,Hesse,Upper Secondary Level,Yes,0.13260,90,701,0.10747,0.15772
2019,Hesse,Upper Secondary Level,No,0.86267,611,701,0.83718,0.88817
2019,Hesse,Post-secondary Non-tertiary Level,No,0.89183,138,138,0.83982,0.94384
2019,Hesse,First Stage of Tertiary Education,No,0.96230,85,85,0.92157,1.00303
2019,Hesse,Second Stage of Tertiary Education,Yes,0.13910,69,528,0.10955,0.16864
2019,Hesse,Second Stage of Tertiary Education,No,0.85473,459,528,0.82465,0.88482
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.86093,176,176,0.80967,0.91220
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.17708,111,654,0.14780,0.20636
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.81930,543,654,0.78979,0.84882
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.88478,112,112,0.82539,0.94418
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.83225,73,73,0.74594,0.91856
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.14016,33,304,0.10107,0.17925
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.85007,271,304,0.80987,0.89027
2019,Baden-Wuerttemberg,Pre-primary Level,No,0.71601,31,31,0.55465,0.87738
2019,Baden-Wuerttemberg,Lower Secondary Level,No,0.83473,212,212,0.78461,0.88485
2019,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.13927,143,1145,0.11921,0.15933
2019,Baden-Wuerttemberg,Upper Secondary Level,No,0.85805,1002,1145,0.83782,0.87827
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.89692,203,203,0.85499,0.93886
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.10282,31,195,0.06008,0.14556
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.89718,164,195,0.85444,0.93992
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.08222,86,869,0.06394,0.10049
