year,pgisced97,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Upper Secondary Level,4th Quintile,Yes,0.11434,232,2100,0.10073,0.12796
2006,Upper Secondary Level,4th Quintile,No,0.88291,1868,2100,0.86916,0.89667
2006,Upper Secondary Level,5th Quintile,Yes,0.11293,214,2086,0.09935,0.12652
2006,Upper Secondary Level,5th Quintile,No,0.88600,1872,2086,0.87236,0.89964
2006,Post-secondary Non-tertiary Level,1st Quintile,No,0.86829,105,105,0.80329,0.93329
2006,Post-secondary Non-tertiary Level,2nd Quintile,No,0.89177,148,148,0.84154,0.94199
2006,Post-secondary Non-tertiary Level,3rd Quintile,No,0.89376,171,171,0.84743,0.94008
2006,Post-secondary Non-tertiary Level,4th Quintile,No,0.91088,218,218,0.87297,0.94879
2006,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.11377,39,337,0.07981,0.14772
2006,Post-secondary Non-tertiary Level,5th Quintile,No,0.88623,298,337,0.85228,0.92019
2006,First Stage of Tertiary Education,1st Quintile,No,0.83678,91,91,0.76043,0.91314
2006,First Stage of Tertiary Education,2nd Quintile,Yes,0.16215,31,217,0.11300,0.21131
2006,First Stage of Tertiary Education,2nd Quintile,No,0.83785,186,217,0.78869,0.88700
2006,First Stage of Tertiary Education,3rd Quintile,Yes,0.16635,37,291,0.12349,0.20921
2006,First Stage of Tertiary Education,3rd Quintile,No,0.83365,254,291,0.79079,0.87651
2006,First Stage of Tertiary Education,4th Quintile,Yes,0.13203,44,384,0.09813,0.16594
2006,First Stage of Tertiary Education,4th Quintile,No,0.86688,340,384,0.83286,0.90090
2006,First Stage of Tertiary Education,5th Quintile,Yes,0.08592,44,466,0.06044,0.11139
2006,First Stage of Tertiary Education,5th Quintile,No,0.90614,422,466,0.87963,0.93265
2006,Second Stage of Tertiary Education,1st Quintile,No,0.86728,161,161,0.81471,0.91985
2006,Second Stage of Tertiary Education,2nd Quintile,Yes,0.13626,34,297,0.09718,0.17534
2006,Second Stage of Tertiary Education,2nd Quintile,No,0.86374,263,297,0.82466,0.90282
2006,Second Stage of Tertiary Education,3rd Quintile,Yes,0.08437,52,514,0.06031,0.10842
2006,Second Stage of Tertiary Education,3rd Quintile,No,0.91510,462,514,0.89098,0.93922
2006,Second Stage of Tertiary Education,4th Quintile,Yes,0.10493,81,779,0.08339,0.12646
2006,Second Stage of Tertiary Education,4th Quintile,No,0.89507,698,779,0.87354,0.91661
2006,Second Stage of Tertiary Education,5th Quintile,Yes,0.10041,230,2270,0.08805,0.11278
2006,Second Stage of Tertiary Education,5th Quintile,No,0.89745,2040,2270,0.88497,0.90994
2007,Pre-primary Level,1st Quintile,No,0.42372,53,53,0.28941,0.55803
2007,Pre-primary Level,2nd Quintile,No,0.43729,51,51,0.29979,0.57479
2007,Pre-primary Level,3rd Quintile,No,0.54021,67,67,0.41997,0.66045
2007,Pre-primary Level,4th Quintile,No,0.49175,65,65,0.36927,0.61424
2007,Pre-primary Level,5th Quintile,No,0.61346,81,81,0.50675,0.72017
2007,Primary Level,1st Quintile,No,0.83218,94,94,0.75622,0.90813
2007,Primary Level,2nd Quintile,No,0.88959,42,42,0.79366,0.98552
2007,Lower Secondary Level,1st Quintile,Yes,0.16987,121,673,0.14148,0.19826
2007,Lower Secondary Level,1st Quintile,No,0.80476,552,673,0.77479,0.83473
2007,Lower Secondary Level,2nd Quintile,Yes,0.14010,79,557,0.11125,0.16896
2007,Lower Secondary Level,2nd Quintile,No,0.83471,478,557,0.80383,0.86558
2007,Lower Secondary Level,3rd Quintile,Yes,0.13200,59,439,0.10030,0.16370
2007,Lower Secondary Level,3rd Quintile,No,0.83983,380,439,0.80548,0.87417
2007,Lower Secondary Level,4th Quintile,Yes,0.13788,48,344,0.10139,0.17436
2007,Lower Secondary Level,4th Quintile,No,0.84233,296,344,0.80376,0.88090
2007,Lower Secondary Level,5th Quintile,No,0.90912,163,163,0.86485,0.95338
2007,Upper Secondary Level,1st Quintile,Yes,0.12144,215,1745,0.10611,0.13677
2007,Upper Secondary Level,1st Quintile,No,0.87092,1530,1745,0.85519,0.88666
2007,Upper Secondary Level,2nd Quintile,Yes,0.13985,262,2026,0.12474,0.15495
2007,Upper Secondary Level,2nd Quintile,No,0.85479,1764,2026,0.83945,0.87014
2007,Upper Secondary Level,3rd Quintile,Yes,0.11576,268,2190,0.10235,0.12916
2007,Upper Secondary Level,3rd Quintile,No,0.88059,1922,2190,0.86701,0.89417
2007,Upper Secondary Level,4th Quintile,Yes,0.11831,244,2230,0.10490,0.13172
2007,Upper Secondary Level,4th Quintile,No,0.87605,1986,2230,0.86237,0.88973
2007,Upper Secondary Level,5th Quintile,Yes,0.11678,227,2096,0.10303,0.13053
2007,Upper Secondary Level,5th Quintile,No,0.88055,1869,2096,0.86666,0.89444
2007,Post-secondary Non-tertiary Level,1st Quintile,No,0.90409,136,136,0.85441,0.95376
2007,Post-secondary Non-tertiary Level,2nd Quintile,No,0.89833,163,163,0.85180,0.94487
2007,Post-secondary Non-tertiary Level,3rd Quintile,No,0.88128,193,193,0.83552,0.92703
2007,Post-secondary Non-tertiary Level,4th Quintile,No,0.91261,247,247,0.87732,0.94790
2007,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.12858,44,344,0.09316,0.16401
2007,Post-secondary Non-tertiary Level,5th Quintile,No,0.86950,300,344,0.83386,0.90515
2007,First Stage of Tertiary Education,1st Quintile,No,0.79477,102,102,0.71600,0.87353
2007,First Stage of Tertiary Education,2nd Quintile,Yes,0.13473,37,246,0.09197,0.17748
2007,First Stage of Tertiary Education,2nd Quintile,No,0.86206,209,246,0.81888,0.90524
2007,First Stage of Tertiary Education,3rd Quintile,Yes,0.11303,34,323,0.07844,0.14761
2007,First Stage of Tertiary Education,3rd Quintile,No,0.88697,289,323,0.85239,0.92156
2007,First Stage of Tertiary Education,4th Quintile,Yes,0.09320,37,391,0.06435,0.12205
2007,First Stage of Tertiary Education,4th Quintile,No,0.89947,354,391,0.86962,0.92931
2007,First Stage of Tertiary Education,5th Quintile,Yes,0.11682,53,444,0.08690,0.14673
2007,First Stage of Tertiary Education,5th Quintile,No,0.87013,391,444,0.83883,0.90144
2007,Second Stage of Tertiary Education,1st Quintile,No,0.88002,188,188,0.83344,0.92659
2007,Second Stage of Tertiary Education,2nd Quintile,Yes,0.10649,33,331,0.07321,0.13977
2007,Second Stage of Tertiary Education,2nd Quintile,No,0.89274,298,331,0.85935,0.92613
2007,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14881,79,547,0.11896,0.17866
2007,Second Stage of Tertiary Education,3rd Quintile,No,0.84948,468,547,0.81949,0.87948
2007,Second Stage of Tertiary Education,4th Quintile,Yes,0.12854,111,927,0.10698,0.15009
2007,Second Stage of Tertiary Education,4th Quintile,No,0.87146,816,927,0.84991,0.89302
2007,Second Stage of Tertiary Education,5th Quintile,Yes,0.10522,260,2368,0.09286,0.11758
2007,Second Stage of Tertiary Education,5th Quintile,No,0.89410,2108,2368,0.88170,0.90649
2008,Pre-primary Level,1st Quintile,No,0.48590,56,56,0.35381,0.61799
2008,Pre-primary Level,2nd Quintile,No,0.59807,59,59,0.47189,0.72425
2008,Pre-primary Level,3rd Quintile,No,0.65334,73,73,0.54342,0.76327
2008,Pre-primary Level,4th Quintile,No,0.46785,64,64,0.34464,0.59107
2008,Pre-primary Level,5th Quintile,No,0.61855,82,82,0.51276,0.72433
2008,Primary Level,1st Quintile,No,0.85395,89,89,0.78017,0.92774
2008,Primary Level,2nd Quintile,No,0.96357,34,34,0.89964,1.02749
2008,Lower Secondary Level,1st Quintile,Yes,0.14562,92,632,0.11809,0.17314
2008,Lower Secondary Level,1st Quintile,No,0.82788,540,632,0.79842,0.85733
2008,Lower Secondary Level,2nd Quintile,Yes,0.14151,77,525,0.11167,0.17135
2008,Lower Secondary Level,2nd Quintile,No,0.83885,448,525,0.80737,0.87033
2008,Lower Secondary Level,3rd Quintile,Yes,0.11267,50,421,0.08243,0.14291
2008,Lower Secondary Level,3rd Quintile,No,0.84422,371,421,0.80954,0.87890
2008,Lower Secondary Level,4th Quintile,Yes,0.11620,38,269,0.07783,0.15457
2008,Lower Secondary Level,4th Quintile,No,0.84169,231,269,0.79799,0.88540
2008,Lower Secondary Level,5th Quintile,No,0.82855,133,133,0.76425,0.89285
2008,Upper Secondary Level,1st Quintile,Yes,0.12872,219,1594,0.11227,0.14516
2008,Upper Secondary Level,1st Quintile,No,0.85998,1375,1594,0.84294,0.87702
2008,Upper Secondary Level,2nd Quintile,Yes,0.12582,271,1980,0.11121,0.14044
2008,Upper Secondary Level,2nd Quintile,No,0.86986,1709,1980,0.85503,0.88468
2008,Upper Secondary Level,3rd Quintile,Yes,0.10737,241,2121,0.09419,0.12055
2008,Upper Secondary Level,3rd Quintile,No,0.88882,1880,2121,0.87544,0.90220
2008,Upper Secondary Level,4th Quintile,Yes,0.11074,237,2080,0.09725,0.12423
2008,Upper Secondary Level,4th Quintile,No,0.88819,1843,2080,0.87464,0.90174
2008,Upper Secondary Level,5th Quintile,Yes,0.09634,191,1929,0.08317,0.10951
2008,Upper Secondary Level,5th Quintile,No,0.89945,1738,1929,0.88603,0.91288
2008,Post-secondary Non-tertiary Level,1st Quintile,No,0.89385,124,124,0.83941,0.94828
2008,Post-secondary Non-tertiary Level,2nd Quintile,No,0.91323,150,150,0.86804,0.95843
2008,Post-secondary Non-tertiary Level,3rd Quintile,No,0.88266,168,168,0.83384,0.93147
2008,Post-secondary Non-tertiary Level,4th Quintile,No,0.89308,228,228,0.85288,0.93328
2008,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.09360,31,334,0.06232,0.12489
2008,Post-secondary Non-tertiary Level,5th Quintile,No,0.90640,303,334,0.87511,0.93768
2008,First Stage of Tertiary Education,1st Quintile,No,0.85699,100,100,0.78802,0.92595
2008,First Stage of Tertiary Education,2nd Quintile,No,0.84266,184,184,0.78990,0.89541
2008,First Stage of Tertiary Education,3rd Quintile,Yes,0.15796,41,320,0.11794,0.19799
2008,First Stage of Tertiary Education,3rd Quintile,No,0.83134,279,320,0.79025,0.87244
2008,First Stage of Tertiary Education,4th Quintile,Yes,0.09258,33,348,0.06208,0.12308
2008,First Stage of Tertiary Education,4th Quintile,No,0.90742,315,348,0.87692,0.93792
2008,First Stage of Tertiary Education,5th Quintile,Yes,0.10563,51,417,0.07609,0.13517
2008,First Stage of Tertiary Education,5th Quintile,No,0.88712,366,417,0.85671,0.91753
2008,Second Stage of Tertiary Education,1st Quintile,No,0.85967,175,175,0.80806,0.91128
2008,Second Stage of Tertiary Education,2nd Quintile,Yes,0.10308,32,337,0.07056,0.13559
2008,Second Stage of Tertiary Education,2nd Quintile,No,0.88959,305,337,0.85608,0.92310
2008,Second Stage of Tertiary Education,3rd Quintile,Yes,0.11433,68,593,0.08869,0.13996
2008,Second Stage of Tertiary Education,3rd Quintile,No,0.88546,525,593,0.85981,0.91111
2008,Second Stage of Tertiary Education,4th Quintile,Yes,0.12744,88,780,0.10403,0.15086
2008,Second Stage of Tertiary Education,4th Quintile,No,0.86701,692,780,0.84317,0.89086
2008,Second Stage of Tertiary Education,5th Quintile,Yes,0.11257,252,2267,0.09956,0.12559
2008,Second Stage of Tertiary Education,5th Quintile,No,0.88489,2015,2267,0.87175,0.89804
2009,Pre-primary Level,1st Quintile,No,0.58959,53,53,0.45588,0.72329
2009,Pre-primary Level,2nd Quintile,No,0.55592,42,42,0.40383,0.70801
2009,Pre-primary Level,3rd Quintile,No,0.50386,52,52,0.36664,0.64109
2009,Pre-primary Level,4th Quintile,No,0.70490,73,73,0.59955,0.81025
2009,Pre-primary Level,5th Quintile,No,0.65155,74,74,0.54224,0.76085
2009,Primary Level,1st Quintile,No,0.85050,82,82,0.77284,0.92815
2009,Primary Level,2nd Quintile,No,0.91526,40,40,0.82785,1.00266
2009,Lower Secondary Level,1st Quintile,Yes,0.15062,92,593,0.12181,0.17944
2009,Lower Secondary Level,1st Quintile,No,0.82618,501,593,0.79565,0.85671
2009,Lower Secondary Level,2nd Quintile,Yes,0.12793,67,458,0.09731,0.15855
2009,Lower Secondary Level,2nd Quintile,No,0.85400,391,458,0.82163,0.88638
2009,Lower Secondary Level,3rd Quintile,Yes,0.10895,42,361,0.07676,0.14113
2009,Lower Secondary Level,3rd Quintile,No,0.87316,319,361,0.83879,0.90754
2009,Lower Secondary Level,4th Quintile,Yes,0.13875,37,248,0.09564,0.18186
2009,Lower Secondary Level,4th Quintile,No,0.80630,211,248,0.75701,0.85558
2009,Lower Secondary Level,5th Quintile,No,0.87785,107,107,0.81551,0.94019
2009,Upper Secondary Level,1st Quintile,Yes,0.16228,232,1558,0.14397,0.18059
2009,Upper Secondary Level,1st Quintile,No,0.83614,1326,1558,0.81776,0.85453
2009,Upper Secondary Level,2nd Quintile,Yes,0.14164,273,1875,0.12585,0.15743
2009,Upper Secondary Level,2nd Quintile,No,0.85319,1602,1875,0.83717,0.86922
2009,Upper Secondary Level,3rd Quintile,Yes,0.14430,274,1899,0.12849,0.16011
2009,Upper Secondary Level,3rd Quintile,No,0.85513,1625,1899,0.83929,0.87096
2009,Upper Secondary Level,4th Quintile,Yes,0.12230,256,1978,0.10785,0.13674
2009,Upper Secondary Level,4th Quintile,No,0.87143,1722,1978,0.85667,0.88618
2009,Upper Secondary Level,5th Quintile,Yes,0.10490,194,1732,0.09047,0.11934
2009,Upper Secondary Level,5th Quintile,No,0.89473,1538,1732,0.88028,0.90919
2009,Post-secondary Non-tertiary Level,1st Quintile,No,0.81927,96,96,0.74189,0.89665
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86079,131,131,0.80128,0.92030
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.90995,172,172,0.86704,0.95285
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.92675,213,213,0.89167,0.96182
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.87372,283,283,0.83495,0.91249
2009,First Stage of Tertiary Education,1st Quintile,No,0.83263,98,98,0.75834,0.90692
2009,First Stage of Tertiary Education,2nd Quintile,Yes,0.15277,36,208,0.10376,0.20178
2009,First Stage of Tertiary Education,2nd Quintile,No,0.84388,172,208,0.79443,0.89332
2009,First Stage of Tertiary Education,3rd Quintile,Yes,0.13446,37,286,0.09485,0.17407
2009,First Stage of Tertiary Education,3rd Quintile,No,0.86525,249,286,0.82560,0.90489
2009,First Stage of Tertiary Education,4th Quintile,Yes,0.13392,49,344,0.09788,0.16996
2009,First Stage of Tertiary Education,4th Quintile,No,0.85461,295,344,0.81730,0.89191
2009,First Stage of Tertiary Education,5th Quintile,Yes,0.08777,38,370,0.05890,0.11665
2009,First Stage of Tertiary Education,5th Quintile,No,0.91223,332,370,0.88335,0.94110
2009,Second Stage of Tertiary Education,1st Quintile,No,0.94380,198,198,0.91163,0.97596
2009,Second Stage of Tertiary Education,2nd Quintile,Yes,0.14134,41,318,0.10299,0.17969
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.85866,277,318,0.82031,0.89701
2009,Second Stage of Tertiary Education,3rd Quintile,Yes,0.12834,70,544,0.10021,0.15648
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.86929,474,544,0.84093,0.89764
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.10711,94,814,0.08585,0.12837
2009,Second Stage of Tertiary Education,4th Quintile,No,0.89150,720,814,0.87012,0.91288
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.11751,242,2135,0.10385,0.13117
2009,Second Stage of Tertiary Education,5th Quintile,No,0.88047,1893,2135,0.86671,0.89424
2010,Pre-primary Level,1st Quintile,No,0.65220,32,32,0.48454,0.81986
2010,Pre-primary Level,2nd Quintile,No,0.72800,33,33,0.57382,0.88218
2010,Pre-primary Level,3rd Quintile,No,0.71297,65,65,0.60214,0.82380
2010,Pre-primary Level,4th Quintile,No,0.70055,58,58,0.58164,0.81945
2010,Pre-primary Level,5th Quintile,No,0.67572,69,69,0.56445,0.78698
2010,Primary Level,1st Quintile,No,0.86217,73,73,0.78254,0.94180
2010,Lower Secondary Level,1st Quintile,Yes,0.14613,78,533,0.11611,0.17615
2010,Lower Secondary Level,1st Quintile,No,0.83947,455,533,0.80828,0.87067
2010,Lower Secondary Level,2nd Quintile,Yes,0.14095,68,438,0.10833,0.17358
2010,Lower Secondary Level,2nd Quintile,No,0.84636,370,438,0.81255,0.88017
2010,Lower Secondary Level,3rd Quintile,Yes,0.14749,42,306,0.10770,0.18729
2010,Lower Secondary Level,3rd Quintile,No,0.81831,264,306,0.77503,0.86158
2010,Lower Secondary Level,4th Quintile,No,0.89028,193,193,0.84607,0.93449
2010,Lower Secondary Level,5th Quintile,No,0.81645,93,93,0.73734,0.89555
2010,Upper Secondary Level,1st Quintile,Yes,0.13502,195,1419,0.11723,0.15281
2010,Upper Secondary Level,1st Quintile,No,0.86426,1224,1419,0.84643,0.88209
2010,Upper Secondary Level,2nd Quintile,Yes,0.15941,280,1784,0.14241,0.17640
2010,Upper Secondary Level,2nd Quintile,No,0.83736,1504,1784,0.82023,0.85449
2010,Upper Secondary Level,3rd Quintile,Yes,0.12568,251,1802,0.11037,0.14099
2010,Upper Secondary Level,3rd Quintile,No,0.87133,1551,1802,0.85587,0.88679
2010,Upper Secondary Level,4th Quintile,Yes,0.13438,225,1747,0.11838,0.15038
2010,Upper Secondary Level,4th Quintile,No,0.86562,1522,1747,0.84962,0.88162
2010,Upper Secondary Level,5th Quintile,Yes,0.09957,150,1522,0.08452,0.11462
2010,Upper Secondary Level,5th Quintile,No,0.89880,1372,1522,0.88365,0.91396
2010,Post-secondary Non-tertiary Level,1st Quintile,No,0.86961,86,86,0.79803,0.94120
2010,Post-secondary Non-tertiary Level,2nd Quintile,No,0.88704,139,139,0.83422,0.93985
2010,Post-secondary Non-tertiary Level,3rd Quintile,No,0.93629,144,144,0.89625,0.97632
2010,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.11102,31,245,0.07160,0.15044
2010,Post-secondary Non-tertiary Level,4th Quintile,No,0.88898,214,245,0.84956,0.92840
2010,Post-secondary Non-tertiary Level,5th Quintile,No,0.92445,265,265,0.89257,0.95633
2010,First Stage of Tertiary Education,1st Quintile,No,0.89665,95,95,0.83512,0.95819
2010,First Stage of Tertiary Education,2nd Quintile,Yes,0.18470,41,202,0.13105,0.23834
2010,First Stage of Tertiary Education,2nd Quintile,No,0.81530,161,202,0.76166,0.86895
2010,First Stage of Tertiary Education,3rd Quintile,Yes,0.16914,38,266,0.12400,0.21427
2010,First Stage of Tertiary Education,3rd Quintile,No,0.83086,228,266,0.78573,0.87600
2010,First Stage of Tertiary Education,4th Quintile,Yes,0.12189,41,335,0.08680,0.15698
2010,First Stage of Tertiary Education,4th Quintile,No,0.87622,294,335,0.84090,0.91154
2010,First Stage of Tertiary Education,5th Quintile,Yes,0.08012,42,344,0.05139,0.10885
2010,First Stage of Tertiary Education,5th Quintile,No,0.91988,302,344,0.89115,0.94861
2010,Second Stage of Tertiary Education,1st Quintile,No,0.89885,166,166,0.85284,0.94486
2010,Second Stage of Tertiary Education,2nd Quintile,Yes,0.17450,46,315,0.13252,0.21648
2010,Second Stage of Tertiary Education,2nd Quintile,No,0.82550,269,315,0.78352,0.86748
2010,Second Stage of Tertiary Education,3rd Quintile,Yes,0.12889,74,535,0.10047,0.15731
2010,Second Stage of Tertiary Education,3rd Quintile,No,0.87064,461,535,0.84217,0.89910
2010,Second Stage of Tertiary Education,4th Quintile,Yes,0.09083,89,797,0.07086,0.11079
2010,Second Stage of Tertiary Education,4th Quintile,No,0.90888,708,797,0.88889,0.92887
2010,Second Stage of Tertiary Education,5th Quintile,Yes,0.09273,198,1979,0.07994,0.10551
2010,Second Stage of Tertiary Education,5th Quintile,No,0.90386,1781,1979,0.89087,0.91685
2011,Pre-primary Level,1st Quintile,No,0.42155,67,67,0.30241,0.54068
2011,Pre-primary Level,2nd Quintile,No,0.39679,51,51,0.26118,0.53240
2011,Pre-primary Level,3rd Quintile,No,0.49294,51,51,0.35436,0.63152
2011,Pre-primary Level,4th Quintile,No,0.64507,85,85,0.54274,0.74739
2011,Pre-primary Level,5th Quintile,No,0.61162,59,59,0.48619,0.73705
2011,Primary Level,1st Quintile,No,0.84293,143,143,0.78308,0.90277
2011,Primary Level,2nd Quintile,No,0.86070,48,48,0.76171,0.95970
2011,Lower Secondary Level,1st Quintile,Yes,0.17518,167,898,0.15030,0.20005
2011,Lower Secondary Level,1st Quintile,No,0.80358,731,898,0.77758,0.82958
2011,Lower Secondary Level,2nd Quintile,Yes,0.15280,88,532,0.12219,0.18340
2011,Lower Secondary Level,2nd Quintile,No,0.83415,444,532,0.80251,0.86579
2011,Lower Secondary Level,3rd Quintile,Yes,0.10700,46,363,0.07516,0.13884
2011,Lower Secondary Level,3rd Quintile,No,0.86676,317,363,0.83175,0.90176
2011,Lower Secondary Level,4th Quintile,No,0.86569,187,187,0.81668,0.91469
2011,Lower Secondary Level,5th Quintile,No,0.81731,93,93,0.73835,0.89627
2011,Upper Secondary Level,1st Quintile,Yes,0.16189,392,2468,0.14735,0.17642
2011,Upper Secondary Level,1st Quintile,No,0.83643,2076,2468,0.82183,0.85102
2011,Upper Secondary Level,2nd Quintile,Yes,0.15439,363,2469,0.14013,0.16864
2011,Upper Secondary Level,2nd Quintile,No,0.84429,2106,2469,0.82999,0.85860
2011,Upper Secondary Level,3rd Quintile,Yes,0.11931,300,2232,0.10586,0.13276
2011,Upper Secondary Level,3rd Quintile,No,0.87834,1932,2232,0.86478,0.89191
2011,Upper Secondary Level,4th Quintile,Yes,0.11741,232,1915,0.10299,0.13183
2011,Upper Secondary Level,4th Quintile,No,0.88232,1683,1915,0.86788,0.89675
2011,Upper Secondary Level,5th Quintile,Yes,0.13376,182,1530,0.11670,0.15082
2011,Upper Secondary Level,5th Quintile,No,0.86431,1348,1530,0.84715,0.88148
2011,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17137,42,273,0.12658,0.21615
2011,Post-secondary Non-tertiary Level,1st Quintile,No,0.81125,231,273,0.76475,0.85776
2011,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.13969,50,306,0.10079,0.17860
2011,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86031,256,306,0.82140,0.89921
2011,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.11159,45,308,0.07637,0.14681
2011,Post-secondary Non-tertiary Level,3rd Quintile,No,0.88841,263,308,0.85319,0.92363
2011,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.11198,49,332,0.07801,0.14595
2011,Post-secondary Non-tertiary Level,4th Quintile,No,0.88802,283,332,0.85405,0.92199
2011,Post-secondary Non-tertiary Level,5th Quintile,No,0.93189,295,295,0.90309,0.96068
2011,First Stage of Tertiary Education,1st Quintile,No,0.83111,129,129,0.76620,0.89601
2011,First Stage of Tertiary Education,2nd Quintile,Yes,0.12056,43,278,0.08221,0.15890
2011,First Stage of Tertiary Education,2nd Quintile,No,0.87944,235,278,0.84110,0.91779
2011,First Stage of Tertiary Education,3rd Quintile,Yes,0.17003,43,308,0.12801,0.21206
2011,First Stage of Tertiary Education,3rd Quintile,No,0.82997,265,308,0.78794,0.87199
2011,First Stage of Tertiary Education,4th Quintile,Yes,0.15008,57,387,0.11445,0.18571
2011,First Stage of Tertiary Education,4th Quintile,No,0.84176,330,387,0.80535,0.87817
2011,First Stage of Tertiary Education,5th Quintile,Yes,0.09567,40,351,0.06485,0.12649
2011,First Stage of Tertiary Education,5th Quintile,No,0.90433,311,351,0.87351,0.93515
2011,Second Stage of Tertiary Education,1st Quintile,Yes,0.09952,45,340,0.06765,0.13139
2011,Second Stage of Tertiary Education,1st Quintile,No,0.89958,295,340,0.86758,0.93157
2011,Second Stage of Tertiary Education,2nd Quintile,Yes,0.14796,79,498,0.11675,0.17918
2011,Second Stage of Tertiary Education,2nd Quintile,No,0.85083,419,498,0.81951,0.88215
2011,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14773,104,740,0.12214,0.17331
2011,Second Stage of Tertiary Education,3rd Quintile,No,0.85227,636,740,0.82669,0.87786
2011,Second Stage of Tertiary Education,4th Quintile,Yes,0.11171,134,1117,0.09323,0.13019
2011,Second Stage of Tertiary Education,4th Quintile,No,0.88788,983,1117,0.86937,0.90639
2011,Second Stage of Tertiary Education,5th Quintile,Yes,0.11050,261,2273,0.09761,0.12339
2011,Second Stage of Tertiary Education,5th Quintile,No,0.88950,2012,2273,0.87661,0.90239
2012,Pre-primary Level,1st Quintile,No,0.53201,97,97,0.43219,0.63182
2012,Pre-primary Level,2nd Quintile,No,0.50288,92,92,0.40015,0.60561
2012,Pre-primary Level,3rd Quintile,No,0.49984,77,77,0.38742,0.61225
2012,Pre-primary Level,4th Quintile,No,0.51063,67,67,0.39003,0.63124
2012,Pre-primary Level,5th Quintile,No,0.54531,70,70,0.42782,0.66280
2012,Primary Level,1st Quintile,Yes,0.15690,44,241,0.11089,0.20292
2012,Primary Level,1st Quintile,No,0.84310,197,241,0.79708,0.88911
2012,Primary Level,2nd Quintile,No,0.83598,44,44,0.72529,0.94666
2012,Lower Secondary Level,1st Quintile,Yes,0.18634,184,1090,0.16321,0.20947
2012,Lower Secondary Level,1st Quintile,No,0.78760,906,1090,0.76330,0.81189
2012,Lower Secondary Level,2nd Quintile,Yes,0.14180,90,649,0.11494,0.16866
2012,Lower Secondary Level,2nd Quintile,No,0.84573,559,649,0.81792,0.87354
2012,Lower Secondary Level,3rd Quintile,Yes,0.14348,64,448,0.11098,0.17598
2012,Lower Secondary Level,3rd Quintile,No,0.83837,384,448,0.80425,0.87250
2012,Lower Secondary Level,4th Quintile,Yes,0.12398,34,275,0.08496,0.16300
2012,Lower Secondary Level,4th Quintile,No,0.84818,241,275,0.80569,0.89067
2012,Lower Secondary Level,5th Quintile,No,0.85240,112,112,0.78642,0.91839
2012,Upper Secondary Level,1st Quintile,Yes,0.18259,464,2837,0.16837,0.19681
2012,Upper Secondary Level,1st Quintile,No,0.81243,2373,2837,0.79806,0.82680
2012,Upper Secondary Level,2nd Quintile,Yes,0.14977,402,2880,0.13674,0.16281
2012,Upper Secondary Level,2nd Quintile,No,0.84799,2478,2880,0.83487,0.86110
2012,Upper Secondary Level,3rd Quintile,Yes,0.14603,351,2563,0.13235,0.15970
2012,Upper Secondary Level,3rd Quintile,No,0.84729,2212,2563,0.83337,0.86122
2012,Upper Secondary Level,4th Quintile,Yes,0.14460,317,2284,0.13018,0.15903
2012,Upper Secondary Level,4th Quintile,No,0.84715,1967,2284,0.83239,0.86191
2012,Upper Secondary Level,5th Quintile,Yes,0.12860,210,1674,0.11256,0.14464
2012,Upper Secondary Level,5th Quintile,No,0.87043,1464,1674,0.85434,0.88652
2012,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.14219,41,319,0.10381,0.18058
2012,Post-secondary Non-tertiary Level,1st Quintile,No,0.85781,278,319,0.81942,0.89619
2012,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.09445,34,321,0.06241,0.12649
2012,Post-secondary Non-tertiary Level,2nd Quintile,No,0.90555,287,321,0.87351,0.93759
2012,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.08054,38,392,0.05357,0.10752
2012,Post-secondary Non-tertiary Level,3rd Quintile,No,0.91488,354,392,0.88722,0.94254
2012,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.07544,43,405,0.04969,0.10119
2012,Post-secondary Non-tertiary Level,4th Quintile,No,0.92225,362,405,0.89614,0.94836
2012,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.10404,34,347,0.07187,0.13621
2012,Post-secondary Non-tertiary Level,5th Quintile,No,0.89596,313,347,0.86379,0.92813
