year,bula_h,sex,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,North Rhine-Westphalia,female,Yes,0.12428,200,1333,0.10656,0.14200
1996,North Rhine-Westphalia,female,No,0.71170,1133,1333,0.68737,0.73603
1996,Hesse,male,Yes,0.08456,45,439,0.05851,0.11062
1996,Hesse,male,No,0.70817,394,439,0.66559,0.75074
1996,Hesse,female,Yes,0.11990,57,463,0.09028,0.14952
1996,Hesse,female,No,0.76077,406,463,0.72187,0.79967
1996,"Rhineland-Palatinate, Saarland",male,No,0.71714,305,305,0.66651,0.76777
1996,"Rhineland-Palatinate, Saarland",female,Yes,0.09378,45,355,0.06341,0.12415
1996,"Rhineland-Palatinate, Saarland",female,No,0.70365,310,355,0.65608,0.75122
1996,Baden-Wuerttemberg,male,Yes,0.09692,91,834,0.07683,0.11701
1996,Baden-Wuerttemberg,male,No,0.69174,743,834,0.66038,0.72310
1996,Baden-Wuerttemberg,female,Yes,0.12510,132,867,0.10306,0.14713
1996,Baden-Wuerttemberg,female,No,0.69246,735,867,0.66172,0.72320
1996,Bavaria,male,Yes,0.09470,79,816,0.07460,0.11481
1996,Bavaria,male,No,0.72698,737,816,0.69639,0.75756
1996,Bavaria,female,Yes,0.12451,112,835,0.10210,0.14692
1996,Bavaria,female,No,0.69136,723,835,0.66001,0.72271
1996,Berlin,male,Yes,0.13213,37,254,0.09040,0.17385
1996,Berlin,male,No,0.67108,217,254,0.61318,0.72897
1996,Berlin,female,Yes,0.11535,33,285,0.07820,0.15251
1996,Berlin,female,No,0.72427,252,285,0.67229,0.77624
1996,Brandenburg,male,No,0.72574,259,259,0.67130,0.78018
1996,Brandenburg,female,Yes,0.13031,45,313,0.09295,0.16766
1996,Brandenburg,female,No,0.72964,268,313,0.68036,0.77893
1996,Mecklenburg-Western Pomerania,male,No,0.72210,170,170,0.65456,0.78964
1996,Mecklenburg-Western Pomerania,female,No,0.70918,171,171,0.64091,0.77745
1996,Saxony,male,Yes,0.06616,37,524,0.04486,0.08747
1996,Saxony,male,No,0.74210,487,524,0.70461,0.77959
1996,Saxony,female,Yes,0.12745,79,583,0.10035,0.15454
1996,Saxony,female,No,0.71605,504,583,0.67942,0.75268
1996,Saxony-Anhalt,male,Yes,0.11147,34,313,0.07655,0.14639
1996,Saxony-Anhalt,male,No,0.72957,279,313,0.68029,0.77886
1996,Saxony-Anhalt,female,Yes,0.16041,68,360,0.12244,0.19837
1996,Saxony-Anhalt,female,No,0.69235,292,360,0.64461,0.74009
1996,Thuringa,male,No,0.73445,294,294,0.68388,0.78502
1996,Thuringa,female,Yes,0.12468,52,340,0.08951,0.15985
1996,Thuringa,female,No,0.69304,288,340,0.64394,0.74214
1997,Schleswig-Holstein,male,No,0.74477,117,117,0.66543,0.82412
1997,Schleswig-Holstein,female,No,0.68575,126,126,0.60436,0.76713
1997,Hamburg,male,No,0.85331,54,54,0.75806,0.94856
1997,Hamburg,female,No,0.69538,55,55,0.57262,0.81814
1997,Lower Saxony,male,Yes,0.09377,45,504,0.06830,0.11925
1997,Lower Saxony,male,No,0.70526,459,504,0.66541,0.74510
1997,Lower Saxony,female,Yes,0.14993,88,526,0.11939,0.18047
1997,Lower Saxony,female,No,0.67410,438,526,0.63400,0.71419
1997,Bremen,male,No,0.83016,40,40,0.71231,0.94801
1997,Bremen,female,No,0.72531,39,39,0.58339,0.86723
1997,North Rhine-Westphalia,male,Yes,0.08308,114,1196,0.06743,0.09873
1997,North Rhine-Westphalia,male,No,0.71991,1082,1196,0.69445,0.74537
1997,North Rhine-Westphalia,female,Yes,0.12946,196,1304,0.11124,0.14769
1997,North Rhine-Westphalia,female,No,0.70981,1108,1304,0.68516,0.73445
1997,Hesse,male,Yes,0.10595,39,409,0.07609,0.13582
1997,Hesse,male,No,0.68237,370,409,0.63719,0.72754
1997,Hesse,female,Yes,0.13878,65,428,0.10598,0.17157
1997,Hesse,female,No,0.72543,363,428,0.68310,0.76776
1997,"Rhineland-Palatinate, Saarland",male,Yes,0.08570,37,340,0.05590,0.11550
1997,"Rhineland-Palatinate, Saarland",male,No,0.72452,303,340,0.67696,0.77208
1997,"Rhineland-Palatinate, Saarland",female,Yes,0.11214,46,369,0.07990,0.14438
1997,"Rhineland-Palatinate, Saarland",female,No,0.70168,323,369,0.65493,0.74842
1997,Baden-Wuerttemberg,male,Yes,0.08521,84,836,0.06627,0.10414
1997,Baden-Wuerttemberg,male,No,0.70111,752,836,0.67006,0.73216
1997,Baden-Wuerttemberg,female,Yes,0.11465,128,862,0.09337,0.13593
1997,Baden-Wuerttemberg,female,No,0.70047,734,862,0.66988,0.73107
1997,Bavaria,male,Yes,0.08344,82,795,0.06421,0.10268
1997,Bavaria,male,No,0.72948,713,795,0.69858,0.76038
1997,Bavaria,female,Yes,0.11919,127,823,0.09704,0.14134
1997,Bavaria,female,No,0.70257,696,823,0.67132,0.73382
1997,Berlin,male,No,0.74376,223,223,0.68633,0.80119
1997,Berlin,female,No,0.75875,239,239,0.70439,0.81311
1997,Brandenburg,male,Yes,0.10039,33,291,0.06580,0.13498
1997,Brandenburg,male,No,0.72462,258,291,0.67321,0.77603
1997,Brandenburg,female,Yes,0.13329,43,302,0.09490,0.17169
1997,Brandenburg,female,No,0.72745,259,302,0.67714,0.77775
1997,Mecklenburg-Western Pomerania,male,No,0.76717,174,174,0.70419,0.83015
1997,Mecklenburg-Western Pomerania,female,No,0.71051,171,171,0.64234,0.77869
1997,Saxony,male,Yes,0.08195,49,516,0.05826,0.10563
1997,Saxony,male,No,0.73923,467,516,0.70131,0.77715
1997,Saxony,female,Yes,0.11616,67,569,0.08981,0.14251
1997,Saxony,female,No,0.72954,502,569,0.69301,0.76607
1997,Saxony-Anhalt,male,Yes,0.12080,42,308,0.08434,0.15725
1997,Saxony-Anhalt,male,No,0.73883,266,308,0.68969,0.78797
1997,Saxony-Anhalt,female,Yes,0.14241,47,356,0.10605,0.17876
1997,Saxony-Anhalt,female,No,0.72221,309,356,0.67562,0.76880
1997,Thuringa,male,No,0.71615,290,290,0.66416,0.76813
1997,Thuringa,female,Yes,0.11343,46,343,0.07982,0.14704
1997,Thuringa,female,No,0.69955,297,343,0.65097,0.74814
1998,Schleswig-Holstein,male,No,0.77734,151,151,0.71077,0.84392
1998,Schleswig-Holstein,female,No,0.68880,163,163,0.61751,0.76010
1998,Hamburg,male,No,0.76348,62,62,0.65684,0.87012
1998,Hamburg,female,No,0.70946,73,73,0.60459,0.81433
1998,Lower Saxony,male,Yes,0.07634,52,595,0.05498,0.09769
1998,Lower Saxony,male,No,0.73356,543,595,0.69800,0.76911
1998,Lower Saxony,female,Yes,0.12438,82,600,0.09795,0.15081
1998,Lower Saxony,female,No,0.68450,518,600,0.64729,0.72172
1998,Bremen,male,No,0.83248,44,44,0.72086,0.94410
1998,Bremen,female,No,0.79826,46,46,0.68100,0.91551
1998,North Rhine-Westphalia,male,Yes,0.07275,117,1364,0.05896,0.08654
1998,North Rhine-Westphalia,male,No,0.73845,1247,1364,0.71512,0.76179
1998,North Rhine-Westphalia,female,Yes,0.12301,208,1468,0.10621,0.13982
1998,North Rhine-Westphalia,female,No,0.70410,1260,1468,0.68075,0.72746
1998,Hesse,male,Yes,0.07389,49,465,0.05009,0.09769
1998,Hesse,male,No,0.71401,416,465,0.67289,0.75513
1998,Hesse,female,Yes,0.12342,70,481,0.09399,0.15285
1998,Hesse,female,No,0.74753,411,481,0.70867,0.78639
1998,"Rhineland-Palatinate, Saarland",male,Yes,0.08760,37,387,0.05940,0.11581
1998,"Rhineland-Palatinate, Saarland",male,No,0.72439,350,387,0.67982,0.76897
1998,"Rhineland-Palatinate, Saarland",female,Yes,0.12588,65,417,0.09400,0.15776
1998,"Rhineland-Palatinate, Saarland",female,No,0.70842,352,417,0.66475,0.75210
1998,Baden-Wuerttemberg,male,Yes,0.06793,85,881,0.05131,0.08456
1998,Baden-Wuerttemberg,male,No,0.72787,796,881,0.69847,0.75728
1998,Baden-Wuerttemberg,female,Yes,0.11835,134,934,0.09762,0.13907
1998,Baden-Wuerttemberg,female,No,0.71420,800,934,0.68521,0.74319
1998,Bavaria,male,Yes,0.10624,98,905,0.08615,0.12633
1998,Bavaria,male,No,0.72170,807,905,0.69249,0.75092
1998,Bavaria,female,Yes,0.14513,159,964,0.12289,0.16738
1998,Bavaria,female,No,0.67695,805,964,0.64741,0.70649
1998,Berlin,male,No,0.73389,229,229,0.67652,0.79125
1998,Berlin,female,No,0.75836,251,251,0.70529,0.81142
1998,Brandenburg,male,Yes,0.11130,37,303,0.07583,0.14677
1998,Brandenburg,male,No,0.72845,266,303,0.67829,0.77861
1998,Brandenburg,female,Yes,0.15232,58,315,0.11258,0.19207
1998,Brandenburg,female,No,0.69216,257,315,0.64110,0.74322
1998,Mecklenburg-Western Pomerania,male,No,0.78488,180,180,0.72468,0.84508
1998,Mecklenburg-Western Pomerania,female,Yes,0.14228,36,209,0.09480,0.18975
1998,Mecklenburg-Western Pomerania,female,No,0.65796,173,209,0.59349,0.72243
1998,Saxony,male,Yes,0.08051,49,569,0.05814,0.10289
1998,Saxony,male,No,0.73675,520,569,0.70053,0.77296
1998,Saxony,female,Yes,0.10329,57,609,0.07910,0.12748
1998,Saxony,female,No,0.74074,552,609,0.70591,0.77558
1998,Saxony-Anhalt,male,Yes,0.11527,48,331,0.08081,0.14972
1998,Saxony-Anhalt,male,No,0.75404,283,331,0.70758,0.80051
1998,Saxony-Anhalt,female,Yes,0.14834,53,360,0.11157,0.18511
1998,Saxony-Anhalt,female,No,0.71994,307,360,0.67349,0.76639
1998,Thuringa,male,Yes,0.13628,52,353,0.10044,0.17212
1998,Thuringa,male,No,0.67033,301,353,0.62122,0.71944
1998,Thuringa,female,Yes,0.11849,56,378,0.08586,0.15111
1998,Thuringa,female,No,0.69973,322,378,0.65346,0.74600
1999,Schleswig-Holstein,male,No,0.75507,136,136,0.68253,0.82762
1999,Schleswig-Holstein,female,No,0.68590,154,154,0.61235,0.75944
1999,Hamburg,male,No,0.77878,57,57,0.67006,0.88749
1999,Hamburg,female,No,0.80680,67,67,0.71155,0.90205
1999,Lower Saxony,male,Yes,0.07603,57,584,0.05451,0.09754
1999,Lower Saxony,male,No,0.74187,527,584,0.70635,0.77739
1999,Lower Saxony,female,Yes,0.12904,86,582,0.10178,0.15630
1999,Lower Saxony,female,No,0.68941,496,582,0.65178,0.72704
1999,Bremen,male,No,0.82662,36,36,0.70120,0.95204
1999,Bremen,female,No,0.74762,40,40,0.61129,0.88395
1999,North Rhine-Westphalia,male,Yes,0.08664,125,1300,0.07134,0.10194
1999,North Rhine-Westphalia,male,No,0.72801,1175,1300,0.70381,0.75221
1999,North Rhine-Westphalia,female,Yes,0.14293,209,1390,0.12453,0.16134
1999,North Rhine-Westphalia,female,No,0.68429,1181,1390,0.65984,0.70873
1999,Hesse,male,Yes,0.07869,42,433,0.05330,0.10408
1999,Hesse,male,No,0.70450,391,433,0.66148,0.74753
1999,Hesse,female,Yes,0.11649,62,461,0.08717,0.14581
1999,Hesse,female,No,0.77159,399,461,0.73322,0.80995
1999,"Rhineland-Palatinate, Saarland",male,Yes,0.09804,44,367,0.06758,0.12851
1999,"Rhineland-Palatinate, Saarland",male,No,0.72456,323,367,0.67879,0.77033
1999,"Rhineland-Palatinate, Saarland",female,Yes,0.11395,56,403,0.08289,0.14501
1999,"Rhineland-Palatinate, Saarland",female,No,0.71443,347,403,0.67027,0.75858
1999,Baden-Wuerttemberg,male,Yes,0.09396,90,846,0.07429,0.11363
1999,Baden-Wuerttemberg,male,No,0.70551,756,846,0.67478,0.73625
1999,Baden-Wuerttemberg,female,Yes,0.10313,112,881,0.08303,0.12322
1999,Baden-Wuerttemberg,female,No,0.71657,769,881,0.68680,0.74635
1999,Bavaria,male,Yes,0.08779,78,868,0.06895,0.10663
1999,Bavaria,male,No,0.75103,790,868,0.72224,0.77981
1999,Bavaria,female,Yes,0.13701,133,923,0.11482,0.15921
1999,Bavaria,female,No,0.68454,790,923,0.65454,0.71454
1999,Berlin,male,No,0.73177,224,224,0.67362,0.78992
1999,Berlin,female,Yes,0.12221,34,268,0.08292,0.16149
1999,Berlin,female,No,0.72081,234,268,0.66700,0.77462
1999,Brandenburg,male,Yes,0.09715,31,284,0.06264,0.13165
1999,Brandenburg,male,No,0.72474,253,284,0.67270,0.77677
1999,Brandenburg,female,Yes,0.17054,57,312,0.12874,0.21234
1999,Brandenburg,female,No,0.68893,255,312,0.63748,0.74038
1999,Mecklenburg-Western Pomerania,male,No,0.73920,169,169,0.67280,0.80560
1999,Mecklenburg-Western Pomerania,female,No,0.71283,180,180,0.64655,0.77911
1999,Saxony,male,Yes,0.08695,54,547,0.06332,0.11058
1999,Saxony,male,No,0.74110,493,547,0.70436,0.77784
1999,Saxony,female,Yes,0.11437,71,603,0.08894,0.13979
1999,Saxony,female,No,0.74561,532,603,0.71082,0.78040
1999,Saxony-Anhalt,male,Yes,0.12223,44,332,0.08694,0.15752
1999,Saxony-Anhalt,male,No,0.76036,288,332,0.71438,0.80635
1999,Saxony-Anhalt,female,Yes,0.12222,47,360,0.08834,0.15610
1999,Saxony-Anhalt,female,No,0.75808,313,360,0.71378,0.80238
1999,Thuringa,male,Yes,0.13034,51,349,0.09497,0.16571
1999,Thuringa,male,No,0.68643,298,349,0.63769,0.73518
1999,Thuringa,female,Yes,0.14627,57,369,0.11016,0.18237
1999,Thuringa,female,No,0.67014,312,369,0.62210,0.71818
2000,Schleswig-Holstein,male,No,0.77105,306,306,0.72389,0.81820
2000,Schleswig-Holstein,female,Yes,0.11784,46,373,0.08507,0.15060
2000,Schleswig-Holstein,female,No,0.69818,327,373,0.65153,0.74483
2000,Hamburg,male,No,0.75950,121,121,0.68304,0.83597
2000,Hamburg,female,No,0.78184,149,149,0.71530,0.84838
2000,Lower Saxony,male,Yes,0.09636,111,997,0.07803,0.11469
2000,Lower Saxony,male,No,0.70905,886,997,0.68084,0.73726
2000,Lower Saxony,female,Yes,0.11978,140,1025,0.09989,0.13966
2000,Lower Saxony,female,No,0.69158,885,1025,0.66329,0.71987
2000,Bremen,male,No,0.72497,74,74,0.62254,0.82741
2000,Bremen,female,No,0.74527,85,85,0.65209,0.83845
2000,North Rhine-Westphalia,male,Yes,0.08685,256,2471,0.07575,0.09796
2000,North Rhine-Westphalia,male,No,0.73429,2215,2471,0.71687,0.75171
2000,North Rhine-Westphalia,female,Yes,0.11657,354,2664,0.10438,0.12876
2000,North Rhine-Westphalia,female,No,0.72245,2310,2664,0.70544,0.73946
2000,Hesse,male,Yes,0.07455,77,813,0.05648,0.09262
2000,Hesse,male,No,0.71831,736,813,0.68737,0.74925
2000,Hesse,female,Yes,0.10509,109,857,0.08455,0.12564
2000,Hesse,female,No,0.74501,748,857,0.71582,0.77421
2000,"Rhineland-Palatinate, Saarland",male,Yes,0.10269,86,680,0.07986,0.12553
2000,"Rhineland-Palatinate, Saarland",male,No,0.68050,594,680,0.64543,0.71558
2000,"Rhineland-Palatinate, Saarland",female,Yes,0.11172,109,780,0.08960,0.13384
2000,"Rhineland-Palatinate, Saarland",female,No,0.70683,671,780,0.67487,0.73880
2000,Baden-Wuerttemberg,male,Yes,0.07199,131,1428,0.05858,0.08540
2000,Baden-Wuerttemberg,male,No,0.71132,1297,1428,0.68781,0.73483
2000,Baden-Wuerttemberg,female,Yes,0.11425,211,1512,0.09821,0.13029
2000,Baden-Wuerttemberg,female,No,0.70099,1301,1512,0.67791,0.72408
2000,Bavaria,male,Yes,0.08385,162,1617,0.07034,0.09736
2000,Bavaria,male,No,0.75290,1455,1617,0.73187,0.77393
2000,Bavaria,female,Yes,0.10709,224,1750,0.09260,0.12158
2000,Bavaria,female,No,0.72646,1526,1750,0.70557,0.74735
2000,Berlin,male,Yes,0.06668,32,384,0.04170,0.09167
2000,Berlin,male,No,0.72893,352,384,0.68441,0.77345
2000,Berlin,female,Yes,0.10128,55,423,0.07250,0.13007
2000,Berlin,female,No,0.72064,368,423,0.67783,0.76345
2000,Brandenburg,male,Yes,0.08513,46,498,0.06059,0.10966
2000,Brandenburg,male,No,0.76588,452,498,0.72865,0.80311
2000,Brandenburg,female,Yes,0.14468,85,519,0.11438,0.17497
2000,Brandenburg,female,No,0.72519,434,519,0.68674,0.76363
2000,Mecklenburg-Western Pomerania,male,Yes,0.11778,34,262,0.07867,0.15688
2000,Mecklenburg-Western Pomerania,male,No,0.76110,228,262,0.70936,0.81283
2000,Mecklenburg-Western Pomerania,female,Yes,0.10862,40,304,0.07358,0.14365
2000,Mecklenburg-Western Pomerania,female,No,0.71451,264,304,0.66365,0.76536
2000,Saxony,male,Yes,0.09016,85,850,0.07089,0.10942
2000,Saxony,male,No,0.72532,765,850,0.69529,0.75534
2000,Saxony,female,Yes,0.09562,102,919,0.07660,0.11465
2000,Saxony,female,No,0.75645,817,919,0.72868,0.78421
2000,Saxony-Anhalt,male,Yes,0.11034,60,492,0.08263,0.13806
2000,Saxony-Anhalt,male,No,0.75143,432,492,0.71320,0.78966
2000,Saxony-Anhalt,female,Yes,0.13930,85,567,0.11077,0.16782
2000,Saxony-Anhalt,female,No,0.74291,482,567,0.70690,0.77891
2000,Thuringa,male,Yes,0.12256,63,511,0.09410,0.15102
2000,Thuringa,male,No,0.71808,448,511,0.67903,0.75713
2000,Thuringa,female,Yes,0.10900,69,540,0.08269,0.13531
2000,Thuringa,female,No,0.74542,471,540,0.70865,0.78220
2001,Schleswig-Holstein,male,No,0.76029,277,277,0.70992,0.81065
2001,Schleswig-Holstein,female,No,0.72216,307,307,0.67197,0.77235
2001,Hamburg,male,No,0.72716,105,105,0.64156,0.81277
2001,Hamburg,female,No,0.69661,122,122,0.61470,0.77853
2001,Lower Saxony,male,Yes,0.09146,99,908,0.07270,0.11022
2001,Lower Saxony,male,No,0.72563,809,908,0.69659,0.75467
2001,Lower Saxony,female,Yes,0.13515,153,942,0.11330,0.15699
2001,Lower Saxony,female,No,0.66792,789,942,0.63783,0.69801
2001,Bremen,male,No,0.80898,68,68,0.71486,0.90311
2001,Bremen,female,No,0.72880,74,74,0.62681,0.83079
2001,North Rhine-Westphalia,male,Yes,0.08172,213,2226,0.07034,0.09310
2001,North Rhine-Westphalia,male,No,0.73136,2013,2226,0.71295,0.74978
2001,North Rhine-Westphalia,female,Yes,0.11485,328,2403,0.10210,0.12760
2001,North Rhine-Westphalia,female,No,0.72282,2075,2403,0.70492,0.74072
2001,Hesse,male,Yes,0.09051,77,713,0.06943,0.11158
2001,Hesse,male,No,0.70576,636,713,0.67229,0.73923
2001,Hesse,female,Yes,0.12060,107,766,0.09752,0.14368
2001,Hesse,female,No,0.72177,659,766,0.69002,0.75353
2001,"Rhineland-Palatinate, Saarland",male,Yes,0.10235,76,633,0.07872,0.12598
2001,"Rhineland-Palatinate, Saarland",male,No,0.66861,557,633,0.63191,0.70530
2001,"Rhineland-Palatinate, Saarland",female,Yes,0.12454,101,716,0.10034,0.14875
2001,"Rhineland-Palatinate, Saarland",female,No,0.69211,615,716,0.65828,0.72595
2001,Baden-Wuerttemberg,male,Yes,0.07840,127,1257,0.06354,0.09327
2001,Baden-Wuerttemberg,male,No,0.70825,1130,1257,0.68311,0.73339
2001,Baden-Wuerttemberg,female,Yes,0.11734,175,1334,0.10007,0.13462
2001,Baden-Wuerttemberg,female,No,0.69671,1159,1334,0.67203,0.72139
2001,Bavaria,male,Yes,0.09239,155,1436,0.07740,0.10737
2001,Bavaria,male,No,0.74527,1281,1436,0.72273,0.76781
2001,Bavaria,female,Yes,0.11217,210,1592,0.09667,0.12768
2001,Bavaria,female,No,0.72582,1382,1592,0.70390,0.74774
2001,Berlin,male,No,0.75006,360,360,0.70527,0.79485
2001,Berlin,female,Yes,0.09941,51,403,0.07016,0.12866
2001,Berlin,female,No,0.73189,352,403,0.68859,0.77520
2001,Brandenburg,male,Yes,0.09591,51,466,0.06915,0.12268
2001,Brandenburg,male,No,0.76205,415,466,0.72335,0.80076
2001,Brandenburg,female,Yes,0.10222,58,488,0.07531,0.12912
2001,Brandenburg,female,No,0.76660,430,488,0.72903,0.80417
2001,Mecklenburg-Western Pomerania,male,No,0.76104,206,206,0.70267,0.81942
2001,Mecklenburg-Western Pomerania,female,Yes,0.10107,36,274,0.06531,0.13683
2001,Mecklenburg-Western Pomerania,female,No,0.71196,238,274,0.65824,0.76567
2001,Saxony,male,Yes,0.08961,78,785,0.06962,0.10961
2001,Saxony,male,No,0.74223,707,785,0.71161,0.77285
2001,Saxony,female,Yes,0.11709,112,853,0.09550,0.13868
2001,Saxony,female,No,0.74865,741,853,0.71952,0.77778
2001,Saxony-Anhalt,male,Yes,0.09396,56,478,0.06778,0.12015
2001,Saxony-Anhalt,male,No,0.78819,422,478,0.75152,0.82486
2001,Saxony-Anhalt,female,Yes,0.13727,77,521,0.10769,0.16685
2001,Saxony-Anhalt,female,No,0.72538,444,521,0.68702,0.76375
2001,Thuringa,male,Yes,0.09138,42,474,0.06541,0.11735
2001,Thuringa,male,No,0.77156,432,474,0.73373,0.80940
2001,Thuringa,female,Yes,0.12701,66,492,0.09755,0.15646
2001,Thuringa,female,No,0.74283,426,492,0.70416,0.78149
2002,Schleswig-Holstein,male,Yes,0.09142,34,346,0.06101,0.12183
2002,Schleswig-Holstein,male,No,0.75117,312,346,0.70554,0.79679
2002,Schleswig-Holstein,female,Yes,0.07676,33,371,0.04963,0.10388
2002,Schleswig-Holstein,female,No,0.73698,338,371,0.69212,0.78185
2002,Hamburg,male,No,0.80596,134,134,0.73875,0.87317
2002,Hamburg,female,No,0.73338,153,153,0.66308,0.80367
2002,Lower Saxony,male,Yes,0.09615,106,966,0.07755,0.11475
2002,Lower Saxony,male,No,0.71705,860,966,0.68863,0.74547
2002,Lower Saxony,female,Yes,0.12138,139,1011,0.10124,0.14152
2002,Lower Saxony,female,No,0.69629,872,1011,0.66793,0.72465
2002,Bremen,male,No,0.74593,68,68,0.64169,0.85017
2002,Bremen,female,No,0.69550,79,79,0.59337,0.79763
2002,North Rhine-Westphalia,male,Yes,0.08822,245,2355,0.07676,0.09967
2002,North Rhine-Westphalia,male,No,0.73696,2110,2355,0.71917,0.75474
2002,North Rhine-Westphalia,female,Yes,0.11399,324,2496,0.10152,0.12646
2002,North Rhine-Westphalia,female,No,0.72234,2172,2496,0.70477,0.73991
2002,Hesse,male,Yes,0.09926,92,788,0.07837,0.12015
2002,Hesse,male,No,0.69023,696,788,0.65793,0.72254
2002,Hesse,female,Yes,0.11710,115,850,0.09547,0.13872
2002,Hesse,female,No,0.71459,735,850,0.68421,0.74497
2002,"Rhineland-Palatinate, Saarland",male,Yes,0.10593,88,649,0.08223,0.12962
2002,"Rhineland-Palatinate, Saarland",male,No,0.67532,561,649,0.63927,0.71138
2002,"Rhineland-Palatinate, Saarland",female,Yes,0.08040,79,725,0.06060,0.10021
2002,"Rhineland-Palatinate, Saarland",female,No,0.73400,646,725,0.70181,0.76618
2002,Baden-Wuerttemberg,male,Yes,0.06933,127,1375,0.05589,0.08276
2002,Baden-Wuerttemberg,male,No,0.71990,1248,1375,0.69615,0.74364
2002,Baden-Wuerttemberg,female,Yes,0.13043,188,1421,0.11291,0.14795
2002,Baden-Wuerttemberg,female,No,0.69329,1233,1421,0.66930,0.71727
2002,Bavaria,male,Yes,0.09261,159,1553,0.07818,0.10703
2002,Bavaria,male,No,0.73343,1394,1553,0.71143,0.75543
2002,Bavaria,female,Yes,0.12132,222,1694,0.10577,0.13687
2002,Bavaria,female,No,0.71446,1472,1694,0.69294,0.73597
2002,Berlin,male,Yes,0.08647,37,401,0.05893,0.11401
2002,Berlin,male,No,0.71759,364,401,0.67347,0.76171
2002,Berlin,female,Yes,0.06557,35,424,0.04198,0.08916
2002,Berlin,female,No,0.78626,389,424,0.74720,0.82533
2002,Brandenburg,male,Yes,0.10137,59,468,0.07400,0.12875
2002,Brandenburg,male,No,0.76489,409,468,0.72642,0.80335
2002,Brandenburg,female,Yes,0.12854,64,492,0.09893,0.15814
2002,Brandenburg,female,No,0.74851,428,492,0.71013,0.78689
2002,Mecklenburg-Western Pomerania,male,Yes,0.13312,33,232,0.08932,0.17693
2002,Mecklenburg-Western Pomerania,male,No,0.73867,199,232,0.68201,0.79532
2002,Mecklenburg-Western Pomerania,female,No,0.73134,251,251,0.67639,0.78629
2002,Saxony,male,Yes,0.08447,71,809,0.06529,0.10365
2002,Saxony,male,No,0.76303,738,809,0.73371,0.79235
2002,Saxony,female,Yes,0.13309,104,839,0.11009,0.15609
2002,Saxony,female,No,0.73786,735,839,0.70808,0.76764
2002,Saxony-Anhalt,male,Yes,0.14025,71,462,0.10855,0.17194
2002,Saxony-Anhalt,male,No,0.74939,391,462,0.70983,0.78895
2002,Saxony-Anhalt,female,Yes,0.13157,68,509,0.10218,0.16097
2002,Saxony-Anhalt,female,No,0.73674,441,509,0.69844,0.77503
2002,Thuringa,male,Yes,0.11497,53,481,0.08644,0.14351
2002,Thuringa,male,No,0.74328,428,481,0.70420,0.78236
2002,Thuringa,female,Yes,0.10536,62,485,0.07801,0.13271
2002,Thuringa,female,No,0.75574,423,485,0.71746,0.79402
2003,Schleswig-Holstein,male,Yes,0.10830,45,320,0.07420,0.14240
2003,Schleswig-Holstein,male,No,0.74651,275,320,0.69877,0.79425
2003,Schleswig-Holstein,female,Yes,0.11363,42,344,0.08005,0.14722
2003,Schleswig-Holstein,female,No,0.69407,302,344,0.64530,0.74284
2003,Hamburg,male,No,0.75381,118,118,0.67575,0.83187
2003,Hamburg,female,No,0.72311,139,139,0.64845,0.79777
2003,Lower Saxony,male,Yes,0.07745,85,921,0.06018,0.09473
2003,Lower Saxony,male,No,0.73558,836,921,0.70708,0.76408
2003,Lower Saxony,female,Yes,0.11068,128,985,0.09108,0.13028
2003,Lower Saxony,female,No,0.72347,857,985,0.69552,0.75142
2003,Bremen,male,No,0.81820,73,73,0.72911,0.90728
2003,Bremen,female,No,0.81388,88,88,0.73210,0.89567
2003,North Rhine-Westphalia,male,Yes,0.09779,254,2252,0.08552,0.11006
2003,North Rhine-Westphalia,male,No,0.72398,1998,2252,0.70552,0.74245
2003,North Rhine-Westphalia,female,Yes,0.11957,327,2387,0.10656,0.13259
2003,North Rhine-Westphalia,female,No,0.70571,2060,2387,0.68743,0.72400
2003,Hesse,male,Yes,0.08659,75,728,0.06614,0.10703
2003,Hesse,male,No,0.70328,653,728,0.67008,0.73649
2003,Hesse,female,Yes,0.09745,84,765,0.07642,0.11848
2003,Hesse,female,No,0.73410,681,765,0.70277,0.76543
2003,"Rhineland-Palatinate, Saarland",male,Yes,0.09861,69,638,0.07546,0.12177
2003,"Rhineland-Palatinate, Saarland",male,No,0.71062,569,638,0.67540,0.74583
2003,"Rhineland-Palatinate, Saarland",female,Yes,0.13160,103,713,0.10677,0.15643
2003,"Rhineland-Palatinate, Saarland",female,No,0.69028,610,713,0.65632,0.72424
2003,Baden-Wuerttemberg,male,Yes,0.08086,145,1301,0.06604,0.09568
2003,Baden-Wuerttemberg,male,No,0.70401,1156,1301,0.67920,0.72882
2003,Baden-Wuerttemberg,female,Yes,0.08852,154,1371,0.07348,0.10356
2003,Baden-Wuerttemberg,female,No,0.72720,1217,1371,0.70362,0.75079
2003,Bavaria,male,Yes,0.07714,130,1469,0.06349,0.09079
2003,Bavaria,male,No,0.74893,1339,1469,0.72674,0.77111
2003,Bavaria,female,Yes,0.11914,222,1646,0.10348,0.13480
2003,Bavaria,female,No,0.71432,1424,1646,0.69249,0.73615
2003,Berlin,male,Yes,0.07972,33,408,0.05340,0.10603
2003,Berlin,male,No,0.74809,375,408,0.70592,0.79027
2003,Berlin,female,Yes,0.10851,49,414,0.07851,0.13850
