"hlf0094","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr guenstig","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2001","2","Staedtischer Raum","184","0.099381852543391","0.0857490194492958","0.113014685637486"
"Sehr guenstig","2001","2","Laendlicher Raum","189","0.131738088703598","0.115698796038081","0.147777381369115"
"Sehr guenstig","2001","3","Staedtischer Raum","220","0.119542627641532","0.105653722304692","0.133431532978372"
"Sehr guenstig","2001","3","Laendlicher Raum","153","0.134152278073229","0.115863278005637","0.152441278140822"
"Sehr guenstig","2001","4","Staedtischer Raum","216","0.121905679762465","0.106689376172491","0.13712198335244"
"Sehr guenstig","2001","4","Laendlicher Raum","109","0.142085196573389","0.118831840490623","0.165338552656155"
"Sehr guenstig","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2001","2","Staedtischer Raum","534","0.294415141650664","0.273646077683564","0.315184205617765"
"Guenstig","2001","2","Laendlicher Raum","449","0.277671554121724","0.256432400195541","0.298910708047907"
"Guenstig","2001","3","Staedtischer Raum","710","0.313491312112562","0.293630901397606","0.333351722827519"
"Guenstig","2001","3","Laendlicher Raum","420","0.317955781148943","0.292966152342699","0.342945409955186"
"Guenstig","2001","4","Staedtischer Raum","522","0.295072188153877","0.273861094007719","0.316283282300036"
"Guenstig","2001","4","Laendlicher Raum","303","0.337282945994905","0.305794559340252","0.368771332649558"
"Guenstig","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2001","2","Staedtischer Raum","934","0.516681019157636","0.493909583818826","0.539452454496447"
"Angemessen","2001","2","Laendlicher Raum","914","0.515426120223762","0.491725082048075","0.539127158399449"
"Angemessen","2001","3","Staedtischer Raum","949","0.458198739271691","0.436868319489112","0.47952915905427"
"Angemessen","2001","3","Laendlicher Raum","625","0.463750467497683","0.436989869148954","0.490511065846411"
"Angemessen","2001","4","Staedtischer Raum","854","0.490532636803108","0.467282862132242","0.513782411473974"
"Angemessen","2001","4","Laendlicher Raum","368","0.424624425682701","0.391703856001321","0.457544995364081"
"Angemessen","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2001","2","Staedtischer Raum","142","0.0670480205528712","0.0556511700250097","0.0784448710807327"
"Etwas zu hoch","2001","2","Laendlicher Raum","148","0.0671346429672173","0.055266384868509","0.0790029010659255"
"Etwas zu hoch","2001","3","Staedtischer Raum","173","0.0833709240982228","0.0715362426092195","0.0952056055872262"
"Etwas zu hoch","2001","3","Laendlicher Raum","121","0.0751015690245957","0.060958563768481","0.0892445742807104"
"Etwas zu hoch","2001","4","Staedtischer Raum","147","0.0720987479340676","0.0600694203422321","0.0841280755259032"
"Etwas zu hoch","2001","4","Laendlicher Raum","65","0.0770203624589372","0.0592626105595673","0.094778114358307"
"Etwas zu hoch","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2001","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2001","2","Staedtischer Raum","56","0.0224739660954369","0.015719885265763","0.0292280469251108"
"Viel zu hoch","2001","2","Laendlicher Raum","8","","",""
"Viel zu hoch","2001","3","Staedtischer Raum","44","0.0253963968759921","0.0186611656371474","0.0321316281148367"
"Viel zu hoch","2001","3","Laendlicher Raum","15","","",""
"Viel zu hoch","2001","4","Staedtischer Raum","37","0.0203907473464816","0.013817656702715","0.0269638379902483"
"Viel zu hoch","2001","4","Laendlicher Raum","21","","",""
"Viel zu hoch","2001","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2001","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2002","2","Staedtischer Raum","165","0.120652279427196","0.104969070663626","0.136335488190767"
"Sehr guenstig","2002","2","Laendlicher Raum","157","0.130266230869291","0.112869095688285","0.147663366050297"
"Sehr guenstig","2002","3","Staedtischer Raum","193","0.0925926713331715","0.0795591808632901","0.105626161803053"
"Sehr guenstig","2002","3","Laendlicher Raum","130","0.126094139873009","0.108145556117701","0.144042723628316"
"Sehr guenstig","2002","4","Staedtischer Raum","327","0.162109733566699","0.146991771407331","0.177227695726068"
"Sehr guenstig","2002","4","Laendlicher Raum","133","0.120069431183436","0.101999647399602","0.138139214967269"
"Sehr guenstig","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2002","2","Staedtischer Raum","524","0.304054528528568","0.281905729552862","0.326203327504274"
"Guenstig","2002","2","Laendlicher Raum","380","0.264891605163832","0.242084065610816","0.287699144716849"
"Guenstig","2002","3","Staedtischer Raum","600","0.304004816149815","0.283321763394419","0.324687868905212"
"Guenstig","2002","3","Laendlicher Raum","424","0.304335793361471","0.279457146568942","0.329214440154001"
"Guenstig","2002","4","Staedtischer Raum","664","0.286662841622944","0.26811351024657","0.305212172999317"
"Guenstig","2002","4","Laendlicher Raum","391","0.316775232290525","0.290912766062711","0.342637698518339"
"Guenstig","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2002","2","Staedtischer Raum","781","0.460467872590065","0.436468761320941","0.48446698385919"
"Angemessen","2002","2","Laendlicher Raum","741","0.508889485173059","0.483050824236176","0.534728146109942"
"Angemessen","2002","3","Staedtischer Raum","920","0.508174572413945","0.485695248522929","0.530653896304961"
"Angemessen","2002","3","Laendlicher Raum","635","0.494432737570449","0.467399784549627","0.521465690591272"
"Angemessen","2002","4","Staedtischer Raum","1008","0.449428926820056","0.429024126878048","0.469833726762063"
"Angemessen","2002","4","Laendlicher Raum","596","0.485393180158284","0.457609029165726","0.513177331150841"
"Angemessen","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2002","2","Staedtischer Raum","158","0.100997529727093","0.0864890250134796","0.115506034440707"
"Etwas zu hoch","2002","2","Laendlicher Raum","145","0.0762746800324325","0.062555433218082","0.0899939268467829"
"Etwas zu hoch","2002","3","Staedtischer Raum","175","0.0898808857258205","0.0770204974735888","0.102741273978052"
"Etwas zu hoch","2002","3","Laendlicher Raum","117","0.070531004824645","0.0566871225457294","0.0843748871035607"
"Etwas zu hoch","2002","4","Staedtischer Raum","248","0.0924354891579238","0.0805544819411738","0.104316496374674"
"Etwas zu hoch","2002","4","Laendlicher Raum","111","0.0645362914895997","0.0508770054007109","0.0781955775784886"
"Etwas zu hoch","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2002","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2002","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2002","2","Staedtischer Raum","29","","",""
"Viel zu hoch","2002","2","Laendlicher Raum","15","","",""
"Viel zu hoch","2002","3","Staedtischer Raum","12","","",""
"Viel zu hoch","2002","3","Laendlicher Raum","8","","",""
"Viel zu hoch","2002","4","Staedtischer Raum","36","0.00936300883237771","0.00541243555049208","0.0133135821142634"
"Viel zu hoch","2002","4","Laendlicher Raum","12","","",""
"Viel zu hoch","2002","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2002","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2003","2","Staedtischer Raum","","","",""
"Sehr guenstig","2003","2","Laendlicher Raum","","","",""
"Sehr guenstig","2003","3","Staedtischer Raum","","","",""
"Sehr guenstig","2003","3","Laendlicher Raum","","","",""
"Sehr guenstig","2003","4","Staedtischer Raum","","","",""
"Sehr guenstig","2003","4","Laendlicher Raum","","","",""
"Sehr guenstig","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2003","2","Staedtischer Raum","","","",""
"Guenstig","2003","2","Laendlicher Raum","","","",""
"Guenstig","2003","3","Staedtischer Raum","","","",""
"Guenstig","2003","3","Laendlicher Raum","","","",""
"Guenstig","2003","4","Staedtischer Raum","","","",""
"Guenstig","2003","4","Laendlicher Raum","","","",""
"Guenstig","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2003","2","Staedtischer Raum","","","",""
"Angemessen","2003","2","Laendlicher Raum","","","",""
"Angemessen","2003","3","Staedtischer Raum","","","",""
"Angemessen","2003","3","Laendlicher Raum","","","",""
"Angemessen","2003","4","Staedtischer Raum","","","",""
"Angemessen","2003","4","Laendlicher Raum","","","",""
"Angemessen","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2003","2","Staedtischer Raum","","","",""
"Etwas zu hoch","2003","2","Laendlicher Raum","","","",""
"Etwas zu hoch","2003","3","Staedtischer Raum","","","",""
"Etwas zu hoch","2003","3","Laendlicher Raum","","","",""
"Etwas zu hoch","2003","4","Staedtischer Raum","","","",""
"Etwas zu hoch","2003","4","Laendlicher Raum","","","",""
"Etwas zu hoch","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2003","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2003","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2003","2","Staedtischer Raum","","","",""
"Viel zu hoch","2003","2","Laendlicher Raum","","","",""
"Viel zu hoch","2003","3","Staedtischer Raum","","","",""
"Viel zu hoch","2003","3","Laendlicher Raum","","","",""
"Viel zu hoch","2003","4","Staedtischer Raum","","","",""
"Viel zu hoch","2003","4","Laendlicher Raum","","","",""
"Viel zu hoch","2003","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2003","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2004","2","Staedtischer Raum","","","",""
"Sehr guenstig","2004","2","Laendlicher Raum","","","",""
"Sehr guenstig","2004","3","Staedtischer Raum","","","",""
"Sehr guenstig","2004","3","Laendlicher Raum","","","",""
"Sehr guenstig","2004","4","Staedtischer Raum","","","",""
"Sehr guenstig","2004","4","Laendlicher Raum","","","",""
"Sehr guenstig","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2004","2","Staedtischer Raum","","","",""
"Guenstig","2004","2","Laendlicher Raum","","","",""
"Guenstig","2004","3","Staedtischer Raum","","","",""
"Guenstig","2004","3","Laendlicher Raum","","","",""
"Guenstig","2004","4","Staedtischer Raum","","","",""
"Guenstig","2004","4","Laendlicher Raum","","","",""
"Guenstig","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2004","2","Staedtischer Raum","","","",""
"Angemessen","2004","2","Laendlicher Raum","","","",""
"Angemessen","2004","3","Staedtischer Raum","","","",""
"Angemessen","2004","3","Laendlicher Raum","","","",""
"Angemessen","2004","4","Staedtischer Raum","","","",""
"Angemessen","2004","4","Laendlicher Raum","","","",""
"Angemessen","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2004","2","Staedtischer Raum","","","",""
"Etwas zu hoch","2004","2","Laendlicher Raum","","","",""
"Etwas zu hoch","2004","3","Staedtischer Raum","","","",""
"Etwas zu hoch","2004","3","Laendlicher Raum","","","",""
"Etwas zu hoch","2004","4","Staedtischer Raum","","","",""
"Etwas zu hoch","2004","4","Laendlicher Raum","","","",""
"Etwas zu hoch","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2004","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2004","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2004","2","Staedtischer Raum","","","",""
"Viel zu hoch","2004","2","Laendlicher Raum","","","",""
"Viel zu hoch","2004","3","Staedtischer Raum","","","",""
"Viel zu hoch","2004","3","Laendlicher Raum","","","",""
"Viel zu hoch","2004","4","Staedtischer Raum","","","",""
"Viel zu hoch","2004","4","Laendlicher Raum","","","",""
"Viel zu hoch","2004","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2004","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2005","2","Staedtischer Raum","115","0.0858956735287045","0.0711543361806028","0.100637010876806"
"Sehr guenstig","2005","2","Laendlicher Raum","137","0.142350599398374","0.123126242333114","0.161574956463633"
"Sehr guenstig","2005","3","Staedtischer Raum","142","0.0799241229460831","0.0668356637028635","0.0930125821893027"
"Sehr guenstig","2005","3","Laendlicher Raum","95","0.0967562380377308","0.0804782113498417","0.11303426472562"
"Sehr guenstig","2005","4","Staedtischer Raum","219","0.101458607579303","0.0889465541009678","0.113970661057638"
"Sehr guenstig","2005","4","Laendlicher Raum","146","0.113962531209332","0.0957623073095153","0.132162755109149"
"Sehr guenstig","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2005","2","Staedtischer Raum","401","0.279633088379594","0.256021537396024","0.303244639363163"
"Guenstig","2005","2","Laendlicher Raum","372","0.25790217300907","0.233832213449167","0.281972132568973"
"Guenstig","2005","3","Staedtischer Raum","501","0.285630848704386","0.263828581177358","0.307433116231414"
"Guenstig","2005","3","Laendlicher Raum","381","0.285135784819353","0.260275996578627","0.309995573060079"
"Guenstig","2005","4","Staedtischer Raum","633","0.307154307984266","0.288037663442204","0.326270952526328"
"Guenstig","2005","4","Laendlicher Raum","292","0.258225555285185","0.233158392169784","0.283292718400585"
"Guenstig","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2005","2","Staedtischer Raum","750","0.549107703503812","0.52293078421485","0.575284622792774"
"Angemessen","2005","2","Laendlicher Raum","635","0.510466315194497","0.482962552326291","0.537970078062703"
"Angemessen","2005","3","Staedtischer Raum","833","0.530681366118287","0.506594040623563","0.55476869161301"
"Angemessen","2005","3","Laendlicher Raum","648","0.510167715956853","0.482641914531889","0.537693517381816"
"Angemessen","2005","4","Staedtischer Raum","1210","0.51771600002533","0.497009231932279","0.538422768118381"
"Angemessen","2005","4","Laendlicher Raum","596","0.497718785085646","0.469081283404872","0.526356286766419"
"Angemessen","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2005","2","Staedtischer Raum","103","0.0815994776297581","0.0671977992396825","0.0960011560198337"
"Etwas zu hoch","2005","2","Laendlicher Raum","116","0.0863867008201733","0.0709298174305541","0.101843584209793"
"Etwas zu hoch","2005","3","Staedtischer Raum","157","0.0966189055656031","0.082359404864486","0.11087840626672"
"Etwas zu hoch","2005","3","Laendlicher Raum","126","0.0950143942616325","0.0788680086066739","0.111160779916591"
"Etwas zu hoch","2005","4","Staedtischer Raum","134","0.0580924718152497","0.0483990042616778","0.0677859393688217"
"Etwas zu hoch","2005","4","Laendlicher Raum","121","0.114583840237269","0.0963404708295542","0.132827209644985"
"Etwas zu hoch","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2005","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2005","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2005","2","Staedtischer Raum","19","","",""
"Viel zu hoch","2005","2","Laendlicher Raum","9","","",""
"Viel zu hoch","2005","3","Staedtischer Raum","16","","",""
"Viel zu hoch","2005","3","Laendlicher Raum","17","","",""
"Viel zu hoch","2005","4","Staedtischer Raum","41","0.0155786125958513","0.0104468092209599","0.0207104159707427"
"Viel zu hoch","2005","4","Laendlicher Raum","16","","",""
"Viel zu hoch","2005","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2005","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2006","2","Staedtischer Raum","147","0.0871470111015758","0.0730234121298915","0.10127061007326"
"Sehr guenstig","2006","2","Laendlicher Raum","126","0.110340438514839","0.0937918712714054","0.126889005758272"
"Sehr guenstig","2006","3","Staedtischer Raum","155","0.0883983629732206","0.0754241242124186","0.101372601734023"
"Sehr guenstig","2006","3","Laendlicher Raum","150","0.111119304589696","0.0949763175490917","0.127262291630301"
"Sehr guenstig","2006","4","Staedtischer Raum","277","0.111576904881695","0.0991073551006931","0.124046454662697"
"Sehr guenstig","2006","4","Laendlicher Raum","177","0.157634149866066","0.13758514549831","0.177683154233822"
"Sehr guenstig","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2006","2","Staedtischer Raum","367","0.237225976934936","0.215925085570817","0.258526868299054"
"Guenstig","2006","2","Laendlicher Raum","390","0.273843914006178","0.250290836651645","0.297396991360711"
"Guenstig","2006","3","Staedtischer Raum","544","0.288332210792272","0.267628773169237","0.309035648415307"
"Guenstig","2006","3","Laendlicher Raum","408","0.287415230246569","0.264169640952333","0.310660819540805"
"Guenstig","2006","4","Staedtischer Raum","766","0.330537592242545","0.311906975768466","0.349168208716624"
"Guenstig","2006","4","Laendlicher Raum","337","0.274524923523491","0.249971083719344","0.299078763327639"
"Guenstig","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2006","2","Staedtischer Raum","859","0.577364702877124","0.55262886044254","0.602100545311707"
"Angemessen","2006","2","Laendlicher Raum","737","0.534930111648852","0.508585684812595","0.561274538485109"
"Angemessen","2006","3","Staedtischer Raum","933","0.487004312025659","0.464159873571977","0.509848750479341"
"Angemessen","2006","3","Laendlicher Raum","701","0.46538478634549","0.439763899926634","0.491005672764346"
"Angemessen","2006","4","Staedtischer Raum","1153","0.45179951584366","0.432089077332119","0.471509954355201"
"Angemessen","2006","4","Laendlicher Raum","616","0.469788371480263","0.44232884553079","0.497247897429737"
"Angemessen","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2006","2","Staedtischer Raum","129","0.0814744444970722","0.0677758807730457","0.0951730082210987"
"Etwas zu hoch","2006","2","Laendlicher Raum","102","0.0620305498383711","0.0492902900732989","0.0747708096034433"
"Etwas zu hoch","2006","3","Staedtischer Raum","170","0.125819816542463","0.110662154180808","0.140977478904119"
"Etwas zu hoch","2006","3","Laendlicher Raum","176","0.124625712730756","0.107660155680141","0.14159126978137"
"Etwas zu hoch","2006","4","Staedtischer Raum","233","0.0985741018931198","0.0867681739405659","0.110380029845674"
"Etwas zu hoch","2006","4","Laendlicher Raum","124","0.0923057639975236","0.0763799558587853","0.108231572136262"
"Etwas zu hoch","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2006","2","Staedtischer Raum","30","0.0167878645892928","0.0103544720325013","0.0232212571460844"
"Viel zu hoch","2006","2","Laendlicher Raum","22","","",""
"Viel zu hoch","2006","3","Staedtischer Raum","37","0.010445297666385","0.00579867356967601","0.0150919217630941"
"Viel zu hoch","2006","3","Laendlicher Raum","21","","",""
"Viel zu hoch","2006","4","Staedtischer Raum","20","","",""
"Viel zu hoch","2006","4","Laendlicher Raum","15","","",""
"Viel zu hoch","2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2007","2","Staedtischer Raum","89","0.0570763886340242","0.0442821951440605","0.0698705821239878"
"Sehr guenstig","2007","2","Laendlicher Raum","97","0.0785853890154092","0.063906830080457","0.0932639479503615"
"Sehr guenstig","2007","3","Staedtischer Raum","204","0.110425846809","0.0955837296086582","0.125267964009342"
"Sehr guenstig","2007","3","Laendlicher Raum","143","0.0894819540014137","0.074656598890462","0.104307309112365"
"Sehr guenstig","2007","4","Staedtischer Raum","207","0.0973041304898691","0.085149649829579","0.109458611150159"
"Sehr guenstig","2007","4","Laendlicher Raum","122","0.102208606305854","0.0850837352801928","0.119333477331514"
"Sehr guenstig","2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2007","2","Staedtischer Raum","353","0.287377597566806","0.262420009851837","0.312335185281775"
"Guenstig","2007","2","Laendlicher Raum","395","0.348127522772148","0.322141759827951","0.374113285716346"
"Guenstig","2007","3","Staedtischer Raum","520","0.275382438422996","0.254228464837134","0.296536412008858"
"Guenstig","2007","3","Laendlicher Raum","414","0.312673145326057","0.28859516562937","0.336751125022744"
"Guenstig","2007","4","Staedtischer Raum","683","0.304377545579171","0.285506622569683","0.32324846858866"
"Guenstig","2007","4","Laendlicher Raum","380","0.319247732517597","0.292893260735893","0.345602204299301"
"Guenstig","2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2007","2","Staedtischer Raum","656","0.531742341008973","0.504222907975348","0.559261774042598"
