year,bula_h,sampreg,ple0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2019,Berlin,West,No,0.0246202040035184,537,25555,0.024583294732815,0.0246571132742218
2019,Berlin,East,No,0.014947663642674858,353,25555,0.014918762229831463,0.014976565055518252
2019,Brandenburg,East,Yes,0.0012801218602883442,39,25555,0.001271605573721955,0.0012886381468547334
2019,Brandenburg,East,No,0.02984656062015481,1072,25555,0.0298060312249887,0.02988709001532092
2019,Mecklenburg-Western Pomerania,East,No,0.018629868786311343,593,25555,0.018597663728832047,0.01866207384379064
2019,Saxony,East,Yes,0.0020096823354845994,50,25555,0.00199901564645198,0.002020349024517219
2019,Saxony,East,No,0.05058707397848708,1584,25555,0.05053487642922766,0.0506392715277465
2019,Saxony-Anhalt,East,Yes,0.0011177476488612246,34,25555,0.0011097891383603713,0.001125706159362078
2019,Saxony-Anhalt,East,No,0.026298969281503694,855,25555,0.026260855245361224,0.026337083317646164
2019,Thuringa,East,No,0.025436873904884975,893,25555,0.02539937318378174,0.02547437462598821
2021,Schleswig-Holstein,West,Yes,0.0014988914000438698,31,19056,0.0014897108615545595,0.0015080719385331801
2021,Schleswig-Holstein,West,No,0.03593197918209134,794,19056,0.035887811642770474,0.0359761467214122
2021,Hamburg,West,No,0.02137127149255641,430,19056,0.02133695262432818,0.02140559036078464
2021,Lower Saxony,West,Yes,0.005497336732912625,97,19056,0.005479790336317087,0.005514883129508163
2021,Lower Saxony,West,No,0.08979532257620537,1784,19056,0.08972747955418033,0.08986316559823042
2021,Bremen,West,No,0.008251764855004428,140,19056,0.008230297282611338,0.008273232427397519
2021,North Rhine-Westphalia,West,Yes,0.010569971397784853,176,19056,0.01054570315977775,0.010594239635791956
2021,North Rhine-Westphalia,West,No,0.20792529768671392,3936,19056,0.20782899341895356,0.20802160195447428
2021,Hesse,West,Yes,0.00471418221017407,53,19056,0.004697927250879631,0.004730437169468509
2021,Hesse,West,No,0.07395710631999501,1270,19056,0.07389500307362043,0.07401920956636959
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.0029620044877821747,44,19056,0.0029491084140753797,0.00297490056148897
2021,"Rhineland-Palatinate, Saarland",West,No,0.055236790082577265,952,19056,0.05518257944699579,0.05529100071815874
2021,Baden-Wuerttemberg,West,Yes,0.007654785822831069,88,19056,0.007634103147823858,0.00767546849783828
2021,Baden-Wuerttemberg,West,No,0.12780494998103398,2079,19056,0.12772572002001492,0.12788417994205303
2021,Bavaria,West,Yes,0.007083104477664801,135,19056,0.0070632033781959785,0.007103005577133623
2021,Bavaria,West,No,0.14370757526186487,2717,19056,0.1436243299704482,0.14379082055328155
2021,Berlin,West,Yes,0.0013558187563548943,38,19056,0.0013470867307029224,0.0013645507820068661
2021,Berlin,West,No,0.026826978025478634,521,19056,0.02678863470641972,0.02686532134453755
2021,Berlin,East,No,0.013835850545591338,331,19056,0.013808130985589412,0.013863570105593264
2021,Brandenburg,East,Yes,0.001174402762015933,33,19056,0.001166275165042841,0.001182530358989025
2021,Brandenburg,East,No,0.030390147286941,668,19056,0.03034941172529821,0.030430882848583793
2021,Mecklenburg-Western Pomerania,East,No,0.01935718221686739,388,19056,0.0193244869195355,0.019389877514199277
2021,Saxony,East,Yes,0.0020210208014700224,33,19056,0.002010363312674843,0.002031678290265202
2021,Saxony,East,No,0.050107797722723835,1127,19056,0.05005602528490517,0.050159570160542497
2021,Saxony-Anhalt,East,No,0.0257616055180416,584,19056,0.02572401070932553,0.025799200326757667
2021,Thuringa,East,No,0.025206862397279324,607,19056,0.025169663983331206,0.02524406081122744
