year,age_gr,bula_h,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,Hesse,Rather not,0.25629,116,378,0.21222,0.30036
2019,30-45 y.,Hesse,Never,0.32411,118,378,0.27687,0.37136
2019,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.33850,90,287,0.28366,0.39335
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Rather not,0.26374,87,287,0.21267,0.31481
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.26770,110,287,0.21638,0.31901
2019,30-45 y.,Baden-Wuerttemberg,"Yes, happily",0.08084,46,710,0.06078,0.10091
2019,30-45 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.23388,188,710,0.20272,0.26503
2019,30-45 y.,Baden-Wuerttemberg,Rather not,0.30755,224,710,0.27358,0.34152
2019,30-45 y.,Baden-Wuerttemberg,Never,0.35184,252,710,0.31669,0.38699
2019,30-45 y.,Bavaria,"Yes, happily",0.05374,45,978,0.03960,0.06788
2019,30-45 y.,Bavaria,"Yes, depending on situation",0.19973,226,978,0.17466,0.22480
2019,30-45 y.,Bavaria,Rather not,0.30227,291,978,0.27348,0.33107
2019,30-45 y.,Bavaria,Never,0.39654,416,978,0.36587,0.42722
2019,30-45 y.,Berlin,"Yes, happily",0.29553,78,307,0.24440,0.34665
2019,30-45 y.,Berlin,"Yes, depending on situation",0.37847,133,307,0.32413,0.43281
2019,30-45 y.,Berlin,Rather not,0.17295,64,307,0.13058,0.21533
2019,30-45 y.,Berlin,Never,0.11977,32,307,0.08339,0.15615
2019,30-45 y.,Brandenburg,"Yes, depending on situation",0.28700,78,202,0.22446,0.34954
2019,30-45 y.,Brandenburg,Rather not,0.31537,62,202,0.25114,0.37961
2019,30-45 y.,Brandenburg,Never,0.28155,62,202,0.21938,0.34373
2019,30-45 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.58617,58,89,0.48326,0.68908
2019,30-45 y.,Mecklenburg-Western Pomerania,Never,0.11829,31,89,0.05081,0.18577
2019,30-45 y.,Saxony,"Yes, depending on situation",0.23921,116,400,0.19735,0.28107
2019,30-45 y.,Saxony,Rather not,0.35946,146,400,0.31237,0.40654
2019,30-45 y.,Saxony,Never,0.32809,138,400,0.28202,0.37416
2019,30-45 y.,Saxony-Anhalt,"Yes, depending on situation",0.44294,80,196,0.37322,0.51266
2019,30-45 y.,Saxony-Anhalt,Rather not,0.26900,65,196,0.20676,0.33124
2019,30-45 y.,Saxony-Anhalt,Never,0.20488,51,196,0.14823,0.26153
2019,30-45 y.,Thuringa,"Yes, depending on situation",0.37487,77,202,0.30795,0.44180
2019,30-45 y.,Thuringa,Rather not,0.21631,65,202,0.15939,0.27323
2019,30-45 y.,Thuringa,Never,0.19473,60,202,0.13998,0.24947
2019,46-65 y.,Schleswig-Holstein,"Yes, depending on situation",0.29204,114,323,0.24238,0.34171
2019,46-65 y.,Schleswig-Holstein,Rather not,0.27137,82,323,0.22280,0.31994
2019,46-65 y.,Schleswig-Holstein,Never,0.33117,127,323,0.27976,0.38257
2019,46-65 y.,Hamburg,"Yes, depending on situation",0.26427,50,191,0.20157,0.32697
2019,46-65 y.,Hamburg,Rather not,0.28565,63,191,0.22142,0.34988
2019,46-65 y.,Hamburg,Never,0.36864,78,191,0.30004,0.43724
2019,46-65 y.,Lower Saxony,"Yes, happily",0.08270,62,989,0.06553,0.09988
2019,46-65 y.,Lower Saxony,"Yes, depending on situation",0.28509,309,989,0.25694,0.31324
2019,46-65 y.,Lower Saxony,Rather not,0.27676,265,989,0.24886,0.30466
2019,46-65 y.,Lower Saxony,Never,0.31907,353,989,0.29000,0.34813
2019,46-65 y.,Bremen,Never,0.38281,33,33,0.21440,0.55123
2019,46-65 y.,North Rhine-Westphalia,"Yes, happily",0.05252,117,2134,0.04306,0.06199
2019,46-65 y.,North Rhine-Westphalia,"Yes, depending on situation",0.27685,640,2134,0.25786,0.29584
2019,46-65 y.,North Rhine-Westphalia,Rather not,0.27219,607,2134,0.25331,0.29108
2019,46-65 y.,North Rhine-Westphalia,Never,0.36981,770,2134,0.34933,0.39030
2019,46-65 y.,Hesse,"Yes, happily",0.02547,33,723,0.01397,0.03696
2019,46-65 y.,Hesse,"Yes, depending on situation",0.35827,251,723,0.32330,0.39325
2019,46-65 y.,Hesse,Rather not,0.26998,200,723,0.23759,0.30236
2019,46-65 y.,Hesse,Never,0.32703,239,723,0.29281,0.36125
2019,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, happily",0.04592,31,565,0.02865,0.06320
2019,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.22316,148,565,0.18880,0.25753
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Rather not,0.29437,174,565,0.25676,0.33199
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.37857,212,565,0.33854,0.41860
2019,46-65 y.,Baden-Wuerttemberg,"Yes, happily",0.04025,65,1088,0.02857,0.05194
2019,46-65 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.23071,290,1088,0.20566,0.25575
2019,46-65 y.,Baden-Wuerttemberg,Rather not,0.34454,360,1088,0.31629,0.37279
2019,46-65 y.,Baden-Wuerttemberg,Never,0.35755,373,1088,0.32906,0.38604
2019,46-65 y.,Bavaria,"Yes, happily",0.04476,66,1551,0.03447,0.05506
2019,46-65 y.,Bavaria,"Yes, depending on situation",0.19091,376,1551,0.17134,0.21048
2019,46-65 y.,Bavaria,Rather not,0.27952,454,1551,0.25718,0.30186
2019,46-65 y.,Bavaria,Never,0.43678,655,1551,0.41209,0.46147
2019,46-65 y.,Berlin,"Yes, happily",0.10312,53,376,0.07234,0.13390
2019,46-65 y.,Berlin,"Yes, depending on situation",0.39428,170,376,0.34482,0.44374
2019,46-65 y.,Berlin,Rather not,0.27564,84,376,0.23041,0.32086
2019,46-65 y.,Berlin,Never,0.21725,69,376,0.17551,0.25899
2019,46-65 y.,Brandenburg,"Yes, happily",0.08593,38,482,0.06089,0.11098
2019,46-65 y.,Brandenburg,"Yes, depending on situation",0.27883,144,482,0.23876,0.31891
2019,46-65 y.,Brandenburg,Rather not,0.24023,118,482,0.20205,0.27841
2019,46-65 y.,Brandenburg,Never,0.38967,182,482,0.34609,0.43325
2019,46-65 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.20748,71,234,0.15541,0.25955
2019,46-65 y.,Mecklenburg-Western Pomerania,Rather not,0.30701,77,234,0.24778,0.36624
2019,46-65 y.,Mecklenburg-Western Pomerania,Never,0.40656,86,234,0.34348,0.46963
2019,46-65 y.,Saxony,"Yes, depending on situation",0.19908,158,602,0.16716,0.23101
2019,46-65 y.,Saxony,Rather not,0.34314,198,602,0.30519,0.38110
2019,46-65 y.,Saxony,Never,0.39370,246,602,0.35464,0.43276
2019,46-65 y.,Saxony-Anhalt,"Yes, depending on situation",0.31075,122,343,0.26170,0.35980
2019,46-65 y.,Saxony-Anhalt,Rather not,0.24083,92,343,0.19551,0.28615
2019,46-65 y.,Saxony-Anhalt,Never,0.34218,129,343,0.29189,0.39246
2019,46-65 y.,Thuringa,"Yes, depending on situation",0.28654,109,350,0.23910,0.33398
2019,46-65 y.,Thuringa,Rather not,0.27809,100,350,0.23108,0.32510
2019,46-65 y.,Thuringa,Never,0.36754,141,350,0.31695,0.41812
2019,66 and older,Schleswig-Holstein,"Yes, depending on situation",0.21159,43,192,0.15367,0.26952
2019,66 and older,Schleswig-Holstein,Rather not,0.31397,60,192,0.24815,0.37979
2019,66 and older,Schleswig-Holstein,Never,0.46492,89,192,0.39419,0.53566
2019,66 and older,Hamburg,Never,0.55086,62,62,0.42604,0.67569
2019,66 and older,Lower Saxony,"Yes, depending on situation",0.16606,95,440,0.13125,0.20087
2019,66 and older,Lower Saxony,Rather not,0.25024,117,440,0.20972,0.29076
2019,66 and older,Lower Saxony,Never,0.51500,228,440,0.46825,0.56175
2019,66 and older,North Rhine-Westphalia,"Yes, depending on situation",0.14920,167,946,0.12649,0.17192
2019,66 and older,North Rhine-Westphalia,Rather not,0.23928,247,946,0.21208,0.26648
2019,66 and older,North Rhine-Westphalia,Never,0.56744,532,946,0.53585,0.59902
2019,66 and older,Hesse,"Yes, depending on situation",0.15984,68,271,0.11613,0.20356
2019,66 and older,Hesse,Rather not,0.25545,74,271,0.20343,0.30747
2019,66 and older,Hesse,Never,0.52841,129,271,0.46886,0.58795
2019,66 and older,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.12713,48,277,0.08783,0.16643
2019,66 and older,"Rhineland-Palatinate, Saarland",Rather not,0.24428,67,277,0.19359,0.29497
2019,66 and older,"Rhineland-Palatinate, Saarland",Never,0.55213,162,277,0.49346,0.61080
2019,66 and older,Baden-Wuerttemberg,"Yes, depending on situation",0.13237,90,527,0.10341,0.16134
2019,66 and older,Baden-Wuerttemberg,Rather not,0.28392,142,527,0.24538,0.32245
2019,66 and older,Baden-Wuerttemberg,Never,0.55940,295,527,0.51697,0.60182
2019,66 and older,Bavaria,"Yes, depending on situation",0.13888,117,763,0.11433,0.16344
2019,66 and older,Bavaria,Rather not,0.20046,194,763,0.17203,0.22888
2019,66 and older,Bavaria,Never,0.60498,452,763,0.57027,0.63969
2019,66 and older,Berlin,"Yes, depending on situation",0.28602,64,180,0.21982,0.35222
2019,66 and older,Berlin,Rather not,0.27427,54,180,0.20891,0.33963
2019,66 and older,Berlin,Never,0.31013,62,180,0.24237,0.37789
2019,66 and older,Brandenburg,"Yes, depending on situation",0.14026,45,266,0.09845,0.18207
2019,66 and older,Brandenburg,Rather not,0.23831,67,266,0.18702,0.28961
2019,66 and older,Brandenburg,Never,0.59729,154,266,0.53824,0.65634
2019,66 and older,Mecklenburg-Western Pomerania,Rather not,0.35726,41,121,0.27152,0.44300
2019,66 and older,Mecklenburg-Western Pomerania,Never,0.45004,80,121,0.36103,0.53906
2019,66 and older,Saxony,"Yes, depending on situation",0.10097,45,369,0.07019,0.13175
2019,66 and older,Saxony,Rather not,0.21486,87,369,0.17290,0.25683
2019,66 and older,Saxony,Never,0.65373,237,369,0.60512,0.70234
2019,66 and older,Saxony-Anhalt,"Yes, depending on situation",0.14308,34,186,0.09262,0.19354
2019,66 and older,Saxony-Anhalt,Rather not,0.18197,33,186,0.12637,0.23757
2019,66 and older,Saxony-Anhalt,Never,0.63090,119,186,0.56137,0.70044
2019,66 and older,Thuringa,Rather not,0.15612,52,187,0.10396,0.20828
2019,66 and older,Thuringa,Never,0.73446,135,187,0.67099,0.79793
