year,pli0098_h,quintil_oecd,sex,proportion,n,lower_confidence,upper_confidence
1994,Never,3rd Quintile,female,0.0981031416716064,16642,0.09358382048764917,0.10262246285556363
1994,Never,4th Quintile,male,0.08032009484291643,16642,0.07619072513573742,0.08444946455009543
1994,Never,4th Quintile,female,0.061203319502074686,16642,0.057561431599721054,0.06484520740442831
1994,Never,5th Quintile,male,0.03452874925903972,16642,0.03175470485111026,0.037302793666969175
1994,Never,5th Quintile,female,0.027119146413752224,16642,0.02465128283466774,0.029587009992836706
1995,At least once per week,1st Quintile,female,0.16846361185983827,17246,0.16287755227711118,0.17404967144256536
1995,At least once per week,2nd Quintile,female,0.16576819407008087,17246,0.16021802956802278,0.17131835857213895
1995,At least once per week,1st Quintile,male,0.14555256064690028,17246,0.1402891836041268,0.15081593768967377
1995,At least once per week,2nd Quintile,male,0.11725067385444744,17246,0.11244904871924447,0.12205229898965042
1995,At least once per week,3rd Quintile,female,0.11388140161725067,17246,0.10914024602176897,0.11862255721273238
1995,At least once per week,4th Quintile,female,0.08827493261455525,17246,0.08404081882125136,0.09250904640785915
1995,At least once per week,3rd Quintile,male,0.08423180592991913,17246,0.0800866324170826,0.08837697944275567
1995,At least once per week,4th Quintile,male,0.06064690026954178,17246,0.05708459920121317,0.06420920133787039
1995,At least once per week,5th Quintile,female,0.03504043126684636,17246,0.03229600757171107,0.037784854961981654
1995,At least once per week,5th Quintile,male,0.020889487870619946,17246,0.018755010112948313,0.02302396562829158
1995,At least once per month,2nd Quintile,female,0.1653290529695024,17246,0.15978478620966657,0.17087331972933822
1995,At least once per month,1st Quintile,female,0.14847512038523275,17246,0.1431682632736397,0.1537819774968258
1995,At least once per month,2nd Quintile,male,0.13643659711075443,17246,0.1313135961832354,0.14155959803827345
1995,At least once per month,3rd Quintile,female,0.1187800963081862,17246,0.11395144476520433,0.12360874785116807
1995,At least once per month,3rd Quintile,male,0.09871589085072231,17246,0.09426408442498026,0.10316769727646437
1995,At least once per month,1st Quintile,male,0.09791332263242375,17246,0.09347767632177878,0.10234896894306872
1995,At least once per month,4th Quintile,female,0.0826645264847512,17246,0.07855458569041555,0.08677446727908684
1995,At least once per month,4th Quintile,male,0.07062600321027288,17246,0.06680225352785966,0.07444975289268609
1995,At least once per month,5th Quintile,female,0.044141252006420544,17246,0.04107554205480258,0.04720696195803851
1995,At least once per month,5th Quintile,male,0.03691813804173355,17246,0.034103883491085236,0.039732392592381864
1995,Seldom,2nd Quintile,female,0.15331944030961595,17246,0.14794206576259356,0.15869681485663834
1995,Seldom,3rd Quintile,female,0.13605239654659124,17246,0.1309354759147273,0.14116931717845518
1995,Seldom,2nd Quintile,male,0.12831199761833878,17246,0.12332055540133405,0.1333034398353435
1995,Seldom,1st Quintile,female,0.11878535278356654,17246,0.11395660880036991,0.12361409676676317
1995,Seldom,3rd Quintile,male,0.11759452217922,17246,0.1127867982212607,0.12240224613717932
1995,Seldom,1st Quintile,male,0.09437332539446264,17246,0.09001006519456153,0.09873658559436374
1995,Seldom,4th Quintile,female,0.08782375707055672,17246,0.08359943263778097,0.09204808150333246
1995,Seldom,4th Quintile,male,0.08752604941947008,17246,0.083308202814146,0.09174389602479416
1995,Seldom,5th Quintile,male,0.03959511759452218,17246,0.03668466936434785,0.042505565824696515
1995,Seldom,5th Quintile,female,0.03661804108365585,17246,0.03381481136433184,0.03942127080297986
1995,Never,1st Quintile,female,0.1496875454149106,17246,0.1443628596382748,0.15501223119154642
1995,Never,2nd Quintile,male,0.14808894056096497,17246,0.14278778777065315,0.1533900933512768
1995,Never,2nd Quintile,female,0.14605435256503416,17246,0.1407834589944823,0.151325246135586
1995,Never,3rd Quintile,male,0.12367388460979509,17246,0.1187604660867768,0.12858730313281339
1995,Never,1st Quintile,male,0.1222206074698445,17246,0.11733209429652543,0.1271091206431636
1995,Never,3rd Quintile,female,0.10085743351257084,17246,0.09636294664434118,0.1053519203808005
1995,Never,4th Quintile,male,0.07862229327132685,17246,0.07460527706258796,0.08263930948006573
1995,Never,4th Quintile,female,0.06336288330184567,17246,0.059726957365277354,0.06699880923841398
1995,Never,5th Quintile,male,0.03662258392675483,17246,0.03381918693789767,0.039425980915611995
1995,Never,5th Quintile,female,0.030809475366952478,17246,0.028230432196661423,0.03338851853724353
1996,At least once per week,2nd Quintile,female,0.16257668711656442,16862,0.15700735410058134,0.1681460201325475
1996,At least once per week,1st Quintile,female,0.1418711656441718,16862,0.136604632218131,0.1471376990702126
1996,At least once per week,1st Quintile,male,0.12653374233128833,16862,0.121515775669634,0.1315517089929427
1996,At least once per week,3rd Quintile,female,0.125,16862,0.12000816109041915,0.12999183890958085
1996,At least once per week,2nd Quintile,male,0.12116564417177914,16862,0.11624020693045577,0.1260910814131025
1996,At least once per week,3rd Quintile,male,0.09662576687116564,16862,0.09216631115844522,0.10108522258388607
1996,At least once per week,4th Quintile,female,0.08742331288343558,16862,0.08315997411083559,0.09168665165603557
1996,At least once per week,4th Quintile,male,0.06595092024539877,16862,0.06220466980293068,0.06969717068786685
1996,At least once per week,5th Quintile,female,0.04217791411042945,16862,0.039144117223105915,0.04521171099775298
1996,At least once per week,5th Quintile,male,0.03067484662576687,16862,0.028072126501172013,0.033277566750361726
1996,At least once per month,2nd Quintile,female,0.1631623212783852,16862,0.1575849175893837,0.1687397249673867
1996,At least once per month,1st Quintile,female,0.15138772077375945,16862,0.14597766789585812,0.15679777365166078
1996,At least once per month,3rd Quintile,female,0.1295206055508831,16862,0.12445244680398974,0.13458876429777647
1996,At least once per month,2nd Quintile,male,0.12279226240538267,16862,0.11783846482872237,0.12774605998204297
1996,At least once per month,3rd Quintile,male,0.10681244743481917,16862,0.10215032372789769,0.11147457114174066
1996,At least once per month,1st Quintile,male,0.09671993271656855,16862,0.09225853711154526,0.10118132832159184
1996,At least once per month,4th Quintile,female,0.0815811606391926,16862,0.07744957403569282,0.08571274724269239
1996,At least once per month,4th Quintile,male,0.07232968881412952,16862,0.06841986978410097,0.07623950784415806
1996,At least once per month,5th Quintile,male,0.03868797308662742,16862,0.0357771104922753,0.041598835680979544
1996,At least once per month,5th Quintile,female,0.03700588730025231,16862,0.03415651790137664,0.03985525669912798
1996,Seldom,2nd Quintile,female,0.1578503095104108,16862,0.15234706391771402,0.16335355510310756
1996,Seldom,2nd Quintile,male,0.1277433877321328,16862,0.12270498500050644,0.13278179046375918
1996,Seldom,3rd Quintile,female,0.1257737760270118,16862,0.12076872518343715,0.13077882687058648
1996,Seldom,3rd Quintile,male,0.1212718064153067,16862,0.11634450950829607,0.12619910332231732
1996,Seldom,1st Quintile,female,0.11620709060213844,16862,0.1113699011250226,0.12104428007925427
1996,Seldom,4th Quintile,female,0.09088351153629713,16862,0.08654486924183281,0.09522215383076145
1996,Seldom,4th Quintile,male,0.08778840742824986,16862,0.08351703039992482,0.09205978445657491
1996,Seldom,1st Quintile,male,0.08525604952166572,16862,0.08104089107379664,0.08947120796953481
1996,Seldom,5th Quintile,male,0.04586381541924592,16862,0.04270632673730855,0.049021304101183286
1996,Seldom,5th Quintile,female,0.0413618458075408,16862,0.038356262019069644,0.044367429596011955
1996,Never,2nd Quintile,male,0.1538690034160107,16862,0.1484227743723868,0.1593152324596346
1996,Never,2nd Quintile,female,0.15119560374275953,16862,0.14578837277399453,0.15660283471152453
1996,Never,1st Quintile,female,0.13574929451953066,16862,0.13057929871253832,0.140919290326523
1996,Never,3rd Quintile,male,0.11881776325560671,16862,0.11393376970173619,0.12370175680947723
1996,Never,1st Quintile,male,0.10663894252190703,16862,0.10198015447674466,0.1112977305670694
1996,Never,3rd Quintile,female,0.10188623199168276,16862,0.09732034712041489,0.10645211686295063
1996,Never,4th Quintile,male,0.08807366701321848,16862,0.08379602490065925,0.0923513091257777
1996,Never,4th Quintile,female,0.07292440219812862,16862,0.0689998009048255,0.07684900349143174
1996,Never,5th Quintile,male,0.038467250854002676,16862,0.035564370447915515,0.041370131260089836
1996,Never,5th Quintile,female,0.03237784048715283,16862,0.02970619781670442,0.03504948315760124
1997,At least once per week,2nd Quintile,female,0.16889238020424194,16487,0.16317339579577975,0.17461136461270413
1997,At least once per week,2nd Quintile,male,0.13040062843676356,16487,0.12526037297523177,0.13554088389829536
1997,At least once per week,3rd Quintile,female,0.12961508248232523,16487,0.12448801892667077,0.13474214603797968
1997,At least once per week,1st Quintile,female,0.12804399057344854,16487,0.1229434977559538,0.13314448339094326
1997,At least once per week,1st Quintile,male,0.11076197957580518,16487,0.10597138279308216,0.1155525763585282
1997,At least once per week,3rd Quintile,male,0.10526315789473684,16487,0.10057857304045073,0.10994774274902294
1997,At least once per week,4th Quintile,female,0.08641005498821681,16487,0.08212118334745645,0.09069892662897718
1997,At least once per week,4th Quintile,male,0.06441476826394343,16487,0.060667457973699206,0.06816207855418766
1997,At least once per week,5th Quintile,female,0.04713275726630008,16487,0.04389784226151921,0.050367672271080945
1997,At least once per week,5th Quintile,male,0.029065200314218383,16487,0.026500911451401953,0.031629489177034814
1997,At least once per month,3rd Quintile,female,0.1493212669683258,16487,0.1438808915044855,0.15476164243216609
1997,At least once per month,2nd Quintile,female,0.14751131221719457,16487,0.1420982598577023,0.15292436457668684
1997,At least once per month,1st Quintile,female,0.13936651583710408,16487,0.13407995063152445,0.1446530810426837
1997,At least once per month,3rd Quintile,male,0.10588235294117647,16487,0.10118563610434306,0.11057906977800988
1997,At least once per month,2nd Quintile,male,0.10316742081447963,16487,0.09852427601879703,0.10781056561016224
1997,At least once per month,4th Quintile,female,0.10226244343891402,16487,0.09763737639893133,0.10688751047889672
1997,At least once per month,1st Quintile,male,0.08687782805429864,16487,0.08257846446652428,0.091177191642073
1997,At least once per month,4th Quintile,male,0.08416289592760182,16487,0.07992495689229209,0.08840083496291154
1997,At least once per month,5th Quintile,female,0.04253393665158371,16487,0.039453482585858894,0.04561439071730853
1997,At least once per month,5th Quintile,male,0.03891402714932127,16487,0.03596200602768093,0.0418660482709616
1997,Seldom,2nd Quintile,female,0.1505888951205833,16487,0.14512954819835702,0.15604824204280957
1997,Seldom,3rd Quintile,female,0.13993269770050476,16487,0.13463714768346516,0.14522824771754436
1997,Seldom,3rd Quintile,male,0.12815479528883902,16487,0.12305242028174275,0.1332571702959353
1997,Seldom,2nd Quintile,male,0.12787436904094224,16487,0.12277675994104967,0.1329719781408348
1997,Seldom,1st Quintile,female,0.10095344924284913,16487,0.0963547297168531,0.10555216876884516
1997,Seldom,4th Quintile,female,0.0981491867638811,16487,0.09360772192879784,0.10269065159896436
1997,Seldom,4th Quintile,male,0.0886146943353898,16487,0.08427669845400844,0.09295269021677115
1997,Seldom,1st Quintile,male,0.07094784071789119,16487,0.06702884406935153,0.07486683736643085
1997,Seldom,5th Quintile,male,0.050196298373527765,16487,0.04686327754713038,0.05352931919992515
1997,Seldom,5th Quintile,female,0.0445877734155917,16487,0.041437207701583566,0.04773833912959983
1997,Never,2nd Quintile,female,0.1477705067721808,16487,0.14235352450807265,0.15318748903628893
1997,Never,2nd Quintile,male,0.1473139552579516,16487,0.1419038990769271,0.1527240114389761
1997,Never,3rd Quintile,male,0.1310302845837772,16487,0.1258794996695855,0.13618106949796888
1997,Never,1st Quintile,female,0.11824684218535991,16487,0.11331790208875288,0.12317578228196695
1997,Never,3rd Quintile,female,0.11261604017653325,16487,0.10779055300080728,0.11744152735225921
1997,Never,4th Quintile,male,0.0943539796073657,16487,0.08989182509063778,0.09881613412409362
1997,Never,1st Quintile,male,0.09267995738852534,16487,0.08825347829505195,0.09710643648199874
1997,Never,4th Quintile,female,0.07533099984781616,16487,0.07130229670577065,0.07935970298986167
1997,Never,5th Quintile,male,0.0451985999086897,16487,0.04202754131356508,0.04836965850381432
1997,Never,5th Quintile,female,0.035458834271800334,16487,0.032635853869893094,0.03828181467370757
1998,At least once per week,2nd Quintile,female,0.1721311475409836,18147,0.16663872228730603,0.17762357279466118
1998,At least once per week,3rd Quintile,female,0.13934426229508196,18147,0.134305626921504,0.14438289766865992
1998,At least once per week,2nd Quintile,male,0.12704918032786885,18147,0.12220372633834439,0.13189463431739332
1998,At least once per week,1st Quintile,female,0.11065573770491803,18147,0.10609142306872511,0.11522005234111095
1998,At least once per week,3rd Quintile,male,0.10245901639344263,18147,0.09804680931359137,0.10687122347329388
1998,At least once per week,1st Quintile,male,0.09672131147540984,18147,0.09242074542700822,0.10102187752381146
1998,At least once per week,4th Quintile,female,0.09508196721311475,18147,0.09081413484985466,0.09934979957637484
1998,At least once per week,4th Quintile,male,0.07622950819672131,18147,0.07236853085136515,0.08009048554207747
1998,At least once per week,5th Quintile,female,0.047540983606557376,18147,0.044444912817685193,0.05063705439542956
1998,At least once per week,5th Quintile,male,0.03278688524590164,18147,0.030195900713305166,0.03537786977849812
1998,At least once per month,2nd Quintile,female,0.17506874427131072,18147,0.16953948646830178,0.18059800207431967
1998,At least once per month,3rd Quintile,female,0.14482126489459213,18147,0.1397009311831619,0.14994159860602235
1998,At least once per month,1st Quintile,female,0.1145737855178735,18147,0.10993961008173363,0.11920796095401338
1998,At least once per month,3rd Quintile,male,0.11274060494958753,18147,0.10813889611943012,0.11734231377974494
1998,At least once per month,2nd Quintile,male,0.11182401466544455,18147,0.10723868352200132,0.11640934580888777
1998,At least once per month,4th Quintile,female,0.09074243813015583,18147,0.08656314979742633,0.09492172646288533
1998,At least once per month,4th Quintile,male,0.07332722273143905,18147,0.0695345141662286,0.07711993129664949
1998,At least once per month,1st Quintile,male,0.06507791017415215,18147,0.06148903658548439,0.06866678376281993
1998,At least once per month,5th Quintile,female,0.05957836846929423,18147,0.05613439926109382,0.06302233767749464
1998,At least once per month,5th Quintile,male,0.05224564619615032,18147,0.0490080207974804,0.055483271594820235
1998,Seldom,2nd Quintile,female,0.152317880794702,18147,0.14708976007259544,0.15754600151680853
1998,Seldom,3rd Quintile,female,0.13820904117477684,18147,0.13318766398350282,0.14323041836605085
1998,Seldom,3rd Quintile,male,0.12611575007198386,18147,0.1212855483169144,0.13094595182705332
1998,Seldom,2nd Quintile,male,0.12208465303771955,18147,0.1173213248062497,0.1268479812691894
1998,Seldom,4th Quintile,female,0.10308090987618773,18147,0.09865686618594567,0.10750495356642979
1998,Seldom,4th Quintile,male,0.09617045781744889,18147,0.09188084830523856,0.10046006732965922
1998,Seldom,1st Quintile,female,0.08378923121220846,18147,0.07975792813010998,0.08782053429430695
1998,Seldom,1st Quintile,male,0.065649294558019,18147,0.06204580189200993,0.06925278722402808
1998,Seldom,5th Quintile,female,0.056723293982147996,18147,0.05335776040277214,0.06008882756152385
1998,Seldom,5th Quintile,male,0.055859487474805646,18147,0.052518149229303375,0.059200825720307916
1998,Never,2nd Quintile,male,0.14904845674076445,18147,0.14386678605276987,0.15423012742875902
1998,Never,2nd Quintile,female,0.14377098992483608,18147,0.13866612503234022,0.14887585481733195
1998,Never,3rd Quintile,male,0.13273628658244044,18147,0.1277997305428942,0.13767284262198667
1998,Never,3rd Quintile,female,0.12250119942427634,18147,0.11773088409410455,0.12727151475444815
1998,Never,1st Quintile,female,0.1057092595554134,18147,0.10123573800138129,0.1101827811094455
1998,Never,4th Quintile,male,0.09739325123940508,18147,0.0930793780749899,0.10170712440382026
1998,Never,1st Quintile,male,0.08747801055493364,18147,0.08336722549109263,0.09158879561877464
1998,Never,4th Quintile,female,0.07740284663361587,18147,0.07351473994481654,0.08129095332241519
1998,Never,5th Quintile,male,0.046857508395969936,18147,0.043782670937559165,0.04993234585438071
1998,Never,5th Quintile,female,0.03710219094834479,18147,0.03435212233730811,0.03985225955938147
1999,At least once per week,2nd Quintile,female,0.14926590538336051,17396,0.14397038552790348,0.15456142523881755
1999,At least once per week,3rd Quintile,female,0.13784665579119088,17396,0.13272368655825229,0.14296962502412947
1999,At least once per week,2nd Quintile,male,0.1199021207177814,17396,0.11507475400530401,0.1247294874302588
1999,At least once per week,1st Quintile,female,0.1166394779771615,17396,0.11186942558987258,0.12140953036445042
1999,At least once per week,3rd Quintile,male,0.10522022838499184,17396,0.10066049897802515,0.10977995779195854
1999,At least once per week,4th Quintile,female,0.10277324632952692,17396,0.0982606912402314,0.10728580141882244
1999,At least once per week,1st Quintile,male,0.10195758564437195,17396,0.0974609306495503,0.10645424063919359
1999,At least once per week,4th Quintile,male,0.0734094616639478,17396,0.06953375123045985,0.07728517209743574
1999,At least once per week,5th Quintile,female,0.05057096247960848,17396,0.0473147462499424,0.053827178709274566
1999,At least once per week,5th Quintile,male,0.04241435562805873,17396,0.03941949496184062,0.04540921629427684
1999,At least once per month,2nd Quintile,female,0.17647058823529413,17396,0.1708054945582422,0.18213568191234605
1999,At least once per month,3rd Quintile,female,0.13384484228473997,17396,0.12878508085732465,0.1389046037121553
1999,At least once per month,4th Quintile,female,0.113384484228474,17396,0.10867280354734171,0.11809616490960628
