year,bula_h,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Berlin,Urban regions,At least once per week,0.04088,37,820,0.02732,0.05444
2003,Berlin,Urban regions,At least once per month,0.06180,57,820,0.04531,0.07830
2003,Berlin,Urban regions,Seldom,0.14672,143,820,0.12248,0.17095
2003,Berlin,Urban regions,Never,0.58569,583,820,0.55195,0.61942
2003,Brandenburg,Urban regions,Never,0.78478,59,59,0.67901,0.89055
2003,Brandenburg,Rural regions,At least once per month,0.03894,46,848,0.02591,0.05196
2003,Brandenburg,Rural regions,Seldom,0.13211,125,848,0.10930,0.15491
2003,Brandenburg,Rural regions,Never,0.66699,677,848,0.63525,0.69873
2003,Mecklenburg-Western Pomerania,Urban regions,Never,0.68557,56,56,0.56287,0.80828
2003,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.18175,84,431,0.14530,0.21820
2003,Mecklenburg-Western Pomerania,Rural regions,Never,0.64627,347,431,0.60108,0.69147
2003,Saxony,Urban regions,At least once per week,0.05291,50,777,0.03716,0.06866
2003,Saxony,Urban regions,At least once per month,0.06260,63,777,0.04556,0.07965
2003,Saxony,Urban regions,Seldom,0.16179,154,777,0.13588,0.18770
2003,Saxony,Urban regions,Never,0.58533,510,777,0.55067,0.62000
2003,Saxony,Rural regions,Seldom,0.15195,143,789,0.12688,0.17701
2003,Saxony,Rural regions,Never,0.65862,646,789,0.62551,0.69172
2003,Saxony-Anhalt,Urban regions,Never,0.81832,153,153,0.75703,0.87962
2003,Saxony-Anhalt,Rural regions,At least once per month,0.03926,33,731,0.02517,0.05335
2003,Saxony-Anhalt,Rural regions,Seldom,0.09685,102,731,0.07540,0.11830
2003,Saxony-Anhalt,Rural regions,Never,0.70184,596,731,0.66865,0.73502
2003,Thuringa,Urban regions,Seldom,0.14253,45,265,0.10036,0.18470
2003,Thuringa,Urban regions,Never,0.65963,220,265,0.60247,0.71678
2003,Thuringa,Rural regions,At least once per month,0.05139,46,635,0.03420,0.06858
2003,Thuringa,Rural regions,Seldom,0.16480,154,635,0.13592,0.19368
2003,Thuringa,Rural regions,Never,0.61631,435,635,0.57846,0.65416
2005,Schleswig-Holstein,Urban regions,Seldom,0.40906,121,240,0.34673,0.47140
2005,Schleswig-Holstein,Urban regions,Never,0.35268,119,240,0.29210,0.41326
2005,Schleswig-Holstein,Rural regions,At least once per month,0.07103,34,353,0.04420,0.09787
2005,Schleswig-Holstein,Rural regions,Seldom,0.36805,151,353,0.31767,0.41843
2005,Schleswig-Holstein,Rural regions,Never,0.37676,168,353,0.32614,0.42739
2005,Hamburg,Urban regions,Seldom,0.23973,83,248,0.18649,0.29297
2005,Hamburg,Urban regions,Never,0.56234,165,248,0.50047,0.62421
2005,Lower Saxony,Urban regions,At least once per week,0.06326,64,852,0.04691,0.07962
2005,Lower Saxony,Urban regions,At least once per month,0.06907,74,852,0.05203,0.08610
2005,Lower Saxony,Urban regions,Seldom,0.24923,289,852,0.22017,0.27829
2005,Lower Saxony,Urban regions,Never,0.45595,425,852,0.42249,0.48942
2005,Lower Saxony,Rural regions,At least once per week,0.06917,79,923,0.05279,0.08555
2005,Lower Saxony,Rural regions,At least once per month,0.07775,84,923,0.06047,0.09504
2005,Lower Saxony,Rural regions,Seldom,0.30089,360,923,0.27129,0.33050
2005,Lower Saxony,Rural regions,Never,0.36545,400,923,0.33437,0.39654
2005,Bremen,Urban regions,Seldom,0.30132,41,129,0.22183,0.38081
2005,Bremen,Urban regions,Never,0.49880,88,129,0.41218,0.58542
2005,North Rhine-Westphalia,Urban regions,At least once per week,0.08953,447,4219,0.08091,0.09814
2005,North Rhine-Westphalia,Urban regions,At least once per month,0.07227,400,4219,0.06446,0.08009
2005,North Rhine-Westphalia,Urban regions,Seldom,0.26411,1410,4219,0.25081,0.27742
2005,North Rhine-Westphalia,Urban regions,Never,0.40464,1962,4219,0.38983,0.41946
2005,North Rhine-Westphalia,Rural regions,Seldom,0.29244,42,42,0.15320,0.43167
2005,Hesse,Urban regions,At least once per week,0.07053,91,1113,0.05548,0.08558
2005,Hesse,Urban regions,At least once per month,0.05276,81,1113,0.03962,0.06590
2005,Hesse,Urban regions,Seldom,0.26338,390,1113,0.23749,0.28927
2005,Hesse,Urban regions,Never,0.42872,551,1113,0.39963,0.45780
2005,Hesse,Rural regions,At least once per month,0.11511,36,224,0.07322,0.15700
2005,Hesse,Rural regions,Seldom,0.32428,98,224,0.26284,0.38572
2005,Hesse,Rural regions,Never,0.30833,90,224,0.24771,0.36894
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.10417,110,946,0.08470,0.12365
2005,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07176,94,946,0.05530,0.08821
2005,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.29293,348,946,0.26392,0.32195
2005,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.36094,394,946,0.33032,0.39156
2005,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.10256,34,263,0.06583,0.13930
2005,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.30379,116,263,0.24810,0.35947
2005,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.31101,113,263,0.25495,0.36706
2005,Baden-Wuerttemberg,Urban regions,At least once per week,0.09106,241,2291,0.07928,0.10284
2005,Baden-Wuerttemberg,Urban regions,At least once per month,0.10071,280,2291,0.08839,0.11304
2005,Baden-Wuerttemberg,Urban regions,Seldom,0.28325,773,2291,0.26479,0.30170
2005,Baden-Wuerttemberg,Urban regions,Never,0.34234,997,2291,0.32290,0.36177
2005,Baden-Wuerttemberg,Rural regions,At least once per week,0.11365,35,182,0.06741,0.15989
2005,Baden-Wuerttemberg,Rural regions,Seldom,0.28374,81,182,0.21806,0.34942
2005,Baden-Wuerttemberg,Rural regions,Never,0.30912,66,182,0.24180,0.37645
2005,Bavaria,Urban regions,At least once per week,0.09124,149,1464,0.07648,0.10599
2005,Bavaria,Urban regions,At least once per month,0.09826,187,1464,0.08301,0.11352
2005,Bavaria,Urban regions,Seldom,0.27288,528,1464,0.25006,0.29571
2005,Bavaria,Urban regions,Never,0.37676,600,1464,0.35193,0.40159
2005,Bavaria,Rural regions,At least once per week,0.13856,237,1420,0.12059,0.15654
2005,Bavaria,Rural regions,At least once per month,0.11769,230,1420,0.10093,0.13446
2005,Bavaria,Rural regions,Seldom,0.30325,509,1420,0.27933,0.32716
2005,Bavaria,Rural regions,Never,0.27684,444,1420,0.25356,0.30012
2005,Berlin,Urban regions,Seldom,0.14126,129,695,0.11535,0.16717
2005,Berlin,Urban regions,Never,0.63118,566,695,0.59529,0.66708
2005,Brandenburg,Urban regions,Never,0.76995,65,65,0.66683,0.87306
2005,Brandenburg,Rural regions,At least once per month,0.02460,31,776,0.01369,0.03550
2005,Brandenburg,Rural regions,Seldom,0.14595,127,776,0.12109,0.17081
2005,Brandenburg,Rural regions,Never,0.66262,618,776,0.62933,0.69590
2005,Mecklenburg-Western Pomerania,Urban regions,Never,0.78708,56,56,0.67889,0.89527
2005,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.18403,84,414,0.14666,0.22141
2005,Mecklenburg-Western Pomerania,Rural regions,Never,0.65588,330,414,0.61006,0.70170
2005,Saxony,Urban regions,At least once per week,0.05241,49,762,0.03658,0.06825
2005,Saxony,Urban regions,At least once per month,0.07179,64,762,0.05345,0.09013
2005,Saxony,Urban regions,Seldom,0.15780,156,762,0.13190,0.18370
2005,Saxony,Urban regions,Never,0.58472,493,762,0.54971,0.61973
2005,Saxony,Rural regions,Seldom,0.14824,117,723,0.12232,0.17416
2005,Saxony,Rural regions,Never,0.67852,606,723,0.64446,0.71259
2005,Saxony-Anhalt,Urban regions,Never,0.71417,149,149,0.64138,0.78696
2005,Saxony-Anhalt,Rural regions,At least once per month,0.03735,38,688,0.02317,0.05153
2005,Saxony-Anhalt,Rural regions,Seldom,0.10505,103,688,0.08212,0.12798
2005,Saxony-Anhalt,Rural regions,Never,0.71238,547,688,0.67853,0.74623
2005,Thuringa,Urban regions,Seldom,0.21810,60,251,0.16691,0.26929
2005,Thuringa,Urban regions,Never,0.61696,191,251,0.55670,0.67722
2005,Thuringa,Rural regions,At least once per month,0.04504,41,588,0.02826,0.06181
2005,Thuringa,Rural regions,Seldom,0.17884,146,588,0.14784,0.20984
2005,Thuringa,Rural regions,Never,0.59066,401,588,0.55089,0.63044
2007,Schleswig-Holstein,Urban regions,Seldom,0.15565,53,231,0.10880,0.20251
2007,Schleswig-Holstein,Urban regions,Never,0.60844,178,231,0.54536,0.67152
2007,Schleswig-Holstein,Rural regions,Seldom,0.22902,94,321,0.18298,0.27506
2007,Schleswig-Holstein,Rural regions,Never,0.54204,227,321,0.48745,0.59663
2007,Hamburg,Urban regions,At least once per month,0.09962,37,277,0.06429,0.13495
2007,Hamburg,Urban regions,Seldom,0.24120,84,277,0.19073,0.29168
2007,Hamburg,Urban regions,Never,0.49536,156,277,0.43637,0.55434
2007,Lower Saxony,Urban regions,At least once per week,0.07261,71,858,0.05523,0.08998
2007,Lower Saxony,Urban regions,At least once per month,0.06799,81,858,0.05113,0.08484
2007,Lower Saxony,Urban regions,Seldom,0.28418,330,858,0.25398,0.31438
2007,Lower Saxony,Urban regions,Never,0.41049,376,858,0.37756,0.44343
2007,Lower Saxony,Rural regions,At least once per week,0.06237,76,961,0.04708,0.07767
2007,Lower Saxony,Rural regions,At least once per month,0.07416,92,961,0.05759,0.09074
2007,Lower Saxony,Rural regions,Seldom,0.29038,367,961,0.26167,0.31910
2007,Lower Saxony,Rural regions,Never,0.38257,426,961,0.35183,0.41332
2007,Bremen,Urban regions,Seldom,0.36671,49,134,0.28481,0.44861
2007,Bremen,Urban regions,Never,0.46534,85,134,0.38057,0.55011
2007,North Rhine-Westphalia,Urban regions,At least once per week,0.08683,441,4083,0.07819,0.09547
2007,North Rhine-Westphalia,Urban regions,At least once per month,0.06783,367,4083,0.06012,0.07554
2007,North Rhine-Westphalia,Urban regions,Seldom,0.23482,1286,4083,0.22182,0.24783
2007,North Rhine-Westphalia,Urban regions,Never,0.43297,1989,4083,0.41777,0.44817
2007,North Rhine-Westphalia,Rural regions,Seldom,0.20673,36,70,0.11118,0.30229
2007,North Rhine-Westphalia,Rural regions,Never,0.29355,34,70,0.18610,0.40101
2007,Hesse,Urban regions,At least once per week,0.06277,77,1135,0.04865,0.07688
2007,Hesse,Urban regions,At least once per month,0.05776,96,1135,0.04418,0.07134
2007,Hesse,Urban regions,Seldom,0.26823,385,1135,0.24244,0.29401
2007,Hesse,Urban regions,Never,0.41002,577,1135,0.38139,0.43864
2007,Hesse,Rural regions,At least once per month,0.12442,42,228,0.08149,0.16736
2007,Hesse,Rural regions,Seldom,0.33219,93,228,0.27092,0.39347
2007,Hesse,Rural regions,Never,0.30832,93,228,0.24824,0.36839
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.06798,82,885,0.05138,0.08457
2007,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.08229,104,885,0.06418,0.10041
2007,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.28031,323,885,0.25070,0.30992
2007,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.36896,376,885,0.33716,0.40077
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.11543,34,283,0.07813,0.15272
2007,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.09474,31,283,0.06056,0.12892
2007,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.33580,127,283,0.28067,0.39092
2007,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.27601,91,283,0.22383,0.32818
2007,Baden-Wuerttemberg,Urban regions,At least once per week,0.08899,259,2258,0.07725,0.10074
2007,Baden-Wuerttemberg,Urban regions,At least once per month,0.09005,234,2258,0.07824,0.10186
2007,Baden-Wuerttemberg,Urban regions,Seldom,0.29208,813,2258,0.27332,0.31084
2007,Baden-Wuerttemberg,Urban regions,Never,0.34140,952,2258,0.32184,0.36096
2007,Baden-Wuerttemberg,Rural regions,At least once per month,0.10023,32,187,0.05707,0.14338
2007,Baden-Wuerttemberg,Rural regions,Seldom,0.27929,75,187,0.21481,0.34376
2007,Baden-Wuerttemberg,Rural regions,Never,0.32138,80,187,0.25426,0.38850
2007,Bavaria,Urban regions,At least once per week,0.08307,151,1444,0.06883,0.09731
2007,Bavaria,Urban regions,At least once per month,0.07357,139,1444,0.06010,0.08704
2007,Bavaria,Urban regions,Seldom,0.25286,482,1444,0.23043,0.27529
2007,Bavaria,Urban regions,Never,0.41567,672,1444,0.39024,0.44110
2007,Bavaria,Rural regions,At least once per week,0.13872,260,1495,0.12119,0.15624
2007,Bavaria,Rural regions,At least once per month,0.12608,262,1495,0.10925,0.14291
2007,Bavaria,Rural regions,Seldom,0.27343,502,1495,0.25083,0.29603
2007,Bavaria,Rural regions,Never,0.28147,471,1495,0.25866,0.30427
2007,Berlin,Urban regions,At least once per week,0.03574,33,724,0.02221,0.04927
2007,Berlin,Urban regions,Seldom,0.12681,125,724,0.10255,0.15106
2007,Berlin,Urban regions,Never,0.66375,566,724,0.62932,0.69819
2007,Brandenburg,Urban regions,Never,0.63421,54,54,0.50454,0.76389
2007,Brandenburg,Rural regions,At least once per month,0.03531,38,763,0.02220,0.04841
2007,Brandenburg,Rural regions,Seldom,0.12129,115,763,0.09811,0.14447
2007,Brandenburg,Rural regions,Never,0.67843,610,763,0.64527,0.71160
2007,Mecklenburg-Western Pomerania,Urban regions,Never,0.74031,52,52,0.61998,0.86065
2007,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.13438,68,416,0.10156,0.16719
2007,Mecklenburg-Western Pomerania,Rural regions,Never,0.70132,348,416,0.65729,0.74536
2007,Saxony,Urban regions,At least once per week,0.05522,52,756,0.03893,0.07152
2007,Saxony,Urban regions,At least once per month,0.07344,62,756,0.05484,0.09205
2007,Saxony,Urban regions,Seldom,0.12836,127,756,0.10450,0.15222
2007,Saxony,Urban regions,Never,0.62177,515,756,0.58718,0.65636
2007,Saxony,Rural regions,Seldom,0.12906,120,707,0.10433,0.15379
2007,Saxony,Rural regions,Never,0.67282,587,707,0.63821,0.70743
2007,Saxony-Anhalt,Urban regions,Never,0.74805,136,136,0.67481,0.82128
2007,Saxony-Anhalt,Rural regions,At least once per month,0.04367,36,681,0.02831,0.05903
2007,Saxony-Anhalt,Rural regions,Seldom,0.10770,111,681,0.08440,0.13100
2007,Saxony-Anhalt,Rural regions,Never,0.68019,534,681,0.64513,0.71524
2007,Thuringa,Urban regions,Seldom,0.22746,60,246,0.17497,0.27995
2007,Thuringa,Urban regions,Never,0.59484,186,246,0.53337,0.65631
2007,Thuringa,Rural regions,At least once per week,0.04059,32,644,0.02533,0.05584
2007,Thuringa,Rural regions,At least once per month,0.04968,41,644,0.03289,0.06648
2007,Thuringa,Rural regions,Seldom,0.14206,133,644,0.11508,0.16905
2007,Thuringa,Rural regions,Never,0.63980,438,644,0.60269,0.67691
2008,Schleswig-Holstein,Urban regions,Seldom,0.21408,41,198,0.15680,0.27137
2008,Schleswig-Holstein,Urban regions,Never,0.51961,157,198,0.44984,0.58938
2008,Schleswig-Holstein,Rural regions,Seldom,0.27877,99,286,0.22671,0.33083
2008,Schleswig-Holstein,Rural regions,Never,0.47030,187,286,0.41235,0.52825
2008,Hamburg,Urban regions,At least once per month,0.08485,31,266,0.05130,0.11840
2008,Hamburg,Urban regions,Seldom,0.27545,84,266,0.22167,0.32924
2008,Hamburg,Urban regions,Never,0.48274,151,266,0.42257,0.54290
2008,Lower Saxony,Urban regions,At least once per week,0.07407,74,829,0.05623,0.09191
2008,Lower Saxony,Urban regions,At least once per month,0.06119,70,829,0.04486,0.07751
2008,Lower Saxony,Urban regions,Seldom,0.29067,329,829,0.25974,0.32159
2008,Lower Saxony,Urban regions,Never,0.41338,356,829,0.37983,0.44692
2008,Lower Saxony,Rural regions,At least once per week,0.05413,69,902,0.03936,0.06891
2008,Lower Saxony,Rural regions,At least once per month,0.07785,92,902,0.06035,0.09534
2008,Lower Saxony,Rural regions,Seldom,0.29411,353,902,0.26436,0.32386
2008,Lower Saxony,Rural regions,Never,0.39951,388,902,0.36752,0.43149
2008,Bremen,Urban regions,Seldom,0.31783,38,122,0.23486,0.40080
2008,Bremen,Urban regions,Never,0.48907,84,122,0.40000,0.57814
2008,North Rhine-Westphalia,Urban regions,At least once per week,0.08118,395,3814,0.07251,0.08985
2008,North Rhine-Westphalia,Urban regions,At least once per month,0.06878,341,3814,0.06075,0.07682
2008,North Rhine-Westphalia,Urban regions,Seldom,0.24952,1240,3814,0.23578,0.26325
2008,North Rhine-Westphalia,Urban regions,Never,0.43476,1838,3814,0.41903,0.45050
2008,North Rhine-Westphalia,Rural regions,Seldom,0.29515,45,45,0.16037,0.42992
2008,Hesse,Urban regions,At least once per week,0.06230,72,1089,0.04794,0.07666
2008,Hesse,Urban regions,At least once per month,0.06049,82,1089,0.04632,0.07465
2008,Hesse,Urban regions,Seldom,0.27452,391,1089,0.24800,0.30104
2008,Hesse,Urban regions,Never,0.40850,544,1089,0.37929,0.43771
2008,Hesse,Rural regions,At least once per month,0.15200,41,205,0.10273,0.20127
2008,Hesse,Rural regions,Seldom,0.30876,84,205,0.24536,0.37216
2008,Hesse,Rural regions,Never,0.30905,80,205,0.24563,0.37246
2008,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.07425,87,821,0.05631,0.09220
2008,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.09211,97,821,0.07232,0.11191
2008,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.28393,288,821,0.25307,0.31479
2008,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.35607,349,821,0.32329,0.38884
2008,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.13725,37,273,0.09635,0.17814
2008,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.14022,37,273,0.09895,0.18148
2008,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.30491,124,273,0.25019,0.35962
2008,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.28513,75,273,0.23147,0.33878
2008,Baden-Wuerttemberg,Urban regions,At least once per week,0.07401,197,2126,0.06288,0.08514
2008,Baden-Wuerttemberg,Urban regions,At least once per month,0.08802,225,2126,0.07598,0.10007
2008,Baden-Wuerttemberg,Urban regions,Seldom,0.28326,759,2126,0.26410,0.30242
2008,Baden-Wuerttemberg,Urban regions,Never,0.36906,945,2126,0.34854,0.38958
2008,Baden-Wuerttemberg,Rural regions,At least once per month,0.09081,31,193,0.05017,0.13145
2008,Baden-Wuerttemberg,Rural regions,Seldom,0.31027,79,193,0.24483,0.37571
2008,Baden-Wuerttemberg,Rural regions,Never,0.33966,83,193,0.27267,0.40665
2008,Bavaria,Urban regions,At least once per week,0.08841,142,1333,0.07316,0.10365
2008,Bavaria,Urban regions,At least once per month,0.06814,128,1333,0.05461,0.08167
2008,Bavaria,Urban regions,Seldom,0.27757,454,1333,0.25352,0.30162
2008,Bavaria,Urban regions,Never,0.39983,609,1333,0.37352,0.42614
2008,Bavaria,Rural regions,At least once per week,0.13518,225,1404,0.11729,0.15307
2008,Bavaria,Rural regions,At least once per month,0.11070,234,1404,0.09428,0.12712
2008,Bavaria,Rural regions,Seldom,0.29808,509,1404,0.27415,0.32202
2008,Bavaria,Rural regions,Never,0.27770,436,1404,0.25427,0.30114
2008,Berlin,Urban regions,At least once per week,0.03935,36,699,0.02493,0.05378
2008,Berlin,Urban regions,Seldom,0.13809,132,699,0.11249,0.16368
2008,Berlin,Urban regions,Never,0.66560,531,699,0.63060,0.70060
2008,Brandenburg,Urban regions,Never,0.66807,50,50,0.53622,0.79992
2008,Brandenburg,Rural regions,At least once per month,0.03321,36,733,0.02023,0.04619
2008,Brandenburg,Rural regions,Seldom,0.11499,107,733,0.09188,0.13810
2008,Brandenburg,Rural regions,Never,0.69589,590,733,0.66256,0.72921
2008,Mecklenburg-Western Pomerania,Urban regions,Never,0.68809,51,51,0.55968,0.81650
2008,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.17591,83,398,0.13845,0.21336
2008,Mecklenburg-Western Pomerania,Rural regions,Never,0.67026,315,398,0.62401,0.71651
2008,Saxony,Urban regions,At least once per week,0.05800,51,725,0.04097,0.07503
2008,Saxony,Urban regions,At least once per month,0.06950,59,725,0.05098,0.08802
2008,Saxony,Urban regions,Seldom,0.17911,148,725,0.15118,0.20704
2008,Saxony,Urban regions,Never,0.56173,467,725,0.52559,0.59787
2008,Saxony,Rural regions,Seldom,0.15202,114,663,0.12467,0.17937
2008,Saxony,Rural regions,Never,0.65297,549,663,0.61671,0.68923
2008,Saxony-Anhalt,Urban regions,Never,0.77167,140,140,0.70189,0.84146
2008,Saxony-Anhalt,Rural regions,At least once per month,0.03290,33,634,0.01901,0.04680
2008,Saxony-Anhalt,Rural regions,Seldom,0.10985,96,634,0.08549,0.13421
2008,Saxony-Anhalt,Rural regions,Never,0.71305,505,634,0.67782,0.74829
2008,Thuringa,Urban regions,Seldom,0.15967,45,237,0.11294,0.20641
2008,Thuringa,Urban regions,Never,0.64180,192,237,0.58063,0.70298
2008,Thuringa,Rural regions,At least once per month,0.06318,51,586,0.04346,0.08289
2008,Thuringa,Rural regions,Seldom,0.13824,121,586,0.11027,0.16621
2008,Thuringa,Rural regions,Never,0.63387,414,586,0.59483,0.67291
2009,Schleswig-Holstein,Urban regions,Seldom,0.19366,41,170,0.13408,0.25324
2009,Schleswig-Holstein,Urban regions,Never,0.52631,129,170,0.45103,0.60159
2009,Schleswig-Holstein,Rural regions,Seldom,0.26661,92,292,0.21580,0.31741
2009,Schleswig-Holstein,Rural regions,Never,0.52643,200,292,0.46906,0.58380
2009,Hamburg,Urban regions,Seldom,0.25144,68,235,0.19585,0.30703
2009,Hamburg,Urban regions,Never,0.55660,167,235,0.49295,0.62026
2009,Lower Saxony,Urban regions,At least once per week,0.06898,59,764,0.05100,0.08696
2009,Lower Saxony,Urban regions,At least once per month,0.06780,70,764,0.04996,0.08564
2009,Lower Saxony,Urban regions,Seldom,0.29086,291,764,0.25864,0.32309
2009,Lower Saxony,Urban regions,Never,0.40271,344,764,0.36791,0.43751
2009,Lower Saxony,Rural regions,At least once per week,0.04900,58,861,0.03457,0.06343
2009,Lower Saxony,Rural regions,At least once per month,0.07053,79,861,0.05342,0.08764
2009,Lower Saxony,Rural regions,Seldom,0.29999,317,861,0.26936,0.33062
2009,Lower Saxony,Rural regions,Never,0.42869,407,861,0.39562,0.46177
2009,Bremen,Urban regions,Never,0.57767,80,80,0.46875,0.68659
2009,North Rhine-Westphalia,Urban regions,At least once per week,0.07401,337,3514,0.06535,0.08267
2009,North Rhine-Westphalia,Urban regions,At least once per month,0.06164,289,3514,0.05369,0.06960
2009,North Rhine-Westphalia,Urban regions,Seldom,0.22390,1046,3514,0.21012,0.23769
2009,North Rhine-Westphalia,Urban regions,Never,0.47731,1842,3514,0.46079,0.49383
2009,North Rhine-Westphalia,Rural regions,Seldom,0.33473,46,77,0.22863,0.44082
2009,North Rhine-Westphalia,Rural regions,Never,0.27445,31,77,0.17412,0.37477
2009,Hesse,Urban regions,At least once per week,0.05312,62,991,0.03915,0.06709
2009,Hesse,Urban regions,At least once per month,0.05862,85,991,0.04398,0.07325
2009,Hesse,Urban regions,Seldom,0.29446,373,991,0.26607,0.32285
2009,Hesse,Urban regions,Never,0.38898,471,991,0.35862,0.41935
2009,Hesse,Rural regions,At least once per month,0.13435,34,203,0.08732,0.18138
2009,Hesse,Rural regions,Seldom,0.38146,97,203,0.31447,0.44845
2009,Hesse,Rural regions,Never,0.28117,72,203,0.21917,0.34317
2009,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.07339,77,774,0.05500,0.09177
2009,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07009,71,774,0.05209,0.08809
2009,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.28005,287,774,0.24840,0.31171
2009,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.37993,339,774,0.34571,0.41414
2009,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.30968,107,200,0.24544,0.37392
2009,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.37242,93,200,0.30525,0.43959
2009,Baden-Wuerttemberg,Urban regions,At least once per week,0.07476,183,1909,0.06296,0.08656
2009,Baden-Wuerttemberg,Urban regions,At least once per month,0.08118,217,1909,0.06892,0.09343
2009,Baden-Wuerttemberg,Urban regions,Seldom,0.29218,679,1909,0.27177,0.31259
2009,Baden-Wuerttemberg,Urban regions,Never,0.38157,830,1909,0.35977,0.40336
2009,Baden-Wuerttemberg,Rural regions,Seldom,0.36536,86,144,0.28643,0.44428
2009,Baden-Wuerttemberg,Rural regions,Never,0.26818,58,144,0.19557,0.34080
2009,Bavaria,Urban regions,At least once per week,0.08523,124,1254,0.06977,0.10069
2009,Bavaria,Urban regions,At least once per month,0.08973,143,1254,0.07390,0.10555
2009,Bavaria,Urban regions,Seldom,0.26231,439,1254,0.23795,0.28666
2009,Bavaria,Urban regions,Never,0.39750,548,1254,0.37040,0.42459
2009,Bavaria,Rural regions,At least once per week,0.11692,202,1337,0.09969,0.13415
2009,Bavaria,Rural regions,At least once per month,0.14231,247,1337,0.12358,0.16105
2009,Bavaria,Rural regions,Seldom,0.26968,454,1337,0.24588,0.29348
2009,Bavaria,Rural regions,Never,0.29662,434,1337,0.27213,0.32112
2009,Berlin,Urban regions,At least once per week,0.04031,31,649,0.02516,0.05545
2009,Berlin,Urban regions,Seldom,0.15468,127,649,0.12684,0.18252
2009,Berlin,Urban regions,Never,0.62892,491,649,0.59172,0.66611
2009,Brandenburg,Urban regions,Never,0.64229,46,46,0.50224,0.78234
2009,Brandenburg,Rural regions,At least once per month,0.03423,36,701,0.02076,0.04770
2009,Brandenburg,Rural regions,Seldom,0.12581,108,701,0.10124,0.15038
2009,Brandenburg,Rural regions,Never,0.66930,557,701,0.63445,0.70415
2009,Mecklenburg-Western Pomerania,Urban regions,Never,0.74827,46,46,0.62146,0.87508
2009,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.18246,79,383,0.14373,0.22119
2009,Mecklenburg-Western Pomerania,Rural regions,Never,0.65374,304,383,0.60602,0.70145
2009,Saxony,Urban regions,At least once per week,0.06920,61,694,0.05030,0.08809
2009,Saxony,Urban regions,At least once per month,0.07330,61,694,0.05390,0.09271
2009,Saxony,Urban regions,Seldom,0.13772,113,694,0.11207,0.16338
2009,Saxony,Urban regions,Never,0.60406,459,694,0.56765,0.64048
2009,Saxony,Rural regions,Seldom,0.15453,106,625,0.12617,0.18289
2009,Saxony,Rural regions,Never,0.59935,519,625,0.56090,0.63780
2009,Saxony-Anhalt,Urban regions,Never,0.77271,124,124,0.69864,0.84677
2009,Saxony-Anhalt,Rural regions,Seldom,0.13075,103,574,0.10315,0.15836
2009,Saxony-Anhalt,Rural regions,Never,0.68489,471,574,0.64685,0.72292
2009,Thuringa,Urban regions,Seldom,0.22865,48,229,0.17414,0.28317
2009,Thuringa,Urban regions,Never,0.62459,181,229,0.56173,0.68744
2009,Thuringa,Rural regions,At least once per month,0.03694,33,551,0.02118,0.05270
2009,Thuringa,Rural regions,Seldom,0.13475,114,551,0.10622,0.16329
2009,Thuringa,Rural regions,Never,0.62365,404,551,0.58316,0.66413
2011,Schleswig-Holstein,Urban regions,Seldom,0.24508,75,253,0.19197,0.29819
2011,Schleswig-Holstein,Urban regions,Never,0.51435,178,253,0.45265,0.57606
2011,Schleswig-Holstein,Rural regions,At least once per month,0.04980,48,662,0.03322,0.06639
