"pli0098_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","1995","16-34 Jahre alt","Nordrhein-Westfalen","98","0.0809320103559211","0.063777731704537","0.0980862890073052"
"Min 1x pro Woche","1995","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Baden-Wuerttemberg","86","0.0880703562444278","0.0678017602692754","0.10833895221958"
"Min 1x pro Woche","1995","16-34 Jahre alt","Bayern","63","0.0908966024894386","0.0695250459282109","0.112268159050666"
"Min 1x pro Woche","1995","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Niedersachsen","53","0.0644833179127984","0.0432912812779553","0.0856753545476414"
"Min 1x pro Woche","1995","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Nordrhein-Westfalen","195","0.133211096463363","0.114976462526971","0.151445730399756"
"Min 1x pro Woche","1995","35-65 Jahre alt","Hessen","57","0.0866770242737531","0.0620397070106833","0.111314341536823"
"Min 1x pro Woche","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","61","0.180211798594582","0.139416196811109","0.221007400378055"
"Min 1x pro Woche","1995","35-65 Jahre alt","Baden-Wuerttemberg","150","0.144984902848948","0.121371018156965","0.16859878754093"
"Min 1x pro Woche","1995","35-65 Jahre alt","Bayern","129","0.174717670222733","0.148404523598944","0.201030816846523"
"Min 1x pro Woche","1995","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1995","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1995","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1995","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1995","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1995","66 und älter","Nordrhein-Westfalen","75","0.288572754856156","0.234825080553587","0.342320429158725"
"Min 1x pro Woche","1995","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1995","66 und älter","Rheinland-Pfalz,Saarland","30","0.289109017766144","0.20197981443604","0.376238221096247"
"Min 1x pro Woche","1995","66 und älter","Baden-Wuerttemberg","74","0.345392841245443","0.278309223172653","0.412476459318233"
"Min 1x pro Woche","1995","66 und älter","Bayern","64","0.307860476107085","0.242736151881972","0.372984800332197"
"Min 1x pro Woche","1995","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1995","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1995","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1995","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1995","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1995","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Nordrhein-Westfalen","81","0.0746005049981057","0.0580742675327208","0.0911267424634906"
"Min 1x pro Monat","1995","16-34 Jahre alt","Hessen","30","0.0476772069903804","0.0246872259330439","0.0706671880477169"
"Min 1x pro Monat","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Baden-Wuerttemberg","95","0.0949766317146102","0.0740081782144474","0.115945085214773"
"Min 1x pro Monat","1995","16-34 Jahre alt","Bayern","112","0.171037682938361","0.143043423354291","0.199031942522432"
"Min 1x pro Monat","1995","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Niedersachsen","37","0.0574642969724249","0.0373839508596899","0.0775446430851598"
"Min 1x pro Monat","1995","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Nordrhein-Westfalen","166","0.113920136512371","0.0968708245201798","0.130969448504563"
"Min 1x pro Monat","1995","35-65 Jahre alt","Hessen","64","0.104540018240624","0.0777487295088388","0.131331306972409"
"Min 1x pro Monat","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","45","0.124416948203093","0.0893853987230079","0.159448497683178"
"Min 1x pro Monat","1995","35-65 Jahre alt","Baden-Wuerttemberg","155","0.153993548275806","0.129785640499044","0.178201456052568"
"Min 1x pro Monat","1995","35-65 Jahre alt","Bayern","126","0.160292452765595","0.134869636248716","0.185715269282475"
"Min 1x pro Monat","1995","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1995","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1995","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1995","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1995","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1995","66 und älter","Hessen","","","",""
"Min 1x pro Monat","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1995","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1995","66 und älter","Bayern","32","0.16954706262687","0.116608507427185","0.222485617826554"
"Min 1x pro Monat","1995","66 und älter","Saarland","","","",""
"Min 1x pro Monat","1995","66 und älter","Berlin","","","",""
"Min 1x pro Monat","1995","66 und älter","Brandenburg","","","",""
"Min 1x pro Monat","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1995","66 und älter","Sachsen","","","",""
"Min 1x pro Monat","1995","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1995","66 und älter","Thueringen","","","",""
"Seltener","1995","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1995","16-34 Jahre alt","Hamburg","","","",""
"Seltener","1995","16-34 Jahre alt","Niedersachsen","131","0.318301028163665","0.273156847296378","0.363445209030952"
"Seltener","1995","16-34 Jahre alt","Bremen","","","",""
"Seltener","1995","16-34 Jahre alt","Nordrhein-Westfalen","263","0.266536754358514","0.238726420244822","0.294347088472206"
"Seltener","1995","16-34 Jahre alt","Hessen","101","0.317397139181643","0.267177142796358","0.367617135566928"
"Seltener","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","75","0.241137862869341","0.189536606755736","0.292739118982947"
"Seltener","1995","16-34 Jahre alt","Baden-Wuerttemberg","247","0.311758678182507","0.278629720645564","0.344887635719449"
"Seltener","1995","16-34 Jahre alt","Bayern","205","0.279486360498425","0.24612397462676","0.31284874637009"
"Seltener","1995","16-34 Jahre alt","Saarland","","","",""
"Seltener","1995","16-34 Jahre alt","Berlin","32","0.165374225291051","0.112959991193912","0.217788459388189"
"Seltener","1995","16-34 Jahre alt","Brandenburg","","","",""
"Seltener","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","16-34 Jahre alt","Sachsen","53","0.123792386789531","0.0899588126471788","0.157625960931883"
"Seltener","1995","16-34 Jahre alt","Sachsen-Anhalt","35","0.118081142360199","0.0757265752822143","0.160435709438184"
"Seltener","1995","16-34 Jahre alt","Thueringen","35","0.125054166574911","0.0816396143328339","0.168468718816988"
"Seltener","1995","35-65 Jahre alt","Schleswig-Holstein","50","0.393433553908086","0.312800441476814","0.474066666339358"
"Seltener","1995","35-65 Jahre alt","Hamburg","","","",""
"Seltener","1995","35-65 Jahre alt","Niedersachsen","170","0.360559250788648","0.319129557711876","0.401988943865419"
"Seltener","1995","35-65 Jahre alt","Bremen","","","",""
"Seltener","1995","35-65 Jahre alt","Nordrhein-Westfalen","393","0.318127518686663","0.293134289184204","0.343120748189122"
"Seltener","1995","35-65 Jahre alt","Hessen","173","0.360432383631713","0.318390287305801","0.402474479957626"
"Seltener","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","124","0.358638482178773","0.307734612937951","0.409542351419596"
"Seltener","1995","35-65 Jahre alt","Baden-Wuerttemberg","272","0.341795483266815","0.309984086059061","0.373606880474569"
"Seltener","1995","35-65 Jahre alt","Bayern","239","0.31392789415664","0.281768864807279","0.346086923506001"
"Seltener","1995","35-65 Jahre alt","Saarland","","","",""
"Seltener","1995","35-65 Jahre alt","Berlin","63","0.192865144442707","0.148944655246226","0.236785633639189"
"Seltener","1995","35-65 Jahre alt","Brandenburg","50","0.143353544856538","0.105939197841901","0.180767891871175"
"Seltener","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","36","0.167553276033307","0.120303782654745","0.214802769411869"
"Seltener","1995","35-65 Jahre alt","Sachsen","104","0.181012945785507","0.150256001787533","0.211769889783481"
"Seltener","1995","35-65 Jahre alt","Sachsen-Anhalt","54","0.10463890368486","0.0738636250786084","0.135414182291113"
"Seltener","1995","35-65 Jahre alt","Thueringen","85","0.202956960789999","0.160880675133829","0.245033246446169"
"Seltener","1995","66 und älter","Schleswig-Holstein","","","",""
"Seltener","1995","66 und älter","Hamburg","","","",""
"Seltener","1995","66 und älter","Niedersachsen","35","0.269715868344106","0.190309259540162","0.349122477148051"
"Seltener","1995","66 und älter","Bremen","","","",""
"Seltener","1995","66 und älter","Nordrhein-Westfalen","53","0.18152665863202","0.135803182151111","0.227250135112929"
"Seltener","1995","66 und älter","Hessen","34","0.287709809807158","0.20568202626683","0.369737593347486"
"Seltener","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1995","66 und älter","Baden-Wuerttemberg","50","0.296673356603477","0.232228651013008","0.361118062193946"
"Seltener","1995","66 und älter","Bayern","48","0.248431619597706","0.187469912206714","0.309393326988698"
"Seltener","1995","66 und älter","Saarland","","","",""
"Seltener","1995","66 und älter","Berlin","","","",""
"Seltener","1995","66 und älter","Brandenburg","","","",""
"Seltener","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Seltener","1995","66 und älter","Sachsen","","","",""
"Seltener","1995","66 und älter","Sachsen-Anhalt","","","",""
"Seltener","1995","66 und älter","Thueringen","","","",""
"Nie","1995","16-34 Jahre alt","Schleswig-Holstein","77","0.749031716376766","0.666880173137008","0.831183259616525"
"Nie","1995","16-34 Jahre alt","Hamburg","","","",""
"Nie","1995","16-34 Jahre alt","Niedersachsen","233","0.594385240714691","0.546799446716501","0.64197103471288"
"Nie","1995","16-34 Jahre alt","Bremen","","","",""
"Nie","1995","16-34 Jahre alt","Nordrhein-Westfalen","524","0.57409896013247","0.542997111285292","0.605200808979649"
"Nie","1995","16-34 Jahre alt","Hessen","172","0.58092743583724","0.527692506785231","0.63416236488925"
"Nie","1995","16-34 Jahre alt","Rheinland-Pfalz,Saarland","141","0.616307058585744","0.557647795424662","0.674966321746826"
"Nie","1995","16-34 Jahre alt","Baden-Wuerttemberg","315","0.498040035709312","0.462280259670105","0.533799811748519"
"Nie","1995","16-34 Jahre alt","Bayern","313","0.455483975608425","0.418458762018072","0.492509189198779"
"Nie","1995","16-34 Jahre alt","Saarland","","","",""
"Nie","1995","16-34 Jahre alt","Berlin","146","0.753981726844654","0.693219521266112","0.814743932423196"
"Nie","1995","16-34 Jahre alt","Brandenburg","152","0.811576870828474","0.755226839276862","0.867926902380085"
"Nie","1995","16-34 Jahre alt","Mecklenburg-Vorpommern","121","0.831511153486219","0.769729695542551","0.893292611429886"
"Nie","1995","16-34 Jahre alt","Sachsen","284","0.794825380692185","0.753339999910577","0.836310761473794"
"Nie","1995","16-34 Jahre alt","Sachsen-Anhalt","169","0.821652072670918","0.771409291647593","0.871894853694244"
"Nie","1995","16-34 Jahre alt","Thueringen","166","0.795166680735907","0.742197281445723","0.848136080026091"
"Nie","1995","35-65 Jahre alt","Schleswig-Holstein","67","0.43261178592678","0.350835409382596","0.514388162470965"
"Nie","1995","35-65 Jahre alt","Hamburg","36","0.640389902747481","0.521890546001801","0.758889259493161"
"Nie","1995","35-65 Jahre alt","Niedersachsen","254","0.510567212256333","0.467435546499625","0.553698878013042"
"Nie","1995","35-65 Jahre alt","Bremen","","","",""
"Nie","1995","35-65 Jahre alt","Nordrhein-Westfalen","565","0.429070083419972","0.402510228778852","0.455629938061091"
"Nie","1995","35-65 Jahre alt","Hessen","203","0.439237025483619","0.395779162693795","0.482694888273444"
"Nie","1995","35-65 Jahre alt","Rheinland-Pfalz,Saarland","109","0.327931438488211","0.278103924626246","0.377758952350175"
"Nie","1995","35-65 Jahre alt","Baden-Wuerttemberg","265","0.348216305732897","0.316264496596874","0.380168114868919"
"Nie","1995","35-65 Jahre alt","Bayern","294","0.341161034039823","0.308308229713133","0.374013838366512"
"Nie","1995","35-65 Jahre alt","Saarland","","","",""
"Nie","1995","35-65 Jahre alt","Berlin","218","0.712507801378073","0.662125837971355","0.762889764784791"
"Nie","1995","35-65 Jahre alt","Brandenburg","275","0.822066180680165","0.781232758210292","0.862899603150038"
"Nie","1995","35-65 Jahre alt","Mecklenburg-Vorpommern","186","0.752309033183572","0.697696076094557","0.806921990272588"
"Nie","1995","35-65 Jahre alt","Sachsen","454","0.739742060618562","0.704691739981629","0.774792381255496"
"Nie","1995","35-65 Jahre alt","Sachsen-Anhalt","307","0.85151569077704","0.815764303244507","0.887267078309574"
"Nie","1995","35-65 Jahre alt","Thueringen","226","0.666273540469164","0.616942970128458","0.71560411080987"
"Nie","1995","66 und älter","Schleswig-Holstein","","","",""
"Nie","1995","66 und älter","Hamburg","","","",""
"Nie","1995","66 und älter","Niedersachsen","47","0.404175196633402","0.316373767221245","0.491976626045558"
"Nie","1995","66 und älter","Bremen","","","",""
"Nie","1995","66 und älter","Nordrhein-Westfalen","115","0.417159321240629","0.358667833047289","0.475650809433969"
"Nie","1995","66 und älter","Hessen","47","0.439250888474738","0.349322713146717","0.52917906380276"
"Nie","1995","66 und älter","Rheinland-Pfalz,Saarland","37","0.382458900557236","0.289056779039652","0.47586102207482"
"Nie","1995","66 und älter","Baden-Wuerttemberg","42","0.241996142814631","0.181572157489736","0.302420128139525"
"Nie","1995","66 und älter","Bayern","44","0.24800330562382","0.187076818696972","0.308929792550669"
"Nie","1995","66 und älter","Saarland","","","",""
"Nie","1995","66 und älter","Berlin","44","0.660305126900591","0.543356629259024","0.777253624542159"
"Nie","1995","66 und älter","Brandenburg","39","0.598694540942193","0.479534238846797","0.71785484303759"
"Nie","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie","1995","66 und älter","Sachsen","82","0.665727135211624","0.585252351757072","0.746201918666175"
"Nie","1995","66 und älter","Sachsen-Anhalt","63","0.811244884270886","0.725496005792549","0.896993762749222"
"Nie","1995","66 und älter","Thueringen","44","0.676587324385321","0.570720982525178","0.782453666245464"
"Taeglich","1996","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1996","16-34 Jahre alt","Hamburg","","","",""
"Taeglich","1996","16-34 Jahre alt","Niedersachsen","","","",""
"Taeglich","1996","16-34 Jahre alt","Bremen","","","",""
"Taeglich","1996","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1996","16-34 Jahre alt","Hessen","","","",""
"Taeglich","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1996","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1996","16-34 Jahre alt","Bayern","","","",""
"Taeglich","1996","16-34 Jahre alt","Saarland","","","",""
"Taeglich","1996","16-34 Jahre alt","Berlin","","","",""
"Taeglich","1996","16-34 Jahre alt","Brandenburg","","","",""
"Taeglich","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1996","16-34 Jahre alt","Sachsen","","","",""
"Taeglich","1996","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1996","16-34 Jahre alt","Thueringen","","","",""
"Taeglich","1996","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1996","35-65 Jahre alt","Hamburg","","","",""
"Taeglich","1996","35-65 Jahre alt","Niedersachsen","","","",""
"Taeglich","1996","35-65 Jahre alt","Bremen","","","",""
"Taeglich","1996","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1996","35-65 Jahre alt","Hessen","","","",""
"Taeglich","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1996","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1996","35-65 Jahre alt","Bayern","","","",""
"Taeglich","1996","35-65 Jahre alt","Saarland","","","",""
"Taeglich","1996","35-65 Jahre alt","Berlin","","","",""
"Taeglich","1996","35-65 Jahre alt","Brandenburg","","","",""
"Taeglich","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1996","35-65 Jahre alt","Sachsen","","","",""
"Taeglich","1996","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1996","35-65 Jahre alt","Thueringen","","","",""
"Taeglich","1996","66 und älter","Schleswig-Holstein","","","",""
"Taeglich","1996","66 und älter","Hamburg","","","",""
"Taeglich","1996","66 und älter","Niedersachsen","","","",""
"Taeglich","1996","66 und älter","Bremen","","","",""
"Taeglich","1996","66 und älter","Nordrhein-Westfalen","","","",""
"Taeglich","1996","66 und älter","Hessen","","","",""
"Taeglich","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1996","66 und älter","Baden-Wuerttemberg","","","",""
"Taeglich","1996","66 und älter","Bayern","","","",""
"Taeglich","1996","66 und älter","Saarland","","","",""
"Taeglich","1996","66 und älter","Berlin","","","",""
"Taeglich","1996","66 und älter","Brandenburg","","","",""
"Taeglich","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"Taeglich","1996","66 und älter","Sachsen","","","",""
"Taeglich","1996","66 und älter","Sachsen-Anhalt","","","",""
"Taeglich","1996","66 und älter","Thueringen","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Nordrhein-Westfalen","82","0.0654136589442049","0.0496742703379174","0.0811530475504924"
"Min 1x pro Woche","1996","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Baden-Wuerttemberg","64","0.0598393426933891","0.042115890596126","0.0775627947906523"
"Min 1x pro Woche","1996","16-34 Jahre alt","Bayern","63","0.0860480101411392","0.0648608540510883","0.10723516623119"
"Min 1x pro Woche","1996","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Niedersachsen","44","0.0664082615802152","0.0448616509206147","0.0879548722398157"
"Min 1x pro Woche","1996","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Nordrhein-Westfalen","211","0.135896665756639","0.117507695202214","0.154285636311063"
"Min 1x pro Woche","1996","35-65 Jahre alt","Hessen","56","0.102850861762925","0.0755622838281793","0.130139439697671"
"Min 1x pro Woche","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","58","0.186025351301484","0.14460252305726","0.227448179545707"
"Min 1x pro Woche","1996","35-65 Jahre alt","Baden-Wuerttemberg","104","0.103726341446129","0.082869844852058","0.124582838040201"
"Min 1x pro Woche","1996","35-65 Jahre alt","Bayern","137","0.190445619908582","0.163134069943971","0.217757169873192"
"Min 1x pro Woche","1996","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1996","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1996","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1996","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1996","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1996","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1996","66 und älter","Nordrhein-Westfalen","72","0.291877710430829","0.238436007208316","0.345319413653341"
"Min 1x pro Woche","1996","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1996","66 und älter","Rheinland-Pfalz,Saarland","31","0.276706385593043","0.188581736643482","0.364831034542603"
"Min 1x pro Woche","1996","66 und älter","Baden-Wuerttemberg","71","0.310885011582431","0.247524758886379","0.374245264278482"
"Min 1x pro Woche","1996","66 und älter","Bayern","54","0.276160649806701","0.213407897601737","0.338913402011666"
"Min 1x pro Woche","1996","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1996","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1996","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1996","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1996","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1996","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Nordrhein-Westfalen","82","0.0804302386544744","0.063118290536839","0.0977421867721097"
"Min 1x pro Monat","1996","16-34 Jahre alt","Hessen","39","0.0635811754020436","0.0365924353120856","0.0905699154920016"
"Min 1x pro Monat","1996","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Baden-Wuerttemberg","75","0.0880711709358597","0.0668948149128539","0.109247526958866"
"Min 1x pro Monat","1996","16-34 Jahre alt","Bayern","89","0.124466674131204","0.099526272545359","0.149407075717049"
"Min 1x pro Monat","1996","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Niedersachsen","36","0.0615660710237065","0.0407661359850966","0.0823660060623165"
"Min 1x pro Monat","1996","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Nordrhein-Westfalen","142","0.101232119855898","0.0850456138191871","0.117418625892609"
"Min 1x pro Monat","1996","35-65 Jahre alt","Hessen","76","0.130927212434225","0.100624071118477","0.161230353749973"
"Min 1x pro Monat","1996","35-65 Jahre alt","Rheinland-Pfalz,Saarland","42","0.121812899165522","0.0869961347751467","0.156629663555898"
"Min 1x pro Monat","1996","35-65 Jahre alt","Baden-Wuerttemberg","152","0.167243134907274","0.141715547430435","0.192770722384114"
"Min 1x pro Monat","1996","35-65 Jahre alt","Bayern","116","0.148227019295111","0.123511857530695","0.172942181059526"
"Min 1x pro Monat","1996","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1996","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1996","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1996","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1996","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1996","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1996","66 und älter","Nordrhein-Westfalen","37","0.124403926273687","0.0856072394239836","0.16320061312339"
