year,bula_h,quintil_oecd_hh,hlf0613,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.56470,112,166,0.48904,0.64035
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.52926,56,104,0.43287,0.62566
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.47074,48,104,0.37434,0.56713
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.62292,42,42,0.47457,0.77128
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.59585,34,34,0.42842,0.76328
2018,Saxony,1st Quintile,Yes,0.42601,132,281,0.36809,0.48393
2018,Saxony,1st Quintile,No,0.57399,149,281,0.51607,0.63191
2018,Saxony,2nd Quintile,Yes,0.56606,192,315,0.51124,0.62088
2018,Saxony,2nd Quintile,No,0.43394,123,315,0.37912,0.48876
2018,Saxony,3rd Quintile,Yes,0.70474,150,214,0.64348,0.76600
2018,Saxony,3rd Quintile,No,0.29394,64,214,0.23276,0.35512
2018,Saxony,4th Quintile,Yes,0.71944,100,145,0.64606,0.79282
2018,Saxony,4th Quintile,No,0.28056,45,145,0.20718,0.35394
2018,Saxony,5th Quintile,Yes,0.88640,85,85,0.81854,0.95426
2018,Saxony-Anhalt,1st Quintile,Yes,0.38099,92,228,0.31781,0.44416
2018,Saxony-Anhalt,1st Quintile,No,0.61901,136,228,0.55584,0.68219
2018,Saxony-Anhalt,2nd Quintile,Yes,0.49616,78,143,0.41392,0.57839
2018,Saxony-Anhalt,2nd Quintile,No,0.50384,65,143,0.42161,0.58608
2018,Saxony-Anhalt,3rd Quintile,Yes,0.68004,78,113,0.59365,0.76643
2018,Saxony-Anhalt,3rd Quintile,No,0.31996,35,113,0.23357,0.40635
2018,Saxony-Anhalt,4th Quintile,Yes,0.73483,53,53,0.61485,0.85481
2018,Saxony-Anhalt,5th Quintile,Yes,0.74722,46,46,0.62023,0.87420
2018,Thuringa,1st Quintile,Yes,0.39021,91,215,0.32485,0.45556
2018,Thuringa,1st Quintile,No,0.60979,124,215,0.54444,0.67515
2018,Thuringa,2nd Quintile,Yes,0.48159,89,165,0.40512,0.55806
2018,Thuringa,2nd Quintile,No,0.51691,76,165,0.44043,0.59339
2018,Thuringa,3rd Quintile,Yes,0.61536,75,116,0.52644,0.70428
2018,Thuringa,3rd Quintile,No,0.38464,41,116,0.29572,0.47356
2018,Thuringa,4th Quintile,Yes,0.75897,75,75,0.66151,0.85642
2018,Thuringa,5th Quintile,Yes,0.78189,48,48,0.66383,0.89995
2019,Schleswig-Holstein,1st Quintile,Yes,0.50737,52,106,0.41174,0.60299
2019,Schleswig-Holstein,1st Quintile,No,0.43275,54,106,0.33798,0.52752
2019,Schleswig-Holstein,2nd Quintile,Yes,0.61565,80,121,0.52862,0.70269
2019,Schleswig-Holstein,2nd Quintile,No,0.37786,41,121,0.29111,0.46461
2019,Schleswig-Holstein,3rd Quintile,Yes,0.65915,83,83,0.55656,0.76175
2019,Schleswig-Holstein,4th Quintile,Yes,0.81962,88,88,0.73882,0.90042
2019,Schleswig-Holstein,5th Quintile,Yes,0.84126,137,137,0.77985,0.90268
2019,Hamburg,1st Quintile,Yes,0.50625,44,44,0.35681,0.65569
2019,Hamburg,2nd Quintile,Yes,0.51418,36,36,0.34859,0.67976
2019,Hamburg,3rd Quintile,Yes,0.75457,35,35,0.60992,0.89922
2019,Hamburg,4th Quintile,Yes,0.77578,62,62,0.67111,0.88044
2019,Hamburg,5th Quintile,Yes,0.74729,98,98,0.66081,0.83377
2019,Lower Saxony,1st Quintile,Yes,0.53574,168,285,0.47774,0.59374
2019,Lower Saxony,1st Quintile,No,0.41430,117,285,0.35701,0.47159
2019,Lower Saxony,2nd Quintile,Yes,0.66223,199,283,0.60703,0.71744
2019,Lower Saxony,2nd Quintile,No,0.33560,84,283,0.28049,0.39072
2019,Lower Saxony,3rd Quintile,Yes,0.63268,191,261,0.57408,0.69128
2019,Lower Saxony,3rd Quintile,No,0.36727,70,261,0.30867,0.42586
2019,Lower Saxony,4th Quintile,Yes,0.71996,230,297,0.66880,0.77111
2019,Lower Saxony,4th Quintile,No,0.27994,67,297,0.22879,0.33109
2019,Lower Saxony,5th Quintile,Yes,0.78891,308,369,0.74722,0.83061
2019,Lower Saxony,5th Quintile,No,0.21109,61,369,0.16939,0.25278
2019,North Rhine-Westphalia,1st Quintile,Yes,0.53411,370,630,0.49513,0.57310
2019,North Rhine-Westphalia,1st Quintile,No,0.41858,260,630,0.38003,0.45713
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.64100,394,603,0.60268,0.67932
2019,North Rhine-Westphalia,2nd Quintile,No,0.35522,209,603,0.31699,0.39345
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.71178,403,540,0.67354,0.75002
2019,North Rhine-Westphalia,3rd Quintile,No,0.28285,137,540,0.24483,0.32087
2019,North Rhine-Westphalia,4th Quintile,Yes,0.69515,459,588,0.65791,0.73239
2019,North Rhine-Westphalia,4th Quintile,No,0.30485,129,588,0.26761,0.34209
2019,North Rhine-Westphalia,5th Quintile,Yes,0.79711,764,916,0.77105,0.82316
2019,North Rhine-Westphalia,5th Quintile,No,0.20289,152,916,0.17683,0.22894
2019,Hesse,1st Quintile,Yes,0.42591,88,162,0.34953,0.50229
2019,Hesse,1st Quintile,No,0.52851,74,162,0.45140,0.60562
2019,Hesse,2nd Quintile,Yes,0.61815,105,164,0.54356,0.69274
2019,Hesse,2nd Quintile,No,0.38145,59,164,0.30688,0.45602
2019,Hesse,3rd Quintile,Yes,0.74044,145,196,0.67891,0.80198
2019,Hesse,3rd Quintile,No,0.25956,51,196,0.19802,0.32109
2019,Hesse,4th Quintile,Yes,0.72104,153,190,0.65710,0.78498
2019,Hesse,4th Quintile,No,0.27896,37,190,0.21502,0.34290
2019,Hesse,5th Quintile,Yes,0.82995,320,378,0.79203,0.86788
2019,Hesse,5th Quintile,No,0.16940,58,378,0.13154,0.20727
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.43569,87,183,0.36365,0.50773
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.52481,96,183,0.45226,0.59736
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.49516,95,176,0.42109,0.56924
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.50202,81,176,0.42794,0.57610
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.63600,113,155,0.56001,0.71199
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.34097,42,155,0.26610,0.41584
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.72647,113,157,0.65652,0.79642
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.27353,44,157,0.20358,0.34348
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.82309,194,232,0.77388,0.87230
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.17462,38,232,0.12566,0.22357
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.49273,112,210,0.42495,0.56051
2019,Baden-Wuerttemberg,1st Quintile,No,0.46804,98,210,0.40039,0.53569
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.56346,161,247,0.50148,0.62543
2019,Baden-Wuerttemberg,2nd Quintile,No,0.43453,86,247,0.37259,0.49648
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.68454,220,306,0.63239,0.73670
2019,Baden-Wuerttemberg,3rd Quintile,No,0.31065,86,306,0.25871,0.36258
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.76625,277,352,0.72197,0.81052
2019,Baden-Wuerttemberg,4th Quintile,No,0.21875,75,352,0.17550,0.26200
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.82814,471,576,0.79730,0.85898
2019,Baden-Wuerttemberg,5th Quintile,No,0.17124,105,576,0.14045,0.20203
2019,Bavaria,1st Quintile,Yes,0.50780,182,329,0.45369,0.56190
2019,Bavaria,1st Quintile,No,0.45840,147,329,0.40448,0.51233
2019,Bavaria,2nd Quintile,Yes,0.65335,302,447,0.60918,0.69752
2019,Bavaria,2nd Quintile,No,0.34232,145,447,0.29829,0.38636
2019,Bavaria,3rd Quintile,Yes,0.65621,341,468,0.61313,0.69929
2019,Bavaria,3rd Quintile,No,0.34332,127,468,0.30026,0.38639
2019,Bavaria,4th Quintile,Yes,0.80629,412,513,0.77205,0.84052
2019,Bavaria,4th Quintile,No,0.19350,101,513,0.15928,0.22772
2019,Bavaria,5th Quintile,Yes,0.81841,662,772,0.79120,0.84563
2019,Bavaria,5th Quintile,No,0.18159,110,772,0.15437,0.20880
2019,Berlin,1st Quintile,Yes,0.62570,108,165,0.55163,0.69976
2019,Berlin,1st Quintile,No,0.34763,57,165,0.27475,0.42052
2019,Berlin,2nd Quintile,Yes,0.57302,89,140,0.49079,0.65525
2019,Berlin,2nd Quintile,No,0.42345,51,140,0.34131,0.50560
2019,Berlin,3rd Quintile,Yes,0.67186,85,122,0.58820,0.75553
2019,Berlin,3rd Quintile,No,0.32800,37,122,0.24434,0.41165
2019,Berlin,4th Quintile,Yes,0.75974,102,102,0.67641,0.84306
2019,Berlin,5th Quintile,Yes,0.85736,160,160,0.80300,0.91172
2019,Brandenburg,1st Quintile,Yes,0.44184,74,173,0.36763,0.51606
2019,Brandenburg,1st Quintile,No,0.53453,99,173,0.45999,0.60908
2019,Brandenburg,2nd Quintile,Yes,0.57987,84,146,0.49954,0.66021
2019,Brandenburg,2nd Quintile,No,0.41765,62,146,0.33738,0.49792
2019,Brandenburg,3rd Quintile,Yes,0.56985,78,135,0.48603,0.65368
2019,Brandenburg,3rd Quintile,No,0.43015,57,135,0.34632,0.51397
2019,Brandenburg,4th Quintile,Yes,0.61915,86,117,0.53078,0.70752
2019,Brandenburg,4th Quintile,No,0.38035,31,117,0.29201,0.46870
2019,Brandenburg,5th Quintile,Yes,0.88611,126,126,0.83042,0.94180
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.49037,48,109,0.39608,0.58465
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.49161,61,109,0.39732,0.58590
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.50681,50,95,0.40574,0.60788
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.48839,45,95,0.38734,0.58945
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.71370,50,50,0.58713,0.84027
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.59007,37,37,0.42941,0.75073
2019,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.67323,65,65,0.55831,0.78814
2019,Saxony,1st Quintile,Yes,0.47073,115,208,0.40274,0.53873
2019,Saxony,1st Quintile,No,0.51267,93,208,0.44458,0.58077
2019,Saxony,2nd Quintile,Yes,0.62315,172,249,0.56284,0.68347
2019,Saxony,2nd Quintile,No,0.37583,77,249,0.31555,0.43611
2019,Saxony,3rd Quintile,Yes,0.62572,159,222,0.56192,0.68953
2019,Saxony,3rd Quintile,No,0.37419,63,222,0.31039,0.43799
2019,Saxony,4th Quintile,Yes,0.76844,129,163,0.70349,0.83340
2019,Saxony,4th Quintile,No,0.23156,34,163,0.16660,0.29651
2019,Saxony,5th Quintile,Yes,0.64800,150,195,0.58079,0.71521
2019,Saxony,5th Quintile,No,0.35200,45,195,0.28479,0.41921
2019,Saxony-Anhalt,1st Quintile,Yes,0.47391,82,149,0.39346,0.55435
2019,Saxony-Anhalt,1st Quintile,No,0.50303,67,149,0.42248,0.58359
2019,Saxony-Anhalt,2nd Quintile,Yes,0.55248,81,139,0.46951,0.63544
2019,Saxony-Anhalt,2nd Quintile,No,0.44337,58,139,0.36048,0.52626
2019,Saxony-Anhalt,3rd Quintile,Yes,0.76312,67,67,0.66055,0.86570
2019,Saxony-Anhalt,4th Quintile,Yes,0.78388,61,61,0.67973,0.88803
2019,Saxony-Anhalt,5th Quintile,Yes,0.80102,86,86,0.71614,0.88589
2019,Thuringa,1st Quintile,Yes,0.38412,62,131,0.30051,0.46773
2019,Thuringa,1st Quintile,No,0.58512,69,131,0.50042,0.66981
2019,Thuringa,2nd Quintile,Yes,0.51900,82,142,0.43653,0.60147
2019,Thuringa,2nd Quintile,No,0.47500,60,142,0.39257,0.55743
2019,Thuringa,3rd Quintile,Yes,0.64855,85,125,0.56451,0.73258
2019,Thuringa,3rd Quintile,No,0.35145,40,125,0.26742,0.43549
2019,Thuringa,4th Quintile,Yes,0.72514,66,66,0.61660,0.83367
2019,Thuringa,5th Quintile,Yes,0.78407,83,83,0.69501,0.87313
2021,Schleswig-Holstein,1st Quintile,Yes,0.51665,60,155,0.43772,0.59557
2021,Schleswig-Holstein,1st Quintile,No,0.48335,95,155,0.40443,0.56228
2021,Schleswig-Holstein,2nd Quintile,Yes,0.54131,50,94,0.44004,0.64259
2021,Schleswig-Holstein,2nd Quintile,No,0.45869,44,94,0.35741,0.55996
2021,Schleswig-Holstein,3rd Quintile,Yes,0.66100,48,48,0.52566,0.79633
2021,Schleswig-Holstein,4th Quintile,Yes,0.64045,58,58,0.51588,0.76503
2021,Schleswig-Holstein,5th Quintile,Yes,0.85532,77,77,0.77623,0.93441
2021,Hamburg,1st Quintile,Yes,0.28082,34,84,0.18414,0.37750
2021,Hamburg,1st Quintile,No,0.71918,50,84,0.62250,0.81586
2021,Hamburg,5th Quintile,Yes,0.56957,53,53,0.43499,0.70415
2021,Lower Saxony,1st Quintile,Yes,0.37433,117,317,0.32097,0.42769
2021,Lower Saxony,1st Quintile,No,0.62514,200,317,0.57177,0.67852
2021,Lower Saxony,2nd Quintile,Yes,0.44328,103,230,0.37894,0.50762
2021,Lower Saxony,2nd Quintile,No,0.55663,127,230,0.49228,0.62097
2021,Lower Saxony,3rd Quintile,Yes,0.53967,117,199,0.47024,0.60910
2021,Lower Saxony,3rd Quintile,No,0.45281,82,199,0.38348,0.52215
2021,Lower Saxony,4th Quintile,Yes,0.49455,125,203,0.42561,0.56350
2021,Lower Saxony,4th Quintile,No,0.49044,78,203,0.42150,0.55938
2021,Lower Saxony,5th Quintile,Yes,0.64805,172,253,0.58908,0.70701
2021,Lower Saxony,5th Quintile,No,0.35056,81,253,0.29165,0.40947
2021,North Rhine-Westphalia,1st Quintile,Yes,0.34944,298,781,0.31598,0.38290
2021,North Rhine-Westphalia,1st Quintile,No,0.64983,483,781,0.61635,0.68331
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.51483,237,499,0.47093,0.55873
2021,North Rhine-Westphalia,2nd Quintile,No,0.48268,262,499,0.43879,0.52657
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.55494,232,405,0.50648,0.60341
2021,North Rhine-Westphalia,3rd Quintile,No,0.44506,173,405,0.39659,0.49352
2021,North Rhine-Westphalia,4th Quintile,Yes,0.57006,251,417,0.52248,0.61763
2021,North Rhine-Westphalia,4th Quintile,No,0.42774,166,417,0.38020,0.47529
2021,North Rhine-Westphalia,5th Quintile,Yes,0.56156,347,570,0.52079,0.60233
2021,North Rhine-Westphalia,5th Quintile,No,0.43799,223,570,0.39722,0.47876
2021,Hesse,1st Quintile,Yes,0.33195,102,247,0.27310,0.39080
2021,Hesse,1st Quintile,No,0.66802,145,247,0.60917,0.72686
2021,Hesse,2nd Quintile,Yes,0.43516,59,122,0.34682,0.52350
2021,Hesse,2nd Quintile,No,0.56484,63,122,0.47650,0.65318
2021,Hesse,3rd Quintile,Yes,0.53749,75,133,0.45243,0.62254
2021,Hesse,3rd Quintile,No,0.46251,58,133,0.37746,0.54757
2021,Hesse,4th Quintile,Yes,0.51629,75,128,0.42937,0.60320
2021,Hesse,4th Quintile,No,0.48287,53,128,0.39596,0.56978
2021,Hesse,5th Quintile,Yes,0.63264,144,221,0.56894,0.69634
2021,Hesse,5th Quintile,No,0.36736,77,221,0.30366,0.43106
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.39146,61,190,0.32187,0.46104
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.60854,129,190,0.53896,0.67813
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.49087,58,121,0.40143,0.58032
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.50913,63,121,0.41968,0.59857
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.37591,61,114,0.28661,0.46522
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.62409,53,114,0.53478,0.71339
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.59210,59,96,0.49328,0.69093
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.40790,37,96,0.30907,0.50672
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.54521,74,116,0.45419,0.63622
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.41174,42,116,0.32179,0.50169
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.33493,100,263,0.27778,0.39208
2021,Baden-Wuerttemberg,1st Quintile,No,0.64360,163,263,0.58560,0.70159
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.51025,103,215,0.44328,0.57723
2021,Baden-Wuerttemberg,2nd Quintile,No,0.48856,112,215,0.42159,0.55553
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.52106,115,227,0.45593,0.58619
2021,Baden-Wuerttemberg,3rd Quintile,No,0.47894,112,227,0.41381,0.54407
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.56202,144,257,0.50124,0.62279
2021,Baden-Wuerttemberg,4th Quintile,No,0.43798,113,257,0.37721,0.49876
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.61383,248,383,0.56501,0.66266
2021,Baden-Wuerttemberg,5th Quintile,No,0.38617,135,383,0.33734,0.43499
2021,Bavaria,1st Quintile,Yes,0.33735,132,338,0.28687,0.38783
2021,Bavaria,1st Quintile,No,0.66032,206,338,0.60976,0.71089
2021,Bavaria,2nd Quintile,Yes,0.36350,157,366,0.31415,0.41284
2021,Bavaria,2nd Quintile,No,0.62718,209,366,0.57757,0.67679
2021,Bavaria,3rd Quintile,Yes,0.53119,178,315,0.47599,0.58639
2021,Bavaria,3rd Quintile,No,0.46860,137,315,0.41340,0.52379
2021,Bavaria,4th Quintile,Yes,0.61365,235,381,0.56469,0.66261
2021,Bavaria,4th Quintile,No,0.38635,146,381,0.33739,0.43531
2021,Bavaria,5th Quintile,Yes,0.62702,316,469,0.58320,0.67083
2021,Bavaria,5th Quintile,No,0.37169,153,469,0.32791,0.41548
2021,Berlin,1st Quintile,Yes,0.51464,85,191,0.44357,0.58570
2021,Berlin,1st Quintile,No,0.48536,106,191,0.41430,0.55643
2021,Berlin,2nd Quintile,Yes,0.61630,56,103,0.52193,0.71067
2021,Berlin,2nd Quintile,No,0.38370,47,103,0.28933,0.47807
2021,Berlin,3rd Quintile,Yes,0.46749,66,99,0.36870,0.56627
2021,Berlin,3rd Quintile,No,0.50092,33,99,0.40193,0.59992
2021,Berlin,4th Quintile,Yes,0.59411,77,111,0.50234,0.68588
2021,Berlin,4th Quintile,No,0.40589,34,111,0.31412,0.49766
2021,Berlin,5th Quintile,Yes,0.78241,119,119,0.70797,0.85686
2021,Brandenburg,1st Quintile,Yes,0.33194,31,117,0.24624,0.41764
2021,Brandenburg,1st Quintile,No,0.66806,86,117,0.58236,0.75376
2021,Brandenburg,2nd Quintile,Yes,0.35300,37,108,0.26244,0.44355
2021,Brandenburg,2nd Quintile,No,0.64700,71,108,0.55645,0.73756
2021,Brandenburg,3rd Quintile,Yes,0.44606,47,87,0.34100,0.55112
2021,Brandenburg,3rd Quintile,No,0.53896,40,87,0.43360,0.64431
2021,Brandenburg,4th Quintile,Yes,0.51922,41,79,0.40834,0.63010
2021,Brandenburg,4th Quintile,No,0.48078,38,79,0.36990,0.59166
2021,Brandenburg,5th Quintile,Yes,0.51981,58,89,0.41542,0.62419
2021,Brandenburg,5th Quintile,No,0.48019,31,89,0.37581,0.58458
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.62963,45,45,0.48694,0.77232
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.57741,40,40,0.42238,0.73245
2021,Saxony,1st Quintile,Yes,0.31140,61,190,0.24538,0.37742
2021,Saxony,1st Quintile,No,0.68859,129,190,0.62257,0.75461
2021,Saxony,2nd Quintile,Yes,0.45730,81,177,0.38370,0.53090
2021,Saxony,2nd Quintile,No,0.53264,96,177,0.45892,0.60635
2021,Saxony,3rd Quintile,Yes,0.51242,83,170,0.43706,0.58778
2021,Saxony,3rd Quintile,No,0.48758,87,170,0.41222,0.56294
2021,Saxony,4th Quintile,Yes,0.59630,69,112,0.50502,0.68757
2021,Saxony,4th Quintile,No,0.40370,43,112,0.31243,0.49498
2021,Saxony,5th Quintile,Yes,0.66022,77,118,0.57440,0.74605
2021,Saxony,5th Quintile,No,0.33978,41,118,0.25395,0.42560
2021,Saxony-Anhalt,1st Quintile,Yes,0.49859,52,119,0.40837,0.58881
2021,Saxony-Anhalt,1st Quintile,No,0.50141,67,119,0.41119,0.59163
2021,Saxony-Anhalt,2nd Quintile,Yes,0.51910,46,93,0.41701,0.62120
2021,Saxony-Anhalt,2nd Quintile,No,0.48090,47,93,0.37880,0.58299
2021,Saxony-Anhalt,3rd Quintile,Yes,0.61686,39,74,0.50533,0.72838
2021,Saxony-Anhalt,3rd Quintile,No,0.38314,35,74,0.27162,0.49467
2021,Saxony-Anhalt,4th Quintile,Yes,0.71466,39,39,0.57108,0.85824
2021,Saxony-Anhalt,5th Quintile,Yes,0.67441,36,36,0.51916,0.82965
2021,Thuringa,1st Quintile,Yes,0.45358,54,121,0.36451,0.54266
2021,Thuringa,1st Quintile,No,0.53013,67,121,0.44083,0.61942
2021,Thuringa,2nd Quintile,Yes,0.36601,45,100,0.27112,0.46090
2021,Thuringa,2nd Quintile,No,0.63399,55,100,0.53910,0.72888
2021,Thuringa,3rd Quintile,Yes,0.49261,36,36,0.32697,0.65824
2021,Thuringa,4th Quintile,Yes,0.49148,38,38,0.33039,0.65257
2021,Thuringa,5th Quintile,Yes,0.72309,40,40,0.58265,0.86353
