year,age_gr,pgisced97,pli0080,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,46-65 y.,First Stage of Tertiary Education,At least once per week,0.30504,166,557,0.26677,0.34331
2008,46-65 y.,First Stage of Tertiary Education,At least once per month,0.36248,223,557,0.32252,0.40244
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.27941,168,557,0.24211,0.31670
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.30180,560,1804,0.28062,0.32299
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.44514,823,1804,0.42220,0.46808
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.21612,421,1804,0.19712,0.23512
2008,66 and older,Lower Secondary Level,At least once per week,0.32847,233,692,0.29345,0.36349
2008,66 and older,Lower Secondary Level,At least once per month,0.25599,197,692,0.22345,0.28852
2008,66 and older,Lower Secondary Level,Seldom,0.27989,199,692,0.24642,0.31337
2008,66 and older,Lower Secondary Level,Never,0.09526,63,692,0.07337,0.11715
2008,66 and older,Upper Secondary Level,Daily,0.03199,62,2225,0.02468,0.03931
2008,66 and older,Upper Secondary Level,At least once per week,0.31147,694,2225,0.29222,0.33072
2008,66 and older,Upper Secondary Level,At least once per month,0.28750,685,2225,0.26869,0.30631
2008,66 and older,Upper Secondary Level,Seldom,0.29811,641,2225,0.27910,0.31712
2008,66 and older,Upper Secondary Level,Never,0.06278,143,2225,0.05270,0.07286
2008,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.28485,31,75,0.18201,0.38768
2008,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.42209,44,75,0.30956,0.53462
2008,66 and older,First Stage of Tertiary Education,At least once per week,0.35592,109,291,0.30082,0.41103
2008,66 and older,First Stage of Tertiary Education,At least once per month,0.30431,98,291,0.25135,0.35726
2008,66 and older,First Stage of Tertiary Education,Seldom,0.27451,84,291,0.22315,0.32587
2008,66 and older,Second Stage of Tertiary Education,At least once per week,0.33610,285,828,0.30390,0.36829
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.32251,321,828,0.29065,0.35436
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.27912,222,828,0.24855,0.30969
2013,17-29 y.,Pre-primary Level,Daily,0.06384,68,409,0.04012,0.08757
2013,17-29 y.,Pre-primary Level,At least once per week,0.27597,272,409,0.23260,0.31935
2013,17-29 y.,Pre-primary Level,At least once per month,0.06335,69,409,0.03971,0.08698
2013,17-29 y.,Primary Level,At least once per week,0.40088,34,34,0.23367,0.56809
2013,17-29 y.,Lower Secondary Level,Daily,0.12567,121,680,0.10073,0.15060
2013,17-29 y.,Lower Secondary Level,At least once per week,0.32422,356,680,0.28901,0.35943
2013,17-29 y.,Lower Secondary Level,At least once per month,0.13856,117,680,0.11257,0.16455
2013,17-29 y.,Lower Secondary Level,Seldom,0.08692,86,680,0.06573,0.10811
2013,17-29 y.,Upper Secondary Level,Daily,0.10620,167,1412,0.09013,0.12228
2013,17-29 y.,Upper Secondary Level,At least once per week,0.44233,799,1412,0.41641,0.46824
2013,17-29 y.,Upper Secondary Level,At least once per month,0.18307,315,1412,0.16289,0.20325
2013,17-29 y.,Upper Secondary Level,Seldom,0.07209,131,1412,0.05860,0.08559
2013,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48286,103,160,0.40518,0.56053
2013,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.24192,57,160,0.17535,0.30848
2013,17-29 y.,First Stage of Tertiary Education,At least once per week,0.65537,32,32,0.48808,0.82267
2013,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.48186,184,277,0.42291,0.54081
2013,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.23966,93,277,0.18930,0.29003
2013,30-45 y.,Primary Level,At least once per week,0.27754,72,72,0.17338,0.38170
2013,30-45 y.,Lower Secondary Level,Daily,0.05048,40,575,0.03257,0.06840
2013,30-45 y.,Lower Secondary Level,At least once per week,0.32761,279,575,0.28921,0.36600
2013,30-45 y.,Lower Secondary Level,At least once per month,0.15850,153,575,0.12863,0.18838
2013,30-45 y.,Lower Secondary Level,Seldom,0.10845,103,575,0.08301,0.13389
2013,30-45 y.,Upper Secondary Level,Daily,0.02568,160,3819,0.02066,0.03069
2013,30-45 y.,Upper Secondary Level,At least once per week,0.34952,1621,3819,0.33439,0.36464
2013,30-45 y.,Upper Secondary Level,At least once per month,0.31047,1238,3819,0.29579,0.32514
2013,30-45 y.,Upper Secondary Level,Seldom,0.16190,726,3819,0.15021,0.17358
2013,30-45 y.,Upper Secondary Level,Never,0.01440,74,3819,0.01062,0.01817
2013,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.39380,419,838,0.36070,0.42691
2013,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.29701,308,838,0.26605,0.32797
2013,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.08049,111,838,0.06206,0.09892
2013,30-45 y.,First Stage of Tertiary Education,At least once per week,0.37502,192,478,0.33158,0.41847
2013,30-45 y.,First Stage of Tertiary Education,At least once per month,0.42985,220,478,0.38542,0.47428
2013,30-45 y.,First Stage of Tertiary Education,Seldom,0.11800,66,478,0.08905,0.14695
2013,30-45 y.,Second Stage of Tertiary Education,Daily,0.01427,44,2011,0.00908,0.01945
2013,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.37649,945,2011,0.35531,0.39767
2013,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.33509,800,2011,0.31445,0.35572
2013,30-45 y.,Second Stage of Tertiary Education,Seldom,0.10610,222,2011,0.09264,0.11957
2013,46-65 y.,Lower Secondary Level,At least once per week,0.24254,179,546,0.20655,0.27852
2013,46-65 y.,Lower Secondary Level,At least once per month,0.26889,168,546,0.23167,0.30612
2013,46-65 y.,Lower Secondary Level,Seldom,0.20998,142,546,0.17578,0.24417
2013,46-65 y.,Lower Secondary Level,Never,0.06989,57,546,0.04848,0.09129
2013,46-65 y.,Upper Secondary Level,Daily,0.02080,104,4591,0.01667,0.02493
2013,46-65 y.,Upper Secondary Level,At least once per week,0.29231,1428,4591,0.27915,0.30546
2013,46-65 y.,Upper Secondary Level,At least once per month,0.33753,1607,4591,0.32385,0.35121
2013,46-65 y.,Upper Secondary Level,Seldom,0.26974,1240,4591,0.25690,0.28258
2013,46-65 y.,Upper Secondary Level,Never,0.04389,212,4591,0.03796,0.04981
2013,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.28371,210,574,0.24680,0.32062
2013,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.33682,231,574,0.29812,0.37552
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.18900,133,574,0.15694,0.22105
2013,46-65 y.,First Stage of Tertiary Education,At least once per week,0.29078,227,752,0.25830,0.32326
2013,46-65 y.,First Stage of Tertiary Education,At least once per month,0.43781,319,752,0.40233,0.47329
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.23442,206,752,0.20412,0.26472
2013,46-65 y.,Second Stage of Tertiary Education,Daily,0.01159,34,2326,0.00724,0.01594
2013,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.29284,742,2326,0.27434,0.31133
2013,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.43394,1010,2326,0.41379,0.45408
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.20160,508,2326,0.18529,0.21791
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.01482,32,2326,0.00991,0.01973
2013,66 and older,Lower Secondary Level,At least once per week,0.33579,238,703,0.30085,0.37072
2013,66 and older,Lower Secondary Level,At least once per month,0.22386,180,703,0.19303,0.25470
2013,66 and older,Lower Secondary Level,Seldom,0.30236,209,703,0.26838,0.33633
2013,66 and older,Lower Secondary Level,Never,0.09430,76,703,0.07268,0.11592
2013,66 and older,Upper Secondary Level,Daily,0.02435,67,2522,0.01833,0.03037
2013,66 and older,Upper Secondary Level,At least once per week,0.28442,686,2522,0.26681,0.30203
2013,66 and older,Upper Secondary Level,At least once per month,0.28367,773,2522,0.26607,0.30126
2013,66 and older,Upper Secondary Level,Seldom,0.31487,787,2522,0.29674,0.33300
2013,66 and older,Upper Secondary Level,Never,0.07943,209,2522,0.06888,0.08999
2013,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.35809,39,109,0.26767,0.44851
2013,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.20218,34,109,0.12644,0.27793
2013,66 and older,Post-secondary Non-tertiary Level,Seldom,0.32577,36,109,0.23738,0.41416
2013,66 and older,First Stage of Tertiary Education,At least once per week,0.31242,106,318,0.26140,0.36344
2013,66 and older,First Stage of Tertiary Education,At least once per month,0.26886,108,318,0.22006,0.31767
2013,66 and older,First Stage of Tertiary Education,Seldom,0.32527,104,318,0.27370,0.37684
2013,66 and older,Second Stage of Tertiary Education,At least once per week,0.31210,359,1119,0.28493,0.33926
2013,66 and older,Second Stage of Tertiary Education,At least once per month,0.32665,420,1119,0.29916,0.35414
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.28399,303,1119,0.25756,0.31042
2013,66 and older,Second Stage of Tertiary Education,Never,0.03762,37,1119,0.02647,0.04878
2019,17-29 y.,Pre-primary Level,Daily,0.11090,40,299,0.07525,0.14656
2019,17-29 y.,Pre-primary Level,At least once per week,0.32739,183,299,0.27411,0.38067
2019,17-29 y.,Pre-primary Level,At least once per month,0.11650,76,299,0.08007,0.15293
2019,17-29 y.,Lower Secondary Level,Daily,0.10630,104,665,0.08286,0.12974
2019,17-29 y.,Lower Secondary Level,At least once per week,0.36602,322,665,0.32938,0.40266
2019,17-29 y.,Lower Secondary Level,At least once per month,0.19563,127,665,0.16545,0.22580
2019,17-29 y.,Lower Secondary Level,Seldom,0.15659,112,665,0.12894,0.18423
2019,17-29 y.,Upper Secondary Level,Daily,0.09361,153,1550,0.07910,0.10811
2019,17-29 y.,Upper Secondary Level,At least once per week,0.54038,836,1550,0.51556,0.56519
2019,17-29 y.,Upper Secondary Level,At least once per month,0.22584,369,1550,0.20502,0.24666
2019,17-29 y.,Upper Secondary Level,Seldom,0.10223,158,1550,0.08714,0.11731
2019,17-29 y.,Upper Secondary Level,Never,0.02339,34,1550,0.01587,0.03092
2019,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.58868,158,233,0.52536,0.65200
2019,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.21874,75,233,0.16555,0.27194
2019,17-29 y.,First Stage of Tertiary Education,At least once per week,0.57713,38,38,0.41794,0.73631
2019,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.52823,267,427,0.48082,0.57563
2019,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.33078,124,427,0.28610,0.37546
2019,17-29 y.,Second Stage of Tertiary Education,Seldom,0.06731,36,427,0.04351,0.09110
2019,30-45 y.,Primary Level,At least once per week,0.36917,58,121,0.28283,0.45552
2019,30-45 y.,Primary Level,At least once per month,0.15684,31,121,0.09177,0.22190
2019,30-45 y.,Primary Level,Seldom,0.18828,32,121,0.11833,0.25823
2019,30-45 y.,Lower Secondary Level,At least once per week,0.41936,203,467,0.37455,0.46416
2019,30-45 y.,Lower Secondary Level,At least once per month,0.26064,148,467,0.22078,0.30050
2019,30-45 y.,Lower Secondary Level,Seldom,0.18882,116,467,0.15328,0.22435
2019,30-45 y.,Upper Secondary Level,Daily,0.03499,104,2365,0.02758,0.04240
2019,30-45 y.,Upper Secondary Level,At least once per week,0.41417,946,2365,0.39432,0.43403
2019,30-45 y.,Upper Secondary Level,At least once per month,0.34090,798,2365,0.32179,0.36001
2019,30-45 y.,Upper Secondary Level,Seldom,0.18057,440,2365,0.16506,0.19608
2019,30-45 y.,Upper Secondary Level,Never,0.02097,77,2365,0.01519,0.02674
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.42114,327,754,0.38588,0.45641
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.40546,303,754,0.37039,0.44053
2019,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.13325,124,754,0.10898,0.15753
2019,30-45 y.,First Stage of Tertiary Education,At least once per week,0.49895,153,338,0.44557,0.55233
2019,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28099,130,338,0.23300,0.32898
2019,30-45 y.,First Stage of Tertiary Education,Seldom,0.15251,55,338,0.11412,0.19089
2019,30-45 y.,Second Stage of Tertiary Education,Daily,0.01789,46,2007,0.01209,0.02369
2019,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.43922,871,2007,0.41750,0.46094
2019,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.41242,809,2007,0.39087,0.43396
2019,30-45 y.,Second Stage of Tertiary Education,Seldom,0.11674,281,2007,0.10269,0.13079
2019,46-65 y.,Primary Level,At least once per week,0.38667,40,109,0.29483,0.47852
2019,46-65 y.,Primary Level,At least once per month,0.14388,32,109,0.07769,0.21008
2019,46-65 y.,Primary Level,Seldom,0.23786,37,109,0.15756,0.31816
2019,46-65 y.,Lower Secondary Level,At least once per week,0.29092,198,626,0.25531,0.32653
2019,46-65 y.,Lower Secondary Level,At least once per month,0.31965,205,626,0.28309,0.35622
2019,46-65 y.,Lower Secondary Level,Seldom,0.26677,167,626,0.23209,0.30144
2019,46-65 y.,Lower Secondary Level,Never,0.07702,56,626,0.05612,0.09792
2019,46-65 y.,Upper Secondary Level,Daily,0.02238,112,4633,0.01812,0.02664
2019,46-65 y.,Upper Secondary Level,At least once per week,0.29253,1426,4633,0.27943,0.30563
2019,46-65 y.,Upper Secondary Level,At least once per month,0.35942,1667,4633,0.34560,0.37324
2019,46-65 y.,Upper Secondary Level,Seldom,0.26364,1192,4633,0.25095,0.27632
2019,46-65 y.,Upper Secondary Level,Never,0.05676,236,4633,0.05010,0.06343
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.30277,316,917,0.27302,0.33253
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.40815,358,917,0.37632,0.43998
2019,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.22337,208,917,0.19640,0.25034
2019,46-65 y.,Post-secondary Non-tertiary Level,Never,0.04626,35,917,0.03266,0.05986
2019,46-65 y.,First Stage of Tertiary Education,At least once per week,0.31683,273,822,0.28500,0.34865
2019,46-65 y.,First Stage of Tertiary Education,At least once per month,0.36285,342,822,0.32996,0.39574
2019,46-65 y.,First Stage of Tertiary Education,Seldom,0.24247,207,822,0.21315,0.27179
2019,46-65 y.,Second Stage of Tertiary Education,Daily,0.01494,44,3094,0.01067,0.01922
2019,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.30358,1004,3094,0.28738,0.31979
2019,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.42816,1342,3094,0.41073,0.44560
2019,46-65 y.,Second Stage of Tertiary Education,Seldom,0.22866,648,3094,0.21386,0.24346
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.01730,56,3094,0.01270,0.02189
2019,66 and older,Lower Secondary Level,At least once per week,0.25318,141,521,0.21581,0.29056
2019,66 and older,Lower Secondary Level,At least once per month,0.29670,159,521,0.25744,0.33596
2019,66 and older,Lower Secondary Level,Seldom,0.28459,157,521,0.24580,0.32337
2019,66 and older,Lower Secondary Level,Never,0.11470,64,521,0.08731,0.14209
2019,66 and older,Upper Secondary Level,Daily,0.02932,72,2553,0.02277,0.03587
2019,66 and older,Upper Secondary Level,At least once per week,0.29395,732,2553,0.27627,0.31163
2019,66 and older,Upper Secondary Level,At least once per month,0.29160,762,2553,0.27397,0.30923
2019,66 and older,Upper Secondary Level,Seldom,0.29041,772,2553,0.27279,0.30802
2019,66 and older,Upper Secondary Level,Never,0.08685,215,2553,0.07592,0.09778
2019,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.27445,48,154,0.20374,0.34516
2019,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.31411,47,154,0.24056,0.38766
2019,66 and older,Post-secondary Non-tertiary Level,Seldom,0.32732,59,154,0.25297,0.40167
2019,66 and older,First Stage of Tertiary Education,At least once per week,0.30393,112,354,0.25595,0.35191
2019,66 and older,First Stage of Tertiary Education,At least once per month,0.25937,112,354,0.21365,0.30509
2019,66 and older,First Stage of Tertiary Education,Seldom,0.34834,130,354,0.29863,0.39804
2019,66 and older,Second Stage of Tertiary Education,Daily,0.02319,38,1435,0.01540,0.03098
2019,66 and older,Second Stage of Tertiary Education,At least once per week,0.31204,432,1435,0.28806,0.33602
2019,66 and older,Second Stage of Tertiary Education,At least once per month,0.31985,536,1435,0.29571,0.34399
2019,66 and older,Second Stage of Tertiary Education,Seldom,0.27022,370,1435,0.24724,0.29321
2019,66 and older,Second Stage of Tertiary Education,Never,0.06738,59,1435,0.05441,0.08035
2021,17-29 y.,Pre-primary Level,At least once per week,0.26942,99,148,0.19770,0.34114
2021,17-29 y.,Pre-primary Level,At least once per month,0.10788,49,148,0.05773,0.15804
2021,17-29 y.,Lower Secondary Level,Daily,0.14738,65,402,0.11268,0.18207
2021,17-29 y.,Lower Secondary Level,At least once per week,0.38502,197,402,0.33740,0.43265
2021,17-29 y.,Lower Secondary Level,At least once per month,0.14051,77,402,0.10649,0.17452
2021,17-29 y.,Lower Secondary Level,Seldom,0.15325,63,402,0.11799,0.18851
2021,17-29 y.,Upper Secondary Level,Daily,0.10413,112,1079,0.08590,0.12236
2021,17-29 y.,Upper Secondary Level,At least once per week,0.57069,617,1079,0.54115,0.60024
2021,17-29 y.,Upper Secondary Level,At least once per month,0.18219,224,1079,0.15915,0.20523
2021,17-29 y.,Upper Secondary Level,Seldom,0.11454,126,1079,0.09553,0.13355
2021,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.55207,121,182,0.47962,0.62451
2021,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.25436,61,182,0.19091,0.31780
2021,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.59676,261,423,0.54995,0.64356
2021,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.23415,127,423,0.19375,0.27455
2021,17-29 y.,Second Stage of Tertiary Education,Seldom,0.07645,35,423,0.05109,0.10180
2021,30-45 y.,Primary Level,At least once per week,0.40696,35,35,0.24183,0.57210
2021,30-45 y.,Lower Secondary Level,At least once per week,0.43910,125,261,0.37877,0.49942
2021,30-45 y.,Lower Secondary Level,At least once per month,0.23016,71,261,0.17900,0.28133
2021,30-45 y.,Lower Secondary Level,Seldom,0.15563,65,261,0.11157,0.19969
2021,30-45 y.,Upper Secondary Level,Daily,0.05517,85,1352,0.04300,0.06735
2021,30-45 y.,Upper Secondary Level,At least once per week,0.48568,663,1352,0.45903,0.51233
2021,30-45 y.,Upper Secondary Level,At least once per month,0.26198,357,1352,0.23854,0.28543
2021,30-45 y.,Upper Secondary Level,Seldom,0.16146,215,1352,0.14184,0.18108
2021,30-45 y.,Upper Secondary Level,Never,0.02602,32,1352,0.01753,0.03450
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.54148,256,485,0.49709,0.58587
2021,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.30238,158,485,0.26146,0.34330
2021,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.11604,71,485,0.08750,0.14457
2021,30-45 y.,First Stage of Tertiary Education,At least once per week,0.49644,99,150,0.41616,0.57672
2021,30-45 y.,First Stage of Tertiary Education,At least once per month,0.19904,51,150,0.13493,0.26316
2021,30-45 y.,Second Stage of Tertiary Education,Daily,0.03257,50,1525,0.02366,0.04149
2021,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.50664,788,1525,0.48154,0.53174
2021,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.30204,484,1525,0.27899,0.32510
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13070,203,1525,0.11378,0.14763
2021,46-65 y.,Lower Secondary Level,At least once per week,0.33248,132,316,0.28046,0.38451
2021,46-65 y.,Lower Secondary Level,At least once per month,0.28923,103,316,0.23916,0.33930
2021,46-65 y.,Lower Secondary Level,Seldom,0.23589,81,316,0.18901,0.28278
2021,46-65 y.,Upper Secondary Level,Daily,0.05213,136,2805,0.04390,0.06036
2021,46-65 y.,Upper Secondary Level,At least once per week,0.40196,1167,2805,0.38381,0.42011
2021,46-65 y.,Upper Secondary Level,At least once per month,0.25805,761,2805,0.24186,0.27425
2021,46-65 y.,Upper Secondary Level,Seldom,0.23000,616,2805,0.21442,0.24557
2021,46-65 y.,Upper Secondary Level,Never,0.05224,125,2805,0.04400,0.06047
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.35606,272,648,0.31917,0.39296
2021,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.35506,209,648,0.31819,0.39194
2021,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.20920,133,648,0.17785,0.24054
2021,46-65 y.,Post-secondary Non-tertiary Level,Never,0.04571,34,648,0.02961,0.06180
2021,46-65 y.,First Stage of Tertiary Education,At least once per week,0.36340,211,483,0.32046,0.40634
2021,46-65 y.,First Stage of Tertiary Education,At least once per month,0.33224,181,483,0.29019,0.37429
2021,46-65 y.,First Stage of Tertiary Education,Seldom,0.23811,91,483,0.20008,0.27613
2021,46-65 y.,Second Stage of Tertiary Education,Daily,0.01886,55,2198,0.01318,0.02455
2021,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.43018,944,2198,0.40948,0.45088
2021,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.33085,735,2198,0.31118,0.35053
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.18521,401,2198,0.16896,0.20145
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.03081,63,2198,0.02358,0.03803
2021,66 and older,Lower Secondary Level,At least once per week,0.31329,102,254,0.25614,0.37045
2021,66 and older,Lower Secondary Level,At least once per month,0.24106,74,254,0.18835,0.29376
2021,66 and older,Lower Secondary Level,Seldom,0.28058,78,254,0.22522,0.33594
2021,66 and older,Upper Secondary Level,Daily,0.05357,91,1708,0.04289,0.06426
2021,66 and older,Upper Secondary Level,At least once per week,0.35507,620,1708,0.33237,0.37777
2021,66 and older,Upper Secondary Level,At least once per month,0.22446,400,1708,0.20467,0.24425
2021,66 and older,Upper Secondary Level,Seldom,0.26971,461,1708,0.24865,0.29076
2021,66 and older,Upper Secondary Level,Never,0.09067,136,1708,0.07705,0.10429
2021,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.38917,48,48,0.24978,0.52856
2021,66 and older,First Stage of Tertiary Education,At least once per week,0.39550,96,231,0.33230,0.45869
2021,66 and older,First Stage of Tertiary Education,At least once per month,0.23922,63,231,0.18409,0.29436
2021,66 and older,First Stage of Tertiary Education,Seldom,0.25551,72,231,0.19914,0.31187
2021,66 and older,Second Stage of Tertiary Education,Daily,0.06973,63,1103,0.05470,0.08477
2021,66 and older,Second Stage of Tertiary Education,At least once per week,0.39588,459,1103,0.36700,0.42475
2021,66 and older,Second Stage of Tertiary Education,At least once per month,0.24031,294,1103,0.21508,0.26554
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.23766,243,1103,0.21253,0.26279
2021,66 and older,Second Stage of Tertiary Education,Never,0.05130,44,1103,0.03828,0.06433
